GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school,cd_1980,cd_1990
49035111001,49,035,111001,4534,83,4413,83,3,5,28,3108,54,2977,54,2,3,18,682.35,891.28,NA,36085,93010,00360,3,2
49035111002,49,035,111002,4028,97,3830,97,6,14,79,2812,56,2633,56,5,10,52,617.36,806.4,NA,16270,93010,00420,3,2
49035111101,49,035,111101,6385,145,6121,145,11,9,99,4917,97,4632,97,8,4,79,1079.5,1410.05,NA,16395,93010,00360,3,2
49035111102,49,035,111102,5799,163,5443,163,9,17,164,4542,111,4186,111,7,14,113,997.17,1302.51,NA,16395,93010,00360,3,2
49035111103,49,035,111103,5782,93,5591,93,14,6,78,4435,68,4230,68,12,4,53,973.68,1271.83,NA,16395,93010,00360,3,2
49035111302,49,035,111302,7269,151,7014,151,12,15,75,4605,88,4368,88,10,6,45,1011,1320.58,NA,16270,93010,00420,3,2
49035111303,49,035,111303,6057,124,5801,124,12,14,103,3971,61,3763,61,9,7,70,871.81,1138.77,NA,16270,93010,00420,3,2
49035111304,49,035,111304,3734,75,3578,75,15,5,59,2194,42,2073,42,6,2,29,481.68,629.17,NA,16270,93010,00420,3,2
49035111901,49,035,111901,6400,278,5851,278,67,48,152,5236,177,4693,177,42,32,115,1149.54,1501.53,NA,50150,93010,00360,3,2
49035111902,49,035,111902,5782,278,5336,278,37,27,99,4577,171,4116,171,27,18,74,1004.86,1312.55,NA,50150,93010,00360,3,2
49035112201,49,035,112201,4665,254,4328,254,12,23,47,3079,152,2732,152,6,10,27,675.98,882.97,NA,53230,93010,00600,3,2
49035112202,49,035,112202,3400,113,3182,113,11,25,68,2577,73,2351,73,9,19,52,565.77,739.01,NA,53230,93010,00600,3,2
49035112301,49,035,112301,3690,158,3441,158,18,8,65,2630,93,2387,93,9,6,42,577.4,754.21,NA,53230,93010,00600,3,2
49035112302,49,035,112302,4142,106,3959,106,13,21,43,3011,68,2825,68,11,12,27,661.05,863.47,NA,53230,93010,00600,3,2
49035112401,49,035,112401,6507,1285,4863,1285,28,109,206,5453,826,3581,826,18,60,142,1197.18,1563.76,NA,49710,93010,00420,3,2
49035112402,49,035,112402,5478,493,4675,493,4,35,270,4022,290,3256,290,2,17,167,883.01,1153.39,NA,49710,93010,00420,3,2
49035112501,49,035,112501,3374,142,3164,142,7,7,54,2415,90,2187,90,5,2,41,530.2,692.55,NA,78110,93010,00420,3,2
49035112502,49,035,112502,5923,228,5564,228,40,15,76,4457,143,4083,143,22,6,60,978.51,1278.14,NA,78110,93010,00420,3,2
49035112503,49,035,112503,3671,255,3321,255,11,28,55,2593,126,2286,126,6,15,34,569.28,743.6,NA,78110,93010,00420,3,2
49035112602,49,035,112602,12950,235,12456,235,31,22,205,6964,127,6565,127,18,9,118,1528.91,1997.07,NA,67550,93010,00420,3,2
49035112604,49,035,112604,5275,202,4984,202,7,24,58,3292,122,2994,122,2,14,38,722.74,944.05,NA,84050,93010,00420,3,2
