GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
18003000013,18,003,000013,1683,28,699,28,937,6,12,1437,24,658,24,713,6,12,357.07,380.05,25000,81620,NA,NA,03630,2,4
18003000014,18,003,000014,2279,69,338,69,1784,2,72,1738,55,287,55,1273,1,67,431.86,459.65,25000,81620,NA,NA,03630,2,4
18003000015,18,003,000015,1403,45,515,45,831,8,3,992,37,367,37,544,4,3,246.49,262.36,25000,81620,NA,NA,03630,2,4
18003000016,18,003,000016,2812,177,1612,177,984,21,16,1935,100,1167,100,550,12,6,480.81,511.75,25000,81620,NA,NA,03630,2,4
18003000017,18,003,000017,2786,88,242,88,2441,4,11,1656,42,183,42,1380,3,6,411.49,437.96,25000,81620,NA,NA,03630,2,4
18003000018,18,003,000018,1573,101,266,101,1193,8,5,1109,68,195,68,769,6,3,275.57,293.3,25000,81620,NA,NA,03630,2,4
18003000019,18,003,000019,956,83,724,83,117,9,15,692,56,481,56,83,5,11,171.95,183.01,25000,81620,NA,NA,03630,2,4
18003000020,18,003,000020,3188,195,2594,195,333,24,22,2359,131,1875,131,191,17,14,586.17,623.89,25000,81620,NA,NA,03630,2,4
18003000021,18,003,000021,2815,188,2464,188,118,30,6,2113,123,1775,123,72,17,3,525.04,558.83,25000,81620,NA,NA,03630,2,4
18003000022,18,003,000022,2880,272,2159,272,404,17,25,2274,171,1670,171,239,11,12,565.05,601.41,25000,81620,NA,NA,03630,2,4
18003000023,18,003,000023,5484,194,3148,194,2028,33,67,3863,115,2404,115,1164,21,44,959.89,1021.65,25000,81620,NA,NA,03630,2,4
18003000024,18,003,000024,1878,69,1642,69,154,6,6,1372,41,1225,41,56,5,4,340.92,362.85,25000,81620,NA,NA,03630,2,4
18003000025,18,003,000025,3856,92,3579,92,134,14,26,2841,56,2641,56,62,10,16,705.94,751.36,25000,81620,NA,NA,03630,2,4
18003000026,18,003,000026,3775,172,3219,172,306,14,57,2727,102,2313,102,169,9,32,677.61,721.21,25000,81620,NA,NA,03630,2,4
18003000027,18,003,000027,2800,218,719,218,1823,11,24,1892,121,542,121,1085,7,16,470.13,500.38,25000,81620,NA,NA,03630,2,4
18003000029,18,003,000029,3095,109,885,109,2054,7,31,1996,65,676,65,1166,5,19,495.97,527.89,25000,81620,NA,NA,03630,2,4
18003000030,18,003,000030,4187,154,1605,154,2325,11,61,2799,85,1227,85,1361,8,33,695.5,740.26,25000,81620,NA,NA,03630,2,4
18003000031,18,003,000031,2972,131,2207,131,596,8,18,2155,70,1662,70,333,8,12,535.48,569.94,25000,81620,NA,NA,03630,2,4
18003000032,18,003,000032,5408,89,5132,89,144,16,24,4034,56,3812,56,78,12,20,1002.38,1066.88,25000,81620,NA,NA,03630,2,4
18003000034,18,003,000034,4649,57,4487,57,52,7,45,3540,31,3409,31,32,7,30,489.3,1088.73,25000,81620,NA,NA,03630,2,4
18003000035,18,003,000035,3850,40,3526,40,216,3,64,3085,28,2837,28,141,3,48,426.41,948.8,25000,66924,NA,NA,03630,2,4
18003000036,18,003,000036,4514,138,3819,138,509,12,32,3495,81,3001,81,302,7,23,868.45,924.33,25000,81620,NA,NA,03630,2,4
18003000037,18,003,000037,2837,85,2710,85,16,21,5,2156,46,2040,46,8,14,2,535.73,570.2,25000,81620,NA,NA,03630,2,4
18003000038,18,003,000038,3345,65,3213,65,25,12,29,2528,39,2410,39,12,10,18,628.16,668.58,25000,81620,NA,NA,03630,2,4
18003000040,18,003,000040,3865,104,2116,104,1612,2,20,2688,58,1606,58,952,2,12,505.78,694.58,25000,298,NA,NA,02850,2,4
18003000042,18,003,000042,622,12,549,12,60,0,1,631,12,546,12,60,0,1,87.22,194.07,25000,66924,NA,NA,03630,2,4
18003000101,18,003,000101,3583,24,3551,24,3,1,1,2339,14,2308,14,2,1,0,303,452,NA,72116,NA,NA,02850,2,4
18003000102,18,003,000102,6688,34,6604,34,19,6,25,4591,20,4527,20,9,4,11,491,1531,28494,10990,NA,NA,08250,2,4
18003000104,18,003,000104,2576,9,2552,9,5,5,4,1780,5,1759,5,3,5,3,226,443,NA,20512,NA,NA,08250,2,4
18003000105,18,003,000105,1914,17,1869,17,1,23,2,1414,8,1378,8,0,19,1,270,443,NA,40932,NA,NA,08250,2,4
18003000106,18,003,000106,6388,66,6250,66,39,8,23,4747,42,4612,42,26,7,18,745.24,1234.8,25000,80342,NA,NA,03630,2,4
18003000109,18,003,000109,5624,21,5585,21,3,7,6,3737,10,3709,10,1,4,3,202,463,85184,49248,NA,NA,02850,2,4
18003000110,18,003,000110,2443,16,2418,16,1,8,0,1730,11,1702,11,0,6,0,366,386,52992,37836,NA,NA,02850,2,4
18003000111,18,003,000111,3176,20,3130,20,8,8,8,2401,12,2365,12,3,5,4,451.78,620.42,52992,298,NA,NA,02850,2,4
18003000119,18,003,000119,1969,8,1954,8,1,3,3,1417,4,1404,4,1,3,1,319,264,50562,50238,NA,NA,02850,2,4
18003000701,18,003,000701,3435,77,3305,77,21,9,19,2612,47,2485,47,16,5,12,649.04,690.8,25000,81620,NA,NA,03630,2,4
18003000702,18,003,000702,2332,50,2129,50,97,3,52,1920,28,1766,28,56,2,40,301.43,499.43,25000,80342,NA,NA,03630,2,4
18003002897,18,003,002897,3054,81,381,81,2581,2,1,1894,47,288,47,1510,1,1,470.63,500.91,25000,81620,NA,NA,03630,2,4
18003002898,18,003,002898,71,14,9,14,48,0,0,43,7,4,7,25,0,0,10.68,11.37,25000,81620,NA,NA,03630,2,4
18003003301,18,003,003301,2931,69,2632,69,139,1,86,2073,30,1850,30,103,1,59,325.45,539.23,25000,80342,NA,NA,03630,2,4
18003003302,18,003,003302,3061,85,2852,85,68,9,43,2357,63,2147,63,44,6,34,370.03,613.11,25000,80342,NA,NA,03630,2,4
18003003303,18,003,003303,1456,38,1297,38,98,9,11,1208,24,1072,24,76,6,6,189.65,314.23,25000,80342,NA,NA,03630,2,4
18003003901,18,003,003901,3629,42,3507,42,37,11,29,2820,27,2714,27,25,6,21,700.72,745.81,25000,81620,NA,NA,03630,2,4
18003003902,18,003,003902,2780,74,2516,74,162,8,19,2182,49,1962,49,103,6,13,542.19,577.08,25000,81620,NA,NA,03630,2,4
18003004101,18,003,004101,2156,20,1853,20,245,2,36,1614,16,1438,16,118,1,25,223.09,496.39,25000,66924,NA,NA,03630,2,4
18003004102,18,003,004102,4917,87,4494,87,232,4,98,4324,66,3942,66,174,4,72,597.67,1329.86,25000,66924,NA,NA,03630,2,4
18003010301,18,003,010301,4441,40,4339,40,19,23,20,3138,17,3065,17,14,10,15,388.22,1066.81,35266,58950,NA,NA,08250,2,4
18003010302,18,003,010302,6468,69,6314,69,24,13,45,4654,46,4510,46,15,9,28,575.78,1582.19,NA,58950,NA,NA,08250,2,4
18003010701,18,003,010701,3779,29,3709,29,17,10,12,2921,19,2853,19,15,6,9,458.57,759.82,25000,80342,NA,NA,03630,2,4
18003010702,18,003,010702,5751,55,5419,55,132,18,126,4138,36,3897,36,77,8,84,649.63,1076.38,25000,80342,NA,NA,03630,2,4
18003010802,18,003,010802,5601,74,5115,74,290,12,101,4245,41,3903,41,181,6,73,586.75,1305.56,25000,66924,NA,NA,03630,2,4
18003010803,18,003,010803,5829,79,5556,79,103,5,85,4130,39,3937,39,59,4,52,570.85,1270.19,NA,66924,NA,NA,03630,2,4
18003010804,18,003,010804,3224,41,3079,41,68,8,25,2276,20,2171,20,42,4,19,314.59,699.99,NA,66924,NA,NA,03630,2,4
18003010805,18,003,010805,6504,54,6137,54,227,8,75,4869,31,4610,31,143,5,49,673,1497.47,25000,66924,NA,NA,03630,2,4
18003010806,18,003,010806,6275,48,6090,48,93,6,36,4384,27,4238,27,57,6,29,605.96,1348.31,25000,66924,NA,NA,03630,2,4
18003010807,18,003,010807,4844,52,4657,52,82,10,41,3497,30,3344,30,58,6,29,483.36,1075.51,NA,66924,NA,NA,03630,2,4
18003010808,18,003,010808,4718,46,4518,46,63,5,83,3102,33,2943,33,36,3,54,428.76,954.03,NA,66924,NA,NA,03630,2,4
18003010809,18,003,010809,5072,35,4803,35,122,12,100,3584,24,3388,24,78,7,63,495.38,1102.27,NA,66924,NA,NA,03630,2,4
18003010810,18,003,010810,9221,95,8752,95,239,21,110,6639,61,6270,61,166,10,71,917.65,2041.84,25000,66924,NA,NA,03630,2,4
18003011201,18,003,011201,2388,56,2296,56,5,8,23,1781,32,1687,32,5,7,18,335.12,460.21,52992,298,NA,NA,02850,2,4
18003011202,18,003,011202,2927,48,2840,48,21,6,6,2086,26,2011,26,14,6,3,392.5,539.02,52992,298,NA,NA,02850,2,4
18003011203,18,003,011203,4391,48,4323,48,12,2,4,3181,30,3109,30,8,2,2,598.54,821.97,52992,298,NA,NA,02850,2,4
18003011302,18,003,011302,5253,103,3531,103,1559,7,40,4083,58,2884,58,1048,7,28,768.26,1055.05,25000,298,NA,NA,02850,2,4
18003011303,18,003,011303,1986,58,1661,58,235,16,16,1415,26,1207,26,135,7,14,266.25,365.64,25000,298,NA,NA,02850,2,4
18003011304,18,003,011304,5270,108,4382,108,711,8,43,3846,67,3248,67,429,7,28,723.67,993.81,25000,298,NA,NA,02850,2,4
18003011501,18,003,011501,3592,44,3393,44,123,9,22,2963,31,2799,31,79,7,16,736.25,783.63,25000,81620,NA,NA,03630,2,4
18003011502,18,003,011502,2505,25,2434,25,33,6,7,2014,17,1945,17,23,6,6,500.44,532.65,25000,81620,NA,NA,03630,2,4
18003011601,18,003,011601,3546,39,3410,39,54,10,32,2716,28,2590,28,45,5,20,255.73,795.18,25000,208,NA,NA,00030,2,4
18003011602,18,003,011602,3689,34,3545,34,22,16,69,2481,17,2391,17,11,5,40,233.6,726.38,NA,208,NA,NA,00030,2,4
18003011603,18,003,011603,5219,61,5025,61,77,7,48,3635,38,3479,38,47,5,28,342.25,1064.24,NA,208,NA,NA,00030,2,4
18003011604,18,003,011604,4314,47,4159,47,64,6,38,3011,27,2874,27,53,4,26,283.5,881.55,NA,208,NA,NA,00030,2,4
18003011605,18,003,011605,1756,4,1730,4,4,11,7,1348,4,1323,4,4,7,6,126.92,394.66,NA,208,NA,NA,00030,2,4
18003011701,18,003,011701,2496,20,2439,20,17,12,6,1784,8,1745,8,10,8,5,293,550,NA,40716,NA,NA,00030,2,4
18003011702,18,003,011702,3355,23,3259,23,57,9,5,2276,13,2207,13,33,6,4,435,875,25000,60354,NA,NA,03630,2,4
18003011801,18,003,011801,3529,17,3482,17,11,13,4,2522,11,2484,11,6,6,4,433,614,NA,46836,NA,NA,02850,2,4
18003011802,18,003,011802,1615,15,1593,15,2,3,2,1154,6,1140,6,1,1,0,303,389,NA,45882,NA,NA,02850,2,4
18005000101,18,005,000101,4983,48,4624,48,250,14,41,3767,30,3506,30,162,12,27,321.73,307.65,14734,14752,NA,NA,00360,8,2
18005000102,18,005,000102,4540,28,4410,28,77,3,20,3545,16,3438,16,56,3,16,302.77,289.52,14734,14752,NA,NA,00360,8,2
18005000103,18,005,000103,3075,19,2923,19,25,1,104,2155,11,2050,11,18,1,64,184.05,176,14734,14752,NA,NA,00360,8,2
18005000104,18,005,000104,3140,28,3053,28,28,7,20,2344,12,2285,12,17,5,13,200.19,191.44,14734,14752,NA,NA,00360,8,2
18005000105,18,005,000105,4305,19,4092,19,96,1,95,3309,13,3155,13,61,1,66,282.61,270.25,14734,14752,NA,NA,00360,8,2
18005000106,18,005,000106,4186,40,3930,40,127,6,78,3146,22,2972,22,73,3,54,268.69,256.94,14734,14752,NA,NA,00360,8,2
18005000107,18,005,000107,3621,58,3459,58,84,2,10,2823,34,2684,34,62,2,7,241.1,230.56,14734,14752,NA,NA,00360,8,2
18005000108,18,005,000108,4136,45,3936,45,99,13,21,3091,23,2952,23,66,11,16,263.99,252.44,14734,14752,NA,NA,00360,8,2
18005000109,18,005,000109,2332,7,2166,7,18,1,140,1778,7,1644,7,13,1,106,151.85,145.21,14734,14752,NA,NA,00360,8,2
18005000110,18,005,000110,4086,6,4022,6,47,2,8,3096,4,3049,4,34,2,3,377,765,14734,31612,NA,NA,00360,8,2
18005000111,18,005,000111,6449,24,6365,24,31,3,23,4666,17,4592,17,21,2,17,672,1048,75104,27432,NA,NA,00360,8,2
18005000112,18,005,000112,5338,38,5266,38,15,6,11,3864,21,3799,21,11,6,6,608,850,34744,32530,NA,NA,03570,8,2
18005000113,18,005,000113,3969,11,3872,11,52,19,13,2894,7,2821,7,40,10,9,160,259,14734,65250,NA,NA,00360,8,2
18005000114,18,005,000114,3901,24,3842,24,21,3,11,2811,9,2766,9,16,3,8,374,775,20692,67716,NA,NA,00360,6,9
18005000115,18,005,000115,5596,40,5519,40,26,8,3,4138,28,4052,28,19,8,3,6561,10775,14734,81656,NA,NA,00360,6,2
18007009901,18,007,009901,3463,6,3450,6,0,6,1,2456,3,2444,3,0,5,1,42,79,57546,6328,NA,NA,00480,9,5
18007009902,18,007,009902,3275,21,3240,21,5,9,0,2377,13,2339,13,5,7,0,375,652,25180,11224,NA,NA,00480,9,5
18007009903,18,007,009903,2703,81,2620,81,1,1,0,2009,43,1922,43,0,1,0,89,76,6706,28818,NA,NA,00480,9,5
18009009751,18,009,009751,3794,20,3759,20,2,12,1,2823,11,2790,11,0,10,1,557,596,50796,31630,NA,NA,00570,7,5
18009009752,18,009,009752,3040,22,3002,22,4,9,2,2394,9,2363,9,2,9,2,872.52,953.16,32242,43650,NA,NA,00570,7,5
18009009753,18,009,009753,3539,31,3488,31,0,14,6,2564,16,2520,16,0,9,3,934.48,1020.84,32242,43650,NA,NA,00570,7,5
18009009754,18,009,009754,3694,17,3662,17,0,8,7,2763,13,2729,13,0,5,3,225,313,32242,43650,NA,NA,00570,7,5
18011008101,18,011,008101,3072,13,3034,13,7,14,4,2261,8,2228,8,4,10,3,131,234,NA,80378,NA,NA,12990,7,7
18011008102,18,011,008102,3200,11,3181,11,2,4,2,2294,7,2274,7,2,2,2,143,304,75626,73844,NA,NA,12990,7,7
18011008103,18,011,008103,3010,19,2974,19,8,6,3,2242,11,2206,11,8,6,0,361.21,645.36,42624,11242,NA,NA,05790,7,7
18011008104,18,011,008104,5810,31,5707,31,23,28,21,4126,24,4041,24,11,17,9,664.73,1187.68,42624,11242,NA,NA,05790,7,7
18011008105,18,011,008105,5718,89,5600,89,2,15,11,4457,65,4306,65,2,11,8,718.06,1282.96,42624,11242,NA,NA,05790,7,7
18011008107,18,011,008107,4394,41,4340,41,0,6,7,3249,28,3186,28,0,6,1,118,226,37692,36792,NA,NA,12990,7,7
18011810601,18,011,810601,3079,6,3046,6,14,6,7,2165,5,2137,5,8,5,5,212,328,84014,77156,NA,NA,02830,7,7
18011810602,18,011,810602,7029,31,6951,31,16,3,28,5073,20,4999,20,11,3,20,856.12,2643.51,86372,19288,NA,NA,02830,7,6
18011810603,18,011,810603,2835,9,2795,9,11,4,11,2014,5,1983,5,11,2,8,339.88,1049.49,86372,19288,NA,NA,02830,7,6
18013009746,18,013,009746,2770,11,2736,11,0,9,10,2121,8,2089,8,0,8,8,227.89,324.22,NA,30528,NA,NA,00960,6,9
18013009747,18,013,009747,3545,31,3492,31,5,14,2,2641,25,2580,25,2,8,1,681,916,NA,36810,NA,NA,00960,6,9
18013009748,18,013,009748,3753,16,3714,16,3,14,4,2877,11,2845,11,2,6,2,309.11,439.78,52038,80396,NA,NA,00960,6,9
18013009749,18,013,009749,4012,36,3958,36,5,9,2,3035,23,2976,23,3,8,2,287,257,52038,80396,NA,NA,00960,6,9
18015009593,18,015,009593,3007,5,2997,5,2,2,1,2218,5,2205,5,0,2,1,255,278,9910,36828,NA,NA,02700,4,5
18015009594,18,015,009594,2074,7,2066,7,0,1,0,1513,3,1506,3,0,1,0,348,424,85886,37872,NA,NA,11580,4,5
18015009595,18,015,009595,2281,17,2252,17,3,8,0,1791,8,1768,8,1,6,0,372,384,NA,37872,NA,NA,11580,4,5
18015009596,18,015,009596,3075,25,3047,25,1,2,0,2330,17,2293,17,1,2,0,737,1061,17614,17236,NA,NA,02700,4,5
18015009597,18,015,009597,2950,14,2928,14,4,4,0,2056,7,2037,7,3,2,0,96,128,17614,17236,NA,NA,02700,4,5
18015009598,18,015,009598,2881,49,2822,49,6,2,2,2154,29,2089,29,3,2,2,493,753,23692,50256,NA,NA,01290,4,5
18015009599,18,015,009599,2541,4,2528,4,3,3,0,1841,1,1834,1,3,2,0,296,491,9244,9262,NA,NA,01290,4,5
18017009509,18,017,009509,4886,18,4818,18,19,13,16,3651,12,3594,12,14,10,9,142,282,44658,13006,NA,NA,01410,4,5
18017009510,18,017,009510,2158,9,2127,9,0,13,9,1541,4,1522,4,0,5,6,165,253,44658,31666,NA,NA,08940,4,5
18017009511,18,017,009511,3117,7,3106,7,0,2,2,2190,2,2183,2,0,1,2,213,310,66222,6490,NA,NA,08940,4,5
18017009512,18,017,009512,2149,15,2120,15,9,3,2,1624,6,1601,6,7,2,2,3648,4641,44658,20494,NA,NA,06030,4,5
18017009513,18,017,009513,3113,12,3050,12,32,13,6,2202,9,2152,9,19,8,5,52.6,83.42,44658,20494,NA,NA,06030,4,5
18017009514,18,017,009514,2221,9,2177,9,24,6,5,1695,8,1653,8,15,6,5,40.49,64.21,44658,20494,NA,NA,06030,4,5
18017009515,18,017,009515,4354,40,4211,40,74,22,6,3125,28,2988,28,57,20,4,74.65,118.38,44658,20494,NA,NA,06030,4,5
18017009516,18,017,009516,5528,29,5412,29,41,18,21,4197,18,4106,18,28,13,14,100.26,158.99,44658,20494,NA,NA,06030,4,5
18017009517,18,017,009517,2553,21,2486,21,13,23,9,1863,9,1821,9,7,13,4,456,665,56664,75968,NA,NA,10680,4,5
18017009518,18,017,009518,4350,44,4164,44,109,17,16,3387,34,3189,34,105,12,13,246,492,79964,75968,NA,NA,10680,4,5
18017009519,18,017,009519,3984,26,3937,26,3,7,11,2926,15,2877,15,2,7,10,158,291,26242,36846,NA,NA,10680,4,5
18019000501,18,019,000501,1506,6,1324,6,163,4,7,1238,4,1103,4,116,4,7,286.74,292.77,38358,38367,NA,NA,03940,6,9
18019000502,18,019,000502,3535,22,2367,22,1129,7,2,2736,9,1916,9,793,7,2,633.69,647.03,38358,38367,NA,NA,03940,6,9
18019000510,18,019,000510,3755,12,3732,12,0,8,2,2812,11,2782,11,0,6,2,348,291,NA,80450,NA,NA,03940,6,9
18019050303,18,019,050303,2928,16,2707,16,191,3,4,2306,10,2147,10,134,3,2,534.1,545.34,38358,38367,NA,NA,03940,6,9
18019050304,18,019,050304,4066,30,3642,30,370,3,21,2961,23,2671,23,226,3,15,685.81,700.24,38358,38367,NA,NA,03940,6,9
18019050305,18,019,050305,2983,16,2691,16,254,3,13,2310,12,2089,12,185,3,9,535.03,546.28,38358,38367,NA,NA,03940,6,9
18019050306,18,019,050306,2689,26,2227,26,411,4,9,1982,13,1682,13,267,3,4,459.06,468.72,38358,38367,NA,NA,03940,6,9
18019050401,18,019,050401,3318,30,3257,30,17,8,5,2569,26,2495,26,12,5,5,595.01,607.54,12934,38367,NA,NA,01920,6,9
18019050402,18,019,050402,7448,60,6999,60,316,16,51,5928,42,5573,42,226,11,34,1373,1401.89,12934,38367,NA,NA,01920,6,9
18019050501,18,019,050501,1684,5,1662,5,6,10,1,1292,4,1273,4,4,6,1,299.24,305.54,12934,38367,NA,NA,03940,6,9
18019050503,18,019,050503,6099,61,5704,61,278,18,37,4749,35,4455,35,184,16,24,1099.93,1123.08,12934,38367,NA,NA,03940,6,9
18019050504,18,019,050504,3085,11,2923,11,135,2,12,2449,11,2314,11,101,2,10,567.22,579.16,12934,38367,NA,NA,03940,6,9
18019050601,18,019,050601,4827,25,4564,25,180,11,43,3442,19,3246,19,120,9,29,797.21,813.99,38358,38367,NA,NA,03940,6,9
18019050603,18,019,050603,4043,39,3511,39,459,2,22,2760,19,2426,19,279,2,15,639.25,652.7,38358,38367,NA,NA,03940,6,9
18019050604,18,019,050604,5669,27,5138,27,465,6,28,4109,17,3758,17,296,3,18,951.7,971.73,55782,38367,NA,NA,03940,6,9
18019050701,18,019,050701,2693,23,2522,23,111,14,23,2002,13,1875,13,78,10,13,554,597,78110,78128,NA,NA,03940,6,9
18019050702,18,019,050702,7995,29,7921,29,3,24,16,5896,20,5825,20,2,19,10,1437,1649,68670,69696,NA,NA,09370,6,9
18019050801,18,019,050801,3748,24,3709,24,2,13,0,2778,16,2734,16,1,11,0,669,631,53514,85166,NA,NA,09370,6,9
18019050802,18,019,050802,5754,28,5695,28,13,3,15,4204,16,4146,16,13,3,10,746,816,NA,50274,NA,NA,09370,6,9
18019050901,18,019,050901,6201,59,5980,59,125,23,12,4405,30,4235,30,90,12,8,1065.65,1065.65,12124,12142,NA,NA,03940,6,9
18019050902,18,019,050902,3751,11,3677,11,35,3,19,2647,10,2590,10,24,1,12,640.35,640.35,12124,12142,NA,NA,03940,6,9
18021000401,18,021,000401,4758,17,4707,17,19,10,2,3542,13,3494,13,15,5,2,225,238,7174,7192,NA,NA,00840,9,7
18021000402,18,021,000402,6243,20,6139,20,80,2,2,4689,8,4600,8,70,2,1,507,852,7174,7192,NA,NA,00840,9,7
18021000403,18,021,000403,3087,7,3054,7,11,10,5,2186,4,2161,4,6,6,5,513,629,10198,78416,NA,NA,00840,9,7
18021000404,18,021,000404,3672,9,3657,9,0,4,2,2699,5,2684,5,0,4,1,677,678,72782,61290,NA,NA,00840,9,7
18021000405,18,021,000405,3348,6,3333,6,2,6,1,2471,6,2454,6,0,4,1,260,309,11746,58986,NA,NA,00840,9,7
18021000406,18,021,000406,3597,7,3578,7,1,8,3,2707,7,2684,7,1,5,3,429,570,13276,31684,NA,NA,00840,9,7
18023009501,18,023,009501,3330,11,3314,11,1,2,1,2378,7,2360,7,1,2,1,100,138,39942,39960,NA,NA,02130,7,6
18023009502,18,023,009502,5030,28,4986,28,2,0,14,3632,18,3584,18,2,0,10,299,367,48816,48762,NA,NA,02130,7,6
18023009503,18,023,009503,4236,23,4190,23,0,17,6,3111,10,3081,10,0,6,4,293,448,51840,45918,NA,NA,02160,7,6
18023009504,18,023,009504,4029,42,3970,42,1,6,10,2919,28,2853,28,0,4,6,204,413,14284,59004,NA,NA,02160,7,6
18023009505,18,023,009505,4673,113,4533,113,11,13,3,3438,57,3304,57,6,11,3,63.15,121.77,25324,11260,NA,NA,03660,7,6
18023009506,18,023,009506,3399,51,3333,51,3,7,5,2489,25,2431,25,0,4,4,45.72,88.16,25324,11260,NA,NA,03660,7,6
18023009507,18,023,009507,3146,21,3095,21,7,4,19,2450,10,2415,10,3,4,8,45,86.77,25324,11260,NA,NA,03660,7,6
18023009508,18,023,009508,3131,164,2957,164,8,1,1,2239,80,2072,80,5,1,1,41.13,79.3,25324,11260,NA,NA,03660,7,6
18025009519,18,025,009519,3507,7,3482,7,0,10,8,2542,4,2522,4,0,6,6,423,358,46746,43218,NA,NA,02440,6,9
18025009520,18,025,009520,3908,3,3887,3,2,13,3,2855,3,2835,3,2,9,3,303,261,21214,58284,NA,NA,02440,1,9
18025009521,18,025,009521,2499,6,2483,6,7,3,0,1799,3,1785,3,7,1,0,168,148,42606,38394,NA,NA,02440,6,9
18027009543,18,027,009543,3775,7,3759,7,1,5,3,2802,5,2785,5,0,4,3,248,339,20998,20962,NA,NA,07710,1,8
18027009544,18,027,009544,2521,2,2511,2,6,2,0,1770,2,1761,2,3,2,0,158,305,60264,72890,NA,NA,07710,1,8
18027009545,18,027,009545,6637,17,6616,17,2,2,0,4060,10,4036,10,2,2,0,405,415,50688,3484,NA,NA,00330,1,8
18027009546,18,027,009546,3524,2,3512,2,9,1,0,2609,2,2596,2,8,1,0,103,240,80504,80522,NA,NA,12450,1,8
18027009547,18,027,009547,3735,22,3637,22,65,7,3,2696,14,2610,14,50,5,3,856.47,1218.21,80504,80522,NA,NA,12450,1,8
18027009548,18,027,009548,3367,22,3327,22,5,9,4,2602,15,2556,15,5,7,4,826.61,1175.74,80504,80522,NA,NA,12450,1,8
18027009549,18,027,009549,3974,14,3940,14,10,0,10,3094,7,3064,7,8,0,8,982.91,1398.05,80504,80522,NA,NA,12450,1,8
18029000801,18,029,000801,6813,12,6780,12,4,6,9,4761,10,4730,10,2,3,6,175,190,33392,49464,NA,NA,11190,6,9
18029000802,18,029,000802,6369,11,6338,11,7,6,7,4308,6,4281,6,3,5,7,161,357,66978,31720,NA,NA,11190,6,9
18029000803,18,029,000803,4646,16,4411,16,205,3,11,3502,12,3336,12,132,3,7,883.21,1009.92,42462,42480,NA,NA,05700,6,9
18029000804,18,029,000804,5277,18,5210,18,26,4,19,3988,14,3926,14,16,4,14,1005.79,1150.08,29448,42480,NA,NA,05700,6,9
18029000805,18,029,000805,4127,32,4078,32,2,10,5,3008,12,2973,12,2,5,4,851,1147,2782,11278,NA,NA,00240,6,9
18029000806,18,029,000806,6501,19,6462,19,1,5,13,4718,14,4677,14,1,3,9,193,339,18190,13024,NA,NA,00240,6,9
