GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school,cd_1980,cd_1990
16027000202,16,027,000202,3237,1170,1956,1170,25,59,22,2823,667,1427,667,17,36,9,501.33,731.63,NA,56260,92438,02340,1,1
16027000203,16,027,000203,4097,503,3520,503,2,38,30,3240,288,2613,288,2,26,23,575.39,839.71,NA,56260,92438,02340,1,1
16027000204,16,027,000204,4624,358,4190,358,8,26,39,3562,208,3096,208,7,19,24,632.57,923.16,NA,56260,92438,02340,1,1
16027000205,16,027,000205,6044,542,5381,542,27,24,67,4488,283,3842,283,14,19,47,797.02,1163.15,NA,56260,92438,02340,1,1
16027000206,16,027,000206,6680,547,6005,547,4,38,82,4872,283,4223,283,4,28,51,865.21,1262.67,NA,56260,92438,02340,1,1
16027000207,16,027,000207,4702,566,4014,566,3,55,61,3437,287,2791,287,1,33,38,610.37,890.76,NA,56260,92438,02340,1,1
16027000208,16,027,000208,261,9,243,9,3,6,0,258,9,231,9,3,6,0,45.82,66.87,NA,56260,92438,02340,1,1
16027000209,16,027,000209,5538,184,5244,184,6,39,61,3930,106,3649,106,3,23,43,697.92,1018.53,NA,56260,92438,02340,1,1
16027000210,16,027,000210,4914,243,4547,243,10,36,77,3708,130,3364,130,4,26,54,658.5,961,NA,56260,92438,00600,1,1
16027000211,16,027,000211,2632,129,2463,129,0,14,25,1838,61,1686,61,0,10,20,326.41,476.35,NA,56260,92438,00600,1,1
16027000212,16,027,000212,4944,963,3899,963,15,24,39,3832,513,2755,513,10,17,24,680.52,993.14,NA,12250,90483,00510,1,1
16027000213,16,027,000213,1997,1007,955,1007,8,12,14,1985,597,758,597,7,12,14,352.51,514.45,NA,12250,90483,00510,1,1
16027000214,16,027,000214,375,137,227,137,1,4,5,368,77,206,77,1,2,5,65.35,95.37,NA,12250,90483,00510,1,1
16027000215,16,027,000215,4632,877,3659,877,7,23,57,3888,476,2863,476,5,19,49,690.46,1007.65,NA,12250,90483,00510,1,1
16027000216,16,027,000216,3247,348,2826,348,9,22,41,2556,203,2101,203,7,14,28,453.92,662.44,NA,12250,90483,00510,1,1
16027000217,16,027,000217,4665,530,4020,530,17,21,73,3510,297,2840,297,8,15,53,623.33,909.68,NA,12250,90483,00510,1,1
16027000218,16,027,000218,4023,273,3690,273,2,20,38,2895,164,2519,164,2,18,28,514.12,750.29,NA,33490,90483,00600,1,1
16027000219,16,027,000219,8062,460,7490,460,3,58,50,5612,243,5061,243,0,41,24,996.62,1454.46,NA,52660,92116,02130,1,1
16027000220,16,027,000220,357,338,17,338,0,0,2,338,161,14,161,0,0,2,60.02,87.6,NA,NA,90483,00510,1,1
16027000221,16,027,000221,3708,549,3077,549,1,10,70,2918,315,2229,315,1,7,51,518.2,756.26,NA,60940,92714,02550,1,1
16027000222,16,027,000222,3542,1228,2236,1228,4,25,27,3010,683,1597,683,3,19,25,534.54,780.1,NA,87670,93841,00480,1,1
16027000223,16,027,000223,3726,570,3101,570,8,20,26,2823,346,2097,346,5,13,16,501.33,731.63,NA,51850,91610,00600,1,1
16027000224,16,027,000224,2805,200,2576,200,1,11,12,1928,108,1694,108,1,7,10,342.39,499.68,NA,NA,92438,02340,1,1
16029009601,16,029,009601,4202,145,4039,145,0,12,5,2713,78,2546,78,0,8,3,597.77,1086.18,28450,75195,91288,01290,2,2
16029009602,16,029,009602,2761,47,2694,47,2,10,8,1703,21,1650,21,2,6,3,375.23,681.82,NA,75195,93266,03000,2,2
16031009501,16,031,009501,2478,206,2244,206,0,23,5,1636,128,1365,128,0,10,5,246.31,505.27,NA,1000,90046,00660,2,2
16031009502,16,031,009502,2592,199,2367,199,2,3,20,1665,119,1416,119,1,2,8,250.68,514.22,NA,20980,90759,00660,2,2
16031009503,16,031,009503,4396,430,3914,430,0,9,39,2932,217,2462,217,0,8,28,441.43,905.53,NA,11260,90460,00660,2,2
16031009504,16,031,009504,3790,1276,2429,1276,1,66,7,3213,697,1771,697,1,42,5,483.74,992.31,NA,11260,90460,00660,2,2
16031009505,16,031,009505,4221,280,3892,280,0,27,22,2964,153,2633,153,0,13,12,446.25,915.41,NA,11260,90460,00660,2,2
16031009506,16,031,009506,2055,232,1813,232,0,8,1,1432,147,1129,147,0,8,1,215.6,442.26,NA,58330,92645,00660,2,2
16033009501,16,033,009501,762,79,678,79,0,5,0,592,62,463,62,0,5,0,131,272,NA,22960,90851,00750,2,2
16035009701,16,035,009701,3222,33,3162,33,4,20,3,2342,23,2278,23,2,15,1,693.62,445.19,NA,86050,92806,02520,1,1
16035009702,16,035,009702,5283,79,5029,79,4,155,16,4097,58,3859,58,3,104,15,1213.38,778.81,57340,59320,92530,02520,1,1
16037009901,16,037,009901,709,4,689,4,0,13,3,530,4,511,4,0,9,2,108.76,210.08,NA,76780,93335,00720,2,2
16037009902,16,037,009902,3424,86,3304,86,2,19,13,2394,48,2273,48,2,15,8,491.24,948.92,NA,13780,90575,00720,2,2
16039009801,16,039,009801,2605,464,2090,464,6,23,8,2079,276,1504,276,1,17,5,311.76,400.9,NA,31690,91242,01230,2,2
16039009802,16,039,009802,5616,214,5177,214,103,23,97,3985,124,3593,124,57,19,68,597.58,768.43,NA,54730,92300,02250,2,2
16039009803,16,039,009803,3558,214,3176,214,92,26,47,2797,140,2401,140,61,20,35,419.43,539.35,NA,54730,92300,02250,2,2
16039009804,16,039,009804,3491,410,2903,410,66,25,84,2725,271,2062,271,45,21,55,408.64,525.46,NA,54730,92300,02250,2,2
16039009805,16,039,009805,5935,295,4904,295,496,47,189,3925,184,3085,184,311,31,130,588.59,756.86,NA,54820,92300,02250,2,2
16041009701,16,041,009701,4722,92,4595,92,4,21,9,2895,41,2797,41,4,7,5,509.26,1186.24,NA,65260,90713,00960,2,2
16041009702,16,041,009702,4510,145,4352,145,1,11,1,2784,75,2627,75,1,6,0,489.74,1140.76,NA,65260,92921,00960,2,2
16043009701,16,043,009701,782,46,732,46,0,3,1,583,41,498,41,0,2,1,118.41,234.23,NA,40600,91725,01110,2,2
16043009702,16,043,009702,3633,388,3213,388,0,22,7,2556,229,2081,229,0,13,4,519.12,1026.93,NA,3610,90161,01110,2,2
16043009703,16,043,009703,6522,328,6119,328,8,40,23,4089,164,3722,164,3,24,12,830.47,1642.84,NA,71020,93128,01110,2,2
16045009601,16,045,009601,3256,136,3067,136,2,45,5,2395,91,2181,91,2,27,3,632.26,697.54,NA,NA,90943,01020,1,1
16045009602,16,045,009602,3648,220,3365,220,8,39,13,2817,146,2489,146,3,22,11,743.67,820.45,NA,25570,90966,01020,1,1
16045009603,16,045,009603,4940,259,4624,259,1,21,35,3667,136,3362,136,0,14,19,968.06,1068.01,NA,25570,90966,01020,1,1
16047009601,16,047,009601,5691,448,5210,448,1,20,11,4320,313,3671,313,0,14,9,1001.74,1278.79,NA,32140,91265,01260,2,2
16047009602,16,047,009602,5942,573,5325,573,6,20,18,4443,337,3742,337,1,16,10,1030.26,1315.21,NA,86320,93726,03360,2,2
16049009601,16,049,009601,1804,9,1777,9,0,15,3,1303,8,1274,8,0,12,1,292.59,380.37,NA,NA,90897,01320,1,1
16049009602,16,049,009602,5184,50,5074,50,0,48,11,3749,23,3668,23,0,29,6,841.84,1094.39,NA,32950,91334,01320,1,1
16049009603,16,049,009603,1861,26,1808,26,2,14,11,1385,26,1313,26,2,13,5,311,404.3,NA,18640,90644,00810,1,1
16049009604,16,049,009604,1308,17,1282,17,0,9,0,992,10,966,10,0,6,0,222.75,289.58,NA,67870,93013,01320,1,1
16049009605,16,049,009605,3626,22,3345,22,1,250,8,2591,16,2414,16,0,141,4,581.81,756.35,57340,44110,92553,01320,1,1
16051009601,16,051,009601,3810,553,3197,553,1,42,10,2518,334,1819,334,0,26,5,153,611,NA,68500,91403,03400,2,2
16051009602,16,051,009602,3354,250,3088,250,0,13,2,2129,123,1874,123,0,7,2,382.09,976.31,NA,46720,91978,01570,2,2
16051009603,16,051,009603,4397,258,4093,258,2,31,13,2850,146,2526,146,1,21,10,511.49,1306.95,NA,67780,92990,01570,2,2
16051009604,16,051,009604,4982,94,4841,94,0,23,15,3000,43,2895,43,0,16,3,538.41,1375.74,NA,67960,92990,01570,2,2
16053009701,16,053,009701,2913,240,2645,240,2,13,11,2115,143,1811,143,1,10,7,429.67,641.29,NA,24310,90874,03270,2,2
16053009702,16,053,009702,2577,142,2406,142,0,18,5,1863,88,1670,88,0,14,3,378.48,564.88,NA,41320,91748,01590,2,2
16053009703,16,053,009703,3451,215,3183,215,3,29,20,2407,114,2146,114,0,20,13,488.99,729.82,NA,41320,91748,01590,2,2
16053009704,16,053,009704,2333,221,2082,221,1,24,4,1762,112,1518,112,0,17,3,357.96,534.25,NA,41320,91748,01590,2,2
16053009705,16,053,009705,3864,200,3635,200,3,13,11,2697,114,2450,114,1,8,10,547.91,817.76,NA,41320,91748,01590,2,2
16055000001,16,055,000001,2299,34,2247,34,0,18,0,1749,20,1698,20,0,11,0,397.12,389.64,NA,76060,93312,01800,1,1
16055000002,16,055,000002,4144,71,4025,71,4,26,18,3016,35,2915,35,2,20,9,684.79,671.9,NA,3700,93312,01800,1,1
16055000003,16,055,000003,4912,64,4794,64,7,37,10,3394,38,3277,38,1,31,9,770.62,756.11,NA,66340,92875,01800,1,1
16055000004,16,055,000004,4426,58,4311,58,7,35,15,3237,32,3135,32,2,27,9,734.97,721.14,NA,64810,92875,02670,1,1
16055000005,16,055,000005,4189,45,4099,45,2,31,11,2824,22,2749,22,1,20,10,641.2,629.13,NA,64810,92875,02670,1,1
16055000006,16,055,000006,5613,57,5476,57,15,40,24,3874,32,3756,32,6,30,18,879.61,863.05,NA,64810,92875,02670,1,1
16055000007,16,055,000007,2639,38,2554,38,0,21,26,1884,27,1803,27,0,15,12,427.77,419.72,NA,16750,90621,00780,1,1
16055000008,16,055,000008,3324,49,3241,49,1,15,18,2439,35,2346,35,1,9,13,553.78,543.36,NA,16750,90621,00780,1,1
16055000009,16,055,000009,3420,64,3318,64,5,21,12,2842,40,2734,40,3,16,9,645.29,633.14,NA,16750,90621,00780,1,1
16055000010,16,055,000010,5092,69,4961,69,14,18,28,3620,39,3500,39,11,15,16,821.93,806.46,NA,36370,90621,00780,1,1
16055000011,16,055,000011,4236,100,4094,100,4,22,14,3090,49,2967,49,2,14,9,701.6,688.39,NA,20350,90621,00780,1,1
16055000012,16,055,000012,2898,50,2812,50,4,22,8,2177,30,2091,30,4,15,7,494.3,484.99,NA,16750,90621,00780,1,1
16055000013,16,055,000013,3463,45,3367,45,0,15,36,2604,26,2517,26,0,8,27,591.25,580.12,NA,16750,90621,00780,1,1
16055000014,16,055,000014,2858,50,2758,50,14,24,10,2249,31,2150,31,9,20,8,510.64,501.03,NA,16750,90621,00780,1,1
16055000015,16,055,000015,3133,41,3037,41,4,23,27,2370,24,2280,24,2,22,18,538.12,527.99,NA,16750,90621,00780,1,1
16055000016,16,055,000016,2564,55,2458,55,6,30,15,1975,39,1863,39,3,22,9,448.43,439.99,NA,16750,90621,00780,1,1
16055000017,16,055,000017,2968,43,2897,43,2,11,15,2329,28,2249,28,2,10,12,528.81,518.85,NA,16750,90621,00780,1,1
16055000018,16,055,000018,1536,27,1498,27,0,3,8,1188,16,1147,16,0,3,6,269.74,264.66,NA,36460,90621,00780,1,1
16055000019,16,055,000019,2871,39,2800,39,1,23,8,2185,27,2104,27,1,22,4,496.11,486.77,16840,35200,91426,01740,1,1
16055000020,16,055,000020,2395,39,2328,39,1,20,7,1811,24,1743,24,1,14,5,411.19,403.45,16840,NA,90621,00780,1,1
16055000021,16,055,000021,815,14,642,14,0,159,0,611,7,502,7,0,95,0,138.73,136.12,16840,88480,93887,00004,1,1
16057000051,16,057,000051,4669,72,4374,72,34,29,160,3799,55,3508,55,25,23,133,1003.35,659.21,NA,54550,92277,02220,1,1
16057000052,16,057,000052,5617,87,5343,87,31,34,121,4084,56,3849,56,18,22,83,1078.62,708.66,NA,54550,92277,02220,1,1
