GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school,cd_1980,cd_1990
28011009503,4366,24,433,24,3900,1,8,2697,13,351,13,2316,1,3,772.63,628.81,NA,49320,91530,00810,2,3
28011009504,5817,59,1623,59,4125,0,10,3777,35,1255,35,2445,0,7,1082.02,880.62,NA,67000,93006,00690,2,3
28011009505,4470,26,2391,26,2031,5,17,3055,19,1815,19,1186,5,11,875.18,712.28,NA,8180,93006,00750,2,3
28011009506,7863,62,7393,62,358,3,47,6259,47,5804,47,318,2,41,1793.05,1459.31,NA,14260,90792,00750,2,3
28011009507,9507,56,1253,56,8182,2,14,5850,32,1025,32,4745,2,14,1675.88,1363.95,NA,14260,92268,00750,2,3
28013009501,3868,28,3334,28,501,2,0,2916,19,2547,19,329,2,0,505.98,918.48,NA,9180,91539,00870,1,2
28013009502,1941,17,1121,17,802,0,1,1404,14,851,14,524,0,1,243.62,442.23,NA,9180,90801,00870,1,2
28013009503,3265,7,2381,7,874,3,0,2411,7,1828,7,567,2,0,418.36,759.41,NA,58360,90063,00870,1,2
28013009504,2899,20,2157,20,716,5,1,2155,16,1662,16,455,5,1,373.93,678.78,NA,76320,93015,00870,1,2
28013009505,2935,6,1795,6,1131,2,1,2156,2,1451,2,700,1,0,374.11,679.1,NA,10580,92277,00870,1,2
28015009501,4306,20,3022,20,1249,5,10,3140,12,2303,12,802,5,6,718.26,1294.48,NA,11580,90810,00930,2,3
28015009502,4931,22,2519,22,2384,6,0,3470,12,1931,12,1510,5,0,793.74,1430.52,NA,75880,93024,00930,2,3
28017009501,4556,17,2254,17,2273,6,6,3208,16,1769,16,1398,6,3,634.25,881,NA,53680,91557,03390,1,2
28017009502,3427,13,2481,13,931,2,0,2437,9,1837,9,580,2,0,481.81,669.26,NA,51420,90819,00960,1,2
28017009503,4345,22,2897,22,1415,6,3,3137,12,2220,12,888,5,0,620.21,861.5,NA,33900,90081,02010,1,2
28017009504,5757,33,3390,33,2325,6,3,3959,24,2480,24,1424,5,2,782.73,1087.24,NA,81000,93033,02010,1,2
28019009501,2982,14,2543,14,419,4,2,2152,10,1868,10,258,4,2,423.96,810.98,NA,45720,90828,00990,1,2
28019009502,4438,14,2746,14,1669,2,6,3030,6,1997,6,1014,2,5,596.93,1141.86,NA,78520,93042,00990,1,2
28019009503,1651,3,1005,3,638,3,2,1168,3,779,3,382,1,0,230.11,440.16,NA,300,93042,00990,1,2
28021009501,3603,29,950,29,2617,5,2,2363,14,769,14,1561,3,2,840.95,353.34,NA,NA,90837,01020,2,3
28021009502,1783,2,484,2,1292,5,0,1250,2,412,2,832,2,0,444.85,186.91,NA,59560,91575,01020,2,3
28021009503,5984,25,542,25,5393,10,14,4606,17,440,17,4111,8,13,1639.2,688.74,NA,59560,93051,01020,2,3
28023009501,4401,11,3291,11,1094,1,4,3230,10,2496,10,711,1,2,632.13,1187.34,NA,67520,93060,03780,3,4
28023009502,5428,25,3896,25,1500,2,3,3912,15,2901,15,976,2,3,765.6,1438.04,NA,70760,91584,01440,3,4
28023009503,4086,8,1789,8,2286,3,0,2775,8,1324,8,1433,2,0,543.09,1020.09,NA,67520,90846,03780,3,4
28023009504,3398,20,2295,20,1083,0,0,2428,15,1772,15,626,0,0,475.18,892.53,NA,60720,90108,03780,3,4
28025009501,5924,16,3189,16,2713,3,3,4097,8,2356,8,1719,3,3,1104.42,1083.43,NA,79120,91593,04620,3,4
28025009502,2770,8,1126,8,1622,10,4,1886,6,885,6,982,5,2,508.4,498.74,NA,NA,93069,01080,3,4
28025009503,3871,29,1198,29,2641,0,3,2534,21,939,21,1550,0,3,683.08,670.1,NA,79120,91593,04620,3,4
28025009504,5059,17,2772,17,2245,5,20,3658,13,2180,13,1438,5,9,986.08,967.34,NA,79120,90117,04620,3,4
28025009505,3496,10,1460,10,2024,1,1,2467,7,1070,7,1382,1,0,665.02,652.39,NA,79120,90855,04620,3,4
28027009501,5044,61,874,61,4101,2,6,3208,41,726,41,2393,1,6,988.78,813.79,NA,26060,90126,01110,2,3
28027009502,2775,17,1304,17,1438,1,14,1962,9,966,9,968,1,9,604.73,497.71,NA,13820,90864,01110,2,3
28027009503,4066,35,1424,35,2597,2,7,2608,20,1067,20,1493,2,6,803.84,661.58,NA,42960,91602,01110,2,3
28027009504,4897,66,3388,66,1414,3,25,3634,47,2610,47,910,2,18,1120.08,921.85,NA,13820,91602,01050,2,3
28027009505,5675,45,3816,45,1771,7,36,3997,33,2868,33,1033,2,28,1231.97,1013.93,NA,13820,93078,01050,2,3
28027009506,2185,5,7,5,2172,0,1,1290,4,6,4,1275,0,1,397.61,327.24,NA,13820,93078,01050,2,3
28027009507,7023,42,120,42,6842,3,16,4328,25,112,25,4155,2,9,1333.99,1097.9,NA,13820,92340,01050,2,3
28029009501,6439,35,2781,35,3607,6,10,4455,22,2103,22,2298,5,5,1069.62,1349.19,NA,17060,92349,01220,4,5
28029009502,4332,9,2427,9,1888,4,4,3007,6,1824,6,1165,4,2,721.97,910.67,NA,26980,90135,01220,4,5
28029009503,3981,15,1818,15,2147,1,0,2854,9,1376,9,1459,1,0,685.23,864.33,NA,NA,92349,01830,4,5
28029009504,5325,8,1641,8,3669,1,6,3693,8,1346,8,2325,1,5,886.67,1118.42,NA,31220,91611,01830,4,5
28029009505,4693,27,3517,27,1141,5,3,3514,21,2706,21,761,2,3,843.69,1064.21,NA,78640,90873,01220,4,5
28029009506,2822,14,1369,14,1433,4,2,1886,8,996,8,869,3,2,452.82,571.17,NA,NA,91611,01220,4,5
28031009501,4512,20,2198,20,2283,3,8,2999,8,1649,8,1328,2,4,628.09,1059.21,NA,15140,93096,01290,4,5
28031009502,2039,0,1001,0,1033,1,4,1420,0,795,0,622,1,2,297.39,501.53,NA,15140,91620,01290,4,5
28031009503,4684,15,2597,15,2067,3,2,3229,11,1970,11,1232,3,2,676.26,1140.44,NA,49520,92358,01290,4,5
28031009504,5292,14,4875,14,396,2,5,3802,9,3542,9,238,2,2,796.26,1342.82,NA,66400,90144,01290,4,5
28033000701,3260,6,2493,6,751,7,3,2281,4,1816,4,447,7,3,220.38,614.86,NA,51565,91629,01320,1,2
28033000702,6328,45,5753,45,506,11,12,4443,31,4019,31,348,7,7,429.26,1197.63,NA,42840,92367,01320,1,2
28033000706,4785,7,3991,7,772,6,9,3499,5,2935,5,544,5,5,338.06,943.17,NA,69280,93105,01320,1,2
28033000707,5476,16,4187,16,1257,0,16,3883,11,3073,11,779,0,9,375.16,1046.68,NA,54040,90153,01320,1,2
28033000708,4936,23,3940,23,963,5,2,3636,19,2942,19,649,5,2,351.3,980.1,NA,54040,90153,01320,1,2
28033000709,2390,18,1455,18,904,6,7,1727,10,1078,10,620,3,6,166.86,465.52,NA,NA,90153,01320,1,2
28033000710,2547,5,2088,5,438,5,11,1859,2,1571,2,271,4,9,179.61,501.1,NA,31780,93105,01320,1,2
28033000711,6869,18,5078,18,1755,5,13,5083,16,3846,16,1196,4,5,491.1,1370.15,NA,31780,93105,01320,1,2
28033000712,2330,7,1867,7,451,3,2,1733,2,1444,2,280,3,2,167.44,467.14,NA,NA,92367,01320,1,2
28033070310,1003,3,963,3,26,8,3,731,2,702,2,20,5,0,70.63,197.04,NA,33700,93105,01320,1,2
28033070320,8580,43,8277,43,226,15,18,5649,20,5458,20,125,12,14,545.78,1522.72,NA,33700,91629,01320,1,2
28033070410,4263,27,3839,27,382,8,7,3068,19,2866,19,154,7,3,296.42,827,NA,69280,90891,01320,1,2
28033070420,5700,43,5611,43,28,10,8,4282,29,4189,29,21,7,7,413.71,1154.24,NA,69280,91629,01320,1,2
28033070510,7099,43,6966,43,29,27,34,4899,21,4798,21,20,16,23,473.32,1320.55,NA,69280,90153,01320,1,2
28033070520,2344,2,2178,2,158,2,4,1718,2,1600,2,108,2,4,165.99,463.1,NA,69280,90891,01320,1,2
28035000001,1105,8,344,8,749,3,1,758,8,289,8,449,3,1,102.2,222.52,NA,31020,92376,01800,5,1
28035000002,2899,29,2191,29,661,3,12,2302,25,1838,25,403,3,8,310.37,675.77,NA,31020,92376,01800,5,1
28035000003,3190,39,2424,39,702,7,17,2521,30,2030,30,409,7,15,339.89,740.05,NA,31020,90162,01800,5,1
28035000004,2322,11,235,11,2075,0,0,1638,8,179,8,1443,0,0,220.84,480.84,NA,31020,90900,01800,5,1
28035000005,1916,5,407,5,1501,3,0,1296,4,337,4,949,2,0,174.73,380.45,NA,31020,91638,01800,5,1
28035000006,6881,17,376,17,6470,4,14,4325,17,328,17,3947,2,14,583.12,1269.63,NA,31020,92376,01800,5,1
28035000007,3443,23,3043,23,345,2,29,2780,20,2504,20,212,1,23,374.81,816.09,NA,31020,90162,01800,5,1
28035000008,5938,77,5270,77,518,4,68,4726,64,4199,64,338,4,57,637.18,1387.34,NA,31020,93114,01800,5,1
28035000009,5137,105,3446,105,1375,12,198,4812,97,3206,97,1219,9,184,648.78,1412.59,NA,31020,93114,01800,5,1
28035000010,3286,43,2520,43,669,3,51,2740,36,2206,36,411,3,48,369.42,804.34,NA,31020,93114,01800,5,1
28035000011,3558,37,2246,37,1254,5,16,2874,34,2001,34,789,4,12,387.49,843.68,NA,31020,93114,01800,5,1
28035000101,6557,29,5881,29,634,2,10,4536,18,4107,18,383,2,8,611.57,1331.57,NA,56800,91638,03530,5,1
28035000102,5761,24,4244,24,1464,11,17,4049,14,3169,14,840,6,6,545.91,1188.61,NA,31020,90900,01490,5,1
28035000103,3806,9,3600,9,183,5,7,2710,7,2566,7,120,5,5,365.38,795.54,NA,56800,90900,03530,5,1
28035000104,4119,19,3960,19,129,4,7,2978,11,2861,11,88,4,3,401.51,874.21,NA,56800,91638,03530,5,1
28035000105,3109,10,1154,10,1932,11,1,2087,4,866,4,1205,7,1,281.38,612.65,NA,31020,92376,01490,5,1
28035000106,5287,14,4974,14,286,10,3,3860,13,3637,13,186,8,3,520.42,1133.13,NA,31020,93114,01490,5,1
28037009501,5515,16,4014,16,1483,1,1,3990,12,3029,12,935,1,1,886.37,1637.82,NA,9460,92385,01530,4,5
28037009502,2862,5,1263,5,1591,0,3,1925,5,953,5,960,0,2,427.63,790.18,NA,64080,90171,01530,4,5
28039009501,7204,26,7058,26,89,26,5,5019,16,4908,16,58,19,2,782.16,1777.95,NA,42440,90918,01560,5,1
28039009502,2406,7,1730,7,660,6,3,1736,5,1311,5,407,6,2,270.54,614.97,NA,42440,93132,01560,5,1
28039009503,7063,15,6201,15,832,6,9,4898,8,4368,8,506,4,4,763.3,1735.08,NA,42440,93132,01560,5,1
28041009501,5040,32,3749,32,1250,7,2,3569,22,2677,22,840,6,2,699.11,1332.23,NA,70320,91665,01590,5,1
28041009502,5180,33,4205,33,935,3,4,3624,23,3030,23,543,3,2,709.89,1352.77,NA,39840,92403,01590,5,1
28043009501,5101,24,3400,24,1669,5,3,3696,16,2497,16,1161,5,1,843.7,1269.05,NA,29460,90936,01680,2,3
28043009502,4061,16,2893,16,1147,4,1,2829,11,2106,11,697,3,1,645.79,971.36,NA,NA,92412,01680,2,3
28043009503,3945,15,902,15,3007,9,12,2589,11,675,11,1874,8,10,591,888.96,NA,29460,92412,01680,2,3
28043009504,3539,14,1153,14,2366,5,1,2428,10,937,10,1466,4,1,554.25,833.67,NA,29460,91674,01680,2,3
28043009505,4909,17,4174,17,697,7,14,3786,10,3251,10,502,3,10,864.25,1299.96,NA,29460,93150,01680,2,3
28045000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3980,NA,01740,5,1
28045000301,5910,155,4325,155,1390,11,29,4196,98,3054,98,918,9,19,563.67,1373.56,NA,3980,92421,00570,5,1
28045000302,5736,73,4999,73,598,12,53,4197,47,3711,47,353,11,28,563.8,1373.88,NA,78200,90207,00570,5,1
28045000303,7438,160,7063,160,124,46,44,5587,122,5208,122,72,33,30,750.52,1828.9,NA,67435,93159,00570,5,1
28045000304,2421,27,1962,27,411,17,4,1728,18,1420,18,256,13,3,232.13,565.66,NA,55920,90945,01740,5,1
28045000305,2661,66,2543,66,24,13,15,2317,42,2199,42,16,9,9,311.25,758.47,NA,19100,91683,01740,5,1
28045000306,7594,68,7280,68,211,24,11,5424,46,5187,46,123,14,8,728.63,1775.54,NA,37600,90945,01740,5,1
28047000001,1815,1,963,1,40,0,809,1129,1,727,1,25,0,375,124.69,309.81,NA,6220,90216,00630,5,1
28047000002,2018,31,1238,31,600,6,143,1567,19,1018,19,431,6,74,173.07,430,NA,6220,90216,00630,5,1
28047000003,3906,30,1040,30,2129,2,704,2571,20,845,20,1326,2,358,283.96,705.51,NA,6220,90216,00630,5,1
28047000004,1644,23,684,23,880,1,56,1267,18,567,18,628,0,36,139.93,347.68,NA,6220,90216,00630,5,1
28047000005,619,63,493,63,50,5,8,637,62,458,62,46,4,5,70.35,174.8,NA,6220,90216,00630,5,1
28047000006,2497,40,2343,40,76,8,30,2137,32,1991,32,59,3,20,236.02,586.42,NA,6220,93168,00630,5,1
28047000007,1792,43,1072,43,474,4,199,1213,31,811,31,245,2,93,133.97,332.86,NA,6220,90216,00630,5,1
28047000008,2242,57,1874,57,252,11,48,1829,41,1509,41,193,8,37,202,501.9,NA,6220,90216,00630,5,1
28047000009,5938,313,4445,313,982,28,168,5253,257,3761,257,819,22,137,580.17,1441.48,NA,6220,90216,00630,5,1
28047000010,4893,176,3816,176,774,11,110,3403,116,2643,116,436,10,82,375.85,933.82,NA,6220,93168,00630,5,1
28047000011,475,1,383,1,87,4,0,476,1,383,1,87,4,0,52.57,130.62,NA,6220,93168,00630,5,1
28047000012,9364,274,7538,274,1346,29,170,6766,166,5538,166,756,24,116,747.27,1856.66,NA,6220,93168,00630,5,1
28047000013,3583,109,2793,109,571,13,92,2976,79,2334,79,409,8,67,328.69,816.65,NA,6220,93168,00630,5,1
28047000014,4231,58,3800,58,301,18,53,3708,44,3310,44,256,14,40,409.53,1017.52,NA,29700,90954,01710,5,1
28047000015,6053,104,5308,104,569,11,59,4568,72,4013,72,356,10,45,504.52,1253.51,NA,29700,93168,01710,5,1
28047000016,3980,29,3924,29,11,5,11,3074,14,3029,14,7,4,6,339.51,843.54,NA,29700,90954,01710,5,1
28047000017,6085,90,4225,90,1735,10,21,4636,58,3303,58,1193,8,16,512.03,1272.17,NA,29700,90954,01710,5,1
28047000018,3047,15,412,15,2609,6,4,2133,12,356,12,1744,6,3,235.58,585.32,NA,52560,92430,01770,5,1
28047000019,4405,70,2658,70,1637,11,29,3184,45,2089,45,975,10,20,351.66,873.72,NA,29700,90954,01710,5,1
28047000020,3426,53,2132,53,1207,8,26,2564,37,1695,37,771,6,18,283.18,703.59,NA,29700,92430,01710,5,1
28047000021,296,6,134,6,150,1,5,292,6,128,6,146,1,5,32.25,80.13,NA,29700,90954,01710,5,1
28047000022,2139,41,1875,41,189,4,30,1812,36,1590,36,130,3,17,200.13,497.23,NA,29700,92430,01710,5,1
28047000023,2349,39,1209,39,1043,8,48,1822,32,942,32,781,5,30,201.23,499.98,NA,29700,92430,01710,5,1
28047000024,4066,23,713,23,3304,14,11,2548,13,524,13,1984,9,5,281.42,699.2,NA,52560,92430,01770,5,1
28047000025,1235,66,904,66,225,7,32,964,45,682,45,161,6,25,106.47,264.53,NA,29700,91692,01710,5,1
28047000026,3616,44,1033,44,2502,5,31,2481,24,800,24,1613,4,16,274.02,680.81,NA,29700,91692,01710,5,1
28047000027,5950,75,5223,75,508,14,130,4194,43,3699,43,315,11,83,463.21,1150.88,NA,41680,91692,02670,5,1
28047000028,4219,69,3832,69,180,12,120,3271,56,2962,56,129,8,60,361.27,897.6,NA,41680,91692,02670,5,1
28047000029,2563,30,2288,30,208,7,30,2111,26,1873,26,160,7,19,233.15,579.28,NA,55400,91692,03510,5,1
28047000030,3553,34,1723,34,1497,14,282,2563,22,1388,22,983,11,137,283.07,703.32,NA,55400,91692,03510,5,1
28047000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,19180,90216,01770,5,1
28047000034,8141,91,7922,91,75,20,33,5838,58,5630,58,54,15,23,644.78,1602.01,NA,81200,93168,01770,5,1
28047000035,12859,134,12205,134,462,27,23,9135,95,8582,95,321,22,20,1008.92,2506.74,NA,42800,92430,01770,5,1
28047001499,15,0,12,0,3,0,0,15,0,12,0,3,0,0,1.66,4.12,NA,29700,90954,01710,5,1
28047003101,7708,114,6008,114,1464,10,112,5130,62,4169,62,757,8,72,566.59,1407.73,NA,41680,91692,02670,5,1
28047003102,4277,56,3465,56,687,21,34,3050,28,2495,28,466,13,20,336.86,836.95,NA,41680,91692,03510,5,1
28047003201,9437,141,7794,141,1354,25,123,6477,85,5434,85,769,20,84,715.36,1777.36,NA,54360,90954,01770,5,1
28047003202,8442,123,7009,123,1130,24,153,5748,82,4870,82,602,16,96,634.84,1577.31,NA,54360,90954,01770,5,1
28047003301,6348,137,5520,137,486,11,186,4566,92,3961,92,299,9,113,504.29,1252.96,NA,19180,90216,01770,5,1
28047003302,6139,136,5625,136,286,16,76,4753,93,4310,93,192,10,55,524.95,1304.28,NA,6220,93168,00630,5,1
28049000001,5354,25,5025,25,264,5,35,4166,18,3926,18,177,3,24,902.28,1215.53,NA,36000,90225,02910,4,5
28049000002,6098,34,5800,34,225,4,35,4674,27,4435,27,158,3,24,1012.31,1363.75,NA,36000,90225,02910,4,5
28049000003,5404,36,4255,36,1053,1,58,4585,25,3699,25,797,0,39,993.03,1337.78,NA,36000,90225,02910,4,5
28049000004,2812,8,2621,8,170,2,11,2371,7,2226,7,121,1,9,513.52,691.79,NA,36000,90225,02910,4,5
28049000005,7115,18,555,18,6512,3,27,4931,15,518,15,4362,3,18,1067.97,1438.73,NA,36000,90225,02910,4,3
28049000006,5595,23,13,23,5557,2,0,3987,12,11,12,3951,1,0,863.51,1163.3,NA,36000,90963,02910,4,3
28049000007,8317,54,1675,54,6551,6,30,5166,31,1447,31,3631,2,24,1118.87,1507.3,NA,36000,90963,02910,4,5
28049000008,5868,17,233,17,5614,4,0,3901,11,221,11,3657,1,0,844.89,1138.21,NA,36000,90963,02910,4,3
28049000009,2935,3,14,3,2918,0,0,2106,1,9,1,2095,0,0,456.12,614.47,NA,36000,90963,02910,4,3
28049000010,2757,20,4,20,2730,2,0,1957,13,4,13,1925,2,0,423.85,571,NA,36000,90963,02910,4,5
28049000011,3345,14,57,14,3273,0,1,2422,9,56,9,2347,0,1,524.56,706.67,NA,36000,90963,02910,4,3
28049000012,3236,15,34,15,3186,1,0,2301,7,28,7,2258,1,0,498.36,671.37,NA,36000,90963,02910,4,3
28049000013,4599,29,3838,29,613,8,111,3933,22,3330,22,456,7,96,851.82,1147.54,NA,36000,90963,02910,4,5
28049000014,3225,12,3031,12,150,4,28,2504,9,2408,9,65,1,12,542.32,730.6,NA,36000,90225,02910,4,5
28049000015,3233,23,3131,23,63,5,10,2756,22,2638,22,63,2,9,596.9,804.13,NA,36000,93177,02910,4,5
28049000016,4378,54,2557,54,1724,8,33,3725,37,2408,37,1214,3,26,806.77,1086.85,NA,36000,93177,02910,4,5
28049000017,1727,2,8,2,1715,2,0,1187,1,7,1,1176,2,0,257.08,346.33,NA,36000,93177,02910,4,5
28049000018,1798,5,13,5,1774,6,0,1262,3,13,3,1239,4,0,273.33,368.22,NA,36000,93177,02910,4,5
28049000019,3308,6,100,6,3198,3,0,2267,2,77,2,2184,2,0,490.99,661.45,NA,36000,93177,02910,4,5
28049000020,2550,3,6,3,2541,0,0,1629,1,5,1,1622,0,0,352.81,475.3,NA,36000,93177,02910,4,5
28049000021,4748,16,749,16,3918,1,64,3262,14,708,14,2468,1,57,706.49,951.76,NA,36000,92439,02910,4,5
28049000022,3469,11,648,11,2801,2,6,2225,9,593,9,1607,2,5,481.9,649.19,NA,36000,92439,02910,4,5
28049000023,2767,14,697,14,2048,0,8,1830,8,628,8,1181,0,5,396.35,533.94,NA,36000,92439,02910,4,5
28049000024,5911,19,373,19,5516,1,1,3857,15,355,15,3470,1,1,835.36,1125.37,NA,36000,91701,02910,4,5
28049000025,4566,14,281,14,4267,0,4,3038,14,250,14,2756,0,4,657.98,886.41,NA,36000,93177,02910,4,5
28049000026,4664,8,28,8,4613,12,2,3951,4,22,4,3908,11,2,855.72,1152.79,NA,36000,93177,02910,4,5
28049000027,1698,16,139,16,1538,5,0,1208,9,123,9,1062,5,0,261.63,352.46,NA,36000,93177,02910,4,5
28049000030,2984,13,1035,13,1907,1,27,2246,9,878,9,1327,1,22,486.44,655.32,NA,36000,93177,02910,4,5
28049000031,2155,19,3,19,2127,0,6,1574,13,3,13,1542,0,3,340.9,459.25,NA,36000,93177,02910,4,5
28049000032,2261,6,14,6,2241,0,0,1666,5,14,5,1642,0,0,360.83,486.09,NA,36000,91701,02910,4,5
28049000033,7724,57,5710,57,1882,7,67,6006,45,4618,45,1240,6,52,1300.8,1752.39,NA,36000,91701,02910,4,5
28049000034,2966,17,2546,17,370,0,33,2237,13,1990,13,198,0,23,484.5,652.7,NA,36000,91701,02910,4,5
28049000035,3654,17,2821,17,789,5,22,2647,10,2275,10,332,3,17,573.29,772.32,NA,36000,91701,02910,4,5
28049000036,3748,16,3645,16,75,6,5,2895,10,2831,10,37,4,3,627.01,844.68,NA,36000,91701,02910,4,5
28049000037,2834,9,2697,9,106,5,15,2233,6,2135,6,71,5,10,483.63,651.53,NA,36000,91701,02910,4,5
28049000038,2717,13,2498,13,196,4,6,2063,9,1911,9,128,3,3,446.81,601.93,NA,36000,91701,02910,4,5
28049000039,904,16,240,16,643,1,3,755,12,223,12,504,1,3,163.52,220.29,NA,36000,93177,02910,4,5
28049000104,4877,24,3897,24,931,4,20,3827,18,3097,18,675,4,15,828.86,1116.61,NA,14420,92439,01090,4,5
28049000105,7460,27,2628,27,4800,1,3,5136,17,1954,17,3144,1,3,1112.37,1498.54,NA,14420,90225,01090,2,3
28049000106,4752,43,1010,43,3685,2,12,3172,24,781,24,2336,1,6,687,925.5,NA,21580,90963,01860,2,3
28049000107,5750,26,3689,26,2004,11,19,4379,21,2967,21,1348,6,16,948.42,1277.67,NA,61160,92439,01860,2,5
28049000112,7704,28,4635,28,3030,4,7,5582,19,3488,19,2050,4,2,1208.96,1628.68,NA,72680,93177,01860,2,5
28049000113,4645,9,1771,9,2856,3,1,3230,8,1370,8,1841,2,1,699.56,942.43,NA,75760,91701,01860,2,3
28049010101,5565,48,5318,48,110,7,81,4456,42,4224,42,95,4,49,965.09,1300.14,NA,36000,90225,02910,4,5
28049010102,5403,43,4986,43,280,1,93,4137,30,3816,30,195,1,65,896,1207.06,NA,36000,90225,02910,4,5
28049010201,2003,13,239,13,1744,5,2,1371,8,208,8,1142,3,2,296.93,400.02,NA,36000,90225,02910,4,5
28049010202,7207,15,526,15,6649,7,9,4734,9,464,9,4243,4,5,1025.3,1381.25,NA,36000,90225,02910,4,5
28049010203,3486,0,103,0,3380,0,3,1989,0,95,0,1891,0,3,430.78,580.34,NA,36000,90225,02910,4,3
28049010301,4808,6,208,6,4594,0,0,3067,3,142,3,2919,0,0,664.26,894.87,NA,36000,90963,02910,4,3
28049010302,898,0,308,0,581,0,9,618,0,246,0,365,0,7,133.85,180.32,NA,36000,92439,02910,4,5
28049010303,8292,39,7312,39,853,1,81,5985,26,5397,26,487,1,48,1296.25,1746.26,NA,14420,92439,01090,2,3
28049010801,1751,5,234,5,1511,0,1,1208,5,178,5,1019,0,1,261.63,352.46,NA,36000,92439,02910,4,5
28049010802,7613,25,4594,25,2905,15,72,4969,14,3184,14,1700,10,47,1076.2,1449.82,NA,36000,92439,02910,4,5
28049010803,8759,47,7538,47,1067,15,92,6227,30,5415,30,691,10,51,1348.66,1816.87,NA,14420,92439,01090,4,5
28049010901,1262,2,665,2,587,2,5,891,2,557,2,323,2,5,192.98,259.97,NA,36000,92439,02910,4,5
28049010902,3025,8,1021,8,1991,4,1,2033,5,841,5,1177,4,1,440.31,593.17,NA,36000,92439,02910,4,5
28049011001,2337,8,1970,8,341,0,18,1870,5,1582,5,263,0,15,405.01,545.61,NA,36000,92439,02910,4,5
28049011002,3098,10,3019,10,56,4,9,2447,10,2383,10,34,3,7,529.98,713.97,NA,36000,91701,02910,4,5
28049011101,2925,8,2846,8,59,4,8,2115,6,2058,6,37,4,4,458.07,617.1,NA,36000,91701,02910,4,5
28049011102,6109,26,5923,26,137,6,17,4336,21,4193,21,86,6,9,939.1,1265.13,NA,36000,91701,02910,4,5
28049011103,1288,6,1080,6,197,0,5,951,6,804,6,132,0,3,205.97,277.48,NA,36000,93177,01860,4,5
28051009501,4722,15,1777,15,2929,0,1,3190,11,1366,11,1801,0,1,1159.61,567.68,NA,20500,90972,01980,2,3
28051009502,4660,8,1308,8,3319,3,21,3215,5,1049,5,2138,1,17,1168.7,572.12,NA,40600,90234,01980,2,3
28051009503,3804,9,563,9,3224,2,6,2287,5,435,5,1837,1,4,831.36,406.98,NA,72440,93186,01980,2,3
28051009504,2602,22,572,22,2006,0,2,1660,12,453,12,1181,0,2,603.43,295.4,NA,NA,92448,01980,2,3
28051009505,5816,8,941,8,4858,8,1,3719,6,783,6,2918,5,1,1351.91,661.81,NA,57200,91710,01980,2,3
28053009501,3183,8,1290,8,1872,2,11,2085,4,982,4,1086,1,8,696.95,585.9,NA,35220,90981,02040,2,3
28053009502,3879,23,1257,23,2585,1,13,2559,11,966,11,1558,1,12,855.4,719.1,NA,67920,93195,02040,2,3
28053009503,5072,38,1290,38,3720,5,19,3185,26,974,26,2140,4,15,1064.65,895.01,NA,5140,90243,02040,2,3
28055009501,1909,6,833,6,1066,1,3,1290,2,621,2,661,1,3,506,467,NA,46000,90990,03960,2,3
28057009501,4241,25,4155,25,51,10,0,3163,16,3105,16,21,5,0,603.3,948.07,NA,26300,90261,02100,1,2
28057009502,4803,18,4716,18,64,2,3,3616,12,3544,12,46,2,0,689.7,1083.85,NA,44920,90999,02100,1,2
28057009503,3168,18,2658,18,471,3,18,2558,16,2142,16,371,2,11,487.9,766.73,NA,26300,92475,02100,1,2
28057009504,4368,19,4183,19,163,1,2,3327,14,3165,14,131,1,2,634.58,997.23,NA,74400,92475,02100,1,2
28057009505,3437,19,2802,19,608,2,6,2556,8,2126,8,410,0,4,487.52,766.13,NA,NA,91737,02100,1,2
28059000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,90270,03000,5,1
28059000401,9750,34,9238,34,443,20,15,6756,20,6403,20,292,10,11,790.09,2455.56,NA,22900,90270,02160,5,1
28059000402,9354,59,8830,59,421,19,25,6597,45,6204,45,271,16,16,771.49,2397.76,NA,76200,93222,02160,5,1
28059000403,6345,90,5611,90,449,18,174,4510,70,4015,70,251,11,93,527.43,1639.22,NA,64680,92484,02160,5,1
28059000404,5083,63,4368,63,527,8,117,3709,51,3225,51,313,7,62,433.75,1348.08,NA,29620,92484,02160,5,1
28059000405,4181,51,3711,51,396,9,14,3390,41,3002,41,287,7,12,396.45,1232.14,NA,53520,92484,03360,5,1
28059000406,6089,81,5466,81,289,13,240,4333,49,3920,49,183,8,124,506.73,1574.88,NA,53520,93222,03360,5,1
28059000407,5582,101,5127,101,241,16,95,3976,66,3613,66,156,10,65,464.98,1445.13,NA,53520,93222,03360,5,1
28059000408,3141,30,2801,30,269,16,23,2145,14,1952,14,138,12,15,250.85,779.63,NA,45380,93222,03480,5,1
28059000409,3969,64,3800,64,56,24,25,2860,39,2703,39,39,17,23,334.47,1039.5,NA,29660,93222,03360,5,1
28059000410,5044,68,3935,68,977,18,46,3574,40,2901,40,545,11,37,417.97,1299.02,NA,26860,93222,03480,5,1
