GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
06037002378,06,037,002378,3781,734,90,734,2915,7,13,3173,454,69,454,2178,5,13,927.45,978.1,NA,44000,91750,NA,NA,22710,28,17
06037002379,06,037,002379,3617,401,53,401,3135,6,11,2998,249,50,249,2437,6,7,876.3,924.16,NA,44000,91750,NA,NA,22710,28,16
06037002380,06,037,002380,6240,818,86,818,5267,12,37,5025,490,85,490,3924,5,31,1468.77,1549,NA,44000,91750,NA,NA,22710,28,17
06037002381,06,037,002381,4472,409,83,409,3949,5,16,3490,239,69,239,2925,5,13,1020.1,1075.82,NA,44000,91750,NA,NA,22710,28,17
06037002382,06,037,002382,4840,486,70,486,4209,20,50,3835,299,63,299,3129,13,32,1120.94,1182.17,NA,44000,91750,NA,NA,22710,28,17
06037002383,06,037,002383,9643,5197,100,5197,4294,1,23,8659,2880,76,2880,2804,1,18,2530.97,2669.2,NA,44000,91750,NA,NA,22710,28,17
06037002384,06,037,002384,4539,400,99,400,3990,14,28,3613,245,95,245,2990,10,28,1056.06,1113.74,NA,44000,91750,NA,NA,22710,28,17
06037002392,06,037,002392,5822,3552,35,3552,2192,9,9,5744,2091,26,2091,1523,7,6,1678.93,1770.63,NA,44000,91750,NA,NA,22710,28,17
06037002393,06,037,002393,7566,4565,50,4565,2923,7,9,7258,2594,40,2594,2018,4,8,2121.46,2237.33,NA,44000,91750,NA,NA,22710,28,17
06037002395,06,037,002395,5317,2217,31,2217,3038,0,7,4767,1299,18,1299,2145,0,6,1393.36,1469.46,NA,44000,91750,NA,NA,22710,28,17
06037002396,06,037,002396,5065,3003,37,3003,1990,3,8,4824,1746,27,1746,1296,3,6,1410.02,1487.04,NA,44000,91750,NA,NA,22710,28,17
06037002397,06,037,002397,5520,2901,39,2901,2541,0,28,5171,1684,34,1684,1752,0,17,1511.45,1594,NA,44000,91750,NA,NA,22710,28,17
06037002398,06,037,002398,6745,2874,35,2874,3777,2,28,5902,1628,23,1628,2599,2,22,1725.12,1819.34,NA,44000,91750,NA,NA,22710,28,17
06037002400,06,037,002400,7064,2749,61,2749,4198,7,26,6084,1568,45,1568,2878,7,18,1778.31,1875.44,NA,44000,91750,NA,NA,22710,28,17
06037002402,06,037,002402,5595,2787,78,2787,2669,8,32,4945,1548,68,1548,1751,7,23,1445.39,1524.33,NA,44000,91750,NA,NA,22710,28,17
06037002403,06,037,002403,5710,3025,71,3025,2522,8,64,5154,1707,53,1707,1643,3,41,1506.48,1588.76,NA,44000,91750,NA,NA,22710,28,17
06037002404,06,037,002404,5660,2128,60,2128,3423,8,22,4770,1220,35,1220,2270,8,17,1394.24,1470.39,NA,44000,91750,NA,NA,22710,28,17
