GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school,cd_1980,cd_1990
32003000502,8809,2273,4643,2273,1386,78,419,7483,1393,3511,1393,829,55,302,1015.55,787.13,NA,40000,94504,00060,1,2
32003000503,5478,2059,2689,2059,308,36,383,5271,1307,2173,1307,207,26,251,715.35,554.45,NA,40000,94504,00060,1,2
32003000504,6304,2491,2231,2491,1202,87,275,5621,1524,1647,1524,672,55,199,762.85,591.27,NA,40000,94504,00060,1,2
32003000506,5128,622,3781,622,428,58,234,4252,412,2936,412,282,40,170,577.06,447.26,NA,40000,94504,00060,1,2
32003000507,8968,1286,6093,1286,980,73,525,6903,810,4289,810,572,51,371,936.84,726.12,NA,40000,94504,00060,1,2
32003000508,7703,1352,5095,1352,653,60,518,6268,814,3783,814,438,49,370,850.66,659.32,NA,40000,94504,00060,1,2
32003000509,8423,1539,5922,1539,467,85,385,6802,964,4242,964,289,63,280,923.13,715.49,NA,40000,94504,00060,1,2
32003001097,8212,550,7117,550,298,53,184,6895,378,5715,378,248,41,135,935.75,725.28,NA,40000,94504,00060,1,2
32003001098,5850,309,5220,309,131,18,168,5029,248,4288,248,105,12,128,682.51,528.99,NA,40000,94504,00060,1,2
32003001602,4627,592,3366,592,304,24,334,3906,407,2626,407,207,19,240,530.1,410.87,NA,71400,94504,00060,1,2
32003001603,5040,601,3883,601,341,53,160,3808,381,2673,381,218,38,117,516.8,400.56,NA,71400,94504,00060,1,2
32003001604,9175,784,7737,784,417,56,170,7789,532,6310,532,256,42,117,1057.08,819.32,NA,71400,94504,00060,1,2
32003001701,5325,512,4401,512,204,29,171,4255,344,3280,344,143,18,126,577.47,447.58,NA,54600,94504,00060,1,2
32003001702,6777,466,5951,466,189,18,148,6011,335,5069,335,140,16,116,815.78,632.29,NA,54600,94504,00060,1,2
32003001703,7054,513,6154,513,148,37,199,6176,393,5091,393,122,28,149,838.17,649.65,NA,54600,94504,00060,1,2
32003001704,6219,429,5381,429,167,31,207,5160,318,4198,318,131,27,168,700.29,542.77,NA,54600,94504,00060,1,2
32003001705,5780,625,4723,625,236,21,165,4621,431,3486,431,144,18,111,627.14,486.08,NA,54600,94504,00060,1,2
32003001801,5154,306,4532,306,125,25,162,4789,251,4058,251,91,17,121,649.94,503.75,NA,84600,94504,00060,1,2
32003001802,5411,526,4364,526,231,34,252,4963,412,3744,412,178,26,191,673.55,522.05,NA,84600,94504,00060,1,2
32003002201,3818,375,3110,375,129,32,172,3584,281,2767,281,91,24,140,486.4,377,NA,40000,94504,00060,1,2
32003002202,13559,1996,9609,1996,1078,88,770,11581,1372,7482,1372,720,66,569,1571.71,1218.19,NA,40000,94504,00060,1,2
32003002401,10146,1449,7282,1449,986,71,345,9790,1063,6600,1063,708,62,294,1328.65,1029.8,NA,54600,94504,00060,1,2
32003002402,5958,1487,3793,1487,450,33,184,6165,1072,3469,1072,365,31,156,836.68,648.49,NA,54600,94504,00060,1,2
32003002501,4001,311,3371,311,173,16,127,3734,240,2992,240,147,12,103,506.76,392.77,NA,54600,94504,00060,1,2
32003002502,8038,875,6166,875,565,71,357,7570,671,5442,671,438,58,290,1027.36,796.28,NA,54600,94504,00060,1,2
32003002701,9536,1013,7583,1013,459,51,421,8628,772,6367,772,351,42,324,1170.95,907.57,NA,54600,94504,00060,1,2
32003002702,5460,621,4237,621,262,31,301,5012,464,3616,464,207,27,234,680.2,527.21,NA,54600,94504,00060,1,2
32003002803,8867,629,7711,629,192,32,297,7346,459,6045,459,150,22,211,996.96,772.72,NA,54600,94504,00060,1,2
32003002804,3256,191,2929,191,46,11,79,2664,134,2301,134,28,10,57,361.54,280.22,NA,23770,94504,00060,1,2
32003002805,7068,492,6079,492,160,23,306,5842,374,4730,374,116,18,230,792.84,614.51,NA,54600,94504,00060,1,2
32003002806,9641,822,8072,822,305,71,362,7676,561,6028,561,215,53,258,1041.74,807.43,NA,54600,94504,00060,1,2
32003002905,5192,293,4491,293,265,23,113,4159,206,3445,206,197,16,89,564.44,437.48,NA,40000,94504,00060,1,2
32003002906,7598,376,6606,376,196,39,374,5777,248,4835,248,144,25,277,784.02,607.68,NA,68585,94504,00060,1,2
32003002907,7838,459,6816,459,248,19,295,6476,344,5358,344,190,17,223,878.89,681.2,NA,68585,94504,00060,1,2
32003002908,3160,217,2538,217,85,3,317,2500,152,1896,152,64,3,233,339.29,262.97,NA,68585,94504,00060,1,2
32003002909,4886,268,4191,268,136,30,259,3914,181,3237,181,104,20,191,531.19,411.71,NA,68585,94504,00060,1,2
32003002910,9336,577,8009,577,151,32,565,7271,389,5962,389,101,21,409,986.78,764.83,NA,68585,94504,00060,1,1
32003002911,7342,597,6162,597,212,15,340,5733,393,4560,393,134,14,239,778.05,603.05,NA,68585,94504,00060,1,2
32003002912,6923,617,5669,617,348,47,239,6116,428,4784,428,256,30,190,830.03,643.33,NA,68585,94504,00060,1,2
32003002913,10947,1254,8396,1254,702,96,484,10423,927,7520,927,569,80,400,1414.55,1096.38,NA,54600,94504,00060,1,2
32003002914,9349,706,8083,706,272,59,220,7904,490,6475,490,224,44,181,1072.69,831.41,NA,23770,94504,00060,1,1
32003003001,3937,278,3433,278,123,20,79,3042,191,2501,191,83,15,61,412.84,319.98,NA,40000,94504,00060,1,2
32003003002,11236,740,9587,740,496,54,349,8655,466,7097,466,332,41,253,1174.61,910.41,NA,40000,94504,00060,2,2
32003003201,2985,108,2768,108,42,18,47,2264,74,2039,74,27,14,36,307.26,238.15,NA,40000,94504,00060,2,1
32003003202,10641,566,9453,566,350,51,213,8616,395,7369,395,240,42,175,1169.32,906.31,NA,40000,94504,00060,2,1
32003003401,8030,809,4866,809,2140,91,117,6168,503,3772,503,1238,66,86,837.09,648.8,NA,40000,94504,00060,1,2
32003003403,8895,497,7783,497,401,42,167,6545,312,5512,312,262,34,113,888.25,688.46,NA,40000,94504,00060,2,1
32003003404,5659,355,4911,355,252,46,91,4392,242,3636,242,178,29,65,596.06,461.99,NA,40000,94504,00060,1,2
32003003405,9498,593,7933,593,707,51,209,7313,393,5832,393,492,40,163,992.48,769.25,NA,40000,94504,00060,2,1
32003003406,9716,732,8046,732,639,52,240,7522,480,5919,480,424,38,181,1020.84,791.23,NA,40000,94504,00060,2,1
32003003407,7361,603,6131,603,421,64,131,5742,379,4571,379,270,44,99,779.27,603.99,NA,40000,94504,00060,1,2
32003003601,2736,302,2114,302,259,17,41,2084,188,1469,188,194,15,30,282.83,219.21,NA,51800,94504,00060,2,1
32003003602,3992,57,141,57,3783,5,5,2325,27,101,27,2162,3,5,315.54,244.56,NA,51800,94504,00060,1,2
32003003997,61,21,33,21,7,0,0,64,19,23,19,3,0,0,8.69,6.73,NA,51800,94504,00060,1,2
32003003998,873,258,508,258,80,12,14,904,171,466,171,71,12,13,122.69,95.09,NA,51800,94504,00060,1,2
32003004702,10491,1209,7556,1209,1293,183,230,8021,731,5520,731,768,120,151,1088.57,843.72,NA,71400,94504,00060,2,2
32003004703,3953,330,2325,330,965,40,290,2763,197,1606,197,528,25,210,374.98,290.64,NA,71400,94504,00060,2,1
32003004704,5893,712,3388,712,1405,33,350,4258,412,2312,412,853,22,247,577.87,447.89,NA,71400,94504,00060,2,2
32003004705,5391,753,3325,753,1021,58,224,4251,459,2450,459,658,43,182,576.92,447.16,NA,71400,94504,00060,2,2
32003004706,6480,579,5104,579,531,87,172,4775,339,3568,339,358,54,117,648.04,502.28,NA,71400,94504,00060,2,1
32003004897,4765,319,4171,319,145,80,49,3822,202,3223,202,96,57,42,518.7,402.03,NA,71400,94504,00060,2,1
32003004898,8379,722,6018,722,1257,63,310,5527,402,3723,402,771,42,187,750.09,581.38,NA,50400,94504,00060,2,1
32003004901,9436,613,7692,613,637,62,423,6764,381,5239,381,426,46,291,917.97,711.5,NA,71400,94504,00060,1,2
32003004902,8247,923,6209,923,646,46,410,6483,566,4621,566,397,33,300,879.84,681.94,NA,71400,94504,00060,1,2
32003004903,8711,794,6693,794,557,50,607,6838,503,4984,503,370,31,447,928.02,719.28,NA,71400,94504,00060,1,2
32003005001,9365,650,8211,650,299,47,151,8483,467,7189,467,201,39,120,1151.27,892.32,NA,71400,94504,00060,1,2
32003005002,6141,762,4879,762,277,44,175,4904,471,3630,471,171,38,123,665.54,515.85,NA,21500,94504,00060,1,2
32003005301,8459,574,7342,574,232,41,263,6636,400,5438,400,179,29,190,900.6,698.03,NA,31900,94504,00060,1,2
32003005302,10518,565,9605,565,138,96,103,7665,349,6729,349,98,65,75,1040.25,806.27,NA,31900,94504,00060,1,2
32003005401,6941,759,5696,759,276,78,119,5334,463,4108,463,168,50,82,723.9,561.08,NA,31900,94504,00060,1,2
32003005402,10972,1379,8895,1379,413,154,117,8151,794,6172,794,207,104,80,1106.21,857.39,NA,31900,94504,00060,1,2
32003005403,3481,233,3159,233,38,26,24,2590,140,2249,140,26,21,14,351.5,272.44,NA,31900,94504,00060,1,1
32003005501,2604,72,2478,72,15,10,29,2360,42,2242,42,4,9,21,320.29,248.25,NA,6500,94504,00060,1,1
32003005502,3773,123,3576,123,15,29,28,2928,96,2691,96,7,17,21,397.37,307.99,NA,6500,94504,00060,1,1
32003005503,3217,147,2995,147,15,21,39,2619,89,2393,89,10,18,20,355.44,275.49,NA,6500,94504,00060,1,1
32003005504,2973,123,2791,123,29,11,19,2163,68,1998,68,8,4,17,293.55,227.52,NA,6500,94504,00060,1,1
32003005601,4576,308,3649,308,445,18,148,3424,206,2645,206,254,12,101,464.69,360.17,NA,71400,94182,00060,1,1
32003005602,4680,367,4222,367,15,48,27,3417,190,2979,190,11,28,19,463.74,359.43,47800,47880,94182,00060,1,1
32003005603,2703,321,2326,321,7,25,21,1817,173,1437,173,2,18,14,246.59,191.13,NA,46000,94182,00060,1,1
32003005897,15119,918,12923,918,602,65,599,12361,622,10152,622,460,50,455,1677.57,1300.24,NA,40000,94504,00060,2,1
32003005898,5976,469,4727,469,610,111,54,5148,381,3690,381,565,86,45,698.66,541.51,40300,23770,94182,00060,2,1
32005000001,7162,374,6681,374,12,43,52,5587,242,5026,242,8,30,39,230.98,210.43,NA,37190,94364,00090,2,1
32005000003,3856,421,3248,421,28,31,128,3487,287,2767,287,23,22,101,476.44,699.47,82200,86300,94952,00090,2,1
32005000004,2259,110,2065,110,3,30,47,1907,79,1688,79,2,19,40,260.56,382.53,NA,38000,94952,00090,2,1
32005000005,8773,439,7839,439,33,389,70,6263,266,5409,266,16,258,48,1761.32,1894.25,82200,26500,94364,00090,2,1
32005000006,1429,60,1353,60,2,5,9,1210,40,1115,40,2,5,8,50.02,45.57,NA,NA,94826,00090,2,1
32005000298,4158,248,3833,248,3,40,34,3160,138,2833,138,2,24,25,888.68,955.75,82200,35275,94378,00090,2,1
32007009501,1193,432,744,432,1,13,3,1035,236,552,236,1,8,2,112.3,174.8,NA,NA,94476,00120,2,1
32007009502,1958,293,1525,293,44,81,13,1496,167,1049,167,44,59,10,162.32,252.66,72200,83000,94882,00120,2,1
32007009503,113,16,96,16,0,1,0,103,13,76,13,0,1,0,11.18,17.4,NA,NA,94490,00120,2,1
32007009504,192,16,175,16,0,1,0,139,8,122,8,0,1,0,15.08,23.48,NA,NA,94616,00120,2,1
32007009505,1029,42,162,42,1,823,1,690,24,133,24,0,508,1,74.87,116.53,19900,53600,94616,00120,2,1
32007009506,112,20,90,20,0,2,0,111,14,81,14,0,2,0,12.04,18.75,NA,NA,94616,00120,2,1
32007009507,5733,513,4577,513,75,496,64,3780,284,2878,284,17,285,32,410.15,638.4,72200,22500,94266,00120,2,1
32007009508,1953,240,1547,240,9,138,19,1704,171,1225,171,5,116,16,184.89,287.78,72200,22500,94266,00120,2,1
32007009509,2303,237,2017,237,6,21,22,1877,152,1538,152,5,17,13,203.67,317,NA,22500,94266,00120,2,1
32007009510,1587,366,1139,366,22,24,35,1451,251,894,251,13,20,22,157.44,245.06,NA,22500,94266,00120,2,1
32007009511,258,20,237,20,0,1,0,202,11,179,11,0,1,0,21.92,34.12,72200,22500,94266,00120,2,1
32007009512,3735,429,3123,429,11,154,18,2759,269,2092,269,7,111,11,299.37,465.96,72200,68550,94266,00120,2,1
32007009513,2635,662,1903,662,5,47,18,2195,393,1361,393,5,31,12,238.17,370.71,NA,22500,94266,00120,2,1
32007009514,6042,338,5606,338,14,49,33,4116,193,3670,193,7,32,21,446.61,695.14,NA,68550,94266,00120,2,1
32007009515,2387,569,1735,569,7,36,31,1881,309,1221,309,6,17,19,204.1,317.68,NA,83730,94602,00120,2,1
32007009516,2300,146,2054,146,54,32,8,1750,88,1498,88,49,22,5,189.88,295.55,NA,8900,94126,00120,2,1
32009009501,685,86,549,86,0,47,3,571,57,429,57,0,26,2,120.4,157.09,NA,NA,94770,00150,2,1
32009009502,659,39,588,39,7,20,5,534,27,456,27,3,18,3,112.6,146.91,NA,NA,94420,00150,2,1
32011009601,58,2,55,2,0,1,0,35,1,32,1,0,1,0,5.44,6.43,NA,NA,94098,00180,2,1
32011009602,382,42,321,42,4,12,3,319,27,251,27,2,9,3,49.56,58.57,NA,NA,94098,00180,2,1
32011009603,438,33,400,33,1,4,0,336,23,286,23,1,3,0,66.5,105.22,NA,NA,94294,00180,2,1
32011009604,669,61,578,61,0,23,7,523,40,422,40,0,16,5,103.5,163.78,NA,NA,94294,00180,2,1
32011960598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,94098,00180,2,1
32013009601,1192,177,612,177,1,397,4,930,109,458,109,1,250,3,301.79,365.07,25500,44000,94546,00210,2,1
32013009602,254,69,177,69,0,1,7,233,46,133,46,0,1,7,75.61,91.46,25500,NA,94798,00210,2,1
32013009603,27,2,18,2,0,7,0,24,2,14,2,0,6,0,7.79,9.42,71000,NA,94798,00210,2,1
32013009605,3997,780,3092,780,55,53,12,3266,470,2228,470,55,36,7,1059.82,1282.05,NA,84800,94910,00210,2,1
32013009606,1968,423,1492,423,6,40,7,1774,293,1138,293,6,37,7,17.12,18.32,NA,84800,94910,00210,2,1
32013009607,5406,884,4330,884,8,158,23,4132,496,3012,496,4,112,12,39.88,42.68,84850,84800,94910,00210,2,1
32015009702,723,41,664,41,2,15,1,526,20,477,20,0,9,0,74.5,108.46,NA,NA,94042,00240,2,1
32015009703,267,15,243,15,0,9,0,183,7,165,7,0,4,0,25.92,37.73,NA,NA,94042,00240,2,1
32015970198,5276,733,4293,733,7,224,13,3845,404,2864,404,6,156,11,544.58,792.81,72200,4900,94070,00240,2,1
32017009501,1604,54,1465,54,55,22,7,1169,25,1038,25,55,21,5,359,386,NA,8500,94672,00270,2,1
32017009502,102,7,95,7,0,0,0,62,3,56,3,0,0,0,15.95,17.55,NA,NA,94014,00270,2,1
32017009503,921,48,862,48,0,8,1,600,24,547,24,0,4,1,154.32,169.88,NA,NA,94014,00270,2,1
32017009504,1148,47,1041,47,24,28,8,726,14,679,14,1,16,2,186.73,205.56,NA,8500,94112,00270,2,1
32019009601,5188,320,4709,320,19,79,61,3808,191,3331,191,10,50,35,633,640,58800,24900,94322,00300,2,1
32019009602,3261,100,3084,100,14,44,19,2541,60,2368,60,6,33,14,563.38,535.54,81200,67200,94777,00300,2,1
32019009603,4321,261,3931,261,14,68,44,3324,166,2904,166,11,47,30,605,542,NA,17500,94224,00300,2,1
32019009604,4626,469,3968,469,3,176,8,3745,269,3089,269,1,111,6,830.32,789.3,85600,85400,94924,00300,2,1
32019009605,1139,187,937,187,0,13,2,934,123,676,123,0,11,1,207.08,196.85,NA,68000,94784,00300,2,1
32019009606,1466,174,1078,174,15,192,6,1088,93,775,93,2,122,3,241.22,229.31,85600,NA,94924,00300,2,1
32019960798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,94322,00300,2,1
32021009701,2481,231,1508,231,120,582,37,1849,120,1140,120,72,378,19,465.18,383.87,81200,31300,94868,00330,2,1
32021009702,1855,145,1535,145,135,20,20,1359,68,1105,68,90,16,12,341.9,282.14,NA,31300,94434,00330,2,1
32021009703,2139,170,1828,170,88,43,9,1681,103,1378,103,57,34,6,422.91,348.99,NA,31300,94588,00330,2,1
32023009801,3033,255,2482,255,6,259,31,2143,129,1700,129,4,163,18,84.69,114.78,85800,25900,94350,00360,2,1
32023009802,3802,268,3402,268,14,76,41,2842,160,2430,160,11,48,33,112.31,152.22,NA,73600,94700,00360,2,1
32023009803,2413,220,2137,220,8,33,11,1889,131,1590,131,4,28,5,119,213,NA,5100,94084,00360,2,1
32023009804,7517,403,6898,403,58,94,57,6130,238,5503,238,39,72,40,1062,1088,NA,53800,94644,00360,2,1
32023009805,1016,91,716,91,188,13,8,1107,91,716,91,188,13,8,19,49,NA,NA,94938,00360,2,1
32027009801,4336,662,3442,662,13,192,25,3385,370,2494,370,7,123,21,620,643,43050,43000,94518,00420,2,1
32029009701,2526,96,2345,96,8,45,29,2000,63,1817,63,8,30,19,558,415,58800,NA,94854,00450,2,1
32031000001,5120,961,3452,961,196,93,409,5236,715,3183,715,182,82,359,978.64,818.66,NA,60600,94714,00480,2,1
32031000002,5358,1035,3926,1035,113,72,207,5167,737,3377,737,93,57,166,965.74,807.87,NA,60600,94714,00480,2,1
32031000003,3713,342,3215,342,44,30,82,3508,268,2834,268,41,27,70,655.67,548.49,NA,60600,94714,00480,2,1
32031000004,4919,365,4418,365,27,24,82,4291,262,3655,262,24,21,67,802.01,670.91,NA,60600,94714,00480,2,1
32031000007,5523,857,4230,857,138,75,209,5186,591,3646,591,112,66,180,969.3,810.84,NA,60600,94714,00480,2,1
32031000009,3769,767,2694,767,117,55,125,3622,545,2316,545,79,43,94,676.97,566.31,NA,60600,94714,00480,2,1
32031000012,3240,169,2890,169,50,66,60,2969,141,2549,141,40,43,55,554.92,464.21,NA,60600,94714,00480,2,1
32031000013,3951,297,3453,297,27,22,148,3266,206,2707,206,20,19,108,610.44,510.65,NA,60600,94714,00480,2,1
32031000014,2970,258,2499,258,40,42,122,2748,197,2176,197,38,32,108,513.62,429.66,NA,60600,94714,00480,2,1
32031000015,7156,1175,4682,1175,336,98,857,6731,790,4146,790,256,69,680,1258.07,1052.41,NA,60600,94714,00480,2,1
32031000017,7084,1165,4831,1165,513,89,468,5947,677,3876,677,335,55,327,1111.53,929.83,NA,60600,94714,00480,2,1
32031000018,6237,1447,3368,1447,727,120,556,5359,817,2759,817,493,76,397,1001.63,837.89,NA,60600,94714,00480,2,1
32031000019,8736,1272,6575,1272,286,193,396,7861,897,5411,897,203,142,311,1469.27,1229.09,NA,68400,94714,00480,2,1
32031000023,2465,67,2356,67,0,17,25,1851,50,1719,50,0,14,18,345.96,289.41,NA,60600,94840,00480,2,1
32031000025,3939,184,3496,184,66,38,152,3299,133,2836,133,53,29,115,616.6,515.81,NA,60600,94714,00480,2,1
32031000028,8397,733,7026,733,212,112,311,6910,499,5465,499,141,75,231,1291.52,1080.4,NA,68400,94714,00480,2,1
32031000030,6259,702,5095,702,139,90,231,5348,491,4020,491,100,69,177,999.57,836.17,NA,68400,94714,00480,2,1
32031001002,6345,172,5986,172,33,28,126,4939,125,4554,125,25,22,88,923.13,772.23,NA,60600,94714,00480,2,1
32031001003,5790,141,5446,141,40,18,143,4995,113,4610,113,37,14,108,933.6,780.98,NA,60600,94714,00480,2,1
32031001004,6613,1090,4925,1090,167,121,307,6310,794,4267,794,117,88,250,1179.38,986.59,NA,60600,94714,00480,2,1
32031001005,3006,131,2705,131,37,31,100,2578,102,2259,102,23,22,70,481.84,403.08,NA,60600,94714,00480,2,1
32031001101,3222,112,3008,112,11,30,61,2786,81,2538,81,9,24,53,520.72,435.6,NA,60600,94714,00480,2,1
32031001102,7210,187,6740,187,36,21,226,5704,140,5226,140,23,17,158,1066.11,891.84,NA,60600,94714,00480,2,1
32031001103,1885,51,1789,51,4,9,32,1404,35,1303,35,3,6,22,262.42,219.52,NA,60600,94714,00480,2,1
32031002101,1684,137,972,137,55,483,36,1422,97,814,97,54,329,31,265.78,222.33,60650,60600,94714,00480,2,1
32031002102,10903,551,9685,551,148,80,431,8660,366,7447,366,116,59,306,1618.61,1354.01,NA,60600,94714,00480,2,1
32031002202,1526,48,1450,48,7,6,15,1183,33,1096,33,5,5,11,221.11,184.97,NA,60600,94630,00480,2,1
32031002203,6942,1763,4486,1763,249,103,330,6371,1140,3594,1140,172,78,247,1190.78,996.12,NA,60600,94714,00480,2,1
32031002204,4712,337,4040,337,127,45,160,4159,261,3397,261,89,31,120,777.34,650.27,NA,60600,94714,00480,2,1
32031002205,3981,218,3532,218,60,50,118,3311,142,2848,142,45,34,100,618.85,517.68,NA,60600,94714,00480,2,1
32031002401,7133,342,6318,342,55,76,333,5519,218,4777,218,33,37,236,1031.54,862.91,NA,60600,94714,00480,2,1
