GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,school,cd_1980,cd_1990
48001009501,3203,60,2757,60,373,6,7,2393,37,2066,37,242,6,5,293.99,395.51,NA,27300,91390,NA,19770,20,10
48001009502,2652,50,2343,50,253,5,1,1938,25,1700,25,184,4,0,238.09,320.31,NA,NA,92615,NA,13200,20,10
48001009503,719,36,555,36,127,1,0,549,22,407,22,97,1,0,67.45,90.74,NA,NA,90650,NA,13200,20,10
48001009504,10079,1843,3258,1843,4880,4,16,11550,1821,3030,1821,4860,4,14,1418.97,1908.97,NA,NA,92615,NA,13200,20,10
48001009505,4198,535,2788,535,853,9,10,3196,298,2101,298,482,9,8,392.64,528.23,NA,54708,92945,NA,34050,20,10
48001009506,6294,501,4086,501,1672,16,19,4436,264,2823,264,1062,11,12,544.98,733.18,NA,54708,92945,NA,43290,20,10
48001009507,2584,351,986,351,1232,2,12,2011,187,795,187,832,2,8,247.06,332.38,NA,54708,92945,NA,34050,20,10
48001009508,5356,292,4510,292,517,11,20,4128,161,3483,161,300,9,14,507.14,682.27,NA,54708,92945,NA,34050,20,10
48001009509,8034,199,6908,199,880,31,14,5790,112,4910,112,625,24,7,711.33,956.96,NA,54708,92945,NA,34050,20,10
48001009510,4905,86,4474,86,304,32,8,3633,41,3286,41,233,26,6,446.33,600.46,NA,23140,91205,NA,18390,20,10
48003009501,1218,158,1011,158,14,5,27,915,95,697,95,9,5,14,67.06,225.88,NA,3216,90085,NA,08280,10,19
48003009502,6251,1541,4445,1541,156,28,73,5079,836,3230,836,105,23,49,372.26,1253.81,NA,3216,90085,NA,08280,10,19
48003009503,4194,2052,1994,2052,73,19,31,3746,1118,1440,1118,43,12,15,274.56,924.74,NA,3216,90085,NA,08280,10,19
48003009504,2675,801,1831,801,16,12,11,2048,389,1245,389,10,8,7,150.11,505.57,NA,3216,90090,NA,08280,10,19
48005000001,7370,246,6864,246,228,13,10,5487,149,4995,149,176,10,8,893.08,1048,NA,35228,93090,NA,13500,20,7
48005000002,5706,336,4922,336,411,17,15,4162,180,3528,180,248,15,11,677.42,794.93,NA,45072,92325,NA,28550,20,7
48005000003,6922,354,6201,354,336,19,10,5113,210,4457,210,220,10,6,832.21,976.56,NA,35228,92325,NA,23790,20,7
48005000004,5217,632,3478,632,1085,9,12,4278,365,2840,365,698,4,6,696.3,817.08,NA,45072,92325,NA,28550,20,7
48005000005,4553,363,748,363,3435,2,2,3329,191,552,191,2392,2,1,541.84,635.83,NA,45072,92325,NA,28550,20,7
48005000006,5295,695,3019,695,1511,14,55,4037,367,2346,367,910,10,37,657.07,771.05,NA,45072,92325,NA,28550,20,7
48005000007,3322,819,1538,819,929,5,23,2774,457,1232,457,607,5,16,451.5,529.82,NA,45072,92325,NA,28550,20,7
48005000008,5381,264,4464,264,621,7,20,4084,141,3442,141,338,6,16,664.72,780.03,NA,45072,92325,NA,28550,20,7
48005000009,7722,213,6802,213,583,18,97,5974,156,5182,156,405,11,64,972.35,1141.01,NA,45072,92325,NA,28550,20,7
48005000010,7686,1975,4477,1975,1175,20,2,6054,1055,3240,1055,686,16,2,985.37,1156.29,NA,20308,91045,NA,17040,20,7
48005000011,8415,157,8007,157,227,11,13,6084,84,5767,84,133,9,7,990.25,1162.02,NA,35492,91855,NA,24000,20,7
48005000012,2295,18,2257,18,10,9,0,1824,15,1780,15,9,5,0,296.88,348.38,NA,80728,94315,NA,46740,20,7
48007009501,4017,298,3466,298,21,17,212,3427,213,2863,213,10,16,112,426.48,707.14,NA,27888,91420,NA,08550,19,27
48007009502,1403,76,1306,76,7,9,4,1260,54,1138,54,4,6,4,156.8,259.99,NA,62804,93295,NA,08550,5,14
48007009503,4143,1098,2766,1098,56,23,197,3683,670,2187,670,43,19,94,458.34,759.97,NA,62804,93295,NA,08550,5,14
48007009504,3657,1189,2185,1189,127,17,126,3279,745,1635,745,82,11,61,408.06,676.6,NA,62804,93295,NA,08550,5,14
48007009505,4672,927,3583,927,90,29,35,3956,552,2734,552,78,18,22,492.31,816.3,NA,3600,93295,NA,08550,5,14
48009000201,2082,33,2035,33,5,6,3,1490,22,1434,22,4,5,3,334.44,474.51,NA,40756,91815,NA,23400,4,13
48009000202,2588,30,2534,30,5,19,0,1915,23,1854,23,2,13,0,429.83,609.85,NA,34532,91815,NA,23400,4,13
48009000203,3303,126,3164,126,1,11,1,2467,86,2286,86,1,7,1,553.73,785.64,NA,3696,90130,NA,08610,4,13
48011009501,568,11,553,11,0,4,0,401,7,383,7,0,4,0,74.23,168.36,NA,15196,90740,NA,14250,4,13
48011009502,1453,44,1398,44,0,5,5,1090,26,1031,26,0,3,4,201.77,457.64,NA,15196,90745,NA,14250,4,13
48013009601,4700,2551,2074,2551,48,7,14,4769,1607,1509,1607,28,7,11,553.93,665.29,NA,58280,93070,NA,35190,6,28
48013009602,8041,4337,3645,4337,10,19,15,7956,2629,2662,2629,9,18,9,924.11,1109.88,NA,45288,93120,NA,28650,6,28
48013009603,3401,2814,568,2814,0,2,0,3900,1729,441,1729,0,1,0,453,544.06,NA,59084,93120,NA,35520,6,28
48013009604,7786,2846,4858,2846,24,15,22,6942,1682,3532,1682,18,11,17,806.33,968.43,NA,58280,93070,NA,35190,6,28
48013009605,1990,1397,586,1397,5,0,0,2225,888,444,888,5,0,0,258.44,310.39,NA,14404,90695,NA,13710,6,28
48013009606,4615,2119,2463,2119,21,3,7,4487,1347,1770,1347,15,3,5,521.18,625.95,NA,38116,91955,NA,24960,6,28
48015001601,1917,288,1340,288,282,7,0,1546,177,1004,177,186,2,0,213.4,390.62,NA,76240,94070,NA,44470,5,14
48015001602,4066,734,2509,734,802,9,11,3311,423,1910,423,543,6,6,457.04,836.57,NA,66464,93490,NA,39630,5,14
48015001603,4594,612,3714,612,252,5,7,3653,384,2723,384,152,5,5,504.25,922.98,NA,66464,93490,NA,39630,5,3
48015001604,2484,87,2212,87,181,4,0,1991,59,1743,59,128,2,0,274.83,503.05,NA,NA,94165,NA,09810,5,3
48015001605,6771,352,5350,352,1039,21,8,5263,206,4127,206,705,13,6,726.48,1329.77,NA,7432,90250,NA,09810,5,3
48017009501,6246,2418,3689,2418,117,8,12,5657,1390,2785,1390,80,6,6,650.82,1172.19,NA,49968,92685,NA,31890,10,19
48017009502,818,322,495,322,0,1,0,723,178,366,178,0,1,0,83.18,149.81,NA,NA,93670,NA,42730,10,19
48019009801,4838,663,4117,663,8,36,12,4042,433,3134,433,4,28,10,461.29,1244.11,NA,5528,90195,NA,09360,13,21
48019009802,1817,95,1705,95,6,10,1,1454,63,1320,63,2,6,0,165.94,447.54,NA,NA,92500,NA,30030,13,21
48019009803,2345,239,2074,239,8,11,11,1911,168,1553,168,4,8,10,218.09,588.2,NA,40576,90195,NA,09360,13,21
48019009804,1562,175,1380,175,1,5,1,1443,135,1167,135,0,5,1,164.68,444.15,NA,40576,90195,NA,09360,13,21
48021009501,4888,605,3952,605,292,16,17,3780,356,2855,356,189,13,11,700.2,624.81,NA,NA,91200,29760,18360,1,14
48021009502,5350,2006,2286,2006,1024,18,7,4934,1244,1746,1244,686,11,3,913.97,815.56,NA,23044,91200,NA,18360,1,14
48021009503,5082,507,3789,507,735,17,28,3943,303,2799,303,509,10,19,730.4,651.75,NA,80350,90655,NA,09570,1,14
48021009504,5155,710,3513,710,889,18,22,4215,456,2658,456,617,12,16,780.78,696.71,NA,5864,90210,NA,09570,1,14
48021009505,6436,1052,4878,1052,424,46,25,5477,742,3598,742,331,43,21,1014.56,905.31,NA,12334,90210,29760,09570,1,14
48021009506,2915,187,2524,187,190,11,2,2266,104,1913,104,136,7,2,419.75,374.55,NA,68456,93600,NA,40550,1,14
48021009507,3530,497,2410,497,609,4,4,2874,270,1875,270,453,4,2,532.38,475.05,NA,68456,93600,NA,40550,1,14
48021009508,4907,1369,3313,1369,188,12,17,3946,747,2321,747,112,9,10,730.95,652.25,NA,50200,90655,NA,09570,1,14
48023009501,728,56,662,56,7,3,0,597,35,520,35,6,1,0,156.15,151.83,NA,66968,93535,NA,39780,4,13
48023009502,3657,278,3186,278,173,6,13,2993,150,2574,150,102,6,11,782.85,761.17,NA,66968,93525,NA,39780,4,13
48025009501,2191,953,1222,953,6,3,0,2176,627,913,627,6,3,0,326.28,339.96,NA,NA,93025,34410,34770,5,15
48025009502,5764,2233,3409,2233,66,15,28,5541,1420,2610,1420,58,11,22,830.84,865.67,NA,7192,90240,34410,09720,5,15
48025009503,5367,2658,2460,2658,175,20,41,5407,1682,1876,1682,121,16,30,810.75,844.74,NA,7192,90240,NA,09720,5,15
48025009504,2305,1435,734,1435,117,2,10,2496,922,559,922,86,1,6,374.26,389.95,NA,7192,90240,NA,09720,5,15
48025009505,7396,4562,2383,4562,301,18,119,7551,2804,1683,2804,167,13,80,1132.23,1179.69,NA,7192,90240,NA,09720,5,15
48025009506,2112,1068,1003,1068,25,3,2,2125,669,766,669,17,2,2,318.63,331.99,NA,NA,93585,NA,40410,5,15
48027000201,4304,351,3873,351,58,9,9,3210,210,2727,210,47,9,7,310.62,471.75,NA,73748,91110,NA,43260,2,5
48027000202,5676,450,5068,450,109,15,27,4450,267,3819,267,68,12,17,430.62,653.98,NA,49392,92835,NA,09860,2,5
48027000203,2119,409,1668,409,19,7,10,1717,256,1177,256,14,7,7,166.15,252.33,NA,72176,93855,NA,09860,2,5
48027000204,3907,582,2732,582,558,15,16,3200,373,2060,373,371,10,13,309.66,470.28,NA,72176,93855,NA,42330,2,5
48027000205,3333,588,2426,588,304,3,10,2787,363,1865,363,187,2,7,269.69,409.58,NA,72176,93855,NA,42330,2,5
48027000206,2578,308,2122,308,135,8,4,2137,195,1655,195,81,8,3,206.79,314.06,NA,72176,93855,NA,42330,2,5
48027000208,3318,447,434,447,2425,6,2,2483,250,354,250,1624,3,2,240.27,364.9,NA,72176,93855,NA,42330,2,5
48027000209,2157,339,914,339,878,9,10,1955,226,812,226,674,8,9,189.18,287.31,NA,72176,93855,NA,42330,2,5
48027000210,4984,815,3399,815,723,26,16,4366,519,2810,519,483,20,15,422.49,641.63,NA,72176,93855,NA,42330,2,5
48027000211,5048,628,4005,628,349,20,42,4260,389,3215,389,217,18,32,412.23,626.06,NA,72176,93855,NA,42330,2,5
48027000214,2606,261,2311,261,15,5,14,1979,155,1643,155,13,4,9,191.5,290.84,NA,43066,93855,NA,07470,2,5
48027000215,4703,908,3481,908,272,11,18,3547,481,2438,481,127,8,12,343.24,521.27,NA,7492,90255,NA,09860,2,5
48027000217,4330,283,3907,283,82,19,37,3316,162,2889,162,57,15,31,320.88,487.32,NA,7492,90255,NA,09860,2,5
48027000218,3973,391,3355,391,141,43,37,2999,237,2383,237,83,28,31,290.21,440.74,NA,51708,92030,NA,25660,2,5
48027000220,5082,554,3760,554,621,30,115,3874,337,2718,337,367,20,95,374.88,569.33,NA,32312,92030,NA,25660,2,5
48027000222,2858,350,1501,350,902,12,93,2277,220,1162,220,600,9,66,220.34,334.63,NA,39148,92030,NA,25660,2,5
48027000223,3728,540,1841,540,1193,24,125,2929,331,1373,331,784,17,93,283.43,430.45,NA,39148,92030,NA,25660,2,5
48027000224,7039,990,3503,990,2014,20,499,5216,567,2514,567,1201,12,355,504.74,766.55,NA,39148,92030,NA,25660,2,5
48027000225,5640,619,3670,619,1079,26,244,4484,404,2777,404,692,19,188,433.91,658.97,NA,39148,92030,NA,25660,2,5
48027000226,4976,844,2321,844,1527,16,259,3930,518,1767,518,924,14,189,380.3,577.56,NA,39148,92030,NA,25660,2,5
48027000227,325,64,129,64,117,3,10,272,37,109,37,76,3,10,26.32,39.97,NA,39148,92030,NA,25660,2,5
48027000229,4752,765,2408,765,1350,23,198,3837,489,1809,489,871,21,158,371.3,563.89,NA,39148,92030,NA,25660,2,5
48027000230,3874,497,2562,497,580,23,210,3009,307,1898,307,325,17,155,291.17,442.21,NA,39148,92030,NA,25660,2,5
48027000232,17021,2238,8699,2238,5366,90,594,13497,1407,6473,1407,3698,79,433,1306.08,1983.54,NA,26736,91365,NA,25660,2,5
48027000233,3561,243,3098,243,112,21,85,2608,149,2165,149,72,14,59,252.37,383.28,NA,NA,93680,NA,25660,2,5
48027000234,8533,993,7174,993,313,27,23,6791,578,5385,578,212,23,15,657.15,998.01,NA,62924,93630,NA,38580,2,5
48027020701,1525,398,746,398,370,6,2,1383,241,632,241,262,5,2,133.83,203.25,NA,72176,93855,NA,42330,2,5
48027020702,1895,696,731,696,441,2,16,1800,439,600,439,308,2,12,174.18,264.53,NA,72176,93855,NA,42330,2,5
48027021201,1706,147,1369,147,147,4,37,1460,105,1110,105,112,3,25,141.28,214.56,NA,72176,93855,NA,42330,2,5
48027021202,3723,345,2892,345,408,15,57,2895,212,2177,212,238,13,43,280.14,425.45,NA,72176,93855,NA,42330,2,5
48027021203,3656,257,3188,257,151,9,51,2928,164,2449,164,110,7,34,283.34,430.3,NA,72176,93855,NA,42330,2,5
48027021301,6954,639,5327,639,850,17,115,5234,363,3922,363,496,12,78,506.48,769.2,NA,72176,93855,NA,42330,2,5
48027021302,2837,111,2647,111,43,4,32,2262,74,2060,74,32,2,20,218.89,332.43,NA,72176,93855,NA,42330,2,5
48027021601,5191,1372,3127,1372,643,12,23,4642,850,2381,850,531,10,20,449.2,682.19,NA,7492,90255,NA,09860,2,5
48027021602,1879,442,1266,442,129,7,34,1722,290,998,290,107,5,32,166.63,253.07,NA,7492,90255,NA,09860,2,5
48027021901,3446,342,2658,342,301,21,115,2722,224,1974,224,192,15,93,263.4,400.03,NA,32312,92030,NA,25660,2,5
48027021902,5565,385,4549,385,423,20,186,4053,239,3182,239,250,15,128,392.2,595.63,NA,32312,92030,NA,25660,2,5
48027022101,6817,983,3517,983,1934,36,342,5344,618,2591,618,1237,25,255,517.13,785.36,NA,39148,92030,NA,25660,2,5
48027022102,5781,574,2910,574,1935,30,329,4242,358,2057,358,1226,19,224,410.49,623.41,NA,39148,92030,NA,25660,2,5
48027022801,3513,469,1548,469,1319,32,136,2829,322,1192,322,863,24,106,273.76,415.75,NA,39148,92030,NA,25660,2,5
48027022802,2210,429,974,429,706,13,84,1892,282,763,282,484,12,69,183.08,278.05,NA,39148,92030,NA,25660,2,5
48027023101,8404,1127,4209,1127,2384,32,641,6679,768,3108,768,1549,24,462,646.31,981.55,NA,39148,92030,NA,25660,2,5
48027023102,5561,822,2889,822,1551,21,271,4197,501,2010,501,978,14,193,406.13,616.8,NA,39148,92030,NA,25660,2,5
48029001101,2608,1303,930,1303,338,6,24,3723,1223,914,1223,334,6,23,393.45,426.21,NA,65000,93410,NA,38730,12,20
48029001102,1162,762,114,762,273,9,2,1381,523,99,523,229,5,2,145.95,158.1,NA,65000,93410,NA,38730,12,28
48029001103,4924,3939,346,3939,597,10,0,5188,2261,266,2261,392,8,0,548.28,593.93,NA,65000,93410,NA,38730,12,28
48029001104,1064,755,286,755,17,0,4,1441,587,253,587,11,0,3,152.29,164.97,NA,65000,93410,NA,38730,12,28
48029001105,2921,2813,69,2813,11,1,11,3010,1481,35,1481,5,1,7,318.1,344.59,NA,65000,93410,NA,38730,12,20
48029001106,6018,4883,510,4883,575,15,24,8585,3758,484,3758,554,13,18,907.28,982.82,NA,65000,93410,NA,38730,12,20
48029001107,1632,1437,132,1437,51,2,5,2275,1052,127,1052,38,2,4,240.43,260.44,NA,65000,93410,NA,38730,12,20
48029001108,2584,1826,600,1826,98,7,41,3440,1374,565,1374,93,6,28,363.54,393.82,NA,65000,93410,NA,38730,12,20
48029001109,675,473,144,473,50,1,5,872,351,136,351,29,1,4,92.15,99.83,NA,65000,93410,NA,38730,12,20
48029001110,2442,1740,432,1740,206,11,50,2883,1158,380,1158,148,10,29,304.68,330.05,NA,65000,93410,NA,38730,12,20
48029001203,6502,651,5801,651,11,13,24,5759,505,4708,505,11,11,19,608.62,659.3,NA,1600,93410,NA,07590,13,21
48029001204,4592,390,4141,390,40,5,11,3835,303,3186,303,29,5,9,405.29,439.04,NA,72296,93410,NA,07590,13,21
48029001206,5815,1006,4308,1006,390,17,92,5448,720,3660,720,270,11,67,575.75,623.69,NA,65000,93410,NA,07590,13,21
48029001207,7851,2870,4647,2870,262,14,49,8037,1921,3972,1921,168,13,42,849.36,920.09,NA,65000,93410,NA,07590,13,21
48029001208,6421,531,5733,531,105,10,41,5641,402,4725,402,77,7,28,596.15,645.79,NA,65000,93410,NA,32940,13,21
48029001210,6004,1393,4289,1393,217,15,79,5518,925,3457,925,141,12,58,583.15,631.71,NA,65000,93410,NA,32940,13,20
48029001213,5061,513,4177,513,279,18,68,4671,371,3649,371,214,17,49,493.64,534.74,NA,79672,93410,NA,32940,15,21
48029001217,7059,976,5597,976,309,23,149,5916,637,4298,637,218,18,108,625.21,677.27,NA,74408,93410,NA,39480,15,21
48029001301,3897,2195,126,2195,1533,4,4,4161,1408,103,1408,1234,4,4,439.74,476.36,NA,65000,93410,NA,38730,12,20
48029001302,1720,683,48,683,974,10,0,1549,365,37,365,776,6,0,163.7,177.33,NA,65000,93410,NA,38730,12,28
48029001303,3374,2124,162,2124,1066,8,4,3533,1269,141,1269,845,5,4,373.37,404.46,NA,65000,93410,NA,38730,12,28
48029001304,7037,4129,445,4129,2436,6,11,7124,2463,375,2463,1808,5,10,752.88,815.56,NA,65000,93410,NA,38730,15,28
48029001305,4918,1420,134,1420,3349,0,10,3994,795,101,795,2300,0,3,422.09,457.24,NA,65000,93410,NA,38730,12,28
48029001306,4543,1198,106,1198,3226,8,1,3804,617,74,617,2488,8,0,402.01,435.49,NA,65000,93410,NA,38730,12,28
48029001308,3918,322,335,322,3240,5,8,3069,179,304,179,2395,5,7,324.34,351.34,NA,65000,93410,NA,38730,12,28
48029001309,3906,1136,660,1136,2015,7,87,3364,720,582,720,1273,6,63,355.51,385.11,NA,65000,93410,NA,38730,12,28
48029001310,5026,838,1182,838,2979,8,16,4350,547,1107,547,2127,8,14,459.72,497.99,NA,65000,93410,NA,38730,12,28
48029001311,2986,595,144,595,2244,2,1,2392,337,118,337,1597,2,1,252.79,273.84,NA,65000,93410,NA,38730,15,28
48029001312,2928,891,821,891,1207,3,2,2554,539,695,539,776,3,2,269.91,292.39,NA,65000,93410,NA,38730,15,28
48029001313,4960,1259,1915,1259,1758,15,12,4637,834,1661,834,1286,13,9,490.05,530.85,NA,65000,93410,NA,38730,15,28
48029001314,5129,1374,2120,1374,1574,8,44,4281,869,1484,869,1018,8,33,452.42,490.09,NA,65000,93410,NA,17850,15,28
48029001317,4040,543,2788,543,549,24,129,2763,310,1696,310,345,14,88,292,316.31,NA,66128,93410,NA,39480,15,28
48029001318,6132,870,4771,870,431,15,21,4914,529,3519,529,306,13,18,519.32,562.56,NA,64172,93410,NA,17850,15,28
48029001401,1887,1672,120,1672,77,1,10,2442,1128,115,1128,63,1,7,258.07,279.56,NA,65000,93410,NA,38730,12,28
48029001402,3205,2677,465,2677,42,1,1,4034,1805,400,1805,22,1,1,426.32,461.82,NA,65000,93410,NA,38730,12,28
48029001403,3590,3074,428,3074,51,2,20,4471,2022,365,2022,48,2,12,472.5,511.85,NA,65000,93410,NA,38730,12,28
48029001404,3750,2921,707,2921,116,1,5,4515,1906,611,1906,87,1,4,477.15,516.88,NA,65000,93410,NA,38730,12,28
48029001405,3864,2591,1094,2591,166,3,3,4455,1694,920,1694,141,3,3,470.81,510.01,NA,65000,93410,NA,38730,15,28
48029001406,2378,1915,292,1915,157,3,4,2859,1248,250,1248,107,3,3,302.14,327.3,NA,65000,93410,NA,38730,15,28
48029001407,4266,2562,1532,2562,144,4,7,4997,1735,1396,1735,121,4,6,528.09,572.06,NA,65000,93410,NA,38730,12,28
48029001408,5158,3665,1392,3665,61,5,21,5654,2218,1162,2218,38,5,13,597.52,647.28,NA,65000,93410,NA,38730,12,28
48029001409,1851,1170,640,1170,34,6,1,2100,760,552,760,24,3,1,221.93,240.41,NA,65000,93410,NA,38730,12,28
48029001410,2996,1915,846,1915,222,3,0,3237,1189,723,1189,133,3,0,342.09,370.58,NA,65000,93410,NA,38730,12,28
48029001411,7360,3956,2672,3956,672,10,42,8000,2637,2248,2637,438,7,33,845.45,915.85,NA,65000,93410,NA,38730,12,28
48029001412,6996,3907,2564,3907,466,12,31,7266,2408,2109,2408,308,12,21,767.88,831.82,NA,65000,93410,NA,38730,12,28
48029001413,5273,1989,2260,1989,975,10,22,4919,1244,1767,1244,644,6,14,519.85,563.13,NA,65000,93410,NA,17850,15,28
48029001414,8590,3995,4139,3995,375,19,45,8848,2621,3316,2621,245,15,30,935.07,1012.93,NA,65000,93410,NA,38730,15,28
48029001415,830,83,570,83,152,2,21,614,56,378,56,106,2,16,64.89,70.29,NA,65000,93410,NA,38730,15,28
48029001416,987,733,208,733,36,0,6,1011,418,149,418,23,0,3,106.84,115.74,NA,65000,93410,NA,17850,15,28
48029001417,2937,942,1931,942,44,12,8,2649,605,1390,605,32,10,7,279.95,303.26,NA,65000,93410,NA,17850,15,28
48029001418,2847,1381,1432,1381,11,8,1,2814,880,1034,880,11,8,1,297.39,322.15,NA,23272,93640,NA,17850,15,28
48029001419,4050,655,3344,655,36,8,5,3293,408,2432,408,32,8,5,348.01,376.99,NA,65000,93640,NA,17850,15,28
48029001501,5797,5464,272,5464,23,5,4,7762,3753,231,3753,18,3,4,820.3,888.6,NA,65000,93410,NA,38730,12,28
48029001502,1572,1188,367,1188,8,2,3,2048,855,326,855,7,2,3,216.44,234.46,NA,65000,93410,NA,38730,12,28
48029001503,4690,4263,404,4263,9,8,4,6044,2866,303,2866,1,5,3,638.74,691.92,NA,65000,93410,NA,38730,12,28
48029001504,4502,4294,186,4294,2,2,3,6153,2992,162,2992,2,2,3,650.26,704.4,NA,65000,93410,NA,38730,12,28
48029001505,8814,8483,241,8483,55,1,2,11509,5636,185,5636,49,1,2,1216.29,1317.56,NA,65000,93410,NA,22470,12,28
48029001506,4607,4314,270,4314,6,9,1,6019,2888,232,2888,2,8,1,636.1,689.06,NA,65000,93410,NA,22470,12,28
48029001507,6071,5261,755,5261,5,10,14,7453,3397,638,3397,2,9,10,787.65,853.23,NA,65000,93410,NA,22470,12,28
48029001508,3002,2314,581,2314,90,2,7,2970,1221,466,1221,56,2,4,313.87,340.01,NA,65000,93410,NA,22470,15,28
48029001509,5853,4397,1405,4397,10,14,7,7014,2890,1207,2890,7,14,6,741.25,802.97,NA,65000,93410,NA,22470,12,28
48029001510,3499,3031,444,3031,10,4,2,4240,1938,352,1938,7,3,2,448.09,485.4,NA,65000,93410,NA,22470,12,28
48029001511,7605,7129,419,7129,20,4,15,9827,4723,352,4723,17,3,9,1038.53,1125.01,NA,65000,93410,NA,22470,12,28
48029001512,8641,8004,566,8004,42,0,16,10257,4886,438,4886,35,0,12,1083.98,1174.23,NA,65000,93410,NA,40680,15,28
48029001513,8544,7296,1147,7296,54,9,23,10142,4601,889,4601,27,7,17,1071.82,1161.07,NA,65000,93410,NA,22470,15,28
48029001514,4446,3605,797,3605,2,2,13,5168,2258,640,2258,2,2,8,546.16,591.64,NA,65000,93410,NA,22470,15,28
48029001515,2451,1591,816,1591,8,5,18,2730,1015,678,1015,7,4,11,288.51,312.53,NA,65000,93410,NA,22470,15,28
48029001516,7000,4351,2576,4351,27,12,28,7788,2810,2114,2810,20,9,25,823.05,891.58,NA,65000,93410,NA,22470,15,28
48029001517,6782,5168,1582,5168,13,4,6,7811,3287,1221,3287,9,1,6,825.48,894.21,NA,65000,93410,NA,22470,15,28
48029001518,976,639,272,639,42,9,7,1108,435,205,435,23,6,4,117.1,126.85,NA,65000,93410,NA,22470,15,28
48029001519,2845,2614,193,2614,15,7,2,3452,1649,137,1649,11,4,2,364.81,395.19,NA,65000,93410,NA,40920,15,28
48029001520,637,341,270,341,13,7,3,652,217,198,217,13,5,2,68.9,74.64,NA,65000,93410,NA,40920,15,28
48029001521,3504,2060,1393,2060,19,4,19,3643,1287,1037,1287,14,4,14,385,417.06,NA,65000,93410,NA,40740,15,28
48029001522,4584,2623,1910,2623,21,9,4,4624,1606,1384,1606,17,8,3,488.67,529.36,NA,65000,93640,NA,40920,15,28
48029001601,6266,6122,121,6122,3,0,0,7568,3740,86,3740,2,0,0,799.8,866.39,NA,65000,93410,NA,38730,12,20
48029001602,2846,2658,178,2658,1,0,8,3966,1902,157,1902,1,0,4,419.13,454.03,NA,65000,93410,NA,38730,12,28
48029001603,4972,4502,441,4502,0,3,8,6732,3163,398,3163,0,2,6,711.45,770.69,NA,65000,93410,NA,38730,12,28
48029001604,5348,4975,355,4975,5,2,4,7077,3383,303,3383,5,0,3,747.91,810.18,NA,65000,93410,NA,38730,12,20
48029001605,8745,8441,237,8441,22,4,12,10876,5330,192,5330,11,3,10,1149.39,1245.1,NA,65000,93410,NA,38730,12,20
48029001606,5757,5635,106,5635,0,0,4,7129,3529,69,3529,0,0,2,753.4,816.14,NA,65000,93410,NA,18150,12,20
48029001608,19,3,16,3,0,0,0,14,3,8,3,0,0,0,1.48,1.6,NA,65000,93410,NA,40680,15,28
48029001609,8036,7388,613,7388,4,0,14,9686,4580,512,4580,4,0,10,1023.63,1108.87,NA,65000,93410,NA,40680,15,28
48029001611,7846,7513,289,7513,6,2,7,9446,4608,219,4608,5,2,4,998.27,1081.39,NA,65000,93410,NA,40680,15,28
48029001612,1557,1232,316,1232,5,0,3,1706,736,228,736,3,0,3,180.29,195.3,NA,65000,93410,NA,40950,15,20
48029001613,11454,8715,1857,8715,671,32,154,10651,4423,1308,4423,368,20,109,1125.62,1219.34,NA,65000,93410,NA,40950,15,20
48029001616,3851,2382,1185,2382,217,15,44,3752,1339,888,1339,139,10,37,396.52,429.53,NA,65000,93410,NA,33120,12,20
48029001617,647,41,505,41,81,2,16,478,27,371,27,41,2,10,50.52,54.72,NA,65000,93410,NA,40950,15,20
48029001618,4477,1903,2327,1903,173,19,49,4229,1093,1888,1093,107,10,38,446.93,484.14,NA,65000,93410,NA,33120,15,20
48029001619,4436,2672,1719,2672,21,7,4,4714,1686,1316,1686,18,4,4,498.18,539.66,NA,65000,94145,NA,40950,15,20
48029001620,7406,4761,2587,4761,7,4,0,7763,2921,1916,2921,2,3,0,820.41,888.72,NA,68708,93410,NA,40740,15,20
48029001701,8284,7607,210,7607,424,5,6,10490,4986,139,4986,370,5,4,1108.6,1200.91,NA,65000,93410,NA,38730,12,20
48029001702,6400,6204,172,6204,5,3,4,7917,3896,116,3896,3,2,4,836.68,906.35,NA,65000,93410,NA,38730,12,20
48029001703,6710,6571,87,6571,2,5,15,8537,4227,66,4227,2,5,10,902.2,977.33,NA,65000,93410,NA,38730,12,20
48029001704,10443,9230,275,9230,904,5,8,12676,5872,209,5872,712,3,8,1339.62,1451.16,NA,65000,93410,NA,38730,12,20
48029001705,4885,4211,499,4211,117,3,42,6263,2870,409,2870,88,2,24,661.88,717,NA,65000,93410,NA,38730,12,20
48029001706,4570,3890,636,3890,18,1,16,5996,2697,574,2697,15,1,12,633.67,686.43,NA,65000,93410,NA,38730,12,20
48029001707,5755,5542,133,5542,49,0,3,7138,3514,91,3514,16,0,3,754.36,817.17,NA,65000,93410,NA,18150,12,20
48029001708,1333,1293,30,1293,0,0,4,1685,830,22,830,0,0,3,178.07,192.9,NA,65000,93410,NA,18150,12,20
48029001709,6355,5910,345,5910,64,2,12,7729,3680,318,3680,37,2,12,816.81,884.83,NA,65000,93410,NA,18150,12,20
48029001710,6044,5957,77,5957,0,1,1,7820,3883,52,3883,0,1,1,826.43,895.24,NA,65000,93410,NA,18150,12,20
48029001711,4405,4220,75,4220,81,0,6,5553,2730,53,2730,37,0,3,586.85,635.71,NA,65000,93410,NA,18150,12,20
