GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school,cd_1980,cd_1990
20027009581,4229,19,4176,19,8,6,17,3061,12,3015,12,4,6,12,36,95,NA,74525,59025,04890,5,4
20027009582,4929,19,4880,19,10,10,10,3783,14,3738,14,5,7,5,610,1268,NA,13625,13625,04890,5,4
20029009771,2719,12,2703,12,1,3,0,2057,7,2040,7,0,3,0,31,46,NA,46950,68050,05100,3,4
20029009772,2776,23,2741,23,3,8,0,2060,14,2024,14,2,6,0,27.93,31.53,NA,15200,15200,05100,3,4
20029009773,3813,37,3736,37,32,4,2,3102,31,3006,31,28,4,2,42.07,47.47,NA,15200,15200,05100,3,4
20029009774,1715,4,1708,4,0,0,3,1332,2,1325,2,0,0,3,26,23,NA,26375,66250,05100,3,4
20031009961,2576,23,2538,23,2,10,3,1912,11,1878,11,2,7,3,19,49,NA,39650,60500,08670,1,2
20031009962,2810,20,2757,20,2,25,6,2040,9,2006,9,2,11,3,44.32,69.36,NA,39125,40550,12810,1,2
20031009963,3018,18,2977,18,5,14,4,2195,11,2156,11,4,9,4,47.68,74.64,NA,9400,9400,04290,1,2
20033009676,2313,13,2283,13,6,11,0,1758,9,1730,9,2,8,0,185,385,NA,14700,14725,05040,3,4
20035009931,2786,21,2727,21,3,31,1,2056,15,2000,15,3,22,1,76,98,NA,17925,17950,04230,1,1
20035009932,2938,22,2847,22,1,65,3,2108,10,2048,10,0,39,1,35,70,NA,71950,50625,12390,1,1
20035009933,2450,15,2384,15,12,36,3,1702,4,1662,4,8,21,3,123,150,NA,79950,56500,13050,1,1
20035009934,2477,90,2232,90,70,30,52,1896,51,1679,51,61,20,34,72,122,NA,79950,79950,13050,1,1
20035009935,5350,304,4624,304,237,43,138,4200,208,3470,208,200,32,82,66,130,NA,79950,79950,13050,1,1
20035009936,4329,104,4061,104,64,31,69,3367,55,3145,55,44,22,46,1629,2120,NA,79950,79950,13050,1,1
20035009937,3483,94,3127,94,155,81,23,2730,54,2464,54,90,55,13,1346.76,1048,NA,2300,2300,03450,1,1
20035009938,5010,135,4434,135,334,91,14,3765,72,3308,72,237,64,12,339.26,343.64,NA,2300,2300,03450,1,1
20035009939,3718,90,3529,90,13,84,2,2674,46,2521,46,9,50,2,240.95,244.07,NA,2300,7875,03450,1,1
20035009940,2594,123,2268,123,118,83,2,1985,74,1702,74,81,53,1,979.24,762,NA,2300,2300,03450,1,1
20035009941,1780,99,1556,99,33,81,8,1296,66,1093,66,22,46,3,116.78,118.29,NA,2300,2300,03450,1,1
20037009566,4091,40,3976,40,20,47,7,3135,20,3043,20,15,32,5,176,128,NA,2375,75575,03480,1,2
20037009567,3833,9,3797,9,0,21,6,2853,6,2826,6,0,13,2,132,197,NA,12825,64675,06480,1,2
20037009568,3302,10,3231,10,30,23,8,2447,6,2400,6,20,11,4,484,605,NA,26300,26300,06480,1,2
20037009569,3428,27,3347,27,1,47,6,2671,14,2613,14,1,26,3,859,465,NA,24850,24850,06300,1,2
20037009570,2853,23,2772,23,37,13,8,2157,17,2078,17,29,10,6,473.19,439.75,NA,56025,56025,10710,1,2
20037009571,2747,34,2587,34,93,24,4,2034,19,1925,19,54,15,2,446.21,414.67,NA,56025,56025,10710,1,2
20037009572,2078,26,2011,26,18,12,11,1565,14,1506,14,13,10,8,343.32,319.06,NA,56025,56025,10710,1,2
20037009573,2908,22,2736,22,48,27,75,2319,16,2163,16,34,18,72,508.73,472.77,NA,56025,3750,10710,1,2
20037009574,2213,28,2128,28,31,22,4,1659,21,1580,21,22,11,4,363.94,338.22,NA,56025,56025,10710,1,2
20037009575,2609,28,2443,28,80,23,33,2081,18,1939,18,67,14,25,456.52,424.25,NA,56025,56025,10710,1,2
20037009576,5506,78,5015,78,117,38,257,4568,57,4090,57,90,29,245,1002.1,931.28,NA,56025,56025,10710,1,2
20039009511,1680,8,1671,8,0,1,0,1205,5,1194,5,0,1,0,10,22,NA,50925,40600,10080,3,4
20039009512,2341,5,2325,5,2,8,1,1785,2,1774,2,0,6,1,247,714,NA,52000,52000,10080,3,4
20041009841,3464,67,3362,67,7,10,16,2532,33,2447,33,3,7,9,40,136,NA,12550,50800,04620,3,4
20041009842,2396,28,2353,28,0,12,3,1785,20,1740,20,0,4,1,19,59,NA,66275,40625,04620,3,4
20041009843,2332,58,2250,58,11,6,6,1738,36,1649,36,7,6,4,40.55,79.8,NA,125,125,03180,3,4
20041009844,4711,81,4543,81,50,19,17,3620,52,3456,52,35,15,10,84.45,166.2,NA,125,125,03180,3,4
20041009845,3297,38,3222,38,20,8,9,2390,18,2334,18,10,4,6,58,105,NA,21425,11675,04620,3,4
20041009846,2758,69,2644,69,34,8,3,2149,43,2034,43,23,4,2,417,360,NA,31400,31400,07110,3,4
20043000201,2553,10,2423,10,33,86,1,1981,9,1875,9,33,54,1,76,118,34462,31850,34400,07230,5,2
20043000202,2294,23,2257,23,5,1,5,1680,8,1658,8,3,1,2,252,416,NA,71575,11700,12330,5,2
20043000203,3287,15,3134,15,117,9,12,2383,12,2263,12,86,3,7,446,514,NA,20950,75600,12750,5,2
20045000001,2483,73,2176,73,166,57,10,1892,46,1644,46,113,38,5,71,93,NA,38900,38900,08400,5,3
20045000002,6439,258,5196,258,666,251,49,4848,161,3963,161,388,140,35,1400.32,1463.32,NA,38900,38900,08400,5,3
20045000003,7051,202,6331,202,167,71,271,6837,185,5998,185,153,58,258,1974.84,2063.67,NA,38900,38900,08400,5,3
20045000004,4890,189,3655,189,247,13,783,4813,169,3539,169,234,13,689,1390.21,1452.75,NA,38900,38900,08400,5,3
20045000005,9289,285,8028,285,607,144,206,7967,222,6815,222,424,97,187,2301.23,2404.75,NA,38900,38900,08400,5,3
20045000006,5809,134,5342,134,163,43,127,4485,96,4043,96,122,33,95,93.21,125.93,NA,38900,38900,08400,5,3
20045000008,5538,153,4952,153,227,97,106,4254,112,3710,112,167,70,83,88.41,119.44,NA,38900,38900,08400,5,3
20045000009,9117,270,7579,270,411,341,499,7666,212,6257,212,312,237,436,159.32,215.24,NA,38900,38900,08400,5,3
20045000010,5732,186,4424,186,275,742,105,4430,130,3268,130,157,666,79,92.07,124.38,NA,38900,38900,08400,5,3
20045000011,3268,63,3128,63,9,61,6,2372,32,2258,32,7,39,4,585,753,NA,21675,21700,06090,5,3
20045000012,6414,68,6217,68,49,47,30,4884,52,4685,52,35,33,27,626,851,NA,3900,54225,03720,5,3
20045000013,4892,41,4734,41,24,85,7,3491,25,3380,25,6,51,4,53,133,NA,39150,39175,08400,5,2
20045000797,3644,61,3409,61,69,12,93,2995,46,2771,46,53,9,70,865.09,904.01,NA,38900,38900,08400,5,3
20045000798,7232,155,6576,155,194,56,249,5710,112,5123,112,137,39,187,1649.31,1723.5,NA,38900,38900,08400,5,3
20047009696,1815,96,1710,96,1,7,1,1376,57,1253,57,1,7,1,13,28,NA,39725,5850,08100,3,4
20047009697,1972,101,1856,101,3,5,7,1578,57,1454,57,3,5,2,33,38,NA,37075,37075,08100,3,4
20049009951,3327,59,3205,59,5,51,3,2639,31,2540,31,5,29,3,162,292,NA,33250,33275,07500,1,1
20051009726,2840,20,2816,20,0,2,2,2095,9,2074,9,0,1,2,57,64,NA,73775,31525,12600,3,4
20051009727,7923,52,7796,52,15,18,38,5388,26,5284,26,11,12,29,79.73,121.15,NA,31100,31100,07020,3,4
20051009728,6736,39,6616,39,30,9,39,5097,23,4998,23,20,8,25,75.42,114.6,NA,31100,31100,07020,3,4
20051009729,5485,77,5268,77,60,10,65,4600,61,4363,61,46,9,60,68.07,103.43,NA,31100,31100,07020,3,4
20051009730,3020,17,2995,17,2,0,6,2216,10,2194,10,0,0,2,32.79,49.83,NA,20450,20475,05850,3,4
20053009866,2273,99,2163,99,1,3,6,1730,64,1593,64,0,3,6,10,21,NA,35950,28600,05870,3,4
20053009867,4313,87,4070,87,133,18,4,3430,71,3145,71,129,10,4,19,28,NA,20500,20500,05870,3,4
20055009601,3558,426,3045,426,4,43,37,2473,236,1951,236,2,26,22,34,118,NA,32575,64800,06390,3,4
20055009602,6467,1767,4410,1767,99,51,134,5010,960,2922,960,58,33,77,62.04,133.4,NA,25325,25325,06390,3,4
20055009603,3042,421,2551,421,28,10,32,2541,247,1993,247,27,5,22,2202,3708,NA,25325,25325,06390,3,4
20055009604,7109,572,6329,572,63,21,122,5161,337,4372,337,39,15,61,63.91,137.42,NA,25325,25325,06390,3,4
20055009605,7415,2854,3668,2854,156,39,672,6375,1638,2568,1638,108,23,400,78.94,169.75,NA,25325,25325,06390,3,4
20055009606,5479,2313,2911,2313,51,36,154,4936,1342,2119,1342,32,22,79,61.12,131.43,NA,25325,25325,06390,3,4
20057009616,1992,19,1962,19,0,11,0,1405,11,1374,11,0,9,0,209,240,NA,67125,67150,11820,3,4
20057009617,2050,46,1993,46,0,9,2,1478,21,1427,21,0,7,2,16.33,29.64,NA,9000,9025,04140,3,4
20057009618,5600,791,4486,791,164,29,127,4560,495,3358,495,109,19,84,123,133,NA,18250,18250,05580,3,4
20057009619,6908,572,6177,572,65,21,65,5438,377,4587,377,47,12,38,82,141,NA,18250,18250,05580,3,4
20057009620,4238,581,3515,581,37,26,72,3287,334,2535,334,28,17,39,73,114,NA,18250,18250,05580,3,4
20057009621,6675,2074,3988,2074,182,32,383,5852,1296,2912,1296,110,23,215,64.67,117.36,NA,18250,18250,05580,3,4
20059009541,5612,57,5503,57,7,41,4,3991,33,3891,33,4,29,1,81.31,132.99,17487,76625,24375,10800,1,2
20059009542,2398,157,2178,157,33,18,12,1801,91,1569,91,31,13,6,36.69,60.01,NA,53550,53550,00015,1,2
20059009543,4387,112,4109,112,106,37,19,3240,71,2998,71,66,19,15,80,115,NA,53550,53550,00015,1,2
20059009544,4626,116,4287,116,122,48,52,3512,72,3190,72,90,36,52,1511,1986,NA,53550,53550,00015,1,2
20059009545,4971,29,4902,29,10,22,8,3569,14,3515,14,5,16,5,110,135,NA,59675,79325,00014,1,2
20061000001,3770,280,2211,280,1144,21,106,2717,175,1539,175,729,13,86,145,201,NA,35750,35750,07890,5,2
20061000002,3417,261,1594,261,1380,26,148,2392,148,1149,148,827,18,102,255.99,322.02,NA,35750,35750,07890,5,2
20061000003,3951,249,2161,249,1240,39,249,3082,157,1703,157,844,24,197,329.83,414.91,NA,35750,35750,07890,5,2
20061000004,5493,264,3960,264,939,18,308,4223,160,3038,160,627,14,224,451.93,568.52,NA,35750,35750,07890,5,2
20061000005,3655,225,2673,225,609,16,126,2822,139,2030,139,419,11,84,302,379.91,NA,35750,35750,07890,5,2
20061000006,4833,385,2969,385,1309,29,130,3476,238,2015,238,880,18,87,371.99,467.95,NA,10175,66000,07890,5,2
20061000007,2312,86,2029,86,138,12,47,1681,53,1457,53,81,8,29,31,38,NA,27425,35200,07890,5,2
20061000008,3022,103,2616,103,223,23,56,2189,70,1856,70,135,17,41,234.26,294.69,NA,46525,66000,07890,5,2
20063009551,1916,6,1900,6,4,4,2,1379,1,1373,1,1,2,1,77,74,NA,58250,3775,10950,3,4
20063009552,1315,3,1311,3,0,1,0,986,2,981,2,0,1,0,38,78,NA,27200,28925,06780,3,4
20065009521,1489,5,1426,5,56,2,0,1091,0,1039,0,50,2,0,32,146,NA,48275,26175,07260,3,4
20065009522,2054,18,1967,18,46,11,12,1535,10,1469,10,32,7,7,266,556,NA,32175,32200,07260,3,4
20067009636,1291,97,1180,97,0,12,2,867,57,744,57,0,8,1,110,220.78,NA,NA,68875,12420,3,4
20067009637,5868,1446,4320,1446,2,58,32,4666,789,3031,789,2,37,18,592,1188.22,NA,71975,40725,12420,3,4
20069009626,2557,92,2452,92,0,9,1,1792,50,1686,50,0,5,1,291.96,547.49,NA,13275,13300,04800,3,4
20069009627,2839,137,2681,137,7,13,0,1995,70,1844,70,4,7,0,325.04,609.51,NA,47875,47900,09630,3,4
20071009581,1774,107,1659,107,3,1,1,1281,56,1164,56,3,1,1,209,415,NA,71450,71475,06690,3,4
20073009950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,31,NA,NA,67425,06120,1,1
20073009956,2673,25,2634,25,0,14,0,2005,14,1968,14,0,9,0,74,163,NA,44050,35000,09090,1,1
20073009957,3211,61,3113,61,6,31,0,2571,41,2462,41,6,21,0,587,775,NA,21800,21800,06120,1,1
20073009958,1963,5,1926,5,3,29,0,1462,2,1435,2,2,21,0,47,51,NA,64050,71825,06120,1,1
20075009586,2388,139,2212,139,5,8,23,1854,82,1671,82,3,4,12,354,616,NA,69850,69875,12150,3,4
20077009916,2566,46,2506,46,2,12,0,1923,29,1857,29,1,7,0,92,94,NA,30175,71217,03390,2,1
20077009917,1833,12,1807,12,3,10,1,1373,8,1350,8,1,5,1,25,64,NA,3100,71201,03390,2,1
20077009918,2725,47,2642,47,8,24,4,2086,27,2013,27,8,9,2,61,115,NA,1975,1975,03390,2,1
20079000301,4224,269,3758,269,140,16,37,3428,154,2976,154,100,14,30,258,167,NA,50475,50475,09960,1,1
20079000302,5397,208,5049,208,62,23,50,4134,113,3829,113,34,16,29,72.63,112.6,NA,50475,50475,09960,1,1
20079000303,3919,566,3161,566,129,35,28,3209,362,2367,362,85,18,15,56.37,87.4,NA,50475,50475,09960,1,1
20079000304,5179,322,4698,322,95,24,36,4015,186,3541,186,66,15,21,3040,3301,NA,50475,50475,09960,1,1
20079000305,5719,111,5503,111,49,13,37,4226,71,4004,71,40,7,33,448,670,NA,31600,21025,07170,1,1
20079000306,6590,140,6347,140,49,30,19,4805,77,4588,77,29,22,12,233,352,NA,29600,63825,06840,1,1
20081009631,3886,557,3305,557,2,17,4,2940,319,2284,319,2,13,3,192,480,NA,63150,18825,12090,3,4
20083009611,2177,32,2120,32,22,2,1,1582,16,1532,16,15,2,1,174,316,NA,35450,44575,07800,3,4
20085009826,4691,58,4528,58,18,86,1,3328,36,3180,36,12,63,1,95,150,57150,33375,18350,04830,5,2
20085009827,3640,19,3541,19,8,70,2,2760,10,2679,10,7,52,2,92,162,NA,32825,32825,07380,5,2
20085009828,3194,49,2599,49,13,525,6,2199,19,1839,19,9,311,2,115,91,57150,13375,40750,04830,5,2
20087000201,7221,66,7050,66,37,52,16,5273,41,5115,41,32,34,10,175,172,NA,55450,60575,10620,5,2
20087000202,4125,29,4009,29,27,28,31,2999,18,2899,18,23,17,24,171,203,NA,73300,17425,13020,5,2
20087000203,4559,37,4451,37,9,44,15,3352,23,3259,23,8,26,13,252,381,NA,53375,53400,09360,5,2
20089009761,1636,3,1627,3,0,5,1,1278,1,1274,1,0,2,0,9,24,NA,9525,9550,12950,3,4
20089009762,2615,5,2600,5,0,7,3,1960,2,1952,2,0,4,0,10,27,NA,44300,11750,07830,3,4
20091000500,5177,185,4923,185,22,10,36,4207,137,3892,137,13,6,22,400,371,NA,77500,77500,11640,4,3
20091000501,4899,253,4345,253,185,23,75,3839,166,3332,166,111,17,47,1487,1486,NA,60825,60825,11640,4,3
20091000502,4211,162,3978,162,25,10,26,3367,100,3117,100,17,10,23,594.62,713.39,NA,47225,47225,11640,4,3
20091000504,4261,129,3874,129,179,26,46,3353,82,3026,82,113,17,33,526.05,590.63,NA,53775,53775,11640,4,3
20091000505,2944,74,2792,74,24,17,37,2252,51,2101,51,14,15,20,383.45,543.1,NA,53775,53775,11640,4,3
20091000506,5300,118,5083,118,24,17,58,4155,65,3955,65,18,11,41,707.48,1002.04,NA,53775,53775,11640,4,3
20091000507,4880,98,4691,98,44,3,41,3873,70,3677,70,25,2,29,894.33,1314.67,NA,57575,57575,11640,4,3
20091000508,2600,19,2549,19,1,2,29,2028,16,1966,16,0,2,28,161.64,513.53,NA,47350,47350,11640,4,3
20091000509,4647,53,4556,53,14,2,22,3643,40,3533,40,10,2,18,290.36,922.47,NA,57575,57575,11640,4,3
20091000510,4038,71,3918,71,21,9,18,3072,51,2934,51,14,8,14,709.37,1042.77,NA,57575,57575,11640,4,3
20091000511,3860,115,3626,115,42,13,62,3101,73,2869,73,29,11,46,528.01,747.85,NA,53775,53775,11640,4,3
20091000512,4298,109,4063,109,54,16,54,3534,68,3295,68,43,16,44,601.74,852.28,NA,53775,53775,11640,4,3
20091000513,4609,125,4342,125,56,16,66,3680,91,3404,91,36,10,48,849.77,1249.16,NA,57575,57575,11640,4,3
20091000514,3376,51,3283,51,11,6,25,2724,28,2637,28,8,5,18,629.01,924.65,NA,57575,57575,11640,4,3
20091000515,3723,90,3548,90,29,11,45,2810,49,2660,49,16,9,27,648.87,953.84,NA,57575,57575,11640,4,3
20091000516,5477,24,5363,24,25,9,52,4425,19,4329,19,14,7,37,602.01,1319.82,NA,39075,39075,11640,4,3
20091000517,4470,41,4345,41,10,2,72,3544,29,3421,29,9,2,54,482.15,1057.05,NA,39075,39075,11640,4,3
20091000525,1763,25,1712,25,17,4,5,1253,18,1202,18,10,2,3,213.35,302.18,NA,64500,64500,05490,4,3
20091000526,4747,70,4620,70,29,17,11,3335,48,3201,48,17,13,8,567.86,804.29,NA,64500,64500,05490,4,3
20091000527,4167,33,4086,33,7,31,9,3036,18,2965,18,6,25,4,516.94,732.18,NA,17850,39800,05490,4,3
20091000532,4733,52,4495,52,68,12,106,3286,30,3121,30,40,6,59,559.51,792.47,NA,53775,53775,12000,4,3
20091000536,8349,126,7830,126,225,64,104,5948,68,5575,68,146,36,55,1012.78,1434.45,NA,52575,52575,10140,4,3
20091050301,4723,107,4422,107,127,12,53,4256,88,3914,88,109,11,46,751.62,901.75,NA,47225,47225,11640,4,3
20091050302,1614,53,1521,53,18,5,17,1335,33,1239,33,15,2,13,235.76,282.86,NA,47225,47225,11640,4,3
20091051801,3599,26,3451,26,28,2,91,2822,21,2705,21,16,2,57,651.64,957.91,NA,57575,57575,11640,4,3
20091051802,6371,112,5992,112,79,10,176,5262,88,4890,88,61,8,127,895.97,1269.01,NA,53775,53775,11640,4,3
20091051803,4718,106,4390,106,66,25,126,3714,58,3455,58,47,15,81,632.39,895.69,NA,53775,53775,11640,4,3
20091051804,5420,81,5177,81,67,10,83,4413,61,4177,61,49,10,55,751.41,1064.26,NA,53775,53775,11640,4,3
20091051805,5723,77,5482,77,42,13,109,4507,58,4283,58,26,11,71,767.41,1086.93,NA,53775,53775,11640,4,3
20091051806,4424,40,4286,40,44,2,51,3462,33,3331,33,36,1,28,589.48,834.91,NA,53775,53775,11640,4,3
20091051902,5276,82,5025,82,77,13,77,3980,57,3760,57,44,9,53,677.68,959.84,NA,53775,53775,11640,4,3
20091051903,2770,64,2529,64,108,18,51,2109,38,1922,38,66,13,32,359.1,508.62,NA,53775,53775,11640,4,3
20091051904,6386,118,5967,118,131,13,154,4623,75,4272,75,83,8,110,787.17,1114.91,NA,53775,53775,11640,4,3
20091051905,7952,127,7462,127,148,18,196,6112,90,5677,90,111,14,130,1040.7,1474,NA,53775,53775,11640,4,3
20091051906,4868,152,4431,152,157,13,108,3886,99,3490,99,113,10,75,661.68,937.17,NA,53775,53775,11640,4,3
20091051907,3463,98,3105,98,154,12,93,2728,66,2427,66,97,9,63,464.5,657.9,NA,53775,53775,11640,4,3
20091052001,2104,58,1979,58,31,2,33,1818,50,1668,50,26,2,22,285.23,320.24,NA,46000,46000,11640,4,3
20091052003,6917,224,6402,224,139,34,110,5507,147,5010,147,98,23,82,937.69,1328.1,NA,64500,64500,11640,4,3
20091052004,1734,32,1646,32,41,6,9,1471,23,1377,23,36,3,9,230.79,259.12,NA,46000,46000,11640,4,3
20091052101,2718,86,2466,86,81,19,61,2115,63,1884,63,47,15,43,331.82,372.56,NA,46000,46000,11640,4,3
20091052102,2920,87,2696,87,87,7,38,2298,54,2109,54,45,5,31,391.28,554.2,NA,64500,64500,11640,4,3
20091052201,3544,162,3020,162,259,23,78,2614,103,2170,103,170,19,49,410.11,460.46,NA,46000,46000,11640,4,3
20091052202,3943,107,3771,107,21,12,32,2941,68,2766,68,12,9,18,500.77,709.27,NA,64500,64500,11640,4,3
20091052301,5608,138,5375,138,52,10,31,4265,90,4022,90,33,7,23,99,413,NA,64500,64500,11640,4,3
20091052303,5428,156,4963,156,124,17,168,3818,101,3417,101,69,12,118,650.1,920.77,NA,64500,64500,11640,4,3
20091052304,5055,90,4752,90,104,15,93,3663,58,3407,58,73,8,59,623.7,883.39,NA,64500,64500,11640,4,3
20091052401,11371,262,10332,262,415,44,313,8646,185,7740,185,292,34,210,1472.17,2085.11,NA,39350,39350,11640,4,3
20091052404,8316,150,7854,150,176,25,111,6387,102,5968,102,121,21,73,1087.52,1540.32,NA,39350,39350,11640,4,3
20091052405,7874,158,7166,158,264,22,260,5766,100,5211,100,163,15,177,981.79,1390.56,NA,39350,39350,11640,4,3
20091052406,5169,79,4870,79,88,19,112,3619,58,3353,58,64,12,74,616.21,872.78,NA,39350,39350,11640,4,3
20091052407,5006,72,4714,72,98,17,105,3149,33,2952,33,64,11,56,536.19,759.43,NA,39350,39350,11640,4,3
20091052801,2587,24,2480,24,48,2,31,1667,14,1595,14,27,2,15,283.84,402.02,NA,52575,52575,10140,4,3
20091052802,4657,68,4079,68,386,17,98,3232,50,2820,50,232,17,63,550.32,779.45,NA,52575,52575,10140,4,3
20091052901,1739,46,1660,46,21,4,8,1154,25,1085,25,12,1,6,196.49,278.3,NA,39350,39350,10140,4,3
20091052902,9434,184,8697,184,344,50,151,6626,106,6067,106,206,40,101,1128.22,1597.96,NA,52575,52575,10140,4,3
20091052903,8046,199,7364,199,232,25,218,5667,131,5086,131,151,20,148,964.93,1366.68,NA,52575,52575,10140,4,3
