GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
33011000106,33,011,000106,5065,215,4740,215,54,18,35,3959,136,3614,136,33,14,26,671.08,1140.95,50260,50260,NA,NA,04980,2,2
33011000107,33,011,000107,1780,80,1654,80,27,6,13,1606,60,1451,60,19,5,11,272.23,462.84,50260,50260,NA,NA,04980,2,2
33011000108,33,011,000108,6211,594,5383,594,118,34,53,4756,358,3900,358,79,22,39,806.18,1370.64,50260,50260,NA,NA,04980,2,2
33011000109,33,011,000109,6172,88,5956,88,67,10,49,4681,66,4472,66,38,6,33,793.46,1349.03,50260,50260,NA,NA,04980,2,2
33011000110,33,011,000110,4990,58,4833,58,36,12,47,3923,34,3784,34,30,7,34,664.98,1130.58,50260,50260,NA,NA,04980,2,2
33011000111,33,011,000111,6066,233,5434,233,161,16,208,5382,176,4705,176,128,14,183,912.29,1551.05,50260,50260,NA,NA,04980,2,2
33011000112,33,011,000112,4578,29,4281,29,42,4,220,3351,20,3149,20,21,2,139,568.02,965.73,50260,50260,NA,NA,04980,2,2
33011000113,33,011,000113,4854,49,4692,49,19,3,91,3478,39,3325,39,13,3,59,589.55,1002.33,50260,50260,NA,NA,04980,2,2
33011000114,33,011,000114,8591,193,7975,193,165,11,235,6491,134,5919,134,112,11,181,1100.27,1870.66,50260,50260,NA,NA,04980,2,2
33011000115,33,011,000115,2460,18,2397,18,25,3,17,2016,12,1959,12,20,1,12,341.73,581,50260,50260,NA,NA,04980,2,2
33011000121,33,011,000121,5784,65,5612,65,38,3,66,4092,36,3956,36,23,2,39,598.62,1256.87,NA,37940,NA,NA,03930,2,2
33011000122,33,011,000122,7626,81,7398,81,47,14,85,5785,51,5583,51,32,12,56,846.29,1776.88,37860,37940,NA,NA,03930,2,2
33011000123,33,011,000123,6120,65,5972,65,17,11,54,4396,41,4254,41,12,11,37,643.09,1350.25,NA,37940,NA,NA,03930,2,2
33011000131,33,011,000131,5516,48,5398,48,35,6,29,3711,30,3605,30,21,3,22,558,1194,NA,42260,04350,NA,NA,2,2
33011000141,33,011,000141,4560,61,4390,61,65,5,39,3688,40,3525,40,51,3,29,471.02,1215.08,21780,47540,04350,NA,04740,2,1
33011000142,33,011,000142,11224,97,10883,97,104,13,121,7789,57,7514,57,60,11,90,994.79,2566.23,NA,47540,NA,NA,04740,1,1
33011000143,33,011,000143,6372,58,6197,58,35,9,70,4394,38,4244,38,25,7,42,561.19,1447.69,50260,47540,NA,NA,04740,1,1
33011000151,33,011,000151,4333,32,4261,32,10,1,27,3120,17,3060,17,7,1,18,475.35,1613.78,NA,1300,01470,NA,04830,2,2
33011000152,33,011,000152,4735,39,4631,39,14,3,47,3378,25,3286,25,10,3,29,514.65,1747.22,NA,1300,01470,NA,NA,2,2
33011000161,33,011,000161,2345,4,2314,4,18,1,8,1741,4,1717,4,11,1,4,223.31,600.09,47940,48020,NA,NA,04830,2,2
33011000162,33,011,000162,9450,69,9226,69,80,10,65,6983,41,6791,41,52,8,50,895.69,2406.91,47940,48020,NA,NA,04830,2,2
33011000171,33,011,000171,5705,34,5575,34,19,5,70,4164,22,4061,22,12,5,42,720,1906,50260,37140,NA,NA,03840,2,2
33011000180,33,011,000180,2410,20,2362,20,8,1,16,1743,14,1699,14,4,1,11,273,676,NA,8100,02070,NA,NA,2,2
33011000185,33,011,000185,3437,16,3389,16,16,8,8,2484,8,2449,8,6,5,8,142,289,31860,46260,NA,NA,04670,2,2
33011000190,33,011,000190,3118,5,3066,5,10,10,24,2268,4,2238,4,5,4,13,454,884,85140,85220,07110,07115,04670,2,2
33011000195,33,011,000195,3101,8,3076,8,3,1,13,2176,4,2159,4,1,1,7,155,377,NA,44580,04530,07115,NA,2,2
33011000200,33,011,000200,3214,14,3182,14,8,5,4,2248,9,2217,9,7,5,1,342,845,NA,50740,05040,NA,NA,2,2
33011000201,33,011,000201,5965,113,5634,113,64,9,138,5116,87,4760,87,51,7,124,750.19,1558.09,45140,45140,NA,NA,04590,1,1
33011000202,33,011,000202,1940,23,1895,23,12,6,3,1481,11,1444,11,9,5,1,217.17,451.04,45140,45140,NA,NA,04590,1,1
33011000215,33,011,000215,4160,20,4117,20,10,7,6,3024,13,2978,13,8,6,6,222,390,NA,17780,NA,NA,02480,2,2
33011000220,33,011,000220,1534,8,1496,8,16,4,8,1087,3,1064,3,10,2,5,159,325,NA,31540,04530,07115,02480,2,2
33011000225,33,011,000225,5507,17,5449,17,7,15,15,3642,8,3609,8,3,9,5,143,287,NA,51940,NA,NA,04670,2,2
33011000230,33,011,000230,5239,29,5131,29,15,3,51,3996,19,3907,19,10,3,38,906,1643,60500,60580,NA,NA,02480,2,2
33011000240,33,011,000240,1604,13,1576,13,2,5,8,1271,9,1241,9,1,3,8,312,549,NA,33700,NA,NA,02480,2,2
33011000250,33,011,000250,2360,10,2329,10,1,7,13,1691,6,1667,6,0,4,8,254,596,1620,1700,NA,NA,02480,2,2
33011000255,33,011,000255,4605,44,4523,44,7,9,22,3292,27,3212,27,4,9,13,424,1043,36020,36180,NA,NA,03750,2,2
33011000901,33,011,000901,3785,63,3588,63,80,4,45,2782,34,2639,34,45,3,27,407.94,847.26,45140,45140,NA,NA,04590,1,1
33011000902,33,011,000902,2797,43,2652,43,26,4,70,2262,30,2127,30,17,4,54,331.69,688.9,45140,45140,NA,NA,04590,1,1
33011002001,33,011,002001,3192,30,3124,30,4,4,30,2271,18,2214,18,3,1,17,343.9,884.93,NA,59940,NA,NA,05550,2,2
33011002002,33,011,002002,3232,34,3146,34,17,4,31,2293,23,2209,23,15,3,20,347.23,893.51,NA,59940,NA,NA,05550,2,2
33011002003,33,011,002003,2984,26,2914,26,13,7,24,2152,14,2098,14,10,2,14,325.88,838.56,NA,59940,NA,NA,05550,2,2
33011021098,33,011,021098,6193,28,6137,28,12,3,10,4271,21,4213,21,7,2,7,539,1330,NA,79780,06930,00003,NA,2,2
33013000030,33,013,000030,8767,42,8588,42,44,5,88,6614,28,6458,28,30,5,65,855,2452,71220,37300,03870,NA,NA,1,1
33013000031,33,013,000031,4649,25,4567,25,24,7,24,3388,17,3314,17,16,7,17,585,966,75140,660,01380,NA,NA,2,2
33013000032,33,013,000032,6561,39,6472,39,21,15,12,4793,21,4722,21,11,8,10,829,1480,75140,60020,NA,NA,05580,2,2
33013000300,33,013,000300,1759,6,1740,6,0,8,5,1295,3,1282,3,0,4,3,237,439,NA,19460,02760,NA,NA,2,2
33013000310,33,013,000310,5500,17,5441,17,9,2,26,3902,13,3848,13,7,2,19,653,1695,NA,6500,01950,NA,NA,2,2
33013000321,33,013,000321,3849,16,3802,16,5,4,21,2975,8,2941,8,3,3,12,647.54,754.1,14200,14200,NA,NA,02460,2,2
33013000322,33,013,000322,2895,32,2824,32,11,5,23,2231,22,2158,22,6,5,18,485.6,565.51,14200,14200,NA,NA,02460,2,2
33013000323,33,013,000323,1852,24,1803,24,4,11,10,1569,21,1507,21,3,10,7,341.51,397.71,14200,14200,NA,NA,02460,2,2
33013000324,33,013,000324,3423,40,3319,40,16,17,30,2828,27,2724,27,13,12,25,615.54,716.84,14200,14200,NA,NA,02460,2,2
33013000325,33,013,000325,3201,25,3127,25,20,2,26,2401,15,2339,15,13,2,17,522.6,608.6,14200,14200,NA,NA,02460,2,2
33013000326,33,013,000326,3481,76,3315,76,62,23,5,2977,71,2750,71,60,21,4,647.97,754.61,14200,14200,NA,NA,02460,2,2
33013000327,33,013,000327,7607,69,7442,69,29,21,46,5492,44,5337,44,16,14,37,1195.39,1392.1,14200,14200,NA,NA,04760,2,2
33013000328,33,013,000328,3426,30,3355,30,19,0,19,2486,17,2430,17,11,0,11,541.1,630.15,14200,14200,NA,NA,02460,2,2
33013000329,33,013,000329,6272,44,6112,44,41,11,61,5071,34,4918,34,26,9,50,1103.75,1285.39,14200,14200,NA,NA,02460,2,2
33013000330,33,013,000330,1942,5,1923,5,1,5,8,1391,5,1372,5,1,5,3,268,452,NA,12420,02310,NA,NA,1,2
33013000340,33,013,000340,3591,18,3550,18,6,10,7,2658,10,2624,10,3,8,3,368,867,NA,24900,02910,NA,NA,1,1
33013000350,33,013,000350,3701,25,3662,25,7,3,3,2679,15,2639,15,5,3,2,421,705,61860,61940,NA,NA,05730,1,1
33013000360,33,013,000360,4114,18,4082,18,1,7,6,2912,6,2891,6,1,5,3,396,741,NA,43380,NA,NA,04760,1,2
33013000370,33,013,000370,1687,4,1667,4,6,2,8,1236,3,1221,3,3,2,4,375,419,NA,9860,NA,NA,06180,1,2
33013000380,33,013,000380,3586,20,3530,20,13,8,15,2799,16,2740,16,10,8,9,445,665,NA,6260,NA,NA,04760,2,2
33013000385,33,013,000385,3655,20,3623,20,2,3,7,2712,17,2669,17,2,3,4,398,602,NA,78580,NA,NA,04040,2,2
33013000390,33,013,000390,4806,10,4775,10,5,1,15,3557,4,3540,4,3,1,5,852,1405,14340,37540,NA,NA,03900,2,2
33013000400,33,013,000400,4151,48,4052,48,19,6,21,3256,35,3150,35,15,4,17,588,817,35460,35540,03690,00003,NA,2,2
33013000405,33,013,000405,4209,15,4167,15,7,7,8,3091,9,3056,9,5,5,7,182,472,NA,75460,NA,NA,04040,2,2
33013000410,33,013,000410,3180,11,3146,11,7,0,16,2659,8,2621,8,6,0,16,459,1391,NA,52100,NA,NA,04040,2,2
33013000415,33,013,000415,2630,13,2596,13,4,10,7,1932,6,1905,6,4,6,5,101,251,NA,16980,03720,NA,05220,2,2
33013000425,33,013,000425,2944,19,2901,19,4,6,13,2168,11,2139,11,3,2,2,150,277,27380,1460,01500,NA,04760,2,2
33013000440,33,013,000440,4263,16,4224,16,13,2,8,3000,9,2969,9,7,1,5,390,719,77100,54260,NA,NA,07300,1,2
33013043098,33,013,043098,8304,53,8192,53,15,10,34,6091,27,6003,27,9,7,18,969,1831,27380,27380,NA,NA,03090,2,2
33013044196,33,013,044196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27380,27380,NA,NA,03090,1,2
33013044197,33,013,044197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,35540,03690,00003,NA,2,2
33013044198,33,013,044198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,37540,NA,NA,03900,2,2
33015000000,33,015,000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,66180,06030,NA,99998,1,1
33015000033,33,015,000033,8178,82,7937,82,62,23,74,5764,55,5542,55,41,19,52,664.93,1555.65,17860,17940,02610,NA,04410,1,1
33015000034,33,015,000034,5427,74,5231,74,69,20,30,4222,42,4058,42,43,16,21,487.05,1139.48,17860,17940,02610,NA,04410,1,1
33015000035,33,015,000035,5175,82,4983,82,60,11,37,4022,62,3814,62,47,10,27,463.98,1085.5,17860,17940,02610,NA,04410,1,1
33015000036,33,015,000036,10901,169,10533,169,81,16,101,7334,93,7018,93,52,13,65,846.05,1979.38,17860,17940,02610,NA,06720,1,1
33015000037,33,015,000037,6850,96,6656,96,22,5,67,4958,45,4799,45,17,5,47,629.45,1682.82,43130,43220,NA,NA,04410,1,1
33015000038,33,015,000038,6176,27,6062,27,22,9,54,3968,15,3883,15,16,6,33,503.76,1346.8,NA,43220,NA,NA,04410,1,1
33015000039,33,015,000039,6677,62,6508,62,28,7,66,4559,45,4400,45,18,6,45,578.79,1547.39,43130,43220,NA,NA,04410,1,1
33015000040,33,015,000040,4085,17,4030,17,11,4,21,2850,12,2804,12,8,4,10,406,1129,NA,2820,01590,NA,NA,1,1
33015000500,33,015,000500,3557,17,3512,17,12,10,5,2527,11,2488,11,5,10,2,346,1117,NA,9300,02130,NA,05880,1,1
33015000510,33,015,000510,2691,14,2647,14,6,6,18,1967,12,1921,12,6,4,12,251,872,NA,12100,02250,NA,NA,1,1
33015000520,33,015,000520,4060,15,4023,15,9,7,5,2734,12,2697,12,6,5,2,360,831,NA,67620,NA,NA,06720,1,1
33015000530,33,015,000530,2534,8,2509,8,8,1,8,1861,6,1838,6,5,1,5,233,579,NA,17140,NA,NA,06720,1,1
33015000540,33,015,000540,2576,20,2531,20,10,3,12,1854,13,1811,13,6,2,9,213,598,NA,27940,03150,NA,NA,1,1
33015000550,33,015,000550,8713,43,8618,43,27,9,14,6045,30,5951,30,16,9,9,766,1782,63940,64020,NA,NA,05880,1,1
33015000560,33,015,000560,3123,11,3099,11,7,1,5,2190,5,2171,5,3,1,5,336,793,NA,17460,02580,NA,NA,1,1
