GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school,cd_1980,cd_1990
42001000301,5951,70,5845,70,9,3,24,4293,36,4195,36,7,2,17,220,331,NA,63616,03450,17,19
42001000302,4451,123,4225,123,51,1,50,3269,76,3064,76,25,1,27,226,345,87136,78160,03450,17,19
42001000303,3260,182,3034,182,35,7,2,2470,114,2208,114,25,7,2,233,514,5536,48608,24300,17,19
42001000304,4819,102,4615,102,86,6,10,3636,56,3457,56,57,4,6,537,646,2928,27320,10710,17,19
42001000305,3522,93,3411,93,9,1,7,2667,59,2540,59,5,1,3,305,437,6296,10456,24300,17,19
42001000306,4550,26,4447,26,53,15,9,3481,21,3385,21,40,10,4,550,756,NA,74680,10710,17,19
42001000307,5358,50,5249,50,25,6,26,3802,25,3719,25,13,6,14,388,437,7560,51776,06550,17,19
42001000308,5305,40,5227,40,20,2,14,3919,22,3856,22,8,2,9,206,211,20792,32144,06550,17,19
42001000309,5054,60,4964,60,9,0,21,3879,37,3789,37,5,0,11,337,351,53920,57472,06550,17,19
42001000310,1186,18,1161,18,0,1,6,845,10,821,10,0,1,3,81.74,66.37,NA,15632,06550,17,19
42001000311,6115,51,6045,51,3,6,9,4706,32,4631,32,2,3,6,455.26,369.63,49224,15632,06550,17,19
42001000312,6976,39,6842,39,54,6,31,5082,17,5009,17,18,6,15,201,308,43944,51640,13980,17,19
42001000313,2973,15,2942,15,1,1,14,2267,12,2235,12,1,1,6,424,538,43944,43944,13980,17,19
42001000314,5431,81,5194,81,101,1,53,4293,58,4061,58,79,1,36,867,1123,NA,17640,10710,17,19
42001000315,7025,232,6351,232,362,11,65,6089,139,5505,139,248,10,48,920,1047,28960,28960,10710,17,19
42001000316,3902,26,3814,26,38,7,14,2898,19,2819,19,25,6,10,102,143,11472,11472,09540,17,19
42001000317,2396,8,2369,8,5,4,8,1821,6,1795,6,4,4,6,204,295,24560,32200,09540,17,19
42001000318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,48608,24300,21,19
42001000319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,48608,24300,21,19
42003000101,1444,29,835,29,561,5,13,1450,29,828,29,546,5,13,461.88,177.34,61000,61000,19170,15,14
42003000103,3220,87,2457,87,623,5,42,3168,85,2430,85,522,5,41,1009.13,387.45,61000,61000,19170,15,14
42003000201,1670,22,1125,22,504,7,12,1685,22,1120,22,504,7,10,536.74,206.08,61000,61000,19170,15,14
42003000203,113,4,63,4,42,0,4,102,4,61,4,31,0,2,32.49,12.47,61000,61000,19170,15,14
42003000302,671,2,564,2,65,0,39,667,2,561,2,63,0,39,212.47,81.58,61000,61000,19170,15,14
42003000305,1371,2,75,2,1294,0,0,1105,2,72,2,1029,0,0,351.99,135.14,61000,61000,19170,15,14
42003000314,1088,9,34,9,1042,2,0,842,9,31,9,791,2,0,268.21,102.98,61000,61000,19170,15,14
42003000402,964,18,425,18,451,1,69,825,16,415,16,321,1,56,262.8,100.9,61000,61000,19170,15,14
42003000403,8523,140,7205,140,788,5,382,8529,129,7131,129,775,4,361,2716.82,1043.12,61000,61000,19170,15,14
42003000404,694,25,487,25,30,2,150,665,20,482,20,25,2,116,211.83,81.33,61000,61000,19170,15,14
42003000405,3014,71,2299,71,157,2,475,2844,60,2195,60,147,2,380,905.93,347.83,61000,61000,19170,15,14
42003000406,2392,40,1860,40,192,2,297,2296,40,1802,40,160,2,252,731.37,280.81,61000,61000,19170,15,14
42003000407,1475,11,946,11,444,8,64,1281,10,851,10,356,5,49,408.05,156.67,61000,61000,19170,15,14
42003000409,1893,45,1090,45,688,5,62,1616,29,974,29,530,5,49,514.76,197.64,61000,61000,19170,15,14
42003000411,974,1,91,1,861,18,0,730,0,78,0,643,9,0,232.53,89.28,61000,61000,19170,15,14
42003000501,1114,2,14,2,1096,2,0,940,2,14,2,920,2,0,299.43,114.96,61000,61000,19170,15,14
42003000502,1076,4,11,4,1060,0,1,821,2,11,2,805,0,1,261.52,100.41,61000,61000,19170,15,14
42003000506,2590,10,365,10,2180,13,20,2092,8,295,8,1757,12,12,666.38,255.86,61000,61000,19170,15,14
42003000507,1144,19,870,19,176,7,69,1126,18,855,18,164,4,67,358.68,137.71,61000,61000,19170,15,14
42003000508,639,3,7,3,626,2,0,516,3,7,3,502,1,0,164.37,63.11,61000,61000,19170,15,14
42003000509,2317,20,49,20,2237,7,0,1533,11,42,11,1462,7,0,488.32,187.49,61000,61000,19170,15,14
42003000510,3523,13,41,13,3449,11,5,2111,9,35,9,2048,7,3,672.44,258.18,61000,61000,19170,15,14
42003000511,1550,5,12,5,1521,1,0,1029,2,12,2,1012,1,0,327.78,125.85,61000,61000,19170,15,14
42003000601,162,4,18,4,138,2,0,120,4,16,4,94,2,0,38.22,14.68,61000,61000,19170,15,14
42003000603,1359,8,1140,8,202,1,7,1114,6,942,6,154,1,5,354.85,136.24,61000,61000,19170,15,14
42003000604,1291,14,1104,14,167,0,3,1031,10,888,10,120,0,3,328.41,126.09,61000,61000,19170,15,14
42003000605,789,0,677,0,98,2,12,642,0,562,0,69,2,9,204.5,78.52,61000,61000,19170,15,14
42003000606,821,5,747,5,61,0,8,697,5,641,5,41,0,5,222.02,85.24,61000,61000,19170,15,14
42003000703,2329,56,2021,56,135,0,108,2184,45,1874,45,121,0,99,695.69,267.11,61000,61000,19170,15,14
42003000704,1015,12,814,12,156,2,31,944,12,769,12,119,2,30,300.7,115.45,61000,61000,19170,15,14
42003000705,1917,34,1673,34,125,3,80,1830,31,1577,31,117,2,72,582.93,223.81,61000,61000,19170,15,14
42003000706,2037,50,1804,50,108,3,71,1936,46,1693,46,88,1,62,616.69,236.78,61000,61000,19170,15,14
42003000707,725,4,607,4,89,0,24,637,4,536,4,71,0,22,202.91,77.91,61000,61000,19170,15,14
42003000708,890,26,768,26,62,0,34,859,20,729,20,58,0,32,273.63,105.06,61000,61000,19170,15,14
42003000709,1778,30,1499,30,163,4,82,1705,27,1416,27,154,4,77,543.11,208.53,61000,61000,19170,15,14
42003000802,2165,14,2099,14,35,3,13,1780,13,1721,13,24,2,7,567,217.7,61000,61000,19170,15,14
42003000804,939,10,871,10,46,0,12,800,8,738,8,37,0,9,254.83,97.84,61000,61000,19170,15,14
42003000806,2218,32,1890,32,212,2,77,1995,31,1689,31,174,2,68,635.49,243.99,61000,61000,19170,15,14
42003000807,1976,33,1226,33,666,4,44,1781,26,1149,26,537,4,39,567.32,217.82,61000,61000,19170,15,14
42003000809,2296,23,2004,23,222,4,37,2040,19,1802,19,169,4,27,649.82,249.5,61000,61000,19170,15,14
42003000818,1323,16,598,16,657,0,46,1216,15,579,15,567,0,40,387.34,148.72,61000,61000,19170,15,14
42003000901,2369,3,2333,3,29,0,0,1917,2,1903,2,10,0,0,610.64,234.45,61000,61000,19170,15,14
42003000902,3498,11,3355,11,122,1,6,3010,9,2899,9,86,1,6,958.8,368.13,61000,61000,19170,15,14
42003000903,2057,39,1968,39,32,0,17,1733,31,1631,31,25,0,15,552.03,211.95,61000,61000,19170,15,14
42003001005,2159,24,1180,24,947,0,4,1715,17,1007,17,670,0,4,546.3,209.75,61000,61000,19170,15,14
42003001011,3328,25,3251,25,28,2,22,2651,17,2579,17,18,2,18,844.45,324.22,61000,61000,19170,15,14
42003001016,2130,8,156,8,1929,13,16,1326,3,137,3,1170,6,7,422.38,162.17,61000,61000,19170,15,14
42003001017,2439,11,847,11,1517,7,51,1744,8,703,8,991,4,30,555.53,213.3,61000,61000,19170,15,14
42003001018,2926,5,2735,5,184,0,2,2402,4,2259,4,133,0,2,765.13,293.77,61000,61000,19170,15,14
42003001102,3068,57,2265,57,693,5,26,2554,41,1950,41,494,4,24,813.55,312.36,61000,61000,19170,15,14
42003001106,2735,33,2369,33,293,5,29,2200,26,1913,26,212,5,18,700.79,269.07,61000,61000,19170,15,14
42003001111,1226,19,985,19,186,6,28,1031,15,842,15,134,4,21,328.41,126.09,61000,61000,19170,15,14
42003001113,3242,50,1684,50,1448,3,44,2585,37,1459,37,1017,0,35,823.42,316.15,61000,61000,19170,15,14
42003001114,1758,27,321,27,1370,2,27,1343,20,282,20,1000,2,19,427.8,164.25,61000,61000,19170,15,14
42003001115,3408,32,813,32,2501,13,44,2805,22,736,22,1979,9,37,893.5,343.06,61000,61000,19170,15,14
42003001201,1896,10,495,10,1380,4,7,1575,9,413,9,1134,3,7,501.7,192.63,61000,61000,19170,15,14
42003001202,1964,10,40,10,1899,4,7,1546,8,40,8,1483,4,3,492.46,189.08,61000,61000,19170,15,14
42003001203,2784,41,258,41,2478,5,1,2029,28,185,28,1784,4,0,646.32,248.15,61000,61000,19170,15,14
42003001204,1953,40,235,40,1654,5,19,1504,27,197,27,1242,4,7,479.08,183.94,61000,61000,19170,15,14
42003001207,1369,12,20,12,1330,5,1,1042,8,19,8,1002,4,1,331.92,127.44,61000,61000,19170,15,14
42003001208,2039,28,335,28,1648,13,7,1617,20,318,20,1245,8,6,515.08,197.76,61000,61000,19170,15,14
42003001301,1819,12,20,12,1781,2,2,1370,8,20,8,1330,2,2,436.4,167.55,61000,61000,19170,15,14
42003001302,2209,13,34,13,2133,8,13,1671,12,31,12,1603,7,6,532.28,204.37,61000,61000,19170,15,14
42003001303,2653,11,57,11,2574,4,5,1915,8,51,8,1840,3,5,610,234.21,61000,61000,19170,15,14
42003001304,2158,15,29,15,2102,8,3,1583,6,25,6,1538,6,2,504.25,193.6,61000,61000,19170,15,14
42003001305,1303,11,25,11,1262,5,0,913,6,23,6,875,3,0,290.83,111.66,61000,61000,19170,15,14
42003001306,4505,33,188,33,4258,12,10,3120,20,174,20,2888,11,7,993.84,381.58,61000,61000,19170,15,14
42003001402,2492,33,2105,33,202,7,145,2208,30,1858,30,166,5,119,703.34,270.04,61000,61000,19170,15,14
42003001403,3581,52,3377,52,64,6,77,2875,39,2682,39,45,6,64,915.8,351.62,61000,61000,19170,15,14
42003001404,2442,16,2312,16,41,2,68,1875,13,1765,13,35,1,48,597.26,229.32,61000,61000,19170,15,14
42003001405,2513,43,735,43,1695,13,19,1954,28,637,28,1239,7,15,622.43,238.98,61000,61000,19170,15,14
42003001406,3467,31,3154,31,221,0,50,2750,22,2525,22,149,0,32,875.98,336.33,61000,61000,19170,15,14
42003001408,4573,100,4075,100,133,0,262,3600,77,3153,77,99,0,194,1146.74,440.29,61000,61000,19170,15,14
42003001410,1090,11,1055,11,9,0,15,888,6,857,6,7,0,12,282.86,108.6,61000,61000,19170,15,14
42003001411,1540,13,1509,13,6,2,10,1242,4,1219,4,6,2,7,395.63,151.9,61000,61000,19170,15,14
42003001413,5139,95,4597,95,167,3,269,4477,73,3970,73,141,2,218,1426.1,547.55,61000,61000,19170,15,14
42003001414,5256,51,4789,51,129,6,271,4408,38,4023,38,107,4,198,1404.12,539.11,61000,61000,19170,15,14
42003001501,1483,6,964,6,506,1,6,1118,5,761,5,342,1,4,356.13,136.73,61000,61000,19170,15,14
42003001502,1057,9,962,9,77,0,9,800,5,748,5,35,0,7,254.83,97.84,61000,61000,19170,15,14
42003001504,793,2,283,2,504,1,2,688,2,277,2,404,1,2,219.16,84.14,61000,61000,19170,15,14
42003001515,3122,61,2121,61,912,5,18,2489,45,1747,45,632,5,15,792.84,304.41,61000,61000,19170,15,14
42003001516,2881,20,2813,20,39,5,4,2362,13,2307,13,25,2,2,752.39,288.88,61000,61000,19170,15,14
42003001517,5604,68,5258,68,137,6,123,4701,51,4406,51,109,4,80,1497.45,574.94,61000,61000,19170,15,14
42003001603,2210,5,2096,5,108,0,1,1699,3,1618,3,74,0,1,541.2,207.79,61000,61000,19170,15,14
42003001604,1497,5,84,5,1389,7,8,749,3,68,3,666,5,4,238.59,91.6,61000,61000,19170,15,14
42003001606,1960,24,181,24,1732,12,11,1013,8,138,8,846,9,4,322.68,123.89,61000,61000,19170,15,14
42003001607,620,4,576,4,39,1,0,452,4,420,4,23,1,0,143.98,55.28,61000,61000,19170,15,14
42003001608,3306,9,3220,9,66,6,4,2644,7,2582,7,40,4,4,842.22,323.37,61000,61000,19170,15,14
42003001609,2337,23,2234,23,66,1,13,2122,20,2016,20,58,1,7,675.94,259.53,61000,61000,19170,15,14
42003001702,3452,20,3386,20,28,1,13,3039,17,2969,17,23,1,12,968.04,371.68,61000,61000,19170,15,14
42003001704,388,7,310,7,71,0,0,363,6,283,6,68,0,0,115.63,44.4,61000,61000,19170,15,14
42003001706,2366,26,2302,26,24,3,9,1943,19,1878,19,18,1,8,618.92,237.63,61000,61000,19170,15,14
42003001803,2313,19,2101,19,181,1,9,1702,11,1552,11,122,1,5,542.15,208.16,61000,61000,19170,15,14
42003001805,1360,10,120,10,1225,0,1,1067,8,97,8,953,0,1,339.88,130.5,61000,61000,19170,15,14
42003001806,1006,2,983,2,15,0,6,816,2,793,2,13,0,6,259.93,99.8,61000,61000,19170,15,14
42003001807,2364,16,2232,16,106,4,4,1867,7,1789,7,60,1,3,594.71,228.34,61000,61000,19170,15,14
42003001808,1287,10,1160,10,112,0,3,966,6,895,6,57,0,2,307.71,118.14,61000,61000,19170,15,14
42003001809,1978,9,433,9,1520,12,1,1452,6,346,6,1087,6,1,462.52,177.58,61000,61000,19170,15,14
42003001903,965,7,937,7,14,0,7,823,4,803,4,7,0,5,262.16,100.65,61000,61000,19170,15,14
42003001911,2786,9,2724,9,41,1,11,2260,7,2211,7,25,1,9,719.9,276.4,61000,61000,19170,15,14
42003001914,3356,28,3178,28,140,2,7,2788,20,2641,20,98,2,7,888.09,340.98,61000,61000,19170,15,14
42003001915,2517,33,2400,33,67,2,10,2023,18,1920,18,56,1,10,644.41,247.42,61000,61000,19170,15,14
42003001916,5008,35,4679,35,267,0,18,3885,24,3640,24,187,0,10,1237.53,475.15,61000,61000,19170,15,14
42003001917,4035,22,3933,22,58,0,19,3229,16,3143,16,41,0,13,1028.56,394.91,61000,61000,19170,15,14
42003001918,6224,48,6108,48,23,2,41,4955,34,4843,34,15,2,27,1578.36,606.01,61000,61000,19170,15,14
42003001919,2519,14,2490,14,8,1,4,2002,11,1969,11,7,1,3,637.72,244.85,61000,61000,19170,15,14
42003001921,44,0,32,0,11,0,1,40,0,30,0,9,0,1,12.74,4.89,61000,61000,19170,15,14
42003001922,1498,11,1460,11,15,1,11,1296,10,1251,10,14,1,10,412.83,158.5,61000,61000,19170,15,14
42003002004,1408,0,1339,0,63,0,5,995,0,959,0,33,0,3,316.95,121.69,61000,61000,19170,15,14
42003002016,590,0,589,0,1,0,0,464,0,463,0,1,0,0,147.8,56.75,61000,61000,19170,15,14
42003002017,599,6,547,6,42,0,0,445,4,406,4,31,0,0,141.75,54.42,61000,61000,19170,15,14
42003002018,1933,10,1767,10,152,2,1,1420,4,1323,4,86,2,1,452.33,173.67,61000,61000,19170,15,14
42003002019,441,0,228,0,198,0,12,344,0,196,0,142,0,6,109.58,42.07,61000,61000,19170,15,14
42003002020,1806,3,1664,3,117,1,15,1362,3,1261,3,85,1,9,433.85,166.58,61000,61000,19170,15,14
42003002021,569,0,169,0,398,2,0,456,0,148,0,306,2,0,145.25,55.77,61000,61000,19170,15,14
42003002022,3313,15,3012,15,267,0,14,2526,10,2313,10,180,0,13,804.63,308.94,61000,61000,19170,15,14
42003002023,4769,19,4487,19,124,4,132,4095,16,3869,16,98,3,93,1304.42,500.83,61000,61000,19170,15,14
42003002024,1298,4,1191,4,97,4,1,987,2,928,2,52,2,1,314.4,120.71,61000,61000,19170,15,14
42003002107,3077,35,401,35,2611,10,8,2329,23,362,23,1908,8,5,741.88,284.84,61000,61000,19170,15,14
42003002201,654,4,488,4,147,3,10,589,4,443,4,126,3,9,187.62,72.04,61000,61000,19170,15,14
42003002204,1262,8,798,8,441,1,13,1153,8,785,8,338,1,13,367.28,141.01,61000,61000,19170,15,14
42003002205,215,1,175,1,36,0,3,211,1,174,1,32,0,3,67.21,25.81,61000,61000,19170,15,14
42003002206,2144,34,1259,34,830,7,12,1884,27,1150,27,661,7,12,600.13,230.42,61000,61000,19170,15,14
42003002304,1754,18,1602,18,124,2,7,1407,12,1294,12,82,2,5,448.19,172.08,61000,61000,19170,15,14
42003002305,1334,20,1079,20,226,2,3,1214,16,984,16,193,2,3,386.71,148.48,61000,61000,19170,15,14
42003002306,58,3,55,3,0,0,0,45,1,43,1,0,0,0,14.33,5.5,61000,61000,19170,15,14
42003002406,2742,15,2726,15,1,0,0,2215,6,2202,6,1,0,0,705.57,270.9,61000,61000,19170,15,14
42003002412,1753,1,1733,1,12,5,2,1299,0,1287,0,8,3,1,413.78,158.87,61000,61000,19170,15,14
42003002503,1579,12,337,12,1226,1,1,1200,5,293,5,895,1,1,382.25,146.76,61000,61000,19170,15,14
42003002507,1156,8,360,8,782,4,2,826,8,302,8,503,3,2,263.11,101.02,61000,61000,19170,15,14
42003002508,1005,7,612,7,384,0,2,772,6,503,6,255,0,2,245.91,94.42,61000,61000,19170,15,14
42003002509,1907,32,1018,32,831,12,6,1371,19,790,19,533,6,4,436.72,167.68,61000,61000,19170,15,14
42003002602,1439,13,1361,13,62,0,3,1123,9,1067,9,36,0,2,357.72,137.35,61000,61000,19170,15,14
42003002603,515,18,263,18,230,0,4,390,9,217,9,151,0,4,124.23,47.7,61000,61000,19170,15,14
42003002607,2051,12,1679,12,347,3,4,1597,6,1366,6,215,2,2,508.71,195.32,61000,61000,19170,15,14
42003002613,1435,11,1219,11,200,1,3,1111,6,969,6,127,0,3,353.9,135.88,61000,61000,19170,15,14
42003002614,2926,15,1140,15,1754,3,1,2212,13,993,13,1189,3,1,704.61,270.53,61000,61000,19170,15,14
42003002615,1857,14,1042,14,779,6,8,1382,12,870,12,476,6,6,440.22,169.02,61000,61000,19170,15,14
42003002620,1711,9,1187,9,507,1,5,1271,6,956,6,297,1,5,404.86,155.45,61000,61000,19170,15,14
42003002701,3008,13,2865,13,123,2,2,2352,11,2258,11,68,2,2,749.2,287.66,61000,61000,19170,15,14
42003002703,2427,14,2302,14,88,6,16,1903,8,1811,8,65,3,8,606.18,232.74,61000,61000,19170,15,14
42003002704,2179,29,946,29,1165,28,7,2203,29,946,29,1164,28,7,701.74,269.43,61000,61000,19170,15,14
42003002706,1044,4,1018,4,17,0,2,811,4,786,4,15,0,2,258.34,99.19,61000,61000,19170,15,14
42003002708,3145,20,3042,20,74,2,5,2568,17,2475,17,54,1,4,818.01,314.07,61000,61000,19170,15,14
42003002715,3290,23,3130,23,105,3,28,2565,17,2440,17,69,2,20,817.05,313.71,61000,61000,19170,15,14
42003002717,1390,7,1268,7,103,2,4,1084,5,1005,5,65,1,3,345.3,132.58,61000,61000,19170,15,14
42003002805,605,2,545,2,56,1,0,519,1,474,1,42,1,0,165.32,63.47,61000,61000,19170,15,14
42003002807,1603,0,1326,0,273,3,0,1316,0,1116,0,199,1,0,419.2,160.95,61000,61000,19170,15,14
42003002808,2951,28,294,28,2588,15,6,1491,9,227,9,1234,6,6,474.94,182.35,61000,61000,19170,15,14
42003002812,1099,0,1057,0,34,1,3,945,0,911,0,30,1,3,301.02,115.58,61000,61000,19170,15,14
42003002814,1738,5,1196,5,526,6,4,1225,4,934,4,276,5,2,390.21,149.82,61000,61000,19170,15,14
42003002815,1855,15,1802,15,30,1,7,1435,9,1391,9,20,1,5,457.1,175.5,61000,61000,19170,15,14
42003002816,965,2,936,2,26,1,0,785,2,764,2,16,1,0,250.05,96.01,61000,61000,19170,15,14
42003002901,2415,12,2375,12,20,0,5,1900,7,1864,7,18,0,4,605.23,232.37,61000,61000,19170,15,14
42003003001,4971,42,3757,42,1123,4,32,3765,23,2943,23,750,3,23,1199.3,460.47,61000,61000,19170,15,14
42003003103,1008,5,896,5,100,5,2,788,2,703,2,77,3,1,251.01,96.37,61000,61000,19170,15,14
42003003204,2437,10,2380,10,34,1,11,1892,5,1857,5,17,1,7,602.68,231.4,61000,61000,19170,15,14
42003003206,2663,14,2579,14,62,0,8,2150,12,2073,12,46,0,7,684.86,262.95,61000,61000,19170,15,14
42003004011,5031,15,4933,15,59,1,20,4035,10,3973,10,29,1,12,1318.06,586.38,32868,32832,11880,2,4
42003004012,3737,9,3545,9,152,6,7,2959,5,2837,5,103,3,6,966.58,430.01,32868,32832,11880,2,4
42003004013,2995,17,2929,17,30,1,11,2392,10,2341,10,23,1,7,781.36,347.61,32868,32832,11880,2,4
42003004020,3713,14,3604,14,89,2,4,2981,9,2889,9,70,2,2,930,344,7976,7976,11880,2,4
42003004035,5745,24,5600,24,104,10,4,4461,12,4352,12,73,9,3,1054,447,76104,76104,11880,2,4
42003004040,1558,3,1525,3,24,3,2,1245,2,1218,2,21,1,1,526,93,NA,21024,07540,2,4
42003004050,1388,3,1381,3,3,0,1,1101,3,1091,3,3,0,1,330,148,NA,27608,07540,2,4
42003004060,2712,3,2695,3,3,0,11,2112,3,2099,3,2,0,5,479,272,NA,25400,11880,2,4
42003004090,4027,18,3945,18,34,0,27,3089,14,3015,14,26,0,20,659,867,NA,60272,02850,20,4
42003004100,1374,11,1354,11,7,0,2,1049,4,1035,4,5,0,1,198,391,8064,8064,17010,20,4
42003004110,3965,11,3911,11,15,0,28,2783,7,2742,7,9,0,18,444,603,8064,47696,17010,20,4
42003004131,6406,54,6093,54,97,8,154,4582,35,4350,35,61,6,95,840.49,1222.56,45904,45900,17010,20,14
42003004133,5160,13,5072,13,28,2,44,3870,8,3803,8,19,2,30,709.88,1032.59,45904,45900,17010,20,14
42003004134,4624,27,4415,27,45,1,133,3409,19,3266,19,20,1,84,625.32,909.59,45904,45900,17010,20,14
42003004135,5604,26,5458,26,45,0,72,4693,22,4563,22,34,0,52,860.85,1252.18,45904,45900,17010,20,14
42003004142,5959,13,5897,13,22,2,23,4475,8,4426,8,17,1,15,1002.63,1180.32,32334,32328,11400,20,14
42003004160,1640,3,1636,3,0,0,0,1325,2,1321,2,0,0,0,467,181,13392,72968,02190,2,18
42003004171,2599,3,2585,3,3,3,4,2098,3,2087,3,1,2,2,642.7,251.09,72960,72960,02190,2,18
42003004172,1530,1,1515,1,6,2,6,1261,1,1247,1,6,2,4,386.3,150.91,72960,72960,02190,2,18
42003004180,1971,9,1961,9,1,0,0,1648,4,1639,4,1,0,0,554,328,13392,13392,02190,2,4
42003004190,3144,4,3116,4,5,1,18,2616,3,2591,3,5,1,13,867,341,56088,32624,02190,2,18
42003004200,1626,8,1568,8,2,4,42,1388,8,1338,8,2,4,28,466,223,7000,7000,10070,20,18
42003004211,4326,21,4114,21,60,1,128,3445,14,3265,14,60,1,91,814.49,1009.34,56386,56384,10070,20,18
42003004212,4744,37,4578,37,17,1,110,3627,28,3492,28,11,1,67,857.51,1062.66,56386,56384,10070,20,18
42003004220,5319,43,5035,43,15,5,219,3972,27,3760,27,9,1,148,534,1865,27120,27120,10070,20,18
42003004230,2880,24,2837,24,4,1,12,2449,17,2404,17,1,0,10,650,685,3320,3320,10070,20,18
42003004240,3781,74,3615,74,57,3,31,3202,56,3024,56,41,3,22,1187,339,69776,69776,10070,15,18
42003004250,4151,52,4064,52,4,1,30,3278,44,3164,44,4,1,21,812.04,703.3,24160,24160,21200,20,18
42003004263,6601,30,6531,30,27,2,11,5194,18,5135,18,15,1,7,1286.68,1114.39,69596,69584,21200,20,18
42003004264,4777,18,4736,18,2,3,18,3909,11,3871,11,2,3,11,968.36,838.69,69596,69584,21200,20,18
42003004267,2825,14,2703,14,10,2,95,2263,11,2171,11,10,1,59,560.6,485.53,69596,69584,21200,20,18
42003004268,5378,25,5300,25,11,1,40,4122,15,4058,15,6,1,27,1021.12,884.39,69596,69584,21200,20,18
42003004270,4338,29,4283,29,11,12,3,3473,20,3418,20,5,7,3,920,425,49920,49920,21200,15,18
42003004271,5485,23,5403,23,13,2,44,4285,17,4215,17,8,1,27,1061.5,919.36,69596,69584,21200,20,18
42003004272,5541,27,5504,27,4,0,6,4532,22,4481,22,2,0,5,1122.69,972.35,69596,69584,21200,20,18
42003004281,1557,4,1548,4,3,1,1,1214,3,1204,3,3,1,0,430.03,251.83,64248,64240,21200,15,18
42003004293,6126,8,6081,8,7,5,24,4902,8,4862,8,4,5,15,1113.62,1123.21,66356,66264,17220,20,14
42003004294,5037,24,4969,24,23,0,20,4028,13,3971,13,16,0,15,915.07,922.95,66356,66264,17220,20,14
42003004295,4536,28,4373,28,68,3,62,3889,19,3755,19,44,3,49,883.49,891.1,66356,66264,17220,20,14
42003004296,3218,20,3075,20,110,1,12,2566,15,2446,15,78,1,11,582.94,587.96,66356,66264,17220,20,14
42003004301,2543,2,2517,2,18,2,2,1940,2,1922,2,12,2,0,561.79,372.82,84144,84144,17220,20,14
42003004302,5191,29,5131,29,9,0,22,4117,19,4058,19,7,0,14,1192.21,791.18,84144,84144,17220,20,14
42003004311,3669,17,3530,17,98,5,19,3006,15,2886,15,72,3,15,737.47,568.72,5312,5312,17770,20,14
42003004314,2043,7,1973,7,50,4,6,1675,5,1623,5,35,3,4,410.93,316.9,5312,5312,17770,20,14
42003004315,3414,17,3270,17,111,4,9,2872,13,2748,13,86,4,8,704.6,543.37,5312,5312,17770,20,14
42003004323,2537,13,2380,13,131,2,11,2100,7,1973,7,100,2,11,537.71,430.7,3608,3608,17770,20,14
42003004324,3309,12,3236,12,48,1,9,2649,8,2587,8,39,1,6,678.29,543.3,3608,3608,17770,20,14
42003004330,373,3,367,3,0,0,2,295,2,291,2,0,0,0,46.55,65.35,5520,5520,02820,20,14
42003004340,2065,17,1998,17,45,1,4,1597,15,1529,15,33,1,4,391,465,5504,5504,02820,20,14
42003004350,2911,7,2804,7,79,4,16,2249,6,2184,6,41,3,9,589,438,23616,23616,02820,20,14
42003004360,825,1,808,1,16,0,0,662,1,644,1,16,0,0,104.45,146.65,23616,39624,02820,20,14
42003004370,2466,12,2439,12,10,0,5,1848,7,1821,7,9,0,4,439,461,69416,56392,02820,20,14
42003004380,622,3,597,3,16,1,4,448,1,434,1,9,1,2,70,99,69416,69416,19860,20,14
42003004390,1436,0,1420,0,11,1,4,1101,0,1090,0,9,1,1,285,247,5216,5216,19860,20,14
42003004400,984,3,974,3,2,0,5,751,3,741,3,2,0,2,85,305,69400,69400,19860,20,14
42003004410,1246,7,1172,7,65,0,2,1038,6,968,6,56,0,2,217,215,NA,724,19860,20,14
42003004420,201,0,200,0,0,1,0,158,0,157,0,0,1,0,48,36,29592,29592,19860,20,20
42003004430,100,0,98,0,0,2,0,80,0,78,0,0,2,0,18,16,33312,33312,19860,20,20
42003004440,544,4,533,4,7,0,0,403,2,393,2,6,0,0,82.5,141.29,57200,57200,19860,20,20
42003004451,1175,7,907,7,254,0,7,938,6,709,6,213,0,4,228.25,239.51,69376,69376,19860,20,20
42003004454,2959,23,2661,23,242,2,23,2477,15,2244,15,186,1,16,602.75,632.49,69376,69376,19860,20,20
42003004460,1670,8,1631,8,23,0,8,1253,5,1220,5,18,0,5,237,612,22576,22576,19860,20,20
42003004470,1731,5,1683,5,39,0,3,1300,5,1259,5,28,0,3,350,271,NA,42368,19860,20,14
42003004490,2490,12,2448,12,27,0,2,1904,10,1863,10,20,0,1,486,272,NA,17048,15830,20,20
42003004507,3641,29,3368,29,220,5,18,2983,21,2757,21,169,4,11,1009.07,376.99,16144,16144,06810,15,20
42003004508,3106,31,2453,31,609,4,7,2548,26,2027,26,460,4,5,861.93,322.01,16144,16144,06810,15,20
42003004513,5346,35,5176,35,74,0,61,4144,21,4018,21,51,0,33,867.89,826.76,11348,50784,15830,20,20
42003004520,4506,19,4394,19,55,4,34,3426,13,3332,13,38,4,26,781,462,36772,25904,25200,20,20
42003004540,443,0,426,0,17,0,0,340,0,326,0,14,0,0,92,24,46072,46072,09960,9,20
