GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,school,cd_1980,cd_1990
45003000211,6992,52,6283,52,630,19,7,5172,30,4737,30,360,9,6,429.62,1231.88,NA,29410,92418,NA,00720,4,3
45003000213,3414,22,3211,22,147,0,34,2761,16,2600,16,107,0,22,303.43,659.41,NA,550,90026,NA,00720,4,3
45003000214,6784,32,1355,32,5380,8,7,4822,20,1123,20,3650,4,5,529.93,1151.64,NA,550,90026,NA,00720,4,3
45003000215,5163,70,4212,70,832,18,31,3964,42,3287,42,555,15,23,435.64,946.72,NA,550,90026,NA,00720,4,3
45003000217,3278,6,2019,6,1253,0,0,2328,2,1515,2,809,0,0,255.84,556,NA,74050,93562,NA,00720,4,2
45003000218,2537,12,1319,12,1202,1,2,1837,9,1018,9,799,1,1,201.88,438.73,NA,63115,92977,NA,00720,4,2
45003000219,2872,41,2097,41,724,8,2,2039,23,1493,23,491,7,2,224.08,486.97,NA,78190,93744,NA,00720,4,2
45003000220,7197,43,4417,43,2716,11,5,5118,23,3221,23,1836,11,4,562.46,1222.33,NA,49705,92379,NA,00720,4,3
45003000221,2843,30,2303,30,489,18,2,2070,15,1701,15,323,14,2,227.49,494.38,NA,36205,91651,NA,00720,4,3
45003000222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,36205,91651,NA,99999,4,3
45003020701,5407,40,4560,40,755,6,46,3929,25,3380,25,461,4,34,326.37,935.82,NA,50695,92418,NA,00720,4,3
45003020702,5054,85,3640,85,1276,7,45,3826,68,2832,68,821,4,33,317.81,911.28,NA,50695,92418,NA,00720,4,3
45003021001,4165,20,3339,20,794,3,8,3067,10,2507,10,530,2,8,254.76,730.5,NA,10270,92418,NA,00720,4,3
45003021002,5395,55,4223,55,1097,15,5,4009,36,3192,36,731,10,4,333.01,954.87,NA,14860,92418,NA,00720,4,3
45003021201,5272,43,4929,43,219,2,79,3789,31,3545,31,128,2,52,416.41,904.93,NA,550,90026,NA,00720,4,3
45003021202,3149,29,3031,29,55,3,31,2516,17,2429,17,34,2,17,276.51,600.9,NA,550,90026,NA,00720,4,3
45003021203,2487,34,2302,34,127,6,15,1884,28,1719,28,92,4,13,207.05,449.96,NA,550,90026,NA,00720,4,3
45003021601,4762,30,3520,30,1203,1,5,3421,18,2576,18,804,1,4,375.96,817.04,NA,550,90026,NA,00720,4,2
45003021602,3697,31,3280,31,343,16,26,2650,16,2365,16,223,13,17,291.23,632.9,NA,550,90026,NA,00720,4,2
45005009701,566,4,113,4,449,0,0,389,3,84,3,299,0,0,81.06,57.36,NA,NA,92197,NA,00750,4,2
45005009702,5697,76,1553,76,4065,2,0,3860,64,1243,64,2487,2,0,804.3,569.18,NA,955,90052,NA,00750,4,2
45005009703,1248,53,614,53,573,4,0,967,41,498,41,386,1,0,201.49,142.59,NA,70900,93367,NA,00750,4,2
45005009704,4017,28,1314,28,2662,5,7,3057,23,1076,23,1923,5,7,636.98,450.77,NA,24370,91092,NA,00750,4,2
45005970598,194,0,4,0,190,0,0,116,0,2,0,114,0,0,24.17,17.1,NA,24370,91092,NA,00750,4,2
45007000001,97,1,58,1,31,1,6,93,1,58,1,28,1,4,7.02,14.92,NA,1360,90065,NA,00900,4,3
45007000002,3747,31,3496,31,205,2,10,3186,25,2963,25,162,2,9,240.58,511.27,NA,1360,90065,NA,00900,4,3
45007000003,2057,13,1908,13,123,5,8,1678,8,1549,8,103,4,6,126.71,269.27,NA,1360,90065,NA,00900,4,3
45007000004,2964,9,1595,9,1344,3,11,2103,5,1284,5,802,1,6,158.8,337.47,NA,1360,90065,NA,00900,4,3
45007000005,3242,2,1866,2,1358,5,9,2292,1,1496,1,785,4,5,173.07,367.8,NA,1360,90065,NA,00900,4,3
45007000006,4676,9,1276,9,3383,4,2,3487,7,1081,7,2386,4,2,263.31,559.57,NA,1360,90065,NA,00900,4,3
45007000007,5979,23,2582,23,3362,6,6,4465,13,2098,13,2331,6,4,337.16,716.51,NA,1360,90065,NA,00900,4,3
45007000008,2425,1,2282,1,130,2,10,1899,0,1811,0,80,2,6,143.4,304.74,NA,1360,90065,NA,00900,4,3
45007000009,3197,23,2302,23,865,2,5,2467,15,1878,15,552,2,5,186.29,395.89,NA,1360,90065,NA,00900,4,3
45007000010,1757,22,1537,22,177,7,14,1432,16,1252,16,132,4,12,108.13,229.8,NA,1360,90065,NA,00900,4,3
45007000011,4214,21,3907,21,250,9,27,3279,14,3088,14,139,5,19,247.6,526.19,NA,1360,90065,NA,00900,4,3
45007000102,3486,28,3381,28,62,4,11,2618,21,2524,21,40,4,8,197.69,420.12,NA,56365,90429,NA,00780,4,3
45007000103,3715,17,3645,17,50,1,2,2820,13,2756,13,35,1,2,212.94,452.53,NA,76345,93718,NA,00780,4,3
45007000105,3199,14,2831,14,343,4,6,2398,9,2139,9,235,2,4,181.08,384.81,NA,NA,93718,NA,00780,4,3
45007000106,5496,13,5033,13,425,3,18,4198,10,3869,10,294,2,13,317,673.66,NA,51180,92626,NA,00870,4,3
45007000107,5371,25,3496,25,1827,12,10,4054,16,2773,16,1234,5,10,306.12,650.56,NA,55645,92626,NA,00870,4,3
45007000108,2979,14,2653,14,308,1,3,2300,7,2061,7,221,1,3,173.68,369.09,NA,NA,92626,NA,00870,4,3
45007000109,2663,2,2409,2,249,2,1,2073,0,1899,0,171,2,1,178,390,NA,NA,91170,NA,00870,4,3
45007000110,7097,21,6846,21,197,19,14,5338,15,5174,15,115,11,8,403.08,856.6,NA,12965,90065,NA,00900,4,3
45007000111,1872,5,1791,5,53,0,23,1549,5,1484,5,40,0,15,116.97,248.57,NA,51180,90065,NA,00900,4,3
45007000112,5166,10,4958,10,182,2,14,3696,7,3556,7,118,1,7,279.09,593.11,NA,51180,90065,NA,00900,4,3
45007000113,5369,13,4131,13,1206,1,15,3955,11,3071,11,853,1,8,298.65,634.67,NA,5365,90221,NA,00810,4,3
45007000114,7443,18,6024,18,1395,2,4,5715,12,4704,12,983,2,2,431.55,917.1,NA,5365,90221,NA,00810,4,3
45007000115,6068,25,5166,25,867,3,7,4643,14,3988,14,618,3,6,350.6,745.07,NA,34810,91560,NA,00810,4,3
45007000116,1553,9,1500,9,43,1,0,1186,5,1144,5,31,1,0,89.56,190.32,NA,NA,91560,NA,00810,4,3
45007000117,5342,13,4287,13,1023,4,7,3999,9,3275,9,699,3,4,301.97,641.73,NA,36160,91638,NA,00840,4,3
45007000118,3473,23,3185,23,251,7,5,2478,18,2257,18,178,5,2,187.12,397.65,NA,NA,90065,NA,00840,4,3
45007000119,7881,41,6680,41,1134,6,19,5976,31,5141,31,759,4,10,451.26,958.98,NA,34720,90065,NA,00900,4,3
45007000120,6806,32,5598,32,1151,11,14,5030,19,4179,19,796,8,9,379.82,807.18,NA,12965,90065,NA,00900,4,3
45007000122,3860,14,3269,14,572,1,4,2884,8,2422,8,441,1,4,217.78,462.8,NA,68875,93224,NA,00840,4,3
45007010101,8451,35,7881,35,481,16,38,6079,23,5671,23,325,9,28,459.03,975.51,NA,NA,90429,NA,00780,4,3
45007010102,3730,7,3676,7,37,6,4,2757,5,2716,5,25,3,3,208.19,442.42,NA,NA,90429,NA,00780,4,3
45007010401,5580,20,4723,20,826,7,3,4214,14,3580,14,598,6,2,318.21,676.23,NA,77875,93718,NA,00780,4,3
45007010402,4241,5,4041,5,187,4,4,3146,5,2997,5,132,4,3,237.56,504.85,NA,77875,93718,NA,00780,4,3
45009009601,6668,12,1429,12,5218,8,1,4756,8,1149,8,3583,7,1,977.26,866.31,NA,19105,90871,NA,00960,6,6
45009009602,7011,18,3234,18,3729,12,18,4968,10,2442,10,2486,10,10,1020.82,904.92,NA,3790,90130,NA,00930,6,6
45009009604,1708,3,949,3,755,0,1,1243,2,738,2,500,0,1,255.41,226.41,NA,23200,91014,NA,00930,6,6
45009960398,1515,42,816,42,654,2,0,1078,30,595,30,421,2,0,221.51,196.36,NA,52585,92483,NA,00960,6,6
45009960598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,92483,NA,00960,4,6
45011009701,5017,19,2927,19,2060,6,5,3588,12,2197,12,1358,6,3,588.92,903.18,NA,77965,93731,NA,01050,4,2
45011009702,4254,10,1488,10,2754,2,0,2898,7,1124,7,1758,2,0,475.67,729.49,NA,6490,90286,NA,01020,4,2
45011009703,3993,28,2454,28,1500,3,8,2718,16,1825,16,851,3,7,446.12,684.18,NA,4060,90143,NA,01080,4,2
45011009705,2571,78,1258,78,1227,5,3,1846,68,926,68,777,5,2,303,464.68,NA,67255,91794,NA,01080,4,2
45011970498,4458,11,3294,11,1136,15,1,3176,5,2407,5,746,12,1,521.3,799.47,NA,4060,90143,NA,01080,4,2
45011970697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,90143,NA,01080,4,2
45011970698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,90143,NA,01080,4,2
45013000001,3194,16,630,16,2539,0,5,2103,7,469,7,1617,0,3,595,177,NA,79450,93107,NA,01110,2,6
45013000002,4439,52,1777,52,2570,13,27,2863,36,1262,36,1502,6,21,218.87,526.96,NA,40525,90195,NA,01110,2,2
45013000003,4078,278,2771,278,871,22,129,2247,127,1490,127,431,12,60,171.78,413.58,NA,40525,90195,NA,01110,2,2
45013000004,936,46,611,46,247,4,28,704,31,456,31,166,3,17,53.82,129.58,NA,NA,90195,NA,01110,2,2
45013000005,10887,323,6983,323,3393,41,141,7648,201,4929,201,2174,30,113,584.68,1407.69,NA,10360,90195,NA,01110,2,2
45013000006,2786,83,1723,83,949,7,23,2028,42,1370,42,554,5,15,155.04,373.27,NA,4690,90195,NA,01110,2,2
45013000007,6189,134,4165,134,1803,28,57,4654,93,3229,93,1184,18,37,355.79,856.61,NA,4690,90195,NA,01110,2,2
45013000008,4223,118,2844,118,1174,12,74,3061,76,2112,76,739,7,51,234.01,563.41,NA,58030,90195,NA,01110,2,2
45013000009,5046,59,3646,59,1317,4,19,3771,36,2810,36,868,4,17,812.6,758.4,NA,4690,92925,NA,01110,2,2
45013000010,7172,556,4819,556,1638,51,98,7130,502,4469,502,1530,44,83,545.08,1312.35,NA,54857,90195,NA,01110,2,2
45013000011,5468,91,1275,91,4087,5,9,3833,49,1056,49,2670,4,5,825.96,770.87,NA,NA,92925,NA,01110,2,2
45013000012,1111,22,1084,22,5,0,0,1023,18,982,18,5,0,0,220.44,205.74,NA,34045,92925,NA,01110,2,2
45013000013,6747,94,5836,94,786,2,26,5519,76,4829,76,520,2,16,421.92,1015.83,NA,34045,90312,NA,01110,2,2
45013000014,1380,9,1302,9,61,6,2,1206,6,1148,6,39,5,2,92.2,221.98,NA,34045,90312,NA,01110,2,2
45013000015,2144,55,1908,55,170,1,10,1810,40,1606,40,115,1,8,138.37,333.15,NA,34045,90312,NA,01110,2,2
45013000016,4897,84,3670,84,1121,8,14,3661,57,2860,57,672,5,10,279.88,673.84,NA,34045,90312,NA,01110,2,2
45013000017,1671,19,1617,19,17,8,10,1363,12,1315,12,11,6,7,104.2,250.87,NA,34045,90312,NA,01110,2,2
45013000018,1810,30,1690,30,62,4,24,1597,23,1481,23,50,4,16,122.09,293.94,NA,34045,90312,NA,01110,2,2
45013000019,3084,40,2980,40,39,2,23,2706,31,2591,31,31,2,20,206.87,498.07,NA,34045,90312,NA,01110,2,2
45013000020,2249,7,2231,7,9,1,1,1984,6,1962,6,9,1,0,151.68,365.17,NA,34045,90312,NA,01110,2,2
45013000021,5108,49,3673,49,1365,12,9,3708,30,2726,30,904,12,6,283.47,682.49,NA,7210,90312,NA,01110,2,2
45013000022,1806,3,1607,3,192,2,2,1468,2,1343,2,117,2,2,112.23,270.2,NA,34045,90312,NA,01110,2,2
45015000202,6894,23,1865,23,4999,5,2,4620,15,1360,15,3224,4,2,417.7,726.4,NA,62755,92951,NA,01170,5,6
45015000203,7431,20,4954,20,2443,7,5,5163,16,3580,16,1544,4,3,466.8,811.78,NA,7525,90351,NA,01170,5,1
45015000206,2584,17,2038,17,513,11,5,1936,13,1535,13,361,9,5,175.04,304.4,NA,NA,92210,NA,01170,5,1
45015000209,8240,178,7327,178,594,14,121,6396,128,5654,128,389,13,84,578.28,1005.64,NA,32065,91274,NA,01170,2,1
45015000210,4856,139,4063,139,557,33,61,3878,94,3194,94,419,25,52,350.62,609.74,NA,32065,91274,NA,01170,2,1
45015020198,5630,50,2105,50,3460,13,2,4070,37,1651,37,2334,9,2,367.98,639.93,NA,NA,90806,NA,01170,5,6
45015020401,3328,18,1769,18,1538,1,2,2289,12,1285,12,977,1,2,206.95,359.9,NA,36475,90754,NA,01170,5,6
45015020402,3305,5,656,5,2641,2,1,2109,3,484,3,1617,2,0,190.68,331.6,NA,NA,93614,NA,01170,5,6
45015020501,7505,24,4884,24,2579,8,10,5380,20,3589,20,1739,5,7,486.42,845.9,NA,47275,92210,NA,01170,5,1
45015020502,5430,61,3386,61,1944,16,17,3598,37,2355,37,1147,11,11,325.3,565.71,NA,47275,92210,NA,01170,5,1
45015020701,7039,73,5818,73,1050,32,66,4995,54,4142,54,677,26,42,451.61,785.36,NA,70270,91274,NA,01170,5,1
45015020703,10992,687,8259,687,1713,60,259,5936,313,4282,313,864,29,135,536.69,933.32,NA,29815,91274,NA,01170,2,1
45015020704,18019,368,15497,368,1748,71,331,11805,198,10117,198,1023,44,225,1067.32,1856.1,NA,39220,91274,NA,01170,2,1
45015020705,5511,140,4877,140,340,9,144,3740,77,3272,77,208,8,98,338.14,588.04,NA,29815,91274,NA,01170,2,1
45015020706,6150,114,5507,114,421,20,88,4426,69,3953,69,272,15,48,400.16,695.9,NA,29815,91274,NA,01170,2,1
45015020707,3991,57,3042,57,790,12,89,2763,41,2111,41,492,11,67,249.81,434.43,NA,29815,91274,NA,01170,5,1
45015020801,10265,383,7363,383,1717,22,774,7488,251,5302,251,1138,16,530,677.01,1177.34,NA,32065,91274,NA,01170,2,1
45015020802,6125,118,4596,118,1083,11,317,4237,76,3195,76,652,7,231,383.08,666.18,NA,29815,91274,NA,01170,2,1
45015020803,5481,124,4454,124,779,27,97,3710,80,3012,80,451,20,67,335.43,583.32,NA,29815,91274,NA,01170,2,1
45017009501,3691,17,2293,17,1374,6,1,2664,14,1747,14,882,6,1,522.9,651.91,NA,NA,93029,NA,01250,6,2
45017009502,5676,20,2364,20,3286,5,1,4105,15,1831,15,2239,4,1,805.75,1004.54,NA,62620,92938,NA,01250,6,2
45017009503,1030,0,384,0,645,0,1,768,0,315,0,452,0,1,150.75,187.94,NA,NA,91196,NA,01250,6,6
45017950498,2356,2,1093,2,1260,1,0,1776,2,887,2,884,1,0,348.6,434.61,NA,10900,90481,NA,01250,6,6
45019000001,2637,17,2297,17,311,0,12,2099,16,1903,16,155,0,9,210.19,296.39,NA,13330,90572,NA,01440,2,1
45019000002,1800,7,1785,7,2,0,6,1532,4,1516,4,2,0,6,153.41,216.32,NA,13330,90572,NA,01440,2,1
45019000003,478,2,465,2,8,1,2,424,2,411,2,6,1,2,42.46,59.87,NA,13330,90572,NA,01440,2,1
45019000004,3843,24,3242,24,546,2,29,3681,24,3179,24,423,2,29,368.6,519.77,NA,13330,90572,NA,01440,2,1
45019000005,1973,16,1895,16,47,1,14,1737,15,1655,15,37,1,14,173.94,245.27,NA,13330,90572,NA,01440,2,1
45019000006,1438,14,898,14,458,0,68,1326,14,853,14,382,0,63,132.78,187.24,NA,13330,90572,NA,01440,2,1
45019000007,2307,14,1301,14,987,0,3,2054,10,1267,10,764,0,3,205.68,290.03,NA,13330,90572,NA,01440,2,1
45019000008,1615,5,430,5,1175,3,2,1202,5,395,5,794,1,2,120.36,169.73,NA,13330,90572,NA,01440,2,6
45019000009,1810,0,7,0,1803,0,0,1224,0,7,0,1217,0,0,122.57,172.83,NA,13330,90572,NA,01440,2,6
45019000010,2107,4,109,4,1988,4,0,1613,4,106,4,1495,4,0,161.52,227.76,NA,13330,90572,NA,01440,2,6
45019000011,3145,7,84,7,3045,1,3,2165,7,70,7,2078,1,2,216.8,305.7,NA,13330,90572,NA,01440,2,6
45019000012,1494,9,89,9,1394,2,0,1172,8,87,8,1068,1,0,117.36,165.49,NA,13330,90572,NA,01440,2,6
45019000013,2026,17,56,17,1952,0,1,1181,15,44,15,1107,0,0,118.26,166.76,NA,13330,90572,NA,01440,2,6
45019000014,1396,5,5,5,1383,0,0,865,1,5,1,858,0,0,86.62,122.14,NA,13330,90572,NA,01440,2,6
45019000015,1946,7,98,7,1835,3,1,1456,6,92,6,1348,3,1,145.8,205.59,NA,13330,90572,NA,01440,2,6
45019000016,2039,6,364,6,1658,3,0,1501,4,342,4,1149,2,0,150.31,211.95,NA,13330,90572,NA,01440,2,6
45019000017,2354,0,515,0,1833,2,3,1903,0,463,0,1435,2,3,190.56,268.71,NA,13330,90572,NA,01440,2,6
45019000018,2080,36,1864,36,136,5,38,2033,35,1807,35,118,5,33,203.58,287.07,NA,13330,90572,NA,01440,2,6
45019000022,2570,58,734,58,1777,0,0,1933,53,596,53,1231,0,0,551,237,NA,NA,93549,NA,01440,2,6
45019000025,7216,53,2998,53,4149,2,13,5120,35,2267,35,2769,2,12,1124.26,622.96,NA,34495,92769,NA,01440,2,6
45019000028,7310,67,6430,67,739,20,54,5706,52,5086,52,466,13,37,571.38,805.71,NA,13330,90572,NA,01440,2,1
45019000029,2886,32,1603,32,1237,4,8,2326,22,1398,22,876,3,5,232.92,328.44,NA,13330,90572,NA,01440,2,1
45019000030,3136,20,3054,20,45,2,15,2668,14,2600,14,29,2,9,267.17,376.73,NA,13330,90572,NA,01440,2,1
45019000033,4892,56,1497,56,3280,10,48,3403,43,1188,43,2086,9,34,340.77,480.51,NA,50875,90572,NA,01440,2,6
45019000034,4482,110,3117,110,1194,37,24,3424,82,2513,82,700,25,22,342.87,483.48,NA,50875,90572,NA,01440,2,1
45019000035,3885,44,2886,44,922,15,16,2895,26,2377,26,442,13,11,289.9,408.78,NA,50875,90572,NA,01440,2,1
45019000036,3180,87,2147,87,906,10,29,2473,70,1760,70,541,8,24,247.64,349.2,NA,50875,90572,NA,01440,2,1
45019000037,4806,97,1309,97,3338,18,38,3004,61,1040,61,1802,14,26,300.81,424.17,NA,50875,90572,NA,01440,2,6
45019000038,3694,32,1744,32,1894,6,18,2628,21,1423,21,1147,6,10,263.16,371.08,NA,50875,90572,NA,01440,2,6
45019000039,3219,33,1709,33,1435,11,31,2437,30,1393,30,955,11,18,244.03,344.11,NA,50875,90572,NA,01440,2,6
45019000040,3304,29,813,29,2452,4,3,2220,24,680,24,1486,3,3,222.3,313.47,NA,50875,90572,NA,01440,2,6
45019000041,1533,22,546,22,940,5,20,1156,16,490,16,617,4,13,115.76,163.23,NA,50875,90572,NA,01440,2,6
45019000042,577,18,369,18,176,6,7,594,18,369,18,176,6,7,59.48,83.87,NA,50875,90572,NA,01440,2,1
45019000043,3431,34,456,34,2920,4,17,2357,23,387,23,1909,4,11,236.02,332.82,NA,50875,90572,NA,01440,2,6
45019000044,2566,7,499,7,2050,4,6,1969,4,483,4,1469,4,5,197.17,278.03,NA,13330,90572,NA,01440,2,6
45019000045,2188,10,41,10,2131,6,0,1454,8,36,8,1399,3,0,145.6,205.31,NA,13330,90572,NA,01440,2,6
45019000047,6713,31,5688,31,945,7,42,5102,18,4402,18,628,6,30,686.43,1594.06,NA,48535,92301,NA,01440,2,1
45019000048,1623,1,1603,1,14,1,4,1267,1,1248,1,12,1,4,170.46,395.86,NA,70090,92301,NA,01440,2,1
45019000049,3680,36,3638,36,0,1,5,2959,26,2904,26,0,1,2,398.11,924.51,NA,36115,92301,NA,01440,2,1
45019000050,4465,6,1306,6,3149,1,3,3103,6,961,6,2126,1,3,417.48,969.5,NA,43585,92080,NA,01440,2,6
45019000199,24,1,22,1,1,0,0,25,1,22,1,1,0,0,2.5,3.53,NA,13330,90572,NA,01440,2,1
45019000999,28,0,22,0,6,0,0,28,0,22,0,6,0,0,2.8,3.95,NA,13330,90572,NA,01440,2,6
45019001901,3591,27,3075,27,476,1,12,2917,17,2547,17,326,1,9,241.41,669.14,NA,13330,91664,NA,01440,2,1
45019001902,3567,25,2728,25,792,6,16,2712,18,2202,18,456,4,14,224.45,622.11,NA,13330,91664,NA,01440,2,1
45019002002,6081,59,5171,59,803,13,32,4566,39,3985,39,469,10,24,377.88,1047.41,NA,13330,91664,NA,01440,2,1
45019002003,4574,19,1474,19,3066,3,12,3389,13,1162,13,2188,2,11,318.87,529.05,NA,26035,91664,NA,01440,2,6
45019002004,1255,3,1247,3,2,2,1,1064,2,1055,2,2,2,1,88.06,244.07,NA,26035,91664,NA,01440,2,1
45019002005,3940,29,3601,29,276,7,23,2982,23,2747,23,169,3,17,246.79,684.05,NA,13330,91664,NA,01440,2,1
45019002006,4410,31,3499,31,854,5,21,3278,21,2638,21,580,5,13,271.29,751.95,NA,13330,91664,NA,01440,2,1
45019002007,2551,11,2498,11,25,1,16,1941,11,1892,11,17,1,9,160.64,445.25,NA,13330,91664,NA,01440,2,1
45019002101,6212,81,3678,81,2433,6,14,4560,52,2830,52,1612,4,10,429.05,711.86,NA,13330,91703,NA,01440,2,1
45019002102,4194,113,2542,113,1518,8,13,3338,80,2138,80,1030,5,5,314.07,521.09,NA,38162,91703,NA,01440,2,1
45019002398,1318,9,483,9,826,0,0,955,6,374,6,569,0,0,384,84,NA,NA,90988,NA,01440,2,6
45019002498,4152,63,1033,63,3044,9,3,2918,45,824,45,1994,7,3,640.74,355.04,NA,45790,92769,NA,01440,2,6
45019002601,9074,75,6408,75,2472,19,99,6565,59,4824,59,1537,13,73,657.4,927,NA,13330,90182,NA,01440,2,1
45019002602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,90572,NA,01440,2,1
45019002604,3933,57,3282,57,541,15,37,3144,47,2631,47,380,10,29,314.83,443.94,NA,13330,90572,NA,01440,2,1
45019002605,4456,39,2788,39,1583,5,37,3664,28,2391,28,1184,5,28,366.9,517.37,NA,13330,90572,NA,01440,2,1
45019002606,2438,22,2294,22,74,1,47,1875,13,1767,13,49,1,32,187.76,264.76,NA,13330,90572,NA,01440,2,1
45019002607,9888,165,7440,165,2066,12,192,7880,125,6001,125,1469,10,150,789.08,1112.68,NA,13330,90572,NA,01440,2,1
45019002608,6870,109,5320,109,1329,9,93,5399,77,4278,77,890,9,68,540.64,762.36,NA,13330,90572,NA,01440,2,1
45019002701,3269,53,1378,53,1816,5,16,2469,42,1168,42,1198,5,14,247.24,348.63,NA,13330,90572,NA,01440,2,1
45019002702,5981,39,1742,39,4158,5,33,4106,28,1462,28,2559,5,24,411.16,579.78,NA,13330,90572,NA,01440,2,6
45019003103,11230,177,8863,177,1973,38,175,8595,115,7045,115,1180,26,114,860.68,1213.64,NA,50875,90572,NA,01440,2,1
45019003104,4073,47,3091,47,857,22,55,3171,34,2438,34,598,20,47,317.53,447.76,NA,50875,90572,NA,01440,2,1
45019003108,1949,74,1324,74,462,8,78,1441,45,984,45,309,6,52,144.3,203.47,NA,50875,90572,NA,01440,2,1
45019003109,4531,202,3446,202,706,32,145,2950,106,2243,106,390,18,87,295.4,416.55,NA,50875,90572,NA,01440,2,1
45019003110,7207,168,5528,168,1354,33,120,5622,114,4375,114,897,28,94,562.97,793.84,NA,50875,90572,NA,01440,2,1
45019003182,3245,43,2031,43,1117,12,42,2458,30,1594,30,759,10,35,246.14,347.08,NA,50875,90572,NA,01440,2,1
45019003183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,50875,90572,NA,01440,2,1
45019003184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,50875,90572,NA,01440,2,1
45019003185,5823,139,3769,139,1772,15,122,4288,93,2850,93,1140,15,97,429.39,605.48,NA,50875,90572,NA,01440,2,1
45019003197,4073,93,2670,93,1179,19,112,2865,59,1950,59,703,9,85,286.89,404.55,NA,50875,90572,NA,01440,2,1
45019003198,4183,81,2930,81,1088,32,47,2936,53,2076,53,694,29,31,294,414.57,NA,41740,90572,NA,01440,2,1
45019003281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,50875,90572,NA,01440,2,6
45019003282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,50875,90572,NA,01440,2,6
45019003283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,50875,90572,NA,01440,2,1
45019003284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,50875,90572,NA,01440,2,1
45019003285,4278,166,3206,166,757,21,118,2960,107,2156,107,493,18,79,296.41,417.96,NA,50875,90572,NA,01440,2,1
45019004299,5694,290,3940,290,1344,48,67,5974,290,3935,290,1344,48,67,598.22,843.55,NA,50875,90572,NA,01440,5,1
45019004601,2316,11,559,11,1745,1,0,1583,8,400,8,1167,0,0,212.98,494.59,NA,48535,92301,NA,01440,2,1
45019004603,502,14,414,14,70,0,4,461,11,385,11,52,0,2,62.02,144.03,NA,48535,92301,NA,01440,2,1
45019004604,6882,70,5336,70,1443,4,27,5049,44,4008,44,930,4,19,679.3,1577.5,NA,48535,92301,NA,01440,2,1
45019004605,7889,82,6623,82,1134,8,42,5759,62,4857,62,742,8,28,774.82,1799.33,NA,48535,92301,NA,01440,2,1
45019004606,5836,36,4733,36,1026,8,33,4249,24,3446,24,730,5,20,571.66,1327.55,NA,48535,92301,NA,01440,2,1
45019004607,5670,72,5461,72,80,10,47,4682,52,4458,52,72,10,38,387.48,1074.02,NA,48535,92301,NA,01440,2,6
