GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,school,cd_1980,cd_1990
08001008801,08,001,008801,3829,1264,2447,1264,48,26,34,3383,783,1738,783,34,19,26,591.08,477.84,NA,16495,90760,NA,01950,2,2
08001008802,08,001,008802,3142,893,2170,893,38,24,14,2765,547,1625,547,19,13,14,483.1,390.55,NA,20275,90760,NA,01950,2,2
08001008901,08,001,008901,2175,904,1223,904,23,17,6,2051,561,905,561,9,10,5,358.35,289.7,NA,16495,90760,NA,01950,2,4
08001008952,08,001,008952,600,189,371,189,18,5,15,607,130,311,130,17,4,15,106.06,85.74,NA,NA,90760,NA,05550,2,4
08001008984,08,001,008984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,90760,NA,05550,2,4
08001008987,08,001,008987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,90760,NA,05550,2,4
08001008988,08,001,008988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,90760,NA,05550,2,4
08001009001,08,001,009001,4217,1221,2784,1221,72,34,79,3417,667,1961,667,38,23,61,670.12,541.85,NA,83120,93800,NA,06900,5,2
08001009002,08,001,009002,5446,1404,3767,1404,153,36,81,4713,890,2755,890,88,28,62,924.29,747.36,NA,83120,93800,NA,06900,5,2
08001009003,08,001,009003,1393,155,1200,155,14,11,11,1278,109,1028,109,13,11,8,250.63,202.66,NA,83120,93800,NA,05550,5,5
08001009101,08,001,009101,3707,947,2636,947,45,48,18,3185,581,1951,581,26,31,15,624.62,505.06,NA,77290,93800,NA,05550,5,2
08001009102,08,001,009102,5181,790,4252,790,46,29,52,4057,493,2991,493,31,16,33,795.64,643.33,NA,77290,93800,NA,01950,5,2
08001009201,08,001,009201,5569,1041,4280,1041,79,46,117,4138,621,2754,621,48,28,66,811.52,656.18,NA,77290,93800,NA,05550,5,2
08001009202,08,001,009202,4041,984,2939,984,34,29,48,3319,615,2013,615,20,21,35,650.9,526.31,NA,77290,93800,NA,06900,5,2
08001009203,08,001,009203,3449,833,2444,833,79,37,46,3056,503,1934,503,57,26,33,599.33,484.6,NA,77290,93800,NA,06900,5,2
08001009304,08,001,009304,4705,688,3761,688,84,55,111,3897,444,2841,444,53,30,85,764.26,617.96,NA,54330,93800,NA,06900,5,5
08001009306,08,001,009306,3530,974,2420,974,9,11,111,3161,615,1844,615,7,7,73,619.92,501.25,NA,69810,93800,NA,07230,5,5
08001009307,08,001,009307,3543,1023,2388,1023,33,25,70,3210,670,1788,670,17,17,48,629.53,509.02,NA,69810,93800,NA,06900,5,5
08001009308,08,001,009308,3701,1081,2473,1081,29,23,88,3304,702,1808,702,20,16,56,647.96,523.93,NA,69810,93800,NA,05550,5,5
08001009309,08,001,009309,2413,463,1764,463,40,22,119,2057,300,1330,300,25,11,91,403.41,326.19,NA,69810,93800,NA,07230,5,5
08001009310,08,001,009310,5008,1208,3506,1208,33,32,226,4529,792,2746,792,26,21,152,888.2,718.18,NA,69810,93800,NA,07230,5,5
08001009313,08,001,009313,4097,307,3632,307,34,16,108,3410,213,2869,213,27,12,76,668.75,540.74,NA,83835,93800,NA,06900,5,5
08001009314,08,001,009314,5893,761,4860,761,98,28,138,4950,504,3759,504,68,20,95,970.77,784.94,NA,54330,93800,NA,06900,5,5
08001009315,08,001,009315,5450,642,4454,642,61,29,257,4419,380,3445,380,38,22,154,866.63,700.74,NA,77290,93800,NA,06900,5,5
08001009316,08,001,009316,5530,732,4687,732,44,25,31,4422,427,3500,427,31,20,17,867.22,701.21,NA,26270,93800,NA,06900,5,5
08001009317,08,001,009317,4310,625,3468,625,33,44,137,3807,415,2835,415,24,29,89,746.61,603.69,NA,26270,93800,NA,06900,5,5
08001009318,08,001,009318,3548,618,2803,618,53,24,47,2903,381,2052,381,33,21,35,569.32,460.34,NA,77290,93800,NA,06900,5,5
08001009401,08,001,009401,5001,722,4064,722,37,40,138,4054,449,3026,449,19,24,87,795.05,642.86,NA,83835,93800,NA,07230,5,5
08001009403,08,001,009403,3025,262,2636,262,24,8,95,2190,167,1780,167,12,5,59,429.49,347.28,NA,83835,93800,NA,06900,5,5
08001009405,08,001,009405,5275,406,4571,406,79,10,208,4006,267,3264,267,57,8,143,785.63,635.25,NA,83835,93800,NA,07230,5,5
08001009406,08,001,009406,3575,501,2964,501,27,13,70,2902,329,2165,329,20,7,52,569.12,460.18,NA,83835,93800,NA,07230,5,5
08001009407,08,001,009407,5072,911,3841,911,63,30,225,3986,555,2707,555,33,19,117,781.71,632.07,NA,83835,93800,NA,07230,5,5
08001009501,08,001,009501,2802,610,1971,610,8,22,186,2428,388,1525,388,6,13,108,476.17,385.02,NA,83835,93800,NA,07230,5,5
08001009502,08,001,009502,3235,832,2251,832,6,24,114,3072,561,1861,561,4,13,72,602.46,487.14,NA,83890,93800,NA,07230,5,5
08001009553,08,001,009553,2634,765,1745,765,14,10,99,2523,512,1416,512,9,8,66,494.8,400.08,NA,83890,93800,NA,05550,5,4
08001009603,08,001,009603,5389,710,4463,710,68,22,119,4360,419,3387,419,38,18,79,855.06,691.38,NA,83835,93800,NA,07230,5,5
08001009604,08,001,009604,4149,707,3167,707,55,16,200,3592,452,2550,452,29,11,98,704.44,569.6,NA,83835,93800,NA,07230,5,5
08001009605,08,001,009605,5981,1047,4170,1047,41,70,649,5023,697,3168,697,32,51,378,985.08,796.52,NA,83835,93800,NA,07230,5,5
08001009606,08,001,009606,2152,869,1162,869,17,22,80,2106,570,887,570,14,15,50,413.02,333.96,NA,83835,93800,NA,07230,5,5
08001009750,08,001,009750,5055,1666,3210,1666,39,66,38,4789,1085,2527,1085,18,41,33,939.19,759.41,NA,3455,93800,NA,07230,5,5
08003009816,08,003,009816,6612,2275,4164,2275,39,42,74,6387,1491,3272,1491,38,34,61,1062.87,940.25,NA,1090,90076,NA,02070,3,6
08003009817,08,003,009817,3619,2297,1240,2297,11,23,16,3983,1513,920,1513,7,17,13,662.81,586.35,NA,1090,90076,NA,02070,3,6
08003009818,08,003,009818,2349,562,1768,562,4,9,6,1901,335,1215,335,4,8,4,316.35,279.85,NA,1090,90076,NA,02070,3,6
08003009819,08,003,009819,1037,120,896,120,7,12,2,751,66,609,66,1,9,0,124.97,110.56,NA,37380,92584,NA,06420,3,6
08005000057,08,005,000057,2590,347,2154,347,17,23,49,2127,219,1622,219,14,17,36,417.76,469.17,NA,24785,93458,NA,03780,4,1
08005000058,08,005,000058,2746,138,2535,138,34,7,31,2207,85,1998,85,14,3,22,433.48,486.81,NA,24785,93458,NA,03780,4,1
08005000060,08,005,000060,2959,268,2586,268,38,36,31,2475,180,2044,180,22,24,25,486.11,545.93,NA,24785,93458,NA,03780,4,1
08005000061,08,005,000061,2740,185,2460,185,25,32,37,2264,121,1947,121,20,25,30,444.67,499.39,NA,24785,93458,NA,03780,4,1
08005000062,08,005,000062,3058,193,2791,193,23,25,26,2431,127,2127,127,14,16,20,477.47,536.22,NA,24785,93458,NA,03780,4,1
08005000063,08,005,000063,2783,169,2572,169,15,12,11,2197,102,1973,102,7,5,8,431.51,484.61,NA,24785,93458,NA,03780,4,1
08005000064,08,005,000064,2639,230,2315,230,42,18,33,2236,161,1847,161,27,13,27,439.17,493.21,NA,24785,93458,NA,03780,4,1
08005000071,08,005,000071,4939,126,4706,126,35,37,31,3529,76,3309,76,25,24,19,693.13,778.42,NA,4000,91178,NA,03270,2,2
08005000072,08,005,000072,6068,581,4221,581,1019,56,184,5158,390,3479,390,711,36,152,1013.08,1137.74,NA,4000,93382,NA,02340,4,4
08005000073,08,005,000073,5754,643,3585,643,1174,78,270,4608,404,2823,404,744,54,179,905.06,1016.42,NA,4000,93382,NA,02340,4,4
08005000074,08,005,000074,3795,363,3089,363,230,37,75,3108,237,2423,237,127,24,60,610.44,685.55,NA,4000,93382,NA,02340,4,4
08005000075,08,005,000075,2432,169,1906,169,268,17,71,1861,109,1433,109,154,7,49,365.52,410.49,NA,4000,93382,NA,02340,4,4
08005000076,08,005,000076,2857,195,2224,195,348,13,76,2162,123,1657,123,198,12,49,424.64,476.89,NA,4000,93382,NA,02340,4,4
08005004950,08,005,004950,2449,377,1559,377,369,22,115,2422,286,1440,286,291,19,100,475.7,534.24,NA,30340,93382,NA,02910,1,4
08005004987,08,005,004987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30340,93382,NA,02910,1,4
08005004988,08,005,004988,4,0,0,0,4,0,0,2,0,0,0,2,0,0,0.52,0.28,NA,30340,93382,NA,02910,1,4
08005005350,08,005,005350,232,0,228,0,3,0,1,188,0,184,0,3,0,1,48.9,26.26,NA,NA,93382,NA,02910,1,4
08005005388,08,005,005388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,93382,NA,02910,1,4
08005005403,08,005,005403,843,283,517,283,14,19,10,753,171,386,171,7,11,7,147.9,166.09,NA,24785,93458,NA,03780,4,1
08005005551,08,005,005551,1357,359,944,359,31,10,7,1165,218,699,218,16,8,6,228.82,256.97,NA,69645,93458,NA,06540,4,1
08005005552,08,005,005552,2351,410,1842,410,30,45,21,2049,246,1495,246,16,29,17,402.44,451.96,NA,69645,93458,NA,06540,4,1
08005005553,08,005,005553,3677,538,2950,538,58,33,90,2992,328,2221,328,33,24,58,587.66,659.97,NA,24785,93458,NA,06540,4,1
08005005608,08,005,005608,3713,94,3549,94,28,7,33,2784,56,2631,56,18,4,19,546.8,614.09,NA,16110,93458,NA,05310,4,1
08005005609,08,005,005609,6818,208,6375,208,49,15,170,4684,133,4276,133,32,12,98,919.98,1033.18,NA,72505,93458,NA,05310,6,3
08005005610,08,005,005610,6719,273,6264,273,61,23,97,5211,182,4726,182,45,17,59,1023.49,1149.43,NA,72505,93458,NA,05310,4,1
08005005611,08,005,005611,4972,159,4653,159,25,11,123,3878,97,3585,97,13,8,78,761.68,855.4,NA,72505,93458,NA,05310,4,1
08005005612,08,005,005612,3659,172,3406,172,12,12,55,2804,115,2522,115,11,6,35,550.73,618.5,NA,33035,93458,NA,05310,4,1
08005005613,08,005,005613,5060,145,4805,145,36,11,62,3671,84,3440,84,27,4,32,721.02,809.74,NA,72505,93458,NA,05310,4,1
08005005614,08,005,005614,3384,104,3187,104,20,7,66,2593,74,2383,74,15,7,40,509.29,571.96,NA,72505,93458,NA,05310,4,1
08005005615,08,005,005615,10453,241,9932,241,73,33,171,7554,158,7061,158,50,26,101,1483.68,1666.24,NA,72505,93458,NA,05310,6,3
08005005616,08,005,005616,7145,205,6725,205,55,16,144,4934,134,4531,134,34,14,87,969.09,1088.33,NA,72505,93458,NA,05310,6,3
08005005618,08,005,005618,4268,125,4041,125,15,19,66,3289,83,3059,83,12,14,38,645.99,725.48,NA,45255,93458,NA,05310,4,3
08005005619,08,005,005619,4882,213,4575,213,27,25,41,3726,131,3404,131,18,18,24,731.82,821.87,NA,45255,93458,NA,05310,4,1
08005005620,08,005,005620,1094,72,962,72,26,2,29,1012,55,853,55,24,2,23,198.77,223.22,NA,45255,93458,NA,05310,4,1
08005005689,08,005,005689,4935,161,4694,161,25,9,45,3843,100,3590,100,21,5,27,754.8,847.68,NA,45255,93458,NA,05310,4,1
08005005889,08,005,005889,10,0,10,0,0,0,0,8,0,8,0,0,0,0,2.08,1.12,NA,24785,93458,NA,03360,1,4
08005005950,08,005,005950,7235,456,6487,456,122,33,132,6403,348,5488,348,90,29,100,1257.61,1412.35,NA,24785,93458,NA,03780,4,1
08005005988,08,005,005988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,93458,NA,03360,4,4
08005005989,08,005,005989,7,2,4,2,0,0,1,9,2,4,2,0,0,1,1.77,1.99,NA,24785,93458,NA,03360,1,4
08005006501,08,005,006501,1153,59,1069,59,16,2,7,1042,34,955,34,11,2,6,204.66,229.84,NA,45255,93458,NA,05310,4,1
08005006502,08,005,006502,3387,335,2953,335,41,26,32,2753,228,2225,228,29,21,22,540.72,607.25,NA,45255,93458,NA,05310,4,1
08005006601,08,005,006601,4505,360,3950,360,68,38,87,3764,244,3137,244,43,29,67,739.29,830.25,NA,45255,93458,NA,05310,4,1
08005006604,08,005,006604,3552,188,3254,188,21,30,54,2997,125,2679,125,14,18,36,588.64,661.07,NA,45255,93458,NA,05310,4,1
08005006698,08,005,006698,3377,107,3170,107,23,16,57,2563,65,2377,65,15,9,32,503.4,565.34,NA,45255,93458,NA,05310,4,1
08005006702,08,005,006702,5629,131,5239,131,104,13,142,3993,73,3667,73,72,10,98,784.26,880.76,NA,12442,93458,NA,02910,4,3
08005006704,08,005,006704,3518,42,3433,42,15,1,26,2609,30,2523,30,10,1,15,512.43,575.49,NA,13845,93458,NA,02910,4,1
08005006705,08,005,006705,1727,34,1672,34,15,4,2,1244,21,1193,21,7,2,0,244.33,274.4,NA,13845,93458,NA,02910,4,1
08005006706,08,005,006706,4575,93,4384,93,46,6,46,3242,57,3063,57,28,5,32,636.76,715.11,NA,12442,93458,NA,02910,6,3
08005006707,08,005,006707,4669,115,4368,115,48,10,123,3363,72,3108,72,33,7,71,660.53,741.8,NA,12442,93458,NA,02910,6,3
08005006708,08,005,006708,5174,138,4854,138,61,8,111,3568,90,3265,90,43,5,75,700.79,787.02,NA,12442,93458,NA,05310,6,3
08005006709,08,005,006709,5201,133,4956,133,32,14,65,3511,79,3284,79,18,11,40,689.59,774.45,NA,12442,93458,NA,02910,2,3
08005006751,08,005,006751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,93458,NA,02910,1,4
08005006789,08,005,006789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,93458,NA,02910,1,4
08005006806,08,005,006806,6118,187,5387,187,284,17,241,4385,150,3663,150,255,14,153,861.26,967.23,NA,4000,93458,NA,02910,2,3
08005006807,08,005,006807,2138,55,1968,55,39,1,72,1559,39,1406,39,29,1,45,306.2,343.88,NA,33035,93458,NA,02910,4,1
08005006808,08,005,006808,4839,101,4507,101,61,9,160,3187,57,2930,57,41,8,94,625.96,702.98,NA,33035,93458,NA,02910,4,3
08005006854,08,005,006854,1243,14,1182,14,14,4,29,940,5,901,5,9,2,18,184.63,207.34,NA,33035,93458,NA,02910,4,1
08005006888,08,005,006888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,93458,NA,02910,1,4
08005006889,08,005,006889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,93458,NA,02910,1,4
08005006951,08,005,006951,1335,35,1217,35,50,5,28,1030,21,932,21,33,5,18,267.89,143.85,NA,NA,93382,NA,02910,1,4
08005006952,08,005,006952,1210,26,1152,26,10,0,22,884,16,829,16,7,0,16,229.92,123.46,NA,NA,93382,NA,02910,1,4
08005006980,08,005,006980,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0.78,0.42,NA,NA,93382,NA,02910,1,4
08005006984,08,005,006984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,93382,NA,02910,1,4
08005006985,08,005,006985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,93382,NA,02910,1,4
08005006986,08,005,006986,25,0,25,0,0,0,0,16,0,16,0,0,0,0,4.16,2.23,NA,NA,93382,NA,02910,1,4
08005006987,08,005,006987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,93382,NA,02910,1,4
08005006988,08,005,006988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,93382,NA,02910,1,4
08005007003,08,005,007003,4338,198,3556,198,317,13,248,3338,125,2661,125,234,8,185,655.62,736.29,NA,4000,93382,NA,02910,4,1
08005007007,08,005,007007,3264,216,2442,216,437,30,133,2618,142,1963,142,265,19,87,514.2,577.47,NA,4000,93382,NA,02340,4,4
08005007008,08,005,007008,4957,410,3546,410,800,38,159,3753,259,2643,259,454,29,109,737.13,827.83,NA,4000,93382,NA,02340,4,1
08005007012,08,005,007012,7066,469,5433,469,906,28,221,6456,369,4848,369,676,24,170,1268.02,1424.04,NA,4000,93382,NA,02910,4,1
08005007015,08,005,007015,2907,188,2221,188,332,13,148,2350,117,1763,117,236,6,111,461.56,518.36,NA,4000,93382,NA,02910,4,1
08005007016,08,005,007016,3617,281,2677,281,452,20,184,2947,204,2091,204,296,14,138,578.82,650.04,NA,4000,93382,NA,02910,4,1
08005007017,08,005,007017,3875,219,3229,219,236,15,166,3046,138,2497,138,131,11,131,598.26,671.88,NA,4000,93382,NA,02340,4,1
08005007018,08,005,007018,2240,172,1586,172,334,14,127,1779,108,1232,108,225,10,96,349.41,392.41,NA,4000,93382,NA,02340,4,1
08005007019,08,005,007019,4667,323,3514,323,617,11,196,3646,214,2677,214,385,10,146,716.11,804.22,NA,4000,93382,NA,02340,4,1
08005007020,08,005,007020,5352,241,4517,241,332,16,243,4578,174,3811,174,243,13,163,899.16,1009.8,NA,4000,93382,NA,02910,4,1
08005007021,08,005,007021,5084,163,4331,163,393,14,179,3835,113,3227,113,256,8,118,753.23,845.91,NA,4000,93382,NA,02910,4,1
08005007022,08,005,007022,4624,138,4231,138,183,11,59,3689,94,3322,94,129,8,42,724.56,813.71,NA,4000,93382,NA,02910,4,1
08005007027,08,005,007027,5135,297,4432,297,240,8,156,3726,172,3115,172,154,6,107,731.82,821.87,NA,4000,93382,NA,02340,4,1
08005007028,08,005,007028,2544,120,2215,120,134,11,64,1682,67,1426,67,72,8,42,330.36,371.01,NA,4000,93382,NA,02340,4,1
08005007032,08,005,007032,8131,531,6485,531,767,32,304,5681,310,4371,310,472,19,199,1115.8,1253.1,NA,4000,93382,NA,02340,4,1
08005007033,08,005,007033,3728,201,3071,201,266,36,150,2549,122,2013,122,170,21,101,500.65,562.25,NA,4000,93382,NA,02340,4,2
08005007034,08,005,007034,5936,333,4985,333,380,16,215,4143,201,3335,201,259,14,133,813.73,913.85,NA,4000,93382,NA,02340,4,1
08005007035,08,005,007035,4767,342,4004,342,294,10,112,3211,196,2556,196,184,8,71,630.67,708.27,NA,4000,93382,NA,02910,4,1
08005007038,08,005,007038,3150,214,2392,214,378,20,145,2418,141,1760,141,250,14,112,474.92,533.35,NA,4000,93382,NA,02340,4,1
08005007039,08,005,007039,4153,256,3341,256,389,21,142,3046,163,2337,163,259,17,107,598.26,671.88,NA,4000,93382,NA,02340,4,1
08005007040,08,005,007040,3095,199,2156,199,641,17,81,2752,157,1884,157,476,14,64,540.52,607.03,NA,4000,93382,NA,02340,4,1
08005007041,08,005,007041,3615,272,2445,272,674,22,196,3162,210,2074,210,496,19,153,621.05,697.46,NA,4000,93382,NA,02340,4,1
08005007042,08,005,007042,6992,480,4815,480,1072,26,587,5286,302,3577,302,671,16,418,1038.22,1165.97,NA,4000,93382,NA,02340,4,1
08005007043,08,005,007043,1888,104,1440,104,281,13,48,1757,84,1324,84,222,9,34,345.09,387.55,NA,4000,93382,NA,02340,4,1
08005007044,08,005,007044,9078,684,6895,684,1113,47,331,7006,456,5056,456,762,36,240,1376.05,1545.36,NA,4000,93382,NA,02340,4,1
08005007045,08,005,007045,5204,327,4138,327,492,17,229,3817,222,2878,222,330,12,153,749.7,841.94,NA,4000,93382,NA,02340,4,1
08005007046,08,005,007046,4111,217,3383,217,291,9,205,2966,142,2325,142,212,7,138,582.55,654.23,NA,4000,93382,NA,02340,4,1
08005007047,08,005,007047,3685,22,3648,22,7,2,6,3704,22,3645,22,7,2,6,727.5,817.02,NA,4000,93382,NA,02910,4,1
08005007048,08,005,007048,3485,190,2949,190,266,12,64,2788,123,2326,123,157,7,52,547.59,614.97,NA,4000,93382,NA,02910,4,1
08005007049,08,005,007049,6917,341,6068,341,206,42,254,4764,207,4024,207,132,29,165,935.7,1050.83,NA,4000,93382,NA,02910,4,1
08005007050,08,005,007050,7562,476,6214,476,548,34,275,5139,264,4085,264,329,22,175,1009.35,1133.54,NA,4000,93382,NA,02910,4,1
08005007051,08,005,007051,5334,366,4472,366,340,21,135,3586,202,2877,202,205,15,85,704.33,790.99,NA,4000,93382,NA,02910,4,1
08005007052,08,005,007052,4630,166,4095,166,234,5,127,3558,113,3083,113,160,2,87,698.83,784.81,NA,4000,93382,NA,02910,4,1
08005007053,08,005,007053,4707,261,4077,261,225,23,119,3369,156,2804,156,150,18,85,661.7,743.12,NA,4000,93382,NA,02910,4,1
08005007054,08,005,007054,5392,294,4656,294,271,19,147,4949,232,4137,232,215,14,119,972.03,1091.64,NA,NA,93382,NA,02910,4,1
08005007055,08,005,007055,8132,530,6869,530,440,35,251,5737,322,4634,322,267,25,167,1126.8,1265.45,NA,4000,93382,NA,02910,4,1
08005007056,08,005,007056,3211,167,2839,167,129,19,53,2052,86,1753,86,82,12,33,403.03,452.62,NA,4000,93382,NA,02910,2,2
08005007057,08,005,007057,3774,112,3366,112,142,11,136,2369,71,2056,71,89,4,78,465.29,522.55,NA,4000,93382,NA,02910,2,2
08005007058,08,005,007058,3936,150,3479,150,159,19,127,2497,87,2140,87,100,9,74,490.44,550.78,NA,NA,93382,NA,02910,2,2
08005007059,08,005,007059,3136,54,2942,54,67,10,63,2134,38,1964,38,47,6,41,419.14,470.71,NA,4000,93382,NA,02910,2,2
08005007086,08,005,007086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,93382,NA,02910,4,1
08005007087,08,005,007087,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.2,0.22,NA,NA,93382,NA,02910,4,1
08005007088,08,005,007088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,93382,NA,02910,1,4
08005007289,08,005,007289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4000,93382,NA,02340,1,4
08005007702,08,005,007702,3582,232,2746,232,456,21,124,2973,153,2232,153,323,17,95,583.93,655.78,NA,4000,93382,NA,02340,4,1
08005007703,08,005,007703,3315,191,2594,191,435,20,69,2759,134,2124,134,292,18,57,541.89,608.57,NA,4000,93382,NA,02340,4,4
08005007704,08,005,007704,3189,239,2134,239,678,22,110,2664,160,1782,160,461,17,84,523.24,587.62,NA,4000,93382,NA,02340,4,1
08007009742,08,007,009742,1527,149,1349,149,5,13,11,1129,79,953,79,3,8,7,209.44,294.21,NA,NA,92812,NA,02190,3,6
08007009743,08,007,009743,587,133,436,133,0,15,3,542,95,339,95,0,11,2,100.55,141.24,72340,NA,90114,NA,02190,3,6
