GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
31011009801,31,011,009801,4546,10,4529,10,1,4,1,3199,6,3185,6,0,1,1,484.92,904.24,NA,43055,90145,37772,NA,76980,1,1
31011009802,31,011,009802,2121,7,2107,7,0,7,0,1531,2,1523,2,0,4,0,232.08,432.76,NA,555,90017,16620,NA,02820,1,1
31013009511,31,013,009511,2753,74,2664,74,1,6,8,1909,37,1822,37,1,6,6,46,83,NA,22045,90730,38430,NA,71730,1,1
31013009512,31,013,009512,5357,195,5058,195,16,50,37,3779,102,3508,102,13,30,24,81.69,163.9,NA,905,90035,39750,NA,02910,1,1
31013009513,31,013,009513,5020,453,4300,453,32,221,11,3576,245,2943,245,21,114,8,77.31,155.1,NA,905,90035,07650,NA,02910,1,1
31015009758,31,015,009758,2835,6,2806,6,0,22,1,2070,2,2058,2,0,7,1,157,246,NA,7485,46310,06690,NA,00107,1,1
31017009750,31,017,009750,3657,21,3617,21,1,11,7,2691,15,2650,15,0,7,4,345,824,NA,415,90010,04490,72480,02790,1,1
31019009689,31,019,009689,3563,12,3531,12,1,12,5,2559,6,2537,6,1,6,3,30,42,NA,40710,40710,51960,NA,75960,1,1
31019009690,31,019,009690,3198,37,3146,37,2,4,9,2192,17,2150,17,1,2,5,51,91,NA,15360,15395,18780,NA,70140,1,1
31019009691,31,019,009691,4095,217,3859,217,1,9,8,3035,126,2773,126,0,5,5,245,416,NA,44700,18650,29790,NA,70980,1,1
31019009692,31,019,009692,8063,151,7802,151,52,28,28,5628,74,5439,74,13,8,20,154,400,NA,25055,25055,35580,NA,72390,1,1
31019009693,31,019,009693,2082,44,2016,44,6,6,10,1567,34,1486,34,4,6,3,90,159,NA,25055,25055,35580,NA,72390,1,1
31019009694,31,019,009694,4403,110,4253,110,11,5,24,3405,69,3245,69,5,3,14,997.42,1717.26,NA,25055,25055,NA,NA,72390,1,1
31019009695,31,019,009695,2471,78,2369,78,15,4,5,2084,56,1953,56,12,4,3,610.46,1051.04,NA,25055,25055,NA,NA,72390,1,1
31019009696,31,019,009696,5452,121,5220,121,54,8,46,4889,85,4624,85,47,8,40,1432.12,2465.7,NA,25055,25055,NA,NA,72390,1,1
31019009697,31,019,009697,4120,253,3796,253,19,25,21,3078,162,2714,162,11,12,17,151,269,NA,25055,25055,35580,NA,72390,1,1
31021009831,31,021,009831,2697,29,2608,29,4,55,1,2014,20,1939,20,4,30,1,51,71,37035,29855,16200,36420,NA,73210,2,2
31021009832,31,021,009832,2353,12,2331,12,0,0,9,1741,3,1734,3,0,0,1,86,157,NA,35490,35490,00075,72040,74640,2,2
31021009833,31,021,009833,2818,33,2769,33,4,8,4,2035,18,1992,18,1,5,1,87,56,NA,48515,1955,32280,NA,00071,2,2
31023009876,31,023,009876,3396,6,3374,6,3,9,4,2391,4,2373,4,2,5,3,29.29,28.76,NA,4020,43860,03840,76450,76080,3,2
31023009877,31,023,009877,2800,8,2778,8,0,6,8,2098,4,2081,4,0,6,3,25.71,25.24,NA,12315,12315,59530,NA,00002,3,2
31023009878,31,023,009878,2405,6,2390,6,7,1,1,1712,2,1704,2,2,1,1,60,40,NA,49460,49495,62800,NA,00003,3,2
31025009956,31,025,009956,3927,56,3807,56,19,33,11,2881,28,2793,28,8,16,8,119.89,207.13,NA,39345,92398,30090,NA,75660,2,3
31025009957,31,025,009957,3271,35,3215,35,1,11,8,2399,23,2341,23,1,4,7,174,170,NA,29260,91865,30090,NA,73050,2,2
31025009958,31,025,009958,2629,6,2606,6,1,14,1,1940,5,1921,5,0,8,1,296,349,NA,20190,92965,NA,NA,74070,3,2
31025009959,31,025,009959,4344,19,4293,19,4,23,5,3066,10,3022,10,3,16,5,117,174,NA,52015,93385,61920,NA,78540,2,2
31025009960,31,025,009960,3077,18,3028,18,6,11,14,2235,13,2193,13,4,6,6,103,144,NA,33425,91735,14880,NA,74200,2,2
31025009961,31,025,009961,4070,61,3960,61,8,15,23,2766,29,2684,29,6,8,10,115.11,198.87,NA,39345,92398,NA,NA,75660,2,2
31027009771,31,027,009771,5304,15,5275,15,5,8,1,3542,10,3513,10,1,7,1,75,74,NA,21275,91327,NA,NA,71520,3,2
31027009772,31,027,009772,4827,2,4810,2,1,6,8,3458,2,3444,2,1,6,3,105,245,NA,26350,92610,18740,NA,00004,3,2
31027977398,31,027,977398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,99,NA,NA,92480,NA,NA,05630,3,2
31029009619,31,029,009619,4381,88,4281,88,1,6,2,3158,46,3060,46,1,5,0,170,455,NA,23690,93365,08040,05070,78420,1,1
31031009558,31,031,009558,4554,11,4373,11,2,155,13,3299,6,3184,6,1,90,12,29,97,NA,49950,93278,78010,78020,05280,1,1
31031009559,31,031,009559,1753,13,1718,13,0,21,1,1243,3,1221,3,0,15,1,6,29,NA,53555,91870,65730,78020,74040,1,1
31033009548,31,033,009548,3413,50,3331,50,0,27,5,2477,25,2406,25,0,17,4,85,180,NA,39870,91265,33550,NA,00072,1,1
31033009549,31,033,009549,3909,156,3713,156,3,30,7,2925,84,2732,84,3,17,5,33,89,NA,45295,92948,33550,NA,76710,1,1
31033009550,31,033,009550,2172,111,2046,111,3,7,3,1645,58,1521,58,2,4,2,700,1428,NA,45295,92948,33550,NA,76710,1,1
31035009921,31,035,009921,3762,20,3722,20,1,8,11,2729,13,2690,13,0,6,7,50,70,NA,47955,21380,54600,02770,77520,1,1
31035009922,31,035,009922,3361,23,3328,23,0,8,2,2476,9,2451,9,0,5,2,22,34,NA,14450,14485,54600,02770,70470,1,1
31037009846,31,037,009846,2610,1,2602,1,1,4,2,1942,1,1937,1,1,1,1,152,270,NA,9200,93070,68350,NA,05160,3,2
31037009847,31,037,009847,2078,57,2006,57,1,12,2,1475,42,1379,42,1,10,1,37,72,NA,42145,92725,06220,76450,00005,3,2
31037009848,31,037,009848,4451,166,4270,166,1,10,3,3355,119,3111,119,1,5,0,727,931,NA,44035,92868,76460,76450,NA,3,2
31039009826,31,039,009826,2568,0,2551,0,6,6,5,1869,0,1860,0,3,5,1,24,80,37035,3635,3022,58340,NA,03440,3,2
31039009827,31,039,009827,3139,4,3123,4,1,0,11,2264,3,2253,3,1,0,4,27,100,NA,53450,53450,00009,NA,00008,3,2
31039009828,31,039,009828,4410,11,4390,11,1,4,4,3175,8,3155,8,0,4,0,27,98,NA,52575,52575,57960,72040,00006,3,2
31041009717,31,041,009717,3358,41,3310,41,0,4,3,2395,20,2353,20,0,1,1,5,43,NA,43685,43720,06010,NA,76410,1,1
31041009718,31,041,009718,3089,16,3068,16,1,1,3,2305,8,2285,8,1,1,2,57,50,NA,7660,2130,74700,NA,00012,1,1
31041009719,31,041,009719,4126,16,4049,16,2,55,4,3103,8,3051,8,2,32,2,517,1529,NA,6610,6610,68910,NA,00011,1,1
31041009720,31,041,009720,1697,11,1677,11,0,8,1,1190,1,1185,1,0,3,0,17,71,NA,1535,1570,68910,NA,03060,1,1
31043000101,31,043,000101,4570,414,3848,414,45,177,67,3436,240,2795,240,33,90,38,658.47,658.47,NA,46030,93018,NA,NA,76860,3,2
31043000102,31,043,000102,5021,131,4777,131,14,48,48,3619,67,3425,67,6,27,27,693.53,693.53,NA,46030,93018,NA,NA,76860,3,2
31043000103,31,043,000103,3881,457,3134,457,14,54,218,2893,258,2196,258,9,34,138,247,234,NA,12000,90642,72300,NA,76860,3,2
31043000104,31,043,000104,3270,14,3237,14,1,15,3,2277,8,2245,8,1,14,1,140,68,NA,22920,92235,10890,NA,72000,3,2
31045009506,31,045,009506,3187,34,3053,34,22,60,14,2337,20,2231,20,17,43,6,31,113,NA,11195,92532,07840,NA,05520,1,1
31045009507,31,045,009507,5834,108,5356,108,31,275,60,4489,68,4162,68,21,131,39,74,136,NA,8605,92482,00074,NA,04980,1,1
31047009680,31,047,009680,2446,14,2423,14,0,2,7,1725,7,1707,7,0,1,3,56,142,NA,47675,93540,00013,NA,77340,1,1
31047009681,31,047,009681,1670,26,1637,26,1,2,4,1192,13,1163,13,1,1,1,42,70,NA,11020,91100,16800,NA,05460,1,1
31047009682,31,047,009682,3425,40,3370,40,4,10,0,2518,19,2472,19,3,5,0,381,819,NA,19385,91169,42480,NA,71100,1,1
31047009683,31,047,009683,3958,236,3687,236,3,16,16,3038,131,2755,131,1,9,11,507,934,NA,11020,90598,28950,NA,05460,1,1
31047009684,31,047,009684,3296,188,3087,188,1,16,4,2292,90,2100,90,0,9,3,335.77,776.34,NA,26910,91728,24850,NA,72810,1,1
31047009685,31,047,009685,3710,151,3538,151,2,11,7,2848,102,2629,102,2,8,5,417.23,964.66,NA,26910,91728,NA,NA,72810,1,1
31047009686,31,047,009686,1435,8,1422,8,0,5,0,1123,7,1106,7,0,3,0,51,115,NA,16725,90990,18680,NA,70560,1,1
31049009554,31,049,009554,2237,102,2118,102,1,9,7,1704,55,1581,55,0,6,7,97,216,NA,8885,93150,NA,NA,06210,1,1
31051009776,31,051,009776,2695,4,2679,4,2,8,2,1915,1,1907,1,2,4,0,18,58,NA,39695,34125,NA,NA,74310,3,2
31051009777,31,051,009777,3448,0,3442,0,2,3,1,2498,0,2493,0,2,2,1,75,208,53310,51070,51105,18740,NA,02880,3,2
31053009836,31,053,009836,5412,5,5390,5,3,7,7,3910,3,3900,3,2,1,1,254,381,NA,44280,23060,72030,72040,00076,3,2
31053009837,31,053,009837,2859,20,2828,20,3,4,4,1994,10,1969,10,0,3,2,94,96,NA,34720,10775,74490,74500,00076,3,2
31053009838,31,053,009838,4388,36,4332,36,7,5,8,3297,15,3257,15,4,3,3,34.08,58.13,NA,17670,15045,52050,72040,70710,3,2
31053009839,31,053,009839,3459,22,3397,22,4,23,13,2593,15,2540,15,2,12,9,874.79,1132.9,NA,17670,17670,NA,NA,70710,3,2
31053009840,31,053,009840,3483,31,3422,31,4,3,22,2609,20,2544,20,4,3,18,880.18,1139.89,NA,17670,17670,NA,NA,70710,3,2
31053009841,31,053,009841,3790,12,3765,12,0,2,11,2952,10,2925,10,0,1,6,995.9,1289.75,NA,17670,17670,NA,NA,70710,3,2
31053009842,31,053,009842,4400,49,4270,49,36,27,17,3258,28,3141,28,32,16,13,1099.13,1423.45,NA,17670,17670,NA,NA,70710,3,2
31053009843,31,053,009843,4389,17,4341,17,2,13,11,3282,11,3242,11,2,10,6,33.92,57.87,NA,17670,17670,36480,NA,70710,3,2
31053009844,31,053,009844,2320,31,2234,31,4,25,26,1732,21,1657,21,3,15,15,314,410,NA,17670,39275,NA,NA,70710,3,2
31055000002,31,055,000002,4161,84,3675,84,371,13,11,3001,46,2668,46,223,10,8,652.34,810.33,NA,37000,92237,NA,NA,74820,2,3
31055000003,31,055,000003,2620,59,1064,59,1474,15,0,1638,28,746,28,826,10,0,356.06,442.29,NA,37000,92237,NA,NA,74820,2,3
31055000004,31,055,000004,2277,59,2114,59,69,31,4,1713,41,1569,41,43,15,4,372.36,462.54,NA,37000,92237,NA,NA,74820,2,3
31055000005,31,055,000005,1605,36,1072,36,436,56,5,1357,33,892,33,349,45,5,294.98,366.42,NA,37000,92237,NA,NA,74820,2,3
31055000006,31,055,000006,1736,33,579,33,1072,49,0,1150,14,432,14,666,24,0,249.98,310.52,NA,37000,92237,NA,NA,74820,2,3
31055000007,31,055,000007,1396,6,110,6,1266,10,4,1012,4,88,4,908,5,3,219.98,273.26,NA,37000,92237,NA,NA,74820,2,3
31055000008,31,055,000008,2133,37,210,37,1836,48,1,1496,21,158,21,1269,26,1,325.19,403.95,NA,37000,92237,NA,NA,74820,2,3
31055000009,31,055,000009,917,6,96,6,794,20,0,647,5,87,5,540,10,0,140.64,174.7,NA,37000,92237,NA,NA,74820,2,3
31055000010,31,055,000010,1152,5,29,5,1112,3,0,709,1,19,1,685,3,0,154.12,191.44,NA,37000,92237,NA,NA,74820,2,3
31055000011,31,055,000011,1484,32,263,32,1142,21,25,1073,22,228,22,762,14,25,233.24,289.73,NA,37000,92237,NA,NA,74820,2,3
31055000012,31,055,000012,2108,37,244,37,1777,41,1,1241,17,191,17,989,26,1,269.76,335.09,NA,37000,92237,NA,NA,74820,2,3
31055000016,31,055,000016,2412,103,1991,103,192,11,115,2468,94,1974,94,182,11,113,536.48,666.41,NA,37000,92237,NA,NA,74820,2,3
31055000018,31,055,000018,1969,75,1331,75,497,32,31,1971,75,1288,75,475,29,29,428.44,532.21,NA,37000,92237,NA,NA,74820,2,3
31055000019,31,055,000019,1805,80,1388,80,283,32,18,1639,65,1237,65,230,24,18,356.27,442.56,NA,37000,92237,NA,NA,74820,2,3
31055000020,31,055,000020,2466,275,2111,275,40,30,10,2020,172,1624,172,28,17,7,439.09,545.44,NA,37000,92237,NA,NA,74820,2,3
31055000021,31,055,000021,2154,266,1785,266,29,56,14,1765,159,1378,159,20,41,8,383.66,476.58,NA,37000,92237,NA,NA,74820,2,3
31055000022,31,055,000022,1419,177,1192,177,18,17,13,1219,115,959,115,14,7,9,264.98,329.15,NA,37000,92237,NA,NA,74820,2,3
31055000023,31,055,000023,2448,157,2219,157,40,11,21,1836,89,1616,89,25,3,14,399.1,495.75,NA,37000,92237,NA,NA,74820,2,3
31055000024,31,055,000024,2976,410,2463,410,43,43,14,2359,212,1878,212,22,24,11,512.78,636.97,NA,37000,92237,NA,NA,74820,2,3
31055000025,31,055,000025,2360,229,2086,229,19,20,5,1869,134,1577,134,13,8,3,406.27,504.67,NA,37000,92237,NA,NA,74820,2,3
31055000026,31,055,000026,1807,351,1420,351,13,11,6,1511,219,1052,219,10,7,4,328.45,408,NA,37000,92237,NA,NA,74820,2,3
31055000027,31,055,000027,2030,566,1410,566,26,20,7,1896,381,1101,381,18,10,5,412.14,511.96,NA,37000,92237,NA,NA,74820,2,3
31055000028,31,055,000028,2663,470,2080,470,85,9,19,2272,297,1610,297,47,6,15,493.87,613.48,NA,37000,92237,NA,NA,74820,2,3
31055000029,31,055,000029,4038,644,2120,644,1164,53,44,2898,368,1500,368,617,27,18,629.95,782.52,NA,37000,92237,NA,NA,74820,2,3
31055000030,31,055,000030,5746,435,5166,435,82,30,22,4729,279,4076,279,57,20,18,1027.96,1276.92,NA,37000,92237,NA,NA,74820,2,3
31055000031,31,055,000031,3147,224,2854,224,45,18,1,2455,127,2176,127,16,8,1,533.65,662.9,NA,37000,92237,NA,NA,74820,2,3
31055000032,31,055,000032,1959,343,1543,343,36,30,2,1753,235,1234,235,35,13,1,381.06,473.34,NA,37000,92237,NA,NA,74820,2,3
31055000033,31,055,000033,2053,177,1770,177,44,48,13,1566,102,1304,102,23,25,10,340.41,422.85,NA,37000,92237,NA,NA,74820,2,3
31055000035,31,055,000035,4371,87,4224,87,27,9,20,3664,63,3496,63,19,7,16,796.46,989.35,NA,37000,92237,NA,NA,74820,2,3
31055000036,31,055,000036,4558,84,4402,84,11,18,43,3693,57,3532,57,8,8,31,802.76,997.18,NA,37000,92237,NA,NA,74820,2,3
31055000037,31,055,000037,2769,53,2685,53,7,7,17,2095,41,1997,41,3,6,7,455.4,565.69,NA,37000,92237,NA,NA,74820,2,3
31055000038,31,055,000038,4260,178,3841,178,134,61,46,3417,129,2983,129,110,35,31,742.76,922.65,NA,37000,92237,NA,NA,74820,2,3
31055000039,31,055,000039,2491,201,1957,201,190,98,40,1929,115,1500,115,110,59,30,419.31,520.87,NA,37000,92237,NA,NA,74820,2,3
31055000040,31,055,000040,2087,82,1729,82,197,57,19,1869,61,1538,61,154,40,15,406.27,504.67,NA,37000,92237,NA,NA,74820,2,3
31055000041,31,055,000041,726,26,560,26,120,9,9,672,24,513,24,96,9,6,146.07,181.45,NA,37000,92237,NA,NA,74820,2,3
31055000042,31,055,000042,1472,56,1277,56,92,21,20,1256,37,1067,37,80,15,20,273.02,339.14,NA,37000,92237,NA,NA,74820,2,3
31055000043,31,055,000043,2886,75,2555,75,112,15,128,2618,55,2286,55,103,14,105,569.08,706.91,NA,37000,92237,NA,NA,74820,2,3
31055000044,31,055,000044,1737,29,1636,29,29,13,30,1353,19,1259,19,22,9,25,294.11,365.34,NA,37000,92237,NA,NA,74820,2,3
31055000045,31,055,000045,3192,47,3097,47,13,8,22,2543,32,2448,32,8,6,17,552.78,686.66,NA,37000,92237,NA,NA,74820,2,3
31055000046,31,055,000046,2416,40,2322,40,15,3,32,1850,31,1755,31,12,1,20,402.14,499.54,NA,37000,92237,NA,NA,74820,2,3
31055000047,31,055,000047,2353,18,2315,18,1,1,18,1720,9,1690,9,1,0,11,373.88,464.43,NA,37000,92237,NA,NA,74820,2,3
31055000048,31,055,000048,4506,80,4132,80,211,15,67,3738,64,3382,64,160,10,58,812.54,1009.33,NA,37000,92237,NA,NA,74820,2,3
31055000049,31,055,000049,4728,115,3832,115,625,50,96,3797,83,3078,83,439,37,77,825.37,1025.26,NA,37000,92237,NA,NA,74820,2,3
31055000050,31,055,000050,4109,151,3339,151,454,38,119,3345,109,2691,109,312,21,103,727.11,903.21,NA,37000,92237,NA,NA,74820,2,3
31055000051,31,055,000051,2849,73,1414,73,1167,56,137,2235,56,1189,56,777,39,118,485.83,603.49,NA,37000,92237,NA,NA,74820,2,3
31055000052,31,055,000052,2240,12,235,12,1943,39,2,1227,7,171,7,1021,19,2,266.72,331.31,NA,37000,92237,NA,NA,74820,2,3
31055000053,31,055,000053,2226,60,592,60,1513,57,3,1498,29,448,29,959,31,2,325.63,404.49,NA,37000,92237,NA,NA,74820,2,3
31055000054,31,055,000054,3453,121,1735,121,1488,50,53,2277,71,1178,71,896,26,35,494.96,614.83,NA,37000,92237,NA,NA,74820,2,3
31055000055,31,055,000055,5411,102,5078,102,155,15,61,4123,65,3850,65,99,10,34,896.23,1113.29,NA,37000,92237,NA,NA,74820,2,3
31055000056,31,055,000056,4351,72,4191,72,53,15,16,3328,43,3185,43,36,10,11,723.42,898.62,NA,37000,92237,NA,NA,74820,2,3
31055000057,31,055,000057,4543,92,4119,92,266,21,32,3344,48,3076,48,142,11,19,726.9,902.94,NA,37000,92237,NA,NA,74820,2,3
31055000058,31,055,000058,4744,102,3167,102,1346,31,77,3284,53,2242,53,875,16,45,713.85,886.74,NA,37000,92237,NA,NA,74820,2,3
31055000060,31,055,000060,4434,111,1672,111,2535,89,18,2979,61,1279,61,1523,47,8,647.55,804.39,NA,37000,92237,NA,NA,74820,2,3
31055000064,31,055,000064,5295,109,5006,109,78,17,83,4064,70,3803,70,42,13,66,883.4,1097.36,NA,37000,92237,NA,NA,74820,2,3
31055000071,31,055,000071,6786,241,6428,241,60,16,35,5180,143,4826,143,32,11,25,1125.99,1398.7,NA,37000,92237,NA,NA,74820,2,3
31055003401,31,055,003401,3507,120,3259,120,79,12,34,2807,83,2570,83,44,6,21,610.17,757.94,NA,37000,92237,NA,NA,74820,2,3
31055003402,31,055,003402,2496,86,2378,86,7,16,9,1888,51,1766,51,3,12,5,410.4,509.8,NA,37000,92237,NA,NA,74820,2,3
31055005901,31,055,005901,2720,15,549,15,2124,24,0,1777,10,416,10,1327,14,0,386.27,479.82,NA,37000,92237,NA,NA,74820,2,3
31055005902,31,055,005902,2589,34,306,34,2232,12,0,1789,19,230,19,1513,8,0,388.88,483.06,NA,37000,92237,NA,NA,74820,2,3
31055006101,31,055,006101,2723,34,925,34,1719,30,5,1701,19,692,19,950,17,4,369.75,459.3,NA,37000,92237,NA,NA,74820,2,3
31055006102,31,055,006102,4538,61,2317,61,2103,22,21,2999,34,1689,34,1220,12,10,651.9,809.79,NA,37000,92237,NA,NA,74820,2,3
31055006202,31,055,006202,5364,111,4155,111,1025,38,30,3727,51,2968,51,615,29,13,810.15,1006.36,NA,37000,92237,NA,NA,74820,2,3
31055006301,31,055,006301,2843,15,1331,15,1481,4,8,1912,10,1029,10,858,3,2,415.62,516.28,NA,37000,92237,NA,NA,74820,2,3
31055006302,31,055,006302,4219,42,2041,42,2073,18,43,3054,28,1555,28,1404,14,25,663.86,824.64,NA,37000,92237,NA,NA,74820,2,3
31055006303,31,055,006303,2835,58,2082,58,636,19,30,2025,34,1565,34,365,10,17,440.18,546.79,NA,37000,92237,NA,NA,74820,2,3
31055006501,31,055,006501,6655,63,6384,63,155,13,38,5156,40,4937,40,105,5,29,1120.78,1392.22,NA,37000,92237,NA,NA,74820,2,3
31055006502,31,055,006502,5003,51,3911,51,984,22,29,3687,33,2953,33,637,9,22,801.46,995.56,NA,37000,92237,NA,NA,74820,2,3
31055006601,31,055,006601,6817,88,6464,88,176,23,63,5576,58,5241,58,149,19,51,1212.07,1505.63,NA,37000,92237,NA,NA,78660,2,3
31055006602,31,055,006602,5196,58,4977,58,99,12,46,4477,45,4262,45,79,8,38,973.18,1208.88,NA,37000,92237,NA,NA,78660,2,3
31055006701,31,055,006701,3631,35,3517,35,31,3,45,2996,25,2888,25,23,2,33,651.25,808.98,NA,37000,92237,NA,NA,78660,2,3
31055006702,31,055,006702,4873,51,4702,51,28,5,87,3988,40,3819,40,20,5,64,866.88,1076.84,NA,37000,92237,NA,NA,74820,2,3
31055006801,31,055,006801,5950,61,5632,61,154,17,79,4765,51,4506,51,94,9,54,1035.78,1286.64,NA,37000,92237,NA,NA,78660,2,3
31055006802,31,055,006802,3973,53,3799,53,80,6,35,3045,36,2909,36,34,4,26,661.9,822.21,NA,37000,92237,NA,NA,78660,2,3
31055006901,31,055,006901,5477,60,5358,60,20,4,35,4134,38,4022,38,9,3,24,898.62,1116.26,NA,37000,92237,NA,NA,78660,2,3
31055006902,31,055,006902,6953,62,6802,62,25,13,51,5308,42,5172,42,14,11,27,1153.82,1433.26,NA,37000,92237,NA,NA,78660,2,3
31055007001,31,055,007001,3018,80,2809,80,92,8,29,2701,64,2476,64,66,5,26,587.13,729.32,NA,37000,92237,NA,NA,74820,2,3
31055007002,31,055,007002,3576,58,3489,58,11,4,14,2928,43,2817,43,11,4,10,636.47,790.62,NA,37000,92237,NA,NA,74820,2,3
31055007003,31,055,007003,2538,93,2404,93,0,19,14,1891,51,1765,51,0,15,9,411.05,510.61,NA,37000,92237,NA,NA,74820,2,3
31055007303,31,055,007303,2800,25,2738,25,27,8,1,2121,15,2064,15,24,2,1,461.05,572.71,NA,37000,91000,NA,NA,74820,2,3
31055007304,31,055,007304,1631,20,1440,20,152,3,16,1251,11,1106,11,112,3,8,271.93,337.79,NA,37000,92237,NA,NA,74820,2,3
31055007305,31,055,007305,3492,33,3187,33,215,5,49,2610,23,2382,23,152,4,26,567.34,704.75,NA,37000,92237,NA,NA,74820,2,3
31055007306,31,055,007306,5719,97,5334,97,231,15,34,4043,57,3751,57,142,12,24,878.84,1091.69,NA,37000,93240,NA,NA,74820,2,3
31055007307,31,055,007307,2582,16,2531,16,19,13,3,1880,8,1845,8,11,7,1,408.66,507.64,NA,37000,91535,28800,NA,03990,2,3
31055007399,31,055,007399,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0.87,1.08,NA,37000,92237,NA,NA,74820,2,3
31055007403,31,055,007403,4601,63,4354,63,102,7,73,3893,53,3648,53,74,7,58,846.23,1051.18,NA,37000,92237,NA,NA,74820,2,3
31055007404,31,055,007404,6294,55,6103,55,69,6,61,4707,39,4534,39,48,6,41,1023.18,1270.98,NA,37000,92237,NA,NA,74820,2,3
31055007405,31,055,007405,1257,72,986,72,165,14,15,562,13,483,13,43,2,8,122.16,151.75,NA,6015,91880,NA,NA,73740,2,3
31055007406,31,055,007406,5760,49,5622,49,41,5,43,4374,32,4250,32,30,4,26,950.79,1181.06,NA,37000,92237,NA,NA,73740,2,3
31055007407,31,055,007407,3380,38,3262,38,26,5,49,2659,30,2545,30,18,4,32,578,717.98,NA,37000,92237,NA,NA,74820,2,3
31055007408,31,055,007408,4654,79,4458,79,52,10,49,3321,45,3175,45,25,5,26,721.9,896.73,NA,37000,92237,NA,NA,74820,2,3
31055007409,31,055,007409,2570,57,2475,57,15,4,19,1828,39,1725,39,11,2,12,397.36,493.59,NA,37000,92237,NA,NA,73740,2,3
31055007411,31,055,007411,5626,119,5427,119,35,10,31,4215,83,3997,83,28,6,18,916.23,1138.13,NA,40605,90735,NA,NA,75900,2,3
31055007415,31,055,007415,9065,130,8283,130,520,26,100,6694,83,6125,83,324,19,60,1455.1,1807.51,NA,37000,92237,NA,NA,74820,2,3
31055007418,31,055,007418,10513,156,10174,156,52,20,107,6655,80,6399,80,23,14,59,1446.62,1796.98,NA,37000,91990,NA,NA,73740,2,3
31055007419,31,055,007419,6877,117,6601,117,36,26,97,4569,70,4334,70,21,14,60,993.18,1233.72,NA,37000,92237,NA,NA,73740,2,3
31055007420,31,055,007420,5656,56,5552,56,25,2,21,4264,40,4159,40,16,2,7,926.88,1151.36,NA,37000,92237,NA,NA,73740,2,3
31055007421,31,055,007421,11702,257,11065,257,190,26,151,8615,172,8016,172,127,22,106,1872.67,2326.21,NA,37000,92237,NA,NA,73740,2,3
31055007422,31,055,007422,8344,188,7800,188,177,22,149,6330,137,5810,137,125,16,105,1375.97,1709.22,NA,37000,92237,NA,NA,75900,2,3
31055007423,31,055,007423,8641,66,8142,66,304,24,97,6406,50,6034,50,185,18,69,1392.49,1729.74,NA,37000,92237,NA,NA,74820,2,3
