GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school,cd_1980,cd_1990
12025001602,5752,4968,738,4968,2,1,32,8532,3982,544,3982,2,1,21,814.29,831.61,NA,30000,91482,00390,2,22
12025001701,4239,998,138,998,3084,16,3,3647,721,99,721,2093,11,2,348.07,355.47,NA,9000,92158,00390,2,16
12025001702,3180,287,65,287,2828,0,0,2426,229,48,229,1920,0,0,231.54,236.46,NA,9000,92158,00390,2,16
12025001703,4057,3539,315,3539,190,1,6,5627,2692,197,2692,43,0,3,537.04,548.46,NA,45000,92158,00390,2,19
12025001801,3779,51,6,51,3720,2,0,2516,31,5,31,2448,1,0,240.12,245.23,NA,9000,92158,00390,2,16
12025001802,4628,423,58,423,4139,2,6,3390,295,34,295,2763,0,3,323.54,330.42,NA,45000,92158,00390,2,16
12025001803,4626,337,35,337,4238,4,1,3001,256,26,256,2461,1,1,286.41,292.51,NA,9000,92158,00390,2,16
12025001901,3726,39,7,39,3671,6,2,2376,18,7,18,2327,5,1,226.76,231.59,NA,45000,92158,00390,10,16
12025001903,4476,84,18,84,4368,4,2,2755,53,12,53,2632,3,2,262.93,268.53,NA,45000,92158,00390,2,16
12025001904,3737,84,11,84,3640,1,1,2637,52,9,52,2522,1,1,251.67,257.03,NA,45000,92158,00390,2,16
12025002001,5110,684,166,684,4242,9,5,3654,461,148,461,2576,5,3,348.73,356.15,NA,45000,92158,00390,10,16
12025002003,4450,417,85,417,3930,4,13,3144,283,68,283,2499,4,7,300.06,306.44,NA,45000,92158,00390,2,16
12025002004,3494,593,168,593,2709,4,3,2582,402,143,402,1629,3,3,246.42,251.67,NA,45000,92158,00390,2,16
12025002201,5688,761,618,761,4292,6,9,4294,567,579,567,2570,3,8,409.82,418.53,NA,45000,92158,00390,2,16
12025002202,7109,1319,149,1319,5616,4,12,5712,923,99,923,3754,3,10,545.15,556.75,NA,45000,92158,00390,2,16
12025002401,8025,6908,366,6908,719,2,16,11336,5314,213,5314,486,0,9,1081.9,1104.92,NA,45000,92158,00390,2,19
12025002402,4748,3968,286,3968,488,0,0,6272,2904,193,2904,271,0,0,598.59,611.33,NA,45000,92158,00390,2,19
12025002701,8059,3793,2733,3793,1363,6,158,9730,3028,2541,3028,991,6,136,928.62,948.38,NA,45000,92158,00390,2,16
12025002702,1857,1228,243,1228,365,5,7,2364,938,211,938,267,5,5,225.62,230.42,NA,45000,92158,00390,2,16
12025003001,3073,1273,588,1273,1160,2,50,3423,1031,501,1031,814,2,44,326.69,333.64,NA,45000,92158,00390,2,16
12025003002,11059,7373,1556,7373,1953,7,157,14853,6077,1118,6077,1438,5,138,1417.56,1447.72,NA,45000,92158,00390,2,19
12025003601,2411,897,85,897,1415,1,9,2491,803,65,803,813,1,6,237.74,242.8,NA,45000,92158,00390,2,16
12025003602,7418,6803,372,6803,215,1,12,10810,5194,264,5194,149,1,8,1031.7,1053.65,NA,45000,92158,00390,2,19
12025003701,623,404,168,404,42,3,6,932,359,165,359,42,1,6,88.95,90.84,NA,45000,92158,00390,2,19
12025003702,1055,348,168,348,516,14,9,1256,308,161,308,456,14,9,119.87,122.42,NA,45000,92158,00390,2,19
12025003799,16,4,6,4,5,0,1,20,4,6,4,5,0,1,1.91,1.95,NA,45000,92158,00390,2,19
12025003901,9402,5205,3730,5205,326,8,88,11596,3985,3328,3985,224,6,68,1106.71,1130.26,NA,45025,92171,00390,2,18
12025003902,13383,4566,8392,4566,277,16,96,15916,3854,7878,3854,236,13,81,1519.01,1551.33,NA,45025,92171,00390,2,18
12025003904,5383,1944,3126,1944,183,6,112,6145,1552,2803,1552,147,5,86,586.47,598.95,NA,49225,92171,00390,2,18
12025003905,9400,4886,3467,4886,831,7,185,11002,3695,2899,3695,563,6,144,1050.02,1072.36,NA,45025,92171,00390,2,18
12025003906,2596,578,1956,578,30,1,28,2604,474,1615,474,23,1,17,248.52,253.81,NA,45025,92171,00390,2,18
12025004101,8425,3505,4688,3505,139,1,90,10294,3005,4096,3005,117,1,70,982.45,1003.35,NA,45025,92171,00390,2,18
12025004102,3265,874,2345,874,17,1,25,3635,735,2124,735,17,1,23,346.92,354.3,NA,45025,92171,00390,2,18
12025004599,80,6,66,6,7,0,1,86,6,66,6,7,0,1,8.21,8.38,NA,45025,92171,00390,2,19
12025004601,5397,2341,3022,2341,12,1,19,6516,1885,2721,1885,11,1,13,621.88,635.11,NA,36300,91729,00390,2,19
12025004602,3457,1449,1976,1449,7,6,16,3619,1045,1510,1045,7,3,9,345.39,352.74,NA,36300,91729,00390,2,19
12025004701,5135,1650,3375,1650,24,4,74,5264,1250,2691,1250,18,4,51,502.39,513.08,NA,45200,92158,00390,2,22
12025004702,5765,2813,2773,2813,62,6,103,6636,2140,2225,2140,45,6,80,633.33,646.81,NA,45200,92158,00390,2,22
12025004703,4580,2206,2163,2206,125,8,77,5426,1720,1826,1720,96,6,58,517.85,528.87,NA,45200,92158,00390,2,22
12025004901,5021,4389,521,4389,80,0,25,7332,3510,233,3510,57,0,22,699.76,714.65,NA,45000,92158,00390,2,19
12025004902,5415,4988,389,4988,9,2,23,8695,4192,284,4192,8,1,18,829.84,847.5,NA,45000,92158,00390,2,19
12025005001,6262,5588,642,5588,13,2,16,9643,4611,406,4611,3,1,11,920.32,939.9,NA,45000,92158,00390,2,19
12025005002,4527,4164,332,4164,13,0,16,7269,3523,205,3523,7,0,11,693.75,708.51,NA,45000,92158,00390,2,19
12025005201,4893,4707,175,4707,7,0,1,7448,3678,87,3678,4,0,1,710.83,725.95,NA,45000,92158,00390,2,19
12025005202,5591,5371,182,5371,26,0,8,8397,4129,113,4129,19,0,7,801.4,818.45,NA,45000,92158,00390,2,19
12025005301,7770,7460,239,7460,55,0,8,12501,6166,132,6166,29,0,8,1193.08,1218.47,NA,45000,92158,00390,2,19
12025005302,7130,6748,292,6748,48,0,35,11460,5654,108,5654,20,0,24,1093.73,1117,NA,45000,92158,00390,2,19
12025005401,7839,7204,531,7204,44,0,39,11909,5804,254,5804,15,0,32,1136.58,1160.77,NA,45000,92158,00390,2,19
12025005402,8855,8478,343,8478,4,1,14,14199,6997,188,6997,3,1,13,1355.14,1383.97,NA,45000,92158,00390,2,19
12025005501,5188,4533,590,4533,5,0,56,8148,3852,400,3852,3,0,41,777.64,794.18,NA,45000,92158,00390,2,19
12025005502,6199,5674,505,5674,6,3,7,10045,4858,318,4858,2,3,6,958.68,979.08,NA,45000,92158,00390,2,19
12025005701,5511,5030,472,5030,4,0,3,8879,4272,329,4272,3,0,3,847.4,865.43,NA,45000,92158,00390,2,19
12025005703,4801,4398,330,4398,46,1,24,7490,3617,198,3617,38,1,19,714.84,730.05,NA,45000,92158,00390,2,19
12025005704,6783,6204,542,6204,11,3,16,10623,5148,301,5148,10,2,14,1013.85,1035.42,NA,45000,92158,00390,2,19
12025005801,5857,5152,682,5152,3,3,16,9428,4444,522,4444,2,2,14,899.8,918.94,NA,45000,92158,00390,2,19
12025005802,6435,5695,712,5695,2,5,15,10308,4887,520,4887,1,5,8,983.79,1004.72,NA,45000,92158,00390,2,19
12025005901,4052,3250,765,3250,20,2,13,6094,2722,622,2722,14,2,12,581.61,593.98,NA,76525,92158,00390,2,19
12025005902,4041,3362,658,3362,9,2,8,5990,2747,483,2747,5,2,6,571.68,583.84,NA,14412,92158,00390,13,19
12025005903,4908,4184,693,4184,13,4,12,7163,3301,542,3301,7,4,8,683.63,698.18,NA,14412,92158,00390,13,19
12025005904,4486,3625,817,3625,8,2,29,6624,2979,633,2979,7,2,24,632.19,645.64,NA,14412,92158,00390,2,19
12025006001,6239,4529,1642,4529,13,6,41,8646,3652,1301,3652,9,4,28,825.17,842.72,NA,14412,92158,00390,13,19
12025006002,5269,3821,1383,3821,15,2,41,7321,3086,1099,3086,12,2,36,698.71,713.58,NA,14412,92158,00390,13,19
12025006101,5095,3220,1834,3220,16,4,19,6942,2723,1465,2723,11,4,16,662.54,676.63,NA,14250,92158,00390,2,19
12025006102,5711,2361,3280,2361,20,2,39,6581,1910,2710,1910,18,2,31,628.08,641.45,NA,14250,92158,00390,2,19
12025006301,6373,5895,448,5895,2,1,25,10701,5167,342,5167,2,1,22,1021.29,1043.02,NA,45000,92158,00390,2,19
12025006302,5011,4066,918,4066,7,2,6,7536,3440,643,3440,5,2,6,719.23,734.53,NA,45000,92158,00390,2,19
12025006401,3666,3358,279,3358,6,0,18,5826,2821,164,2821,4,0,16,556.03,567.86,NA,45000,92158,00390,2,19
12025006402,4218,3637,502,3637,38,1,27,6328,2956,363,2956,28,1,24,603.94,616.79,NA,45000,92158,00390,2,19
12025006403,3801,3374,381,3374,6,0,38,5879,2793,259,2793,3,0,31,561.09,573.02,NA,45000,92158,00390,2,19
12025006601,6660,5655,956,5655,16,4,23,10163,4699,728,4699,14,3,20,969.95,990.58,NA,45000,92158,00390,2,19
12025006602,4740,4321,296,4321,61,2,45,7088,3415,177,3415,43,2,36,676.47,690.87,NA,45000,92158,00390,2,19
12025006701,6398,3112,3103,3112,56,12,112,8538,2745,2895,2745,48,11,94,814.86,832.2,NA,45000,92158,00390,1,19
12025006702,3665,2339,1195,2339,73,1,56,4995,1921,1048,1921,57,1,47,476.72,486.86,NA,45000,92158,00390,2,19
12025007001,6973,6197,690,6197,13,0,69,10663,5070,459,5070,12,0,52,1017.67,1039.32,NA,45000,92158,00390,1,19
12025007002,6292,5307,881,5307,37,0,63,9286,4286,645,4286,27,0,42,886.25,905.1,NA,45000,92158,00390,1,19
12025007501,2587,1077,1485,1077,8,0,16,2974,876,1203,876,7,0,12,283.84,289.87,NA,14250,92158,00390,1,19
12025007502,4312,402,3195,402,383,8,313,4599,385,3167,385,361,8,293,438.92,448.26,NA,14250,92158,00390,1,19
12025007503,799,272,505,272,2,1,19,906,221,443,221,1,1,19,86.47,88.31,NA,14250,92158,00390,1,19
12025007601,2527,1187,1303,1187,4,4,28,2970,958,1026,958,2,4,22,283.45,289.48,NA,67550,92158,00390,1,19
12025007602,8253,3275,3990,3275,813,5,156,9623,2740,3404,2740,604,3,132,918.41,937.95,NA,67550,92158,00390,1,19
12025007603,3575,381,464,381,2683,13,29,2803,304,382,304,1779,9,25,267.52,273.21,NA,67550,92158,00390,1,16
12025007604,5480,1541,3470,1541,188,10,265,5743,1205,2942,1205,163,10,218,548.11,559.77,NA,67550,92158,00390,1,19
12025007701,6788,5348,1378,5348,5,7,47,9768,4323,1078,4323,4,6,34,932.25,952.08,NA,76075,93211,00390,13,19
12025007702,6020,3209,2698,3209,34,9,68,7499,2582,2247,2582,24,8,56,715.7,730.93,NA,26100,92158,00390,1,19
12025007703,7380,2767,4175,2767,212,2,224,8594,2243,3752,2243,175,2,179,820.2,837.65,NA,26100,92158,00390,1,19
12025007801,819,107,702,107,1,0,7,669,78,507,78,1,0,5,63.85,65.21,NA,NA,91716,00390,1,21
12025007802,7883,1552,6065,1552,96,2,164,6845,1129,4402,1129,67,2,116,653.28,667.18,NA,36100,91716,00390,1,21
12025007803,8929,2729,5530,2729,375,14,259,9565,2150,4747,2150,300,12,206,912.87,932.3,NA,36100,91716,00390,1,19
12025007901,3241,907,2219,907,29,3,83,3328,713,1799,713,24,1,78,317.62,324.38,NA,14250,91716,00390,1,19
12025007902,3061,634,2367,634,20,0,40,2994,494,1959,494,14,0,33,285.74,291.82,NA,14250,91716,00390,1,19
12025008201,7505,1301,5777,1301,200,4,216,6396,915,4264,915,147,2,153,610.43,623.42,NA,15962,91716,00390,1,21
12025008203,7277,1037,5831,1037,250,5,150,6004,740,4225,740,197,3,99,573.02,585.21,NA,15962,91716,00390,1,21
12025008204,7945,1504,5296,1504,904,9,212,6685,1076,3797,1076,585,8,143,638.01,651.58,NA,56125,91716,00390,1,21
12025008301,12267,1146,3323,1146,7622,7,158,9723,855,2486,855,5403,6,118,927.95,947.7,NA,60225,91716,00390,1,16
12025008302,12293,2380,4659,2380,4709,30,481,10206,1646,3472,1646,3064,25,353,974.05,994.78,NA,54300,91716,00390,1,16
12025008303,8798,845,1491,845,6312,6,129,6308,527,1249,527,3901,5,99,602.03,614.84,NA,56125,91716,00390,1,16
12025008404,14928,6439,7455,6439,592,5,424,16539,4899,5964,4899,452,5,320,1578.47,1612.05,NA,36100,91716,00390,1,22
12025008405,6499,2176,3959,2176,228,5,127,6589,1621,3083,1621,164,4,96,628.85,642.23,NA,36100,91716,00390,1,22
12025008406,11529,4909,5548,4909,706,12,334,12965,3758,4638,3758,532,12,267,1237.37,1263.69,NA,36100,91716,00390,1,22
12025008407,7768,3561,3706,3561,253,5,237,8490,2644,2851,2644,176,3,172,810.28,827.52,NA,69812,91716,00390,1,22
12025008408,12331,3301,7898,3301,665,7,438,10823,2314,5429,2314,448,6,312,1032.94,1054.91,NA,36100,91716,00390,1,19
12025008409,4898,1167,3109,1167,457,2,161,4505,842,2391,842,322,1,107,429.95,439.1,NA,36100,91716,00390,1,19
12025008501,6543,4387,2054,4387,2,2,97,8631,3438,1676,3438,2,1,76,823.73,841.26,NA,51475,93211,00390,1,19
12025008502,4212,2553,1462,2553,58,0,139,5224,1946,1182,1946,40,0,110,498.57,509.18,NA,69812,93211,00390,1,19
12025008801,8798,7494,1255,7494,10,0,36,13272,6164,904,6164,9,0,31,1266.67,1293.62,NA,76075,93211,00390,13,19
12025008802,14338,12491,1708,12491,37,5,88,21162,10009,1048,10009,28,3,65,2019.68,2062.65,NA,51475,93211,00390,13,19
12025008901,6666,5305,1320,5305,10,1,19,9985,4434,1093,4434,5,1,18,952.96,973.23,NA,76075,93211,00390,13,19
12025008902,7631,6407,1174,6407,19,2,27,11357,5237,846,5237,14,2,21,1083.9,1106.96,NA,76075,93211,00390,13,19
12025008904,656,161,358,161,64,0,71,802,160,349,160,63,0,70,76.54,78.17,NA,51475,93211,00390,13,19
12025008905,9530,8083,1269,8083,26,0,148,14100,6549,869,6549,21,0,112,1345.69,1374.32,NA,51475,93211,00390,13,19
12025009003,6458,3014,2877,3014,329,14,219,7707,2405,2458,2405,252,12,175,735.55,751.2,NA,17935,92470,00390,13,22
12025009004,28761,24566,3346,24566,415,17,375,40646,18833,2353,18833,324,11,292,3879.21,3961.75,NA,NA,92470,00390,13,22
12025009005,23993,22131,1661,22131,47,0,128,34135,16608,783,16608,35,0,101,3257.81,3327.13,NA,70275,92470,00390,13,22
12025009006,7816,7004,738,7004,28,1,37,11677,5599,427,5599,21,1,30,1114.44,1138.15,NA,76075,92470,00390,13,22
12025009302,20359,16788,3202,16788,233,3,101,26800,12199,2187,12199,139,3,73,2557.77,2612.19,NA,30000,91482,00390,10,22
12025009303,22712,19277,3025,19277,235,11,144,32189,14914,2079,14914,174,5,103,3072.09,3137.45,NA,30000,91482,00390,10,22
12025009304,7778,3062,4304,3062,243,5,155,8873,2437,3684,2437,190,4,121,846.83,864.85,NA,45100,91482,00390,10,22
12025009305,4989,1870,2964,1870,51,4,99,5290,1396,2392,1396,34,4,68,504.87,515.61,NA,45100,91482,00390,10,22
12025009501,4748,491,492,491,3720,6,26,3669,371,425,371,2475,5,22,350.17,357.62,NA,49000,92444,00390,10,23
12025009502,9240,611,673,611,7844,5,74,6558,442,574,442,5043,4,53,625.89,639.21,NA,64587,92444,00390,10,16
12025009701,9594,1241,8069,1241,164,3,116,7893,889,5930,889,107,2,76,753.3,769.33,NA,51125,92158,00390,10,18
12025009702,5152,248,4857,248,35,0,12,5285,231,4779,231,32,0,12,504.4,515.13,NA,51125,92158,00390,10,18
12025009901,3575,278,1353,278,1862,8,64,2959,220,1173,220,1294,5,47,282.4,288.41,NA,1315,92444,00390,10,23
12025009902,10593,1135,2022,1135,7231,22,140,8019,830,1689,830,4551,17,102,765.33,781.61,NA,49000,92444,00390,10,23
12025009903,5348,284,281,284,4738,1,34,3761,221,239,221,3060,1,19,358.95,366.58,NA,64587,92444,00390,10,16
12025009904,2772,189,94,189,2476,1,1,1967,178,84,178,1525,1,1,187.73,191.72,NA,38300,92444,00390,10,16
12025010001,6706,1253,152,1253,5279,5,4,5314,875,66,875,3491,3,4,507.16,517.95,NA,38300,92444,00390,10,16
12025010002,8708,1303,367,1303,6931,24,68,6346,915,268,915,4179,15,54,605.66,618.54,NA,10650,92444,00390,10,16
12025010005,7821,4233,962,4233,2566,11,29,8799,3209,698,3209,1653,7,23,839.77,857.64,NA,10650,92444,00390,13,16
12025010006,7765,1682,805,1682,5229,20,15,6515,1236,686,1236,3329,13,15,621.79,635.01,NA,10650,92444,00390,10,16
12025010007,9473,5622,2589,5622,1132,9,104,11175,4261,1855,4261,717,7,74,1066.53,1089.22,NA,10650,92444,00390,13,22
12025010008,13051,5409,997,5409,6559,22,43,12917,4042,683,4042,4099,15,36,1232.79,1259.02,NA,10650,92444,00390,10,16
12025010103,8535,6122,1191,6122,1172,6,36,11139,4586,814,4586,1116,6,31,1063.09,1085.71,NA,70700,91703,00390,13,22
12025010106,7739,4062,3359,4062,225,13,67,8663,3025,2389,3025,165,10,49,826.79,844.38,NA,54500,91482,00390,13,22
12025010111,3865,1527,2162,1527,96,4,76,4054,1101,1722,1101,74,2,54,386.91,395.14,NA,36100,91703,00390,1,22
12025010114,7523,3728,2505,3728,1172,23,86,8408,2883,1800,2883,768,18,56,802.45,819.53,NA,67575,91703,00390,1,19
12025010115,8571,6623,1784,6623,53,5,100,11503,5071,1255,5071,34,5,67,1097.83,1121.19,NA,30000,91482,00390,13,22
12025010116,23455,20858,2291,20858,149,5,124,31733,15262,1021,15262,99,3,86,3028.57,3093.01,NA,30025,91482,00390,10,22
12025010117,10324,4999,3529,4999,1488,12,283,10935,3570,2592,3570,1004,12,187,1043.63,1065.83,NA,15055,91482,00390,13,22
12025010118,11600,5064,4115,5064,2158,17,217,13233,4013,3408,4013,1608,17,174,1262.94,1289.82,NA,NA,91482,00390,13,22
12025010119,29896,25524,3678,25524,392,5,252,41188,19218,2196,19218,346,4,206,3930.94,4014.58,NA,70700,91703,00390,13,22
12025010120,10759,8353,2308,8353,13,2,79,14477,6434,1536,6434,8,2,63,1381.67,1411.07,NA,70700,91703,00390,13,22
12025010121,21583,13871,6161,13871,1090,12,413,24989,9877,4179,9877,737,11,308,2384.93,2435.67,NA,36118,91703,00390,1,22
12025010122,19587,10671,7917,10671,542,17,418,21628,7528,5903,7528,361,11,297,2064.15,2108.07,NA,36062,91703,00390,1,22
12025010123,27647,19392,6786,19392,778,19,625,33720,14104,4492,14104,565,12,443,3218.2,3286.68,NA,36062,91703,00390,1,22
12025010124,1290,791,479,791,4,0,14,1683,638,394,638,3,0,10,160.62,164.04,NA,36062,91703,00390,1,22
12025010125,26863,13398,10730,13398,1803,42,834,29414,9731,7994,9731,1329,34,595,2807.24,2866.97,NA,28525,91703,00390,1,22
12025010126,8636,2459,5377,2459,578,6,210,7903,1723,3905,1723,394,5,153,754.25,770.3,NA,NA,91703,00390,1,22
12025010127,12359,4622,6845,4622,462,7,403,12012,3280,4824,3280,323,5,300,1146.41,1170.81,NA,40737,91703,00390,1,22
12025010128,12267,4727,6313,4727,771,5,432,12460,3530,4549,3530,529,3,319,1189.17,1214.47,NA,40737,91703,00390,1,22
12025010201,1833,488,1278,488,46,3,16,1650,342,927,342,27,3,9,157.47,160.82,NA,NA,92886,00390,1,21
12025010202,18319,8984,3815,8984,5103,30,347,19403,6606,2805,6606,3119,21,246,1851.8,1891.2,NA,67575,92886,00390,1,19
12025010203,7578,3169,1518,3169,2681,8,183,7305,2264,990,2264,1651,6,130,697.18,712.02,NA,67575,92886,00390,1,19
12025010601,12959,2578,9260,2578,820,21,261,11636,1891,7069,1891,575,19,191,1110.53,1134.16,NA,15975,92886,00390,1,21
12025010602,2184,146,39,146,1997,2,0,1356,76,33,76,1169,2,0,129.42,132.17,NA,26950,92886,00390,1,21
12025010603,13609,2881,8966,2881,1429,31,275,11913,2002,6745,2002,937,20,207,1136.96,1161.16,NA,15975,92886,00390,1,19
12025010701,13323,4565,5695,4565,2586,41,417,11197,2852,3745,2852,1432,32,284,1068.63,1091.37,NA,58975,92886,00390,1,21
12025010702,5153,611,3398,611,909,25,202,3914,409,2332,409,620,14,130,373.55,381.5,NA,32300,92886,00390,1,16
12025011001,4359,2066,1555,2066,666,7,60,4193,1332,1150,1332,332,5,42,400.18,408.69,NA,32275,91534,00390,1,16
12025011002,9277,5085,3058,5085,992,15,118,9905,3554,2180,3554,521,11,85,945.32,965.44,NA,39950,91534,00390,1,19
12025011201,4219,690,2298,690,1196,9,24,3082,441,1645,441,527,9,19,294.14,300.4,NA,32275,91534,00390,1,21
12025011202,6751,2529,3648,2529,524,5,37,6243,1590,2732,1590,301,2,28,595.83,608.5,NA,32275,91534,00390,1,21
12025011498,10425,3614,5277,3614,1450,18,61,9794,2198,4320,2198,1013,13,52,934.73,954.62,NA,22975,91534,00390,1,21
12025011698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,91534,00390,1,21
12027009801,4908,538,3929,538,375,19,35,4362,389,3197,389,348,13,26,503.66,708.61,NA,67355,90065,00420,4,13
12027009802,3950,389,3209,389,304,25,23,3164,270,2409,270,184,11,20,365.33,514,NA,1750,90065,00420,4,13
12027009803,6803,765,3585,765,2432,10,8,5396,528,2830,528,1497,7,6,623.05,876.59,NA,1750,90065,00420,4,13
12027009804,8204,590,7001,590,561,23,23,6807,358,5629,358,427,20,15,785.97,1105.81,NA,1750,90078,00420,4,13
12029009801,7208,69,6261,69,839,28,11,5502,57,4722,57,632,24,10,1095.35,1081.03,NA,15575,90689,00450,7,6
12029009802,3352,27,3238,27,79,6,1,2547,13,2464,13,52,4,1,507.06,500.43,NA,32650,90702,00450,7,6
12029980398,25,0,25,0,0,0,0,18,0,18,0,0,0,0,3.58,3.54,NA,NA,90689,00450,7,6
12031000001,5774,73,4201,73,1453,15,28,4536,54,3510,54,885,13,20,694.07,909.45,NA,35000,91638,00480,11,4
12031000002,3145,22,211,22,2899,6,6,2136,17,171,17,1921,5,5,326.84,428.26,NA,35000,91638,00480,11,4
12031000003,3136,28,1305,28,1786,4,13,2021,16,990,16,986,4,9,309.24,405.2,NA,35000,91638,00480,11,4
12031000004,2811,15,126,15,2662,4,4,1979,14,106,14,1837,4,4,302.81,396.78,NA,35000,91638,00480,11,4
12031000005,1509,26,348,26,1131,3,1,1128,16,283,16,810,2,1,172.6,226.16,NA,35000,91638,00480,11,4
12031000006,5212,99,3866,99,1172,12,54,4113,75,3148,75,760,11,44,629.34,824.64,NA,35000,91638,00480,11,4
12031000007,4043,65,3330,65,615,11,21,3243,55,2677,55,432,9,15,496.22,650.21,NA,35000,91638,00480,11,5
12031000008,2147,99,1885,99,129,6,25,1967,77,1701,77,87,6,19,300.98,394.37,NA,35000,91638,00480,11,5
12031000009,239,4,83,4,147,5,0,240,4,83,4,144,5,0,36.72,48.12,NA,35000,91638,00480,11,4
12031000010,3052,52,1252,52,1720,12,16,2844,51,1233,51,1482,12,15,435.17,570.21,NA,35000,91638,00480,11,4
12031000011,2794,51,981,51,1729,12,20,2038,37,873,37,1067,10,14,311.84,408.61,NA,35000,91638,00480,11,4
12031000012,3148,39,1122,39,1922,13,48,2271,25,966,25,1218,9,28,347.49,455.32,NA,35000,91638,00480,11,4
12031000013,4642,30,741,30,3857,6,8,3172,21,635,21,2481,6,8,485.36,635.97,NA,35000,91638,00480,11,4
12031000014,6096,39,2297,39,3736,6,15,4262,32,1957,32,2221,6,14,652.14,854.51,NA,35000,91638,00480,11,4
12031000015,5644,10,38,10,5586,4,6,3963,7,21,7,3924,2,2,606.39,794.56,NA,35000,91638,00480,11,4
12031000016,980,8,22,8,933,10,7,654,3,20,3,620,4,4,100.07,131.12,NA,35000,91638,00480,11,4
12031000017,2049,5,59,5,1975,10,0,1402,4,53,4,1332,9,0,214.52,281.09,NA,35000,91638,00480,11,4
12031000018,1000,33,71,33,890,5,1,880,20,61,20,773,5,1,134.65,176.44,NA,35000,91638,00480,11,4
12031000019,1395,19,723,19,649,1,3,1250,17,712,17,500,1,3,191.27,250.62,NA,35000,91638,00480,11,5
12031000020,4909,88,3207,88,1451,22,133,3957,63,2812,63,915,18,86,605.47,793.36,NA,35000,91638,00480,11,5
12031000021,6222,109,5205,109,741,23,140,5128,83,4336,83,515,20,91,784.65,1028.14,NA,35000,91638,00480,11,5
12031000022,4760,66,4574,66,72,22,25,3913,50,3734,50,48,15,16,598.74,784.54,NA,35000,91638,00480,11,5
12031000023,1908,38,1844,38,13,3,8,1609,26,1541,26,9,2,5,246.2,322.6,NA,35000,91638,00480,11,5
12031000024,1295,4,1289,4,0,2,0,1051,3,1044,3,0,1,0,160.82,210.72,NA,35000,91638,00480,11,5
12031000025,8052,145,5963,145,1784,20,136,6199,98,4869,98,1025,16,93,948.53,1242.87,NA,35000,91638,00480,11,4
12031000026,4648,32,614,32,3986,4,5,2964,20,484,20,2431,4,5,453.53,594.27,NA,35000,91638,00480,11,4
12031000027,8140,100,3915,100,4045,17,55,5646,57,3012,57,2475,10,35,863.91,1132,NA,35000,91638,00480,11,4
12031000028,11499,66,92,66,11332,3,6,8403,42,71,42,8240,3,5,1285.77,1684.76,NA,35000,91638,00480,11,4
12031000029,8923,72,16,72,8824,6,5,6651,44,14,44,6543,4,2,1017.69,1333.49,NA,35000,91638,00480,11,4
12031000104,7395,148,5523,148,1659,16,48,5472,108,4192,108,1021,11,32,837.29,1097.11,NA,35000,91638,00480,11,4
12031000105,5433,100,4817,100,475,16,25,4140,62,3635,62,347,11,23,633.48,830.05,NA,35000,91638,00480,11,4
12031000106,4667,47,4312,47,274,21,12,3378,34,3093,34,188,18,11,516.88,677.27,NA,35000,91638,00480,11,7
12031000107,6302,35,449,35,5798,7,11,4616,29,344,29,4203,5,6,706.31,925.49,NA,35000,91638,00480,11,4
12031000108,6082,22,359,22,5695,3,0,4317,17,299,17,3981,3,0,660.56,865.54,NA,35000,91638,00480,11,4
12031000109,3599,16,757,16,2809,7,5,2527,16,608,16,1878,5,4,386.66,506.65,NA,35000,91638,00480,11,4
12031000110,4452,26,2498,26,1902,9,16,3218,16,1992,16,1175,8,11,492.4,645.19,NA,35000,91638,00480,11,4
12031000111,3430,29,1742,29,1647,4,8,2534,24,1460,24,1017,3,6,387.74,508.05,NA,35000,91638,00480,11,4
12031000112,3246,16,235,16,2986,3,2,2316,13,219,13,2066,3,2,354.38,464.35,NA,35000,91638,00480,11,4
12031000113,3846,8,58,8,3778,1,1,2487,6,53,6,2421,0,1,380.54,498.63,NA,35000,91638,00480,11,4
12031000114,3005,25,24,25,2954,1,1,2359,18,23,18,2299,0,1,360.96,472.97,NA,35000,91638,00480,11,4
12031000115,4388,23,194,23,4166,4,1,3055,16,171,16,2847,4,1,467.46,612.51,NA,35000,91638,00480,11,4
12031000116,4973,17,34,17,4903,2,17,3624,14,25,14,3561,2,8,554.52,726.59,NA,35000,91638,00480,11,4
12031000117,2639,29,2257,29,334,4,15,1838,13,1652,13,146,4,10,281.24,368.51,NA,35000,91638,00480,11,7
12031000118,3433,43,3023,43,326,12,29,2570,33,2289,33,181,10,24,393.24,515.27,NA,35000,91638,00480,11,7
12031000120,4952,120,4043,120,696,25,67,3499,77,2974,77,311,12,48,535.39,701.53,NA,35000,91638,00480,11,4
12031000121,3192,40,2601,40,507,17,27,2425,28,2036,28,301,15,17,371.06,486.2,NA,35000,91638,00480,11,4
12031000122,6158,153,5163,153,729,27,81,4579,92,3933,92,383,23,56,700.65,918.07,NA,35000,91638,00480,11,4
12031000123,3847,57,3419,57,305,10,55,3043,45,2715,45,197,6,35,465.62,610.11,NA,35000,91638,00480,11,5
