GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,school,cd_1980,cd_1990
26001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,02160,9,6
26001009801,2290,12,2248,12,8,16,6,1820,7,1784,7,8,11,3,108,123,NA,36860,37380,NA,02160,9,6
26001009802,1405,4,1398,4,0,2,1,1204,4,1193,4,0,2,1,152,233,NA,NA,1040,NA,02160,9,6
26001009803,882,7,864,7,0,9,2,705,2,691,2,0,8,2,49,77,NA,NA,54740,NA,02160,9,6
26001009804,2917,18,2872,18,3,18,6,2174,10,2140,10,1,11,2,94,128,NA,47560,53880,NA,02160,9,6
26001009805,1177,4,1165,4,0,5,3,964,1,956,1,0,4,2,202,163,NA,NA,19320,NA,26970,9,6
26001009806,1474,10,1440,10,12,6,5,1164,5,1135,5,11,4,4,192,264,NA,NA,34820,NA,26970,9,6
26003000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,03660,24810,9,1
26003009801,3591,28,3199,28,207,143,14,2770,18,2443,18,204,75,12,137,142,71757,56200,11960,NA,24810,9,1
26003009802,3530,4,3384,4,2,135,4,2614,2,2524,2,2,83,1,150.83,119.35,71757,56200,4460,03660,24810,9,1
26003009803,1851,11,1809,11,2,23,6,1372,5,1346,5,0,15,1,79.17,62.65,NA,14940,56220,03660,00019,9,1
26005000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,15510,14230,5,2
26005000301,5362,373,4822,373,73,11,78,4204,231,3662,231,36,10,34,293.13,1018.13,NA,38640,38640,NA,18420,5,2
26005000303,4966,115,4787,115,10,32,19,3384,62,3227,62,7,16,10,209,465,NA,NA,71100,NA,17400,8,2
26005000305,5388,78,5228,78,8,65,9,3837,44,3697,44,6,41,5,301,372,NA,84880,84900,NA,35550,8,2
26005000306,3884,55,3753,55,13,50,13,2660,29,2560,29,9,29,4,585.15,670.32,NA,39180,39200,NA,18570,8,2
26005000308,3870,124,3711,124,7,14,13,3213,81,3030,81,5,9,7,441,577,NA,22740,71720,NA,30960,5,2
26005000309,4980,315,4474,315,135,34,14,3690,179,3204,179,98,24,6,304,474,NA,74980,13700,15510,32300,5,7
26005000310,4639,209,3847,209,521,43,13,3286,100,2691,100,357,28,10,292,228,NA,NA,46600,NA,06270,5,7
26005000311,6304,51,6136,51,71,23,23,4648,31,4510,31,50,16,10,311,386,NA,1260,1280,NA,02220,5,7
26005000312,4547,85,4238,85,183,18,22,3336,53,3084,53,126,11,9,733.85,840.68,NA,1260,1260,NA,02220,5,2
26005000313,4384,60,4277,60,3,30,14,3024,33,2934,33,2,18,4,220,255,NA,51980,52000,NA,22980,5,2
26005000318,4546,32,4470,32,19,16,6,3201,22,3139,22,10,6,2,299.93,357.93,NA,61620,61640,NA,27060,5,7
26005000319,4095,34,4023,34,5,15,17,2925,25,2855,25,2,7,11,274.07,327.07,NA,61620,61640,NA,27060,5,7
26005000320,4895,45,4796,45,11,28,15,3495,25,3410,25,10,18,7,300.1,405.22,NA,64740,35720,NA,28530,5,2
26005000321,3992,51,3914,51,4,12,11,2922,32,2847,32,2,7,2,250.9,338.78,NA,64740,35720,NA,28530,5,2
26005030201,3845,111,3700,111,4,7,22,2766,77,2603,77,2,3,4,192.87,669.87,NA,38640,45180,NA,18420,5,2
26005030202,4116,158,3629,158,273,10,38,3042,99,2547,99,272,9,16,102.15,474.58,NA,38640,28120,NA,17400,5,2
26005030401,5453,84,5301,84,15,38,13,3529,40,3415,40,11,21,2,523.35,1112.99,NA,NA,22680,NA,35550,8,2
26005030402,3001,20,2954,20,3,18,6,2061,13,2022,13,3,8,2,305.65,650.01,NA,NA,46760,NA,35550,8,2
26005030701,5396,867,4441,867,31,34,18,4105,505,3033,505,25,27,10,137.85,640.42,NA,27740,16720,NA,14230,5,2
26005030702,2846,28,2740,28,30,16,32,1996,19,1904,19,24,9,21,147,188,NA,NA,37460,NA,02220,5,2
26007000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,368,NA,NA,NA,NA,02730,9,1
26007000001,4467,15,4444,15,1,7,0,3259,7,3237,7,1,7,0,165,148,NA,61500,61520,NA,02730,9,1
26007000002,4181,14,4149,14,1,13,4,2972,8,2945,8,0,9,2,123.6,179.98,NA,61500,87680,NA,02730,9,1
26007000003,3186,15,3143,15,11,12,5,2337,8,2296,8,11,9,5,1287.61,1103.8,NA,1740,1760,NA,02730,9,1
26007000004,3282,15,3207,15,6,20,34,2439,11,2381,11,4,14,18,691.07,972.44,NA,1740,1740,NA,02730,9,1
26007000005,2328,4,2291,4,1,18,14,1749,3,1725,3,1,8,9,495.57,697.34,NA,1740,1740,NA,02730,9,1
26007000006,3146,34,3103,34,0,4,5,2342,24,2289,24,0,2,3,1290.36,1106.17,NA,1740,1760,NA,02730,9,1
26007000007,2969,17,2932,17,5,7,8,2246,12,2209,12,2,6,5,93.4,136.02,NA,1740,1760,NA,02730,9,1
26007000008,3869,20,3828,20,7,4,10,2920,10,2885,10,4,4,7,827.36,1164.22,NA,1740,1740,NA,02730,9,1
26007000009,3177,11,3152,11,3,3,4,2365,8,2343,8,1,2,3,1303.03,1117.03,NA,61500,71240,NA,02730,9,1
26007000499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1740,1740,NA,02730,9,1
26009000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5240,NA,08610,16,1
26009009601,2198,8,2172,8,4,12,2,1595,4,1579,4,0,8,0,187,411,NA,25420,5240,NA,13110,9,1
26009009602,2337,2,2311,2,1,22,1,1657,1,1646,1,0,9,0,105,68,NA,NA,15380,NA,02040,9,1
26009009603,2368,2,2329,2,9,26,2,1823,2,1796,2,4,17,2,286,339,NA,14400,14420,NA,08610,9,1
26009009604,2644,8,2612,8,2,15,7,2028,5,2002,5,2,10,4,207,207,NA,6980,19400,NA,04620,9,1
26009009605,2316,29,2260,29,0,23,4,1799,14,1754,14,0,15,2,180,165,NA,NA,54440,NA,22350,9,1
26009009606,2777,38,2674,38,3,52,7,2125,20,2043,20,2,37,3,341,412,NA,25320,25340,NA,13050,9,1
26009009607,3545,9,3471,9,4,60,1,2533,8,2480,8,4,32,1,353,368,NA,50620,50640,NA,22350,9,1
26011000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,210,NA,NA,NA,NA,03600,2,6
26011009701,2446,20,2408,20,3,13,2,1832,9,1805,9,0,7,2,90,93,NA,81020,87080,NA,03060,2,6
26011009702,2721,5,2701,5,2,10,3,1952,5,1935,5,0,6,1,176,137,NA,76420,54800,NA,32940,2,6
26011009703,2862,19,2821,19,0,20,2,2101,14,2060,14,0,11,2,177,112,NA,60660,21120,NA,32940,2,6
26011009704,2701,29,2635,29,0,31,6,2096,15,2041,15,0,21,4,132,101,NA,4120,74020,NA,03600,2,6
26011009705,4201,94,4012,94,5,63,25,3054,53,2892,53,5,40,11,462,361,41180,76120,76140,NA,32940,2,6
26013000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00018,9,1
26013009501,3614,17,3188,17,4,404,1,2672,11,2414,11,1,235,0,300.63,220.92,45580,45540,45560,03270,00018,9,1
26013009502,4340,17,3762,17,44,506,9,3194,7,2814,7,44,317,5,359.37,264.08,45580,5320,5340,NA,03990,9,1
26015000101,5569,46,5488,46,1,23,11,3984,25,3909,25,0,17,8,346,487,NA,56680,13960,NA,22620,8,4
26015000102,3972,39,3894,39,13,10,15,2811,20,2751,20,6,9,5,221,329,NA,30580,41120,NA,33810,8,4
26015000103,5226,40,5145,40,12,19,10,3486,25,3418,25,5,8,5,559,1028,NA,53760,79620,NA,33810,8,2
26015000104,5857,137,5691,137,6,14,4,4427,86,4237,86,5,11,2,345,540,NA,NA,89020,NA,33810,8,2
26015000105,3409,28,3326,28,27,13,11,2666,21,2582,21,26,9,7,330.24,373.97,NA,NA,66260,NA,11910,10,2
26015000106,6183,49,6075,49,12,28,18,4527,25,4437,25,7,22,11,560.76,635.03,NA,NA,5560,NA,11910,10,2
26015000107,4633,29,4572,29,7,11,14,3468,21,3404,21,5,10,7,457,528,NA,NA,5020,NA,17970,10,8
26015000108,3032,29,2978,29,3,11,10,2150,17,2101,17,3,8,4,221,321,NA,NA,3860,NA,04650,10,8
26015000113,6856,80,6707,80,14,31,24,4957,42,4828,42,10,19,16,354,480,NA,37120,37120,NA,17970,8,4
26015000114,5320,44,5219,44,8,23,26,3893,24,3811,24,4,14,16,358,484,NA,37120,70420,NA,17970,8,4
26017000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,34440,2,6
26017002801,562,41,485,41,29,1,6,434,23,364,23,21,1,2,101.7,54.34,NA,6020,6020,NA,04260,2,6
26017002802,1203,111,896,111,176,13,4,1013,70,736,70,122,11,4,237.38,126.83,NA,6020,6020,NA,04260,2,6
26017002803,1552,113,1330,113,94,10,5,1168,62,969,62,63,8,4,273.7,146.23,NA,6020,6020,NA,04260,2,6
26017002804,3410,213,3024,213,144,22,7,2582,117,2238,117,91,13,6,605.05,323.27,NA,6020,6020,NA,04260,2,6
26017002805,4136,120,3912,120,55,20,26,3089,64,2900,64,42,9,10,723.86,386.74,NA,6020,6020,NA,04260,2,6
26017002806,3110,154,2889,154,53,6,8,2435,96,2208,96,26,5,4,570.6,304.86,NA,6020,6020,NA,04260,2,6
26017002807,3660,431,2963,431,191,49,18,2915,249,2259,249,122,31,5,683.08,364.96,NA,6020,6020,NA,04260,2,6
26017002808,3904,156,3687,156,41,14,3,3110,87,2901,87,25,8,2,728.78,389.37,NA,6020,6020,NA,04260,2,6
26017002809,3255,269,2909,269,37,23,17,2500,144,2167,144,23,17,5,585.83,313,NA,6020,6020,NA,04260,2,6
26017002810,4614,152,4391,152,20,18,33,3515,87,3312,87,7,10,12,823.68,440.08,NA,6020,6020,NA,04260,2,6
26017002811,1170,66,1076,66,3,16,6,920,40,825,40,3,8,4,215.59,115.18,NA,6020,6020,NA,04260,2,6
26017002812,4701,197,4397,197,49,40,15,3524,109,3246,109,24,25,11,825.79,441.21,NA,6020,6020,NA,04260,2,6
26017002813,3652,166,3397,166,48,37,4,2731,93,2491,93,28,23,3,639.96,341.92,NA,6020,6020,NA,04260,2,6
26017002851,4088,93,3926,93,20,25,22,3025,58,2869,58,12,16,12,749,580,NA,26420,26420,NA,13530,2,6
26017002852,9520,214,9068,214,130,61,41,7323,120,6934,120,77,45,27,1482,1044,NA,NA,36260,NA,04260,2,6
26017002853,5435,102,5283,102,22,14,9,4044,62,3894,62,13,7,6,250,262,NA,6020,53220,NA,04260,2,6
26017002854,2281,22,2228,22,22,4,4,1850,14,1793,14,21,4,4,327,523,NA,NA,30180,NA,04260,2,6
26017002855,5708,64,5596,64,2,10,36,4411,36,4310,36,1,9,19,715.02,642.57,NA,NA,54980,NA,04260,2,6
26017002856,6367,87,6236,87,8,19,17,4700,53,4563,53,7,16,8,697,630,NA,4080,87380,NA,04260,2,6
26017002857,3804,61,3704,61,1,20,14,2989,45,2876,45,1,15,7,484.51,435.42,NA,NA,54980,NA,04260,2,6
26017002858,6809,135,6541,135,47,19,67,5128,74,4895,74,29,17,39,1458.42,1131.09,NA,NA,5120,NA,03900,2,6
26017002859,5421,92,5292,92,9,24,2,4021,63,3869,63,5,20,1,1143.58,886.91,NA,NA,5120,NA,03900,2,6
26017002860,3798,54,3697,54,8,25,14,2890,41,2785,41,5,15,3,468.47,421,NA,NA,5120,NA,03900,2,6
26017002861,7662,138,7467,138,3,48,6,5543,74,5359,74,2,32,2,818.95,542.21,NA,NA,42360,NA,04260,2,6
26017002862,5416,85,5279,85,7,41,4,3811,42,3694,42,3,28,2,563.05,372.79,NA,NA,30400,NA,28170,2,6
26017002863,3938,120,3757,120,0,52,9,2919,71,2736,71,0,38,3,450,364,NA,64160,64180,NA,28170,2,6
26017002864,2547,38,2479,38,9,16,5,1751,18,1698,18,3,13,1,257,148,NA,NA,32040,NA,28170,2,6
26019000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,135,NA,NA,NA,NA,04950,16,1
26019009801,3805,40,3705,40,3,47,10,2698,25,2612,25,2,29,5,128,152,NA,79600,1640,NA,04950,16,1
26019009802,2232,17,2161,17,3,45,6,1762,13,1703,13,2,28,3,47,40,NA,39080,39000,NA,04950,16,1
26019009803,1593,17,1518,17,10,42,6,1325,9,1271,9,6,27,3,103,150,NA,8100,7600,NA,04950,16,1
26019009804,2170,22,2080,22,4,52,12,1712,13,1651,13,3,28,4,125,149,NA,30260,30260,NA,14790,16,1
26019009805,2400,33,2306,33,10,50,1,1832,25,1747,25,4,30,1,101,114,NA,25180,32180,NA,04950,16,1
26021000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,32300,5,7
26021000001,815,39,125,39,647,2,0,652,38,119,38,455,2,0,130.97,93.24,NA,7520,7520,NA,04830,5,7
26021000002,1113,10,47,10,1054,2,0,687,4,36,4,641,2,0,138,98.24,NA,7520,7520,NA,04830,5,7
26021000003,1823,5,47,5,1767,1,1,1079,3,41,3,1030,1,1,216.74,154.3,NA,7520,7520,NA,04830,5,7
26021000004,1408,21,79,21,1293,7,3,860,9,68,9,771,2,1,172.75,122.98,NA,7520,7520,NA,04830,5,7
26021000005,3114,17,144,17,2945,2,0,1625,8,126,8,1482,1,0,326.41,232.38,NA,7520,7520,NA,04830,5,7
26021000006,4364,30,469,30,3853,3,1,2556,15,372,15,2150,3,1,513.43,365.51,NA,7520,7520,NA,04830,5,7
26021000007,3179,47,2475,47,625,14,16,2522,30,2026,30,409,12,15,506.6,360.65,NA,27160,70980,NA,04830,5,7
26021000008,5758,59,5391,59,214,9,83,4781,42,4430,42,201,8,58,757.12,1454.98,NA,70960,70960,NA,32850,5,7
26021000009,1307,32,1181,32,45,9,39,1130,21,1009,21,41,6,32,178.95,343.89,NA,70960,70960,NA,32850,5,7
26021000010,2079,23,2025,23,13,7,11,1672,15,1616,15,13,5,8,264.78,508.83,NA,70960,70960,NA,32850,5,7
26021000011,2198,12,2135,12,16,6,29,1669,8,1621,8,9,5,18,335.25,238.67,NA,70960,70980,NA,32850,5,7
26021000012,1429,9,1382,9,12,1,23,1028,7,991,7,7,1,15,206.5,147,NA,NA,70980,NA,32850,5,7
26021000013,2856,13,2789,13,22,2,30,2252,11,2190,11,19,1,20,452.36,322.04,NA,73660,70980,NA,32850,5,7
26021000014,3940,42,3773,42,42,14,69,2829,29,2693,29,30,6,42,369.41,798.9,NA,NA,47600,NA,20820,5,7
26021000015,3127,34,3051,34,30,5,7,2492,24,2410,24,24,5,5,325.41,703.74,NA,76500,47600,NA,20820,5,7
26021000016,3040,23,2971,23,11,3,32,2239,13,2187,13,8,2,16,292.37,632.29,NA,NA,47600,NA,20820,5,7
26021000017,3497,76,3381,76,12,8,20,2564,44,2451,44,6,6,13,334.81,724.07,NA,NA,47600,NA,20820,5,7
26021000018,3131,50,2992,50,31,2,56,2285,32,2169,32,17,1,34,328,824,NA,NA,70100,NA,32850,5,7
26021000019,2071,33,1882,33,141,11,2,1660,20,1500,20,110,8,2,392,674,NA,27160,74440,32070,04830,5,7
26021000020,3996,54,1962,54,1929,17,28,3008,25,1647,25,1276,15,20,487.02,447.14,NA,27160,7510,NA,04830,5,7
26021000021,2885,41,1870,41,946,23,3,2007,19,1462,19,493,12,2,324.95,298.34,NA,27160,7510,NA,04830,5,7
26021000022,3149,5,365,5,2756,12,4,1908,2,288,2,1602,12,2,308.92,283.63,NA,7540,7510,NA,04830,5,7
26021000023,2651,14,1663,14,953,18,3,1748,7,1203,7,510,18,3,283.02,259.84,NA,7540,7510,NA,04830,5,7
26021000024,2097,54,1846,54,187,7,1,1663,31,1473,31,120,7,1,269.26,247.21,NA,NA,7510,NA,04830,5,7
26021000025,2584,70,1719,70,773,17,3,1939,40,1401,40,445,11,2,313.94,288.23,NA,7520,7510,NA,04830,5,7
26021000101,4113,35,4015,35,34,22,6,3038,22,2949,22,21,18,6,491.88,451.6,NA,44820,35860,17340,10380,5,7
26021000102,6802,144,6592,144,27,24,15,5079,84,4877,84,14,10,10,527,982,NA,63020,17340,NA,10380,5,7
26021000103,4793,40,4673,40,36,24,20,3538,28,3431,28,22,16,13,337,595,NA,84500,84520,NA,35460,5,7
26021000104,2865,96,2720,96,25,17,7,2246,56,2100,56,18,12,4,292,678,NA,NA,4840,NA,35460,5,7
26021000105,2303,64,2109,64,105,14,9,1682,36,1527,36,76,5,2,212,399,NA,24580,64480,NA,12810,5,7
26021000106,4697,122,4299,122,203,21,44,3507,81,3166,81,137,16,26,320,735,NA,24580,7820,NA,05430,5,7
26021000110,2731,25,2694,25,6,1,5,2054,19,2006,19,6,1,3,302,555,NA,5500,5520,NA,20820,5,7
26021000111,4627,25,4568,25,7,9,18,3446,15,3395,15,7,7,7,232,402,NA,10580,44470,NA,06840,5,7
26021000112,3716,20,3583,20,101,3,8,2905,15,2787,15,77,3,8,511,921,NA,73730,15480,NA,29790,5,7
26021000113,4736,54,4559,54,90,20,13,3695,28,3554,28,60,16,9,372,426,NA,57220,57230,NA,25140,5,7
26021000114,2944,10,2916,10,10,4,4,2116,7,2089,7,10,2,1,362,507,NA,79720,79740,NA,29790,5,7
26021000115,1591,3,1575,3,6,1,6,1126,3,1109,3,6,1,4,230,226,NA,31300,31320,NA,15480,5,7
26021000116,2123,29,2067,29,1,19,6,1561,19,1503,19,0,15,5,202,341,NA,NA,85120,NA,29790,5,7
26021000201,2543,19,2487,19,6,24,5,1872,9,1835,9,6,10,3,431,577,NA,NA,11420,NA,07140,5,7
26021000202,5851,60,5176,60,559,27,20,4226,29,3793,29,346,20,9,695,709,NA,11400,11400,NA,07140,5,7
26021000203,2228,5,2184,5,22,14,3,1670,5,1634,5,16,9,1,308,458,NA,NA,7920,NA,15480,5,7
26021000204,3248,35,3112,35,60,18,22,2332,22,2229,22,34,11,14,386.01,413.75,NA,NA,57780,NA,25560,5,7
26021000205,3299,69,2290,69,907,16,9,2469,43,1772,43,592,13,6,408.68,438.06,NA,57760,57760,NA,25560,5,7
26021000206,3597,53,3398,53,94,16,30,2724,24,2594,24,56,10,16,450.89,483.3,NA,57760,57760,NA,25560,5,7
26021000207,1794,88,1488,88,192,14,10,1371,60,1127,60,107,11,6,226.94,243.25,NA,57760,57760,NA,25560,5,7
26021000208,1426,54,1181,54,175,4,6,1069,23,892,23,123,3,5,176.95,189.67,NA,57760,57760,NA,25560,5,7
26021000209,3700,36,3456,36,186,16,6,2842,28,2647,28,123,13,3,470.42,504.24,NA,57760,57760,NA,25560,5,7
26021000210,4483,48,4218,48,162,32,14,3335,36,3119,36,114,22,8,552.03,591.71,NA,NA,57780,NA,06600,5,7
26021000211,2106,28,1978,28,66,30,4,1627,19,1519,19,54,15,1,269.31,288.67,NA,NA,57780,NA,06600,5,7
26021000212,1631,35,1549,35,26,16,4,1225,21,1151,21,18,11,3,202.77,217.34,NA,NA,57780,NA,06600,5,7
26021000213,5225,471,3122,471,1002,23,590,4331,313,2509,313,733,19,444,409.91,851.77,NA,7860,61180,NA,05430,5,7
26021000214,4594,202,4024,202,263,20,84,3530,130,3015,130,172,18,65,334.09,694.23,NA,7860,61180,NA,05430,5,7
26021000899,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.16,0.3,NA,70960,70960,NA,32850,5,7
26023009501,3764,19,3704,19,10,29,2,2689,13,2641,13,5,15,2,214,339,NA,NA,32280,NA,10140,5,8
26023009502,3980,43,3879,43,0,41,17,2831,28,2740,28,0,27,8,213,269,NA,81360,81280,NA,34410,5,8
26023009503,4133,18,4071,18,12,25,4,2922,11,2878,11,3,16,3,158.29,173.86,NA,73420,52400,NA,06960,5,8
26023009504,4722,110,3952,110,608,28,23,3943,92,3114,92,601,26,18,247.89,408.96,NA,17020,17040,NA,10140,5,8
26023009505,3068,42,2992,42,8,11,14,2324,24,2253,24,3,8,12,146.11,241.04,NA,17020,17020,NA,10140,5,8
26023009506,3154,16,3074,16,5,28,31,2294,10,2233,10,2,21,18,439.74,669.53,NA,17020,17020,NA,10140,5,8
26023009507,3536,55,3414,55,19,13,33,2448,28,2352,28,11,11,18,469.26,714.47,NA,17020,17020,NA,10140,5,8
26023009508,3791,26,3739,26,4,10,12,2450,12,2414,12,1,4,7,196,288,NA,66640,66660,NA,29250,5,8
26023009509,2375,12,2354,12,0,8,0,1748,6,1731,6,0,5,0,397,659,NA,66640,66660,NA,29250,18,8
26023009510,2013,13,1986,13,4,5,5,1613,10,1584,10,3,4,2,279,427,NA,NA,61840,NA,10140,5,8
26023009511,2836,40,2774,40,6,10,6,2077,25,2010,25,3,8,6,133,195,NA,NA,32120,NA,10140,5,8
26023009512,4130,74,4036,74,10,7,3,2893,40,2804,40,5,3,1,156.71,172.14,NA,10860,10860,NA,06960,5,8
26025000001,17,0,17,0,0,0,0,15,0,15,0,0,0,0,3.08,2.81,NA,5920,5920,NA,00005,10,8
26025000002,4993,99,4159,99,664,44,16,3576,66,3036,66,366,33,9,734.01,669.88,NA,5920,5920,NA,00005,10,8
26025000003,3193,42,646,42,2463,26,4,2306,23,521,23,1717,18,4,473.33,431.98,NA,5920,5920,NA,00005,10,8
26025000004,2828,138,1691,138,956,20,7,1897,79,1163,79,559,11,6,389.38,355.36,NA,5920,5920,NA,00005,10,8
26025000005,3397,88,3004,88,265,26,11,2386,43,2130,43,145,19,6,489.75,446.96,NA,5920,5920,NA,00005,10,8
26025000006,3738,124,2822,124,680,73,28,2641,66,2053,66,392,44,20,542.09,494.73,NA,5920,5920,NA,00005,10,8
26025000007,3309,121,2742,121,413,12,17,2393,72,1983,72,246,7,13,491.19,448.27,NA,5920,5920,NA,00005,10,8
26025000008,3405,81,3163,81,134,12,14,2540,40,2347,40,93,9,11,521.36,475.81,NA,5920,5920,NA,00005,10,8
26025000009,3349,32,3076,32,198,10,32,2600,23,2375,23,148,9,22,533.67,487.05,NA,5920,5920,NA,00005,10,8
26025000010,4450,40,1532,40,2837,17,10,3225,25,1264,25,1886,17,8,309.84,276.29,NA,5920,5920,NA,00005,10,8
26025000011,4164,63,3492,63,567,12,22,3075,35,2648,35,336,10,11,631.17,576.03,NA,5920,5920,NA,00005,10,8
26025000012,2684,16,2427,16,204,15,20,1949,12,1776,12,127,9,13,187.25,166.97,NA,47230,6720,NA,00005,10,8
26025000013,4506,80,4134,80,232,38,19,3454,48,3147,48,173,24,14,789,614,NA,75700,75700,NA,00005,10,8
26025000014,4657,56,4451,56,85,24,36,3467,36,3296,36,50,18,31,711.63,649.46,NA,5920,5920,NA,20850,10,8
26025000015,3480,50,3228,50,62,8,131,2631,31,2451,31,37,4,77,540.04,492.86,NA,5920,5920,NA,20850,10,8
26025000016,2790,36,2657,36,38,12,37,2138,27,2025,27,25,7,27,438.84,400.5,NA,5920,5920,NA,20850,10,8
26025000017,4704,64,4421,64,68,13,138,3546,38,3325,38,53,8,84,727.85,664.26,NA,5920,5920,NA,20850,10,8
26025000018,4306,49,3971,49,96,12,177,3393,37,3116,37,72,7,124,696.45,635.6,NA,5920,5920,NA,20850,10,8
26025000019,3544,40,3441,40,25,14,22,2723,24,2630,24,21,10,14,558.92,510.09,NA,5920,25950,NA,17730,10,8
26025000020,4218,26,4078,26,63,11,38,3168,14,3057,14,54,8,21,650.26,593.45,NA,NA,25950,NA,17730,10,8
26025000021,1521,25,1449,25,14,22,11,1179,16,1117,16,10,13,7,242,220.86,NA,11200,25950,NA,00005,10,8
26025000022,3026,40,2933,40,36,7,10,2238,26,2140,26,35,5,6,459.37,419.24,NA,11200,63440,NA,27810,10,8
26025000023,3567,41,3302,41,175,9,39,2658,25,2440,25,139,8,21,545.58,497.91,NA,5920,63440,NA,27810,10,8
26025000024,2640,22,2467,22,137,5,7,2114,16,1966,16,104,5,7,203.1,181.11,NA,NA,6720,NA,00005,10,8
26025000025,3492,34,3296,34,127,10,23,2517,16,2378,16,94,5,8,241.82,215.63,NA,47230,6720,NA,17250,10,8
26025000026,2104,30,1718,30,317,13,23,1793,21,1444,21,282,8,17,368.03,335.88,NA,5920,5920,NA,00005,10,8
26025000027,5051,47,4958,47,5,27,13,3780,24,3699,24,3,21,9,509,518,NA,NA,47060,NA,17730,10,8
26025000028,4288,41,4176,41,15,48,7,3108,27,3008,27,7,36,3,308,461,64244,3880,11820,NA,34410,10,8
26025000029,3395,37,3324,37,2,27,4,2485,17,2430,17,2,16,3,236,279,NA,79160,79180,NA,33750,10,8
26025000030,2101,17,2074,17,3,4,1,1485,11,1458,11,1,3,1,129,167,NA,NA,16020,22830,18540,10,8
26025000031,2875,39,2826,39,2,7,0,2029,18,1987,18,2,4,0,243,327,NA,38920,38940,NA,18540,10,8
26025000032,2525,66,2318,66,130,9,1,1752,30,1658,30,27,6,1,509.43,327.97,NA,NA,72980,22830,02070,10,8
26025000033,2678,141,1377,141,1142,10,7,1875,75,994,75,723,5,3,545.2,351,NA,980,980,NA,02070,10,8
26025000034,2771,101,2425,101,196,9,36,2388,63,2086,63,131,9,36,694.37,447.03,NA,980,980,NA,02070,10,8
26025000035,2920,154,2447,154,285,6,25,2383,100,1962,100,192,4,25,162.29,152.71,NA,980,980,NA,02070,10,8
26025000036,2567,95,938,95,1515,3,10,1846,62,733,62,979,3,7,125.71,118.29,NA,980,980,NA,02070,10,8
26025000037,5071,104,4939,104,3,17,8,3656,52,3535,52,3,9,5,188,243,NA,NA,17880,22830,26370,10,8
26025000038,3492,42,3431,42,7,7,5,2572,21,2521,21,4,4,1,122.39,154.17,NA,NA,51520,22830,22970,10,8
26025000039,3868,82,3735,82,22,6,22,2887,55,2758,55,3,5,11,395,495,NA,51940,51940,NA,22970,10,8
26025000040,4298,180,4014,180,75,14,13,3417,125,3078,125,70,10,9,162.61,204.83,NA,51940,51940,22830,22970,10,8
26027000001,4031,35,3854,35,83,43,6,2964,18,2836,18,61,26,5,234.53,317.13,NA,51460,57120,NA,22740,5,7
26027000002,1197,14,1164,14,16,3,0,840,9,808,9,11,3,0,66.47,89.87,NA,51460,51480,NA,22740,5,7
26027000003,5966,145,5609,145,85,111,11,4466,84,4161,84,63,68,6,382,570,NA,22880,73940,NA,12150,5,7
26027000004,6418,130,5127,130,981,137,29,4629,78,3740,78,616,94,23,620.89,533.63,NA,22880,22880,NA,12150,5,7
26027000005,4440,59,4033,59,299,24,21,3245,32,2933,32,219,19,10,435.25,374.09,NA,57760,65300,NA,25560,5,7
26027000006,3019,27,2717,27,245,27,3,2258,12,2016,12,197,18,3,302.87,260.3,NA,22880,44140,NA,08430,5,7
26027000007,1822,30,993,30,721,13,55,1327,18,762,18,489,10,30,177.99,152.98,NA,13900,44140,NA,08430,5,7
26027000008,3333,35,2605,35,631,19,9,2391,21,1877,21,450,17,5,235,164,NA,NA,63380,NA,08430,5,7
26027000009,357,18,60,18,274,1,3,229,8,41,8,170,1,1,286,331,NA,81680,63380,NA,08430,5,7
26027000010,3857,38,3753,38,54,7,5,2856,27,2766,27,31,3,2,329,645,NA,NA,65720,NA,10750,5,7
26027000011,2450,12,2426,12,1,3,8,1757,5,1739,5,1,3,4,189,240,NA,NA,52140,NA,12990,5,7
26027000012,2907,27,2856,27,9,12,3,2247,14,2202,14,6,8,3,501.12,595.35,NA,NA,60900,NA,12990,5,7
26027000013,3404,42,3299,42,46,9,5,2531,31,2418,31,40,7,4,205.79,217.94,NA,NA,60900,NA,12990,5,7
26027000014,1142,8,1125,8,2,3,4,829,5,813,5,2,2,2,184.88,219.65,NA,25040,60900,NA,12990,5,7
