GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
41005000235,5914,167,5671,167,16,38,20,4402,101,4155,101,10,24,11,1134.78,1217.85,NA,NA,91088,10890,10920,04700,4,1
41005000236,3655,98,3507,98,12,26,11,2656,52,2514,52,9,21,8,684.68,734.81,NA,NA,91088,03060,08340,04700,4,1
41005000237,4499,126,4312,126,11,21,28,3320,64,3148,64,8,19,17,855.85,918.51,NA,NA,92040,08610,08340,09330,4,1
41005000238,7081,466,6514,466,16,40,44,5319,328,4598,328,7,30,28,1371.17,1471.55,NA,NA,93587,08760,08340,NA,4,1
41005000239,5349,252,5008,252,5,54,30,3770,145,3421,145,2,37,20,971.86,1043,NA,49450,91955,08310,08340,NA,4,1
41005000240,2489,82,2372,82,6,19,10,1751,48,1636,48,3,14,2,451.39,484.43,NA,NA,91955,02550,08340,03270,4,1
41005000241,4586,77,4423,77,2,50,32,3214,51,3068,51,0,31,13,828.53,889.18,NA,NA,90595,08310,08340,03270,4,1
41005000242,5089,191,4723,191,80,56,36,3643,104,3311,104,59,40,25,939.12,1007.87,78650,23800,91088,13140,10920,04700,4,1
41005020301,7857,163,7285,163,62,22,314,6105,110,5604,110,43,16,222,1573.79,1689,NA,40550,92261,NA,NA,07230,2,2
41005020302,3197,57,3012,57,23,22,82,2479,38,2319,38,16,16,52,639.05,685.84,NA,40550,92261,NA,NA,07230,2,2
41005020401,5112,125,4865,125,8,24,86,3758,81,3534,81,6,14,42,968.76,1039.68,NA,40550,92261,NA,NA,07230,2,2
41005020402,7537,104,7209,104,17,17,190,5361,62,5114,62,9,13,101,1382,1483.17,NA,40550,92261,NA,NA,07230,2,2
41005020501,2309,25,2234,25,9,6,35,1664,18,1591,18,4,6,27,428.96,460.36,NA,80150,92261,NA,NA,13170,4,1
41005020502,10156,187,9589,187,76,36,259,7325,110,6881,110,45,25,154,1888.29,2026.52,NA,80150,92261,NA,NA,07230,4,1
41005021601,4221,120,3870,120,43,64,118,3113,71,2822,71,26,46,77,802.49,861.24,NA,NA,92261,NA,NA,08830,2,4
41005021602,4109,100,3815,100,22,35,136,3165,68,2896,68,16,24,93,815.9,875.62,NA,48650,92261,NA,NA,08830,2,4
41005022101,6329,102,6032,102,15,43,136,4683,60,4427,60,12,32,92,1207.22,1295.59,NA,54325,92261,NA,NA,08830,4,1
41005022102,7282,162,6852,162,42,60,160,5578,107,5189,107,27,41,107,1437.94,1543.2,NA,13450,92261,NA,NA,08830,4,1
41005022201,2913,64,2700,64,34,33,82,2528,49,2309,49,25,26,70,651.69,699.39,NA,59000,92261,NA,NA,08830,4,4
41005022202,7470,105,6940,105,45,36,343,5439,64,5035,64,30,26,220,1402.1,1504.75,NA,32050,92261,NA,NA,08830,4,4
41005022701,7429,191,7007,191,41,75,111,5669,125,5257,125,29,59,74,1461.4,1568.38,NA,82800,93536,02640,02670,13170,4,1
41005022702,4553,61,4393,61,17,14,68,3372,47,3205,47,12,12,49,869.26,932.89,NA,74950,92261,NA,NA,13170,4,1
41005023401,4314,120,4095,120,4,46,48,3167,72,2953,72,4,29,37,816.41,876.18,NA,65250,92788,10890,10920,NA,4,4
41005023402,5574,149,5289,149,3,65,66,3981,85,3729,85,2,41,39,1026.25,1101.38,NA,65250,92788,10890,10920,NA,4,4
41005024301,3925,178,3692,178,6,30,19,2966,103,2727,103,6,17,10,764.6,820.57,NA,50235,92023,13140,10920,NA,4,4
41005024302,4441,111,4253,111,9,27,38,3225,57,3063,57,7,18,23,831.36,892.22,NA,50235,92023,10890,10920,04700,4,4
41007009501,2985,50,2829,50,9,39,57,2305,34,2167,34,4,27,39,680.16,529.29,NA,3150,90153,NA,NA,01620,1,2
41007009502,3915,91,3702,91,6,29,87,3109,65,2883,65,6,21,69,917.41,713.91,NA,3150,90153,NA,NA,01620,1,2
41007009503,3708,158,3315,158,60,97,75,2712,89,2362,89,44,69,59,800.26,622.75,NA,3150,90153,NA,NA,01620,1,2
41007009504,3084,31,3004,31,0,25,18,2203,20,2134,20,0,17,12,650.07,505.87,NA,3150,90153,NA,NA,03260,1,2
41007009505,3133,39,2966,39,3,49,76,2255,26,2124,26,2,34,43,665.41,517.81,NA,78900,90153,NA,NA,13080,1,2
41007009506,2402,37,2335,37,2,10,16,1749,21,1686,21,2,8,11,516.1,401.62,NA,78900,90153,NA,NA,07440,1,2
41007009507,1600,15,1573,15,1,7,4,1203,7,1181,7,0,4,4,354.98,276.24,NA,28450,90153,NA,NA,11100,1,2
41007009508,1076,30,1021,30,2,6,17,890,15,838,15,2,4,16,262.62,204.37,NA,65950,92839,NA,NA,11100,1,2
41007009509,3616,58,3484,58,8,37,28,2796,36,2664,36,7,32,21,825.05,642.04,NA,65950,92839,NA,NA,11100,1,2
41007009510,1092,43,1028,43,0,11,9,934,33,858,33,0,6,4,275.61,214.47,NA,10850,92839,NA,NA,11100,1,2
41007009511,1852,25,1803,25,5,7,11,1427,13,1385,13,3,4,9,421.08,327.68,NA,65950,92839,NA,NA,11100,1,2
41007009512,2780,41,2686,41,2,33,15,1979,24,1907,24,2,15,7,583.97,454.43,NA,NA,91445,NA,NA,06750,1,2
41007009513,2014,28,1968,28,1,11,6,1524,17,1478,17,1,6,5,449.7,349.95,NA,78900,90153,NA,NA,13080,1,2
41007950199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3150,90153,NA,NA,01620,1,2
41007950399,44,2,42,2,0,0,0,46,2,42,2,0,0,0,13.57,10.56,NA,NA,90153,NA,NA,01620,1,2
41009009701,551,1,545,1,0,4,1,423,1,417,1,0,3,1,123.19,104.48,NA,NA,91819,NA,NA,03260,1,2
41009009702,5406,57,5221,57,4,92,32,3826,39,3674,39,2,54,18,1114.21,945.05,NA,13750,90544,NA,NA,03260,1,2
41009009703,4277,93,4077,93,2,66,35,3078,49,2922,49,1,43,14,896.37,760.29,NA,60850,92601,NA,NA,03265,1,2
41009009704,1983,23,1921,23,0,19,15,1434,12,1390,12,0,13,7,417.61,354.21,NA,NA,91190,NA,NA,03265,1,2
41009009705,4133,68,3981,68,7,54,23,2903,40,2772,40,2,34,15,845.41,717.06,NA,14750,92703,NA,NA,11720,1,2
41009009706,4276,83,4150,83,9,20,13,3208,46,3081,46,7,18,10,934.23,792.4,NA,64600,92703,NA,NA,10980,1,2
41009009707,3709,85,3521,85,1,58,44,2671,49,2506,49,1,39,27,777.85,659.75,NA,64600,92703,NA,NA,11720,1,2
41009009708,3925,60,3775,60,4,40,46,2893,29,2788,29,1,25,21,842.5,714.59,NA,64600,92703,NA,NA,11720,1,2
41009009711,3178,57,3056,57,2,36,26,2205,29,2110,29,1,23,13,642.14,544.65,NA,77250,93332,NA,NA,12930,1,2
41009970998,2754,96,2593,96,5,37,23,2046,58,1885,58,4,25,16,595.84,505.38,NA,65500,92805,NA,NA,10980,1,2
41009971098,3365,61,3227,61,3,59,15,2454,33,2343,33,2,32,11,714.65,606.15,NA,65500,92805,NA,NA,10980,1,2
41011000001,5480,90,5260,90,3,99,28,4206,57,3999,57,2,71,20,1146.75,959.46,15360,40650,92159,NA,NA,08820,3,5
41011000002,2435,30,2334,30,7,48,15,1841,24,1752,24,0,32,9,501.94,419.96,15360,15250,91003,NA,NA,03660,3,5
41011000003,3507,65,3331,65,4,47,60,2706,47,2543,47,2,31,36,737.78,617.28,15360,53000,90629,NA,NA,08820,3,5
41011000004,6129,171,5745,171,32,102,79,4542,96,4205,96,26,71,48,1238.36,1036.1,15360,53000,90629,NA,NA,08820,3,5
41011000005,10223,336,9428,336,34,291,131,7790,183,7118,183,15,191,100,2123.91,1777.02,15360,15250,90629,NA,NA,03660,3,5
41011000006,2576,41,2458,41,2,36,36,2011,22,1916,22,1,24,26,548.29,458.74,15360,15250,90629,NA,NA,03660,3,5
41011000007,7327,170,6868,170,14,176,97,5676,101,5302,101,9,107,56,1547.54,1294.79,15360,15250,90629,NA,NA,03660,3,5
41011000008,2916,41,2770,41,1,89,15,2214,23,2104,23,0,56,8,603.64,505.05,15360,15250,91003,NA,NA,03660,3,5
41011000009,7771,151,7384,151,22,165,49,5893,98,5560,98,10,99,28,1606.7,1344.29,15360,15350,90646,NA,NA,03390,3,5
41011000010,5580,108,5357,108,9,75,27,4447,67,4232,67,5,59,17,1212.46,1014.43,15360,3800,90221,NA,NA,01800,3,5
41011000799,13,0,13,0,0,0,0,13,0,13,0,0,0,0,3.54,2.97,NA,15250,90629,NA,NA,03660,3,5
41011001198,6316,150,5931,150,5,210,19,4585,72,4304,72,2,124,11,1250.08,1045.91,15360,51050,92074,NA,NA,00640,3,5
41011001298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,91003,NA,NA,03660,3,5
41013009501,4676,98,4478,98,5,73,22,3387,56,3215,56,1,49,10,742.31,1028.04,NA,59850,92363,NA,NA,03720,5,3
41013009502,3574,131,3391,131,3,47,1,2651,74,2474,74,1,27,1,581.01,804.65,NA,59850,92363,NA,NA,03720,5,3
41013009503,4313,133,4108,133,3,52,17,3256,78,3060,78,1,31,8,713.6,988.28,NA,59850,92363,NA,NA,03720,5,3
41013009504,1548,26,1478,26,0,35,7,1173,14,1117,14,0,24,4,257.08,356.04,NA,NA,90765,NA,NA,03720,5,3
41015009501,2881,34,2758,34,7,65,13,2300,21,2193,21,4,51,10,501.9,667.63,15360,59250,92533,01050,05760,10020,3,5
41015009502,4760,101,4512,101,2,113,29,3837,66,3607,66,1,78,19,837.31,1113.78,15360,29900,91207,05730,05760,10020,3,5
41015009503,7216,140,6815,140,20,174,64,5576,79,5263,79,13,96,46,1216.79,1618.56,15360,8650,90357,09810,05760,02310,3,5
41015009504,4470,79,4282,79,2,92,15,3831,45,3669,45,2,59,11,836,1112.03,15360,32100,91275,NA,NA,02310,3,5
41015950598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,90357,NA,NA,06900,3,3
41017009901,41,0,39,0,0,2,0,27,0,26,0,0,1,0,5.88,7.64,NA,NA,92958,NA,NA,02370,5,3
41017009902,1152,36,1094,36,0,3,19,825,17,776,17,0,2,13,179.55,233.49,NA,NA,92958,NA,NA,01980,5,3
41017009903,2292,20,2221,20,2,38,11,1785,11,1733,11,1,23,6,388.48,505.19,NA,NA,92958,NA,NA,01980,5,3
41017009904,3564,46,3468,46,4,36,10,2803,29,2703,29,1,33,8,610.04,793.3,NA,73225,92958,NA,NA,01980,5,3
41017009905,3913,55,3807,55,0,35,16,2993,26,2909,26,0,19,13,651.39,847.07,NA,73225,92958,NA,NA,01980,5,3
41017009906,2985,51,2885,51,3,33,13,2294,27,2204,27,3,27,6,499.26,649.24,NA,67950,92958,NA,NA,11490,5,3
41017009907,3720,91,3586,91,2,29,10,2782,47,2663,47,1,20,4,605.47,787.36,NA,NA,93247,NA,NA,10350,5,3
41017009908,3781,99,3635,99,0,39,8,2756,61,2596,61,0,33,5,599.81,780,NA,72800,92635,NA,NA,10350,5,3
41017009909,3279,99,3106,99,2,46,24,2427,60,2261,60,1,28,17,528.2,686.88,NA,61200,92635,NA,NA,10350,5,3
41017009910,4056,102,3884,102,2,44,24,2995,56,2841,56,1,29,12,651.82,847.64,NA,61200,92635,NA,NA,10350,5,3
41017009911,4115,60,4024,60,2,22,6,3110,34,3022,34,1,15,4,676.85,880.19,NA,61200,92635,NA,NA,10350,5,3
41017009912,7804,126,7595,126,9,40,32,5767,71,5572,71,5,35,13,1255.11,1632.16,NA,5800,90306,NA,NA,01980,5,3
41017009913,4191,83,4054,83,11,20,22,3215,58,3063,58,4,15,17,699.7,909.9,NA,5800,90306,NA,NA,01980,5,3
41017009914,3293,79,3163,79,9,29,13,2608,56,2466,56,4,19,7,567.6,738.11,NA,5800,90306,NA,NA,01980,5,3
41017009915,3768,124,3564,124,7,36,34,2940,85,2713,85,5,28,24,639.85,832.07,NA,5800,90306,NA,NA,01980,5,3
41017009916,3696,67,3564,67,2,37,26,2860,42,2732,42,2,26,16,622.44,809.43,NA,5800,90306,NA,NA,01980,5,3
41017009917,7080,157,6822,157,7,38,56,5252,88,5013,88,4,26,33,1143.03,1486.41,NA,5800,90306,NA,NA,01980,5,3
41017009918,4350,60,4244,60,5,15,26,3042,36,2945,36,2,10,13,662.05,860.94,NA,5800,90306,NA,NA,01980,5,3
41017009919,4248,95,4045,95,10,39,55,3194,54,3017,54,5,27,37,695.13,903.96,NA,5800,90306,NA,NA,01980,5,3
41017009920,3630,76,3503,76,1,28,21,2855,49,2721,49,1,20,15,621.35,808.02,NA,19020,90306,NA,NA,01980,5,3
41019000400,2296,30,2233,30,0,15,18,1708,18,1646,18,0,13,13,354.06,468.82,15360,84600,91547,NA,NA,13650,3,5
41019000500,8492,247,8079,247,13,112,39,6242,150,5828,150,6,82,26,1293.93,1713.32,15360,71650,90425,NA,NA,11940,3,5
41019000600,3187,55,3096,55,0,22,14,2387,37,2291,37,0,13,9,494.81,655.19,15360,NA,90425,NA,NA,09120,3,5
41019000700,4457,84,4319,84,3,35,16,3371,57,3223,57,3,24,7,698.79,925.28,15360,NA,91853,NA,NA,10710,3,5
41019000800,5711,113,5513,113,7,27,51,4514,77,4302,77,5,21,32,935.73,1239.02,15360,63650,92686,NA,NA,10710,3,5
41019000900,5341,160,5074,160,1,62,40,4238,105,3964,105,1,38,25,878.51,1163.26,15360,63660,92686,NA,NA,10710,3,5
41019001000,3021,82,2804,82,21,89,21,2231,55,2030,55,18,58,15,462.47,612.37,NA,NA,92244,NA,NA,05670,3,5
41019001100,2534,28,2450,28,3,30,21,1875,20,1804,20,1,20,10,388.68,514.66,15360,NA,92244,NA,NA,05670,3,5
41019001200,7169,260,6719,260,20,105,63,5547,187,5032,187,13,79,49,1149.86,1522.56,15360,63650,92686,NA,NA,10710,3,5
41019001300,4958,180,4620,180,17,82,58,3743,103,3427,103,10,64,36,775.9,1027.39,15360,63650,92686,NA,NA,10710,3,5
41019001400,4732,72,4566,72,4,50,38,3601,46,3454,46,2,32,21,746.47,988.41,15360,63650,92686,NA,NA,10710,3,5
41019001500,5076,112,4847,112,8,79,29,3484,59,3293,59,3,52,18,722.21,956.3,NA,30750,92686,NA,NA,10710,3,5
41019001600,5397,138,5125,138,9,91,33,3885,69,3668,69,4,56,19,805.34,1066.37,NA,83400,93179,NA,NA,13490,3,5
41019001700,3587,24,3489,24,1,62,11,2612,17,2527,17,1,45,5,541.45,716.95,15360,NA,93179,NA,NA,13490,3,5
41019001800,4579,107,4383,107,2,63,23,3281,49,3129,49,0,42,12,680.13,900.58,15360,50950,92057,NA,NA,11610,3,5
41019001900,3853,78,3637,78,2,97,39,2731,43,2560,43,1,64,20,566.12,749.61,15360,74650,92057,NA,NA,11610,3,5
41019002000,4680,90,4432,90,8,123,24,3440,43,3249,43,5,85,15,713.09,944.22,15360,11000,92057,NA,NA,11610,3,5
41019010098,2612,59,2484,59,2,56,8,2019,38,1903,38,1,36,3,418.53,554.18,15360,61300,92652,NA,NA,10410,3,5
41019020098,4454,76,4257,76,2,76,43,3355,54,3179,54,1,42,25,695.47,920.89,15360,61300,92652,NA,NA,10410,3,5
41019030098,4093,79,3937,79,4,58,15,2985,40,2854,40,3,39,9,618.77,819.33,15360,20500,91054,NA,NA,04350,3,5
41019210098,4420,151,4132,151,13,94,25,3269,78,3032,78,6,60,15,677.65,897.29,15360,29350,93060,NA,NA,05640,3,5
41019220098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019230087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,91054,NA,NA,10410,3,5
41019230088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019230089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019230090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019230091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019230092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019230093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019230094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019230095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019230096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019230097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019230098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019240098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,90425,NA,NA,10410,3,5
41019250098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,90425,NA,NA,09120,3,5
41019260098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,93179,NA,NA,00640,3,5
41021009601,1717,30,1668,30,0,10,9,1273,17,1229,17,0,5,5,376,502,78650,15000,90612,NA,NA,03330,5,3
41023009601,2582,55,2492,55,5,24,6,1949,43,1840,43,2,17,4,396.96,674.53,NA,59650,92584,NA,NA,10110,5,3
41023009602,5271,97,5103,97,1,62,8,3879,61,3706,61,1,44,6,790.04,1342.47,NA,37550,91462,NA,NA,06780,5,3
41025009801,5240,165,4796,165,2,241,34,3910,109,3522,109,1,145,24,849.22,1379.52,9825,9800,90391,11910,03630,02490,5,3
41025009802,1820,56,1748,56,0,11,5,1325,41,1234,41,0,5,4,287.78,467.48,9825,NA,90918,03600,03630,02490,5,3
41027009501,3555,574,2826,574,3,65,81,2921,385,2032,385,2,49,68,620.97,694,NA,11600,92431,NA,NA,06510,5,3
41027009502,4700,575,3989,575,5,31,92,3806,359,2992,359,2,21,73,809.1,904.26,NA,34900,91343,NA,NA,06510,5,3
41027009503,4267,450,3703,450,12,47,52,3442,269,2822,269,8,31,43,731.72,817.78,NA,34900,91343,NA,NA,06510,5,3
41027009504,4381,1153,3110,1153,16,43,59,3830,715,2311,715,11,29,49,814.21,909.96,78650,34900,92380,NA,NA,06510,5,3
41029000001,1809,286,1432,286,4,25,62,1512,171,1111,171,2,16,41,309.77,418.53,15360,47000,91836,NA,NA,08040,5,3
41029000002,10246,906,9038,906,57,177,60,7867,502,6674,502,35,118,36,1611.75,2177.61,15360,47000,91836,NA,NA,08040,5,3
41029000003,3794,156,3558,156,1,55,24,3006,92,2760,92,1,45,16,615.85,832.07,15360,47000,91836,NA,NA,08040,5,3
41029000004,11695,321,11094,321,15,80,184,8791,186,8245,186,10,57,107,1801.05,2433.37,15360,47000,91836,NA,NA,08040,5,3
41029000005,7106,235,6656,235,23,87,102,5717,135,5300,135,14,70,63,1171.27,1582.48,15360,47000,91836,NA,NA,08040,5,3
41029000006,8479,291,8074,291,9,48,57,6902,187,6454,187,3,34,37,1414.05,1910.49,15360,47000,91836,NA,NA,08040,5,3
41029000007,4945,350,4475,350,3,67,45,3793,195,3333,195,0,45,25,777.09,1049.91,15360,47000,91836,NA,NA,08040,5,3
41029000008,3956,141,3721,141,13,51,27,3092,88,2857,88,3,37,19,633.47,855.87,15360,47000,91836,NA,NA,08040,5,3
41029000009,4239,118,4026,118,7,51,33,3156,65,2971,65,4,31,20,646.58,873.59,NA,12400,91836,NA,NA,02940,5,3
41029000010,6363,203,6033,203,4,46,74,4686,111,4380,111,0,39,45,960.04,1297.1,15360,12400,91836,NA,NA,02940,5,3
41029000011,3280,97,3127,97,1,43,10,2523,64,2360,64,1,27,7,516.9,698.37,15360,12400,91836,NA,NA,02940,5,3
41029000012,1909,70,1788,70,0,36,15,1397,35,1291,35,0,22,14,286.21,386.69,15360,47000,91836,NA,NA,08040,5,3
41029000013,9648,542,8878,542,30,139,56,6903,284,6190,284,24,87,34,1414.25,1910.77,15360,81450,91836,NA,NA,04500,5,3
41029000014,5006,184,4687,184,7,85,40,3546,93,3281,93,3,52,24,726.49,981.54,15360,21550,90952,NA,NA,04500,5,3
41029000015,3705,109,3557,109,1,29,9,2928,57,2785,57,1,20,8,599.87,810.48,NA,37000,91836,NA,NA,08040,5,3
41029000016,7866,331,7324,331,19,111,79,6342,191,5820,191,5,85,50,1299.32,1755.48,15360,57500,91836,NA,NA,09630,5,3
41029000017,4613,341,4186,341,8,55,18,3703,195,3254,195,2,44,13,758.65,1025,15360,72500,90119,NA,NA,09630,5,3
41029000018,4852,100,4601,100,14,55,81,3707,79,3444,79,9,39,57,759.47,1026.11,15360,3050,90119,NA,NA,01560,5,3
