GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PRECCAS,G16PREOKEN,G16PREOFUE,G16PREOMOO,G16PREOLAR
34027125005,34,027,125005,182.53,153.26,10.74,7.81,0,0,0,0,0
34027130001,34,027,130001,175,284,13,8,0,0,1,0,0
34027130002,34,027,130002,320,521,23,8,0,0,0,0,0
34027130003,34,027,130003,262.26,429.81,12,11.95,3.96,0,0,0.01,0
34027135001,34,027,135001,164.56,239.35,2.86,5.67,0,0,0,0,0
34027135002,34,027,135002,162.5,224.8,7.17,13.34,0,0,0,0,0
34027135003,34,027,135003,186.09,189.12,6.01,8,1,0,0,0,0
34027135004,34,027,135004,186.75,239.86,14.04,5.02,0,0,0,0,1
34027135005,34,027,135005,359.16,416.03,21.95,9.98,2,1,0,1,1
34027135006,34,027,135006,138.63,234.23,12.43,3.82,1.91,0,0,0,0
34027135007,34,027,135007,346.11,277.26,14.06,9.05,0.01,0,0,0,0
34027135008,34,027,135008,296.05,334.47,15.6,14.32,2.05,0.05,0.92,0.05,0
34027135009,34,027,135009,274,355,9,1,0,0,0,0,0
34027135010,34,027,135010,389.29,423.21,31.25,19,0,1,0.06,1,0
34027135011,34,027,135011,287.89,189.73,16.5,4.95,0,0.82,0,0,0
34027135012,34,027,135012,278.11,276.27,18.5,7.05,1,0.18,0,0,0
34027135013,34,027,135013,205,300,17,4,1,0,0,0,0
34027135014,34,027,135014,260.83,294.48,13.88,8.92,3.18,0.79,0.03,0.84,0
34027135015,34,027,135015,249.18,257.92,8.84,3.94,1.77,0.16,0.08,0.16,0
34027135016,34,027,135016,148,228,9,5,0,0,2,0,0
34027135017,34,027,135017,268.14,427.26,19.42,0.25,0.03,0.03,0.91,0,0.03
34027135018,34,027,135018,208.57,322.6,12.67,8.77,0,0,0.97,1.95,0
34027135019,34,027,135019,137.01,197.01,12,5,0,0,0,0,0
34027135020,34,027,135020,318.02,427.24,23.36,6.37,3.06,0,0,0,0
34027135021,34,027,135021,509.7,422.69,18.49,8.48,0,0.19,0,0,0.38
34027135022,34,027,135022,278,306,10,5,0,0,0,0,0
34027140001,34,027,140001,232.91,464.29,13.5,9.67,3.07,1,0,0,0
34027140002,34,027,140002,293.51,398.4,19.25,9.62,0,0,0,0,0
34027145001,34,027,145001,519.23,382.32,18.01,3,3,0,0,1,2
34027145002,34,027,145002,479.19,354.03,17.32,7.54,0.14,0,1,0,1
34027145003,34,027,145003,191.71,213.59,7.08,5.12,0,0.1,0.85,0,0
34027145004,34,027,145004,263.87,230.15,14.33,3.37,0.84,0,0,0,0
34027145005,34,027,145005,421.46,280.7,15.29,12.97,2.06,0,0,1.09,0.98
34027145006,34,027,145006,283.06,294.85,22.61,3.93,0,0,0,0,0
34027145007,34,027,145007,382.45,406.64,22.27,4.74,1,1,0,0,0
34027145008,34,027,145008,326.82,324.82,21.7,9.77,0.2,0.1,0,0,0
34027145009,34,027,145009,180.18,189.26,9.84,3.03,0,0,0,0,0
34027145010,34,027,145010,295.43,259.62,6.96,5.97,0,0,0,0,0
34027145011,34,027,145011,370.57,338.38,14.04,12.03,1,0,0,0,0
34027145012,34,027,145012,519.37,471.57,19.2,16.09,2,0,0.3,1,0
34027145013,34,027,145013,293.38,245.79,10.38,5.46,0,0.08,0,0,0
34027145014,34,027,145014,252.93,218.93,9.07,10.58,0.01,1.83,0.12,0,0
34027145015,34,027,145015,274.15,271.61,18.67,6.79,0,0,1.7,0,0
34027145016,34,027,145016,169.59,56.86,6.86,2.94,0,0,0,0,0
34027145017,34,027,145017,241.65,250.12,4.44,4.42,0,0.07,0,0,0
34027145018,34,027,145018,239.37,236.19,9.78,14.97,0.01,0.88,0.01,0,0
34027145019,34,027,145019,265.82,102.05,1.8,3.26,0.75,0.02,0.02,0,0
34027145020,34,027,145020,326.78,302.8,11.02,7.01,0.01,0,1,0,0
34027145021,34,027,145021,230.92,148.02,9.21,2.63,0.66,0,0.66,0,0
34027145022,34,027,145022,411,187,10,10,0,0,0,1,0
34027145023,34,027,145023,380.71,297.58,12.68,4.42,1.32,0.86,0.33,0,0
34027145024,34,027,145024,782.77,551.56,16.44,9.72,5.56,1.13,1.05,0.01,1
34027145025,34,027,145025,445.63,353.72,11.76,5.85,0,0,0.97,0,0
34027145026,34,027,145026,257.93,140.67,12.48,3.38,1.63,0,0.02,0,0.01
34027145027,34,027,145027,240.62,322.62,9.22,3.69,0,0,0.92,0,0
34027145028,34,027,145028,294.09,303.7,12.04,2.01,0,0,0,0,0
34027145029,34,027,145029,268.49,236.44,11.18,6.28,1,0.02,0,0,0
34027145030,34,027,145030,198.44,228.36,9.75,7.71,1.08,0,0.04,0,0.04
34027145031,34,027,145031,357.51,340.82,18.42,16.93,1.98,0,0.96,0,0.96
34027145032,34,027,145032,364.83,174.89,16.01,9.17,0.89,0.06,0.09,0,0
34027145033,34,027,145033,396.73,426.06,17.43,10.18,0.53,0,0,0,0
34027145034,34,027,145034,373.88,351.49,11.81,2.95,0.01,0,0.13,0,0
34027145035,34,027,145035,216.4,186.48,2.99,1.99,0,1,1,0,0
34027145036,34,027,145036,300.68,279.22,9.04,2.02,0.99,0,0.01,0,0
34027145037,34,027,145037,123.54,184.87,3.61,8.12,0,0,0,0,0
34027145038,34,027,145038,160,187,11,4,0,0,0,0,0
34027145039,34,027,145039,450.2,333.1,15.26,12.27,1,1,1,0,0
34027155001,34,027,155001,261.76,347.48,12.84,8.19,2.73,0.01,1.79,0,0
34027155002,34,027,155002,293.16,362.68,19.86,6.17,1.14,0,0,0.05,0.05
34027155003,34,027,155003,272.99,469.54,20.85,1.99,3.97,0.99,0,0,0
34027155004,34,027,155004,278,450,27,11,1,0,0,0,0
34027155005,34,027,155005,290,356,23,5,0,0,0,0,0
34027155006,34,027,155006,329.94,597.07,20.93,3.99,0,0,0,0,0
34027155007,34,027,155007,229,381,9,6,1,1,0,0,0
34027155008,34,027,155008,233,405,14,5,0,1,1,0,0
34027155009,34,027,155009,168,356,14,1,1,0,0,0,0
34027155010,34,027,155010,203,389,14,7,1,0,0,0,0
34027155011,34,027,155011,293,477,13,3,2,0,0,1,0
34027155012,34,027,155012,700,491,13,2,0,1,0,0,1
34027160001,34,027,160001,309.95,311.77,10.97,2.99,0,0,0,0,0
34027160002,34,027,160002,297.16,264.8,18.63,5.88,0,0,0,0,0
34027160003,34,027,160003,299.82,257.24,18.17,5.45,0,0,0,0,0
34027160004,34,027,160004,397.66,277.11,19.36,3.52,0.13,0,0.13,0,0
34027160005,34,027,160005,375.57,330.16,11.39,8.03,1.07,0.08,0,1,0
34027160006,34,027,160006,450.7,317.29,7.04,13.88,2.92,0.03,0,0,0.01
34027160007,34,027,160007,394.08,233.62,12.85,7.22,0,0.8,0,0,0
34027160008,34,027,160008,271.96,200.12,9.03,6.44,0,0.11,0,0,0
34027160009,34,027,160009,307.62,357.96,17.94,3.19,0,0,0.03,0,0
34027160010,34,027,160010,332.6,310.91,14.76,6.53,3,0,1,1,0
34027160011,34,027,160011,553.77,446.87,24.37,9.03,1.17,0,1.03,0,0
34027160012,34,027,160012,385.38,421.75,24.53,5.2,0.02,0,0.02,0,0
34027160013,34,027,160013,346.47,370.11,13.47,3.39,3.05,1,0,1,0
34027160014,34,027,160014,309,351,17,8,1,0,0,0,0
34027160015,34,027,160015,233,217,13,1,1,1,2,0,0
34027160016,34,027,160016,350.25,219.03,22.81,2.65,0.87,0,0.87,0,0
34027160017,34,027,160017,499,506,17,12,0,0,0,1,0
34027160018,34,027,160018,395.7,372.79,29.26,5.93,0,0.01,0.97,0,0
34027160019,34,027,160019,331.04,225.11,14.05,4.19,0,0,0,0,0
34027165001,34,027,165001,160.53,319.51,11.11,8.26,3.49,0.9,0.01,0,0.09
34027165002,34,027,165002,333.05,540.94,19.26,9.02,2.94,0.03,0,0,0.02
34027165003,34,027,165003,354.47,450.01,16.25,4.44,1.06,0.03,0,0,0.03
34027170001,34,027,170001,227.56,344.14,18.57,4.8,0.94,0.83,0,0,0
34027170002,34,027,170002,209,290,19,7,1,0,3,0,0
34027170003,34,027,170003,238,255,13,3,0,1,1,0,0
34027170004,34,027,170004,299.44,344.86,19.43,6.2,1.06,0.17,0,0,0
34027170005,34,027,170005,352,412,11,4,4,0,0,0,0
34027175101,34,027,175101,184.99,129.16,2.26,8.23,0.02,0,2,1,0
34027175102,34,027,175102,309.26,320.07,14,3.01,2,0,1,0,0
34027175103,34,027,175103,371,308,20,11,2,0,0,0,1
34027175104,34,027,175104,177,169,7,3,0,0,0,0,0
34027175201,34,027,175201,396,334,18,10,1,0,0,0,0
34027175202,34,027,175202,283.3,258.05,7.11,5.95,0.13,0.95,0.02,0.12,0.02
34027175203,34,027,175203,316.48,298.75,15.29,7.22,0.05,0.02,0,0.05,0
34027175204,34,027,175204,277.77,390.02,17.34,4.74,0.62,0,0,0,0
34027175301,34,027,175301,254.08,365.78,24.6,7.22,1,0.97,0.06,0.04,0
34027175302,34,027,175302,288.14,349.04,16.98,8.1,0.68,1,1,0,0
34027175303,34,027,175303,200,306,10,2,4,0,1,0,0
34027175304,34,027,175304,383.99,413.84,2.42,1.61,0.81,0,0,0.81,0
34027175401,34,027,175401,369.8,391.22,23.07,8.53,1.06,0,0,0,0
34027175402,34,027,175402,173.54,143.02,9.75,4.08,0.31,0,0.32,0,0.32
34027175403,34,027,175403,300.59,262.5,21.57,5.7,0,0,0.68,0,0.68
34027175404,34,027,175404,72.86,89.96,6.02,1.9,0.32,0,0,0,0
34027175501,34,027,175501,253.41,424.58,19.29,2.43,0.24,0.05,1.42,0,0
34027175502,34,027,175502,202.15,180.6,9.36,3.66,0.9,0,0.9,0,0
34027175503,34,027,175503,114.94,116.67,10.01,1.73,0,0,0,0,0
34027175504,34,027,175504,333,320,17,10,1,0,1,0,1
34027175601,34,027,175601,234.64,432.19,19.05,10.2,0,0,1.04,0,0
34027175602,34,027,175602,152.85,286.84,14.74,2.83,0.03,0,0.56,0,0
34027175603,34,027,175603,128.08,277.09,11.71,3.75,0.85,0,0.06,0,0
34027175604,34,027,175604,159.2,224.85,13.11,3.04,0,0,0,0,0
34027180101,34,027,180101,208.63,295.22,13.03,17.04,1.01,0,1,2,0
34027180102,34,027,180102,195.97,354.57,8.2,3.65,0,0,0.91,0.91,0
34027180103,34,027,180103,215.58,370.24,20.12,11.12,0.04,0,0,1,0
34027180104,34,027,180104,193.07,322.1,12,4,0,0,0,0,0
34027180105,34,027,180105,191.72,257.55,3.84,5.26,0.96,0,0.06,0,0
34027180201,34,027,180201,224.95,441.74,8.05,8.5,0,0,0.09,0.11,0
34027180202,34,027,180202,231.68,363.09,15.58,6.83,1.94,0.01,0,0.03,0
34027180203,34,027,180203,280.92,377.44,14.76,4.56,0.57,0.13,2.02,0.25,0
34027180204,34,027,180204,109.38,123.62,7.26,0.8,0.63,0,0,0,0
34027180205,34,027,180205,175.8,243.66,8.13,4.43,0.74,0.74,0,1.47,0
34027180301,34,027,180301,200.83,232.3,12.28,5.72,0.04,0,0.73,0,0
34027180302,34,027,180302,166.96,252.77,3.73,3.73,0,0,0,0.93,0
34027180303,34,027,180303,186.8,361.4,15.66,5.34,0.02,0,0,0.07,0
34027180304,34,027,180304,234,311,12,6,0,1,0,0,0
34027180305,34,027,180305,148.65,243.74,15.47,2.74,0.92,0,0.01,0,0
34027180306,34,027,180306,323.04,464.91,17.92,5.15,2.03,0,1.2,0,0
34027180401,34,027,180401,305.33,523.38,21.89,12.15,1.1,0.12,0.98,0.24,0
34027180402,34,027,180402,201,334,9,4,4,0,0,1,0
34027180403,34,027,180403,217.35,358.91,11.57,1.3,0.04,0,0,0,0
34027180404,34,027,180404,143,288,17,2,0,0,1,0,0
34027180405,34,027,180405,247.65,337.09,16.43,7.7,0.96,0,0,0,0
34027180406,34,027,180406,250.96,454.42,18.34,8.2,0.02,2,0,0,0
34027185001,34,027,185001,298.47,70.65,4.97,2.99,0,0,0,0,0.99
34027190001,34,027,190001,256.29,469.29,13.85,8.66,0.87,0,0,0,0
34027190002,34,027,190002,423.15,620.74,32.67,12.23,2.75,0,0.87,0,0.05
34027190003,34,027,190003,441.97,650.6,38.25,12.47,0.4,0.08,1.17,0,0
34027190004,34,027,190004,172.86,325.83,14.52,5.94,1.69,0.82,1.65,0,0
34027190005,34,027,190005,483.01,723.35,23.78,11.62,0.54,0.1,0.31,0,0
34027190006,34,027,190006,143.5,334.66,15.42,6.66,0.95,0,0,0,0.02
34027190007,34,027,190007,412.08,447.11,20.69,9.15,0.93,0.07,0.05,0,0.14
34027190008,34,027,190008,290.34,517.87,23.37,11.17,0.8,0,0.95,0.16,0
34027190009,34,027,190009,302.93,480.12,25.53,5.15,3.92,0,0.96,0,0
34027190010,34,027,190010,207.95,390.18,28.66,3.67,0,0,0,0,0
34027190011,34,027,190011,235.98,290.96,13.04,4.02,0,0,0,0,0
34027190012,34,027,190012,292.81,484.42,23.33,9.12,1.01,0,0,0,0.01
34027190013,34,027,190013,261.05,393.23,16.55,8.82,4.19,0,0.04,0.84,0
34027195001,34,027,195001,263.29,220.29,9.39,6.11,0.02,0.02,0.99,0,0
34027195002,34,027,195002,238.43,221.8,8.93,4.95,2.97,0,0,0,0
34027195003,34,027,195003,429.51,350.52,24.68,1.97,1.97,0.99,0.99,0,0
34027195004,34,027,195004,231.07,205.27,6.84,7.8,1.94,0,0,0,0
34027195005,34,027,195005,289.02,234.01,12,11,0,0,0,1,0
34029003001,34,029,003001,293.44,652.44,17.07,14.82,3.18,0.34,0,0,0
34029003002,34,029,003002,487.43,789.94,47.16,24.18,9.03,0,1,0,0
34029003003,34,029,003003,260,523,11,6,3,0,0,0,0
34029003004,34,029,003004,251.7,412.13,22.07,10.03,6.01,0,0,0,0
34029003005,34,029,003005,187.33,309.15,5.18,3.11,4.04,0,0,0,1
34029003006,34,029,003006,266.98,496.83,23.06,13.03,12.06,0,0,0,0
34029003007,34,029,003007,283.89,543.72,20.09,1.01,2.03,0,0,0,0
34029003008,34,029,003008,275.08,562.99,2.68,1.44,4.66,0,0,0,0
34029003009,34,029,003009,213.07,459.59,10.51,0,0.96,0,0,0.96,0
34029003010,34,029,003010,121.02,177.17,1.94,0.97,1.94,0,0,0,0
34029003011,34,029,003011,477,786,31,16,5,1,0,0,0
34029003012,34,029,003012,283.85,491.1,6.88,0.98,1.96,0,0,0,0
34029003013,34,029,003013,227.23,480.45,6.08,2,2.04,3,0,0,0
34029003014,34,029,003014,125.09,259.58,2.84,1.57,2.39,0,0,0.04,0
34029003015,34,029,003015,170.78,341.57,1.92,0,0.96,0,0,0,0
34029005001,34,029,005001,133.04,153.13,5.02,3.77,0.63,0,0,0,0
34029010001,34,029,010001,246.99,338.21,21.61,6.01,0,0,0,0,0
34029015001,34,029,015001,273,392,9,6,6,0,0,0,0
34029020001,34,029,020001,238.58,385.32,18.45,10.14,2.12,1,0,0,0
34029020002,34,029,020002,313.18,595.5,24.23,10.23,3.12,0,0,0,0
34029020003,34,029,020003,235.11,478.82,21.98,6.69,4.78,0,0,0,0
34029020004,34,029,020004,255,488,15,16,9,0,0,0,0
34029020005,34,029,020005,226.33,472.48,26.59,11.32,2.11,1,0,0,0
34029020006,34,029,020006,173.68,380.11,16.74,4.19,0.14,0,0.95,0,0
34029020007,34,029,020007,118.77,328.68,20.08,5.02,2,1,1,1,0
34029025000,34,029,025000,14.99,17.25,0.57,0.42,0.07,0,0,0,0
34029025102,34,029,025102,182,458,20,9,3,1,0,0,1
34029025103,34,029,025103,122.87,310.51,9.21,2.02,0.27,0.09,0,0,0
34029025104,34,029,025104,277.31,714.37,26.39,6.95,2.59,0,1.98,0,0
34029025107,34,029,025107,265.2,492.43,16.57,11.5,4.28,0.01,0,0,0
34029025116,34,029,025116,218.79,510.4,13.33,4.06,7.04,0.02,0,0,0
34029025134,34,029,025134,166.87,429.44,8.62,7.41,0.13,0.03,0,0,1
34029025137,34,029,025137,275.48,471.33,11.03,10.26,2.1,1,0,0,0
34029025139,34,029,025139,144.26,340.55,11.78,2.94,1.96,0.98,0,0,0
34029025205,34,029,025205,324.48,669.92,32.95,6.99,1,1,0,0,0
34029025206,34,029,025206,222.21,603.95,24.69,13.29,4.75,0,0,0,0
34029025211,34,029,025211,129.13,250.08,8.97,3.46,2.07,0.01,0,0,0
34029025233,34,029,025233,114.79,244.51,0.05,1,0,1,0,0,0
34029025235,34,029,025235,234,650,18,7,7,0,0,0,0
34029025236,34,029,025236,212.73,606.98,22.08,7.04,1.02,1,0,0,0
34029025240,34,029,025240,111,275,10,3,0,1,0,0,0
34029025301,34,029,025301,201.68,62.37,3.99,1.03,0.03,0.01,0,0,0.98
34029025308,34,029,025308,193,328,3,0,1,0,0,0,0
34029025313,34,029,025313,137.66,301.32,0.96,1.93,0.96,0,0,0,0
34029025319,34,029,025319,126.75,256.46,4.87,2.92,0.98,0,0,0,0
34029025320,34,029,025320,75,306,14,4,1,0,0,0,0
34029025326,34,029,025326,257.11,578.07,7.18,2.07,3.11,0,0,0,0
34029025327,34,029,025327,221.09,424.42,5.92,3.95,1.97,0.99,0,0,0
34029025329,34,029,025329,242,415,3,4,1,2,0,0,1
34029025330,34,029,025330,248.53,546.29,4.92,1.99,2.91,0,0,0,0
34029025331,34,029,025331,260.48,501.3,5.01,2.09,2.03,0,0,0,0
34029025332,34,029,025332,230.73,482.26,2.27,5.77,1.85,0.04,0.05,0.01,0
34029025409,34,029,025409,120.83,324.63,0.99,1.84,0.91,0.91,0,2.73,0.02
34029025410,34,029,025410,158.37,350.78,0,0,0.97,0,0,0,0
34029025412,34,029,025412,141.04,275.15,1.06,1.08,0.05,0,0,0,0
34029025414,34,029,025414,178.25,441.74,2.98,3.95,2.98,0,0,0,0
34029025415,34,029,025415,143.99,289.98,5.28,2.37,1.18,0.09,0,0.27,0
34029025417,34,029,025417,130.89,264.44,2.67,0.89,2.67,0,0,0,0
34029025418,34,029,025418,145,324,2,0,8,0,0,0,0
34029025421,34,029,025421,101.34,176.43,1.81,1.81,0.9,0,0,0,0
34029025422,34,029,025422,159.76,278.83,5.32,0.11,0.32,0,0,0,0
34029025423,34,029,025423,143.21,284.8,3.37,1.07,1.07,0,0,0,0
34029025424,34,029,025424,191.79,325.21,4.63,0.93,0.93,0,0,0,0
34029025425,34,029,025425,214,404,3,4,7,0,0,0,0
34029025428,34,029,025428,138.87,258.68,0.96,1.92,2.87,0,0,0,0
34029025438,34,029,025438,117.17,262.77,1.99,2.03,1.1,0,0,0,0
34029030001,34,029,030001,211.68,458,12.6,8.04,1,2,0,0,0
34029030002,34,029,030002,202.64,373.38,8.05,3.01,0,0,0,0,2
34029030003,34,029,030003,258,418,21,10,2,0,0,0,0
34029030004,34,029,030004,247.34,559.43,19.28,5.53,4.29,0.08,0,0.04,0
34029030005,34,029,030005,233.33,626.32,20.88,5.66,5.09,0,0.08,0,0.03
34029030006,34,029,030006,313.61,402.94,28.51,8.55,0.95,1.9,0,0,0
34029030007,34,029,030007,276.72,531.92,24.44,14.67,10.76,1.96,0,1.96,0
34029030008,34,029,030008,234.58,556.91,10.01,5.01,0.06,0,0,0,1.04
34029030009,34,029,030009,177.4,360.62,12.6,15.51,1.94,0,0.97,0,0.97
34029030010,34,029,030010,266,506,20,9,5,0,0,0,0
34029030011,34,029,030011,177.48,437.99,11.45,3.82,0.95,0,0.95,0,0
34029030012,34,029,030012,240,517,15,4,2,1,0,0,1
34029030013,34,029,030013,250.19,552.53,9.96,8.95,1.01,0.01,0,0,0
34029030014,34,029,030014,313,659,14,4,5,0,0,0,0
34029030015,34,029,030015,223,562,18,7,0,0,0,0,0
34029030016,34,029,030016,214.07,418.95,13.2,11.13,1.07,0.07,0,0,0
34029030017,34,029,030017,143,405,10,5,0,0,0,0,0
34029030018,34,029,030018,190.2,521.11,15.53,2.91,0,0,0,0,0
34029030019,34,029,030019,148.55,435.04,9.65,3.86,0,0,0,0,0
34029030020,34,029,030020,150.63,392.04,7.98,4.99,2.99,0,0,0,1
34029030021,34,029,030021,207.54,443.16,22.24,11.12,5,0,1,0,0.02
34029030022,34,029,030022,252,475,21,5,2,0,0,0,0
34029030023,34,029,030023,173.34,354.52,3.92,1.96,2.94,0,0,0,0
34029030024,34,029,030024,215.95,438.99,13.08,3.2,1.97,0,0,0,0
34029030025,34,029,030025,125.99,366.34,8.94,0.89,0.89,0,0,0,0
34029030026,34,029,030026,106.01,304.66,8.06,1.11,2.11,0,0,0,0
34029030027,34,029,030027,201.12,382.15,12,12,2,0,0,0,1
34029030028,34,029,030028,148,304,1,2,1,0,0,0,0
34029030029,34,029,030029,303.05,395.97,22.14,16.33,7.68,0,0.96,0,0.96
34029030030,34,029,030030,213.12,465.94,9.41,1.11,3.01,0.98,0,0,0.05
34029030031,34,029,030031,222.64,455.87,8.86,1.97,1.08,0.02,0,0,0.95
34029030032,34,029,030032,185.12,336.41,11.89,10.78,0.02,0,0,0,0
34029030033,34,029,030033,144,341,4,1,2,0,0,0,0
34029030034,34,029,030034,265.38,466.34,16.94,8.28,5.03,0.06,0,0,0
34029030035,34,029,030035,103.15,271.05,3.66,1.13,2.12,0.99,0,0,0
34029030036,34,029,030036,135.88,313.93,3.75,1.87,0.94,0,0,0,0.94
34029030037,34,029,030037,248,564,19,10,1,0,0,0,0
34029030038,34,029,030038,219,548,21,3,5,0,0,0,0
34029030039,34,029,030039,362.13,558.28,23.96,16.71,1.33,0,0.04,0,0.04
34029030040,34,029,030040,189.33,441.12,6.73,0.96,0.96,0,0,0,0
34029030041,34,029,030041,226.83,496.08,14.22,1.14,0,0.04,0,0,0
34029030042,34,029,030042,239,463,18,16,6,1,1,0,0
34029030043,34,029,030043,201,432,15,2,0,1,0,0,0
34029030044,34,029,030044,134.14,312.07,9.32,1.86,1.86,0,0,0,0
34029030045,34,029,030045,273,554,30,13,5,1,0,0,1
34029030046,34,029,030046,192.11,467.83,19.99,9.99,2,1,0,0,0
34029030047,34,029,030047,289,461,18,4,2,0,0,0,1
34029030048,34,029,030048,135,302,0,3,2,0,0,0,1
34029030049,34,029,030049,93,237,3,0,1,0,0,0,0
34029030050,34,029,030050,199.93,255.05,2.8,1.87,0.93,0.93,0,0,0
34029030051,34,029,030051,128,315,11,10,1,0,0,0,0
34029030052,34,029,030052,157,313,14,4,5,0,0,0,0
34029030053,34,029,030053,157,369,13,7,0,0,0,0,0
34029030054,34,029,030054,387.88,482.85,14,9,3,0,0,0,0
34029030055,34,029,030055,104,277,11,2,1,0,0,0,0
34029030056,34,029,030056,134,284,14,4,2,1,1,0,0
34029030057,34,029,030057,177,339,16,5,1,0,0,0,0
34029035001,34,029,035001,156,235,5,3,2,0,0,0,0
34029035002,34,029,035002,210,314,9,11,4,0,0,0,0
34029035003,34,029,035003,153,303,5,2,0,0,0,0,0
34029035004,34,029,035004,399.74,725.24,29.15,9.24,2.03,0,0,0,0
34029035005,34,029,035005,138,287,11,1,1,0,0,0,0
34029035006,34,029,035006,325,585,12,5,5,0,0,0,0
34029035007,34,029,035007,347,572,26,13,4,0,0,0,0
34029035008,34,029,035008,242.84,527.78,11.75,0.98,1.96,0,0,0,0
34029035009,34,029,035009,300,506,12,7,4,0,0,0,0
34029035010,34,029,035010,223,190,12,3,2,0,0,0,1
34029035011,34,029,035011,290.97,726.42,19.36,4.46,1.36,0,0.01,0.01,1.01
34029035012,34,029,035012,199.27,522.25,14.5,1.22,0.04,0.02,0,0,0.02
34029035013,34,029,035013,235.12,387.31,10.39,3.48,1.88,1.88,0.94,0,0
34029035014,34,029,035014,290.56,380.82,14.14,2.07,4.01,1,0.02,0,0
34029035015,34,029,035015,210.53,372.8,6.72,3.46,4.1,0,0,0,0
34029035016,34,029,035016,290,653,19,13,0,0,0,0,1
34029035017,34,029,035017,178.49,426.85,10.32,2.74,2.74,0,0,0,0
34029035018,34,029,035018,176,284,10,2,1,0,0,0,0
34029035019,34,029,035019,203,358,20,10,8,1,0,0,0
34029035020,34,029,035020,228.22,542.85,13.15,8.45,1.88,0,0,0,0
34029035021,34,029,035021,259.92,445.46,27.21,7.07,3.02,1,0.02,0,0
34029035022,34,029,035022,312.74,573.6,6.7,3.35,4.04,0,0,0,1
34029035023,34,029,035023,170.47,386.69,15.43,7.69,0.96,0,0.01,0.01,0.01
34029035024,34,029,035024,321.98,813.84,29.37,8.47,6.23,0,0,0,0
34029035025,34,029,035025,204.48,351.63,8.6,2.87,0.96,0,0.96,0,0
34029035026,34,029,035026,183,495,12,7,3,0,0,0,0
34029035027,34,029,035027,273,554,20,14,3,0,0,0,0
34029035028,34,029,035028,234,468,21,4,0,0,0,0,0
34029035029,34,029,035029,156.11,387.87,12.23,4.05,1.05,0,0,2,1
34029035030,34,029,035030,400.1,411.08,9.98,9.98,6.98,0,0,2,0
34029035031,34,029,035031,163,445,9,6,5,0,0,0,0
34029035032,34,029,035032,279,569,28,9,3,0,0,0,0
34029035033,34,029,035033,246,652,10,7,2,0,0,0,0
34029035034,34,029,035034,249.01,442.77,24.03,11.05,3.01,0.01,0,0,0
34029035035,34,029,035035,300,722,31,2,7,0,1,0,0
34029035036,34,029,035036,288,391,12,6,2,1,1,0,1
34029035037,34,029,035037,192.88,221.69,5.61,3.52,0.12,0.12,0.06,0,0
34029035038,34,029,035038,161,468,14,8,2,0,0,0,0
34029035039,34,029,035039,344.76,678.75,22.53,7.84,0.98,0,0.98,0.98,0.98
34029035040,34,029,035040,141,245,8,9,5,0,0,0,0
34029035041,34,029,035041,310,600,13,12,5,0,0,0,0
34029035042,34,029,035042,152.24,476.33,8.41,1.87,1.87,0,0,0,0
34029035043,34,029,035043,138.76,326.44,2,4.99,0,0,0,0,0
34029035044,34,029,035044,117.26,304.71,4.63,1.54,0.77,0,0,0,0
34029035045,34,029,035045,391,698,19,4,3,0,0,0,0
34029035046,34,029,035046,208,521,13,5,5,0,0,0,0
34029035047,34,029,035047,182,414,2,1,2,0,0,0,0
34029035048,34,029,035048,190.25,380.58,0.02,0.02,1.93,0,0,0,0.96
34029035049,34,029,035049,194,292,5,1,3,0,0,0,0
34029035050,34,029,035050,195,368,14,1,1,0,0,0,1
34029035051,34,029,035051,197,344,16,4,0,0,0,0,0
34029035052,34,029,035052,332.13,698.41,18.01,2,0,1,0,0,0
34029035053,34,029,035053,120.22,426.13,1.95,2.93,0.98,0.98,0,0,0.98
34029035054,34,029,035054,229,423,9,4,1,0,0,0,0
34029035055,34,029,035055,145.25,487.34,17.13,2.08,2.02,0,0,0,0
34029035056,34,029,035056,195.22,442.5,13.02,1.01,3,0,0,0,0
34029035057,34,029,035057,221.26,368.76,4.85,7.76,0.97,0,0,0,0
34029035058,34,029,035058,389.65,669.34,17,8,3.09,1,0,0,1.04
34029035059,34,029,035059,196,356,3,0,0,0,0,0,0
34029035060,34,029,035060,197,331,15,6,1,0,0,0,1
34029035061,34,029,035061,173,548,18,6,0,0,0,0,1
34029035062,34,029,035062,162,409,5,3,5,0,0,0,0
34029035063,34,029,035063,161.05,320.1,7.05,7.99,2.02,0,1,0,0
34029040001,34,029,040001,215.25,569.51,18.34,8.69,4.83,0,0,0,0
34029045001,34,029,045001,133.79,124.37,11.31,0.94,3.77,0,0,0,0
34029050001,34,029,050001,264.2,253,15.87,2.8,1.87,0,0,0,0
34029050002,34,029,050002,155.91,267.86,5.38,7.03,1.04,0.99,0,0,0
34029055001,34,029,055001,308.1,738.21,23.08,8.07,1.03,0,0,0,0
34029055002,34,029,055002,384.95,787.82,34.23,5.09,6.02,0.01,0,0.01,2
34029055003,34,029,055003,260.41,483.01,16.09,15.05,2.02,0,0,0,0
34029055004,34,029,055004,239.46,541.83,15.02,9.39,1.88,0,0,0,0
34029055005,34,029,055005,239,358,6,3,2,2,0,0,0
