GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSDMEN,G18USSRHUG,G18USSLSAB,G18USSGHOF,G18USSORIV,G18USSOFLA,G18USSOKIM,G18USSOSCH
34027135010,34,027,135010,297.67,319.4,8.24,8.59,10.18,2,1,0
34027135011,34,027,135011,207.05,124.56,2.47,9.07,10.72,0.82,0.82,0
34027135012,34,027,135012,229.95,214.44,1.53,4.93,10.28,4.18,0.18,0
34027135013,34,027,135013,165,245,2,2,3,2,1,1
34027135014,34,027,135014,215.41,197.57,4.17,3.26,8.29,1.6,0,0.79
34027135015,34,027,135015,193.82,196.78,4.9,2.9,6.92,0.4,0.25,0.16
34027135016,34,027,135016,147,193,6,5,7,0,0,0
34027135017,34,027,135017,228.03,351.61,3.74,9.09,2.77,0.08,0.03,0.06
34027135018,34,027,135018,180.31,250.48,3.9,1.95,9.75,0.97,0,0
34027135019,34,027,135019,103,163.01,2,4,1,0,0,0
34027135020,34,027,135020,259.29,345.21,9.17,3.29,6.13,1.42,0.3,1.05
34027135021,34,027,135021,408.76,361.66,11.75,4.81,9.24,0.57,1.34,2.11
34027135022,34,027,135022,219,265,1,4,8,1,1,0
34027140001,34,027,140001,188.12,373.21,2.87,4.71,10.44,2.42,3.25,1.05
34027140002,34,027,140002,256.94,307.95,8.66,12.51,5.77,3.85,0.96,0
34027145001,34,027,145001,402.19,342.29,1,6,13,0,0,4
34027145002,34,027,145002,427.22,293.84,0.98,8.67,3,1.14,5.12,1.27
34027145003,34,027,145003,159.73,203.15,5.82,4.62,8.18,1.36,0.1,0
34027145004,34,027,145004,209.07,209.92,5.9,4.22,0,0.84,0.84,1.69
34027145005,34,027,145005,388.26,269.1,6.63,3,8.51,4.12,1.14,2.11
34027145006,34,027,145006,236.86,264.38,0.98,3.93,6.88,1.97,0.98,1.97
34027145007,34,027,145007,326.67,347,2.55,4.36,5.25,12.34,0.17,0.17
34027145008,34,027,145008,278.02,269.92,3.15,8.29,9.37,3.55,2.07,1.97
34027145009,34,027,145009,140.81,179.42,0.76,2.27,1.51,0.76,0,0
34027145010,34,027,145010,234.75,211.87,8.95,5.97,1.99,0.99,1.99,0
34027145011,34,027,145011,311.25,287.13,3.05,6.03,3.01,2.01,2.01,0
34027145012,34,027,145012,411.16,405.5,3.67,7.57,9.74,2.22,2,1
34027145013,34,027,145013,224.24,176.74,3.08,3.42,7.38,5.04,0,1
34027145014,34,027,145014,178.88,172.64,2.54,9.65,9.34,1.03,0.02,0.01
34027145015,34,027,145015,213.89,236.81,2.55,5.09,1.7,0,0,0
34027145016,34,027,145016,129.4,48.03,0,1.96,0.98,0,0,0
34027145017,34,027,145017,167.35,193.31,1.07,1.37,3.32,1.03,1,0
34027145018,34,027,145018,190.5,219.15,6.21,10.6,4.48,4.4,0.88,0.02
34027145019,34,027,145019,132.3,82.55,0.94,2.49,4.82,0.05,1.5,0.75
34027145020,34,027,145020,267.58,285.7,2.01,4.01,11.01,1,4,0
34027145021,34,027,145021,185.52,113.16,3.29,4.61,3.95,0,0.66,1.97
34027145022,34,027,145022,288,142,5,4,3,1,1,1
34027145023,34,027,145023,302.11,243.16,1.79,4.43,7.92,0,1.45,1.12
34027145024,34,027,145024,534.99,512.63,10.07,7.64,10.76,1.49,2.46,0.12
34027145025,34,027,145025,356.97,309.75,0.03,6.83,6.85,0.97,1.95,0
34027145026,34,027,145026,186.99,101.14,4.89,5.03,0.97,2.46,0.05,0
34027145027,34,027,145027,211.1,278.38,0,0.92,0.92,0,1.84,0
34027145028,34,027,145028,217.88,271.53,5.02,1.02,3.02,3,0,0.01
34027145029,34,027,145029,221.57,216.12,6.12,6.2,6.08,1.08,1.02,0
34027145030,34,027,145030,147.23,200.19,9.25,4.42,5.63,0,1.04,0.04
34027145031,34,027,145031,253.23,311.31,6.07,10.03,14.89,0,1.16,0.96
34027145032,34,027,145032,261.31,138.53,4.57,6.23,7.54,0,2.58,0.03
34027145033,34,027,145033,293.41,361.72,1.64,5.53,15.28,2.95,0.12,0.53
34027145034,34,027,145034,280.62,270.9,1.37,6.03,17.51,5.74,1.88,0.27
34027145035,34,027,145035,174.52,151.58,2.99,2.99,1.99,0,0,0
34027145036,34,027,145036,229.34,224.03,4.97,3.04,4.08,0.03,2,0.99
34027145037,34,027,145037,107.31,164.12,2.71,5.41,3.61,0,0,0
34027145038,34,027,145038,126,170,1,3,4,0,1,0
34027145039,34,027,145039,375.17,243.71,2.12,7.02,14.36,1,2.03,0.06
34027155001,34,027,155001,221.9,312.28,0.98,8.11,3.06,0.27,0.03,1.79
34027155002,34,027,155002,248.69,260.4,3.09,2.19,7.07,1.29,1,1
34027155003,34,027,155003,230.3,390.13,1.99,4.96,5.96,0.99,0.99,1.99
34027155004,34,027,155004,249,408,5,4,6,3,0,0
34027155005,34,027,155005,202,321,2,2,13,2,0,1
34027155006,34,027,155006,301.03,528.29,4.98,1.99,8.97,7.97,1,0
34027155007,34,027,155007,184,379,2,4,5,0,0,0
34027155008,34,027,155008,203,362,2,2,1,0,0,1
34027155009,34,027,155009,167,270,3,1,9,0,0,1
34027155010,34,027,155010,169,385,9,8,5,0,2,1
34027155011,34,027,155011,222,397,6,7,3,1,2,2
34027155012,34,027,155012,630,429,5,2,2,1,0,0
34027160001,34,027,160001,287.96,342.57,3,3.98,3,0,2.98,0
34027160002,34,027,160002,210.86,226.55,8.83,4.9,1.96,0,1.96,1.96
34027160003,34,027,160003,218.07,237.24,6.36,8.17,3.63,0,0,0
34027160004,34,027,160004,305.67,297.98,1.59,2.21,1.41,0.13,0,0
34027160005,34,027,160005,228,281.11,7.43,7.75,4.91,0.13,0.48,0.02
34027160006,34,027,160006,324.45,264.42,2,11.82,11.89,1.99,0.98,0.97
34027160007,34,027,160007,242.43,163,4.01,4.82,6.42,0.8,4.81,0
34027160008,34,027,160008,273.26,223.33,7.83,6.12,7.24,1.02,0.65,0
34027160009,34,027,160009,292.64,342.21,7.13,1.16,7.09,0.09,2.03,0.03
34027160010,34,027,160010,277.73,289.02,5.71,7.51,7.64,0.09,0.01,0.01
34027160011,34,027,160011,413.45,359.37,7.28,7.08,6.01,0.05,1.03,0
34027160012,34,027,160012,351.15,403.77,11.15,7.15,2.14,1,3.02,0
34027160013,34,027,160013,287.4,358.97,3.28,3.32,6.08,3.98,0,0
34027160014,34,027,160014,225,330,5,6,8,1,0,1
34027160015,34,027,160015,218,236,2,0,2,1,0,0
34027160016,34,027,160016,278.14,236.26,1.8,5.27,1.76,0.87,0.01,0.01
34027160017,34,027,160017,415,488,3,5,6,0,2,1
34027160018,34,027,160018,363.24,379.4,3.94,4.92,3.01,2.92,1.05,0.97
34027160019,34,027,160019,266.64,200.6,7.05,3.06,7.05,1.99,0,1
34027165001,34,027,165001,113.31,251.53,4.99,1.42,3.81,3.2,0.13,0.86
34027165002,34,027,165002,250.91,439.55,4.26,6.1,9.9,3.21,1.05,0
34027165003,34,027,165003,276.67,353.92,3.55,4.38,6.33,0.41,1.11,1
34027170001,34,027,170001,235.04,275.8,6.79,8.42,6.25,0,1.77,0
34027170002,34,027,170002,184,247,1,2,8,1,0,1
34027170003,34,027,170003,172,192,6,9,13,5,0,0
34027170004,34,027,170004,253.96,269.2,9.21,2.58,4.75,0,1.23,0
34027170005,34,027,170005,254,407,11,6,5,1,0,0
34027175101,34,027,175101,150.18,96.43,1.04,2.1,6.12,0.04,0,0.02
34027175102,34,027,175102,235.22,285.06,2,2,9,5,4,0
34027175103,34,027,175103,275,254,3,6,8,0,2,0
34027175104,34,027,175104,146,166,2,1,2,1,0,0
34027175201,34,027,175201,330,292,7,5,7,1,0,1
34027175202,34,027,175202,224.68,225.91,1.02,2.28,1.64,1.11,0.03,0
34027175203,34,027,175203,260.7,300.12,2.02,0.61,6.27,3.07,4,1
34027175204,34,027,175204,233.08,334.39,1.62,7.25,8.61,3,3.11,0.62
34027175301,34,027,175301,256.84,346.71,7.08,3.66,10.05,1.03,1.94,0.18
34027175302,34,027,175302,251.8,292.61,8.1,5.1,9.1,1,0,0.68
34027175303,34,027,175303,176,283,4,7,6,1,0,0
34027175304,34,027,175304,392.06,397.7,0,9.68,4.03,0.81,0,0
34027175401,34,027,175401,317.96,332.47,7.13,1.73,10.92,0.69,2.57,0.67
34027175402,34,027,175402,152.79,127.97,5.35,3.15,3.14,0.31,0.31,0
34027175403,34,027,175403,258.55,244.13,10.4,6.48,7.89,0,0,0.32
34027175404,34,027,175404,66.2,75.39,1.9,1.9,1.9,0,0,0.32
34027175501,34,027,175501,208.15,386.48,5.91,2.47,7.64,0.23,1.1,1.03
34027175502,34,027,175502,162.69,148.68,2.81,1.81,1.07,0,0.9,0.01
34027175503,34,027,175503,93.89,104.93,3.11,0.35,4.83,0,0,0.35
34027175504,34,027,175504,275,271,3,7,6,3,0,0
34027175601,34,027,175601,226.74,355.1,7.24,7.12,7.08,2,1,3.12
34027175602,34,027,175602,125.43,271.81,3.38,1.76,1.12,0,0.03,1.68
34027175603,34,027,175603,122.19,231.69,3.7,0.21,4.36,1.93,1.73,0.13
34027175604,34,027,175604,134.1,209.69,1.03,0.01,3.04,0,0.01,0
34027180101,34,027,180101,176.35,244.79,3.03,6.03,4.06,0.01,0,0
34027180102,34,027,180102,162.24,281.65,5.47,2.73,3.65,0,0,0.91
34027180103,34,027,180103,195.94,283.43,4,3.04,5.02,0,3.01,0.01
34027180104,34,027,180104,152.06,268.08,1,6,4,0,1,2
34027180105,34,027,180105,156.87,208.71,3.11,3.11,6.91,0.96,0,0
34027180201,34,027,180201,176.9,389.44,0.62,3.48,3.71,0.06,3.02,0.11
34027180202,34,027,180202,189.57,296.61,3,4.9,6.8,2.89,0.98,0.03
34027180203,34,027,180203,223.9,333.44,3,6.56,8.54,0.67,0.8,0.69
34027180204,34,027,180204,82.75,110.62,1.78,2.41,3.6,0.11,0.04,0.56
34027180205,34,027,180205,139.65,192.78,5.91,4.43,2.95,0,0.74,1.47
34027180301,34,027,180301,148.47,197.95,2.85,2.89,2.24,0.02,0.02,0
34027180302,34,027,180302,134.31,208,2.8,0.93,0.93,0,0,0
34027180303,34,027,180303,149.54,331.92,7.32,2.14,2.09,0,6.02,1
34027180304,34,027,180304,182,240,4,7,9,1,1,0
34027180305,34,027,180305,112.73,233.25,4.52,2.74,0.96,0.01,0.91,0
34027180306,34,027,180306,231.75,397.57,2.37,4.15,6.77,0.99,1.04,0
34027180401,34,027,180401,252.13,464.86,6.18,9.53,5.05,0.33,2.41,1.22
34027180402,34,027,180402,160,280,3,3,8,1,1,0
34027180403,34,027,180403,195.61,301.58,4.24,2.22,9.05,0,2.02,0
34027180404,34,027,180404,112,259,2,2,3,0,0,0
34027180405,34,027,180405,200.39,293.42,6.76,5.78,2.95,0,0.98,0
34027180406,34,027,180406,187.3,397.66,4.1,3.14,4.04,2,0.04,0.02
34027185001,34,027,185001,234.8,55.74,2.98,1,11.93,0.99,0.99,0
34027190001,34,027,190001,193.08,456.3,6.06,2.6,2.6,0,1.73,0
34027190002,34,027,190002,351.96,599.59,4.46,5.78,9.12,2.67,1.14,0
34027190003,34,027,190003,366.43,570.64,7.11,4.89,8.57,0.38,0.17,0.13
34027190004,34,027,190004,145.48,292.81,4.16,2.56,1.81,0.87,0.84,0
34027190005,34,027,190005,402.98,622.13,6.16,7.93,7.4,2.21,1.09,0.87
34027190006,34,027,190006,123.51,314.03,2.95,3.83,3.79,3.79,0.93,0.08
34027190007,34,027,190007,330.71,438.13,10.87,7.68,4.68,2.25,1.53,0.46
34027190008,34,027,190008,240.94,443.98,0.57,2.07,3.43,1.29,1.9,0
34027190009,34,027,190009,287.03,423.02,6.84,2.86,3.19,2.35,0.09,0.98
34027190010,34,027,190010,165.33,375.48,4.41,8.82,5.14,0.73,0,0
34027190011,34,027,190011,226.79,238.97,2.03,6.02,1.01,2.01,0,0
34027190012,34,027,190012,230.88,437.42,3.11,4.1,5.07,4.04,1.01,0.05
34027190013,34,027,190013,208.01,352.89,2.76,0.19,2.84,1.68,0,0
34027195001,34,027,195001,207.54,165.27,1.13,9.98,16.05,1.02,1.03,0
34027195002,34,027,195002,221.65,190.17,6.93,1.98,4.96,3.95,0.99,0
34027195003,34,027,195003,323.86,285.35,2.96,4.94,9.87,0.99,2.96,0
34027195004,34,027,195004,176.23,182.99,0.01,6.81,11.65,5.81,0,0
34027195005,34,027,195005,235.01,210.01,2,6,8,4,0,0
34029003001,34,029,003001,260.34,491.07,0.98,2.08,9.67,7.01,3.18,9.78
34029003002,34,029,003002,348.17,484.1,10,0.03,10.12,6.1,3.04,4.13
34029003003,34,029,003003,205,401,5,3,3,2,2,9
34029003004,34,029,003004,245.5,368.69,0.01,3,12.01,5.01,1,6.01
34029003005,34,029,003005,125.89,241.77,7.02,0,6.11,2,1.04,5.04
34029003006,34,029,003006,259.67,389.2,2.03,4.03,8,2,5.03,11.03
34029003007,34,029,003007,252.25,379.44,3,1.01,5.01,1.01,3,7.08
34029003008,34,029,003008,279.95,526.3,0,0,4.09,4.65,1,5.24
34029003009,34,029,003009,230.27,495.9,2.87,0,7.64,0.96,0,3.82
34029003010,34,029,003010,81.33,127.8,0.97,0.97,0,0,0.97,0.97
34029003011,34,029,003011,374,559,12,5,9,3,0,5
34029003012,34,029,003012,237.69,470.47,0,0.98,0.98,0.98,0,5.89
34029003013,34,029,003013,287.12,558.02,8.04,0.04,2,0.08,0.04,3.08
34029003014,34,029,003014,100.82,175.86,0.13,0,4.27,2.39,0,0.96
34029003015,34,029,003015,120.89,284,0.96,0.96,0,1.92,0.96,1.92
34029005001,34,029,005001,109.82,139.95,0.63,0,1.26,0,0,1.26
34029010001,34,029,010001,186.41,363.58,4.92,3.89,2.97,1.96,2,5.11
34029015001,34,029,015001,210,339,4,5,5,1,1,7
34029020001,34,029,020001,242.65,284.65,3.14,6.02,11.12,5.17,5.12,1.14
34029020002,34,029,020002,244.58,450.14,8.12,3.23,10.58,5.12,5.12,7.35
34029020003,34,029,020003,191.15,364.14,0.96,0.96,7.65,1.91,3.82,2.87
34029020004,34,029,020004,223,386,4,0,4,5,1,8
34029020005,34,029,020005,221.49,375.25,5.09,0,2.25,0.16,2.07,2.2
34029020006,34,029,020006,147.86,270.16,2.01,0.98,5.06,0.22,0.1,4.99
34029020007,34,029,020007,86.66,206.19,3.01,5,6.02,3,1,8.02
34029025000,34,029,025000,12.37,15.77,0.07,0,0.14,0,0,0.14
34029025102,34,029,025102,140,358,1,8,13,4,4,8
34029025103,34,029,025103,99.56,257.49,0.02,2.08,2.42,0.4,0,1.48
34029025104,34,029,025104,199.61,516.47,1.98,1.6,10.3,4.16,0.99,10.09
34029025107,34,029,025107,199.11,356.69,6.15,4.22,17.54,1.13,1,2.18
34029025116,34,029,025116,155.52,400.11,1.84,1.16,7.06,0.33,1.31,5.94
34029025134,34,029,025134,140.55,380.03,0.08,0.08,1.21,1.13,1,2.16
34029025137,34,029,025137,218.41,368.36,2.88,1.1,0.58,1.99,2,2.99
34029025139,34,029,025139,112.86,268.92,2.94,0,2.94,0.98,0,0
34029025205,34,029,025205,259.58,531.14,5.99,0,8.99,4.99,1,7.99
34029025206,34,029,025206,187.07,469.1,3.8,0,10.45,6.65,2.85,8.55
34029025211,34,029,025211,90.58,153.07,0.01,2.07,1.41,0.7,0.01,0.7
34029025233,34,029,025233,130.58,293.97,2,0,3.99,1,1,2
34029025235,34,029,025235,201,519,3,1,3,4,1,1
34029025236,34,029,025236,182.61,424.54,3.01,1,1.03,0.02,3.01,4.03
34029025240,34,029,025240,83,229,3,3,1,0,0,1
34029025301,34,029,025301,161.95,43.98,1.02,1.96,2,1.01,0.99,1.03
34029025308,34,029,025308,189,275,0,1,2,1,1,5
34029025313,34,029,025313,135.74,247.41,0.96,0,0,2.89,0,0
34029025319,34,029,025319,123.79,210.66,0,0,3.9,0.98,0,0.98
34029025320,34,029,025320,68,245,3,4,1,1,1,0
34029025326,34,029,025326,244.48,523.74,2.07,4.14,4.11,5.18,1,5.5
34029025327,34,029,025327,177.67,366.19,2.96,0,2.96,1.97,0.99,3.95
34029025329,34,029,025329,205,394,0,1,4,2,0,4
34029025330,34,029,025330,204.13,483.61,1.93,3.86,2.98,4.84,0,13.52
34029025331,34,029,025331,203.03,475.64,0.03,0.04,11.09,5.07,1.04,0.06
34029025332,34,029,025332,200.44,431.22,1.95,2.79,5.84,4.61,2.66,4.06
34029025409,34,029,025409,108.16,290.54,0.93,0.04,1.86,3.66,0.02,0.93
34029025410,34,029,025410,133.12,253.63,0,0,2.91,0,0.97,5.83
34029025412,34,029,025412,123.91,230.86,0.04,1,2.02,0.12,1.01,2.02
34029025414,34,029,025414,170.52,336.83,0.05,1.07,3.01,0.97,0.03,7.01
34029025415,34,029,025415,118.46,218.42,0.09,1,0.46,1.35,0,2.18
34029025417,34,029,025417,113.08,232.39,1.78,0.89,3.56,0.89,2.67,6.23
34029025418,34,029,025418,129,267,0,1,1,0,1,1
34029025421,34,029,025421,97.72,154.72,0,0,2.71,0,0,0.9
34029025422,34,029,025422,137.61,248.98,0.21,0.11,4.43,1.11,0.32,5.75
34029025423,34,029,025423,103.09,214.69,2,1.07,1,1,1,1.37
34029025424,34,029,025424,164.92,273.33,0,0.93,0,0,0,4.63
34029025425,34,029,025425,171,369,1,0,7,3,0,6
34029025428,34,029,025428,122.6,223.2,0,0,0,0,0,3.83
34029025438,34,029,025438,111.59,231.01,1.95,3.9,0,0,0,1.14
34029030001,34,029,030001,187.6,399.96,1.12,6.16,5,6.16,3.04,13.24
34029030002,34,029,030002,176.55,343.24,6,1.01,3.02,0,1,7.05
34029030003,34,029,030003,212,327,11,3,5,5,0,6
34029030004,34,029,030004,259.39,489.75,0.38,1.21,2.42,0.33,0.09,8.39
34029030005,34,029,030005,197.3,527.76,3.02,0.2,2.22,1.22,1,6.45
34029030006,34,029,030006,249.94,306.96,9.5,0.95,4.75,11.4,0,8.55
34029030007,34,029,030007,266.94,430.23,6.84,3.91,12.71,0.98,3.91,7.82
34029030008,34,029,030008,171.49,447.38,3.05,0.98,3.12,4.16,5.98,1.42
34029030009,34,029,030009,157.04,307.3,0.97,4.85,2.91,2.91,0,7.76
34029030010,34,029,030010,243,393,6,6,12,3,0,5
34029030011,34,029,030011,146,371.19,0,0.95,2.86,2.86,0,4.77
34029030012,34,029,030012,210,381,3,6,3,4,0,9
34029030013,34,029,030013,207.3,457.66,5.96,3,2.04,3.98,0.99,5.01
34029030014,34,029,030014,282,459,2,0,5,2,1,8
34029030015,34,029,030015,182,398,6,3,8,6,1,6
34029030016,34,029,030016,191.72,316.14,5.07,1.07,11.53,2.26,1.07,5
34029030017,34,029,030017,112,289,0,3,3,5,4,12
34029030018,34,029,030018,147.5,442.51,0.97,5.82,2.91,0.97,0.97,1.94
34029030019,34,029,030019,99.35,375.23,1.93,0,1.93,1.93,2.89,1.93
34029030020,34,029,030020,147.64,262.36,2,5.99,4.99,0,0,1
34029030021,34,029,030021,188,333.54,6.07,4.02,6.07,2.1,0.14,2.02
34029030022,34,029,030022,226,417,2,1,3,2,0,10
34029030023,34,029,030023,189.99,302.61,0,0.98,4.9,0,0,2.94
34029030024,34,029,030024,194.27,322.48,4.99,3.99,0.99,5.02,3.94,9.86
34029030025,34,029,030025,104.54,300.22,0,0,0,0,1.79,0
34029030026,34,029,030026,91.46,266.78,1,0,0,0,1.21,2
34029030027,34,029,030027,193.09,281.1,0,4,10,7,0,10
34029030028,34,029,030028,123,287,0,1,0,1,0,1
34029030029,34,029,030029,277.92,293.99,8.65,2.89,7.67,6.71,3.86,9.61
34029030030,34,029,030030,193.25,387.88,0.21,1.18,2.02,2.07,0.06,10.25
34029030031,34,029,030031,182.56,371.16,2.86,2.9,1.1,1,0,6.96
34029030032,34,029,030032,140.6,237.05,2.98,2.08,0.04,4.02,0,0.04
34029030033,34,029,030033,152,309,0,0,1,2,1,3
34029030034,34,029,030034,224.27,357.16,5.31,1.03,0.16,7.38,0,1.28
34029030035,34,029,030035,84.09,208.56,0.07,1.98,7.02,1.06,0.07,5.44
34029030036,34,029,030036,126.51,267.08,1.87,0,2.81,3.75,1.87,6.56
34029030037,34,029,030037,211,461,3,0,8,2,0,8
34029030038,34,029,030038,208,419,2,1,9,6,1,14
34029030039,34,029,030039,317.04,378.85,4.37,9.12,19.33,4.29,2.17,22.42
34029030040,34,029,030040,166.26,370.96,1.92,5.77,1.92,4.81,0,1.92
34029030041,34,029,030041,178.42,424.54,2.78,3.64,0.16,3.64,0.94,5.84
34029030042,34,029,030042,229,384,3,1,8,9,1,10
34029030043,34,029,030043,165,311,9,1,7,6,5,8
34029030044,34,029,030044,131.35,244.99,0.93,0,0.93,0.93,0.93,6.52
34029030045,34,029,030045,230,380,4,2,3,4,2,4
34029030046,34,029,030046,154.14,336.53,2,2.02,8,4,0.01,8
34029030047,34,029,030047,225,349,0,6,5,1,1,11
34029030048,34,029,030048,113,259,1,2,3,0,1,6
34029030049,34,029,030049,63,213,3,0,1,1,1,4
34029030050,34,029,030050,152.28,200.86,0.93,0.93,7.47,3.74,0.93,0
34029030051,34,029,030051,120,267,1,1,3,0,0,2
34029030052,34,029,030052,121,237,2,1,5,1,4,7
34029030053,34,029,030053,149,287,2,0,1,2,1,3
34029030054,34,029,030054,303.91,312.9,9,1,11,7,4,8
34029030055,34,029,030055,107,238,0,0,2,1,0,0
34029030056,34,029,030056,146,266,2,6,1,7,0,10
34029030057,34,029,030057,146,219,4,1,7,5,0,2
34029035001,34,029,035001,134,187,1,5,1,3,1,7
34029035002,34,029,035002,182,253,6,0,3,1,0,5
34029035003,34,029,035003,134,261,0,7,0,1,0,0
34029035004,34,029,035004,321.03,556.2,3.03,2.06,10.09,3.03,9.06,9.06
34029035005,34,029,035005,103,200,1,4,3,1,1,8
34029035006,34,029,035006,288,413,5,1,8,4,1,2
34029035007,34,029,035007,270,428,5,9,13,5,3,8
34029035008,34,029,035008,222.28,484.7,0,0,4.9,0.98,2.94,3.92
34029035009,34,029,035009,253,430,4,1,4,3,1,5
34029035010,34,029,035010,169,123,4,3,8,1,1,4
34029035011,34,029,035011,220.29,509.23,4.67,2.72,9.39,4.4,3.67,5.1
34029035012,34,029,035012,155.63,451.54,2.07,1.02,1.13,1.1,0.13,3.24
34029035013,34,029,035013,202.19,299.24,1.61,5.63,2.27,0.17,0.94,1.44
34029035014,34,029,035014,220.37,252.01,0,1.99,4.11,6.06,2.03,2.11
34029035015,34,029,035015,181.51,276.94,4.21,0.1,8.21,0.15,2.1,1.26
34029035016,34,029,035016,231,458,6,6,7,5,0,7
34029035017,34,029,035017,147.29,312.22,1.53,3.36,2.78,0.75,1.37,4.1
34029035018,34,029,035018,146,212,1,1,4,0,0,7
34029035019,34,029,035019,144,313,4,3,1,0,0,5
34029035020,34,029,035020,154.97,326.84,3.76,1.88,3.76,2.82,1.88,4.7
34029035021,34,029,035021,232.39,331.15,1,1,6.11,0.09,1.05,5.11
34029035022,34,029,035022,265.37,486.46,1.18,0,8.22,1.18,4.18,7.35
34029035023,34,029,035023,118.64,295.77,3.82,0.02,4.79,3.85,3.82,7.68
34029035024,34,029,035024,226.65,581.04,1.23,0.46,4.15,3.46,2.46,1.24
34029035025,34,029,035025,182.5,297.16,0,0,4.78,3.82,1.91,4.78
34029035026,34,029,035026,185,438,2,3,3,3,0,8
34029035027,34,029,035027,231,419,10,3,3,3,1,3
34029035028,34,029,035028,189,403,5,2,1,1,0,3
34029035029,34,029,035029,120.28,293.1,2.13,1.03,3.08,1.05,1.03,1.08
34029035030,34,029,035030,309.3,266.4,5.99,0,7.98,2.99,0,2.99
34029035031,34,029,035031,154,343,0,2,4,4,4,11
34029035032,34,029,035032,235,406,4,1,10,1,1,5
34029035033,34,029,035033,204,499,2,1,10,3,0,2
34029035034,34,029,035034,226.89,344.66,6,5.02,3.03,6.02,2,6.01
34029035035,34,029,035035,276,547,4,0,8,10,2,16
34029035036,34,029,035036,230,309,0,6,5,2,2,6
34029035037,34,029,035037,148.81,156.76,3.39,0.37,6.73,0.83,0.06,2.56
34029035038,34,029,035038,142,331,4,3,3,4,2,10
34029035039,34,029,035039,306.56,512.24,0,2.94,2.94,4.9,0,5.88
34029035040,34,029,035040,127,169,1,3,4,1,1,1
34029035041,34,029,035041,249,446,2,5,8,10,1,2
34029035042,34,029,035042,121.42,373.59,4.67,0.93,2.8,1.87,0.93,2.8
34029035043,34,029,035043,145.75,292.5,0,0,3.99,2,0,4.99
34029035044,34,029,035044,75.6,214.46,0.77,1.54,3.86,1.54,1.54,0.77
34029035045,34,029,035045,276,503,1,5,5,1,2,5
34029035046,34,029,035046,182,406,2,2,3,2,4,5
34029035047,34,029,035047,161,348,0,0,1,2,0,0
34029035048,34,029,035048,166.14,368.78,0.01,0,0.02,4.79,0,5.74
34029035049,34,029,035049,167,262,0,2,1,0,2,6
34029035050,34,029,035050,161,259,1,6,3,4,1,0
34029035051,34,029,035051,132,277,0,5,11,0,0,2
34029035052,34,029,035052,238.18,545.25,4,1,3,2,1,2
34029035053,34,029,035053,91.87,333.28,0,0.98,0.98,0.98,0,5.86
34029035054,34,029,035054,183,333,4,2,1,1,2,2
34029035055,34,029,035055,176.53,449.22,2.04,1.02,5.04,4.03,4.02,6.05
34029035056,34,029,035056,161.15,350.38,5,1,10.01,0,0,9.01
34029035057,34,029,035057,164.97,301.8,0.97,1.94,2.91,0.97,1.94,1.94
34029035058,34,029,035058,256.56,449.82,2,6,6,4.22,0,3.26
34029035059,34,029,035059,176,339,1,1,0,2,0,2
34029035060,34,029,035060,176,273,1,5,4,2,1,8
34029035061,34,029,035061,169,421,5,0,3,4,1,3
34029035062,34,029,035062,131,326,4,0,5,1,1,5
34029035063,34,029,035063,143.74,226.68,0,0.01,8,0.03,0.01,6.99
34029040001,34,029,040001,183.4,467.19,1.93,3.86,0.97,4.83,2.9,2.9
34029045001,34,029,045001,114.94,123.42,1.88,1.88,1.88,0.94,0,0.94
34029050001,34,029,050001,224.99,238.99,2.8,0.93,8.4,0.93,0,1.87
34029050002,34,029,050002,137.01,251.6,0.07,3,5.19,3,0,2.04
34029055001,34,029,055001,245.88,591.02,4.01,3.03,8.02,1.01,1,6.01
34029055002,34,029,055002,307.37,608.85,5.04,6.04,4.08,5.03,2.01,5.01
34029055003,34,029,055003,193.18,379.53,5.01,2.01,5.03,3.01,4.01,3.05
34029055004,34,029,055004,175.6,396.28,0.94,1.88,1.88,5.63,0,2.82
34029055005,34,029,055005,194,308,1,0,1,3,0,9
34029055006,34,029,055006,255.99,425.92,7.81,6.85,7.13,2.13,1.02,2.11
34029055007,34,029,055007,150.99,246.81,0.97,2.9,3.87,4.84,0.97,2.9
34029055008,34,029,055008,250.13,384.95,3.39,0.85,11.02,9.33,5.09,2.54
34029055009,34,029,055009,262,482,8,1,5,2,2,8
34029055010,34,029,055010,315.41,539.43,7.1,1.1,11.51,0.73,0,7.1
34029055011,34,029,055011,155.12,356.98,1.99,4.97,3.98,1.99,0,0.99
34029055012,34,029,055012,205.3,287.99,0.95,0,7.6,0,3.8,0.95
34029055013,34,029,055013,175,402,3,3,8,3,0,5
34029055014,34,029,055014,131.78,329.93,0.98,1,7.73,1.09,0.96,1.99
34029055015,34,029,055015,257.32,339.59,3.84,2.37,12.98,3.69,0.94,5.42
34029055016,34,029,055016,309.66,331.52,3.85,3.84,12.41,4.77,1.91,2.87
34029055017,34,029,055017,388.09,648.5,5.96,1.99,0.55,2.63,0.99,2.54
34029055018,34,029,055018,272.88,437.28,2.06,0.06,12.19,2.07,2.03,5.05
34029055019,34,029,055019,226.05,493.09,3.12,1.21,4.81,5.31,0.95,5.83
34029055020,34,029,055020,313.31,645.64,6,3,9,9,1.01,3.01
