GEOID,G18GOVRSUN,G18GOVDKEL,G18GOVIJAR,G18GOVOWRI
330110112001040,6.5,8.1,0.2,0
330110113001013,3.9,4.2,0.1,0
330110107002019,4.4,4.6,0.2,0
330110200001074,37.5,24.1,0.7,0
330110200001068,0,0,0,0
330110225003015,116.1,46.2,1.8,0.1
330110225002018,95.9,38.2,1.5,0.1
330110225002036,6.3,2.5,0.1,0
330110225002032,76.4,30.4,1.2,0
330110225003037,3.4,1.3,0.1,0
330110200002027,19.2,12.4,0.3,0
330110200002038,0,0,0,0
330110200001018,0,0,0,0
330110225003022,8,3.2,0.1,0
330110225002047,6.8,2.7,0.1,0
330110225001047,1,1,0,0
330110225001027,0,0,0,0
330110225001056,0,0,0,0
330110225001025,0,0,0,0
330110225001011,31.3,31.2,1.5,0.3
330110225001005,0,0,0,0
330110225001026,0,0,0,0
330110225001021,0,0,0,0
330110225001058,0,0,0,0
330110225001059,0,0,0,0
330110225001053,3.4,3.4,0.2,0
330110225001089,0,0,0,0
330110225001052,10.3,10.3,0.5,0.1
330110225001081,0,0,0,0
330110225001046,0,0,0,0
330110210002069,18,9.6,0.6,0
330110210001044,162.1,86.8,5.4,0.1
330110225001045,0,0,0,0
330110152004007,168,151.2,3.9,0.1
330110152004002,3.9,3.5,0.1,0
330110152004026,0,0,0,0
330110152003014,23.7,21.3,0.5,0
330110152003026,0,0,0,0
330110152002010,76.1,68.5,1.7,0
330110152003016,20.5,18.5,0.5,0
330110152002015,25.2,22.7,0.6,0
330110027022007,1.8,1.2,0,0
330110027022003,19.8,13.9,0.5,0
330110027022022,37.2,26.1,0.9,0
330110028005016,2.1,1.5,0,0
330110028005021,11.8,8.3,0.3,0
330110028002003,1.5,1,0,0
330110028002017,0,0,0,0
330110028003011,4.7,3.3,0.1,0
330110028003014,16.6,11.6,0.4,0
330110028003012,17.7,12.4,0.4,0
330110028003007,1.5,1,0,0
330110028001018,13.9,9.7,0.3,0
330110028002030,12.1,8.5,0.3,0
330110020002013,16.1,13.3,0.5,0
330110007003018,7.5,7.6,0.2,0
330110006001025,1.8,2.7,0.1,0
330110007003016,4.8,4.8,0.2,0
330110006001002,2.4,3.6,0.2,0
330110007001036,5.3,5.3,0.2,0
330110006001018,6.4,9.6,0.4,0
330112004002004,0,0,0,0
330110009014006,0,0,0,0
330110009023003,0,0,0,0
330110009023002,39.1,39.7,1.2,0.1
330110009023020,0,0,0,0
330110010001008,8.3,5.7,0.1,0
330110009022021,0,0,0,0
330110009022006,0,0,0,0
330110019001007,21.3,19,0.8,0
330110010001021,6.7,4.6,0.1,0
330110010002005,47.5,32.6,0.8,0.1
330110019002028,21.7,17.2,0.6,0
330110025002017,0,0,0,0
330110026003037,32.3,20.6,0.6,0
330110161001012,1.8,1.5,0.1,0
330110161001024,5.8,4.7,0.2,0
330110162011013,17.3,14.2,0.7,0
330110162015003,4.3,3.5,0.2,0
330110162022033,1.8,1.5,0.1,0
330110161002036,1.2,1,0,0
330110161002028,0,0,0,0
330110161002035,0,0,0,0
330110161002031,1.8,1.5,0.1,0
330110162022024,0,0,0,0
330110162011005,10.9,8.9,0.4,0
330110162011001,2.7,2.2,0.1,0
330110162011014,19.5,15.9,0.8,0
330110162022068,0,0,0,0
330110161002019,0.3,0.2,0,0
330110161002024,15.2,12.4,0.6,0
330110162013009,7.6,6.2,0.3,0
330110162013012,11.2,9.2,0.4,0
330110162015015,4,3.2,0.2,0
330110162015010,34.4,28.1,1.4,0
330110161001003,21.9,17.9,0.9,0
330110101003015,16.7,19.2,0.6,0
330110115001017,136.8,123.6,3,0.2
330110112003036,4.2,4.5,0.1,0
330110115001024,0,0,0,0
330110115001037,0,0,0,0
330110103022024,0,0,0,0
330110104005010,0.5,0.9,0,0
330110102003004,0,0,0,0
330110101004006,41,42.7,1.1,0
330110101004020,3.9,4.1,0.1,0
330110102002006,4.9,5.1,0.1,0
330110102001010,0,0,0,0
330110104005024,1.8,3,0.1,0
330110104004002,3,4.9,0.1,0
330110104005034,0.3,0.5,0,0
330110104005002,5.8,6,0.2,0
330110104005029,2.1,2.2,0.1,0
330110104005038,2.8,2.9,0.1,0
330110104005030,2.3,2.4,0.1,0
330110104002012,10,11.5,0.3,0
330110104004024,4.9,8,0.2,0
330110109001003,0,0,0,0
330110108002010,3.8,6.3,0.2,0
330110101001007,7.4,8.4,0.2,0
330110101002013,2.2,2.6,0.1,0
330110101002007,5.6,6.4,0.2,0
330110104003003,2.5,2.8,0.1,0
330110104003018,4.7,5.4,0.2,0
330110104005033,2.3,2.4,0.1,0
330110104003014,2.9,3.3,0.1,0
330110104003008,7.8,9,0.3,0
330110104002004,14.9,17.2,0.5,0
330110104002007,10.7,12.3,0.4,0
330110104002009,10.7,12.3,0.4,0
330110105001004,11.6,13.3,0.4,0
330110105002004,10.7,12.3,0.4,0
330110105005007,0,0,0,0
330110114011013,8.5,7.7,0.2,0
330110115001022,15.3,13.9,0.3,0
330110115001038,2.4,2.1,0.1,0
330110115002014,0,0,0,0
330110115002020,5.6,5.1,0.1,0
330110115002000,6.8,6.1,0.1,0
330110102003024,0,0,0,0
330110102003025,0.7,0.7,0,0
330110103011010,8.3,7.6,0.2,0
330110103011018,10.9,10.1,0.3,0
330110103011027,8.3,7.6,0.2,0
330110103011007,8,7.3,0.2,0
330110103011012,8.9,8.2,0.2,0
330110103011021,10.9,10.1,0.3,0
330110103022017,15.4,14.2,0.4,0
330110103022018,3.8,3.5,0.1,0
330110103022035,11.2,10.3,0.3,0
330110103022036,12.4,11.4,0.3,0
330110115001019,5.3,4.8,0.1,0
330110115001009,0,0,0,0
330110114021035,6.2,5.6,0.1,0
330110114021029,10,9.1,0.2,0
330110114011008,0,0,0,0
330110225003061,0,0,0,0
330110225003026,24.5,9.8,0.4,0
330110225003003,0.8,0.3,0,0
330110225003009,0,0,0,0
330112002002008,36.2,19.3,1,0
330112003002010,56.3,30,1.5,0
330112002002034,0.7,0.4,0,0
330112001001045,22,11.7,0.6,0
330112001002021,0.7,0.4,0,0
330112002002015,6.3,3.4,0.2,0
330112003001002,19.8,10.5,0.5,0
330110027021003,2.1,1.5,0,0
330110027011034,0.6,0.4,0,0
330110027011019,41.7,29.2,1,0
330110027012023,8.9,6.2,0.2,0
330110027011015,3.8,2.7,0.1,0
330110027022016,7.7,5.4,0.2,0
330110027022025,0,0,0,0
330110027021014,0.9,0.6,0,0
330110028003005,0.6,0.4,0,0
330110027022011,0.6,0.4,0,0
330110027021011,22.2,15.5,0.5,0
330110027022041,12.1,8.5,0.3,0
330110028003006,7.4,5.2,0.2,0
330110028002010,8.9,6.2,0.2,0
330110028002020,7.4,5.2,0.2,0
330110028002024,7.1,5,0.2,0
330110171004030,80.7,68.9,2.3,0
330110171004010,2.4,2,0.1,0
330110171001013,11.1,9.5,0.3,0
330110171005005,0,0,0,0
330110171004000,0,0,0,0
330110171004026,5.6,4.7,0.2,0
330110171004024,5.2,4.4,0.1,0
330110171004031,0,0,0,0
330110171005016,0,0,0,0
330110171002017,3.2,2.7,0.1,0
330110171002009,0.4,0.3,0,0
330110171004001,0.8,0.7,0,0
330110131002038,12.6,6.8,0.2,0
330110131003010,16.5,8.9,0.2,0
330110131002024,1.2,0.6,0,0
330110131004014,20.8,11.3,0.3,0
330110131002010,18.5,10,0.3,0
330110131004008,7.1,3.8,0.1,0
330110131004002,6.7,3.6,0.1,0
330110131002054,6.7,3.6,0.1,0
330110131002026,13,7,0.2,0
330110131004015,14.1,7.6,0.2,0
330110131002003,5.1,2.8,0.1,0
330110195011078,0.7,0.5,0,0
330110195011083,0,0,0,0
330110195011080,4,3.2,0.2,0
330110195011026,7.3,5.9,0.3,0
330110009012022,8,8.1,0.3,0
330110010001027,0,0,0,0
330110010001012,0,0,0,0
330110002021049,3.5,3.1,0.1,0
330112004001018,0,0,0,0
330110007003022,7.5,7.6,0.2,0
330110007003026,12.3,12.5,0.4,0
330110002043009,0,0,0,0
330110002032000,19.2,17.1,0.6,0
330110002031014,0,0,0,0
330110001021012,15.3,13.9,0.3,0
330110001021013,8.1,7.4,0.1,0
330110001021031,0,0,0,0
330110007003004,6,6.1,0.2,0
330110002031012,1.6,1.4,0.1,0
330110007001033,13,13.2,0.4,0
330110007001031,6,6.1,0.2,0
330110007001003,5.6,5.1,0.1,0
330110007001023,1.3,1.3,0,0
330110009011007,4.7,4.3,0.1,0
330110009011009,22.8,20.7,0.4,0
330110007001014,2.5,2.5,0.1,0
330110009023016,4.5,2.8,0.1,0
330110001021001,0,0,0,0
330110001021000,0,0,0,0
330110185021056,9.4,6.2,0.3,0
330110185021074,3.8,2.5,0.1,0
330110185021091,2.3,1.5,0.1,0
330110185021033,16.6,10.9,0.5,0
330110185021059,1.1,0.7,0,0
330110185021060,0,0,0,0
330110185021073,0.4,0.2,0,0
330110185021077,6,4,0.2,0
330110185021084,0.8,0.5,0,0
330110113002014,17.9,19,0.6,0
330110102001001,236.3,246.3,6.3,0
330110115001039,0,0,0,0
330110103022005,327.3,301,8.8,0.4
330110103012002,2.1,1.9,0.1,0
330110102002016,48.9,51,1.3,0
330110103021022,64.2,59.1,1.7,0.1
330110102001047,0,0,0,0
330110102001052,0,0,0,0
330110102003033,0,0,0,0
330110102003037,0,0,0,0
330110102003011,0,0,0,0
330110112001018,0,0,0,0
330110111021004,0,0,0,0
330110111021024,0,0,0,0
330110111021000,0,0,0,0
330110103011009,9.8,9,0.3,0
330110103021026,6.2,5.7,0.2,0
330110103011020,15.1,13.9,0.4,0
330110103022012,23.4,21.5,0.6,0
330110103022048,4.7,4.4,0.1,0
330110103012015,8.9,8.2,0.2,0
330110103012029,10.9,10.1,0.3,0
330110115001006,10.9,9.9,0.2,0
330110110002029,0,0,0,0
330110102002013,7,7.2,0.2,0
330110114012015,0,0,0,0
330110114013010,48.9,44.2,1.1,0.1
330110102003019,37.1,38.6,1,0
330110111022013,0,0,0,0
330110112001021,0,0,0,0
330110112003028,0,0,0,0
330110110001024,0,0,0,0
330110115001016,0,0,0,0
330110103012041,4.7,4.4,0.1,0
330110114012001,0,0,0,0
330110210003034,7.4,3.9,0.2,0
330110210003066,13.2,7.1,0.4,0
330110210002041,1.8,1,0.1,0
330110210001018,0,0,0,0
330110210001056,32,17.1,1.1,0
330110210003064,3.3,1.8,0.1,0
330110210004011,0,0,0,0
330110210002049,0,0,0,0
330110210004020,2.2,1.2,0.1,0
330110210001074,2.9,1.6,0.1,0
330110210003050,0,0,0,0
330110210003058,20.2,10.8,0.7,0
330110210001030,2.6,1.4,0.1,0
330110215003053,8.2,6.7,0.4,0
330110215003045,9.3,7.6,0.5,0
330110180002015,4.8,3.5,0.2,0
330110180001015,12.1,8.8,0.4,0
330110180001051,18.1,13.3,0.6,0
330110180002045,1.3,0.9,0,0
330110180002039,1.3,0.9,0,0
330110180002047,1.7,1.3,0.1,0
330110180002022,4.3,3.2,0.1,0
330110180002036,3.9,2.8,0.1,0
330110180002020,16.4,12,0.5,0
330110180001026,19.9,14.5,0.6,0
330110180001039,1.3,0.9,0,0
330110180001044,0,0,0,0
330110171003015,27.4,23.4,0.8,0
330110171002003,54.4,46.5,1.5,0
330110171002047,4,3.4,0.1,0
330110171004020,4.4,3.7,0.1,0
330110171004011,10.7,9.2,0.3,0
330110171004032,1.6,1.4,0,0
330110171004022,1.6,1.4,0,0
330110171005000,7.6,6.4,0.2,0
330110171002018,2.8,2.4,0.1,0
330110171002035,0.8,0.7,0,0
330110007003008,21.8,22.1,0.7,0.1
330110007001026,6,6.1,0.2,0
330110007001027,5.5,5.6,0.2,0
330110007003001,2.3,2.3,0.1,0
330110002021037,50.8,45.4,1.6,0.1
330110002021016,0,0,0,0
330110002042000,14.1,12.6,0.5,0
330110002043007,0,0,0,0
330110002031013,3.9,3.5,0.1,0
330110002032008,159.8,142.8,5.1,0.4
330110002031020,0,0,0,0
330110002032009,100.4,89.7,3.2,0.2
330110001021006,12.8,11.6,0.2,0
330110002041001,85.7,76.5,2.7,0.2
330110162012001,94.8,77.5,3.8,0.1
330110162022048,0,0,0,0
330110162022051,0,0,0,0
330110162022049,24.6,20.1,1,0
330110161002002,0,0,0,0
330110161002013,1.2,1,0,0
330110161001001,49.6,40.5,2,0
330110161002049,32.8,26.8,1.3,0
330110161001017,2.4,2,0.1,0
330110162015020,13.7,11.2,0.5,0
330110162013004,5.8,4.7,0.2,0
330110162013003,0,0,0,0
330110162015018,7.3,6,0.3,0
330110162015023,91.2,74.5,3.6,0.1
330110162013008,10.6,8.7,0.4,0
330110162021019,0,0,0,0
330110162021016,0.6,0.5,0,0
330110162011016,14.6,11.9,0.6,0
330110162022064,6.4,5.2,0.3,0
330110200002007,4,2.6,0.1,0
330110200002050,48.2,31,0.8,0
330110200002049,23.6,15.2,0.4,0
330110200001094,0,0,0,0
330110200002001,28.1,18.1,0.5,0
330110200001072,0.9,0.6,0,0
330110200001064,0,0,0,0
330110225002058,0.8,0.3,0,0
330110225002061,0,0,0,0
330110225003038,5.9,2.4,0.1,0
330110225002007,5.9,2.4,0.1,0
330110250002004,1.2,1.1,0,0
330110029031026,23.4,14,0.3,0
330110029022027,264.5,158.1,3,0.2
330110029012032,3.6,2.2,0,0
330110029012031,19.3,11.6,0.2,0
330110029023060,0,0,0,0
330110029022034,0,0,0,0
330110029012044,12.1,7.3,0.1,0
330110029031029,7.6,4.6,0.1,0
330110250001027,16.9,15.8,0.6,0
330110250002002,0.6,0.6,0,0
330110250001030,0,0,0,0
330110018003002,11.7,10.5,0.5,0
330110018005011,19.1,17.1,0.8,0
330110018005014,14.7,13.2,0.6,0
330110025003004,4.4,3.9,0.2,0
330110025004016,8.7,6.9,0.2,0
330110025004026,2.9,2.3,0.1,0
330110025003010,8.8,7.8,0.3,0
330110018006006,4.2,3.7,0.2,0
330110025003001,8.4,7.5,0.3,0
330110025003012,4.4,3.9,0.2,0
330110023002010,3.2,2.7,0.1,0
330110022004009,7.1,5.9,0.2,0
330110022004008,4.6,3.8,0.1,0
330110023001002,1.6,1.3,0,0
330110018001010,16.7,14.9,0.7,0
330110018002001,8.2,7.3,0.3,0
330110011004002,5.6,5,0.2,0
330110011005012,15.3,10.5,0.3,0
330110026003022,0,0,0,0
330112004001035,3,4.5,0.2,0
330112004001027,4.1,6.1,0.3,0
330110026003057,8.4,6.7,0.2,0
330110026003039,6.4,4.1,0.1,0
330110026004014,0.3,0.2,0,0
330110142022039,7.8,5.8,0.2,0
330110142022036,3.4,2.5,0.1,0
330110143005009,20.3,15.2,0.5,0
330110142022020,3.4,2.5,0.1,0
330110143005038,13.2,9.9,0.3,0
330110143005033,5.8,4.3,0.1,0
330110143003047,0.7,0.5,0,0
330110143001033,0,0,0,0
330110142012011,0.7,0.5,0,0
330110143002012,10.8,8.1,0.3,0
330110143003012,0,0,0,0
330110143005013,7.8,5.8,0.2,0
330110142023008,3.7,2.8,0.1,0
330110141003017,17.6,13.2,0.4,0
330110141004046,0,0,0,0
330110141001004,1,0.8,0,0
330110142013013,7.4,5.6,0.2,0
330110143005035,1,0.8,0,0
330110142021009,3,2.3,0.1,0
330110103012000,36.4,33.5,1,0
330110113002010,48.3,51.4,1.5,0.1
330110102002018,1.9,1.9,0,0
330110103022027,0,0,0,0
330110109004025,1.8,2.1,0.1,0
330110112001024,4.3,5.4,0.2,0
330110102002022,4.2,4.3,0.1,0
330110104004029,2.7,4.5,0.1,0
330110111012000,117.2,146.5,4.3,0.1
330110111011004,18.9,23.7,0.7,0
330110108006012,21,24.4,0.7,0
330110115001002,80.2,72.5,1.8,0.1
330110113003012,29.1,31,0.9,0
330110113003008,28.4,30.2,0.9,0
330110112003029,0,0,0,0
330110112001042,3.4,4.3,0.1,0
330110112003007,4.5,5.6,0.2,0
330110109003004,3.6,4.2,0.1,0
330110109003016,11,12.8,0.3,0
330110110003029,2.2,2.5,0.1,0
330110110004006,3.4,4,0.1,0
330110108006010,12.1,14.1,0.4,0
330110110003010,5.6,6.5,0.2,0
330110110003014,3.4,4,0.1,0
330110109005018,3.8,4.4,0.1,0
330110110004017,0,0,0,0
330110112002001,4.1,5.1,0.1,0
330110110003021,4.4,4.6,0.2,0
330110110003019,5.6,5.9,0.2,0
330110110001025,7,7.4,0.3,0
330110112002027,2.2,2.7,0.1,0
330110112001019,4.3,5.4,0.2,0
330110111021028,0,0,0,0
330110111022000,0,0,0,0
330110109002016,18.8,21.9,0.6,0
330110225002060,3.4,1.3,0.1,0
330110225002038,0,0,0,0
330110225002021,14.8,5.9,0.2,0
330110225003059,0,0,0,0
330110225002031,0,0,0,0
330110225002074,2.1,0.8,0,0
330110225002073,3.4,1.3,0.1,0
330110225003062,0,0,0,0
330110225003032,16.9,6.7,0.3,0
330110225003016,17.7,7.1,0.3,0
330110225003017,5.1,2,0.1,0
330110225003046,1.3,0.5,0,0
330110210003071,0,0,0,0
330110210002010,39,20.9,1.3,0
330110210003056,0,0,0,0
330110210003033,51.5,27.5,1.7,0
330110210002039,2.6,1.4,0.1,0
330110210002089,6.3,3.3,0.2,0
330110210002043,0,0,0,0
330110210001042,0,0,0,0
330110210002008,0,0,0,0
330110250002048,4.7,4.4,0.2,0
330110250002049,1.5,1.4,0.1,0
330110250002066,16.9,15.8,0.6,0
330110250002090,2.1,1.9,0.1,0
330110250002091,0,0,0,0
330110250002069,14.2,13.3,0.5,0
330110250001016,9.2,8.6,0.3,0
330110250001023,10.7,10,0.4,0
330110250002012,0,0,0,0
330110029022009,0,0,0,0
330110151002007,29.2,26.3,0.7,0
330110151001008,49.7,44.7,1.1,0
330110151001004,0.8,0.7,0,0
330110151001021,13,11.7,0.3,0
330110152001007,0,0,0,0
330110152001017,2.4,2.1,0.1,0
330110151002016,5.1,4.6,0.1,0
330110151003007,16.2,14.5,0.4,0
330110151003027,3.2,2.8,0.1,0
330110151003028,2,1.8,0,0
330110151002012,13,11.7,0.3,0
330110151003017,0,0,0,0
330110151003039,34.3,30.9,0.8,0
330110028001001,78,54.7,1.8,0.1
330110220001091,4,3.8,0.2,0
330110220001092,14.6,13.6,0.7,0
330110220001008,12.7,11.8,0.6,0
330110220001046,0,0,0,0
330110220001063,5.4,5,0.3,0
330110220001012,29.9,27.9,1.5,0.1
330110220001025,1.6,1.5,0.1,0
330110220001009,0,0,0,0
330110220001020,0,0,0,0
330110009013009,0,0,0,0
330110022003018,10.8,8.9,0.3,0
330110022002001,4.1,3.4,0.1,0
330110023001014,8.3,6.8,0.2,0
330112004002012,0,0,0,0
330110009021005,10.3,10.4,0.3,0
330110010004018,40.5,27.8,0.7,0.1
330110026004039,0,0,0,0
330110026004024,0,0,0,0
330110026004012,4.8,3.1,0.1,0
330110024001000,0,0,0,0
330110019001006,15.9,14.2,0.6,0
330110012001019,6.6,7.3,0.3,0
330110002032006,0,0,0,0
330110018005015,8.2,7.3,0.3,0
330110026002013,3.5,2.2,0.1,0
330110026003031,0,0,0,0
330110024003003,0,0,0,0
330110024001024,0,0,0,0
330110026002010,6.4,4.1,0.1,0
330110014001009,9.2,13.8,0.6,0
330110102002004,6,6.3,0.2,0
330110111022012,0,0,0,0
330110111022021,0,0,0,0
330110112001003,0,0,0,0
330110101001001,0,0,0,0
330110101004022,32.7,34.1,0.9,0
330110106003015,11.2,11.8,0.4,0
330110101003011,5.3,6.1,0.2,0
330110101003018,0,0,0,0
330110103022019,0,0,0,0
330110103022006,0,0,0,0
330110114011012,5.3,4.8,0.1,0
330110114011017,4.1,3.7,0.1,0
330110114011002,1.2,1.1,0,0
330110112001045,17.9,22.3,0.7,0
330110111022016,123.4,130.7,4.5,0.4
330110105005027,10,11.5,0.3,0
330110108004004,13.1,21.5,0.6,0
330110104005018,1.9,3.1,0.1,0
330110107001008,4.5,7.5,0.2,0
330110108006005,9,10.5,0.3,0
330110105001003,12.3,14.1,0.4,0
330110105001005,7.6,8.7,0.3,0
330110105004006,3.8,4.4,0.1,0
330110106001013,2.1,3.5,0.1,0
330110106001026,5.7,9.4,0.3,0
330110106002017,10.1,10.7,0.4,0
330110106003006,13.6,14.4,0.5,0
330110106004004,7,7.4,0.3,0
330110106002005,3.8,4.1,0.1,0
330110106002009,15.4,16.3,0.6,0
330110106004017,2.4,2.6,0.1,0
330110109001005,6.7,7.8,0.2,0
330110109002012,5.4,6.3,0.2,0
330110112003032,0,0,0,0
330110112003021,0,0,0,0
330110114021022,8,7.2,0.2,0
330110114022001,0,0,0,0
330110105005028,0,0,0,0
330110114021012,0,0,0,0
330110107001003,0.1,0.2,0,0
330110114022010,9.7,10.3,0.3,0
330110115002009,5.9,5.3,0.1,0
330110102001009,15.3,15.9,0.4,0
330110102002017,32,33.3,0.9,0
330110114012031,8,7.2,0.2,0
330110114013004,2.1,1.9,0,0
330110112001012,0,0,0,0
330110110001009,0,0,0,0
330110114012002,24.9,26.5,0.8,0
330110103012026,5.6,5.2,0.2,0
330110103011030,3.8,3.5,0.1,0
330110104004022,1.8,3,0.1,0
330110114012020,0,0,0,0
330110114011009,0,0,0,0
330110200001091,50,32.2,0.9,0
330112001001019,54.1,28.8,1.5,0
330112003001014,29.5,15.7,0.8,0
330112001001041,79,42.1,2.1,0
330112002002030,8.9,4.8,0.2,0
330112001002008,12.7,6.7,0.3,0
330112002002018,6.7,3.6,0.2,0
330112001001049,76.8,40.9,2.1,0
330112002002027,4.5,2.4,0.1,0
330112001001038,5.6,3,0.2,0
330110225001072,2.7,2.7,0.1,0
330110225001031,0.7,0.7,0,0
330110225001043,7.9,7.9,0.4,0.1
330110210003068,0,0,0,0
330110210003067,0,0,0,0
330110210002087,0,0,0,0
330110210001019,97.8,52.3,3.3,0.1
330110210002059,1.8,1,0.1,0
330110210003011,18.8,10,0.6,0
330110210003032,52.9,28.3,1.8,0
330110210002020,5.9,3.1,0.2,0
330110210001064,0,0,0,0
330110250002042,0,0,0,0
330110250002032,0,0,0,0
330110250002006,4.2,3.9,0.2,0
330110250002089,9.2,8.6,0.3,0
330110250002095,3.6,3.3,0.1,0
330110250001038,15.7,14.7,0.6,0
330110250001044,5.6,5.3,0.2,0
330110250002065,0,0,0,0
330110250002099,0,0,0,0
330110250001041,0.6,0.6,0,0
330110250001045,11.3,10.5,0.4,0
330110250002011,0,0,0,0
330110029033008,38.7,23.1,0.4,0
330110029023045,25.2,15.1,0.3,0
330110171002007,42.1,36,1.2,0
330110171004003,28.2,24.1,0.8,0
330110171003001,5.6,4.7,0.2,0
330110171001007,22.3,19,0.6,0
330110171001009,0,0,0,0
330110171001015,26.2,22.4,0.7,0
330110171001010,24.2,20.7,0.7,0
330110195011070,16.6,13.5,0.7,0
330110195011071,2.3,1.9,0.1,0
330110195011059,10.6,8.6,0.4,0
330110195011027,1.3,1.1,0.1,0
330110011005003,8,5.5,0.1,0
330110023002006,19,15.8,0.6,0
330110021001023,7,7.1,0.6,0
330110021001002,0,0,0,0
330110003003011,6.5,6.6,0.6,0
330110003003003,15.5,15.8,1.4,0.1
330110003001001,6.7,6.8,0.6,0
330110003001010,4.8,4.9,0.4,0
330110195011042,1.3,1.1,0.1,0
330110002022016,2.5,2.5,0.2,0
330110002022014,4.7,4.8,0.4,0
330110002021036,3.7,3.3,0.1,0
330110021001008,0,0,0,0
330110002021000,0,0,0,0
330110001021020,11.3,10.2,0.2,0
330110001022042,1.9,1.7,0,0
330110001022038,0.9,0.9,0,0
330110001011025,10.3,9.4,0.2,0
330110001011011,6.3,5.7,0.1,0
330110001011038,8.1,7.4,0.1,0
330110001011034,11.3,10.2,0.2,0
330110001012004,3.1,2.8,0.1,0
330110001022035,4.4,4,0.1,0
330110001022010,8.8,7.9,0.2,0
330110001012011,0,0,0,0
330110001012010,0,0,0,0
330110001012008,1.9,1.7,0,0
330110002021010,2.8,2.5,0.1,0
330112004001002,0,0,0,0
330110006001011,1.2,1.8,0.1,0
330110006001019,3,4.5,0.2,0
330112004001016,7.2,10.7,0.5,0
330110007001044,4.5,4.6,0.1,0
330110008003000,3.6,4,0.2,0
330110008001012,4.2,4.7,0.2,0
330110014001019,0,0,0,0
330110014001016,0,0,0,0
330110014001022,4.8,7.1,0.3,0
330110015001003,5.5,6,0.3,0
330110185021087,13.2,8.7,0.4,0
330110185021001,0,0,0,0
330110143001010,0,0,0,0
330110141004023,0,0,0,0
330110143003023,0,0,0,0
330110141004040,6.8,5.1,0.2,0
330110141004026,0,0,0,0
330110141002051,0.7,0.5,0,0
330110143003038,0,0,0,0
330110141004016,0,0,0,0
330110141003000,0,0,0,0
330110141002002,20.6,15.4,0.5,0
330110143003004,0,0,0,0
330110143005024,4.4,3.3,0.1,0
330110141002038,0,0,0,0
330110142022008,17.9,13.4,0.4,0
330110142023017,0,0,0,0
330110115001011,0,0,0,0
330110111021034,0,0,0,0
330110102001061,0,0,0,0
330110111011014,11.2,14,0.4,0
330110114023011,21.5,22.9,0.7,0
330110103022044,7.1,6.5,0.2,0
330110102002023,7,7.2,0.2,0
330110102003036,0,0,0,0
330110101002000,36.1,41.5,1.2,0
330110112001027,6.2,7.8,0.2,0
330110112001015,12.9,16.1,0.5,0
330110102002021,6,6.3,0.2,0
330110114023020,6.8,7.3,0.2,0
330110109001016,0,0,0,0
330110114012014,91.1,82.3,2,0.1
330110200002030,23.2,14.9,0.4,0
330110200001011,48.6,31.3,0.8,0
330110200002017,1.3,0.9,0,0
330110200002006,5.4,3.4,0.1,0
330110200001023,2.2,1.4,0,0
330110200001081,7.6,4.9,0.1,0
330110200001038,27.2,17.5,0.5,0
330110200001082,6.2,4,0.1,0
330110200001010,0,0,0,0
330110200001048,0,0,0,0
330110200001015,15.2,9.8,0.3,0
330110200001055,7.1,4.6,0.1,0
330110210001060,4.4,2.4,0.1,0
330110210001063,0,0,0,0
330110210001065,0,0,0,0
330110210003022,2.6,1.4,0.1,0
330110210004003,5.9,3.1,0.2,0
330110210002084,1.1,0.6,0,0
330110210001023,0,0,0,0
330110190002061,33.1,28.7,1,0
330110190002019,35.5,30.8,1.1,0
330110190001004,0,0,0,0
330110190001040,15.9,13.8,0.5,0
330110190002034,13.8,12,0.4,0
330110180002017,40.6,29.7,1.3,0.1
330110180001007,0,0,0,0
330110180002018,0.9,0.6,0,0
330110215001074,5.8,3.7,0.2,0
330110215001067,0.6,0.4,0,0
330110215001114,0.9,0.6,0,0
330110215001057,4.6,2.9,0.1,0
330110215001109,4.6,2.9,0.1,0
330110215001100,1.5,1,0,0
330110215001101,0,0,0,0
330110215001023,0,0,0,0
330110215001032,1.2,0.8,0,0
330110215001029,4.9,3.1,0.2,0
330110171002005,30.6,26.1,0.9,0
330110171003005,0,0,0,0
330110171002001,6.8,5.8,0.2,0
330110171001002,0.8,0.7,0,0
330110171002024,0,0,0,0
330110171001030,0,0,0,0
330110121002050,28.1,17.5,0.8,0
330110121002015,8.3,5.2,0.2,0
330110121001004,154.6,96.1,4.1,0.1
330110123002009,14.5,9,0.4,0
330110121004000,65.6,40.7,1.8,0
330110001011031,18.5,16.7,0.3,0
330110007001008,4.4,4,0.1,0
330110007001009,2.2,2,0,0
330110007001029,0.5,0.5,0,0
330110007001047,2.5,2.5,0.1,0
330110007001017,2.5,2.5,0.1,0
330110009011012,5,4.5,0.1,0
330110009012018,10.3,10.4,0.3,0
330110009014002,18.5,18.8,0.6,0
330110009021002,0,0,0,0
330110001021003,0,0,0,0
330110001022002,0,0,0,0
330110001022011,2.8,2.6,0.1,0
330110001022039,1.6,1.4,0,0
330110001022021,5,4.5,0.1,0
330110001011042,8.5,7.7,0.2,0
330110001011004,10.6,9.6,0.2,0
330110001011020,16.9,15.3,0.3,0
330110002031015,32.3,28.9,1,0.1
330110001011035,5.6,5.1,0.1,0
330110009022005,0,0,0,0
330110009022008,0,0,0,0
330110002042011,4.6,4.1,0.1,0
330110162015026,1.2,1,0,0
330110162021025,0,0,0,0
