GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,DISTRICT.x,DISTRICT.y,school,cd_1990,cd_2000,ndv,nrv
15003002805,HI,003,2805,2368,84,105,7,2,1751,139,0,280,1838,49,88,6,2,1417,91,0,185,NA,NA,NA,NA,NA,NA,NA,1,1,352.2091136023782,331.5129622803784
15003002901,HI,003,2901,6114,250,210,19,3,4355,655,21,601,4781,165,199,17,3,3573,412,17,395,NA,NA,NA,NA,NA,NA,NA,1,1,916.1652731953047,862.3305074333456
15003002902,HI,003,2902,2082,74,52,0,0,1495,206,10,245,1566,49,49,0,0,1163,148,9,148,NA,NA,NA,NA,NA,NA,NA,1,1,300.08676382008935,282.4533726502027
15003002903,HI,003,2903,2462,88,35,8,1,1985,140,4,201,1910,56,33,5,0,1589,97,2,128,NA,NA,NA,NA,NA,NA,NA,1,1,366.0062061918076,344.4993242413073
15003002904,HI,003,2904,7721,483,1014,253,12,3108,1936,10,905,5118,258,747,189,8,2414,997,10,495,NA,NA,NA,NA,NA,NA,NA,1,1,980.7433315652729,923.1138960560265
15003002905,HI,003,2905,446,9,26,2,0,348,18,12,31,383,3,23,2,0,316,15,7,17,NA,NA,NA,NA,NA,NA,NA,1,1,73.39286752432581,69.08023098660769
15003002906,HI,003,2906,2258,85,75,3,2,1649,156,3,285,1747,57,61,3,1,1330,110,2,183,NA,NA,NA,NA,NA,NA,NA,1,1,334.77112157962716,315.0996436908711
15003003001,HI,003,3001,3177,134,190,33,3,2270,183,2,362,2623,105,176,31,2,1904,133,0,272,NA,NA,NA,NA,NA,NA,NA,1,1,502.6357480843515,473.1003808821723
15003003002,HI,003,3002,1489,88,46,8,4,851,245,0,247,1132,52,41,8,2,689,168,0,172,NA,NA,NA,NA,NA,NA,NA,1,1,216.92095571158438,204.1744686079371
15003003003,HI,003,3003,5290,277,370,117,16,3387,512,2,609,4074,209,319,83,14,2589,394,2,464,NA,NA,NA,NA,NA,NA,NA,1,1,780.6854890185466,734.811647622558
15003003004,HI,003,3004,1984,38,42,4,0,1661,79,4,156,1513,26,38,3,0,1286,50,4,106,NA,NA,NA,NA,NA,NA,NA,1,1,289.9305706639816,272.8939673178523
15003003005,HI,003,3005,3499,265,79,10,1,2309,341,3,491,2403,141,62,8,1,1707,223,2,259,NA,NA,NA,NA,NA,NA,NA,1,1,460.4779651722061,433.4198304460008
15003003006,HI,003,3006,2327,146,127,44,1,1140,486,5,378,1567,79,117,41,1,783,323,3,220,NA,NA,NA,NA,NA,NA,NA,1,1,300.2783901060537,282.633738788549
15003003101,HI,003,3101,4142,189,719,216,5,2455,114,10,434,3379,121,559,168,4,2155,96,2,274,NA,NA,NA,NA,NA,NA,NA,1,1,647.5052202733601,609.4571814719253
15003003102,HI,003,3102,1753,32,95,4,0,1361,74,0,187,1507,15,90,4,0,1217,62,0,119,NA,NA,NA,NA,NA,NA,NA,1,1,288.78081294819583,271.81177048777494
15003003103,HI,003,3103,4433,173,482,62,2,3088,128,2,496,3662,120,434,53,2,2618,104,2,329,NA,NA,NA,NA,NA,NA,NA,1,1,701.7354592012563,660.5007986239095
15003003104,HI,003,3104,5415,276,689,135,11,3187,338,6,773,4323,188,628,124,11,2621,241,2,508,NA,NA,NA,NA,NA,NA,NA,1,1,828.4004342236566,779.7228160707704
15003003105,HI,003,3105,5092,365,485,179,2,2835,450,9,767,3818,217,447,153,2,2250,309,7,433,NA,NA,NA,NA,NA,NA,NA,1,1,731.6291598116866,688.6379162059221
15003003106,HI,003,3106,3030,208,220,41,5,1829,302,17,408,2267,139,204,41,5,1414,205,10,249,NA,NA,NA,NA,NA,NA,NA,1,1,434.4167902810617,408.8900356309129
15003003107,HI,003,3107,2681,63,156,13,6,2046,77,4,316,2273,41,143,11,5,1795,59,2,217,NA,NA,NA,NA,NA,NA,NA,1,1,435.5665479968475,409.9722324609903
15003003201,HI,003,3201,10060,968,5531,1126,60,1294,153,43,885,6383,539,3752,757,33,951,95,10,246,NA,NA,NA,NA,NA,NA,NA,1,1,1223.150583310109,1151.277061064013
15003003202,HI,003,3202,9250,824,2648,1441,50,2873,487,37,890,5592,444,1624,791,26,2043,290,12,362,NA,NA,NA,NA,NA,NA,NA,1,1,1071.5741911123498,1008.6074456321415
15003003203,HI,003,3203,11164,1003,5444,1050,60,1543,856,27,1181,7464,586,3782,767,45,1202,497,10,575,NA,NA,NA,NA,NA,NA,NA,1,1,1430.298598437514,1346.2528566162919
15003003204,HI,003,3204,6822,385,1975,213,12,3045,345,11,836,5061,240,1492,148,11,2422,243,6,499,NA,NA,NA,NA,NA,NA,NA,1,1,969.820633265308,912.8330261702912
15003003205,HI,003,3205,2140,156,133,19,2,1388,71,3,368,1664,105,126,15,2,1149,53,1,213,NA,NA,NA,NA,NA,NA,NA,1,1,318.8661398445905,300.1292542081337
15003003301,HI,003,3301,3994,485,709,103,7,1102,529,3,1056,3083,349,529,79,7,882,457,2,778,NA,NA,NA,NA,NA,NA,NA,1,1,590.7838396279282,556.06880452144
15003003302,HI,003,3302,5129,208,661,78,5,3042,255,4,876,4194,149,579,69,5,2629,189,3,571,NA,NA,NA,NA,NA,NA,NA,1,1,803.6806433342623,756.4555842241061
15003003303,HI,003,3303,3584,156,443,28,3,2154,200,3,597,2902,111,389,22,2,1850,150,1,377,NA,NA,NA,NA,NA,NA,NA,1,1,556.0994818683904,523.4225334807716
15003003304,HI,003,3304,2365,128,402,20,3,1304,146,5,357,1916,84,366,16,3,1125,99,2,221,NA,NA,NA,NA,NA,NA,NA,1,1,367.1559639075934,345.5815210713847
15003003305,HI,003,3305,4192,256,906,106,14,1983,252,6,669,3340,155,816,87,13,1712,168,4,385,NA,NA,NA,NA,NA,NA,NA,1,1,640.0317951207526,602.4229020764222
15003003306,HI,003,3306,5315,418,1420,270,16,2121,242,7,821,4449,303,1310,250,15,1865,176,6,524,NA,NA,NA,NA,NA,NA,NA,1,1,852.545346255158,802.4489495023959
15003003401,HI,003,3401,4026,297,701,65,10,1831,403,20,699,2937,182,517,50,8,1465,280,13,422,NA,NA,NA,NA,NA,NA,NA,1,1,562.8064018771407,529.7353483228898
15003003402,HI,003,3402,6362,238,690,88,3,4230,235,5,873,4904,166,586,62,2,3378,174,5,531,NA,NA,NA,NA,NA,NA,NA,1,1,939.7353063689133,884.5155424499325
15003003403,HI,003,3403,6381,488,567,92,3,3619,441,4,1167,4949,297,511,77,3,3071,287,3,700,NA,NA,NA,NA,NA,NA,NA,1,1,948.3584892373067,892.632018675513
15003003404,HI,003,3404,4535,129,611,37,7,3168,92,5,486,3704,93,528,33,5,2672,67,4,302,NA,NA,NA,NA,NA,NA,NA,1,1,709.7837632117568,668.0761764344514
15003003501,HI,003,3501,4145,348,472,38,2,1945,369,7,964,3191,208,418,29,2,1672,240,6,616,NA,NA,NA,NA,NA,NA,NA,1,1,611.4794785120723,575.5483474628334
15003003502,HI,003,3502,2702,179,318,16,2,1436,198,2,551,2141,110,286,13,2,1244,135,1,350,NA,NA,NA,NA,NA,NA,NA,1,1,410.2718782495602,386.16390219928735
15003003503,HI,003,3503,4619,242,487,57,3,3048,156,8,618,3828,161,423,40,2,2670,124,6,402,NA,NA,NA,NA,NA,NA,NA,1,1,733.5454226713296,690.4415775893845
15003003504,HI,003,3504,2237,98,132,8,7,1604,117,3,268,1849,64,124,7,5,1375,93,1,180,NA,NA,NA,NA,NA,NA,NA,1,1,354.31700274798544,333.496989802187
15003003505,HI,003,3505,4574,184,269,20,1,3262,235,13,590,3820,105,231,14,1,2915,166,12,376,NA,NA,NA,NA,NA,NA,NA,1,1,732.0124123836152,688.9986484826146
15003003601,HI,003,3601,2079,102,94,3,1,1501,95,0,283,1749,61,82,3,0,1339,66,0,198,NA,NA,NA,NA,NA,NA,NA,1,1,335.15437415155577,315.4603759675636
15003003602,HI,003,3602,4439,542,894,156,8,1562,398,7,872,3223,331,690,111,8,1294,267,5,517,NA,NA,NA,NA,NA,NA,NA,1,1,617.6115196629297,581.3200638899127
15003003603,HI,003,3603,6206,624,2579,536,41,1441,254,19,712,5167,462,2350,461,41,1226,187,12,428,NA,NA,NA,NA,NA,NA,NA,1,1,990.1330195775234,931.951836834992
15003003604,HI,003,3604,3695,193,135,38,1,2429,409,11,479,2767,122,125,27,1,1961,240,6,285,NA,NA,NA,NA,NA,NA,NA,1,1,530.2299332632102,499.07310480403
15003003605,HI,003,3605,1126,57,35,8,5,265,553,6,197,661,37,32,6,5,201,277,3,100,NA,NA,NA,NA,NA,NA,NA,1,1,126.66497502240041,119.22201744686078
15003003606,HI,003,3606,1838,111,58,10,5,1351,93,12,198,1438,71,54,10,4,1083,67,10,139,NA,NA,NA,NA,NA,NA,NA,1,1,275.55859921665933,259.3665069418848
15003003607,HI,003,3607,6306,288,211,28,2,4873,244,18,642,4856,195,195,24,2,3869,162,15,394,NA,NA,NA,NA,NA,NA,NA,1,1,930.537244642627,875.8579678093132
15003003701,HI,003,3701,449,26,47,1,1,289,19,1,65,367,21,42,1,1,236,17,1,48,NA,NA,NA,NA,NA,NA,NA,1,1,70.32684694889706,66.19437277306794
15003003702,HI,003,3702,2592,213,267,13,2,1466,164,6,461,1957,133,228,11,1,1162,113,5,304,NA,NA,NA,NA,NA,NA,NA,1,1,375.01264163212954,352.97653274358026
15003003703,HI,003,3703,6895,330,1008,119,4,4126,215,1,1092,5112,190,884,95,4,3190,159,1,589,NA,NA,NA,NA,NA,NA,NA,2,1,979.593573849487,922.0316992259491
15003003704,HI,003,3704,5927,296,210,46,9,4582,215,2,567,4627,179,191,37,8,3708,146,2,356,NA,NA,NA,NA,NA,NA,NA,2,1,886.654825156803,834.5541221280256
15003003705,HI,003,3705,2186,114,125,18,0,1600,114,11,204,1700,66,110,16,0,1281,80,5,142,NA,NA,NA,NA,NA,NA,NA,2,1,325.7646861393052,306.6224351885981
15003003706,HI,003,3706,3412,161,148,34,3,2409,265,10,382,2522,101,124,25,3,1888,151,5,225,NA,NA,NA,NA,NA,NA,NA,2,1,483.2814932019574,454.8834009092026
15003003707,HI,003,3707,5899,557,341,66,12,3050,916,10,947,4103,309,292,57,6,2324,547,8,560,NA,NA,NA,NA,NA,NA,NA,2,1,786.2426513115113,740.0422656345988
15003003801,HI,003,3801,8936,603,1281,312,16,4494,467,5,1758,6595,395,1140,246,14,3434,332,4,1030,NA,NA,NA,NA,NA,NA,NA,1,1,1263.77535593454,1189.5146823934144
15003003802,HI,003,3802,3615,252,713,107,0,1727,125,7,684,2527,145,561,66,0,1317,92,3,343,NA,NA,NA,NA,NA,NA,NA,1,1,484.2396246317789,455.78523160093374
15003003803,HI,003,3803,4998,463,1047,159,8,2070,231,17,1003,3620,236,832,112,7,1691,159,9,574,NA,NA,NA,NA,NA,NA,NA,1,1,693.6871551907557,652.9254208133677
15003003804,HI,003,3804,4025,253,620,111,4,2172,141,10,714,2906,147,491,74,2,1687,100,4,401,NA,NA,NA,NA,NA,NA,NA,1,1,556.8659870122475,524.1439980341564
15003003901,HI,003,3901,4568,297,821,133,10,2274,170,6,857,3373,175,643,88,4,1860,117,5,481,NA,NA,NA,NA,NA,NA,NA,1,1,646.3554625575744,608.374984641848
15003003902,HI,003,3902,5577,403,972,169,2,2747,174,12,1098,4131,227,777,110,1,2241,127,6,642,NA,NA,NA,NA,NA,NA,NA,1,1,791.6081873185116,745.0925175082934
15003003903,HI,003,3903,3839,249,975,109,6,1559,212,6,723,2942,147,807,88,6,1317,153,2,422,NA,NA,NA,NA,NA,NA,NA,1,1,563.7645333069623,530.637179014621
15003003904,HI,003,3904,6062,751,956,194,9,2193,509,15,1435,4293,417,812,151,9,1759,356,6,783,NA,NA,NA,NA,NA,NA,NA,1,1,822.6516456447276,774.3118319203833
15003003905,HI,003,3905,4646,607,1891,700,36,627,190,26,569,3092,339,1373,458,30,492,122,8,270,NA,NA,NA,NA,NA,NA,NA,2,2,592.5084762016069,557.6920997665561
15003003906,HI,003,3906,5363,339,741,108,4,2906,197,6,1062,3827,198,616,84,4,2241,135,4,545,NA,NA,NA,NA,NA,NA,NA,1,1,733.3537963853652,690.2612114510382
15003003907,HI,003,3907,5259,206,630,52,7,3176,110,7,1071,3529,113,502,40,7,2271,79,5,512,NA,NA,NA,NA,NA,NA,NA,1,1,676.2491631680047,636.5121022238604
15003004001,HI,003,4001,4399,340,353,59,1,2659,254,11,722,3114,179,300,56,1,2027,169,7,375,NA,NA,NA,NA,NA,NA,NA,2,2,596.7242544928214,561.6601548101733
15003004002,HI,003,4002,2769,286,296,24,2,1342,167,7,645,2043,140,257,21,2,1142,123,4,354,NA,NA,NA,NA,NA,NA,NA,2,2,391.4925022250591,368.4880206413564
15003004003,HI,003,4003,4193,398,492,51,12,2047,273,12,908,3139,216,421,37,9,1751,187,10,508,NA,NA,NA,NA,NA,NA,NA,2,2,601.5149116419288,566.1693082688291
15003004004,HI,003,4004,4385,533,328,71,3,1995,414,11,1030,3269,289,292,57,3,1728,261,7,632,NA,NA,NA,NA,NA,NA,NA,2,2,626.4263288172874,589.6169062538395
15003004005,HI,003,4005,4804,560,524,160,13,1813,591,12,1131,3482,325,456,126,12,1545,366,8,644,NA,NA,NA,NA,NA,NA,NA,2,2,667.2427277276827,628.0348937215874
15003004101,HI,003,4101,4938,384,335,89,0,1904,1283,0,943,3170,208,269,65,0,1396,739,0,493,NA,NA,NA,NA,NA,NA,NA,1,1,607.4553265068221,571.7606585575624
15003004102,HI,003,4102,3350,261,364,66,6,1939,185,0,529,2326,154,310,48,3,1397,137,0,277,NA,NA,NA,NA,NA,NA,NA,1,1,445.7227411529552,419.53163779334074
15003004103,HI,003,4103,2832,276,302,21,1,1536,247,7,442,2062,166,257,19,1,1168,165,4,282,NA,NA,NA,NA,NA,NA,NA,1,1,395.13340165838076,371.9149772699349
15003004104,HI,003,4104,10419,876,3018,319,29,3712,707,22,1736,6669,450,1800,199,19,2769,454,9,969,NA,NA,NA,NA,NA,NA,NA,1,1,1277.9557010958977,1202.8617766310358
15003004105,HI,003,4105,5983,637,871,51,11,2300,573,8,1532,4255,361,753,42,8,1819,366,5,901,NA,NA,NA,NA,NA,NA,NA,1,1,815.3698467780845,767.4579186632265
15003004106,HI,003,4106,13511,1116,1656,376,16,7018,673,20,2636,9341,637,1429,289,15,5118,455,14,1384,NA,NA,NA,NA,NA,NA,NA,1,1,1789.9811371925,1684.8000982921735
15003004201,HI,003,4201,1910,203,98,13,5,1120,149,0,322,1397,127,90,12,2,877,90,0,199,NA,NA,NA,NA,NA,NA,NA,1,1,267.7019214921232,251.97149526968917
15003004202,HI,003,4202,3390,298,127,9,2,2305,109,4,536,2476,184,103,6,0,1810,70,4,299,NA,NA,NA,NA,NA,NA,NA,2,2,474.46668404759976,446.5865585452758
15003004203,HI,003,4203,8834,716,1009,98,11,4655,619,6,1720,5625,338,783,65,8,3258,363,0,810,NA,NA,NA,NA,NA,NA,NA,2,2,1077.8978585491716,1014.5595281975673
15003004204,HI,003,4204,5646,573,1030,112,8,1736,702,15,1470,3951,299,845,82,7,1416,459,13,830,NA,NA,NA,NA,NA,NA,NA,2,2,757.1154558449381,712.6266126059712
15003004205,HI,003,4205,5145,558,1242,164,5,1569,410,9,1188,3501,308,1023,125,5,1190,261,1,588,NA,NA,NA,NA,NA,NA,NA,2,2,670.8836271610044,631.461850350166
15003004206,HI,003,4206,624,54,17,8,0,447,31,0,67,420,29,11,6,0,320,18,0,36,NA,NA,NA,NA,NA,NA,NA,2,2,80.4830401050048,75.75377810541835
15003004207,HI,003,4207,11521,789,971,231,13,6666,797,12,2042,7978,442,855,168,8,4884,510,9,1102,NA,NA,NA,NA,NA,NA,NA,2,2,1528.794509423163,1438.9610517262563
15003004208,HI,003,4208,2447,196,738,46,8,782,163,11,503,1749,120,594,37,5,606,118,7,262,NA,NA,NA,NA,NA,NA,NA,2,2,335.15437415155577,315.4603759675636
15003004301,HI,003,4301,1303,111,771,144,5,112,21,13,126,793,60,497,89,5,79,15,7,41,NA,NA,NA,NA,NA,NA,NA,2,2,151.95964476968766,143.0303477085637
15003004302,HI,003,4302,1762,214,367,29,4,634,151,1,362,1341,136,320,21,4,524,106,1,229,NA,NA,NA,NA,NA,NA,NA,2,2,256.9708494781225,241.87099152230005
15003004303,HI,003,4303,6854,579,307,41,2,383,3084,2,2456,4436,299,235,36,2,304,2037,0,1523,NA,NA,NA,NA,NA,NA,NA,2,2,850.0542045376222,800.1041897038948
15003004304,HI,003,4304,5680,757,381,44,19,926,1777,11,1765,3630,403,317,31,16,747,1127,8,981,NA,NA,NA,NA,NA,NA,NA,2,2,695.6034180503987,654.7290821968301
15003004305,HI,003,4305,7993,1131,790,113,7,1740,1644,4,2564,5191,597,682,78,6,1340,1022,3,1463,NA,NA,NA,NA,NA,NA,NA,2,2,994.7320504406665,936.2806241553016
15003004401,HI,003,4401,7760,947,652,47,11,1596,1883,10,2614,5136,500,553,29,8,1283,1252,5,1506,NA,NA,NA,NA,NA,NA,NA,2,2,984.1926047126303,926.3604865462588
15003004402,HI,003,4402,5743,1009,545,57,10,804,1422,2,1894,3737,535,471,43,8,695,881,0,1104,NA,NA,NA,NA,NA,NA,NA,2,2,716.1074306485785,674.0282589998772
15003004403,HI,003,4403,8229,1466,1405,105,29,1083,1528,8,2605,5498,777,1215,86,22,927,971,4,1496,NA,NA,NA,NA,NA,NA,NA,2,2,1053.5613202317058,991.6530286275956
15003004501,HI,003,4501,14991,2420,7657,3077,134,725,242,36,700,10192,1526,5462,2045,96,569,167,13,314,NA,NA,NA,NA,NA,NA,NA,2,2,1953.0551065481168,1838.2916820248188
15003004502,HI,003,4502,5731,388,1583,40,7,2132,267,22,1292,4398,240,1363,28,7,1815,180,14,751,NA,NA,NA,NA,NA,NA,NA,2,2,842.772405670979,793.250276446738
15003004503,HI,003,4503,8296,943,2430,534,22,2223,460,15,1669,5995,554,1879,365,18,1869,323,12,975,NA,NA,NA,NA,NA,NA,NA,2,2,1148.7995843559615,1081.294999385674
15003004504,HI,003,4504,4353,366,2295,9,17,610,270,14,772,3327,246,1873,8,13,526,193,13,455,NA,NA,NA,NA,NA,NA,NA,2,2,637.5406534032167,600.0781422779211
15003004505,HI,003,4505,1225,77,359,7,0,271,245,2,264,856,37,307,4,0,216,144,2,146,NA,NA,NA,NA,NA,NA,NA,2,2,164.0321007854384,154.39341442437646
15003004506,HI,003,4506,1909,164,195,7,2,552,493,7,489,1255,73,156,6,1,449,322,6,242,NA,NA,NA,NA,NA,NA,NA,2,2,240.49098888519293,226.35950362452388
15003004601,HI,003,4601,6100,277,1477,26,12,481,2333,20,1474,4045,151,1162,24,5,433,1439,7,824,NA,NA,NA,NA,NA,NA,NA,2,2,775.128326725582,729.5810296105172
15003004602,HI,003,4602,5312,437,1263,21,6,369,1532,11,1673,3657,223,1086,18,6,322,987,11,1004,NA,NA,NA,NA,NA,NA,NA,2,2,700.7773277714347,659.5989679321783
15003004603,HI,003,4603,3330,227,588,7,6,817,582,6,1097,2388,130,508,7,6,690,374,5,668,NA,NA,NA,NA,NA,NA,NA,2,2,457.6035708827416,430.71433837080724
15003004604,HI,003,4604,3771,257,1079,33,2,1011,390,5,994,2797,139,906,28,2,843,279,4,596,NA,NA,NA,NA,NA,NA,NA,2,2,535.9787218421392,504.484088954417
15003004701,HI,003,4701,7374,617,1445,46,12,2520,730,11,1993,5349,336,1245,39,8,2056,459,7,1199,NA,NA,NA,NA,NA,NA,NA,2,2,1025.0090036230256,964.7784740140066
15003004702,HI,003,4702,3648,182,1304,41,3,1198,214,5,701,2962,121,1189,37,3,1017,160,4,431,NA,NA,NA,NA,NA,NA,NA,2,2,567.5970590262482,534.2445017815456
15003004703,HI,003,4703,5157,476,854,78,7,1690,620,14,1418,3736,267,735,58,7,1375,425,11,858,NA,NA,NA,NA,NA,NA,NA,2,2,715.9158043626142,673.8478928615309
15003004704,HI,003,4704,3690,200,832,23,10,1471,330,12,812,2663,126,724,20,7,1142,208,3,433,NA,NA,NA,NA,NA,NA,NA,2,2,510.30079952292334,480.3150264160216
15003004801,HI,003,4801,2813,280,444,27,3,865,432,1,761,2117,164,401,20,3,762,282,1,484,NA,NA,NA,NA,NA,NA,NA,2,2,405.67284738641706,381.8351148789778
15003004802,HI,003,4802,1688,111,237,10,0,608,212,1,509,1309,67,212,9,0,530,156,0,335,NA,NA,NA,NA,NA,NA,NA,2,2,250.83880832726499,236.09927509522055
15003004803,HI,003,4803,5469,304,1025,15,3,2496,552,2,1072,4249,185,887,14,3,2091,386,2,681,NA,NA,NA,NA,NA,NA,NA,2,2,814.2200890622987,766.3757218331491
15003004804,HI,003,4804,5735,283,723,24,6,2863,607,2,1227,4395,187,626,21,2,2393,407,2,757,NA,NA,NA,NA,NA,NA,NA,2,2,842.197526813086,792.7091780316991
15003004805,HI,003,4805,4074,371,451,23,1,1602,500,1,1125,2988,197,373,17,1,1396,324,1,679,NA,NA,NA,NA,NA,NA,NA,2,2,572.5793424613199,538.9340213785478
15003004901,HI,003,4901,1725,98,995,23,0,279,45,0,285,1352,59,846,22,0,244,29,0,152,NA,NA,NA,NA,NA,NA,NA,2,2,259.0787386237298,243.85501904410862
15003004902,HI,003,4902,14988,1880,9134,1402,113,967,274,35,1183,11277,1336,7268,1026,99,767,203,12,566,NA,NA,NA,NA,NA,NA,NA,2,2,2160.9696268193793,2033.9889421304829
15003004903,HI,003,4903,3474,144,2062,17,19,355,224,2,651,2618,82,1670,14,13,306,155,1,377,NA,NA,NA,NA,NA,NA,NA,2,2,501.67761665452997,472.1985501904411
15003004904,HI,003,4904,2048,98,1295,11,6,246,102,3,287,1591,59,1068,8,5,207,72,2,170,NA,NA,NA,NA,NA,NA,NA,2,2,304.8774209691968,286.9625261088586
15003004905,HI,003,4905,4366,342,1289,19,9,1042,488,16,1161,3341,206,1114,17,6,898,331,8,761,NA,NA,NA,NA,NA,NA,NA,2,2,640.2234214067169,602.6032682147684
15003004906,HI,003,4906,4186,348,1078,47,11,916,534,18,1234,3066,210,912,39,6,794,375,9,721,NA,NA,NA,NA,NA,NA,NA,2,2,587.5261927665351,553.002580169554
15003005001,HI,003,5001,4003,320,1880,56,7,631,268,3,838,3059,183,1622,47,5,533,184,2,483,NA,NA,NA,NA,NA,NA,NA,2,2,586.1848087647851,551.7400172011304
15003005002,HI,003,5002,3632,212,1307,19,9,989,284,3,809,2772,118,1095,13,6,862,196,1,481,NA,NA,NA,NA,NA,NA,NA,2,2,531.1880646930318,499.9749354957612
15003005003,HI,003,5003,1577,62,375,15,0,742,87,2,294,1275,35,322,9,0,661,62,2,184,NA,NA,NA,NA,NA,NA,NA,2,2,244.32351460447887,229.96682639144856
15003005004,HI,003,5004,3103,132,1146,10,1,999,216,3,596,2405,78,939,9,0,866,149,3,361,NA,NA,NA,NA,NA,NA,NA,2,2,460.8612177441347,433.7805627226932
15003005005,HI,003,5005,1903,166,638,23,2,380,205,5,484,1478,123,526,23,2,330,157,3,314,NA,NA,NA,NA,NA,NA,NA,2,2,283.2236506552312,266.58115247573414
15003005006,HI,003,5006,4464,350,937,17,14,1614,529,2,1001,3434,218,789,17,8,1401,358,1,642,NA,NA,NA,NA,NA,NA,NA,2,2,658.0446660013965,619.3773190809682
15003005007,HI,003,5007,1461,108,168,4,0,555,165,0,461,1065,73,143,4,0,451,105,0,289,NA,NA,NA,NA,NA,NA,NA,2,2,204.0819945519765,192.08993733873942
15003005101,HI,003,5101,509,33,112,2,1,185,57,11,108,367,18,93,2,1,155,33,4,61,NA,NA,NA,NA,NA,NA,NA,2,2,70.32684694889706,66.19437277306794
15003005102,HI,003,5102,3555,224,916,25,7,1312,250,1,820,2734,136,771,20,6,1109,190,1,501,NA,NA,NA,NA,NA,NA,NA,2,2,523.9062658263884,493.1210222386042
15003005103,HI,003,5103,1632,127,464,8,2,442,148,0,441,1235,69,394,8,2,393,102,0,267,NA,NA,NA,NA,NA,NA,NA,2,2,236.658463165907,222.7521808575992
15003005104,HI,003,5104,1841,63,1020,9,3,236,125,1,384,1377,37,841,7,3,195,92,1,201,NA,NA,NA,NA,NA,NA,NA,2,2,263.8693957728372,248.36417250276446
15003005105,HI,003,5105,2617,106,1845,11,7,167,116,6,359,2042,65,1508,8,6,156,91,5,203,NA,NA,NA,NA,NA,NA,NA,2,2,391.3008759390948,368.3076545030102
15003005106,HI,003,5106,5854,555,768,25,6,1478,1312,4,1706,4097,329,642,14,5,1201,878,3,1025,NA,NA,NA,NA,NA,NA,NA,2,2,785.0928935957255,738.9600688045214
15003005107,HI,003,5107,4312,285,525,4,10,228,1971,3,1286,3171,160,459,4,10,202,1447,2,887,NA,NA,NA,NA,NA,NA,NA,2,2,607.6469527927864,571.9410246959086
15003ZZZZZZ,HI,003,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
15005000709,HI,005,0709,147,6,33,0,0,25,71,3,9,144,4,33,0,0,25,71,3,8,NA,NA,NA,NA,NA,NA,NA,2,2,0,0
15005ZZZZZZ,HI,005,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0
15007001206,HI,007,1206,3384,129,2403,9,10,227,241,12,353,2682,84,1978,9,10,206,171,11,213,NA,NA,NA,NA,NA,NA,NA,2,2,725.0502092050209,474.86736401673636
15007001207,HI,007,1207,2956,189,1526,16,8,637,173,6,401,2088,107,1132,11,5,502,99,5,227,NA,NA,NA,NA,NA,NA,NA,2,2,564.468619246862,369.69539748953974
15007001208,HI,007,1208,2136,166,386,6,11,150,908,4,505,1472,84,316,5,10,128,614,3,312,NA,NA,NA,NA,NA,NA,NA,2,2,397.93956299395626,260.6281729428173
15007001209,HI,007,1209,7210,660,1560,16,16,2531,675,16,1736,4998,366,1294,14,12,1990,417,10,895,NA,NA,NA,NA,NA,NA,NA,2,2,1351.1562064156208,884.9317991631799
15007001301,HI,007,1301,1187,119,463,10,7,183,123,2,280,819,68,359,4,7,147,64,2,168,NA,NA,NA,NA,NA,NA,NA,2,2,221.407949790795,145.00983263598326
15007001302,HI,007,1302,3234,278,1033,20,12,932,278,5,676,2439,148,880,14,9,801,191,5,391,NA,NA,NA,NA,NA,NA,NA,2,2,659.3577405857741,431.84246861924686
15007001303,HI,007,1303,4766,425,1798,15,12,1110,351,10,1045,3518,237,1518,13,7,926,231,7,579,NA,NA,NA,NA,NA,NA,NA,2,2,951.0539284053929,622.8871687587169
15007001304,HI,007,1304,3464,249,317,9,5,1982,192,3,707,2585,164,288,9,5,1584,129,2,404,NA,NA,NA,NA,NA,NA,NA,2,2,698.8272896327289,457.6928172942817
15007001305,HI,007,1305,3946,278,866,11,5,1819,275,11,681,3095,152,776,11,4,1554,182,6,410,NA,NA,NA,NA,NA,NA,NA,2,2,836.7003719200371,547.991980474198
15007001306,HI,007,1306,4612,304,703,8,9,2515,178,1,894,3352,173,615,6,7,1945,128,1,477,NA,NA,NA,NA,NA,NA,NA,2,2,906.1775918177592,593.4956764295677
15007001401,HI,007,1401,2512,187,844,7,8,897,132,1,436,1961,123,733,5,6,755,85,1,253,NA,NA,NA,NA,NA,NA,NA,2,2,530.1355183635519,347.20913528591353
15007001402,HI,007,1402,3041,311,1155,6,4,921,99,1,544,2325,184,978,5,4,770,67,1,316,NA,NA,NA,NA,NA,NA,NA,2,2,628.5390516039051,411.657949790795
