GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,DISTRICT,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
40049000003,OK,049,3,1402,13,1275,1,85,0,1,0,27,1029,8,948,0,51,0,1,0,21,NA,NA,NA,NA,NA,NA,NA,NA,4,4,254.78466653628007,212.37086837473106
40049000004,OK,049,4,446,2,381,0,52,0,1,0,10,336,1,292,0,34,0,1,0,8,NA,NA,NA,NA,NA,NA,NA,NA,4,4,83.1949931547037,69.34558967338157
40049000005,OK,049,5,2160,37,1887,6,162,0,2,0,66,1584,16,1422,4,102,0,2,0,38,NA,NA,NA,NA,NA,NA,NA,NA,4,4,392.20496772931745,326.91492274594174
40049000006,OK,049,6,947,28,813,0,71,0,0,0,35,692,17,610,0,39,0,0,0,26,NA,NA,NA,NA,NA,NA,NA,NA,4,4,171.34206923528262,142.8188930177978
40049000007,OK,049,7,546,25,458,0,48,0,0,0,15,399,12,351,0,27,0,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,4,4,98.79405437121063,82.34788773714062
40049000008,OK,049,8,1254,30,1107,5,80,0,0,3,29,991,19,902,3,47,0,0,1,19,NA,NA,NA,NA,NA,NA,NA,NA,4,4,245.37570897711714,204.5282123997653
40049000009,OK,049,9,1415,25,1300,1,44,4,0,0,41,1063,14,994,1,27,4,0,0,23,NA,NA,NA,NA,NA,NA,NA,NA,4,4,263.20320751026793,219.38798161548993
40049000010,OK,049,10,471,2,415,8,35,0,0,0,11,348,2,310,7,21,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,4,4,86.16624291022883,71.82221787600236
40049000011,OK,049,11,68,2,56,0,6,1,0,0,3,62,1,51,0,6,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,4,4,15.351457070213181,12.795912380207314
40049000012,OK,049,12,546,0,468,38,24,0,0,0,16,419,0,360,33,15,0,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,4,4,103.74613729708585,86.47560140817524
40049000013,OK,049,13,539,6,450,18,46,0,0,1,18,426,4,364,17,28,0,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,4,4,105.4793663211422,87.92030119303736
40049000014,OK,049,14,277,5,245,0,18,0,0,0,9,201,4,182,0,10,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,4,4,49.76843340504596,41.48352239389791
40049000015,OK,049,15,1905,60,1602,48,118,16,0,0,61,1500,32,1309,37,76,12,0,0,34,NA,NA,NA,NA,NA,NA,NA,NA,4,4,371.4062194406415,309.57852532759637
40049000016,OK,049,16,1448,119,1009,105,135,5,4,0,71,1008,60,766,58,85,2,4,0,33,NA,NA,NA,NA,NA,NA,NA,NA,4,4,249.5849794641111,208.03676902014473
40049000017,OK,049,17,1371,130,959,135,95,7,0,5,40,1064,93,775,106,61,5,0,1,23,NA,NA,NA,NA,NA,NA,NA,NA,4,4,263.4508116565617,219.59436729904166
40049000018,OK,049,18,2195,199,1693,46,173,12,0,4,68,1654,109,1352,34,104,10,0,2,43,NA,NA,NA,NA,NA,NA,NA,NA,4,4,409.5372579698807,341.3619205945629
40049000019,OK,049,19,1183,88,974,0,78,0,0,0,43,879,43,762,0,44,0,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,4,4,217.64404459221592,181.41301584197146
40049000020,OK,049,20,1463,25,1073,209,104,5,0,0,47,1096,16,858,132,62,3,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,4,4,271.3741443379621,226.19870917269705
40049000021,OK,049,21,1346,42,1115,47,101,2,0,1,38,1007,22,881,27,53,2,0,0,22,NA,NA,NA,NA,NA,NA,NA,NA,4,4,249.33737531781733,207.830383336593
40049000024,OK,049,24,2346,32,1943,11,293,1,1,0,65,1741,18,1487,4,182,1,1,0,48,NA,NA,NA,NA,NA,NA,NA,NA,4,4,431.0788186974379,359.31747506356345
40049000025,OK,049,25,760,11,654,10,48,2,0,0,35,556,6,490,8,32,2,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,4,4,137.6679053393311,114.75044005476236
40051000001,OK,051,1,1063,58,900,15,58,6,0,1,25,770,28,682,10,36,4,0,1,9,NA,NA,NA,NA,NA,NA,NA,NA,4,4,145.70435616274193,145.75049433758764
40051000002,OK,051,2,3468,69,3001,159,130,16,1,0,92,2699,44,2378,108,91,15,1,0,62,NA,NA,NA,NA,NA,NA,NA,NA,4,4,510.7221523158967,510.88387560668707
40051000003,OK,051,3,1877,44,1628,51,85,8,0,1,60,1476,27,1320,32,55,6,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,4,4,279.2982203846845,279.38666187309
40051000004,OK,051,4,2244,52,1928,72,88,40,0,4,60,1747,38,1548,47,54,28,0,2,30,NA,NA,NA,NA,NA,NA,NA,NA,4,4,330.5785846965067,330.6832644256696
40051000005,OK,051,5,2208,67,1156,821,86,11,0,0,67,1566,37,866,560,60,8,0,0,35,NA,NA,NA,NA,NA,NA,NA,NA,4,4,296.3285996764336,296.4224339385224
40051000006,OK,051,6,1589,133,1234,68,118,5,0,1,30,1170,75,946,51,77,3,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,4,4,221.39493079273774,221.46503685062018
40051000007,OK,051,7,2079,114,1730,73,90,7,0,0,65,1625,60,1411,51,60,4,0,0,39,NA,NA,NA,NA,NA,NA,NA,NA,4,4,307.49295943435794,307.59032895919466
40051000008,OK,051,8,1627,65,1348,73,66,24,0,0,51,1193,42,1011,45,45,20,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,4,4,225.7471388339625,225.81862304511955
40051000009,OK,051,9,66,4,55,0,3,0,0,0,4,48,2,40,0,3,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,4,4,9.082868955599496,9.085745101563903
40051000010,OK,051,10,21,0,20,0,1,0,0,0,0,17,0,16,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3.2168494217748216,3.2178680568038827
40051000011,OK,051,11,28,0,28,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3.78452873149979,3.7857271256516265
40051000012,OK,051,12,625,14,522,3,33,2,0,0,51,441,5,388,1,24,1,0,0,22,NA,NA,NA,NA,NA,NA,NA,NA,4,4,83.44885852957037,83.47528312061837
40051000020,OK,051,20,852,12,775,1,49,1,0,0,14,625,8,571,0,32,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,4,4,118.26652285936845,118.30397267661334
40051000021,OK,051,21,668,16,588,1,26,0,8,0,29,442,9,397,0,14,0,4,0,18,NA,NA,NA,NA,NA,NA,NA,NA,4,4,83.63808496614536,83.66456947690095
40051000022,OK,051,22,262,6,233,1,16,0,0,0,6,197,3,173,0,16,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,4,4,37.27760800527293,37.289412187668525
40051000023,OK,051,23,237,6,196,0,16,0,0,0,19,181,6,155,0,12,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,4,4,34.2499850200731,34.26083048714722
40051000024,OK,051,24,438,10,388,1,24,1,0,0,14,322,6,297,1,11,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,4,4,60.93091257714662,60.95020672299119
40051000025,OK,051,25,801,17,714,4,42,1,0,0,23,581,8,528,2,25,1,0,0,17,NA,NA,NA,NA,NA,NA,NA,NA,4,4,109.9405596500689,109.97537300017976
40051000026,OK,051,26,326,18,263,1,24,0,0,0,20,226,7,194,1,13,0,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,4,4,42.76517466594763,42.77871651986339
40051000027,OK,051,27,651,18,576,0,40,0,0,0,17,484,11,443,0,22,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,4,4,91.58559530229492,91.61459644076936
40051000028,OK,051,28,1133,35,1001,0,65,0,0,3,29,793,17,723,0,32,0,0,2,19,NA,NA,NA,NA,NA,NA,NA,NA,4,4,150.05656420396667,150.104080532087
40051000029,OK,051,29,507,16,465,0,14,0,0,0,12,388,8,365,0,11,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,4,4,73.41985739109593,73.44310623764156
40051000030,OK,051,30,1841,66,1684,1,49,1,0,1,39,1310,36,1222,0,29,1,0,1,21,NA,NA,NA,NA,NA,NA,NA,NA,4,4,247.88663191323627,247.96512673018157
40051000031,OK,051,31,937,21,792,2,79,0,0,4,39,667,14,584,1,43,0,0,3,22,NA,NA,NA,NA,NA,NA,NA,NA,4,4,126.21403319551801,126.25399964048175
40051000032,OK,051,32,988,22,885,7,37,0,0,0,37,750,13,681,6,25,0,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,4,4,141.91982743124214,141.96476721193602
40051000033,OK,051,33,1055,29,945,4,49,1,2,1,24,744,17,680,1,32,1,1,0,12,NA,NA,NA,NA,NA,NA,NA,NA,4,4,140.7844688117922,140.82904907424052
40051000034,OK,051,34,824,7,748,0,35,0,0,0,34,615,3,573,0,20,0,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,4,4,116.37425849361856,116.41110911378753
40051000035,OK,051,35,328,13,294,0,15,0,4,0,2,233,5,217,0,7,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,44.089759721972555,44.10372101384145
40051000036,OK,051,36,2369,55,2110,0,129,3,0,0,72,1766,32,1606,0,80,3,0,0,45,NA,NA,NA,NA,NA,NA,NA,NA,4,4,334.1738869914315,334.2797051950387
40051000037,OK,051,37,257,4,224,0,23,0,0,0,6,195,2,177,0,13,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,4,4,36.89915513212295,36.91083947510336
40051000038,OK,051,38,3073,68,2778,3,144,6,0,0,74,2105,41,1931,2,81,4,0,0,46,NA,NA,NA,NA,NA,NA,NA,NA,4,4,398.32164899035297,398.44777997483374
40051000039,OK,051,39,532,38,469,4,9,0,0,0,12,395,20,365,2,3,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,4,4,74.74444244712086,74.76811073161963
40051000040,OK,051,40,2455,59,2169,0,127,4,0,0,96,1775,30,1607,0,73,3,0,0,62,NA,NA,NA,NA,NA,NA,NA,NA,4,4,335.8769249206064,335.9832824015819
40051000041,OK,051,41,1430,14,1324,0,62,3,0,0,27,1076,11,1003,0,42,2,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,4,4,203.6076457546887,203.6721193600575
40051000042,OK,051,42,529,13,474,0,26,1,0,0,15,397,6,358,0,19,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,4,4,75.12289532027084,75.1466834441848
40051000043,OK,051,43,1049,18,941,4,57,1,0,0,28,738,11,677,2,32,1,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,4,4,139.64911019234225,139.693330936545
40051000044,OK,051,44,1462,34,1312,3,57,6,1,0,49,1006,18,921,1,38,3,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,4,4,190.36179519443945,190.42207442027683
40051000045,OK,051,45,3617,81,3270,7,161,5,0,0,93,2595,44,2397,4,89,4,0,0,57,NA,NA,NA,NA,NA,NA,NA,NA,4,4,491.04260291209783,491.19809455329863
40053000002,OK,053,2,68,0,68,0,0,0,0,0,0,59,0,59,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,3,17.719927253832164,22.07326578332034
40053000006,OK,053,6,227,5,219,0,0,1,0,0,2,178,2,174,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,6,3,53.460119511561444,66.59392049883087
40053000011,OK,053,11,356,17,321,0,14,0,0,1,3,257,9,240,0,4,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,6,3,77.18680176669265,96.14964925954794
40053000015,OK,053,15,195,6,185,0,3,0,0,0,1,144,3,139,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,3,43.248636009353085,53.87373343725643
40053000017,OK,053,17,498,1,477,0,12,2,0,0,6,377,1,364,0,7,2,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,6,3,113.22733177448688,141.0444271239283
40053000023,OK,053,23,1044,14,968,0,37,2,0,0,23,752,4,717,0,17,2,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,6,3,225.85398804884386,281.3406079501169
40053000025,OK,053,25,581,4,558,1,11,0,0,0,7,462,1,452,1,6,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,6,3,138.7560405300078,172.8448947778644
40053000026,OK,053,26,681,21,634,0,15,0,0,0,11,496,14,468,0,6,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,6,3,148.96752403221618,185.56508183943885
40053000029,OK,053,29,657,14,613,2,20,2,0,0,6,513,9,481,2,13,2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,6,3,154.07326578332035,191.92517537022604
40053000030,OK,053,30,837,13,808,1,12,0,0,0,3,611,11,591,1,7,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,3,183.50636528968565,228.58924395947
40055000101,OK,055,101,703,67,560,53,9,1,0,0,13,536,37,444,41,7,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,6,3,148.34233862652093,109.32233450195916
40055000102,OK,055,102,728,61,576,61,6,2,0,0,22,534,36,441,39,5,1,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,6,3,147.788822437616,108.91441534336977
40055000103,OK,055,103,648,33,550,52,3,0,0,0,10,523,25,459,34,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,6,3,144.7444833986389,106.67085997112807
40055000104,OK,055,104,720,75,585,27,19,0,0,1,13,534,48,449,16,12,0,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,6,3,147.788822437616,108.91441534336977
40055000105,OK,055,105,665,37,590,12,9,0,1,0,16,527,19,479,12,6,0,1,0,10,NA,NA,NA,NA,NA,NA,NA,NA,6,3,145.85151577644876,107.48669828830687
40055000201,OK,055,201,1258,98,712,312,75,7,0,1,53,1159,84,634,309,73,7,0,1,51,NA,NA,NA,NA,NA,NA,NA,NA,6,3,320.76263147040623,236.38915240255722
40055000202,OK,055,202,590,34,524,0,12,0,0,0,20,436,17,399,0,9,0,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,6,3,120.6665291812745,88.92637657248918
40055000203,OK,055,203,289,19,255,6,7,0,0,0,2,221,10,200,6,4,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,3,61.16353887399464,45.075067024128685
40055000301,OK,055,301,281,18,254,0,4,4,0,0,1,232,11,214,0,2,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,3,64.20787791297175,47.31862239637039
40055000302,OK,055,302,179,9,163,5,0,2,0,0,0,147,5,137,3,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,3,40.683439884512275,29.982058156320893
40057000101,OK,057,101,125,3,122,0,0,0,0,0,0,116,3,113,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,3,42.29017673653925,24.41101520756268
40057000102,OK,057,102,1014,167,770,61,5,3,0,1,7,777,104,627,36,4,2,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,6,3,283.2712700369914,163.51171393341554
40057000201,OK,057,201,485,148,267,57,2,2,0,0,9,353,85,227,34,2,2,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,6,3,128.69338265515825,74.2852445540485
40057000202,OK,057,202,443,146,191,89,14,0,0,0,3,290,72,157,56,4,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,3,105.72544184134813,61.0275380189067
40057000203,OK,057,203,91,12,72,6,0,0,0,0,1,65,7,54,3,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,3,23.697081792026303,13.678586107685984
40057000204,OK,057,204,82,6,74,2,0,0,0,0,0,64,3,59,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,3,23.332511302918206,13.468146321413892
40057000301,OK,057,301,661,191,375,82,7,0,0,0,6,496,126,301,61,5,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,6,3,180.8269625976161,104.37813399095766
40057000302,OK,057,302,352,73,263,6,4,1,0,0,5,244,38,199,2,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,6,3,88.95519934237566,51.347307850390465
40057000303,OK,057,303,30,2,27,0,0,0,1,0,0,28,1,26,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,3,10.207973695026716,5.892314015618578
40059000101,OK,059,101,358,20,330,0,8,0,0,0,0,253,11,238,0,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,3,57.62211644086415,101.07030391797875
40059000201,OK,059,201,238,1,232,0,1,1,0,0,3,181,1,176,0,1,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,6,3,41.223727572317834,72.30721347491762
40059000202,OK,059,202,542,21,512,0,5,0,0,0,4,418,9,402,0,3,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,6,3,95.20175759794947,166.98571951666057
40059000203,OK,059,203,329,18,308,0,2,0,0,0,1,249,9,238,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,3,56.71109483705602,99.4723544489198
40059000301,OK,059,301,483,10,470,0,1,0,0,0,2,378,7,368,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,6,3,86.09154155986818,151.00622482607102
40059000302,OK,059,302,77,1,76,0,0,0,0,0,0,61,1,60,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,3,13.893079458073965,24.36872940314903
40059000303,OK,059,303,304,6,296,0,1,1,0,0,0,245,2,241,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,3,55.80007323324789,97.87440497986086
40059000401,OK,059,401,273,31,240,0,2,0,0,0,0,208,18,189,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,3,47.3731233980227,83.09337239106554
40059000402,OK,059,402,958,93,846,1,12,0,0,0,6,738,60,663,1,9,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,6,3,168.0834859025998,294.8216770413768
40061000004,OK,061,4,1002,30,757,0,174,2,0,0,39,713,16,577,0,100,2,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,2,2,217.34815493926197,114.80231492092597
40061000007,OK,061,7,843,9,632,1,146,6,0,0,49,585,8,473,0,67,4,0,0,33,NA,NA,NA,NA,NA,NA,NA,NA,2,2,178.32913133165252,94.19264267705707
40061000009,OK,061,9,360,0,290,1,59,1,0,0,9,270,0,226,1,35,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,2,2,82.30575292230117,43.473527389410954
40061000011,OK,061,11,340,8,264,0,44,0,0,0,24,256,4,204,0,30,0,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,2,2,78.03804721521888,41.21934448773779
40061000015,OK,061,15,555,6,436,0,98,0,0,0,15,418,2,343,0,63,0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,2,2,127.4214989685996,67.30346092138437
40061000016,OK,061,16,853,18,684,1,98,0,0,0,52,606,8,512,0,56,0,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,2,2,184.73068989227596,97.57391702956681
40061000019,OK,061,19,1007,0,769,3,151,1,0,3,80,777,0,620,3,106,1,0,0,47,NA,NA,NA,NA,NA,NA,NA,NA,2,2,236.8576667430667,125.10715104286041
40061000023,OK,061,23,1279,7,996,8,166,4,0,0,98,979,4,796,3,107,3,0,0,66,NA,NA,NA,NA,NA,NA,NA,NA,2,2,298.43456337382537,157.631790052716
40061000027,OK,061,27,1840,48,1382,1,326,7,0,0,76,1356,19,1091,1,198,4,0,0,43,NA,NA,NA,NA,NA,NA,NA,NA,2,2,413.35778134311255,218.33371533348614
40061000028,OK,061,28,522,1,409,0,72,3,0,0,37,391,1,328,0,42,1,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,2,2,119.19092367636947,62.95610818244327
40061000030,OK,061,30,1071,18,846,0,136,4,0,0,67,810,9,672,0,87,2,0,0,40,NA,NA,NA,NA,NA,NA,NA,NA,2,2,246.9172587669035,130.42058216823287
40061000031,OK,061,31,1114,23,932,0,114,4,0,0,41,810,12,690,0,77,3,0,0,28,NA,NA,NA,NA,NA,NA,NA,NA,2,2,246.9172587669035,130.42058216823287
40061000032,OK,061,32,1006,9,737,57,131,0,0,0,72,755,5,582,38,83,0,0,0,47,NA,NA,NA,NA,NA,NA,NA,NA,2,2,230.15127206050883,121.56486362594545
40063000010,OK,063,10,941,20,649,21,217,3,0,0,31,716,14,544,16,125,3,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,3,2,198.25970204156704,106.80080926981792
40063000011,OK,063,11,3117,96,2149,372,316,12,0,2,170,2584,79,1785,360,236,9,0,1,114,NA,NA,NA,NA,NA,NA,NA,NA,3,2,715.5070811109067,385.43755747654956
40063000012,OK,063,12,786,18,524,71,121,0,0,0,52,573,6,396,58,86,0,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,3,2,158.66314143829317,85.470480044142
40063000013,OK,063,13,2053,72,1536,47,314,5,0,0,79,1513,31,1207,28,209,3,0,0,35,NA,NA,NA,NA,NA,NA,NA,NA,3,2,418.9482251241493,225.68383299613757
40063000016,OK,063,16,461,5,328,5,87,0,1,0,35,358,1,261,5,68,0,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,3,2,99.12985102078352,53.40040463490896
40063000018,OK,063,18,562,18,465,4,65,0,0,0,10,429,10,366,3,44,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,3,2,118.78968180982159,63.99098767702777
40063000019,OK,063,19,275,1,230,0,34,0,0,0,10,216,1,184,0,26,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,3,2,59.810189442707376,32.21923855067133
40063000020,OK,063,20,2340,51,1495,95,588,0,1,0,110,1741,26,1201,68,396,0,1,0,49,NA,NA,NA,NA,NA,NA,NA,NA,3,2,482.0812028692294,259.69302924406844
40063000022,OK,063,22,825,18,493,14,207,0,1,0,92,618,13,404,9,135,0,1,0,56,NA,NA,NA,NA,NA,NA,NA,NA,3,2,171.12359757219056,92.18282140886518
40063000023,OK,063,23,226,2,187,0,32,1,0,0,4,179,1,152,0,22,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,3,2,49.56492551039176,26.70020231745448
40063000030,OK,063,30,398,17,324,2,28,1,0,0,26,301,6,260,2,17,0,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,3,2,83.34660658451351,44.89810557292624
40063000031,OK,063,31,525,4,427,1,51,0,0,0,42,396,2,337,0,31,0,0,0,26,NA,NA,NA,NA,NA,NA,NA,NA,3,2,109.65201397829686,59.068604009564105
40063000032,OK,063,32,663,13,548,0,88,0,0,0,14,519,8,436,0,65,0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,3,2,143.71059407761632,77.41567040647415
40063000033,OK,063,33,601,11,492,0,57,8,0,0,33,450,7,386,0,37,3,0,0,17,NA,NA,NA,NA,NA,NA,NA,NA,3,2,124.6045613389737,67.12341364723193
40063000034,OK,063,34,381,7,317,0,37,0,0,0,20,281,4,242,0,21,0,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,3,2,77.80862608055914,41.91484274416038
40065000001,OK,065,1,6292,407,5135,429,48,116,7,10,140,4197,235,3495,285,25,90,7,4,56,NA,NA,NA,NA,NA,NA,NA,NA,4,3,780.1523115024767,745.7932718767199
40065000003,OK,065,3,2179,588,1135,326,46,17,3,1,63,1488,358,869,180,34,13,2,1,31,NA,NA,NA,NA,NA,NA,NA,NA,4,3,276.59438635112826,264.4127682993946
40065000004,OK,065,4,913,242,570,58,9,8,1,2,23,678,148,457,45,7,7,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,4,3,126.02889378095763,120.47839845899836
40065000006,OK,065,6,2249,173,1893,86,20,19,2,2,54,1693,98,1478,56,19,16,1,0,25,NA,NA,NA,NA,NA,NA,NA,NA,4,3,314.7004678040726,300.8406026417171
40065000007,OK,065,7,2041,315,1317,274,46,40,0,1,48,1471,182,1031,174,30,27,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,4,3,273.43436984039624,261.3919235002752
40065000009,OK,065,9,2107,385,1457,185,31,14,3,0,32,1518,212,1129,129,20,10,1,0,17,NA,NA,NA,NA,NA,NA,NA,NA,4,3,282.1708860759494,269.74367088607596
40065000010,OK,065,10,2047,738,863,357,31,9,4,0,45,1413,443,646,265,24,9,3,0,23,NA,NA,NA,NA,NA,NA,NA,NA,4,3,262.6531370390754,251.08551183269125
40065000013,OK,065,13,1933,751,722,355,44,18,10,2,31,1277,437,546,239,24,8,6,0,17,NA,NA,NA,NA,NA,NA,NA,NA,4,3,237.37300495321958,226.9187534397358
40065000014,OK,065,14,2158,177,1741,132,18,49,2,1,38,1675,121,1379,100,14,40,2,0,19,NA,NA,NA,NA,NA,NA,NA,NA,4,3,249.48595787362086,166.7439819458375
40065000016,OK,065,16,1103,100,940,2,19,6,1,2,33,801,55,703,2,11,5,1,1,23,NA,NA,NA,NA,NA,NA,NA,NA,4,3,148.89254265272427,142.33509906439184
40065000017,OK,065,17,565,56,490,1,7,4,0,0,7,407,30,368,1,4,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,4,3,60.62136409227683,40.51629889669007
40065000018,OK,065,18,684,49,623,0,7,1,0,0,4,522,35,481,0,3,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,4,3,77.75025075225678,51.96439317953862
40065000019,OK,065,19,280,18,251,1,8,0,1,0,1,215,12,194,1,6,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,3,32.02357071213641,21.40295887662989
40065000020,OK,065,20,1963,86,1771,17,47,10,1,3,28,1439,45,1334,9,24,7,1,2,17,NA,NA,NA,NA,NA,NA,NA,NA,4,3,279.38270068450527,251.6235220908525
40065000021,OK,065,21,225,25,189,0,6,3,0,0,2,168,17,145,0,1,3,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,4,3,32.61729931549471,29.376477909147482
40065000023,OK,065,23,911,112,724,17,27,5,1,0,25,637,66,522,12,19,4,1,0,13,NA,NA,NA,NA,NA,NA,NA,NA,4,3,94.8791374122367,63.41248746238716
40065000024,OK,065,24,789,224,508,5,28,4,0,0,20,532,136,358,4,21,4,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,4,3,79.23971915747241,52.959879638916746
40067000001,OK,067,1,1295,109,1033,8,50,67,1,0,27,995,83,784,8,31,67,1,0,21,NA,NA,NA,NA,NA,NA,NA,NA,4,4,304.16104146576663,166.1851494696239
40067000002,OK,067,2,634,21,567,2,33,2,0,0,9,488,12,448,2,18,2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,4,4,149.1764705882353,81.50588235294117
40067000003,OK,067,3,265,14,233,2,10,0,0,0,6,224,8,204,2,6,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,4,4,68.47444551591128,37.412536162005786
40067000004,OK,067,4,256,14,230,0,11,0,0,0,1,189,9,173,0,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,4,57.775313404050145,31.56682738669238
40067000005,OK,067,5,553,44,451,20,29,1,0,0,8,432,28,355,17,25,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,4,4,132.05785920925746,72.15274831243973
40067000006,OK,067,6,1178,125,1000,6,29,2,0,0,16,904,77,791,3,19,2,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,4,4,276.3432979749277,150.98630665380907
