GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
28001000101,MS,001,101,1574,8,1293,260,2,0,0,0,11,1321,6,1102,204,2,0,0,0,7,NA,50440,90009,03030,95,37,5,2,409.44749294206525,459.61072010815536
28001000102,MS,001,102,2008,12,544,1430,4,6,0,0,12,1401,11,437,938,2,6,0,0,7,NA,50440,90009,03030,96,38,5,2,434.24370750328046,487.44482882023146
28001000103,MS,001,103,3101,46,2231,777,2,23,1,3,18,2497,37,1836,591,1,18,1,3,10,NA,50440,90009,03030,95,37,5,2,773.9518469919282,868.772118175673
28001000201,MS,001,201,1622,3,1469,134,0,7,2,0,7,1187,3,1097,78,0,5,0,0,4,NA,50440,90747,03030,95,37,5,2,367.9138335520299,412.9885880154281
28001000202,MS,001,202,2845,12,1990,799,3,25,0,0,16,2137,10,1590,509,3,15,0,0,10,NA,50440,90747,03030,94,37,5,2,662.3688814664598,743.5186289713308
28001000203,MS,001,203,1592,10,920,648,0,0,0,0,14,1144,5,696,434,0,0,0,0,9,NA,50440,90747,03030,95,37,5,2,354.58586822537677,398.0277545826872
28001000204,MS,001,204,1324,12,1106,202,0,1,0,0,3,1036,8,874,150,0,1,0,0,3,NA,NA,90747,03030,95,37,5,2,321.1109785677363,360.45170782138456
28001000301,MS,001,301,1648,13,45,1561,1,4,0,0,24,1170,9,43,1095,1,4,0,0,18,NA,50440,91485,03030,94,37,5,2,362.64463795777164,407.0738399141119
28001000302,MS,001,302,1130,20,527,567,10,2,0,3,1,833,14,426,381,6,2,0,3,1,NA,50440,91485,03030,95,37,5,2,258.19058411865285,289.82265696449167
28001000303,MS,001,303,1919,9,146,1751,0,4,0,0,9,1148,6,120,1017,0,2,0,0,3,NA,50440,91485,03030,94,37,5,2,355.8256789534375,399.419460018291
28001000304,MS,001,304,2462,17,1340,1078,3,0,0,2,22,1789,11,1007,753,2,0,0,2,14,NA,50440,91485,03030,95,37,5,2,554.505348125174,622.4402560738001
28001000401,MS,001,401,1594,20,17,1543,2,0,1,0,11,1187,8,12,1158,2,0,1,0,6,NA,50440,92223,03030,94,38,5,2,367.9138335520299,412.9885880154281
28001000402,MS,001,402,1547,8,113,1410,5,1,0,0,10,1144,5,95,1030,4,1,0,0,9,NA,50440,92223,03030,94,38,5,2,354.58586822537677,398.0277545826872
28001000403,MS,001,403,1186,9,276,893,0,3,0,0,5,832,6,222,600,0,3,0,0,1,NA,NA,92223,03030,94,37,5,2,257.88063143663766,289.47473060559065
28001000404,MS,001,404,1099,6,360,729,1,0,0,1,2,756,5,290,459,1,0,0,0,1,NA,50440,92223,03030,94,37,5,2,234.32422760348325,263.03232732911846
28001000405,MS,001,405,1073,13,487,561,5,2,0,0,5,765,11,409,336,5,2,0,0,2,NA,50440,92223,03030,94,37,5,2,237.11380174161997,266.163664559227
28001000501,MS,001,501,1833,7,109,1710,3,0,0,0,4,1297,5,98,1187,3,0,0,0,4,NA,50440,92961,03030,94,38,5,2,402.0086285737008,451.2604874945326
28001000502,MS,001,502,1513,4,545,952,4,3,0,0,5,1115,2,419,688,2,1,0,0,3,NA,NA,92961,03030,94,37,5,2,345.59724044693627,387.9378901745596
28001000503,MS,001,503,2609,32,1721,838,4,4,0,3,7,1895,17,1357,510,3,4,0,0,4,NA,50440,92961,03030,95,37,5,2,587.360332418784,659.3204501173009
28001000504,MS,001,504,661,12,462,183,0,0,0,0,4,495,10,357,125,0,0,0,0,3,NA,NA,92961,03030,95,37,5,2,153.4265775975188,172.22354765597044
28003000101,MS,003,101,3556,27,3459,39,1,13,0,4,13,2676,21,2614,24,1,8,0,1,7,NA,15700,90018,00390,1,4,2,4,419.35188141391103,596.3279361459521
28003000102,MS,003,102,1714,2,1545,154,0,9,0,1,3,1389,0,1264,115,0,6,0,1,3,NA,15700,90018,01260,2,4,2,4,217.66807297605473,309.5289623717218
28003000103,MS,003,103,1922,10,1720,175,0,6,0,0,11,1405,6,1268,121,0,3,0,0,7,NA,15700,90018,00390,2,4,2,4,220.17540858988977,313.09445077917144
28003000201,MS,003,201,2897,7,2832,33,6,5,0,1,13,2085,3,2041,22,4,5,0,1,9,NA,24420,90756,00390,1,4,2,4,326.73717217787913,464.6277080957811
28003000202,MS,003,202,1488,8,1464,10,0,1,0,0,5,1091,5,1078,5,0,1,0,0,2,NA,27540,90756,00390,1,4,2,4,170.96894716837704,243.12174078297227
28003000203,MS,003,203,1048,1,1038,3,2,1,0,1,2,751,1,743,2,2,0,0,1,2,NA,NA,90756,00390,1,4,2,4,117.68806537438236,167.35511212466741
28003000204,MS,003,204,1480,9,1272,192,1,2,0,0,4,1128,6,995,120,1,2,0,0,4,NA,15700,90756,01260,1,4,2,4,176.76716077537057,251.36693272519955
28003000301,MS,003,301,2936,44,1395,1464,5,6,0,9,13,2191,33,1141,997,5,6,0,1,8,NA,15700,91494,01260,2,4,2,4,343.3482706195363,488.2490687951349
28003000302,MS,003,302,1590,4,1371,200,3,2,1,1,8,1190,3,1030,146,2,1,1,0,7,NA,NA,91494,00390,2,4,2,4,186.48308627898138,265.18320030406693
28003000303,MS,003,303,1971,54,1664,238,1,2,0,0,12,1497,30,1279,179,1,2,0,0,6,NA,62560,91494,00390,3,4,2,4,234.59258836944127,333.5960091220068
28003000401,MS,003,401,4526,156,3565,739,6,4,11,1,44,3452,102,2801,510,6,2,4,1,26,NA,15700,92232,01260,2,4,2,4,540.9576586849107,769.2541239072597
28003000402,MS,003,402,2658,58,2553,32,1,1,0,0,13,2010,33,1948,21,1,0,0,0,7,NA,38360,92232,00390,2,4,2,4,314.9840364880274,447.91448118586095
28003000501,MS,003,501,1954,30,1815,77,1,14,0,0,17,1627,14,1530,67,1,9,0,0,6,NA,15700,92970,01260,2,4,2,4,254.964690231851,362.5656024325351
28003000502,MS,003,502,1916,14,1881,1,1,0,0,3,16,1490,8,1469,1,1,0,0,2,9,NA,NA,92970,00390,2,4,2,4,233.49562903838844,332.03610794374765
28003000503,MS,003,503,381,1,378,0,1,0,0,0,1,304,0,302,0,1,0,0,0,1,NA,NA,92970,00390,2,4,2,4,47.63937666286583,67.74427974154314
28003000504,MS,003,504,2521,18,2025,457,4,6,1,0,10,2024,11,1694,309,3,4,1,0,2,NA,15700,92970,01260,2,4,2,4,317.177955150133,451.0342835423793
28005000101,MS,005,101,715,13,549,149,0,0,0,0,4,537,8,438,88,0,0,0,0,3,NA,27820,91503,00420,95,37,5,2,144.01072705601908,181.2935041716329
28005000102,MS,005,102,783,9,502,270,0,1,1,0,0,612,4,416,190,0,1,1,0,0,NA,40640,90027,00420,95,37,5,2,164.12395709177594,206.61382598331346
28005000103,MS,005,103,697,2,475,206,6,3,0,0,5,520,1,369,142,4,0,0,0,4,NA,NA,90027,00420,53,37,5,2,139.45172824791416,175.55423122765197
28005000104,MS,005,104,728,5,600,109,1,1,0,0,12,560,2,474,73,1,1,0,0,9,NA,NA,90027,00420,95,37,5,2,150.1787842669845,189.05840286054828
28005000201,MS,005,201,357,5,106,246,0,0,0,0,0,258,3,76,179,0,0,0,0,0,NA,NA,90765,00420,96,38,5,2,69.18951132300357,87.10190703218117
28005000202,MS,005,202,460,3,78,376,0,0,0,1,2,331,3,70,256,0,0,0,0,2,NA,NA,90765,00420,96,38,5,2,88.7663885578069,111.74702026221692
28005000203,MS,005,203,727,2,374,350,1,0,0,0,0,528,1,282,244,1,0,0,0,0,NA,12740,90765,00420,96,38,5,2,141.59713945172825,178.25506555423124
28005000204,MS,005,204,424,1,315,108,0,0,0,0,0,321,1,252,68,0,0,0,0,0,NA,NA,90765,00420,96,38,5,2,86.08462455303935,108.37097735399286
28005000205,MS,005,205,612,7,125,477,0,1,1,0,1,435,6,98,329,0,0,1,0,1,NA,40640,92979,00420,96,38,5,2,116.65673420738975,146.85786650774733
28005000301,MS,005,301,385,1,176,205,0,0,0,0,3,289,1,139,146,0,0,0,0,3,NA,16620,91503,00420,96,37,5,2,77.50297973778308,97.56764004767581
28005000302,MS,005,302,1569,7,305,1254,0,0,0,0,3,1063,4,242,815,0,0,0,0,2,NA,27820,91503,00420,96,38,5,2,285.0715137067938,358.8733611442193
28005000303,MS,005,303,224,2,194,20,5,0,0,0,3,161,2,138,15,3,0,0,0,3,NA,NA,91503,00420,95,37,5,2,43.17640047675804,54.35429082240763
28005000304,MS,005,304,282,5,271,0,0,0,0,0,6,224,5,215,0,0,0,0,0,4,NA,NA,91503,00420,95,37,5,2,60.07151370679381,75.62336114421932
28005000401,MS,005,401,892,10,541,332,1,0,0,0,8,657,2,424,224,1,0,0,0,6,NA,NA,92241,00420,97,37,5,2,176.19189511323006,221.80601907032184
28005000402,MS,005,402,614,0,360,253,0,0,0,0,1,434,0,267,166,0,0,0,0,1,NA,40640,92241,00420,95,37,5,2,116.38855780691298,146.52026221692492
28005000403,MS,005,403,541,3,370,166,0,1,0,1,0,415,3,299,112,0,0,0,1,0,NA,NA,92241,00420,53,37,5,2,111.29320619785459,140.10578069129915
28005000404,MS,005,404,880,16,707,152,0,1,0,0,4,691,12,561,114,0,0,0,0,4,NA,NA,92241,00420,97,37,5,2,185.3098927294398,233.28456495828365
28005000501,MS,005,501,667,2,265,399,0,1,0,0,0,483,1,207,274,0,1,0,0,0,NA,NA,92979,00420,96,38,5,2,129.52920143027413,163.0628724672229
28005000502,MS,005,502,880,18,617,239,1,0,0,1,4,687,10,487,185,1,0,0,0,4,NA,40640,90027,00420,96,38,5,2,184.2371871275328,231.93414779499406
28005000503,MS,005,503,186,0,56,130,0,0,0,0,0,143,0,49,94,0,0,0,0,0,NA,NA,92979,00420,97,38,5,2,38.349225268176404,48.27741358760429
28005000504,MS,005,504,976,2,650,315,1,2,0,0,6,719,2,487,223,1,2,0,0,4,NA,NA,92979,00420,96,38,5,2,192.81883194278905,242.7374851013111
28007000101,MS,007,101,2007,12,1270,704,2,5,0,0,14,1511,8,1001,488,1,4,0,0,9,NA,38320,90036,02340,46,19,4,1,326.5428512566955,485.61186650185414
28007000102,MS,007,102,1966,11,1291,636,7,2,0,6,13,1478,8,999,455,5,1,0,4,6,2300,NA,90036,02340,46,19,4,1,319.41120725175114,475.0061804697157
28007000201,MS,007,201,597,10,372,200,0,12,0,0,3,466,5,307,146,0,5,0,0,3,NA,43400,90774,00510,46,19,4,1,100.70745776679028,149.76514215080346
28007000202,MS,007,202,470,13,338,116,2,0,0,0,1,351,9,263,78,0,0,0,0,1,NA,23220,90774,00510,48,19,4,1,75.85475896168109,112.80593325092707
28007000203,MS,007,203,217,0,172,45,0,0,0,0,0,170,0,144,26,0,0,0,0,0,NA,26020,90774,00510,46,19,4,1,36.73877214668315,54.635352286773795
28007000204,MS,007,204,2711,36,691,1961,5,6,0,0,12,1887,25,533,1311,4,5,0,0,9,NA,38320,90774,02340,27,19,3,1,407.8003708281829,606.4524103831891
28007000301,MS,007,301,399,7,385,0,5,0,0,0,2,317,6,306,0,3,0,0,0,2,NA,NA,91512,00510,48,19,4,1,68.50700453234445,101.87886279357231
28007000302,MS,007,302,516,6,437,67,2,1,0,0,3,363,2,311,47,2,0,0,0,1,NA,NA,91512,02340,48,19,3,1,78.44808405438813,116.66254635352286
28007000303,MS,007,303,378,2,233,142,0,0,0,0,1,273,1,176,95,0,0,0,0,1,NA,NA,91512,00510,48,19,3,1,58.99814585908529,87.7379480840544
28007000304,MS,007,304,492,39,402,47,0,0,0,0,4,374,30,309,32,0,0,0,0,3,NA,38320,91512,02340,27,19,3,1,80.82529872270293,120.19777503090235
28007000305,MS,007,305,2071,41,1167,827,0,23,0,1,12,1565,29,956,558,0,16,0,1,5,NA,38320,91512,02340,48,19,4,1,338.21281417387723,502.96662546353525
28007000306,MS,007,306,514,2,383,124,0,1,0,0,4,390,2,306,79,0,1,0,0,2,NA,38320,91512,00510,48,19,4,1,84.283065512979,125.33992583436341
28007000401,MS,007,401,556,0,229,326,0,0,0,0,1,407,0,183,223,0,0,0,0,1,NA,NA,92250,00510,27,19,3,1,87.9569427276473,130.8034610630408
28007000402,MS,007,402,656,5,312,339,0,0,0,0,0,489,3,256,230,0,0,0,0,0,NA,57200,92250,00510,47,19,3,1,105.67799752781211,157.15698393077872
28007000403,MS,007,403,1519,11,461,1043,1,0,0,0,3,1026,10,360,652,1,0,0,0,3,NA,64800,92250,00510,47,19,3,1,221.7292954264524,329.7404202719407
28007000404,MS,007,404,843,36,247,553,3,0,0,0,4,644,34,209,396,2,0,0,0,3,NA,38320,92250,00510,27,19,3,1,139.17511330861146,206.9715698393078
28007000501,MS,007,501,262,8,237,15,0,1,0,0,1,193,8,173,11,0,1,0,0,0,NA,NA,92988,00510,46,19,4,1,41.709311907704986,62.02719406674907
28007000502,MS,007,502,561,6,396,157,0,0,0,0,2,418,3,297,116,0,0,0,0,2,NA,NA,92988,00510,46,19,4,1,90.3341573959621,134.33868974042028
28007000503,MS,007,503,516,10,460,42,0,0,0,0,4,407,8,360,37,0,0,0,0,2,NA,NA,92988,00510,46,19,4,1,87.9569427276473,130.8034610630408
28007000504,MS,007,504,1561,19,1341,189,3,1,0,0,8,1212,9,1077,118,2,1,0,0,5,NA,38320,92988,02340,48,19,4,1,261.9258343634116,389.5179233621755
28007000505,MS,007,505,849,6,545,293,1,0,0,0,4,621,5,415,197,1,0,0,0,3,NA,23220,90774,00510,48,19,4,1,134.2045735475896,199.5797280593325
28009000101,MS,009,101,345,0,325,16,0,1,1,0,2,263,0,251,9,0,1,1,0,1,NA,NA,90045,00600,4,3,2,4,77.01278336458155,73.91972047042782
28009000102,MS,009,102,608,15,156,436,1,0,0,0,0,435,8,128,298,1,0,0,0,0,NA,NA,90045,00600,5,2,2,4,127.37855803647521,122.26265553093575
28009000103,MS,009,103,417,0,126,289,0,0,0,0,2,289,0,102,185,0,0,0,0,2,NA,02140,90045,00600,5,3,2,4,84.62621441963525,81.22737344469064
28009000201,MS,009,201,865,5,304,555,0,0,0,0,1,618,3,245,369,0,0,0,0,1,NA,NA,90783,00600,5,2,2,4,180.96539969319923,173.6972899267087
28009000202,MS,009,202,905,17,297,585,2,0,0,0,4,616,7,229,376,2,0,0,0,2,NA,NA,90783,00600,5,2,2,4,180.3797511505028,173.13516277484234
28009000301,MS,009,301,144,0,133,11,0,0,0,0,0,122,0,111,11,0,0,0,0,0,NA,NA,91521,00600,4,3,2,4,35.7245611044827,34.289756263848645
28009000302,MS,009,302,1893,33,1178,627,26,2,0,1,26,1456,14,980,426,8,1,0,1,26,NA,68960,91521,00600,4,3,2,4,426.35213908300665,409.2285665587182
28009000401,MS,009,401,521,2,346,166,1,1,0,0,5,383,1,265,112,1,1,0,0,3,NA,02140,92259,00600,5,3,2,4,112.15169592636781,107.64734958241009
28009000402,MS,009,402,395,1,367,26,1,0,0,0,0,310,1,291,17,1,0,0,0,0,NA,NA,92259,00600,5,3,2,4,90.77552411794785,87.12970853928755
28009000403,MS,009,403,420,2,401,17,0,0,0,0,0,292,2,279,11,0,0,0,0,0,NA,59720,92259,00600,5,2,2,4,85.5046872336799,82.07056417249021
28009000501,MS,009,501,1513,9,1303,191,4,0,0,0,6,1083,5,962,111,1,0,0,0,4,NA,32020,92997,00600,5,2,2,4,317.12868587012105,304.39185273564004
28011000101,MS,011,101,922,9,154,751,2,3,0,0,3,606,7,128,465,1,3,0,0,2,NA,29900,90054,00660,29,12,3,1,169.69356700598175,138.10788120474342
28011000102,MS,011,102,901,7,278,608,0,4,0,1,3,619,5,230,379,0,4,0,0,1,NA,63720,90054,00660,50,12,3,1,173.3338580473642,141.07059152761747
28011000103,MS,011,103,941,20,135,769,4,6,0,2,5,614,16,111,477,4,6,0,0,0,NA,54920,90054,00660,29,12,3,1,171.93374610837094,139.9310875572813
28011000104,MS,011,104,1020,17,292,701,1,2,0,0,7,675,4,248,418,0,2,0,0,3,NA,05220,90054,00690,50,12,3,1,189.01511176408857,153.83303599538252
28011000105,MS,011,105,437,7,127,300,0,3,0,0,0,307,7,104,195,0,1,0,0,0,NA,NA,90054,00690,50,12,3,1,85.96687305418547,69.96554377864065
28011000106,MS,011,106,143,3,82,56,1,0,0,0,1,99,3,55,39,1,0,0,0,1,NA,NA,90054,00690,28,22,3,1,27.722216392066322,22.5621786126561
28011000107,MS,011,107,1700,12,143,1527,0,5,0,2,11,1058,7,118,921,0,5,0,0,7,NA,63720,90054,00660,29,12,3,1,296.2636862909714,241.11904012313286
28011000108,MS,011,108,223,4,33,185,0,0,0,0,1,172,4,29,138,0,0,0,0,1,NA,NA,90054,00810,29,12,3,1,48.16385070136776,39.19893657956414
28011000109,MS,011,109,595,5,42,539,0,4,1,0,4,370,3,40,320,0,3,1,0,3,NA,05820,90054,00660,50,12,3,1,103.60828348550041,84.32329380487634
28011000110,MS,011,110,274,3,178,90,0,0,0,0,3,207,2,143,59,0,0,0,0,3,NA,NA,90054,00780,28,22,3,1,57.964634274320495,47.17546437191731
28011000201,MS,011,201,1013,8,10,992,0,2,0,0,1,655,2,7,645,0,1,0,0,0,NA,14260,90792,00750,29,13,3,1,183.41466400811558,149.27502011403783
28011000202,MS,011,202,1218,23,1088,77,3,22,0,0,5,992,18,884,67,1,19,0,0,3,NA,14260,90792,00750,29,12,3,1,277.78220869626057,226.0775877146955
28011000203,MS,011,203,1224,17,1133,34,5,23,1,0,11,954,10,897,20,3,21,1,0,2,NA,14260,90792,00750,28,12,3,1,267.14135795991183,217.41735754014064
28011000204,MS,011,204,4852,65,3777,940,6,48,0,1,15,4137,49,3159,873,6,38,0,0,12,NA,14260,90792,00750,28,22,3,1,1158.452618323014,942.8255850561443
28011000301,MS,011,301,1055,26,243,775,0,0,0,0,11,694,21,199,467,0,0,0,0,7,NA,20380,91530,00720,26,12,3,1,194.3355371322629,158.16315108265997
28011000302,MS,011,302,3113,33,299,2760,2,3,0,0,16,1969,24,260,1670,1,3,0,0,11,NA,67040,91530,00720,29,12,3,1,551.3640815755413,448.73666351838244
28011000303,MS,011,303,2887,16,74,2766,2,6,0,1,22,1895,10,56,1811,1,6,0,1,10,NA,49320,91530,00810,29,13,3,1,530.6424248784413,431.8720047574072
28011000304,MS,011,304,565,1,15,548,0,0,0,0,1,399,1,10,388,0,0,0,0,0,NA,80800,91530,00810,29,13,3,1,111.72893273166125,90.9324168328261
28011000305,MS,011,305,332,7,157,162,2,0,0,0,4,229,6,123,94,2,0,0,0,4,NA,29900,91530,00660,29,12,3,1,64.12512680589079,52.189281841396436
28011000401,MS,011,401,945,30,473,434,0,1,0,1,6,696,22,370,298,0,1,0,0,5,NA,46720,92268,00750,29,12,3,1,194.89558190786022,158.6189526707944
28011000402,MS,011,402,3339,47,513,2764,2,5,0,0,8,2425,36,464,1911,2,4,0,0,8,NA,14260,92268,00750,29,13,3,1,679.0542904117257,552.659425613041
28011000403,MS,011,403,1847,10,756,1061,0,11,0,1,8,1304,7,592,692,0,7,0,1,5,NA,14260,92268,00750,29,12,3,1,365.1491936894393,297.18263546367234
28011000404,MS,011,404,373,12,101,258,0,0,0,0,2,273,6,85,181,0,0,0,0,1,NA,61890,92268,00750,29,13,3,1,76.44611186903137,62.21691678035471
28011000405,MS,011,405,1153,8,14,1124,1,0,0,0,6,731,6,9,712,1,0,0,0,3,NA,14260,92268,00750,29,13,3,1,204.69636548081294,166.5954804631476
28011000406,MS,011,406,660,8,624,18,2,3,0,0,5,555,7,526,13,2,2,0,0,5,NA,14260,92268,00750,28,12,3,1,155.4124252282506,126.48494070731452
28011000501,MS,011,501,2108,23,1507,543,3,21,1,0,10,1488,17,1131,319,3,12,1,0,5,NA,08180,93006,00750,28,13,3,1,416.6733130443908,339.1163815720432
28011000502,MS,011,502,575,9,472,91,0,2,0,0,1,450,7,372,68,0,2,0,0,1,NA,NA,93006,00780,28,22,3,1,126.01007450939238,102.555357330255
28011000503,MS,011,503,3016,27,508,2468,1,2,0,0,10,2040,22,439,1569,1,2,0,0,7,NA,67000,93006,00780,28,13,3,1,571.2456711092456,464.9176198971561
28011000504,MS,011,504,490,4,72,405,1,4,0,2,2,337,4,58,270,1,3,0,0,1,NA,NA,93006,00780,28,13,3,1,94.36754468814496,76.80256760065764
28011000505,MS,011,505,2712,16,65,2599,1,19,0,0,12,1637,6,57,1552,0,11,0,0,11,NA,14260,93006,00750,28,13,3,1,458.3966488263896,373.073599888061
28013000101,MS,013,101,664,3,232,428,0,0,0,0,1,481,3,184,293,0,0,0,0,1,NA,58360,90063,00870,23,9,2,4,81.77426796805679,148.4399290150843
28013000102,MS,013,102,582,4,59,511,2,0,0,0,6,392,4,43,337,2,0,0,0,6,NA,09180,90801,00870,23,9,2,4,66.64347826086957,120.97391304347826
28013000103,MS,013,103,670,3,562,101,0,0,0,0,4,521,3,441,74,0,0,0,0,3,NA,10580,90063,00870,23,8,2,4,88.57462289263532,160.78420585625554
28013000201,MS,013,201,827,5,706,113,0,2,0,0,1,616,4,536,75,0,1,0,0,0,NA,NA,90801,00870,23,9,2,4,104.72546583850931,190.10186335403725
28013000202,MS,013,202,551,10,413,128,0,0,0,0,0,410,6,313,91,0,0,0,0,0,NA,NA,90801,00870,23,8,2,4,69.7036379769299,126.52883762200533
28013000203,MS,013,203,646,0,501,143,0,1,0,0,1,496,0,394,100,0,1,0,0,1,NA,58360,90063,00870,23,9,2,4,84.32440106477374,153.06903283052353
28013000204,MS,013,204,915,23,700,184,2,0,0,1,5,678,16,544,116,2,0,0,0,0,NA,09180,90801,00870,23,9,2,4,115.26601597160604,209.23549245785273
28013000301,MS,013,301,429,11,407,8,1,0,0,0,2,339,7,325,5,1,0,0,0,1,NA,NA,90801,00870,23,9,2,4,57.63300798580302,104.61774622892636
28013000302,MS,013,302,331,4,316,10,0,0,0,0,1,252,2,244,6,0,0,0,0,0,NA,NA,91539,00870,23,9,2,4,42.84223602484472,77.76894409937888
28013000303,MS,013,303,486,5,347,129,0,0,0,0,5,371,2,266,98,0,0,0,0,5,NA,NA,91539,00870,23,9,2,4,63.07329192546584,114.49316770186334
28013000304,MS,013,304,1676,15,1300,342,7,3,0,0,9,1278,7,1042,219,3,1,0,0,6,NA,09180,91539,00870,23,9,2,4,217.27133984028396,394.39964507542146
28013000401,MS,013,401,181,9,124,47,0,0,0,0,1,130,7,90,32,0,0,0,0,1,NA,NA,92277,00870,23,8,2,4,22.101153504880212,40.118899733806565
28013000402,MS,013,402,235,1,218,13,0,0,0,0,3,194,1,179,12,0,0,0,0,2,NA,06060,90063,00870,23,8,2,4,32.981721384205855,59.86974267968056
28013000403,MS,013,403,2916,18,1595,1284,3,1,0,1,14,2121,11,1272,826,1,1,0,0,10,NA,10580,92277,00870,23,8,2,4,360.5888198757764,654.5552795031056
28013000404,MS,013,404,296,2,275,15,1,1,0,0,2,238,2,221,13,1,1,0,0,0,NA,68320,92277,00870,23,8,2,4,40.46211180124224,73.44844720496894
28013000405,MS,013,405,165,0,102,57,0,0,0,3,3,120,0,75,42,0,0,0,1,2,NA,NA,92277,00870,23,8,2,4,20.40106477373558,37.03283052351375
28013000406,MS,013,406,100,0,47,53,0,0,0,0,0,84,0,40,44,0,0,0,0,0,NA,NA,92277,00870,23,8,2,4,14.280745341614907,25.922981366459627
28013000407,MS,013,407,258,1,227,29,1,0,0,0,0,211,1,185,24,1,0,0,0,0,NA,NA,92277,00870,23,8,2,4,35.871872227151734,65.11606033717835
28013000501,MS,013,501,286,13,248,22,0,0,0,0,3,221,7,197,16,0,0,0,0,1,NA,NA,93015,00870,23,8,2,4,37.57196095829636,68.20212954747116
28013000502,MS,013,502,2033,186,1322,515,3,0,0,1,6,1486,115,1027,337,3,0,0,0,4,NA,76320,93015,00870,23,8,2,4,252.6331854480923,458.589884649512
28013000503,MS,013,503,324,4,167,153,0,0,0,0,0,243,3,131,109,0,0,0,0,0,NA,NA,93015,00870,23,8,2,4,41.31215616681455,74.99148181011536
28013000504,MS,013,504,498,1,471,23,0,1,0,0,2,388,1,371,15,0,1,0,0,0,NA,18940,93015,00870,23,8,2,4,65.96344276841171,119.73948535936113
28015000101,MS,015,101,195,2,187,5,0,0,0,0,1,148,2,143,2,0,0,0,0,1,NA,NA,90072,00930,46,14,3,1,27.511187607573152,49.58200147528891
28015000102,MS,015,102,115,6,107,2,0,0,0,0,0,99,5,92,2,0,0,0,0,0,NA,NA,90072,00930,46,14,3,1,18.40275387263339,33.166338824686505
28015000103,MS,015,103,1129,10,543,571,0,0,0,0,5,851,7,443,396,0,0,0,0,5,NA,52400,90072,00930,34,14,3,1,158.18932874354562,285.09650848291125
28015000104,MS,015,104,110,3,76,31,0,0,0,0,0,83,1,59,23,0,0,0,0,0,NA,NA,92286,00930,48,14,3,1,15.428571428571427,27.80612244897959
28015000105,MS,015,105,338,0,170,168,0,0,0,0,0,251,0,131,120,0,0,0,0,0,NA,11580,90072,00930,48,14,3,1,46.65748709122203,84.088394393902135
28015000201,MS,015,201,1363,4,1238,117,0,3,0,0,1,1045,4,953,84,0,3,0,0,1,NA,NA,90810,00930,34,14,3,1,194.2512908777969,350.0891320383575
28015000202,MS,015,202,180,0,117,61,0,0,0,0,2,142,0,95,45,0,0,0,0,2,NA,NA,90072,00930,46,14,3,1,26.395869191049915,47.571920334398826
28015000203,MS,015,203,715,4,481,230,0,0,0,0,0,606,4,387,215,0,0,0,0,0,NA,11580,92286,00930,48,14,3,1,112.64716006884683,203.0181952298992
28015000204,MS,015,204,93,0,93,0,0,0,0,0,0,75,0,75,0,0,0,0,0,0,NA,NA,90810,00930,32,14,3,1,13.941480206540447,25.126014261126137
28015000301,MS,015,301,822,7,720,84,1,9,0,0,1,609,5,536,63,1,4,0,0,0,NA,11580,90810,00930,48,14,3,1,113.20481927710843,204.02323580034422
28015000302,MS,015,302,1074,5,953,111,0,3,0,0,2,833,3,744,81,0,3,0,0,2,NA,NA,91548,00930,48,14,3,1,154.8433734939759,279.06626506024094
28015000303,MS,015,303,643,2,438,202,1,0,0,0,0,470,0,340,129,1,0,0,0,0,NA,NA,91548,00930,48,14,3,1,87.36660929432014,157.45635603639047
28015000401,MS,015,401,1087,12,395,673,0,0,0,0,7,753,7,311,430,0,0,0,0,5,NA,11580,92286,00930,48,14,3,1,139.97246127366608,252.2651831817064
28015000402,MS,015,402,586,0,237,348,1,0,0,0,0,422,0,178,244,0,0,0,0,0,NA,75880,92286,00930,48,14,3,1,78.44406196213426,141.37570690926972
28015000403,MS,015,403,426,5,111,306,2,0,0,0,2,299,4,87,204,2,0,0,0,2,NA,NA,91548,00930,48,14,3,1,55.58003442340792,100.16904352102287
28015000501,MS,015,501,1224,9,473,737,1,0,1,0,3,942,9,385,544,1,0,1,0,2,NA,75880,93024,00930,48,14,3,1,175.10499139414802,315.5827391197443
28015000502,MS,015,502,669,10,366,280,0,2,0,0,11,506,8,297,194,0,1,0,0,6,NA,75880,93024,00930,48,14,3,1,94.05851979345955,169.516842881731
28017000101,MS,017,101,1410,55,512,833,0,6,0,0,4,992,36,394,555,0,4,0,0,3,NA,33900,90081,02010,22,8,2,4,180.11013406371632,250.18076978520975
28017000102,MS,017,102,318,12,22,280,1,0,0,0,3,229,8,17,201,1,0,0,0,2,NA,33900,90081,02010,22,8,2,4,41.577843448176445,57.75342367017443
28017000103,MS,017,103,1192,10,442,736,2,0,0,0,2,820,8,342,466,2,0,0,0,2,NA,NA,90081,02010,22,8,2,4,148.88136081879776,206.80265244341936
28017000104,MS,017,104,1022,8,444,567,1,1,0,0,1,732,5,332,393,0,1,0,0,1,NA,NA,90081,03390,22,8,2,4,132.90384892604874,184.60919705924752
