GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,DISTRICT.x,DISTRICT.y,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
44005019005,RI,005,19005,2174,129,1621,207,18,67,2,8,122,1362,64,1062,119,9,50,2,5,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,248.40363354693332,339.0373917329766
44005019006,RI,005,19006,2006,39,1862,47,2,31,1,2,22,1606,25,1503,38,2,21,1,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,292.90472501936483,399.77536793183583
44005019007,RI,005,19007,1537,5,1488,26,0,12,1,0,5,1216,4,1181,22,0,5,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,221.7759312724456,302.69417646644604
44005019008,RI,005,19008,1989,28,1867,16,5,31,3,6,33,1524,22,1442,13,3,17,3,5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,277.949440180269,379.36342511090766
44005019009,RI,005,19009,1518,16,1456,23,2,11,0,0,10,1166,10,1131,13,0,7,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,212.6568551510457,290.2478698683191
44005021001,RI,005,21001,1194,407,316,306,59,8,0,6,92,568,156,196,148,27,3,0,4,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,132.70953186689226,141.41267155480352
44005021002,RI,005,21002,1621,226,959,281,13,49,3,17,73,1267,161,798,204,10,45,3,9,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,296.0263677382967,315.4398853167889
44005021003,RI,005,21003,1368,102,978,135,21,13,0,13,106,891,40,711,82,8,9,0,2,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,208.1763959390863,221.82868020304568
44005021004,RI,005,21004,339,8,315,1,5,2,0,4,4,269,6,253,1,2,1,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,62.85011280315849,66.97184621169393
44005021005,RI,005,21005,1805,64,1623,73,2,17,5,2,19,1437,35,1312,62,2,11,2,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,335.74576988155667,357.76410039481107
44005021006,RI,005,21006,2668,121,2036,304,16,34,2,43,112,2180,88,1722,239,11,26,1,31,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,509.34292160180485,542.7458168828726
44005021007,RI,005,21007,3089,149,2333,372,37,72,4,16,106,2518,97,2002,263,17,58,4,12,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,588.3144388042865,626.8963150968227
44005021008,RI,005,21008,1961,44,1718,125,7,19,0,8,40,1539,30,1369,95,4,17,0,5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,359.57741116751265,383.1586294416243
44005021009,RI,005,21009,1502,28,1374,44,14,19,0,5,18,1318,17,1212,39,13,18,0,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,307.94218838127466,328.13714984019555
44005021010,RI,005,21010,1641,49,1431,80,5,9,2,15,50,1322,31,1196,53,4,8,0,11,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,308.8767625493514,329.1330137243843
44005021011,RI,005,21011,798,25,721,24,1,9,0,2,16,749,24,677,23,1,9,0,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,174.99901297236323,186.4755123143448
44005021012,RI,005,21012,1380,60,1221,50,5,10,1,7,26,1199,43,1074,47,4,10,1,3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,280.1386068809927,298.51019928558003
44005021013,RI,005,21013,2008,60,1852,34,3,13,3,8,35,1793,46,1662,30,3,13,2,7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,418.92287084038355,446.3959860876105
44005021014,RI,005,21014,2093,46,1983,23,7,11,0,2,21,1559,26,1489,17,4,9,0,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,364.25028200789626,388.1379488625682
44005021015,RI,005,21015,3008,78,2763,41,6,56,0,13,51,2667,65,2465,35,5,49,0,12,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,623.1273265651439,663.992244782854
44005027001,RI,005,27001,1469,25,1404,21,0,6,2,3,8,1123,16,1076,16,0,6,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,276.4753548387097,399.8363010752688
44005027002,RI,005,27002,1811,19,1741,23,3,12,0,3,10,1400,10,1357,15,3,10,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,344.6709677419355,498.4602150537635
44005027003,RI,005,27003,1746,17,1679,12,3,18,0,1,16,1325,6,1284,9,3,16,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,326.20645161290327,471.7569892473118
44005027004,RI,005,27004,1835,23,1751,22,7,11,0,0,21,1466,15,1412,14,5,9,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,360.91974193548384,521.9590537634408
44005027005,RI,005,27005,88,0,87,1,0,0,0,0,0,77,0,76,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,18.95690322580645,27.415311827956987
44005027006,RI,005,27006,1153,4,1102,7,1,32,0,1,6,890,4,854,7,1,22,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,219.1122580645161,316.87827956989247
44005027007,RI,005,27007,1388,6,1334,16,1,13,1,3,14,1034,3,1000,11,1,9,1,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,254.56412903225808,368.1484731182796
44005027008,RI,005,27008,2360,97,2109,58,7,43,1,5,40,1655,55,1481,45,4,38,1,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,407.45032258064515,589.2511827956989
44005027009,RI,005,27009,1974,15,1873,13,0,48,1,3,21,1415,5,1357,6,0,35,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,348.36387096774195,503.8008602150538
44005027010,RI,005,27010,1628,13,1559,12,2,30,0,1,11,1240,7,1198,7,2,17,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,305.28000000000003,441.49333333333334
44005027011,RI,005,27011,1697,30,1630,9,0,17,1,0,10,1195,14,1158,8,0,10,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,217.94591930145765,297.46672769523275
44005033001,RI,005,33001,2002,13,1949,12,5,4,1,4,14,1581,7,1551,9,2,4,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,383.65139157487596,432.30572605734466
44005033002,RI,005,33002,2898,14,2824,16,5,11,0,7,21,2240,7,2193,14,5,7,0,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,543.5668040023543,612.5014714537963
44005033003,RI,005,33003,2055,25,1987,1,0,20,0,4,18,1658,11,1619,1,0,14,0,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,402.3365004624569,453.36046413856894
44005033004,RI,005,33004,1986,19,1936,10,2,6,0,2,11,1578,10,1547,6,1,4,0,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,382.92340031951574,431.4854115866477
44005033005,RI,005,33005,1719,15,1682,4,2,8,0,0,8,1336,9,1310,4,2,6,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,324.1987723871185,365.3133776170857
44005033006,RI,005,33006,2342,9,2298,10,2,4,0,0,19,1795,8,1763,8,2,3,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,435.58143445724374,490.8214916337341
44005033007,RI,005,33007,2258,9,2220,8,0,6,0,1,14,1705,6,1679,4,0,3,0,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,413.74169679643484,466.21205751282264
44005ZZZZZZ,RI,005,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
44007003001,RI,007,03001,681,3,673,0,0,0,0,0,5,495,2,489,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,94.25763634816643,117.42193482515103
44007003002,RI,007,03002,3224,40,3144,2,13,11,0,0,14,2433,26,2380,0,8,10,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,463.2905641112907,577.1466008678635
44007003003,RI,007,03003,3158,8,3116,4,4,4,0,8,14,2375,4,2349,3,3,3,0,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,452.2462350038288,563.3880711307752
44007003004,RI,007,03004,3171,31,3092,16,6,5,4,2,15,2308,20,2256,10,4,5,4,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,439.4881306900366,547.4945971241385
44007003005,RI,007,03005,1813,7,1774,1,1,9,0,6,15,1347,4,1326,1,1,5,0,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,256.4950225474347,319.5299923423807
44007003006,RI,007,03006,1354,13,1338,0,1,0,0,1,1,1049,4,1042,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,199.7500212711648,248.83961541734024
44007003007,RI,007,03007,2395,30,2338,5,2,5,0,3,12,1746,13,1718,3,2,5,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,332.472390028078,414.17918829235094
44007004001,RI,007,04001,1679,694,784,77,11,17,2,49,45,1232,460,624,58,9,14,2,34,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,277.35403448533253,173.16234977980145
44007004002,RI,007,04002,344,23,293,5,0,1,0,5,17,293,12,256,5,0,1,0,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,65.96163320146302,41.18227961483914
44007004003,RI,007,04003,3377,1810,1100,208,5,19,0,116,119,2253,1149,840,116,2,13,0,68,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,507.206688064492,316.66783608270504
44007004004,RI,007,04004,1678,984,492,77,5,19,0,56,45,1112,623,369,43,1,16,0,33,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,250.33903112637157,156.2958871389117
44007004005,RI,007,04005,3725,1564,1527,186,15,16,0,213,204,2520,979,1162,101,2,12,0,142,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,567.3150705381802,354.1957154586848
44007004006,RI,007,04006,1813,1191,520,21,0,5,0,40,36,1241,774,408,14,0,5,0,22,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,279.3801597372546,174.4273344778682
44007004007,RI,007,04007,3596,1530,1667,175,9,21,0,81,113,2713,1081,1333,143,6,21,0,47,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,610.764200940509,381.3226095394491
44007004008,RI,007,04008,335,88,220,2,2,8,0,8,7,315,75,220,2,0,8,0,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,70.91438381727252,44.2744644323356
44007004009,RI,007,04009,2381,1157,974,65,6,14,0,43,122,1718,766,791,42,4,8,0,29,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,386.76479808912444,241.47152347540495
44007007001,RI,007,07001,1846,287,1273,68,0,175,2,2,39,1403,169,1071,32,0,107,2,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,351.7260137363079,486.90109536600664
44007007002,RI,007,07002,432,16,402,6,1,5,1,0,1,336,8,319,3,1,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,84.2337424200994,116.6063920477393
44007007003,RI,007,07003,1194,59,1062,31,5,32,0,2,3,962,33,878,25,4,17,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,241.16922680992747,333.85520580334884
44007007004,RI,007,07004,2162,281,1446,79,26,235,0,15,80,1588,169,1153,58,18,140,0,8,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,398.1047111997555,551.1040195589584
44007007005,RI,007,07005,1673,61,1513,35,5,45,0,2,12,1257,24,1186,17,2,22,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,315.124447089479,436.2328416785961
44007007006,RI,007,07006,1653,104,1376,34,4,98,0,5,32,1256,56,1088,23,4,66,0,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,314.87375142751443,435.8857988451207
44007007007,RI,007,07007,1991,52,1724,43,0,152,0,0,20,1585,38,1404,28,0,102,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,397.35262421386176,550.0628910585322
44007007008,RI,007,07008,567,104,384,17,1,48,0,1,12,455,63,338,11,1,36,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,114.0665261938846,157.90448923131362
44007007009,RI,007,07009,235,6,219,4,2,0,0,2,2,160,2,150,3,2,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,40.11130591433305,55.52685335606633
44007007010,RI,007,07010,1447,108,1175,33,6,79,0,11,35,1087,63,920,22,3,53,0,4,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,272.50618455550017,377.2355599877757
44007007011,RI,007,07011,1145,112,799,118,12,82,0,1,21,818,53,611,74,8,61,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,205.0690514870277,283.8810377828891
44007007012,RI,007,07012,2186,66,2063,12,6,17,0,2,20,1806,42,1722,9,5,16,0,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,452.75636550803426,626.7593572565987
44007007013,RI,007,07013,2234,55,2141,9,1,22,0,1,5,1798,33,1737,7,1,16,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,450.75080021231764,623.9830145887954
44007007014,RI,007,07014,2695,51,2558,16,0,46,0,3,21,2174,32,2081,14,0,32,0,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,545.0123691110003,754.4711199755513
44007007015,RI,007,07015,289,0,252,9,4,21,0,0,3,230,0,204,7,1,16,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,57.66000225185376,79.81985169934536
44007007016,RI,007,07016,3056,38,2909,21,0,63,0,1,24,2111,21,2018,17,0,41,0,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,529.2185424072317,732.6074214666002
44007007017,RI,007,07017,2162,20,2064,15,0,56,0,3,4,1881,17,1803,13,0,41,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,471.55854015537795,652.7875697672548
44007007018,RI,007,07018,2091,31,2021,8,2,13,2,3,11,1640,17,1592,6,2,12,1,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,411.14088562191375,569.1502468996799
44007007019,RI,007,07019,672,11,634,12,1,10,0,0,4,479,5,459,7,1,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,120.08322208103456,166.2335172347236
44007007020,RI,007,07020,1181,9,1159,0,0,13,0,0,0,809,5,797,0,0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,202.8127905293465,280.75765228161043
44007007021,RI,007,07021,898,12,850,12,4,15,1,0,4,776,5,741,10,4,13,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,194.5398336845153,269.3052387769217
44007007022,RI,007,07022,643,2,628,2,0,1,0,4,6,536,1,528,2,0,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,134.3728748130157,186.01495874282222
44007007023,RI,007,07023,1337,9,1278,5,4,30,0,3,8,940,4,904,4,1,23,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,235.65392224670668,326.2202634668897
44007007024,RI,007,07024,2838,23,2769,1,1,34,0,0,10,1977,16,1931,1,1,27,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,495.6253237039777,686.1036817808946
44007007025,RI,007,07025,2015,40,1869,18,5,79,0,0,4,1526,21,1431,13,2,55,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,382.5615801579515,529.5873638834827
44007007026,RI,007,07026,956,17,921,4,1,12,0,0,1,782,12,754,4,1,11,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,196.04400765630277,271.3874957777742
44007007027,RI,007,07027,1887,65,1691,70,4,46,0,1,10,1620,64,1439,69,4,33,0,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,406.12697238262217,562.2093902301716
44007007028,RI,007,07028,1638,20,1580,5,1,21,2,0,9,1317,10,1281,3,1,15,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,330.1661868073539,457.05541168712097
44007007029,RI,007,07029,3874,438,2730,558,17,89,0,18,24,3344,367,2370,499,11,73,0,6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,838.3262936095607,1160.5112351417863
44007007031,RI,007,07031,2569,225,1793,478,11,49,1,0,12,2426,217,1670,475,11,42,1,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,608.1876759260749,841.9259140113558
44007007032,RI,007,07032,383,10,348,6,2,11,0,0,6,288,6,262,5,2,7,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,72.20035064579949,99.9483360409194
44007007033,RI,007,07033,2773,64,2451,71,9,112,1,6,59,2142,45,1915,51,7,82,1,3,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,536.9901079281336,743.365749304338
44007007034,RI,007,07034,984,29,824,4,3,99,0,6,19,747,19,634,4,2,73,0,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,187.2696594875424,259.2409966061347
44007007035,RI,007,07035,2006,67,1807,17,4,77,1,4,29,1528,42,1400,6,4,54,0,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,383.06297148188065,530.2814495504335
44007007036,RI,007,07036,470,16,432,8,3,7,0,0,4,431,11,402,7,1,7,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,108.04983030673465,149.5754612279037
44007007037,RI,007,07037,1477,43,1385,2,0,36,0,2,9,1189,30,1120,1,0,31,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,298.0771420758875,412.6339290022679
44007007038,RI,007,07038,1303,14,1247,1,0,37,0,0,4,1056,12,1013,1,0,28,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,264.7346190345981,366.47723215003776
44007007039,RI,007,07039,143,0,140,0,0,2,0,1,0,116,0,113,0,0,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,29.080696787891462,40.256968683148095
44007007040,RI,007,07040,1012,11,948,7,0,39,0,0,7,834,8,786,7,0,29,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,209.080182078461,289.4337231184958
44007007041,RI,007,07041,1852,107,1595,51,6,49,0,14,30,1376,58,1212,36,3,34,0,11,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,344.9572308632643,477.5309388621705
44007007042,RI,007,07042,1718,104,1434,53,11,96,0,1,19,1337,67,1147,43,7,63,0,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,335.1801000466455,463.9962683566293
44007007043,RI,007,07043,1031,60,794,36,4,83,5,10,39,773,38,615,28,2,51,5,6,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,193.78774669862156,268.2641102764955
44007007044,RI,007,07044,1661,20,1566,25,2,25,2,1,20,1291,11,1238,13,2,20,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,323.6480995962748,448.0322980167602
44007007045,RI,007,07045,2707,120,2390,83,14,51,0,7,42,2065,76,1867,53,7,33,0,4,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,517.6865419568609,716.6434511267311
44007007046,RI,007,07046,1063,28,969,26,1,14,1,0,24,816,21,748,21,1,11,1,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,204.56766016309854,283.1869521159383
44007007047,RI,007,07047,2500,303,1746,233,12,99,2,10,95,1931,197,1403,176,11,70,2,7,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,484.09332325360697,670.1397114410255
44007007048,RI,007,07048,2172,148,1789,96,10,63,2,10,54,1725,105,1461,69,10,43,1,3,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,432.4500168889032,598.6488877450902
44007007049,RI,007,07049,969,8,906,25,0,7,0,4,19,742,5,712,11,0,3,0,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,186.01618117771952,257.50578243875765
44007007050,RI,007,07050,1454,22,1368,32,5,13,0,7,7,1130,15,1072,23,3,10,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,283.28609801997715,392.1584018272185
44007007051,RI,007,07051,2025,117,1682,75,1,83,0,11,56,1575,67,1363,50,1,57,0,7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,394.84566759421597,546.592462723778
44007008001,RI,007,08001,2509,17,2445,6,1,26,0,7,7,1959,12,1915,6,1,18,0,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,482.24658385093164,578.3714285714285
44007008002,RI,007,08002,888,6,879,0,0,2,0,1,0,734,4,727,0,0,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,180.68861283643892,216.7047619047619
44007008003,RI,007,08003,3345,74,3137,23,1,56,3,13,38,2386,47,2245,17,0,44,2,9,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,587.3610766045549,704.4380952380952
44007008004,RI,007,08004,2399,28,2318,7,4,10,0,7,25,1862,16,1810,6,3,9,0,5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,458.36811594202896,549.7333333333333
44007008005,RI,007,08005,2367,22,2256,15,1,32,5,9,27,1786,15,1713,8,1,24,3,5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,439.6592132505176,527.2952380952381
44007008006,RI,007,08006,1790,6,1743,8,2,24,0,0,7,1317,3,1286,7,1,17,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,324.2055900621118,388.8285714285714
44007008007,RI,007,08007,1493,5,1468,2,0,7,0,8,3,1104,2,1090,2,0,4,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,271.77142857142854,325.9428571428571
44007008008,RI,007,08008,2211,19,2166,3,3,14,0,2,4,1657,12,1631,2,1,10,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,407.9033126293996,489.2095238095238
44007008009,RI,007,08009,742,5,724,4,0,5,0,0,4,552,4,539,3,0,5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,135.88571428571427,162.97142857142856
44007008010,RI,007,08010,1212,63,1126,5,0,4,0,6,8,923,39,869,3,0,2,0,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,227.2146997929607,272.50476190476195
44007008011,RI,007,08011,1969,56,1842,36,0,11,0,9,15,1496,36,1421,15,0,6,0,6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,368.26997929606625,441.67619047619047
44007008012,RI,007,08012,1803,34,1734,14,2,2,0,4,13,1433,18,1392,7,2,2,0,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,352.76128364389234,423.07619047619045
44007008013,RI,007,08013,2488,40,2390,10,2,19,0,1,26,1910,26,1853,4,2,12,0,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,470.1842650103519,563.9047619047618
44007008014,RI,007,08014,1483,1,1442,3,0,25,0,0,12,1078,1,1051,3,0,17,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,265.3710144927536,318.26666666666665
44007008015,RI,007,08015,2171,4,2132,9,2,7,0,6,11,1683,4,1662,3,2,6,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,414.3037267080745,496.8857142857143
44007008016,RI,007,08016,2970,287,2598,16,4,20,0,15,30,2270,197,2011,10,4,16,0,9,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,558.8053830227743,670.1904761904761
44007010001,RI,007,10001,2555,40,2338,84,5,30,4,17,37,1925,20,1779,62,3,21,3,13,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,545.2703056997536,494.59912956845477
44007010002,RI,007,10002,1330,34,1183,50,4,7,0,14,38,1035,21,933,35,3,6,0,8,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,293.171307220387,265.9273242095328
44007010003,RI,007,10003,2001,17,1874,42,5,11,0,24,28,1651,12,1559,30,3,9,0,17,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,467.6578050443081,424.1990456714383
44007010004,RI,007,10004,1267,6,1208,27,1,3,0,5,17,976,3,937,18,1,3,0,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,276.4591264223166,250.7681820565256
44007010005,RI,007,10005,2376,52,1764,178,24,13,0,150,195,1817,33,1374,143,18,12,0,112,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,514.6785171202349,466.85019139006874
44007010006,RI,007,10006,2997,60,2485,195,21,14,3,97,122,2438,41,2076,138,21,13,3,71,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,690.5813014524671,626.4065859157884
44007010007,RI,007,10007,2545,73,1883,164,17,20,1,135,252,1936,41,1493,116,10,13,1,85,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,548.3861360180379,497.4254103088459
44007010008,RI,007,10008,1993,48,1388,237,26,3,0,130,161,1567,29,1101,192,21,2,0,103,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,443.8641917046825,402.6165381993603
44007010009,RI,007,10009,460,28,344,52,4,1,0,19,12,324,13,263,29,1,1,0,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,91.77536573855593,83.2468145351581
44007010010,RI,007,10010,2512,81,2037,192,24,14,0,67,97,1926,35,1671,100,13,10,0,43,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,545.5535630014157,494.85606418121756
44007010011,RI,007,10011,2489,30,2155,118,11,25,1,68,81,1939,19,1697,87,10,21,1,48,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,549.2359079230245,498.1962141471344
44007010012,RI,007,10012,2636,76,2209,137,10,117,2,24,61,2285,69,1924,112,10,92,2,24,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,647.2429342981491,587.0955901630748
44007010013,RI,007,10013,1206,10,1131,37,1,9,6,2,10,997,5,949,27,1,6,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,282.407529757223,256.1638089245451
44007010014,RI,007,10014,2844,44,2386,120,11,21,0,126,136,2213,26,1900,92,10,16,0,86,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,626.84840857847,568.5962980441508
44007010015,RI,007,10015,2752,45,2343,148,0,31,2,59,124,2133,27,1854,100,0,27,1,39,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,604.1878244454932,548.0415290231241
44007010016,RI,007,10016,1636,36,1389,71,7,19,0,33,81,1258,24,1085,53,4,11,0,23,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,356.33768549105974,323.22374285564473
44007010017,RI,007,10017,1217,72,780,145,1,91,0,32,96,950,40,666,96,1,71,0,24,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,269.0944365790991,244.08788212469193
44007010018,RI,007,10018,948,17,741,63,15,35,1,29,47,765,6,610,54,14,31,1,19,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,216.69183577159038,196.55497876356773
