GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,DISTRICT.x,DISTRICT.y,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
47001000008,TN,001,0008,2408,25,2360,2,0,1,0,1,19,1842,19,1807,1,0,1,0,1,13,NA,53600,92464,NA,NA,00090,36,5,3,4,316.19403230221735,354.71820421571306
47001000010,TN,001,0010,527,7,504,2,0,2,0,0,12,411,2,395,1,0,2,0,0,11,NA,15580,90736,00720,47001,00090,33,5,3,4,70.55143717492471,79.14722146181221
47001000012,TN,001,0012,1553,28,1516,1,3,2,0,0,3,1175,13,1156,1,2,1,0,0,2,NA,NA,91840,NA,NA,00090,36,5,3,4,201.69814764120812,226.27247011588648
47001000016,TN,001,0016,2072,36,1143,763,7,75,0,5,43,1571,21,904,563,7,53,0,0,23,NA,55120,92520,NA,NA,03240,33,5,3,4,269.6747148462451,302.531106852815
47001000024,TN,001,0024,7041,27,6814,94,25,14,2,4,61,5245,18,5085,68,21,11,2,2,38,NA,15580,90736,00720,47001,00090,33,5,3,4,900.3461994707546,1010.0417921343188
47001000028,TN,001,0028,3899,30,3673,152,9,15,0,0,20,3120,18,2963,105,8,13,0,0,13,NA,15580,90728,00720,47001,00090,33,5,3,4,535.5729537366548,600.8256227758006
47001000032,TN,001,0032,1090,2,1070,6,1,3,0,1,7,890,2,874,6,1,2,0,1,4,NA,15580,90728,00720,47001,00090,33,5,3,4,152.77561821334064,171.389360343097
47001000036,TN,001,0036,1891,10,1800,49,7,0,0,0,25,1399,7,1337,35,5,0,0,0,15,NA,15580,90728,00720,47001,00090,33,5,3,4,240.14953919153209,269.4086686741491
47001000040,TN,001,0040,1658,8,1600,7,16,4,0,0,23,1241,6,1205,5,7,4,0,0,14,NA,NA,90728,NA,NA,00090,33,5,3,4,213.0275755087143,238.9822429053746
47001000044,TN,001,0044,2882,26,2701,40,7,80,0,0,28,2237,17,2112,30,6,60,0,0,12,NA,55120,92520,NA,NA,03240,33,5,3,4,383.9989415092618,430.7842686376494
47001000048,TN,001,0048,2718,11,2657,2,4,9,0,1,34,2042,9,2000,1,4,4,0,1,23,NA,NA,92464,NA,NA,00090,36,5,3,4,350.52563190072084,393.23266721416184
47001000052,TN,001,0052,4012,34,3913,20,11,13,0,1,20,3027,24,2957,12,9,7,0,0,18,NA,15580,92464,00720,47001,00090,36,5,3,4,519.6087599233507,582.916397481522
47001000056,TN,001,0056,3534,66,3138,237,12,39,2,4,36,2654,39,2418,145,9,29,2,1,11,NA,55120,92520,NA,NA,03240,33,5,3,4,455.58032667214167,511.08692398941514
47001000060,TN,001,0060,2031,64,1635,232,17,10,0,5,68,1502,42,1277,134,13,8,0,1,27,NA,55120,92520,NA,NA,03240,33,5,3,4,257.83031298476135,289.2436171183502
47001000064,TN,001,0064,1858,8,1833,2,9,3,0,0,3,1452,3,1434,2,8,2,0,0,3,NA,40240,91832,NA,NA,00090,36,5,3,4,249.2474130851355,279.61500136873804
47001000068,TN,001,0068,3794,19,3717,8,2,3,0,0,45,2917,9,2872,6,2,1,0,0,27,NA,40240,91832,NA,NA,00090,36,5,3,4,500.7263801441738,561.7334428323752
47001000072,TN,001,0072,2949,21,2849,22,12,11,0,0,34,2247,17,2174,14,11,7,0,0,24,NA,55120,93496,NA,NA,00090,33,5,3,4,385.7155214891869,432.7099917875718
47001000076,TN,001,0076,1446,8,1418,3,7,2,0,0,8,1110,6,1090,2,5,0,0,0,7,NA,53600,92464,NA,NA,00090,36,5,3,4,190.5403777716945,213.75526964139064
47001000080,TN,001,0080,3478,30,3228,134,13,17,0,9,47,2720,15,2554,100,10,17,0,0,24,NA,15580,90728,00720,47001,00090,36,5,3,4,466.9097545396478,523.7966967789032
47001000084,TN,001,0084,4022,17,3852,84,18,3,2,0,46,3029,10,2902,63,14,3,1,0,36,NA,55800,93496,NA,NA,00090,33,5,3,4,519.9520759193357,583.3015421115065
47001000088,TN,001,0088,896,33,752,79,6,6,0,0,20,712,18,625,50,2,6,0,0,11,NA,55120,92520,NA,NA,03240,33,5,3,4,122.22049457067251,137.1114882744776
47001000092,TN,001,0092,3136,26,2962,103,8,10,0,3,24,2598,17,2462,83,8,7,0,3,18,NA,55120,92520,NA,NA,03240,33,5,3,4,445.9674787845606,500.30287434984945
47001000096,TN,001,0096,1715,32,1488,150,6,8,0,5,26,1317,17,1182,89,5,7,0,5,12,NA,55120,92520,NA,NA,03240,33,5,3,4,226.07358335614563,253.61773884478512
47001000100,TN,001,0100,324,1,319,0,0,1,0,3,0,258,1,255,0,0,1,0,1,0,NA,NA,92432,NA,NA,00090,36,5,3,4,44.28776348206953,49.6836572679989
47001000104,TN,001,0104,2069,20,2031,0,7,1,0,2,8,1590,14,1565,0,6,1,0,0,4,NA,15580,90736,00720,47001,00090,33,5,3,4,272.9362168081029,306.1899808376677
47001000108,TN,001,0108,2006,18,1852,55,4,49,2,1,25,1545,11,1440,39,3,40,1,0,11,NA,55120,92520,NA,NA,03240,33,5,3,4,265.21160689843964,297.5242266630167
47001000112,TN,001,0112,1590,25,1368,137,2,25,1,0,32,1241,17,1096,99,2,13,1,0,13,NA,55120,92520,NA,NA,03240,33,5,3,4,213.0275755087143,238.9822429053746
47001000114,TN,001,0114,2908,56,2508,157,4,136,0,1,46,2279,34,2009,114,4,104,0,1,13,NA,55120,92520,NA,NA,03240,33,5,3,4,391.2085774249475,438.8723058673237
47001000116,TN,001,0116,1823,99,1423,208,4,35,0,3,51,1424,64,1170,123,4,27,0,3,33,NA,55120,92520,NA,NA,03240,33,5,3,4,244.44098914134503,274.2229765489552
47003000124,TN,003,0124,2938,108,2691,105,5,6,0,0,23,2151,75,1971,81,4,4,0,0,16,NA,67760,90192,NA,NA,00180,62,16,4,7,284.2659951969605,204.1595756120291
47003000128,TN,003,0128,2315,27,2182,84,12,1,0,0,9,1725,16,1629,66,9,1,0,0,4,NA,67760,90160,NA,NA,00180,62,16,4,7,227.96784830997527,163.72629843363563
47003000132,TN,003,0132,1514,5,1422,66,0,14,0,0,7,1152,5,1076,57,0,8,0,0,6,NA,04460,90192,NA,NA,00180,62,16,4,7,152.2428760887487,109.34069321481057
47003000144,TN,003,0144,1881,312,1436,98,5,21,0,0,9,1490,231,1167,63,3,17,0,0,9,NA,67760,93008,NA,NA,00180,62,16,4,7,196.91135883006558,141.4215563281838
47003000156,TN,003,0156,3616,357,2653,523,4,37,0,3,39,2757,247,2071,391,4,22,0,0,22,NA,67760,93008,NA,NA,00180,62,16,4,7,364.3520914728127,261.67733610523675
47003000160,TN,003,0160,3640,755,2269,546,3,9,6,8,44,2700,542,1751,373,3,7,2,2,20,NA,67760,93008,NA,NA,00180,62,16,4,7,356.8192408330048,256.2672497222123
47003000164,TN,003,0164,1705,27,1597,63,2,3,1,0,12,1254,20,1186,38,2,3,1,0,4,NA,44382,91272,NA,NA,00180,62,16,4,7,165.72271407577333,119.0219004265386
47003000168,TN,003,0168,1569,57,1469,34,0,0,0,0,9,1118,32,1059,26,0,0,0,0,1,NA,NA,93464,NA,NA,00180,62,16,4,7,147.74959675974048,106.11362414423456
47003000176,TN,003,0176,1400,28,1293,63,3,2,0,0,11,994,22,916,43,3,2,0,0,8,NA,NA,93464,NA,NA,00180,62,16,4,7,131.3623427362988,94.34431341625148
47003000180,TN,003,0180,852,8,781,41,7,0,10,0,5,666,4,615,34,4,0,4,0,5,NA,53580,91272,NA,NA,00180,62,16,4,7,88.01541273880784,63.21258826481236
47003000188,TN,003,0188,742,14,709,2,0,14,0,0,3,563,7,545,2,0,7,0,0,2,NA,44382,91272,NA,NA,00180,62,16,4,7,74.40341947740063,53.43646725689093
47003000192,TN,003,0192,863,32,789,31,1,3,0,2,5,660,20,606,25,1,3,0,0,5,NA,67760,93008,NA,NA,00180,62,16,4,7,87.22248109251227,62.64310548765189
47003000196,TN,003,0196,1135,8,1095,28,4,0,0,0,0,851,4,820,25,2,0,0,0,0,NA,NA,93464,NA,NA,00180,62,16,4,7,112.4641384995878,80.77164056059357
47003000204,TN,003,0204,2367,170,2045,99,3,19,0,3,28,1719,100,1532,66,3,12,0,1,5,NA,67760,93008,NA,NA,00180,62,16,4,7,227.1749166636797,163.15681565647515
47003000208,TN,003,0208,3660,646,2005,953,11,15,0,1,29,2679,417,1537,692,8,12,0,0,13,NA,67760,93008,NA,NA,00180,62,16,4,7,354.0439800709703,254.2740600021506
47003000212,TN,003,0212,1546,3,1494,26,6,0,0,0,17,1105,3,1071,16,3,0,0,0,12,NA,NA,93464,NA,NA,00180,62,16,4,7,146.03157819276677,104.8797447937202
47003000216,TN,003,0216,1630,128,1242,233,5,11,0,0,11,1234,93,950,172,3,9,0,0,7,NA,67760,93008,NA,NA,00180,62,16,4,7,163.07960858812143,117.12362450267034
47003000220,TN,003,0220,2432,36,2250,112,5,4,0,0,25,1761,22,1626,94,5,3,0,0,11,NA,78120,93520,NA,NA,00180,62,16,4,7,232.72543818774867,167.14319509659845
47003000224,TN,003,0224,1107,23,1069,11,0,1,0,1,2,829,19,799,10,0,1,0,0,0,NA,NA,90160,NA,NA,00180,62,16,4,7,109.55672246317073,78.68353704433851
47003000225,TN,003,0225,674,67,569,34,4,0,0,0,0,491,46,423,18,4,0,0,0,0,NA,NA,93008,NA,NA,00180,62,16,4,7,64.88823972185384,46.60267393096527
47005000232,TN,005,0232,1743,17,1675,27,10,3,0,0,11,1327,13,1281,18,5,1,0,0,9,NA,10560,91584,NA,NA,00240,74,24,8,9,108,83
47005000242,TN,005,0242,290,10,271,0,5,0,0,0,4,224,2,215,0,3,0,0,0,4,NA,10560,90488,NA,NA,00240,74,24,8,9,44.087475149105366,25.906474198288528
47005000246,TN,005,0246,1224,6,1202,0,4,5,0,0,7,968,6,947,0,4,5,0,0,6,NA,10560,90488,NA,NA,00240,74,24,8,9,190.52087475149108,111.95297778546116
47005000252,TN,005,0252,1447,8,1427,1,4,2,0,1,4,1083,7,1068,1,2,2,0,0,3,NA,05860,90264,NA,NA,00240,74,24,8,9,213.15506958250495,125.25317659261819
47005000262,TN,005,0262,1442,11,1411,1,3,1,0,0,15,1171,10,1146,1,3,1,0,0,10,NA,05860,90264,NA,NA,00240,74,24,8,9,230.4751491053678,135.43072002766013
47005000272,TN,005,0272,702,8,675,4,1,6,0,2,6,558,4,539,3,1,4,0,2,5,NA,10560,90488,NA,NA,00240,74,24,8,9,109.82504970178927,64.53487769037946
47005000276,TN,005,0276,662,2,635,19,5,1,0,0,0,501,2,483,12,3,1,0,0,0,NA,NA,90488,NA,NA,00240,74,24,8,9,98.60636182902584,57.942605238136395
47005000282,TN,005,0282,1434,16,1382,20,7,1,0,1,7,1086,7,1056,13,5,1,0,1,3,NA,10560,90488,NA,NA,00240,74,24,8,9,213.74552683896619,125.60013830063099
47005000292,TN,005,0292,1339,8,1304,18,4,1,0,0,4,1093,7,1061,17,4,1,0,0,3,NA,10560,90488,NA,NA,00240,74,24,8,9,215.12326043737576,126.40971561932751
47005000296,TN,005,0296,1339,6,1295,27,1,4,0,0,6,1064,5,1029,23,1,1,0,0,5,NA,10560,90488,NA,NA,00240,74,24,8,9,209.4155069582505,123.05575244187051
47005000300,TN,005,0300,1235,25,1160,34,1,6,0,1,8,985,16,936,21,1,4,0,1,6,NA,10560,90488,NA,NA,00240,74,24,8,9,193.86679920477135,113.91909413086697
47005000304,TN,005,0304,1261,15,1083,145,3,3,0,0,12,935,8,829,86,3,3,0,0,6,NA,10560,90488,NA,NA,00240,74,24,8,9,184.0258449304175,108.13639899732043
47005000308,TN,005,0308,1227,17,1184,13,1,1,0,0,11,979,9,955,7,1,1,0,0,6,NA,10560,90488,NA,NA,00240,74,24,8,9,192.6858846918489,113.22517071484138
47005000312,TN,005,0312,1192,8,1130,39,2,6,0,0,7,922,7,877,27,1,5,0,0,5,NA,10560,90488,NA,NA,00240,74,24,8,9,181.46719681908547,106.63289826259832
47007000316,TN,007,0316,525,1,511,1,7,2,0,0,3,419,0,412,0,5,2,0,0,0,NA,NA,90904,NA,NA,00270,37,13,3,5,53.955114054451805,62.41175233890466
47007000320,TN,007,0320,340,0,336,0,0,0,0,0,4,259,0,255,0,0,0,0,0,4,NA,NA,90904,NA,NA,00270,37,13,3,5,33.351729212656366,38.579102281089035
47007000324,TN,007,0324,711,5,697,0,3,0,1,0,5,534,1,526,0,3,0,1,0,3,NA,NA,90904,NA,NA,00270,37,13,3,5,68.76379690949227,79.54146956795964
47007000328,TN,007,0328,2520,33,2104,362,7,3,1,0,10,2060,21,1720,306,7,1,1,0,4,NA,NA,90904,NA,NA,00270,37,13,3,5,265.2685798381163,306.84536949437614
47007000332,TN,007,0332,380,3,376,0,0,0,0,1,0,297,2,295,0,0,0,0,0,0,NA,NA,92944,NA,NA,00270,37,13,3,5,38.24503311258278,44.239356669820246
47007000336,TN,007,0336,1038,21,999,3,5,0,0,0,10,791,15,764,3,5,0,0,0,4,NA,58120,92944,NA,NA,00270,37,13,3,5,101.8579838116262,117.82266372332597
47007000340,TN,007,0340,1000,16,935,5,4,1,0,0,39,717,9,677,2,4,1,0,0,24,NA,NA,93504,NA,NA,00270,37,13,3,5,92.3289183222958,106.80006307158625
47007000344,TN,007,0344,1262,17,1221,1,4,0,0,1,18,951,7,930,0,2,0,0,1,11,NA,NA,93504,NA,NA,00270,37,13,3,5,122.46136865342163,141.6553137811416
47007000348,TN,007,0348,833,15,806,0,1,0,0,0,11,650,7,634,0,1,0,0,0,8,NA,NA,93504,NA,NA,00270,37,13,3,5,83.70125091979396,96.82014085987595
47007000352,TN,007,0352,858,14,820,13,1,6,0,1,3,671,11,642,9,1,6,0,0,2,NA,58120,92944,NA,NA,00270,37,13,3,5,86.40544518027963,99.94817617996426
47007000354,TN,007,0354,1323,5,1223,68,5,2,0,0,20,948,2,872,56,4,2,0,0,12,NA,58120,92944,NA,NA,00270,37,13,3,5,122.07505518763797,141.20845159255757
47007000356,TN,007,0356,265,1,264,0,0,0,0,0,0,205,1,204,0,0,0,0,0,0,NA,NA,92944,NA,NA,00270,37,13,3,5,26.398086828550404,30.535582886576265
47007000358,TN,007,0358,947,7,929,1,8,0,0,0,2,726,6,714,1,3,0,0,0,2,NA,NA,92944,NA,NA,00270,37,13,3,5,93.48785871964681,108.14064963733838
47007000360,TN,007,0360,365,0,362,0,0,0,1,0,2,285,0,283,0,0,0,1,0,1,NA,58120,92944,NA,NA,00270,37,13,3,5,36.69977924944813,42.45190791548408
47009000376,TN,009,0376,3990,62,3659,192,5,17,0,7,48,3125,41,2934,112,4,13,0,0,21,NA,00540,92136,NA,NA,00060,8,8,2,3,324.99724578605264,512.7810828345146
47009000380,TN,009,0380,2340,54,1263,982,5,5,1,2,28,1853,37,1034,753,4,5,1,0,19,NA,00540,92136,NA,NA,00060,8,8,2,3,192.71036686129779,304.05867087755377
47009000384,TN,009,0384,1387,26,1329,4,7,10,1,0,10,1032,10,1000,1,6,7,1,0,7,NA,28060,91336,NA,NA,00300,20,8,2,3,107.32709044838603,169.3408247952701
47009000388,TN,009,0388,5666,33,5496,38,7,33,3,0,56,4314,25,4196,24,6,26,2,0,35,NA,46380,90296,NA,NA,00300,20,8,2,3,448.65219786272996,707.8840292313907
47009000392,TN,009,0392,3431,41,3224,91,12,14,0,1,48,2649,26,2513,59,10,11,0,1,29,NA,00540,92136,NA,NA,00300,20,8,2,3,275.4936653079211,434.6742682971613
47009000396,TN,009,0396,5036,97,4492,335,16,26,2,8,60,4046,73,3634,262,13,20,0,5,39,NA,00540,92136,NA,NA,00300,8,8,2,3,420.7804340641181,663.9079235675027
47009000400,TN,009,0400,2744,21,2700,4,3,8,0,0,8,2148,10,2120,3,3,5,0,0,7,NA,NA,92136,NA,NA,00300,8,8,2,3,223.39010686350116,352.46520509713196
47009000404,TN,009,0404,4390,42,4199,62,7,45,0,0,35,3407,30,3291,36,6,28,0,0,16,NA,22340,92136,NA,NA,00300,20,8,2,3,354.32499724578605,559.0544477495012
47009000406,TN,009,0406,580,0,561,12,1,5,0,0,1,469,0,456,11,1,1,0,0,0,NA,NA,92136,NA,NA,00300,8,8,2,3,48.77558664757078,76.95818491180394
47009000408,TN,009,0408,1986,17,1872,57,9,2,0,0,29,1507,12,1428,41,8,1,0,0,17,NA,22340,92136,NA,NA,00300,20,8,2,3,156.72667180786604,247.28354938611633
47009000412,TN,009,0412,3150,47,2955,73,7,36,1,2,29,2434,32,2299,53,5,26,1,1,17,NA,46380,92136,NA,NA,02700,8,8,2,3,253.13385479784068,399.39492979814673
47009000416,TN,009,0416,2094,23,1962,39,6,47,2,0,15,1602,17,1513,26,5,32,2,0,7,NA,46380,92136,NA,NA,00300,8,8,2,3,166.60658807976205,262.87209430428555
47009000417,TN,009,0417,2658,4,2603,18,3,16,0,1,13,2016,4,1976,16,1,11,0,1,7,NA,46380,91856,NA,NA,00300,8,8,2,3,209.66222320149828,330.805332158202
47009000424,TN,009,0424,1397,7,1371,0,8,2,4,0,5,1086,5,1064,0,7,2,3,0,5,NA,28060,91336,NA,NA,00300,20,8,2,3,112.94304285556902,178.2016819066505
47009000425,TN,009,0425,873,9,851,2,4,2,0,0,5,681,3,669,2,3,2,0,0,2,NA,28060,91336,NA,NA,00300,20,8,2,3,70.8233998016966,111.74525357129743
47009000428,TN,009,0428,232,4,218,1,0,1,0,0,8,191,4,180,0,0,1,0,0,6,NA,NA,91856,NA,NA,00300,8,8,2,3,19.863831662443538,31.341179782845533
47009000432,TN,009,0432,3325,23,3246,3,7,28,1,1,16,2606,16,2551,1,7,18,1,0,12,NA,NA,91856,NA,NA,00300,8,8,2,3,271.02170320590506,427.61840059735846
47009000436,TN,009,0436,3947,25,3834,14,25,6,2,0,41,3075,13,2997,10,20,4,2,0,29,NA,NA,92136,NA,NA,00300,8,8,2,3,319.79728985347583,504.5765855091624
47009000440,TN,009,0440,1909,20,1805,45,4,21,0,0,14,1409,13,1347,29,2,13,0,0,5,NA,46380,92136,NA,NA,02700,20,8,2,3,146.53475818001542,231.2027346284259
47009000444,TN,009,0444,3686,29,3592,13,4,10,1,1,36,2718,16,2669,6,3,3,1,0,20,NA,77480,91856,NA,NA,00300,20,8,2,3,282.66960449487715,445.9964746061474
47009000446,TN,009,0446,1987,22,1881,49,6,11,0,0,18,1543,12,1468,37,6,7,0,0,13,NA,43820,92136,NA,NA,00300,20,8,2,3,160.47064007932136,253.1907874603699
47009000448,TN,009,0448,2826,36,2589,119,8,43,2,6,23,2483,30,2272,113,7,40,2,3,16,NA,46380,92136,NA,NA,02700,20,8,2,3,258.22981161176597,407.4353371769919
47009000452,TN,009,0452,3362,43,3166,49,5,69,0,8,22,2386,25,2262,34,5,44,0,2,14,NA,46380,92136,NA,NA,02700,20,8,2,3,248.14189710256693,391.51861236580856
47009000456,TN,009,0456,3704,40,3494,71,5,52,0,3,39,2724,26,2590,50,4,37,0,1,16,NA,46380,92136,NA,NA,02700,20,8,2,3,283.2935992067864,446.9810142851897
47009000460,TN,009,0460,2821,103,2397,242,6,18,2,4,49,2061,72,1788,164,3,14,2,1,17,NA,46380,92136,NA,NA,02700,20,8,2,3,214.34218354081744,338.18937975101903
47009000464,TN,009,0464,2068,22,1928,85,10,4,0,0,19,1620,10,1526,64,6,4,0,0,10,NA,43820,92136,NA,NA,00300,8,8,2,3,168.47857221548972,265.8257133414124
47009000468,TN,009,0468,1932,16,1879,19,8,3,0,0,7,1489,7,1454,14,5,3,0,0,6,NA,46380,91336,NA,NA,00300,20,8,2,3,154.85468767213837,244.3299303489895
47009000472,TN,009,0472,5949,47,5695,53,9,105,0,1,39,4598,32,4432,38,6,68,0,0,22,NA,46380,92136,NA,NA,00300,8,8,2,3,478.1879475597664,754.4855740393914
47009000476,TN,009,0476,1054,2,1003,23,8,0,0,0,18,779,2,741,16,5,0,0,0,15,NA,43820,91336,NA,NA,00300,20,8,2,3,81.0153134295472,127.8260683289878
47009000480,TN,009,0480,3515,46,3386,5,16,21,1,0,40,2629,34,2536,5,11,14,1,0,28,NA,67200,93656,NA,NA,00300,8,8,2,3,273.4136829348904,431.39246936702045
47009000488,TN,009,0488,2875,43,2764,28,17,7,2,2,12,2188,26,2110,23,13,3,2,2,9,NA,00540,93656,NA,NA,00300,8,8,2,3,227.55007160956262,359.02880295741375
47009000492,TN,009,0492,2799,12,2551,204,8,6,0,0,18,2231,9,2049,153,6,5,0,0,9,NA,00540,92136,NA,NA,00300,8,8,2,3,232.02203371157873,366.0846706572167
47009000496,TN,009,0496,773,6,746,7,1,3,0,0,10,592,6,571,5,1,2,0,0,7,NA,64160,92136,NA,NA,00300,8,8,2,3,61.567478241709814,97.14124833217045
47009000500,TN,009,0500,2987,24,2930,5,4,8,0,1,15,2225,16,2196,0,2,2,0,1,8,NA,67200,93656,NA,NA,00300,8,8,2,3,231.3980389996695,365.1001309781744
47009000504,TN,009,0504,1904,24,1846,1,8,5,0,1,19,1533,14,1494,0,7,3,0,1,14,NA,74860,93384,NA,NA,00300,8,8,2,3,159.43064889280598,251.54988799529946
47009000505,TN,009,0505,244,0,239,0,3,2,0,0,0,214,0,211,0,2,1,0,0,0,NA,74860,93384,NA,NA,00300,8,8,2,3,22.255811391428885,35.11524855250756
47009000508,TN,009,0508,1409,2,1383,12,3,2,0,2,5,1168,2,1147,10,2,2,0,0,5,NA,46380,92136,NA,NA,00300,20,8,2,3,121.47097058499504,191.65705752022816
47009000512,TN,009,0512,3580,9,3427,53,5,56,1,1,28,2826,6,2732,40,4,29,1,1,13,NA,46380,92136,NA,NA,02700,20,8,2,3,293.9015093092432,463.71818882890824
47009000516,TN,009,0516,1351,6,1330,2,7,1,0,0,5,1137,4,1120,1,7,1,0,0,4,NA,NA,93384,NA,NA,00300,8,8,2,3,118.2469979067974,186.5702691785098
47009000520,TN,009,0520,3862,33,3730,40,5,9,0,2,43,2899,25,2812,23,5,7,0,0,27,NA,46380,91336,NA,NA,00300,8,8,2,3,301.49344497080534,475.6967549239225
47011000524,TN,011,0524,2364,41,2273,10,5,2,0,0,33,1861,32,1785,10,5,2,0,0,27,NA,69740,93576,NA,NA,00330,22,9,2,4,156.76043435517025,270.8587451961748
47011000528,TN,011,0528,5883,84,5626,98,13,15,0,2,45,4456,52,4280,68,11,11,0,0,34,NA,15400,93576,NA,NA,00330,24,9,2,4,375.3490034855662,648.5473232639199
47011000532,TN,011,0532,4633,37,4489,57,14,11,0,0,25,3563,22,3462,44,8,11,0,0,16,NA,35880,93576,NA,NA,00330,22,9,2,4,300.1275806595764,518.5758780945571
47011000536,TN,011,0536,4276,117,3860,190,1,57,1,2,48,3106,82,2823,125,1,46,0,2,27,NA,15400,90600,NA,NA,00690,24,9,3,4,261.6324068281348,452.06193582983286
47011000540,TN,011,0540,6525,121,6120,151,18,51,0,5,59,4714,80,4455,100,12,34,0,1,32,NA,15400,90600,NA,NA,00330,24,9,2,4,397.081508624542,686.0978639735455
47011000544,TN,011,0544,2107,21,1977,70,20,3,0,5,11,1572,16,1478,56,9,1,0,2,10,NA,13020,90600,NA,NA,00330,22,9,2,4,132.41665921887568,228.79631781213692
47011000548,TN,011,0548,630,12,454,146,0,3,0,0,15,488,6,353,115,0,3,0,0,11,NA,13020,90600,NA,NA,00330,22,9,2,4,41.10644382876039,71.02582893913666
47011000556,TN,011,0556,5018,210,4043,610,18,24,3,14,96,4071,167,3319,472,16,22,3,6,66,NA,15400,90704,NA,NA,00690,24,9,3,4,342.9187148091876,592.5126016623469
47011000560,TN,011,0560,2828,53,2629,84,8,24,2,1,27,2404,42,2239,74,7,20,2,1,19,NA,15400,90704,NA,NA,00690,24,9,3,4,202.49977656627044,349.8895343641076
47011000564,TN,011,0564,3561,102,3261,135,6,18,0,2,37,2832,73,2628,88,5,15,0,1,22,NA,15400,90704,NA,NA,00690,24,9,3,4,238.55214943247833,412.1826794172849
47011000568,TN,011,0568,3262,24,3172,25,12,2,0,3,24,2471,14,2411,18,11,2,0,0,15,NA,80760,93120,NA,NA,00330,22,9,2,4,208.14348914112077,359.6410313700957
47011000572,TN,011,0572,3628,32,3515,33,7,2,0,2,37,2775,19,2698,25,7,2,0,1,23,NA,22500,90704,NA,NA,00330,22,9,2,4,233.75078201805346,403.8866297256234
47011000576,TN,011,0576,6327,117,5971,136,24,35,0,1,43,4623,67,4403,85,18,25,0,0,25,NA,15400,90600,NA,NA,00330,22,9,2,4,389.4161676646707,672.8532934131737
47011000580,TN,011,0580,7763,163,6995,465,19,19,3,7,92,5783,96,5324,288,14,12,1,2,46,NA,15400,90704,NA,NA,00690,24,9,3,4,487.12820627401913,841.6851818750558
47011000584,TN,011,0584,4074,139,3314,542,6,8,0,5,60,2963,102,2488,330,5,8,0,1,29,NA,15400,90704,NA,NA,00690,24,9,3,4,249.5868710340513,431.24903923496294
47011000592,TN,011,0592,3960,41,3873,0,9,10,0,4,23,2955,20,2905,0,7,5,0,2,16,NA,80760,93120,NA,NA,00330,22,9,3,4,248.91299490571097,430.0846813835017
47011000600,TN,011,0600,3051,56,2897,44,4,6,0,1,43,2323,37,2218,29,4,6,0,0,29,NA,80760,90704,NA,NA,00330,24,9,3,4,195.67678076682458,338.10041111806237
47011000604,TN,011,0604,2111,59,1995,13,11,2,0,2,29,1583,35,1512,8,9,1,0,0,18,NA,69740,93096,NA,NA,00330,22,9,3,4,133.34323889534363,230.39730985789615
47011000608,TN,011,0608,4141,35,4019,19,11,9,0,3,45,3123,23,3042,12,7,7,0,0,32,NA,69740,93096,NA,NA,00330,22,9,3,4,263.06439360085795,454.53619626418805
47011000612,TN,011,0612,2709,60,2452,113,0,55,1,3,25,2249,44,2051,90,0,41,1,3,19,NA,15400,90704,NA,NA,00690,24,9,3,4,189.44342657967644,327.33010099204574
47011000616,TN,011,0616,5386,208,4620,376,11,83,0,9,79,4138,159,3611,252,10,60,0,3,43,NA,15400,93576,NA,NA,00690,24,9,3,4,348.5624273840379,602.264098668335
47011000618,TN,011,0618,3728,90,3362,164,3,50,2,1,56,3081,67,2797,134,3,37,2,0,41,NA,15400,90704,NA,NA,00690,24,9,3,4,259.5265439270712,448.4233175440164
47013000636,TN,013,0636,651,1,646,1,0,0,0,0,3,534,1,531,1,0,0,0,0,1,NA,NA,91232,NA,NA,00420,34,5,4,5,70.24532170403879,60.46102776060142
47013000644,TN,013,0644,2934,57,2823,6,11,6,4,4,23,2240,45,2156,4,8,3,2,2,20,NA,11360,90512,NA,NA,00420,36,5,4,5,294.6620236274286,253.61929247892732
47013000648,TN,013,0648,269,0,263,0,1,1,0,0,4,201,0,198,0,1,0,0,0,2,NA,NA,90720,NA,NA,00420,36,5,4,5,26.44065479871123,22.7578025840466
47013000652,TN,013,0652,776,9,746,0,0,0,0,0,21,585,6,563,0,0,0,0,0,16,NA,40180,91824,NA,NA,00420,36,5,4,5,76.95414456341328,66.23539558043414
47013000656,TN,013,0656,975,6,960,0,1,0,2,0,6,709,4,699,0,1,0,1,0,4,NA,40180,91824,NA,NA,00420,34,5,4,5,93.26579229993166,80.27503498551762
47013000660,TN,013,0660,1390,11,1370,1,1,0,0,0,7,1095,8,1080,0,1,0,0,0,6,NA,NA,91824,NA,NA,00420,34,5,4,5,144.0423731571582,123.97907377876135
47013000668,TN,013,0668,1792,2,1765,0,11,1,1,2,10,1413,2,1395,0,6,0,1,2,7,NA,40180,91824,NA,NA,00420,34,5,4,5,185.87385686855208,159.98395547889479
47013000672,TN,013,0672,3570,15,3496,5,14,6,5,0,29,2788,13,2734,1,9,5,2,0,24,NA,40180,91824,NA,NA,00420,36,5,4,5,366.7489829791389,315.66544081752204
