GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
19065065003,IA,065,065003,379,5,371,0,0,2,0,0,1,264,1,261,0,0,2,0,0,0,NA,NA,90231,00006,028,014,2,3,60,76
19065065004,IA,065,065004,353,4,347,0,0,0,0,0,2,260,4,254,0,0,0,0,0,2,NA,65550,90603,30870,028,014,2,3,59,103
19065065005,IA,065,065005,716,24,689,0,0,0,0,2,1,533,23,507,0,0,0,0,2,1,NA,14250,90729,28710,032,016,2,3,75.30727023319616,180.5912208504801
19065065006,IA,065,065006,274,9,264,1,0,0,0,0,0,196,3,192,1,0,0,0,0,0,NA,14250,90729,28710,032,016,2,3,27.692729766803843,66.40877914951989
19065065007,IA,065,065007,492,3,486,1,0,2,0,0,0,351,1,349,0,0,1,0,0,0,NA,NA,91071,00006,028,014,2,3,54,155
19065065008,IA,065,065008,691,2,689,0,0,0,0,0,0,513,1,512,0,0,0,0,0,0,NA,82650,91143,28110,028,014,2,3,141,115
19065065009,IA,065,065009,211,1,210,0,0,0,0,0,0,146,1,145,0,0,0,0,0,0,NA,26355,93183,29760,028,014,2,3,74.32193158953721,78.43460764587525
19065065010,IA,065,065010,781,2,769,1,2,1,1,0,5,562,2,555,1,1,1,1,0,1,NA,02845,91278,27270,028,014,2,3,113,191
19065065011,IA,065,065011,1300,42,1140,63,5,32,2,0,16,1059,34,916,62,3,28,2,0,14,NA,27165,91324,00006,032,016,2,3,27.44708423326134,49.55723542116631
19065065012,IA,065,065012,620,14,605,0,0,0,0,0,1,432,4,428,0,0,0,0,0,0,NA,84180,91473,30870,028,014,2,3,119,142
19065065013,IA,065,065013,844,2,840,0,1,0,0,0,1,629,1,627,0,1,0,0,0,0,NA,50610,91845,30870,028,014,2,3,176,228
