GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,DISTRICT,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
51059000522,VA,059,522,1825,51,1594,39,2,102,0,3,34,1386,38,1226,26,0,79,0,2,15,NA,NA,NA,NA,NA,NA,NA,NA,11,11,232.065385086323,238.75939757560914
51059000523,VA,059,523,3668,417,2248,248,7,587,10,8,143,2821,310,1780,175,7,455,10,3,81,NA,NA,NA,NA,NA,NA,NA,NA,11,11,472.3351019686271,485.9597839543964
51059000524,VA,059,524,3825,683,1699,181,19,1141,2,1,99,3131,503,1461,149,10,937,2,0,69,NA,NA,NA,NA,NA,NA,NA,NA,11,8,524.2400582289158,539.361958015319
51059000525,VA,059,525,1367,207,712,29,3,405,0,3,8,1058,140,574,20,1,314,0,2,7,NA,NA,NA,NA,NA,NA,NA,NA,11,8,177.14659265608208,182.25645211760065
51059000526,VA,059,526,4247,853,1839,743,13,582,3,21,193,3361,584,1620,535,11,458,3,14,136,NA,NA,NA,NA,NA,NA,NA,NA,11,8,479.54823221577954,504.45844262243025
51059000527,VA,059,527,2603,253,1587,164,6,546,4,3,40,2089,175,1341,124,6,417,4,2,20,NA,NA,NA,NA,NA,NA,NA,NA,11,8,298.05898753310424,313.5417098001359
51059000528,VA,059,528,1647,73,1282,29,2,228,0,1,32,1182,53,919,22,2,171,0,1,14,NA,NA,NA,NA,NA,NA,NA,NA,11,11,197.90857516019753,203.6173217419697
51059000601,VA,059,601,3237,222,2525,321,5,93,2,9,60,2489,145,1971,261,3,76,1,3,29,NA,NA,NA,NA,NA,NA,NA,NA,9,8,355.1310770559582,373.5784182348197
51059000602,VA,059,602,2588,112,2270,99,6,42,1,9,49,2324,91,2069,77,6,37,1,8,35,NA,NA,NA,NA,NA,NA,NA,NA,9,8,331.5888401277809,348.8132760055126
51059000604,VA,059,604,7140,1585,3068,1841,13,415,2,27,189,5409,1090,2510,1362,12,301,1,18,115,NA,NA,NA,NA,NA,NA,NA,NA,9,8,771.7573305727914,811.8463898080112
51059000605,VA,059,605,2626,40,2419,32,4,81,2,9,39,1969,29,1832,24,4,58,1,3,18,NA,NA,NA,NA,NA,NA,NA,NA,9,11,280.9373606762481,295.53069726973075
51059000606,VA,059,606,2217,48,2079,33,3,25,0,5,24,1712,38,1609,29,3,19,0,1,13,NA,NA,NA,NA,NA,NA,NA,NA,9,8,244.2685431578145,256.95711210044647
51059000607,VA,059,607,5812,821,3574,811,13,431,7,5,150,5014,605,3317,624,13,344,5,5,101,NA,NA,NA,NA,NA,NA,NA,NA,9,8,715.3986421689731,752.5601402287609
51059000608,VA,059,608,2672,157,1861,417,8,165,1,1,62,2113,117,1531,307,3,122,1,1,31,NA,NA,NA,NA,NA,NA,NA,NA,9,8,301.4833129044755,317.1439123062169
51059000609,VA,059,609,3089,276,2336,332,3,90,3,3,46,2494,186,1955,256,2,70,3,0,22,NA,NA,NA,NA,NA,NA,NA,NA,9,8,355.8444781749938,374.3288770902532
51059000610,VA,059,610,4412,220,2694,1107,17,260,3,8,103,3273,146,2142,709,12,194,1,4,65,NA,NA,NA,NA,NA,NA,NA,NA,9,8,466.9923725207517,491.2503667667998
51059000611,VA,059,611,4252,135,3786,143,9,119,1,2,57,3101,83,2771,110,6,100,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,9,11,442.45137402592457,465.43458213988583
51059000612,VA,059,612,1841,49,1704,18,1,41,2,8,18,1328,37,1243,11,1,28,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,9,11,189.47933721587484,199.32187200315008
51059000613,VA,059,613,3857,114,3448,121,8,108,0,6,52,3035,82,2719,102,7,89,0,1,35,NA,NA,NA,NA,NA,NA,NA,NA,9,11,433.03447925465366,455.528525248163
51059000614,VA,059,614,2687,109,2330,86,15,93,2,4,48,2082,88,1812,68,9,80,2,1,22,NA,NA,NA,NA,NA,NA,NA,NA,9,11,297.0602259664543,312.4910674025289
51059000615,VA,059,615,4031,443,2496,697,12,243,2,9,129,3027,284,1981,474,6,190,1,6,85,NA,NA,NA,NA,NA,NA,NA,NA,9,11,431.8930374641966,454.32779107946936
51059000616,VA,059,616,6939,553,4361,1549,28,182,44,44,178,4499,302,3018,921,18,142,22,13,63,NA,NA,NA,NA,NA,NA,NA,NA,9,11,641.9183269082988,675.2628781191056
51059000617,VA,059,617,9051,731,3332,4116,22,556,12,14,268,7067,490,2448,3518,16,404,8,9,174,NA,NA,NA,NA,NA,NA,NA,NA,9,11,1008.3211416450205,1060.6985462697753
51059000618,VA,059,618,7703,712,4887,943,25,807,5,29,295,5300,442,3453,632,21,583,5,16,148,NA,NA,NA,NA,NA,NA,NA,NA,9,11,756.2051861778136,795.4863867595598
51059000619,VA,059,619,6287,537,3549,1565,27,349,17,21,222,4026,324,2411,915,20,247,11,3,95,NA,NA,NA,NA,NA,NA,NA,NA,9,8,574.4305810475241,604.269470395092
51059000620,VA,059,620,2372,281,1273,374,2,305,0,16,121,1635,181,934,225,2,209,0,10,74,NA,NA,NA,NA,NA,NA,NA,NA,9,11,169.40376803902757,225.82719274968872
51059000621,VA,059,621,2513,345,1370,545,10,149,5,5,84,2231,259,1289,460,10,136,4,4,69,NA,NA,NA,NA,NA,NA,NA,NA,9,8,318.3195793137174,334.8547412944487
51059000622,VA,059,622,6179,822,3123,1466,19,522,5,25,197,4551,531,2501,1003,14,380,3,9,110,NA,NA,NA,NA,NA,NA,NA,NA,9,11,649.3376985462697,683.0676502156144
51059000701,VA,059,701,6250,723,3909,400,12,967,6,20,213,5130,531,3402,292,10,740,5,12,138,NA,NA,NA,NA,NA,NA,NA,NA,11,11,803.2932054827589,903.3497229154759
51059000703,VA,059,703,3279,911,1399,310,6,559,0,12,82,2531,628,1180,241,6,421,0,6,49,NA,NA,NA,NA,NA,NA,NA,NA,11,8,396.3226321787257,445.687748284419
51059000704,VA,059,704,7953,324,5303,314,10,1546,3,18,435,5936,232,4056,223,9,1150,3,9,254,NA,NA,NA,NA,NA,NA,NA,NA,11,11,929.5026252915511,1045.2795234359191
51059000705,VA,059,705,3622,1656,1035,197,3,639,2,5,85,2637,1170,835,107,2,461,2,3,57,NA,NA,NA,NA,NA,NA,NA,NA,11,8,412.9208933446463,464.3534540600604
51059000706,VA,059,706,3021,776,1619,100,5,443,0,7,71,2331,544,1329,67,3,339,0,4,45,NA,NA,NA,NA,NA,NA,NA,NA,11,8,365.0051582807624,410.4694355001899
51059000707,VA,059,707,3191,104,2779,37,10,230,3,4,24,2559,72,2267,28,6,170,3,2,11,NA,NA,NA,NA,NA,NA,NA,NA,11,11,400.7070785244406,450.6183120742111
51059000708,VA,059,708,8134,1147,4649,373,14,1676,3,29,243,6791,889,4027,293,9,1377,3,21,172,NA,NA,NA,NA,NA,NA,NA,NA,11,8,1063.3848262053443,1195.8378105884983
51059000709,VA,059,709,8224,1380,3917,609,18,1949,7,23,321,6422,984,3281,412,14,1519,7,18,187,NA,NA,NA,NA,NA,NA,NA,NA,11,11,1005.6040868636021,1130.8600235015958
51059000710,VA,059,710,4247,643,2359,251,7,885,2,4,96,3552,465,2089,200,5,720,2,3,68,NA,NA,NA,NA,NA,NA,NA,NA,11,8,556.1983364278284,625.4772350479085
51059000711,VA,059,711,3545,391,2280,98,13,661,0,9,93,2569,281,1677,74,7,473,0,3,54,NA,NA,NA,NA,NA,NA,NA,NA,11,11,402.2729522193388,452.37922771342255
51059000712,VA,059,712,1654,103,1316,23,5,177,1,2,27,1239,81,1003,17,5,123,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,11,8,194.0117507978827,218.17744769829912
51059000713,VA,059,713,5845,1359,2524,650,13,1162,0,13,124,4481,969,2033,478,9,903,0,8,81,NA,NA,NA,NA,NA,NA,NA,NA,11,8,701.668002683868,789.0662979306526
51059000714,VA,059,714,4787,562,2390,212,9,1479,7,2,126,3741,431,1940,159,6,1123,6,2,74,NA,NA,NA,NA,NA,NA,NA,NA,11,11,585.7933492614037,658.7585406290049
51059000717,VA,059,717,3644,783,1763,216,6,770,1,11,94,2859,567,1458,144,6,624,1,7,52,NA,NA,NA,NA,NA,NA,NA,NA,11,8,447.68328937138557,503.4457812505547
51059000718,VA,059,718,3914,626,2281,224,6,662,5,5,105,3016,431,1828,170,5,512,4,3,63,NA,NA,NA,NA,NA,NA,NA,NA,11,11,472.26750638128675,531.0921567861745
51059000719,VA,059,719,2214,512,1278,77,4,295,0,6,42,1696,389,1003,50,2,227,0,3,22,NA,NA,NA,NA,NA,NA,NA,NA,11,11,265.5721786547289,298.65129241026256
51059000720,VA,059,720,2159,117,1746,56,4,200,0,2,34,1618,86,1296,47,4,165,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,11,11,253.35836383452323,284.9161504244133
51059000721,VA,059,721,4303,690,1862,309,10,1274,3,12,143,3552,505,1650,234,9,1041,2,9,102,NA,NA,NA,NA,NA,NA,NA,NA,11,11,556.1983364278284,625.4772350479085
51059000726,VA,059,726,5680,490,3465,243,10,1238,11,10,213,4904,386,3145,189,8,998,9,8,161,NA,NA,NA,NA,NA,NA,NA,NA,11,8,767.9044599780605,863.553029469297
51059000727,VA,059,727,3225,82,2805,34,3,214,0,2,85,2348,59,2057,29,3,160,0,0,40,NA,NA,NA,NA,NA,NA,NA,NA,10,11,367.6671435620893,413.4629920868494
51059000728,VA,059,728,1149,85,847,15,3,191,0,1,7,935,63,696,15,3,153,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,11,8,146.4091904729785,164.64561226627094
51059000729,VA,059,729,5934,355,4366,232,14,813,8,20,126,4579,252,3469,168,12,596,4,11,67,NA,NA,NA,NA,NA,NA,NA,NA,11,11,717.0135648938701,806.3232711949248
51059000730,VA,059,730,4139,222,3051,243,2,544,2,4,71,3410,168,2599,187,2,410,2,2,40,NA,NA,NA,NA,NA,NA,NA,NA,10,11,533.9629299602746,600.4722329711059
51059000731,VA,059,731,4403,267,3044,119,5,642,0,7,319,3959,225,2837,109,3,539,0,5,241,NA,NA,NA,NA,NA,NA,NA,NA,10,8,619.9293958101838,697.1465015638146
51059000732,VA,059,732,3389,84,2985,90,3,170,0,4,53,2410,48,2159,64,3,110,0,2,24,NA,NA,NA,NA,NA,NA,NA,NA,10,11,377.3755604704579,424.38066904996043
51059000801,VA,059,801,7122,931,3951,469,10,1489,5,18,249,5111,644,2915,324,6,1072,3,6,141,NA,NA,NA,NA,NA,NA,NA,NA,11,11,529.5551427813272,705.9344233294551
51059000802,VA,059,802,3462,378,2326,246,11,399,1,6,95,2711,261,1906,189,9,289,1,3,53,NA,NA,NA,NA,NA,NA,NA,NA,11,11,280.8890612561491,374.4449660822056
51059000803,VA,059,803,5241,152,4589,107,11,287,3,15,77,3842,96,3389,86,9,212,0,12,38,NA,NA,NA,NA,NA,NA,NA,NA,10,11,398.0729521748892,530.6593728099718
51059000805,VA,059,805,4321,92,3778,85,7,311,1,4,43,3091,71,2700,65,7,228,0,2,18,NA,NA,NA,NA,NA,NA,NA,NA,11,11,320.26119083096893,426.93079681302004
51059000808,VA,059,808,2390,195,1685,93,5,312,1,14,85,1831,147,1318,59,5,240,1,4,57,NA,NA,NA,NA,NA,NA,NA,NA,9,11,189.71149803025045,252.89883175821407
51059000811,VA,059,811,5967,471,4076,333,9,920,12,16,130,4231,329,2920,227,6,659,10,5,75,NA,NA,NA,NA,NA,NA,NA,NA,9,11,438.37757955542855,584.3882890054635
51059000812,VA,059,812,4315,302,2848,256,7,755,5,13,129,3158,220,2137,172,5,543,3,7,71,NA,NA,NA,NA,NA,NA,NA,NA,9,11,327.20311894021347,436.18487749450577
51059000815,VA,059,815,4779,132,4160,143,2,271,1,7,63,3490,88,3021,114,2,217,1,4,43,NA,NA,NA,NA,NA,NA,NA,NA,11,11,361.6019268845298,482.0409190803753
51059000824,VA,059,824,5868,352,4475,322,11,540,4,7,157,4147,232,3201,219,9,392,4,1,89,NA,NA,NA,NA,NA,NA,NA,NA,9,11,429.67426670204736,572.7861580018099
51059000825,VA,059,825,4073,157,3008,187,11,613,2,19,76,2904,107,2157,137,5,446,2,11,39,NA,NA,NA,NA,NA,NA,NA,NA,11,11,300.8859586454655,401.1022432691719
51059000827,VA,059,827,3355,165,2895,63,6,165,3,2,56,2602,101,2301,43,4,128,1,1,23,NA,NA,NA,NA,NA,NA,NA,NA,9,11,269.5954767202139,359.389819898893
51059000829,VA,059,829,5345,411,3364,623,6,695,3,8,235,3887,281,2533,431,6,495,3,3,135,NA,NA,NA,NA,NA,NA,NA,NA,9,11,402.73544120348635,536.8748001333578
51059000832,VA,059,832,3434,211,2529,155,3,457,0,4,75,2461,148,1814,116,3,333,0,2,45,NA,NA,NA,NA,NA,NA,NA,NA,11,11,254.9863444306097,339.9148142856171
51059000833,VA,059,833,4834,532,2837,348,6,908,4,32,167,3535,371,2144,237,4,662,3,14,100,NA,NA,NA,NA,NA,NA,NA,NA,9,11,366.26441591312687,488.2563464037612
51059000836,VA,059,836,5358,293,3733,382,11,720,7,14,198,3762,190,2661,270,8,513,5,7,108,NA,NA,NA,NA,NA,NA,NA,NA,9,11,389.78408279071664,519.6097242350636
51059000837,VA,059,837,7061,532,4934,326,15,1056,3,14,181,5261,376,3803,225,14,739,3,7,94,NA,NA,NA,NA,NA,NA,NA,NA,11,11,545.0967728766508,726.6525144074081
51059000838,VA,059,838,5213,173,4085,234,4,602,4,10,101,3648,113,2896,160,4,418,2,5,50,NA,NA,NA,NA,NA,NA,NA,NA,9,11,377.9724439182707,503.8639750158192
51059000839,VA,059,839,8002,274,6019,405,12,1082,2,21,187,5198,174,3878,276,8,748,1,12,101,NA,NA,NA,NA,NA,NA,NA,NA,11,11,538.5692882366149,717.9509161546679
51059000840,VA,059,840,3793,198,2878,206,1,402,0,8,100,2807,144,2174,149,1,286,0,2,51,NA,NA,NA,NA,NA,NA,NA,NA,9,11,290.8357045171562,387.70454437209554
51059000841,VA,059,841,4037,86,3473,183,6,231,0,5,53,2977,60,2584,130,6,174,0,1,22,NA,NA,NA,NA,NA,NA,NA,NA,11,11,308.449551958523,411.1850475937758
51059000842,VA,059,842,3062,107,2284,99,3,493,6,5,65,2200,78,1643,71,2,373,2,4,27,NA,NA,NA,NA,NA,NA,NA,NA,11,11,227.94390806474658,303.8653358099787
51059000901,VA,059,901,10769,1286,6185,1120,32,1812,8,31,295,7707,908,4575,753,24,1274,6,15,152,NA,NA,NA,NA,NA,NA,NA,NA,10,10,798.5289542977282,1064.49551958523
51059000902,VA,059,902,8555,1170,4821,668,22,1614,8,8,244,5982,787,3455,420,13,1148,4,3,152,NA,NA,NA,NA,NA,NA,NA,NA,10,10,619.8002082015065,826.2374721887694
51059000904,VA,059,904,2971,395,2312,90,11,113,0,13,37,2069,268,1619,66,6,84,0,4,22,NA,NA,NA,NA,NA,NA,NA,NA,10,10,214.37088444816393,285.7715362685663
51059000905,VA,059,905,4672,200,3662,201,6,501,5,8,89,3088,122,2432,142,4,343,2,4,39,NA,NA,NA,NA,NA,NA,NA,NA,10,10,483.54179698455357,543.7707493884969
51059000906,VA,059,906,10143,733,6501,689,25,1878,6,14,297,8549,565,5681,527,19,1540,3,8,206,NA,NA,NA,NA,NA,NA,NA,NA,10,10,1338.6654217684418,1505.406779961872
51059000907,VA,059,907,8175,428,5884,389,22,1270,3,12,167,6559,318,4803,303,18,1008,3,9,97,NA,NA,NA,NA,NA,NA,NA,NA,10,10,1027.0565564837068,1154.9845677587925
51059000908,VA,059,908,6797,191,5412,184,14,859,1,7,129,4252,124,3353,129,6,575,1,3,61,NA,NA,NA,NA,NA,NA,NA,NA,10,10,665.8094950707,748.7413297927102
51059000909,VA,059,909,7105,350,4741,503,14,1336,3,19,139,5815,261,3964,433,14,1040,2,10,91,NA,NA,NA,NA,NA,NA,NA,NA,11,11,602.4971933620461,803.1713307886483
51059000910,VA,059,910,8036,1118,4379,1069,16,1178,8,24,244,5617,715,3206,707,10,839,4,16,120,NA,NA,NA,NA,NA,NA,NA,NA,10,10,581.9822416362189,775.8234505657501
51059000911,VA,059,911,6810,310,4956,258,17,1119,1,9,140,4745,228,3481,176,12,763,1,3,81,NA,NA,NA,NA,NA,NA,NA,NA,10,10,743.0070682291796,835.5544708058349
51059000912,VA,059,912,6867,220,5772,168,14,572,7,20,94,4330,140,3621,117,7,401,4,8,32,NA,NA,NA,NA,NA,NA,NA,NA,10,11,448.6350554183421,598.0622291169126
51059000913,VA,059,913,5450,176,4374,165,12,599,4,8,112,3573,116,2866,124,8,406,2,4,47,NA,NA,NA,NA,NA,NA,NA,NA,10,10,370.2016288706089,493.5049294768427
51059000914,VA,059,914,3640,106,3305,54,2,146,0,1,26,2597,68,2378,35,2,98,0,1,15,NA,NA,NA,NA,NA,NA,NA,NA,10,11,406.65739856505365,457.3097915032146
51059000915,VA,059,915,6395,140,5316,230,7,608,0,10,84,3989,85,3264,163,6,427,0,4,40,NA,NA,NA,NA,NA,NA,NA,NA,10,10,413.3037496683064,550.963102066366
51059000916,VA,059,916,5177,110,4659,63,3,258,1,13,70,3603,71,3286,45,2,171,1,6,21,NA,NA,NA,NA,NA,NA,NA,NA,10,11,564.1842922718091,634.4579048078868
51059000918,VA,059,918,10230,716,6749,797,18,1670,1,28,251,7921,535,5402,606,14,1207,1,11,145,NA,NA,NA,NA,NA,NA,NA,NA,10,11,820.7016799003899,1094.0533295231096
51059000919,VA,059,919,7766,636,4958,751,16,1185,0,16,204,5382,407,3519,493,15,841,0,10,97,NA,NA,NA,NA,NA,NA,NA,NA,10,11,557.6336878202119,743.3651078769569
51059000920,VA,059,920,4584,185,3544,108,9,631,1,8,98,3078,137,2353,79,4,453,1,1,50,NA,NA,NA,NA,NA,NA,NA,NA,10,10,481.9759232896554,542.0098337492856
51059000921,VA,059,921,5042,233,4023,156,14,486,2,15,113,3423,145,2752,103,11,341,2,5,64,NA,NA,NA,NA,NA,NA,NA,NA,10,10,354.65999877528526,472.7868383988896
51059000922,VA,059,922,5194,195,3417,237,9,1227,5,12,92,3500,120,2311,155,5,859,2,5,43,NA,NA,NA,NA,NA,NA,NA,NA,11,11,362.63803555755135,483.42212515223883
51059000999,VA,059,999,11818,804,8662,854,18,1198,3,20,259,8186,535,6064,572,14,853,3,7,138,NA,NA,NA,NA,NA,NA,NA,NA,10,10,848.1585597354616,1130.6552904274936
51059001171,VA,059,1171,3852,162,2605,524,6,414,4,37,100,3487,153,2331,510,6,350,4,36,97,NA,NA,NA,NA,NA,NA,NA,NA,11,11,688.7736970968871,807.9120321790836
51059001172,VA,059,1172,1009,63,562,17,0,336,0,1,30,756,37,431,14,0,255,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,11,11,149.32977201182868,175.1595917199275
51061000101,VA,061,101,1599,22,1459,82,0,6,0,5,25,1188,15,1086,64,0,5,0,3,15,NA,NA,NA,NA,NA,NA,NA,NA,10,1,158.8681196896934,266.82822312523086
51061000102,VA,061,102,3935,44,3461,347,10,24,0,3,46,2911,28,2541,281,9,23,0,1,28,NA,NA,NA,NA,NA,NA,NA,NA,10,1,389.2803841891393,653.8189878093831
51061000103,VA,061,103,1734,32,1457,220,0,1,1,1,22,1315,18,1109,172,0,1,1,1,13,NA,NA,NA,NA,NA,NA,NA,NA,10,1,175.85149612116734,295.35278906538605
51061000104,VA,061,104,2232,9,2024,165,1,15,0,0,18,1631,8,1465,134,1,13,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,10,1,135.77918268258145,251.43071009508398
51061000201,VA,061,201,6528,212,5126,1029,12,63,1,11,74,4974,142,3965,770,8,49,1,1,38,NA,NA,NA,NA,NA,NA,NA,NA,10,10,486.8630997236875,730.91936699321775
51061000202,VA,061,202,4915,79,4283,448,13,23,0,16,53,3388,48,2931,346,7,20,0,10,26,NA,NA,NA,NA,NA,NA,NA,NA,10,1,331.6228753244578,497.8598342125094
51061000301,VA,061,301,3644,42,3172,361,5,14,2,0,48,2523,30,2237,229,4,8,2,0,13,NA,NA,NA,NA,NA,NA,NA,NA,10,1,210.0373255108234,388.9391058061906
51061000302,VA,061,302,6406,194,5454,602,17,29,5,9,96,4368,137,3712,431,12,26,5,5,40,NA,NA,NA,NA,NA,NA,NA,NA,10,1,363.6318025490593,673.3594982803966
51061000303,VA,061,303,1973,28,1809,95,7,13,1,0,20,1364,19,1256,63,5,10,1,0,10,NA,NA,NA,NA,NA,NA,NA,NA,10,1,113.55168925753591,210.27068581832896
51061000401,VA,061,401,3678,93,3184,323,12,14,0,2,50,2777,64,2402,262,8,13,0,0,28,NA,NA,NA,NA,NA,NA,NA,NA,10,10,381.32664005986527,548.2652781242205
51061000402,VA,061,402,2039,45,1730,222,10,5,1,3,23,1595,26,1354,190,7,5,1,2,10,NA,NA,NA,NA,NA,NA,NA,NA,10,10,219.01908206535296,314.9020952856074
51061000403,VA,061,403,4734,62,4149,403,19,32,1,3,65,3646,41,3221,310,14,26,1,1,32,NA,NA,NA,NA,NA,NA,NA,NA,10,1,500.65427787478177,719.8326265901721
51061000404,VA,061,404,830,31,748,48,1,2,0,0,0,671,22,603,43,1,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,10,10,125.67224080267557,216.3621876844383
51061000501,VA,061,501,3201,107,2803,254,9,6,0,3,19,2547,74,2235,211,7,5,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,10,10,477.03010033444815,821.2734605547905
51061000502,VA,061,502,5051,73,4731,116,14,49,3,7,58,3581,43,3371,86,12,32,3,4,30,NA,NA,NA,NA,NA,NA,NA,NA,10,10,350.51402495185465,526.2207987942728
51061000503,VA,061,503,2640,41,2474,86,2,22,2,4,9,1865,24,1741,71,2,15,1,3,8,NA,NA,NA,NA,NA,NA,NA,NA,10,10,349.29765886287623,601.3643517607712
51063000101,VA,063,101,2618,24,2508,63,1,3,0,1,18,2026,16,1935,56,1,3,0,1,14,NA,NA,NA,NA,NA,NA,NA,NA,1,9,304.4443209190291,466.9898091532333
51063000201,VA,063,201,2959,21,2850,59,4,2,0,7,16,2275,15,2196,46,3,2,0,3,10,NA,NA,NA,NA,NA,NA,NA,NA,1,9,341.86121919584957,524.3839169909209
51063000301,VA,063,301,2912,65,2693,125,1,4,1,4,19,2274,53,2106,98,1,4,0,2,10,NA,NA,NA,NA,NA,NA,NA,NA,1,9,341.7109505280712,524.15341856587
51063000401,VA,063,401,2512,26,2446,13,5,0,0,0,22,2016,18,1973,8,3,0,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,1,9,302.94163424124514,464.68482490272373
51063000501,VA,063,501,2873,51,2787,14,1,2,0,0,18,2203,38,2142,11,1,2,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,1,9,331.04187511580506,507.78803038725215
51065000101,VA,065,101,3467,44,2378,978,6,20,1,10,30,2836,29,1922,848,5,15,1,3,13,NA,NA,NA,NA,NA,NA,NA,NA,6,5,265.37187601957584,350.86825448613376
51065000201,VA,065,201,3255,33,2281,872,8,3,5,4,49,2421,21,1722,648,4,3,3,3,17,NA,NA,NA,NA,NA,NA,NA,NA,6,5,226.53924959216968,299.5246982055465
51065000301,VA,065,301,2906,18,1585,1266,3,14,0,0,20,2198,16,1216,951,1,9,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,6,5,205.6725611745514,271.93526916802614
51065000401,VA,065,401,3262,37,2873,300,9,4,0,6,33,2412,24,2157,205,9,2,0,1,14,NA,NA,NA,NA,NA,NA,NA,NA,6,5,225.69709624796084,298.4112234910277
51065000501,VA,065,501,7157,103,6677,248,9,34,2,5,79,5458,69,5159,171,6,27,2,2,22,NA,NA,NA,NA,NA,NA,NA,NA,6,5,510.71921696574225,675.2605546492659
51067000102,VA,067,102,4493,42,4127,271,9,7,0,4,33,3389,24,3127,208,7,7,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,6,5,416.4565876006799,498.09510086455333
51067000103,VA,067,103,4190,38,4056,66,2,8,1,3,16,3540,26,3439,56,2,6,0,1,10,NA,NA,NA,NA,NA,NA,NA,NA,6,5,435.01219241853244,520.2881844380403
51067000201,VA,067,201,3080,54,2807,194,1,3,0,3,18,2387,36,2197,143,1,3,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,6,5,293.3260178822139,350.82708933717583
51067000202,VA,067,202,1641,10,1440,180,3,2,0,0,6,1374,8,1219,140,2,2,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,6,5,168.84371536244734,201.94236311239194
51067000203,VA,067,203,2167,33,1852,252,5,3,0,3,19,1662,24,1440,182,3,1,0,2,10,NA,NA,NA,NA,NA,NA,NA,NA,6,5,204.23453779649745,244.27089337175792
51067000301,VA,067,301,1401,5,1308,72,8,1,0,1,6,1056,2,994,51,4,1,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,6,5,186.57465794170136,135.06246281975015
51067000302,VA,067,302,1761,30,1560,152,3,12,1,0,3,1349,29,1196,110,2,9,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,6,5,238.34205829863174,172.53718024985127
51067000303,VA,067,303,2495,52,1678,725,7,2,0,7,24,1839,33,1277,504,7,2,0,5,11,NA,NA,NA,NA,NA,NA,NA,NA,6,5,324.9155264723379,235.20820939916717
51067000304,VA,067,304,1023,6,701,304,0,2,0,0,10,799,6,539,249,0,2,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,6,5,141.16775728732895,102.1921475312314
51067000401,VA,067,401,2266,26,2132,85,1,7,0,1,14,1736,17,1636,68,1,7,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,6,5,222.9908744368719,282.54868892225943
51067000402,VA,067,402,2290,42,1983,232,3,9,0,5,16,1893,31,1630,205,3,6,0,3,15,NA,NA,NA,NA,NA,NA,NA,NA,6,5,243.15767586923874,308.1017673558969
51067000403,VA,067,403,1046,10,1031,1,3,0,0,0,1,815,6,805,1,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,5,104.68753609795542,132.64814600901005
51067000501,VA,067,501,1786,35,1594,134,3,14,0,0,6,1350,20,1217,100,3,9,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,5,173.4088021254476,219.72392283701052
51067000502,VA,067,502,2873,21,2678,143,4,8,0,1,18,2134,6,2000,107,4,6,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,6,5,274.1143583227446,347.32655654383734
51067000503,VA,067,503,939,6,913,14,1,2,0,2,1,729,3,710,12,1,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,6,5,93.64075314774172,118.65091833198568
51067000504,VA,067,504,1293,26,1241,11,2,2,0,1,10,977,10,946,10,2,1,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,6,5,159.03224118078091,171.71391186014864
51067000601,VA,067,601,3160,17,3000,114,3,12,0,0,14,2485,13,2365,88,3,7,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,6,5,404.49858683136193,436.7544226944416
51067000602,VA,067,602,2131,21,2046,39,2,4,4,3,12,1598,18,1536,26,2,3,3,2,8,NA,NA,NA,NA,NA,NA,NA,NA,6,5,260.11619386580134,280.85857845702924
51067000603,VA,067,603,1496,4,1442,34,1,6,0,3,6,1181,2,1139,31,1,5,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,6,5,145.12694893962907,173.5763688760807
51067000701,VA,067,701,1687,13,1162,457,6,23,4,0,22,1303,7,952,312,4,14,2,0,12,NA,NA,NA,NA,NA,NA,NA,NA,6,5,212.09724693813465,229.01046791583798
