GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
370050PINCK,NC,005,PINCK,807,28,772,4,0,0,0,0,3,653,24,624,3,0,0,0,0,2,NA,NA,92508,00120,40,12,1,8,152.017549976755,162.64284053928407
370050PRACK,NC,005,PRACK,774,16,745,3,0,0,0,0,10,642,16,615,3,0,0,0,0,8,NA,NA,92564,00120,40,12,1,8,149.45676429567644,159.90306834030685
370050WHEAD,NC,005,WHEAD,930,34,891,3,0,1,0,0,1,733,29,699,3,0,1,0,0,1,NA,NA,93960,00120,40,12,1,8,170.64144583914458,182.56845653184567
37005CHLANE,NC,005,CHLANE,1625,49,1551,11,4,4,0,0,6,1328,35,1274,7,4,4,0,0,4,NA,NA,90640,00120,40,12,1,8,309.1566713156671,330.7652254765225
370070000MM,NC,007,MM,2047,6,559,1464,4,0,0,3,11,1392,4,439,940,3,0,0,0,6,NA,44560,92140,00180,33,17,4,11,375.5313541832037,204.48706143832354
370070000W1,NC,007,W1,3018,10,875,2097,7,11,1,0,17,2198,8,701,1467,6,7,1,0,8,NA,70380,93876,00180,33,17,4,11,592.9726411599726,322.88977086309995
370070000W2,NC,007,W2,3091,32,1354,1662,2,17,4,10,10,2264,15,1108,1121,2,11,2,1,4,NA,70380,93876,00180,33,17,4,11,610.7780070910727,332.58527808646875
370070000W3,NC,007,W3,3284,25,2049,1175,14,13,0,0,8,2531,12,1700,795,10,9,0,0,5,NA,70380,93876,00180,33,17,4,11,682.8088056305234,371.8080118537334
370070000WS,NC,007,WS,422,20,244,157,1,0,0,0,0,318,12,181,124,1,0,0,0,0,NA,NA,93996,00180,33,17,4,11,85.78949039530085,46.71471662168598
37007000ANS,NC,007,ANS,1617,12,877,701,2,17,0,2,6,1264,11,717,524,2,8,0,0,2,NA,01420,90064,00180,33,17,4,11,340.99973540773664,185.68365348997193
3700700BURN,NC,007,BURN,1604,1,1322,266,7,0,0,0,8,1244,1,1037,197,6,0,0,0,3,NA,NA,90452,00180,33,17,4,11,335.60416997407,182.74562099804203
3700700GULL,NC,007,GULL,2189,17,811,1335,9,0,0,0,17,1530,15,638,865,5,0,0,0,7,NA,NA,91356,00180,33,17,4,11,412.7607556755041,224.7594856326401
3700700LILE,NC,007,LILE,3426,22,1489,1876,19,10,0,1,9,2500,12,1158,1310,9,7,0,0,4,NA,38200,91808,00180,33,17,4,11,674.4456792083399,367.254061491242
3700700PEAC,NC,007,PEAC,2012,35,1646,258,13,46,1,0,13,1472,19,1226,188,9,25,0,0,5,NA,50820,91732,00180,33,17,4,11,397.1136159178706,216.23919140604332
3700700POLK,NC,007,POLK,2565,31,1203,1254,32,29,0,2,14,2184,26,1007,1095,28,13,0,1,14,NA,53140,91732,00180,33,17,4,11,589.1957453564057,320.833148118749
37009000002,NC,009,2,1635,16,1608,2,0,4,0,0,5,1338,12,1318,1,0,2,0,0,5,NA,36960,90696,00210,40,12,1,8,282.0766988801963,390.1046172725878
37009000003,NC,009,3,786,15,758,7,2,0,0,0,4,619,9,600,4,2,0,0,0,4,NA,NA,90820,00210,40,12,1,8,130.49736667177993,180.47440814030782
37009000004,NC,009,4,616,5,608,2,1,0,0,0,0,474,5,466,2,1,0,0,0,0,NA,NA,91004,00210,40,12,1,8,99.928516643657,138.19849670194816
37009000006,NC,009,6,710,6,699,0,0,1,0,0,4,583,6,574,0,0,1,0,0,2,NA,NA,91448,00210,40,12,1,8,122.90785907859079,169.97831978319783
37009000007,NC,009,7,661,0,656,1,0,0,0,1,3,524,0,519,1,0,0,0,1,3,NA,36960,91540,00210,40,12,1,8,110.46949941197525,152.77639719793424
37009000008,NC,009,8,526,15,509,0,0,0,0,0,2,405,6,397,0,0,0,0,0,2,NA,NA,91568,00210,40,12,1,8,85.38196042337782,118.08099401748734
37009000009,NC,009,9,4107,84,3949,42,1,19,0,3,9,3338,62,3210,38,1,17,0,3,7,NA,34440,91652,00210,40,12,1,8,703.7160096129263,973.2206371120315
37009000010,NC,009,10,418,14,396,0,0,8,0,0,0,343,9,331,0,0,3,0,0,0,NA,NA,91740,00210,40,12,1,8,72.3111417906632,100.0043974024646
37009000011,NC,009,11,2565,95,2399,40,16,4,0,0,11,2035,69,1920,29,10,2,0,0,5,NA,NA,93892,00210,40,12,1,8,429.01799867055274,593.3205501866339
37009000012,NC,009,12,823,9,806,0,0,1,0,0,7,654,9,638,0,0,1,0,0,6,NA,NA,92316,00210,40,12,1,8,137.8760546096027,190.67893848749807
37009000013,NC,009,13,1400,32,1346,15,3,1,0,0,3,1114,25,1075,10,3,1,0,0,0,NA,NA,92364,00210,40,12,1,8,234.8530960781306,324.79562305057016
37009000014,NC,009,14,1816,17,1785,4,3,2,0,0,5,1472,11,1453,2,2,2,0,0,2,NA,72540,92376,00210,40,12,1,8,310.32653269928926,429.1733906018306
37009000015,NC,009,15,1168,27,1121,2,6,1,0,0,11,944,25,905,2,3,1,0,0,8,NA,NA,92456,00210,40,12,1,8,199.01375466584855,275.2307613642174
37009000016,NC,009,16,1891,37,1827,19,0,2,0,1,5,1487,34,1432,17,0,2,0,0,2,NA,NA,92504,00210,40,12,1,8,313.48882752978477,433.5467607506264
37009000017,NC,009,17,906,2,900,1,0,0,0,0,3,731,2,727,1,0,0,0,0,1,NA,36960,92512,00210,40,12,1,8,154.1091680728128,213.12890525131664
37009000018,NC,009,18,258,0,258,0,0,0,0,0,0,207,0,207,0,0,0,0,0,0,NA,NA,92544,00210,40,12,1,8,43.63966866083755,60.35250805338242
37009000020,NC,009,20,4098,216,3815,20,8,14,0,0,25,3289,158,3084,15,5,10,0,0,17,NA,72540,93956,00210,40,12,1,8,693.3858464999744,958.9342946259651
37011000001,NC,011,1,1223,30,1152,21,3,2,0,3,12,946,22,891,20,3,2,0,1,7,NA,15580,90052,00300,46,27,6,13,98.69698503362012,275.6402284722724
37011000002,NC,011,2,2654,34,2505,53,8,11,4,5,34,2198,29,2082,39,8,10,4,5,21,NA,03500,90148,00300,46,27,6,13,229.31921046923577,640.4410382474152
37011000003,NC,011,3,689,6,675,2,0,0,0,0,6,544,5,535,1,0,0,0,0,3,NA,04510,90212,00300,46,27,6,13,56.755982936880926,158.50770009399176
37011000004,NC,011,4,177,1,175,0,0,0,0,0,1,130,1,129,0,0,0,0,0,0,NA,NA,90510,00300,46,27,6,13,13.563010628298748,37.878678331284796
37011000005,NC,011,5,550,29,509,1,8,2,0,0,1,429,16,402,1,7,2,0,0,1,NA,NA,90812,00300,46,27,6,13,44.75793507338587,124.99963849323981
37011000006,NC,011,6,1146,38,1102,0,4,0,0,0,2,856,32,822,0,1,0,0,0,1,NA,20700,91018,00300,46,27,6,13,89.30720844479791,249.41652808907526
37011000007,NC,011,7,307,4,295,5,0,0,0,0,3,230,1,223,4,0,0,0,0,2,NA,NA,91154,00300,46,27,6,13,23.996095726990095,67.01612320150386
37011000008,NC,011,8,427,0,423,0,0,1,0,0,3,338,0,334,0,0,1,0,0,3,NA,NA,91442,00300,46,27,6,13,35.263827633576746,98.48456366134046
37011000009,NC,011,9,446,3,440,1,0,2,0,0,0,346,1,342,1,0,2,0,0,0,NA,NA,91558,00300,46,27,6,13,36.09847444147206,100.81555925095799
37011000010,NC,011,10,2388,94,1771,506,6,1,0,4,6,2120,91,1507,506,6,1,0,4,5,NA,NA,91582,00300,46,27,6,13,221.1814040922565,617.7138312486444
37011000011,NC,011,11,605,6,589,1,0,3,0,0,6,505,3,492,1,0,3,0,0,6,NA,27320,91826,00300,46,27,6,13,52.6870797483913,147.1440965946063
37011000012,NC,011,12,429,0,428,0,0,0,0,0,1,335,0,334,0,0,0,0,0,1,NA,NA,92090,00300,46,27,6,13,34.95083508061601,97.6104403152339
37011000013,NC,011,13,629,17,608,0,0,0,0,0,4,489,13,474,0,0,0,0,0,2,NA,65530,92110,00300,46,27,6,13,51.017786132600676,142.48210541537125
37011000014,NC,011,14,1226,17,1196,0,0,5,0,0,8,945,14,924,0,0,2,0,0,5,NA,46740,92262,00300,46,27,6,13,98.59265418263323,275.34885402357025
37011000015,NC,011,15,1079,14,1052,1,0,0,0,0,12,855,13,832,1,0,0,0,0,9,NA,46740,92263,00300,46,27,6,13,89.20287759381101,249.12515364037307
37011000016,NC,011,16,1407,49,1347,0,4,1,1,0,5,1177,35,1135,0,2,1,1,0,3,NA,NA,92502,00300,46,27,6,13,122.79741161159714,342.9477261224785
37011000017,NC,011,17,729,29,685,7,2,0,2,0,4,552,17,523,7,1,0,2,0,2,NA,NA,92538,00300,46,27,6,13,57.59062974477623,160.8386956836093
37011000018,NC,011,18,498,30,463,0,0,2,0,0,3,381,28,349,0,0,2,0,0,2,NA,NA,92586,00300,46,27,6,13,39.75005422601403,111.01366495553467
37011000019,NC,011,19,558,12,542,0,0,3,0,0,1,455,10,441,0,0,3,0,0,1,NA,NA,92708,00300,46,27,6,13,47.47053719904562,132.5753741594968
370130000HB,NC,013,HB,1137,48,928,159,0,1,0,0,1,862,31,708,121,0,1,0,0,1,NA,NA,90168,00330,2,1,9,6,152.03619883544158,192.80830680090642
3701300BELH,NC,013,BELH,2606,70,1161,1346,3,11,0,0,15,1997,45,974,960,2,9,0,0,7,NA,04640,92436,00330,2,1,9,6,352.2230731721309,446.68003327309754
3701300BLCK,NC,013,BLCK,946,4,503,414,1,4,0,0,20,739,2,405,317,0,4,0,0,11,NA,NA,90664,00330,2,9,11,4,130.34193844476954,165.29621661933857
3701300NCRK,NC,013,NCRK,1789,19,1551,210,1,0,0,0,8,1436,14,1255,161,1,0,0,0,5,NA,NA,90168,00330,2,9,9,6,253.27608065857788,321.1980609815564
3701300OLDF,NC,013,OLDF,1655,53,1003,591,0,0,0,3,5,1307,33,818,453,0,0,0,1,2,NA,71220,93904,00330,2,9,11,6,230.52356366348278,292.34391762039985
3701300RVRD,NC,013,RVRD,3080,361,1918,768,3,7,1,8,14,2322,236,1571,497,3,6,1,0,8,NA,56815,91896,00330,2,1,9,6,409.5453059117116,519.3745805008175
3701300TCRK,NC,013,TCRK,2874,68,2271,507,5,8,0,2,13,2129,46,1717,350,3,6,0,0,7,NA,71220,93904,00330,2,9,11,6,375.50471846943753,476.20520322404843
3701300WDPD,NC,013,WDPD,1883,18,1761,94,4,3,0,0,3,1487,14,1404,60,3,3,0,0,3,NA,56815,91896,00330,2,1,9,6,262.2712617961736,332.60551300806014
370130AUROR,NC,013,AUROR,1833,18,848,955,0,0,1,0,11,1415,10,703,691,0,0,1,0,10,NA,02620,92664,00330,2,9,11,4,249.57218254309726,316.500874852996
370130BEADM,NC,013,BEADM,2259,118,2064,66,1,3,0,2,5,1758,76,1625,51,1,3,0,0,2,NA,71220,91896,00330,2,1,9,6,310.06918509594703,393.221581619482
370130CHOCO,NC,013,CHOCO,5279,168,3812,1257,15,3,0,1,23,3932,113,2922,869,12,3,0,1,12,NA,12580,90664,00330,2,9,11,4,693.5108280985572,879.4921836904455
370130EDWAR,NC,013,EDWAR,1540,21,823,683,1,2,0,1,9,1169,11,692,461,1,2,0,1,1,NA,NA,92664,00330,2,9,11,4,206.18366176175314,261.4766944898603
370130PANTE,NC,013,PANTE,1889,120,1137,626,0,0,0,1,5,1449,77,884,486,0,0,0,0,2,NA,50080,92436,00330,2,1,9,6,255.5689699681611,324.1058428706652
370130PINET,NC,013,PINET,1180,26,1057,87,2,6,0,0,2,887,12,804,61,2,6,0,0,2,NA,NA,91896,00330,2,1,9,6,156.44560135387084,198.40019504919255
370130PSJW3,NC,013,PSJW3,2100,29,604,1431,9,3,0,0,24,1524,16,523,967,7,3,0,0,8,NA,71220,93904,00330,2,9,11,4,268.79717752344897,340.8815076155236
370130SURBA,NC,013,SURBA,2082,24,1850,190,7,0,0,0,11,1625,14,1458,141,3,0,0,0,9,NA,03840,90168,00330,2,9,9,6,286.61116369790324,363.47273613859966
370130WASH1,NC,013,WASH1,2380,114,1112,1108,0,21,0,2,23,1741,67,938,704,0,18,0,2,12,NA,71220,93904,00330,2,9,11,4,307.0707913834151,389.4190976106474
370130WASH2,NC,013,WASH2,2209,31,989,1171,4,5,0,3,6,1695,20,821,842,4,3,0,0,5,NA,71220,93904,00330,2,9,11,4,298.9574907495052,379.1300232338009
370130WASH4,NC,013,WASH4,3169,88,2299,747,3,17,1,4,10,2465,72,1839,535,3,11,1,0,4,NA,71220,93904,00330,2,9,11,6,434.76708831712705,551.3601812810142
370130WASHP,NC,013,WASHP,1621,43,1206,348,8,2,5,0,9,1306,30,994,265,7,1,5,0,4,NA,56815,91896,00330,2,1,9,6,230.34718756274563,292.1202420904684
37013GILEAD,NC,013,GILEAD,1447,14,1154,263,2,2,0,2,10,1191,8,975,194,2,2,0,2,8,NA,56815,90664,00330,2,9,11,6,210.06393597797094,266.3975561483521
370150000IW,NC,015,IW,583,3,46,529,0,0,0,0,5,445,3,35,403,0,0,0,0,4,NA,NA,91580,00360,5,2,11,4,124.1492128678987,68.34907597535934
370150000MH,NC,015,MH,965,8,374,577,1,0,0,0,5,742,6,304,430,1,0,0,0,1,NA,53040,92044,00360,6,2,11,4,207.00835044490077,113.96632443531828
370150000SB,NC,015,SB,1277,30,283,947,7,0,0,0,10,902,23,221,648,4,0,0,0,6,NA,NA,93008,00360,5,2,11,4,251.64626967830253,138.54127310061602
37015000ROX,NC,015,ROX,1780,14,414,1334,0,0,0,1,17,1266,6,341,906,0,0,0,1,12,NA,35360,92768,00360,5,2,11,4,353.1975359342916,194.4492813141684
3701500COL1,NC,015,COL1,1392,16,574,796,6,0,0,0,0,1052,10,471,569,2,0,0,0,0,NA,13560,90712,00360,5,2,11,4,293.49431895961675,161.58028747433266
3701500COL2,NC,015,COL2,2111,35,652,1405,10,0,0,0,9,1554,17,525,1000,7,0,0,0,5,NA,53680,90712,00360,6,2,11,4,433.5457905544148,238.68418891170433
3701500MIT1,NC,015,MIT1,961,3,384,571,2,0,0,0,1,669,3,289,374,2,0,0,0,1,NA,NA,92096,00360,6,2,11,4,186.64229979466117,102.75400410677618
3701500MIT2,NC,015,MIT2,1297,22,577,688,4,2,0,0,4,970,16,487,461,2,1,0,0,3,NA,02580,92096,00360,5,2,11,4,270.6173853524983,148.98562628336754
3701500WIN1,NC,015,WIN1,5584,26,1900,3589,27,18,1,1,22,4146,18,1558,2528,19,13,1,0,9,NA,74680,94064,00360,6,2,11,4,1156.6800821355237,636.7983572895278
3701500WIN2,NC,015,WIN2,974,6,945,14,5,0,0,1,3,759,4,737,12,2,0,0,1,3,NA,02320,94064,00360,6,1,11,4,211.75112936344968,116.57741273100616
3701500WOOD,NC,015,WOOD,1454,24,247,1174,1,0,0,1,7,1029,15,199,812,1,0,0,0,2,NA,38030,94104,00360,5,2,11,4,287.0776180698152,158.0476386036961
37015WHITES,NC,015,WHITES,1395,8,728,653,4,0,0,0,2,1076,5,596,471,3,0,0,0,1,NA,NA,93988,00360,6,1,11,4,300.19000684462696,165.2665297741273
37017000P10,NC,017,P10,1047,34,711,285,4,0,0,0,13,800,23,552,215,4,0,0,0,6,NA,NA,90004,00390,96,18,3,10,168.5162351006987,124.09371146732428
37017000P15,NC,017,P15,3423,202,2538,637,27,1,0,3,15,2617,143,1977,464,18,1,0,1,13,9815,18040,90244,00390,96,18,3,10,551.2587340731607,405.94155363748456
37017000P25,NC,017,P25,1942,76,931,895,33,1,1,1,4,1442,60,740,621,17,0,1,0,3,NA,12780,90392,00390,96,18,3,10,303.75051376900944,223.67891491985202
37017000P30,NC,017,P30,2071,49,329,1309,350,0,0,0,34,1513,30,283,930,253,0,0,0,17,9970,19300,90528,00390,96,18,3,10,318.70632963419644,234.69223181257706
37017000P35,NC,017,P35,1124,36,596,473,5,1,1,2,10,830,26,478,316,5,1,1,0,3,NA,20600,90604,00390,96,18,3,10,174.83559391697494,128.74722564734896
37017000P40,NC,017,P40,1870,71,1166,616,8,4,0,0,5,1408,51,890,455,4,4,0,0,4,NA,73300,90724,00390,96,18,3,10,296.5885737772298,218.40493218249077
37017000P45,NC,017,P45,894,71,651,150,14,0,1,0,7,667,48,507,96,9,0,1,0,6,9635,NA,90860,00390,96,18,3,10,140.50041101520756,103.46313193588163
37017000P55,NC,017,P55,784,22,441,316,2,0,1,0,2,640,7,376,252,2,0,1,0,2,NA,35440,91180,00390,96,18,3,10,134.81298808055897,99.27496917385943
37017000P60,NC,017,P60,1902,67,900,887,35,2,3,2,6,1431,51,690,662,21,2,2,1,2,9815,66740,91508,00390,96,30,3,10,301.43341553637487,221.97262638717635
37017000P65,NC,017,P65,663,97,382,177,7,0,0,0,0,498,57,306,130,5,0,0,0,0,9635,33940,91720,00390,96,18,3,10,104.90135635018495,77.24833538840937
37017000P70,NC,017,P70,736,33,375,312,12,0,0,0,4,514,23,291,193,6,0,0,0,1,NA,NA,93784,00390,96,18,3,10,108.27168105219893,79.73020961775586
37017000P75,NC,017,P75,1575,43,544,920,48,0,1,2,17,1156,30,435,646,36,0,1,1,7,9970,NA,93992,00390,96,18,3,10,243.50595972050968,179.3154130702836
37017000P80,NC,017,P80,1765,208,975,553,16,1,0,4,8,1318,152,772,375,9,1,0,3,6,9815,73320,93964,00390,96,30,3,10,277.63049732840113,204.44438964241678
3701700P201,NC,017,P201,2138,19,1727,362,7,0,0,8,15,1708,12,1407,268,6,0,0,3,12,9815,06240,90296,00390,96,18,3,10,359.7821619399918,264.9400739827374
3701700P202,NC,017,P202,3566,34,2624,864,25,1,2,2,14,2710,15,2072,593,19,1,2,0,8,9815,06240,90296,00390,96,18,3,10,570.8487464036169,420.36744759556103
