GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
4900300BC12,UT,003,BC12,1075,44,1018,2,6,2,1,0,2,728,35,683,2,5,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,3,97.39887990043559,287.85299608331195
4900300BC13,UT,003,BC13,1810,167,1580,0,26,15,0,0,22,1172,98,1038,0,18,10,0,0,8,NA,NA,NA,NA,NA,NA,NA,1,3,156.80149346608587,463.4116914967605
4900300BC14,UT,003,BC14,933,116,757,7,33,3,0,0,17,628,61,534,5,19,2,0,0,7,NA,NA,NA,NA,NA,NA,NA,1,3,84.01991288114499,248.31274936857133
4900300BCNW,UT,003,BCNW,723,46,663,1,3,3,0,0,7,456,28,420,1,3,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,3,61.00808960796515,180.30352501921737
4900300BD/C,UT,003,BD/C,468,10,457,0,0,0,0,0,1,299,3,295,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,3,40.003111387678906,118.22533767707456
4900300BEAR,UT,003,BEAR,924,31,884,0,2,2,0,0,5,583,16,562,0,2,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,3,77.99937772246422,230.51963834693805
4900300COR1,UT,003,COR1,934,69,833,0,4,18,2,2,6,595,47,527,0,4,14,1,0,2,NA,NA,NA,NA,NA,NA,NA,1,3,79.6048537647791,235.26446795270692
4900300COR2,UT,003,COR2,297,25,259,3,0,6,0,0,4,209,18,180,1,0,6,0,0,4,NA,NA,NA,NA,NA,NA,NA,1,3,27.962041070317362,82.63911563380798
4900300DEWY,UT,003,DEWY,291,6,279,0,0,2,0,0,4,204,4,197,0,0,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,3,27.29309271935283,80.66210329807095
4900300ELWD,UT,003,ELWD,1000,39,941,1,3,10,0,0,6,631,25,594,0,1,9,0,0,2,NA,NA,NA,NA,NA,NA,NA,1,3,84.42128189172371,249.49895677001354
4900300FLDG,UT,003,FLDG,1126,23,1073,1,3,14,0,0,12,705,12,679,0,2,9,0,0,3,NA,NA,NA,NA,NA,NA,NA,1,3,94.32171748599876,278.75873933892166
4900300GAR1,UT,003,GAR1,1309,94,1156,0,4,39,1,3,12,769,52,686,0,0,26,1,0,4,NA,NA,NA,NA,NA,NA,NA,1,3,102.88425637834473,304.06449723635563
4900300GAR2,UT,003,GAR2,1008,79,893,0,1,25,0,0,10,622,33,567,0,1,16,0,0,5,NA,NA,NA,NA,NA,NA,NA,1,3,83.21717485998755,245.94033456568687
4900300HONY,UT,003,HONY,1374,65,1252,0,1,36,0,0,20,859,32,785,0,0,33,0,0,9,NA,NA,NA,NA,NA,NA,NA,1,3,114.92532669570629,339.65071927962225
4900300HOWL,UT,003,HOWL,239,0,235,3,1,0,0,0,0,157,0,153,3,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,3,21.004978220286247,62.07818734214283
4900300MANT,UT,003,MANT,805,7,774,5,4,2,0,0,13,497,5,485,0,4,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,1,3,66.49346608587429,196.51502617226106
4900300PARK,UT,003,PARK,200,26,172,0,0,0,0,0,2,122,16,104,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,1,3,16.322339763534536,48.239100991983605
