GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
56005000121,WY,005,0121,701,43,641,0,7,1,0,0,9,463,18,436,0,6,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,1,1,59.304319765940974,119.48515618277257
56005000201,WY,005,0201,945,22,909,3,4,0,0,0,7,671,16,645,1,3,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,1,1,85.9464331813097,173.1631529128302
56005000301,WY,005,0301,684,11,665,0,2,0,0,0,6,463,7,453,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,1,1,59.304319765940974,119.48515618277257
56005000401,WY,005,0401,1129,22,1095,0,9,0,0,1,2,805,11,786,0,5,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,103.11010240082608,207.74417003700196
56005000501,WY,005,0501,1877,79,1752,2,20,3,0,0,21,1257,46,1181,2,12,2,0,0,14,NA,NA,NA,NA,NA,NA,NA,1,1,161.00546424576197,324.3905860080888
56005000601,WY,005,0601,243,2,238,0,2,1,0,0,0,173,1,170,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,22.15906548489803,44.64564151105757
56005000701,WY,005,0701,232,3,229,0,0,0,0,0,0,185,2,183,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,23.696110489630843,47.742449014714744
56005000801,WY,005,0801,107,4,101,0,0,0,0,0,2,78,2,76,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,9.990792530763274,20.12924877377162
56005000901,WY,005,0901,972,9,941,0,7,7,0,0,8,650,5,633,0,5,4,0,0,3,NA,NA,NA,NA,NA,NA,NA,1,1,83.25660442302727,167.74373978143015
56005001001,WY,005,1001,124,2,121,0,1,0,0,0,0,90,1,88,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,11.527837535496085,23.226056277428793
56005001201,WY,005,1201,213,11,201,0,0,0,0,0,1,158,4,154,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,20.237759228982014,40.7746321314861
56005001301,WY,005,1301,501,3,493,1,1,0,0,0,3,372,2,366,1,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,1,1,47.64839514671715,96.00103261337235
56005001401,WY,005,1401,1347,31,1298,0,6,1,0,0,11,891,14,861,0,6,1,0,0,9,NA,NA,NA,NA,NA,NA,NA,1,1,114.12559160141124,229.93795714654505
56005001402,WY,005,1402,279,12,264,0,0,0,0,0,3,190,8,179,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,1,1,24.33654590826951,49.032785474571895
56005001601,WY,005,1601,55,0,55,0,0,0,0,0,0,36,0,36,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,4.6111350141984335,9.290422510971517
56005001701,WY,005,1701,57,5,51,0,0,0,1,0,0,41,3,38,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,5.251570432837105,10.580758970828672
56005001801,WY,005,1801,2665,110,2452,5,42,6,1,0,49,1778,59,1665,3,19,5,0,0,27,NA,NA,NA,NA,NA,NA,NA,1,1,227.73883486791152,458.8436451252044
56005001901,WY,005,1901,1315,37,1258,0,3,0,1,0,16,856,17,827,0,3,0,1,0,8,NA,NA,NA,NA,NA,NA,NA,1,1,109.64254367094053,220.90560192754495
56005002001,WY,005,2001,128,1,127,0,0,0,0,0,0,95,0,95,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,12.168272954134755,24.516392737285948
56005002201,WY,005,2201,1177,53,1094,1,12,10,5,0,2,735,32,687,1,6,6,2,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,94.14400653988469,189.6794595990018
56007000101,WY,007,0101,2332,908,1252,48,61,17,6,4,36,1773,656,979,47,51,12,4,2,22,NA,NA,NA,NA,NA,NA,NA,1,1,455.0904188084604,470.4792281115699
56007000102,WY,007,0102,1552,282,1180,27,40,9,0,0,14,1304,223,1001,26,35,8,0,0,11,NA,NA,NA,NA,NA,NA,NA,1,1,334.70835088902,346.02645993090084
56007000201,WY,007,0201,1298,148,1094,5,7,22,1,6,15,885,96,754,3,3,16,0,6,7,NA,NA,NA,NA,NA,NA,NA,1,1,227.1601921294346,234.84157748377856
56007000202,WY,007,0202,1553,218,1303,2,11,4,1,2,12,1165,151,990,2,8,4,1,2,7,NA,NA,NA,NA,NA,NA,NA,1,1,299.0300834246229,309.14173759164066
56007000301,WY,007,0301,1383,189,1145,5,13,16,0,0,15,1044,121,893,3,6,11,0,0,10,NA,NA,NA,NA,NA,NA,NA,1,1,267.97202325777363,277.0334541164574
56007000302,WY,007,0302,1201,155,1010,6,7,3,0,4,16,865,102,744,2,2,2,0,4,9,NA,NA,NA,NA,NA,NA,NA,1,1,222.02662846549256,229.53442319035983
56007000401,WY,007,0401,69,2,66,0,0,0,0,0,1,50,1,48,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,12.833909159855061,13.26788573354681
56007000601,WY,007,0601,57,1,56,0,0,0,0,0,0,43,1,42,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,11.037161877475352,11.410381730850256
56007000701,WY,007,0701,311,2,300,0,3,4,0,0,2,253,2,243,0,3,3,0,0,2,NA,NA,NA,NA,NA,NA,NA,1,1,64.93958034886661,67.13550181174686
56007000801,WY,007,0801,952,55,877,1,2,1,0,1,15,704,34,654,1,2,1,0,1,11,NA,NA,NA,NA,NA,NA,NA,1,1,180.70144097075925,186.8118311283391
56007000901,WY,007,0901,305,11,285,4,1,0,0,2,2,215,1,209,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,1,1,55.185809387376764,57.05190865425129
56007001001,WY,007,1001,92,4,87,0,0,0,0,0,1,66,1,64,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,16.940760091008677,17.51360916828179
56007001101,WY,007,1101,1726,71,1612,2,13,12,0,1,15,1328,41,1260,1,9,9,0,1,7,NA,NA,NA,NA,NA,NA,NA,1,1,340.8686272857504,352.3950450830033
56007001102,WY,007,1102,619,31,580,1,0,0,0,0,7,476,17,451,1,0,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,1,1,122.17881520182017,126.31027218336564
56007001201,WY,007,1201,537,3,522,0,2,3,0,0,7,436,3,422,0,2,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,1,1,111.91168787393613,115.6959635965282
56007001202,WY,007,1202,309,5,301,0,0,2,0,0,1,253,3,249,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,64.93958034886661,67.13550181174686
56007001401,WY,007,1401,260,23,230,0,3,1,0,0,3,202,17,182,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,51.84899300581444,53.60225836352912
56007001501,WY,007,1501,595,41,533,0,9,8,0,0,4,446,28,404,0,5,5,0,0,4,NA,NA,NA,NA,NA,NA,NA,1,1,114.47846970590713,118.34954074323754
56007001601,WY,007,1601,488,14,459,2,6,1,0,0,6,359,9,341,1,4,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,1,1,92.14746776775934,95.2634195668661
56009000101,WY,009,0101,738,33,681,3,0,2,0,2,17,514,16,485,1,0,2,0,2,8,NA,NA,NA,NA,NA,NA,NA,1,1,112.43377406634191,137.35281837160753
56009000202,WY,009,0202,448,23,406,1,10,4,0,0,4,330,18,301,0,6,3,0,0,2,NA,NA,NA,NA,NA,NA,NA,1,1,72.18510786360473,88.18371607515657
56009000301,WY,009,0301,315,6,307,0,0,1,0,0,1,244,5,237,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,53.373231268847135,65.20250521920669
56009000404,WY,009,0404,756,46,694,0,8,3,0,0,5,522,24,487,0,6,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,1,1,114.18371607515658,139.49060542797494
56009000606,WY,009,0606,513,23,472,1,1,1,1,0,14,381,12,358,1,0,1,1,0,8,NA,NA,NA,NA,NA,NA,NA,1,1,83.3409881697982,101.81210855949897
56009000707,WY,009,0707,237,2,234,0,1,0,0,0,0,164,2,161,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,35.873811180700535,43.824634655532364
56009000901,WY,009,0901,1156,53,1053,6,20,4,0,0,20,790,20,746,1,12,2,0,0,9,NA,NA,NA,NA,NA,NA,NA,1,1,172.8067733704477,211.10647181628394
56009000902,WY,009,0902,1072,32,1012,1,7,4,0,0,16,799,22,758,1,6,3,0,0,9,NA,NA,NA,NA,NA,NA,NA,1,1,174.77545813036417,213.51148225469728
56009001010,WY,009,1010,630,31,585,2,8,0,1,0,3,464,18,433,2,8,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,1,1,101.49663651125029,123.99164926931107
56009001111,WY,009,1111,449,13,424,1,2,3,0,0,6,288,7,272,0,2,2,0,0,5,NA,NA,NA,NA,NA,NA,NA,1,1,62.99791231732776,76.96033402922755
56009001313,WY,009,1313,190,23,158,0,2,0,0,6,1,145,17,121,0,2,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,1,1,31.717698909765716,38.7473903966597
56009002020,WY,009,2020,256,23,227,0,0,2,0,1,3,197,17,175,0,0,2,0,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,43.092321967061004,52.643006263048015
56009002301,WY,009,2301,664,51,592,1,6,0,0,0,14,475,35,429,1,6,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,1,1,103.90280677337044,126.93110647181628
56009002302,WY,009,2302,986,52,901,1,11,1,0,15,5,705,32,649,0,7,1,0,11,5,NA,NA,NA,NA,NA,NA,NA,1,1,154.21363952679192,188.39248434237993
56009002303,WY,009,2303,1153,111,1011,1,9,1,0,3,17,761,51,697,0,7,1,0,1,4,NA,NA,NA,NA,NA,NA,NA,1,1,166.46323358849455,203.35699373695198
56009002304,WY,009,2304,558,21,522,0,2,1,0,0,12,440,14,416,0,2,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,1,1,96.24681048480632,117.57828810020878
56009002305,WY,009,2305,848,79,762,0,4,1,0,0,2,640,56,580,0,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,139.99536070517283,171.02296450939457
56009002306,WY,009,2306,1083,38,1031,0,4,3,1,1,5,763,27,724,0,4,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,1,1,166.90071909069823,203.89144050104386
56011000101,WY,011,0101,614,2,605,0,5,0,0,0,2,483,0,478,0,4,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,88.83790060380863,193.26730143985137
56011000102,WY,011,0102,539,5,507,0,13,2,0,0,12,393,3,377,0,7,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,1,1,72.28425452856479,157.25476079888526
56011000202,WY,011,0202,844,9,821,0,6,1,0,0,7,605,4,595,0,2,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,1,1,111.27728750580584,242.08430097538317
56011000303,WY,011,0303,120,0,115,0,4,0,0,1,0,101,0,98,0,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,1,18.576869484440316,40.41407338597306
56011000707,WY,011,0707,215,1,209,0,5,0,0,0,0,170,1,167,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,31.267998142127265,68.02368787738041
56011000808,WY,011,0808,77,0,77,0,0,0,0,0,0,58,0,58,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,10.667905248490479,23.20808174640037
56011000909,WY,011,0909,134,2,131,0,1,0,0,0,0,101,1,99,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,18.576869484440316,40.41407338597306
56011001010,WY,011,1010,79,0,77,0,0,0,0,2,0,56,0,54,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,1,1,10.300046446818394,22.407803065490015
56011001111,WY,011,1111,225,0,221,0,2,0,0,0,2,179,0,178,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,32.923362749651645,71.624941941477
56011001212,WY,011,1212,87,4,83,0,0,0,0,0,0,53,3,50,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,9.748258244310264,21.20738504412448
56011001313,WY,011,1313,512,7,498,2,4,1,0,0,0,365,5,356,1,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,67.1342313051556,146.05085926614026
56011001414,WY,011,1414,408,4,398,0,1,0,0,0,5,290,2,285,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,1,1,53.339526242452386,116.04040873200185
56011001515,WY,011,1515,222,0,214,0,4,0,0,0,4,183,0,176,0,4,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,1,1,33.65908035299582,73.22549930329772
56011001616,WY,011,1616,786,9,770,0,4,0,0,0,3,525,5,514,0,4,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,1,1,96.56293543892244,210.0731537389689
56011001801,WY,011,1801,419,2,414,0,2,0,0,0,1,303,2,298,0,2,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,55.73060845332095,121.24222015791918
56011001802,WY,011,1802,388,9,372,0,6,0,0,0,1,284,3,276,0,4,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,52.23594983743613,113.63957268927078
56011002020,WY,011,2020,57,0,57,0,0,0,0,0,0,42,0,42,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,7.725034835113795,16.80585229911751
56011002323,WY,011,2323,49,0,48,1,0,0,0,0,0,33,0,32,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,6.06967022758941,13.204598235020901
56011002424,WY,011,2424,68,0,68,0,0,0,0,0,0,45,0,45,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,8.276823037621924,18.006270320483047
56011002626,WY,011,2626,44,0,44,0,0,0,0,0,0,37,0,37,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,6.805387830933581,14.805155596841617
56013000101,WY,013,0101,1402,49,1253,2,75,2,0,0,21,1058,27,968,1,51,0,0,0,11,NA,NA,NA,NA,NA,NA,NA,1,1,236.14289563844937,271.0878084459329
56013000102,WY,013,0102,1078,57,861,3,130,2,0,0,25,812,33,679,3,81,2,0,0,14,NA,NA,NA,NA,NA,NA,NA,1,1,181.23632444085152,208.0560495823228
56013000103,WY,013,0103,1487,54,1331,2,74,4,0,2,20,1178,34,1080,2,44,4,0,2,12,NA,NA,NA,NA,NA,NA,NA,1,1,262.9265889055703,301.83500789159643
56013000104,WY,013,0104,853,31,771,0,38,1,0,0,12,651,17,599,0,27,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,1,1,145.30153597413096,166.80355699272434
56013000105,WY,013,0105,1287,33,1192,2,34,6,0,0,20,933,14,882,1,22,3,0,0,11,NA,NA,NA,NA,NA,NA,NA,1,1,208.2432151518651,239.05947569003348
56013000106,WY,013,0106,740,15,675,0,35,7,0,2,6,567,7,528,0,19,7,0,2,4,NA,NA,NA,NA,NA,NA,NA,1,1,126.55295068714632,145.2805173807599
56013000201,WY,013,0201,600,23,533,1,26,1,1,0,15,442,14,402,0,18,1,1,0,6,NA,NA,NA,NA,NA,NA,NA,1,1,98.65327020056203,113.25218462486045
56013000301,WY,013,0301,1828,122,1540,2,123,13,1,0,27,1407,80,1210,2,83,12,1,0,19,NA,NA,NA,NA,NA,NA,NA,1,1,314.0388035569927,360.51091350040423
56013000302,WY,013,0302,817,58,645,2,90,3,0,0,19,593,36,489,2,49,3,0,0,14,NA,NA,NA,NA,NA,NA,NA,1,1,132.35608422835585,151.94241059398698
56013000303,WY,013,0303,1888,119,1592,2,126,2,1,1,45,1447,80,1266,2,70,2,1,1,25,NA,NA,NA,NA,NA,NA,NA,1,1,322.9667013126997,370.75997998229207
56013000304,WY,013,0304,1515,129,1192,3,152,2,0,1,36,1114,75,913,3,99,2,0,1,21,NA,NA,NA,NA,NA,NA,NA,1,1,248.64195249643916,285.4365015205759
56013000305,WY,013,0305,1302,65,1146,5,62,13,0,0,11,1027,34,936,4,35,12,0,0,6,NA,NA,NA,NA,NA,NA,NA,1,1,229.2237748777765,263.14478192246986
56013000306,WY,013,0306,1984,168,1644,2,116,8,0,5,41,1484,102,1278,2,71,6,0,4,21,NA,NA,NA,NA,NA,NA,NA,1,1,331.22500673672863,380.24036647803825
56013000401,WY,013,0401,1783,51,114,1,1602,0,0,0,15,1131,24,96,1,1000,0,0,0,10,NA,NA,NA,NA,NA,NA,NA,1,1,252.43630904261462,289.7923547753782
56013000501,WY,013,0501,1340,22,1259,1,24,13,0,2,19,1010,14,961,1,16,10,0,0,8,NA,NA,NA,NA,NA,NA,NA,1,1,225.42941833160103,258.78892866766756
56013000601,WY,013,0601,1165,44,1069,1,33,8,1,1,8,869,23,815,1,19,6,0,1,4,NA,NA,NA,NA,NA,NA,NA,1,1,193.95857874273398,222.660969319013
56013000701,WY,013,0701,1831,23,1731,1,29,3,0,1,43,1473,15,1399,0,20,2,0,1,36,NA,NA,NA,NA,NA,NA,NA,1,1,328.76983485390923,377.42187319551914
56013000801,WY,013,0801,1604,98,316,2,1171,0,1,0,16,995,48,247,1,687,0,1,0,11,NA,NA,NA,NA,NA,NA,NA,1,1,222.0814566732109,254.9455287369596
56013000901,WY,013,0901,599,6,561,0,13,0,2,0,17,428,4,402,0,10,0,2,0,10,NA,NA,NA,NA,NA,NA,NA,1,1,95.52850598606459,109.66501135619971
56013001001,WY,013,1001,1496,78,1280,7,118,1,0,0,12,1059,50,928,5,70,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,1,1,236.36609308234208,271.3440351079801
56013001201,WY,013,1201,215,2,205,0,7,0,0,0,1,169,2,163,0,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,37.72036801786196,43.30230588597606
56013001301,WY,013,1301,2158,42,256,1,1835,1,0,0,23,1298,20,191,1,1070,1,0,0,15,NA,NA,NA,NA,NA,NA,NA,1,1,289.7102821726912,332.5822073372599
56013001401,WY,013,1401,706,16,634,0,24,0,1,0,31,536,11,483,0,16,0,1,0,25,NA,NA,NA,NA,NA,NA,NA,1,1,119.63382992647341,137.33749085729684
