GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
42005000670,PA,005,670,1557,8,1523,23,1,0,0,0,2,1226,5,1195,23,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,12,3,212,155
42005000680,PA,005,680,681,0,674,1,1,3,0,0,2,521,0,518,0,1,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,12,3,101,112
42005000690,PA,005,690,341,2,336,0,0,0,3,0,0,271,2,266,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,12,3,41.039164490861616,42.80809399477807
42005000700,PA,005,700,688,1,684,1,0,0,0,1,1,495,1,492,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,12,3,74.96083550913838,78.19190600522192
42005000710,PA,005,710,1117,0,1109,0,0,0,0,0,8,823,0,816,0,0,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,12,3,205,278
42005000720,PA,005,720,1935,15,1912,0,0,2,0,2,4,1476,9,1463,0,0,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,12,3,170,199
42005000730,PA,005,730,1199,8,1182,0,0,1,0,0,8,957,4,949,0,0,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,12,3,372,332
42005000740,PA,005,740,778,2,770,2,0,1,0,0,3,605,2,597,2,0,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,12,3,114,124
42007000005,PA,007,5,605,6,592,0,1,0,0,0,6,503,3,498,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,4,169.35083554013332,62.421422701123184
42007000015,PA,007,15,2109,20,408,1616,2,1,1,4,57,1473,15,324,1106,2,1,1,0,24,NA,NA,NA,NA,NA,NA,NA,4,4,783.1997874601487,163.66666666666666
42007000026,PA,007,26,930,0,20,899,0,0,0,0,11,657,0,18,634,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,4,4,349.32943676939425,73
42007000036,PA,007,36,611,17,274,312,0,0,0,0,8,406,13,217,173,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,4,4,215.871767623096,45.111111111111114
42007000045,PA,007,45,1267,14,893,322,1,1,0,3,33,933,7,752,164,0,1,0,0,9,NA,NA,NA,NA,NA,NA,NA,4,4,496.0797024442083,103.66666666666667
42007000055,PA,007,55,2563,20,2162,349,1,5,0,6,20,2000,14,1769,201,1,5,0,0,10,NA,NA,NA,NA,NA,NA,NA,4,4,1063.4077222812612,222.22222222222223
42007000065,PA,007,65,1518,8,1434,60,0,12,0,2,2,1307,4,1250,42,0,7,0,2,2,NA,NA,NA,NA,NA,NA,NA,4,4,694.9369465108041,145.22222222222223
42007000075,PA,007,75,1188,18,1123,42,0,1,0,0,4,1004,9,968,23,0,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,4,4,533.830676585193,111.55555555555556
42007000095,PA,007,95,943,14,368,551,1,1,0,1,7,689,10,300,373,1,1,0,1,3,NA,NA,NA,NA,NA,NA,NA,4,4,366.34396032589444,76.55555555555556
42007000155,PA,007,155,1605,32,1250,282,1,5,0,6,29,1255,23,1029,183,1,5,0,3,11,NA,NA,NA,NA,NA,NA,NA,4,4,487.35661462612984,119.20953163516845
42007000165,PA,007,165,1551,25,1317,177,0,11,0,0,21,1207,15,1069,100,0,11,0,0,12,NA,NA,NA,NA,NA,NA,NA,4,4,468.7166803615448,114.65012325390305
42007000175,PA,007,175,1562,31,1410,93,2,3,1,1,21,1316,24,1200,74,2,3,1,0,12,NA,NA,NA,NA,NA,NA,NA,4,4,511.0448644207067,125.0037797863599
42007000185,PA,007,185,1745,38,1382,267,0,13,0,11,34,1276,23,1085,153,0,10,0,0,5,NA,NA,NA,NA,NA,NA,NA,4,4,495.51158586688575,121.20427280197205
42007000195,PA,007,195,1306,16,1220,49,2,2,0,2,15,1031,10,983,26,1,1,0,1,9,NA,NA,NA,NA,NA,NA,NA,4,4,400.37025472473294,97.93229252259654
42007000250,PA,007,250,1291,4,1268,9,1,3,0,0,6,1072,4,1056,5,1,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,4,4,406.2627939142462,120.39612724757953
42007000265,PA,007,265,1470,19,1422,20,1,2,0,0,6,1198,12,1167,14,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,4,4,454.01383125864453,134.54716459197786
42007000275,PA,007,275,1616,2,1603,2,0,1,0,2,6,1345,2,1338,2,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,4,4,509.7233748271093,151.0567081604426
42007000290,PA,007,290,1524,7,1481,19,1,8,0,3,5,1197,5,1168,12,1,6,0,3,2,NA,NA,NA,NA,NA,NA,NA,4,4,293.1998444790047,338.8087091757387
42007000300,PA,007,300,1818,20,1680,106,2,5,0,0,5,1486,15,1360,101,2,3,0,0,5,NA,NA,NA,NA,NA,NA,NA,4,4,363.9891135303266,420.6096423017108
42007000310,PA,007,310,1433,15,1415,1,0,0,0,0,2,1175,11,1162,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,4,287.81104199066874,332.5816485225505
42007000325,PA,007,325,1983,21,1427,468,0,2,0,10,55,1573,12,1200,339,0,2,0,3,17,NA,NA,NA,NA,NA,NA,NA,4,4,490.370064516129,172.3196129032258
42007000335,PA,007,335,1607,6,1081,447,5,7,1,1,59,1147,4,811,306,3,4,1,0,18,NA,NA,NA,NA,NA,NA,NA,4,4,357.568,125.65199999999999
42007000345,PA,007,345,1688,27,1369,255,0,2,0,9,26,1301,14,1107,169,0,0,0,4,7,NA,NA,NA,NA,NA,NA,NA,4,4,405.57625806451614,142.52245161290324
42007000355,PA,007,355,1076,11,776,267,1,1,1,3,16,831,4,628,186,1,1,1,1,9,NA,NA,NA,NA,NA,NA,NA,4,4,259.0575483870968,91.03470967741936
42007000365,PA,007,365,1797,16,1599,123,1,26,0,2,30,1536,14,1384,91,1,23,0,1,22,NA,NA,NA,NA,NA,NA,NA,4,4,478.8356129032258,168.26632258064515
42007000375,PA,007,375,1769,24,1504,164,5,24,0,11,37,1362,19,1217,90,2,22,0,2,10,NA,NA,NA,NA,NA,NA,NA,4,4,424.5925161290322,149.20490322580645
42007000405,PA,007,405,2186,17,2132,15,5,4,0,3,10,1747,14,1704,12,4,4,0,0,9,NA,NA,NA,NA,NA,NA,NA,4,4,625,253
42007000420,PA,007,420,739,4,657,65,1,1,0,1,10,594,2,527,58,1,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,4,4,150,86
42007000435,PA,007,435,1919,4,1835,64,1,8,1,0,6,1605,3,1532,56,1,7,1,0,5,NA,NA,NA,NA,NA,NA,NA,4,4,380.5080213903744,394.812834224599
42007000440,PA,007,440,1740,15,1704,10,0,5,0,0,6,1317,8,1300,5,0,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,4,312.2299465240642,323.9679144385027
42007000450,PA,007,450,1481,15,1448,1,1,2,0,0,14,1135,10,1113,1,1,2,0,0,8,NA,NA,NA,NA,NA,NA,NA,4,4,269.0819964349376,279.19786096256684
42007000460,PA,007,460,883,3,877,0,0,3,0,0,0,677,2,674,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,160.50089126559715,166.53475935828877
42007000465,PA,007,465,2001,12,1963,7,1,17,0,0,1,1437,7,1410,5,1,13,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,4,340.67914438502675,353.4866310160428
42007000490,PA,007,490,1363,8,1260,74,0,15,0,0,6,1074,6,996,59,0,9,0,0,4,NA,NA,NA,NA,NA,NA,NA,4,4,337.7328081035453,127.16353404614519
42007000500,PA,007,500,1539,17,1461,37,2,10,0,1,11,1275,14,1207,35,2,9,0,1,7,NA,NA,NA,NA,NA,NA,NA,4,4,400.9397861564434,150.96229600450195
42007000510,PA,007,510,989,7,943,32,0,0,0,0,7,746,4,714,23,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,4,4,234.5890827236916,88.32774338773213
42007000520,PA,007,520,2175,11,2072,70,6,9,0,0,7,1622,7,1553,54,3,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,510.0583005064716,192.04772087788407
42007000530,PA,007,530,1697,16,1639,25,2,3,0,0,12,1286,6,1249,18,2,3,0,0,8,NA,NA,NA,NA,NA,NA,NA,4,4,404.3988745075971,152.26471581316827
42007000540,PA,007,540,1514,16,1441,44,0,7,0,0,6,1172,9,1121,33,0,5,0,0,4,NA,NA,NA,NA,NA,NA,NA,4,4,368.5501406865504,138.76691052335397
42007000550,PA,007,550,1223,1,1186,30,0,0,0,0,6,956,1,928,22,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,4,4,300.6262239729882,113.19212155317952
42007000560,PA,007,560,992,4,960,22,0,2,0,0,4,754,3,730,16,0,2,0,0,3,NA,NA,NA,NA,NA,NA,NA,4,4,237.1047833427124,89.27495779403489
42007000570,PA,007,570,2217,5,2142,36,0,14,0,2,18,1694,4,1639,30,0,11,0,1,9,NA,NA,NA,NA,NA,NA,NA,4,4,537.9214891264284,419.59749354957614
42007000580,PA,007,580,1870,8,1824,10,1,13,1,0,13,1489,7,1453,9,1,8,1,0,10,NA,NA,NA,NA,NA,NA,NA,4,4,472.8247327681533,368.8197567268706
42007000590,PA,007,590,1763,5,1731,14,0,8,0,1,4,1379,3,1357,11,0,6,0,1,1,NA,NA,NA,NA,NA,NA,NA,4,4,437.8947659417619,341.57316623663843
42007000600,PA,007,600,1171,1,1142,4,0,8,0,3,13,864,1,845,4,0,7,0,2,5,NA,NA,NA,NA,NA,NA,NA,4,4,274.3590121636565,214.00958348691486
42007000610,PA,007,610,850,7,829,10,0,0,0,1,3,694,5,680,6,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,4,4,259.55077915099406,80.17732401934444
42007000620,PA,007,620,1440,4,1411,19,1,0,0,0,5,1167,3,1145,16,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,4,4,436.44922084900594,134.82267598065556
42007000630,PA,007,630,1974,3,1960,2,4,0,0,0,5,1520,3,1510,2,2,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,4,4,177,119
42007000640,PA,007,640,299,2,293,0,0,2,0,0,2,229,1,225,0,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,4,4,166,100
42007000650,PA,007,650,1812,7,1761,27,4,1,0,0,12,1391,4,1359,21,2,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,4,4,482.2985074626866,295.9800995024876
42007000660,PA,007,660,1629,1,1573,36,1,4,2,0,12,1222,0,1189,24,1,4,0,0,4,NA,NA,NA,NA,NA,NA,NA,4,4,423.7014925373134,260.0199004975124
42007000670,PA,007,670,623,1,597,21,0,0,0,0,4,498,0,482,15,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,4,237,79
42007000680,PA,007,680,293,0,284,5,0,0,0,4,0,229,0,224,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,66,15
42007000695,PA,007,695,1717,9,1674,12,4,6,0,1,11,1314,6,1287,11,2,5,0,1,2,NA,NA,NA,NA,NA,NA,NA,4,4,364.2486620008234,191.68135034993827
42007000705,PA,007,705,2287,9,2252,5,2,2,0,0,17,1801,6,1782,3,2,2,0,0,6,NA,NA,NA,NA,NA,NA,NA,4,4,499.24797584739946,262.7230684781117
42007000710,PA,007,710,1452,8,1435,5,0,1,0,1,2,1111,6,1099,3,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,4,4,307.97584739947854,162.0684781117058
42007000720,PA,007,720,2140,9,2066,39,2,13,0,4,7,1574,5,1522,30,1,12,0,2,2,NA,NA,NA,NA,NA,NA,NA,4,4,436.32221764786607,229.60916700974337
42007000735,PA,007,735,1767,6,1747,1,1,4,0,1,7,1487,6,1471,1,1,4,0,0,4,NA,NA,NA,NA,NA,NA,NA,4,4,412.2052971044326,216.9179360505009
42007000750,PA,007,750,307,0,287,17,0,0,0,0,3,237,0,224,12,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,4,90,31
42007000760,PA,007,760,130,1,129,0,0,0,0,0,0,104,1,103,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,41,23
42007000770,PA,007,770,1435,17,1412,0,3,1,0,1,1,1081,10,1068,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,223.72467371037914,158.89154754505904
42007000780,PA,007,780,2872,7,2845,5,1,5,0,0,9,2137,5,2120,3,1,3,0,0,5,NA,NA,NA,NA,NA,NA,NA,4,4,442.27532628962086,314.10845245494096
42007000808,PA,007,808,1763,13,1632,91,1,4,0,0,22,1309,5,1220,69,1,3,0,0,11,NA,NA,NA,NA,NA,NA,NA,4,4,521,158
42007000820,PA,007,820,182,0,182,0,0,0,0,0,0,142,0,142,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,46,26
42007000830,PA,007,830,63,0,62,0,0,0,0,0,1,54,0,53,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,4,22,8
42007000840,PA,007,840,2705,21,2636,7,7,2,1,0,31,1910,9,1884,2,5,2,1,0,7,NA,NA,NA,NA,NA,NA,NA,4,4,374,279
42007000850,PA,007,850,2024,21,1979,9,0,2,0,6,7,1488,11,1462,9,0,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,4,4,274.92571428571426,248.28342857142857
42007000860,PA,007,860,1505,14,1465,11,0,3,0,0,12,1137,12,1107,10,0,3,0,0,5,NA,NA,NA,NA,NA,NA,NA,4,4,210.07428571428574,189.71657142857143
42007000875,PA,007,875,1566,6,1515,29,0,2,0,2,12,1265,6,1230,20,0,1,0,0,8,NA,NA,NA,NA,NA,NA,NA,4,4,692.7822580645161,190.58467741935482
42007000885,PA,007,885,778,2,768,5,0,2,0,0,1,631,2,624,2,0,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,4,345.56964809384164,95.06634897360703
42007000905,PA,007,905,1029,11,996,11,0,0,4,0,7,832,3,816,8,0,0,2,0,3,NA,NA,NA,NA,NA,NA,NA,4,4,455.64809384164226,125.34897360703813
42007000920,PA,007,920,147,0,139,3,5,0,0,0,0,125,0,121,0,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,45,3
42007000930,PA,007,930,152,1,147,0,1,1,0,0,2,127,1,125,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,48,41
42007000940,PA,007,940,656,6,580,66,0,0,0,0,4,492,3,437,50,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,4,4,165.64733814263536,61.0563418865857
42007000950,PA,007,950,1367,6,1326,23,1,6,0,0,5,1087,4,1060,17,1,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,4,365.97287918911513,134.89480412747693
42007000960,PA,007,960,1462,7,1439,6,0,3,1,1,5,1114,5,1097,5,0,3,1,0,3,NA,NA,NA,NA,NA,NA,NA,4,4,375.06328189206465,138.24545703588714
42007000975,PA,007,975,1787,8,1749,11,0,4,0,0,15,1458,4,1428,10,0,4,0,0,12,NA,NA,NA,NA,NA,NA,NA,4,4,490.88174595927313,180.9352570541503
42007000985,PA,007,985,1464,5,1443,16,0,0,0,0,0,1181,5,1164,12,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,397.62094785864304,146.5600401789791
42007000995,PA,007,995,2150,12,2033,84,0,9,0,0,12,1665,9,1599,46,0,4,0,0,7,NA,NA,NA,NA,NA,NA,NA,4,4,560.5748333485526,206.6235960186284
42007001005,PA,007,1005,2021,18,1954,17,0,16,0,1,15,1583,11,1542,11,0,9,0,0,10,NA,NA,NA,NA,NA,NA,NA,4,4,532.9669436581135,196.44753903753085
42007001015,PA,007,1015,893,0,890,1,0,1,0,0,1,699,0,696,1,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,4,235.3404255319149,86.74468085106382
42007001025,PA,007,1025,1454,3,1438,12,0,0,0,0,1,1169,3,1158,8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,393.5807688795544,145.07086110857458
42007001040,PA,007,1040,2802,17,2729,5,3,0,0,0,48,2028,11,1979,5,3,0,0,0,30,NA,NA,NA,NA,NA,NA,NA,4,4,383,252
42007001055,PA,007,1055,1921,27,1846,37,0,3,0,0,8,1511,14,1461,28,0,3,0,0,5,NA,NA,NA,NA,NA,NA,NA,4,4,556,242
42007001070,PA,007,1070,856,3,838,4,0,0,0,0,11,696,3,680,3,0,0,0,0,10,NA,NA,NA,NA,NA,NA,NA,4,4,439,86
42007001080,PA,007,1080,940,7,919,6,0,0,1,0,7,710,6,695,6,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,4,4,133,135
42007001095,PA,007,1095,1446,48,1215,146,6,0,0,4,27,1161,34,1012,104,2,0,0,1,8,NA,NA,NA,NA,NA,NA,NA,4,4,610.3680497925311,136.8149377593361
42007001115,PA,007,1115,1043,52,572,394,2,0,0,5,18,779,32,458,279,2,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,4,4,409.540663900415,91.79917012448134
42007001125,PA,007,1125,648,16,505,114,4,0,0,1,8,470,11,406,47,3,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,4,4,247.09128630705393,55.385892116182575
42007001148,PA,007,1148,860,5,831,15,0,4,0,0,5,696,3,679,9,0,2,0,0,3,NA,NA,NA,NA,NA,NA,NA,4,4,233.75147928994085,81.51479289940829
42007001165,PA,007,1165,1294,6,1261,12,0,2,0,1,12,1014,3,994,8,0,2,0,0,7,NA,NA,NA,NA,NA,NA,NA,4,4,340.55172413793105,118.75862068965517
42007001175,PA,007,1175,1344,4,1320,13,0,2,0,0,5,1095,2,1080,7,0,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,4,4,367.7555600897776,128.24525607018975
42007001185,PA,007,1185,1846,21,1731,77,0,4,0,0,13,1354,8,1304,35,0,4,0,0,3,NA,NA,NA,NA,NA,NA,NA,4,4,454.7406651703734,158.5790654968374
42007001195,PA,007,1195,942,2,933,1,0,2,0,0,4,742,1,735,1,0,2,0,0,3,NA,NA,NA,NA,NA,NA,NA,4,4,249.20057131197714,86.9022648439094
42007001200,PA,007,1200,1939,14,1555,285,3,2,0,10,70,1366,7,1168,165,3,1,0,1,21,NA,NA,NA,NA,NA,NA,NA,4,4,391.87159691182444,180.94920763917105
42007001210,PA,007,1210,952,3,843,85,4,0,0,3,14,717,2,646,59,4,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,4,4,205.68955709061356,94.97846403900853
42007001220,PA,007,1220,934,2,760,128,1,9,0,1,33,687,2,573,95,1,9,0,0,7,NA,NA,NA,NA,NA,NA,NA,4,4,197.08329947175946,91.00446972775295
42007001230,PA,007,1230,1036,8,940,77,1,0,0,2,8,798,4,727,62,1,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,4,4,228.9264526615197,105.70824867939862
42007001240,PA,007,1240,1780,6,1611,126,5,2,0,0,30,1354,4,1234,96,5,2,0,0,13,NA,NA,NA,NA,NA,NA,NA,4,4,388.4290938642828,179.35960991466882
42007001250,PA,007,1250,424,4,399,9,2,1,0,0,9,333,2,318,7,2,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,4,4,131,37
42007001260,PA,007,1260,3217,11,3180,3,2,3,0,0,18,2511,8,2483,2,2,3,0,0,13,NA,NA,NA,NA,NA,NA,NA,4,4,702.9695859289117,435.6755221692928
42007001270,PA,007,1270,2198,7,2171,6,1,3,0,0,10,1667,4,1651,5,1,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,4,4,466.68669842433127,289.2358006595823
42007001280,PA,007,1280,1661,6,1637,3,2,4,0,0,9,1280,3,1266,1,1,4,0,0,5,NA,NA,NA,NA,NA,NA,NA,4,4,358.34371564675706,222.08867717112497
42007001290,PA,007,1290,1521,13,1498,2,0,1,1,1,5,1175,10,1158,2,0,1,1,0,3,NA,NA,NA,NA,NA,NA,NA,4,4,318.7729135216735,169.5223204658184
42007001300,PA,007,1300,1795,4,1762,9,1,8,0,1,10,1360,4,1343,6,1,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,4,4,368.9626913952987,196.2130687944792
42007001310,PA,007,1310,1472,1,1431,29,0,0,0,0,11,1094,1,1063,24,0,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,4,4,296.7979296959241,157.8361009273237
42007001320,PA,007,1320,732,8,722,0,0,0,0,0,2,576,8,566,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,4,4,215,210
42007001330,PA,007,1330,1332,2,1302,13,0,3,0,0,12,1008,1,998,5,0,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,4,4,273.4664653871037,145.42850981237868
42007001340,PA,007,1340,1979,13,1883,63,0,2,0,5,13,1477,11,1408,50,0,2,0,3,3,NA,NA,NA,NA,NA,NA,NA,4,4,397.009219858156,191.69574468085105
42007001350,PA,007,1350,1780,17,1744,12,0,1,0,0,6,1343,10,1320,10,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,4,4,360.99078014184397,174.30425531914892
42007001360,PA,007,1360,1606,12,1549,27,0,1,0,0,17,1275,4,1248,17,0,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,4,4,290.9166945466711,193.6600869856139
42007001370,PA,007,1370,1591,9,1547,20,4,1,0,1,9,1216,6,1190,12,2,1,0,1,4,NA,NA,NA,NA,NA,NA,NA,4,4,277.45466711274673,184.69856139176983
42007001380,PA,007,1380,670,9,642,2,0,3,0,3,11,498,2,487,2,0,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,4,4,113.62863834058213,75.64135162261626
42007001390,PA,007,1390,580,0,575,0,2,0,0,0,3,445,0,441,0,2,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,4,4,115,58
42007001400,PA,007,1400,1674,9,1592,53,4,3,0,2,11,1286,8,1228,41,2,2,0,1,4,NA,NA,NA,NA,NA,NA,NA,4,4,418,137
42007001410,PA,007,1410,1759,21,1718,6,3,1,0,0,10,1284,10,1263,4,1,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,4,4,292.47819063004846,184.0953150242326
42007001420,PA,007,1420,1638,3,1619,7,2,0,0,0,7,1192,2,1181,7,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,4,271.52180936995154,170.90468497576737
42007001430,PA,007,1430,1051,2,1000,37,1,0,0,0,11,818,1,780,32,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,4,4,256.759244042728,119.30566967953986
42007001445,PA,007,1445,2078,4,1973,77,1,3,0,0,20,1616,3,1548,57,1,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,4,4,507.24075595727203,235.69433032046015
42007001460,PA,007,1460,835,4,670,138,1,1,0,10,11,642,4,530,99,1,1,0,1,6,NA,NA,NA,NA,NA,NA,NA,4,4,112.84996821360458,56.527018436109344
42007001470,PA,007,1470,958,9,738,187,3,4,0,2,15,720,4,579,125,3,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,4,4,126.56071201525747,63.39478703115067
42007001480,PA,007,1480,1065,19,935,81,1,1,0,7,21,805,8,728,57,1,1,0,2,8,NA,NA,NA,NA,NA,NA,NA,4,4,141.50190718372536,70.87889383343929
42007001490,PA,007,1490,1156,5,1005,125,2,2,0,1,16,979,3,863,101,2,2,0,1,7,NA,NA,NA,NA,NA,NA,NA,4,4,172.0874125874126,86.19930069930071
42007001500,PA,007,1500,237,0,237,0,0,0,0,0,0,171,0,171,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,36,42
42007001510,PA,007,1510,2974,11,2907,37,3,6,0,0,10,2348,8,2296,33,2,5,0,0,4,NA,NA,NA,NA,NA,NA,NA,4,4,491,400
42007001520,PA,007,1520,542,2,534,4,0,1,0,0,1,433,2,426,3,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,4,98,34
42007001535,PA,007,1535,1451,7,1416,20,0,2,0,0,6,1269,4,1240,19,0,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,4,4,446,184
42007001550,PA,007,1550,1187,5,1151,24,1,1,0,2,3,894,3,872,15,1,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,4,4,499,106
42007001560,PA,007,1560,1434,12,1249,143,5,5,3,0,17,1090,9,967,96,5,5,1,0,7,NA,NA,NA,NA,NA,NA,NA,4,4,344,127
42009000010,PA,009,10,3314,24,3204,50,1,14,0,0,21,2581,17,2512,30,1,10,0,0,11,NA,NA,NA,NA,NA,NA,NA,9,9,378.312617260788,604.0895872420263
42009000020,PA,009,20,2103,8,2044,18,2,12,0,0,19,1683,3,1643,16,2,7,0,0,12,NA,NA,NA,NA,NA,NA,NA,9,9,246.687382739212,393.91041275797375
42009000030,PA,009,30,1513,17,1460,9,1,16,3,1,6,1283,10,1246,6,1,12,3,0,5,NA,NA,NA,NA,NA,NA,NA,9,9,293.94743036484897,438.9078069831306
42009000040,PA,009,40,1628,8,1589,7,0,8,0,2,14,1266,7,1237,6,0,6,0,0,10,NA,NA,NA,NA,NA,NA,NA,9,9,290.05256963515103,433.0921930168694
42009000050,PA,009,50,973,6,959,1,0,1,0,0,6,684,4,676,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,9,9,91,142
42009000060,PA,009,60,1373,3,1359,3,3,3,0,0,2,1038,2,1027,2,3,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,9,9,258.18655097613885,131.34490238611713
42009000070,PA,009,70,454,3,447,1,0,0,0,0,3,345,3,340,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,9,9,85.81344902386118,43.655097613882866
42009000080,PA,009,80,146,4,140,1,0,0,0,0,1,104,2,100,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,9,9,52,12
42009000090,PA,009,90,1147,5,1131,3,0,2,0,0,6,893,2,881,2,0,2,0,0,6,NA,NA,NA,NA,NA,NA,NA,9,9,142,220
42009000100,PA,009,100,1494,4,1478,1,0,8,0,0,3,1149,4,1137,1,0,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,9,9,214,233
42009000110,PA,009,110,1858,10,1830,2,2,4,0,0,10,1409,8,1390,0,2,2,0,0,7,NA,NA,NA,NA,NA,NA,NA,9,9,184,362
42009000120,PA,009,120,3123,13,3065,16,1,21,0,0,7,2310,4,2281,10,1,12,0,0,2,NA,NA,NA,NA,NA,NA,NA,9,9,323,446
42009000130,PA,009,130,1905,10,1868,10,0,5,0,2,10,1468,9,1442,8,0,4,0,0,5,NA,NA,NA,NA,NA,NA,NA,9,9,218,344
42009000140,PA,009,140,1007,4,994,1,0,4,2,0,2,765,3,756,1,0,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,9,9,144,193
42009000150,PA,009,150,1894,11,1868,2,1,0,0,0,12,1447,7,1430,1,1,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,9,9,154,168
42009000160,PA,009,160,222,0,222,0,0,0,0,0,0,158,0,158,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,9,9,55,58
42009000170,PA,009,170,1005,8,984,0,6,0,0,0,7,762,5,750,0,3,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,9,9,193,180
42009000180,PA,009,180,1016,12,991,0,1,2,0,0,10,784,9,765,0,1,2,0,0,7,NA,NA,NA,NA,NA,NA,NA,9,9,193,165
42009000190,PA,009,190,1609,4,1596,0,2,0,0,0,7,1258,4,1249,0,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,9,9,239,161
42009000200,PA,009,200,1264,1,1256,1,3,0,0,0,3,945,1,941,0,2,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,9,9,192,204
