GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
16001001038,ID,001,001038,4649,671,3677,25,63,81,5,1,126,3377,410,2758,16,45,60,2,1,85,NA,29620,90345,00360,16,16,1,2,588.1550468357323,649.1215855608865
16001001039,ID,001,001039,2996,204,2650,15,12,58,3,0,54,2430,126,2191,12,10,48,3,0,40,NA,08830,90345,00360,17,17,1,2,423.2208361891707,467.09074708704594
16001001040,ID,001,001040,1624,100,1318,18,19,32,1,9,127,1240,64,1052,13,13,19,1,6,72,NA,08830,90345,00360,17,17,2,2,215.96454192369202,238.3508339045008
16001001041,ID,001,001041,858,19,813,1,6,4,2,0,13,708,14,676,0,5,4,2,0,7,NA,08830,90345,00360,19,19,2,2,123.30878684030158,136.0906374228924
16001001042,ID,001,001042,1331,33,1258,5,6,18,0,2,9,1000,21,953,3,6,10,0,2,5,NA,08830,90345,00360,16,16,1,2,174.16495316426776,192.21841443911356
16001001043,ID,001,001043,1723,130,1504,17,12,22,2,0,36,1298,81,1155,14,10,15,2,0,21,NA,08830,90345,00360,17,17,2,2,226.06610920721954,249.49950194196936
16001001044,ID,001,001044,1701,68,1558,10,14,28,3,0,20,1294,42,1195,7,8,25,3,0,14,NA,08830,90345,00360,17,17,2,2,225.3694493945625,248.73062828421294
16001001045,ID,001,001045,1691,88,1538,14,10,15,0,3,23,1322,55,1216,12,8,11,0,3,17,NA,08830,90345,00360,13,13,2,2,230.246068083162,254.1127438885081
16001001046,ID,001,001046,745,17,709,1,1,7,1,1,8,558,13,530,1,1,5,1,1,6,NA,NA,90345,02100,18,18,1,1,97.18404386566142,107.25787525702536
16001001047,ID,001,001047,2206,76,2047,8,3,37,1,2,32,1477,40,1378,7,3,30,1,1,17,NA,52120,90345,02100,14,14,1,1,257.2416358236235,283.9065981265707
16001001048,ID,001,001048,1450,65,1320,13,16,7,0,4,25,1138,39,1057,7,11,6,0,2,16,NA,08830,90345,00360,17,17,2,2,198.1997167009367,218.7445556317112
16001001049,ID,001,001049,1704,114,1494,7,7,35,1,6,40,1275,82,1133,3,6,31,1,5,14,NA,08830,90345,00360,16,16,1,2,222.0603152844414,245.07847840986977
16001001050,ID,001,001050,2432,71,2290,10,9,11,2,1,38,1884,44,1793,6,6,10,1,1,23,NA,08830,90345,00360,16,16,1,2,328.1267717614805,362.13949280328995
16001001051,ID,001,001051,1536,74,1407,6,6,25,1,0,17,1208,54,1112,5,6,19,1,0,11,NA,08830,90345,00360,17,17,2,2,210.39126342243546,232.19984464244916
16001001052,ID,001,001052,2991,58,2882,4,7,12,4,5,19,1971,37,1901,2,5,10,2,2,12,NA,23410,90805,02100,14,14,1,1,343.27912268677176,378.86249485949276
16001001053,ID,001,001053,2588,155,2232,38,17,79,8,3,56,1957,97,1735,16,12,59,5,1,32,NA,08830,90345,00360,17,17,1,2,340.840813342472,376.1714370573452
16001001054,ID,001,001054,1253,30,1180,2,10,10,0,0,21,907,22,860,0,7,6,0,0,12,NA,08830,90345,00360,16,16,1,2,157.96761251999087,174.342101896276
16001001055,ID,001,001055,1078,14,1039,0,1,9,0,1,14,767,4,749,0,1,8,0,0,5,NA,08830,90345,00360,15,15,1,1,133.5845190769934,147.4315238748001
16001001056,ID,001,001056,1819,107,1614,15,10,33,1,0,39,1381,63,1247,11,7,29,1,0,23,NA,08830,90345,00360,17,17,1,2,240.52180031985378,265.45363034041577
16001001057,ID,001,001057,981,27,920,4,1,8,0,0,21,774,20,736,2,1,7,0,0,8,NA,08830,90345,00360,17,17,1,2,134.80367374914326,148.7770527758739
16001001058,ID,001,001058,1047,46,968,3,2,17,0,1,10,822,25,777,2,2,11,0,0,5,NA,08830,90345,00360,16,16,1,2,143.1635915010281,158.00353666895134
16001001059,ID,001,001059,1343,32,1273,4,6,5,1,0,22,1002,16,965,2,5,2,1,0,11,NA,08830,90345,00360,16,16,1,2,174.51328307059632,192.60285126799178
16001001060,ID,001,001060,1154,22,1085,3,11,16,0,0,17,852,11,810,1,7,13,0,0,10,NA,08830,90345,00360,17,17,1,2,148.38854009595613,163.77008910212473
16001001061,ID,001,001061,1672,77,1493,19,10,23,8,4,38,1259,51,1156,7,6,15,6,3,15,NA,08830,90345,00360,13,13,2,2,219.2736760338131,242.00298377884397
16001001062,ID,001,001062,2144,116,1922,6,18,31,4,0,47,1635,73,1491,5,14,18,4,0,30,NA,08830,90345,00360,13,13,2,2,284.7596984235778,314.27710760795065
16001001063,ID,001,001063,2445,80,2281,6,6,35,4,0,33,1639,42,1537,3,3,29,1,0,24,NA,08830,90345,02100,15,15,1,1,285.45635823623485,315.0459812657071
16001001064,ID,001,001064,1999,90,1852,9,9,16,2,0,21,1534,53,1446,5,7,11,1,0,11,NA,08830,90368,00360,13,13,2,2,267.1690381539868,294.8630477496002
16001001065,ID,001,001065,2091,39,2005,4,4,19,0,0,20,1643,22,1582,4,3,17,0,0,15,NA,29620,90805,00360,14,14,1,1,286.1530180488919,315.81485492346354
16001001066,ID,001,001066,2226,98,2040,2,17,31,6,0,32,1515,48,1407,2,14,26,4,0,14,NA,08830,90345,02100,18,18,1,1,263.85990404386564,291.21089787525705
16001001067,ID,001,001067,4038,90,3815,24,16,46,0,2,45,2624,43,2505,8,10,35,0,2,21,NA,23410,90805,02100,14,14,1,1,457.0088371030386,504.381119488234
16001001068,ID,001,001068,4509,106,4247,10,13,78,1,2,52,3063,67,2907,3,11,48,1,0,26,NA,52120,90345,02100,18,18,1,1,533.4672515421522,588.7650034270048
16001001069,ID,001,001069,3160,417,2545,51,98,22,0,8,19,2982,394,2398,48,98,21,0,8,15,NA,08830,90345,00360,13,13,1,1,519.3598903358466,573.19531185743665
16001001070,ID,001,001070,145,16,125,0,1,0,0,2,1,102,13,85,0,1,0,0,2,1,NA,NA,92668,02070,18,18,1,1,17.764825222755313,19.60627827278958
16001001071,ID,001,001071,2635,166,2334,13,24,35,0,5,58,1850,107,1652,9,19,28,0,5,30,NA,52120,90345,02100,14,14,1,1,322.2051633538954,355.60406671236007
16001001072,ID,001,001072,1705,38,1624,1,6,10,0,0,26,1160,20,1116,0,3,8,0,0,13,NA,23410,90805,02100,14,14,1,1,202.0313456705506,222.97336074937172
16001001073,ID,001,001073,4748,165,4423,19,10,41,12,10,68,3053,89,2877,10,8,30,8,4,27,NA,52120,90345,02100,14,14,1,1,531.7256020105095,586.8428192826137
16001001074,ID,001,001074,2802,102,2584,6,21,9,1,6,73,1941,57,1807,1,20,7,1,4,44,NA,76870,90805,02100,14,14,1,1,338.0541740918437,373.09594242631937
16001001075,ID,001,001075,1947,57,1813,6,10,21,5,0,35,1302,28,1230,4,5,19,4,0,12,NA,08830,90345,02100,15,15,1,1,226.76276901987663,250.26837559972583
16001001076,ID,001,001076,1706,30,1630,3,8,13,0,0,22,1188,22,1141,2,8,6,0,0,9,NA,08830,90345,02100,15,15,1,1,206.9079643591501,228.3554763536669
16001001077,ID,001,001077,2893,101,2677,18,14,24,2,0,57,1850,59,1734,10,9,15,2,0,21,NA,52120,90345,02100,14,14,1,1,322.2051633538954,355.60406671236007
16001001078,ID,001,001078,1316,36,1234,2,5,25,1,1,12,865,20,815,2,5,16,1,1,5,NA,52120,90345,02100,14,14,1,1,150.6526844870916,166.2689284898332
16001001079,ID,001,001079,3052,51,2858,11,6,75,1,10,40,1902,29,1786,7,6,52,1,5,16,NA,08830,90345,02100,15,15,1,1,331.2617409184373,365.59942426319395
16001001080,ID,001,001080,2633,189,2202,48,27,101,3,2,61,2375,163,2007,45,25,83,3,2,47,NA,08830,90345,00360,19,19,2,2,413.6417637651359,456.5187342928947
16001001081,ID,001,001081,3399,497,2640,74,72,31,9,5,71,2726,389,2157,52,58,18,7,2,43,NA,08830,90345,00360,17,17,1,2,474.7736623257939,523.9873977610235
16001001082,ID,001,001082,3629,107,3348,11,7,66,7,4,79,2701,62,2528,7,6,51,5,1,41,NA,08830,90345,00360,16,16,1,1,470.41953849668727,519.1819374000457
16001001083,ID,001,001083,2607,53,2480,10,6,17,1,0,40,1885,28,1816,6,5,11,1,0,18,NA,52120,90345,02100,14,14,1,1,328.3009367146447,362.33171121772904
16001001084,ID,001,001084,2480,208,2141,18,19,33,5,6,50,1888,144,1660,10,15,25,5,2,27,NA,08830,90345,00360,17,17,2,2,328.8234315741375,362.90836646104634
16001001085,ID,001,001085,2120,90,1957,11,13,12,0,2,35,1502,55,1396,7,11,11,0,0,22,NA,NA,90345,02100,18,18,1,1,261.5957596527302,288.7120584875486
16001001086,ID,001,001086,3913,129,3419,34,17,163,4,5,142,2848,83,2530,18,15,115,4,4,79,NA,08830,90345,02100,15,15,1,1,496.0217866118346,547.4380443225954
16001001087,ID,001,001087,4151,235,3673,38,31,103,5,4,62,2979,144,2671,22,18,75,3,3,43,NA,08830,90345,02100,15,15,1,1,518.8373954763537,572.6186566141192
16001001088,ID,001,001088,3208,98,2992,21,31,13,0,1,52,2256,53,2136,7,19,10,0,1,30,NA,23410,90805,02100,14,14,1,1,392.91613433858805,433.64474297464017
16001001089,ID,001,001089,2388,67,2258,5,9,6,10,0,33,1676,44,1596,1,7,4,4,0,20,NA,23410,90805,02100,14,14,1,1,291.9004615033128,322.1580625999543
16001001090,ID,001,001090,2879,85,2674,11,16,51,1,3,38,1933,48,1819,4,10,27,1,0,24,NA,52120,90345,02100,14,14,1,1,336.6608544665296,371.55819511080654
16001001091,ID,001,001091,6656,313,6141,14,43,37,2,1,105,4287,179,4008,4,22,27,2,1,44,NA,44290,91863,01770,18,18,1,1,746.6451542152159,824.0403427004799
16001001092,ID,001,001092,1757,103,1600,3,12,6,1,2,30,1135,67,1043,0,7,4,1,1,12,NA,44290,91863,01770,18,18,1,1,197.67722184144392,218.1679003883939
16001001093,ID,001,001093,1793,100,1581,8,19,35,8,6,36,1262,51,1139,5,12,27,7,3,18,NA,NA,90345,02100,18,18,1,1,219.7961708933059,242.5796390221613
16001001094,ID,001,001094,711,21,670,4,0,12,1,0,3,521,11,501,0,0,7,1,0,1,NA,52120,90345,02100,14,14,1,1,90.7399405985835,100.14579392277815
16001001095,ID,001,001095,4736,205,4319,33,27,53,10,3,86,3066,128,2815,20,21,37,7,2,36,NA,52120,90345,02100,14,14,1,1,533.989746401645,589.3416586703221
16001001096,ID,001,001096,3679,203,3341,19,17,36,4,2,57,2471,108,2291,9,13,24,2,1,23,NA,52120,90345,02100,14,14,1,1,430.36159926890565,474.9717020790496
16001001097,ID,001,001097,2330,71,2167,16,14,20,4,0,38,1596,29,1507,12,9,17,3,0,19,NA,52120,90345,02100,14,14,1,1,277.96726525017135,306.78058944482524
16001001098,ID,001,001098,3891,147,3612,18,18,41,4,1,50,2639,79,2482,10,11,29,3,0,25,NA,52120,90345,02100,14,14,1,1,459.62131140050263,507.2643957048207
16001001099,ID,001,001099,2520,61,2372,2,6,35,2,12,30,1762,37,1667,1,5,22,2,8,20,NA,NA,90345,00360,18,18,1,1,306.8786474754398,338.68884624171807
16001001100,ID,001,001100,2761,72,2565,10,15,64,0,0,35,1862,43,1748,5,10,45,0,0,11,NA,08830,90345,02100,14,14,1,1,324.29514279186657,357.9106876856294
16001001101,ID,001,001101,2563,119,2296,24,9,76,0,4,35,1885,64,1728,13,8,53,0,3,16,NA,08830,90345,02100,18,18,1,1,328.3009367146447,362.33171121772904
16001001102,ID,001,001102,4413,107,4032,21,20,149,14,0,70,3053,71,2801,11,13,113,10,0,34,NA,08830,90345,00360,18,18,1,1,531.7256020105095,586.8428192826137
16001001103,ID,001,001103,2684,121,2418,4,23,61,7,6,44,1854,55,1713,4,14,48,3,2,15,NA,NA,90345,00360,18,18,1,1,322.90182316655245,356.37294037011657
16001001104,ID,001,001104,1157,39,1087,4,10,6,0,1,10,823,25,776,2,7,5,0,1,7,NA,08830,90345,02100,15,15,1,1,143.33775645419237,158.19575508339045
16001001105,ID,001,001105,4340,147,3995,11,14,101,1,0,71,2800,81,2597,9,11,72,1,0,29,NA,23410,90345,02100,14,14,1,1,487.6618688599497,538.2115604295179
16001001106,ID,001,001106,3028,137,2736,8,24,39,3,5,76,2120,82,1938,6,16,28,3,4,43,NA,08830,90805,00360,14,14,1,1,369.22970070824766,407.5030386109207
16001001107,ID,001,001107,4032,242,3622,21,25,35,11,2,74,2805,135,2566,13,22,30,5,0,34,NA,08830,90345,00360,16,16,1,2,488.5326936257711,539.1726525017135
16001001108,ID,001,001108,982,30,921,3,7,9,0,1,11,760,21,722,2,4,5,0,0,6,NA,08830,90345,00360,19,19,1,2,132.36536440484352,146.08599497372632
16001001109,ID,001,001109,710,5,679,2,1,8,3,0,12,526,4,507,1,1,7,2,0,4,NA,NA,90345,02100,18,18,1,1,91.61076536440484,101.10688599497374
16001001110,ID,001,001110,1807,46,1663,12,6,42,2,10,26,1507,36,1394,7,6,34,2,5,23,NA,08830,90345,00360,19,19,2,2,262.4665844185515,289.67315055974416
16001001111,ID,001,001111,2850,109,2587,18,16,73,1,3,43,1909,66,1750,10,11,52,0,3,17,NA,08830,90345,00360,13,13,2,2,332.4808955905871,366.94495316426776
16001001112,ID,001,001112,2175,115,1925,8,14,31,15,4,63,1431,73,1271,4,12,25,12,3,31,NA,NA,90345,02100,18,18,1,1,249.23004797806715,275.0645510623715
16001001113,ID,001,001113,1201,20,1142,8,1,6,5,3,16,915,18,872,5,1,6,2,3,8,NA,08830,90345,00360,13,13,2,2,159.360932145305,175.8798492117889
16001001114,ID,001,001114,2551,98,2323,17,9,64,1,5,34,1793,61,1647,11,5,50,1,3,15,NA,08830,90345,00360,13,13,2,2,312.2777610235321,344.6476170893306
16001001115,ID,001,001115,1375,43,1269,10,2,20,2,11,18,1000,19,937,6,2,17,2,7,10,NA,08830,90345,00360,19,19,2,2,174.16495316426776,192.21841443911356
16001001116,ID,001,001116,2596,88,2455,3,10,6,1,0,33,1854,52,1763,2,8,6,1,0,22,NA,NA,92668,01770,18,18,1,1,322.90182316655245,356.37294037011657
16001001117,ID,001,001117,3270,130,2892,21,21,120,5,2,79,2669,91,2395,15,15,104,3,1,45,NA,08830,90345,00360,16,16,1,1,464.84625999543067,513.0309481379941
16001001118,ID,001,001118,1791,68,1651,8,6,16,2,6,34,1343,40,1256,7,3,15,1,4,17,NA,08830,90345,00360,16,16,1,1,233.90353209961162,258.1493305917295
16001001119,ID,001,001119,2251,55,2149,11,10,5,0,0,21,1617,37,1553,9,6,5,0,0,7,NA,08830,90345,02100,15,15,1,1,281.624729266621,310.8171761480466
16001001120,ID,001,001120,2929,72,2652,16,18,91,6,2,72,2019,48,1848,12,15,65,4,0,27,NA,08830,90345,02100,15,15,1,1,351.6390404386566,388.08897875257026
16001001121,ID,001,001121,2364,88,2093,18,10,94,4,7,50,1732,54,1546,15,8,78,2,3,26,NA,08830,90345,00360,13,13,2,2,301.65369888051174,332.9222938085446
16001001122,ID,001,001122,3764,300,3313,16,21,39,6,0,69,2762,203,2462,11,17,30,3,0,36,NA,29620,90345,02100,15,15,1,1,481.04360063970756,530.9072606808315
16001001123,ID,001,001123,3503,165,3179,46,9,42,4,4,54,2296,87,2124,25,7,30,1,2,20,NA,08830,90345,02100,15,15,1,1,399.8827324651588,441.3334795522047
16001001124,ID,001,001124,1602,47,1475,5,3,48,1,2,21,1069,30,994,3,3,29,1,0,9,NA,08830,90345,02100,15,15,1,1,186.18233493260226,205.4814850354124
16001001125,ID,001,001125,4589,169,4155,25,11,149,5,0,75,2850,97,2585,14,9,106,3,0,36,NA,08830,90345,02100,14,14,1,1,496.3701165181632,547.8224811514737
16001001126,ID,001,001126,1130,24,1075,4,3,7,3,1,13,779,14,746,2,2,6,3,0,6,NA,08830,90345,00360,16,16,1,2,135.67449851496457,149.73814484806945
16001001127,ID,001,001127,992,64,889,4,2,18,0,1,14,865,45,793,3,2,16,0,1,5,NA,29620,90345,00360,16,16,1,2,150.6526844870916,166.2689284898332
16001001128,ID,001,001128,1503,7,1433,1,5,37,1,0,19,1209,5,1164,1,4,25,1,0,9,NA,08830,90345,00360,13,13,2,2,210.56542837559974,232.39206305688828
16001001129,ID,001,001129,2712,86,2532,3,28,26,9,2,26,2025,59,1908,2,19,20,5,0,12,NA,08830,90345,00360,14,14,1,2,352.6840301576422,389.242289239205
16001001130,ID,001,001130,1448,37,1350,10,3,13,8,2,25,1210,25,1145,5,3,9,6,2,15,NA,08830,90345,00360,19,19,2,2,210.739593328764,232.5842814713274
16001001131,ID,001,001131,6315,241,5599,83,30,226,7,13,116,4179,146,3718,53,27,175,5,3,52,NA,08830,92668,00360,13,13,2,2,727.8353392734749,803.2807539410554
16003003001,ID,003,003001,241,0,238,0,1,1,0,0,1,183,0,180,0,1,1,0,0,1,NA,NA,90667,00570,8,8,1,1,45.59432892249527,72.23137996219282
16003003002,ID,003,003002,932,9,895,0,18,2,1,0,7,703,3,680,0,13,1,1,0,5,NA,18820,90667,00840,8,8,1,1,175.15198487712667,277.4790170132325
16003003003,ID,003,003003,994,20,939,0,12,2,0,11,10,782,9,749,0,11,1,0,5,7,NA,18820,90667,00840,8,8,1,1,194.83478260869566,308.6608695652174
16003003004,ID,003,003004,32,1,31,0,0,0,0,0,0,31,1,30,0,0,0,0,0,0,NA,NA,90667,00840,8,8,1,1,7.723629489603025,12.235916824196597
16003003005,ID,003,003005,1141,21,1084,2,15,0,0,6,13,844,14,807,2,8,0,0,4,9,NA,56890,92484,02060,8,8,1,1,210.2820415879017,333.13270321361057
16003003006,ID,003,003006,136,3,131,0,1,0,0,0,1,102,2,100,0,0,0,0,0,0,NA,NA,92484,00840,8,8,1,1,25.413232514177697,40.260113421550095
16005005001,ID,005,005001,1367,18,1309,6,5,13,1,2,13,1023,11,984,4,5,11,1,2,5,NA,64090,92852,02640,33,33,2,2,261.6223277909739,212.21377672209027
16005005002,ID,005,005002,1323,18,1270,2,5,9,1,3,15,918,11,887,1,2,8,1,2,6,NA,64090,92852,02640,33,33,2,2,234.76959619952495,190.43230403800476
16005005003,ID,005,005003,451,6,436,0,1,6,0,0,2,295,2,285,0,1,5,0,0,2,NA,64090,92852,02640,33,33,2,2,75.44338875692794,61.195566112430726
16005005004,ID,005,005004,1729,105,1550,14,22,8,5,2,23,1293,73,1174,9,18,7,5,0,7,NA,64090,92852,02640,33,33,2,2,330.67220902612826,268.2232779097387
16005005005,ID,005,005005,1776,94,1613,7,17,10,5,3,27,1247,48,1158,6,10,9,1,3,12,NA,64090,92852,02640,33,33,2,2,318.90815518606496,258.6809184481394
16005005006,ID,005,005006,1776,111,1553,16,47,18,3,4,24,1397,77,1236,14,30,14,3,3,20,NA,64090,92852,02640,33,33,2,2,357.26920031670625,289.79730799683296
16005005007,ID,005,005007,1084,31,987,0,30,7,0,0,29,725,16,675,0,15,6,0,0,13,NA,64090,92852,02640,33,33,2,2,185.4117181314331,150.39588281868566
16005005008,ID,005,005008,1307,142,1065,17,19,7,2,2,53,994,92,830,13,16,7,2,1,33,NA,64090,92852,02640,33,33,2,2,254.20585906571654,206.19794140934283
16005005009,ID,005,005009,1537,91,1405,4,11,6,2,2,16,1068,50,993,2,5,4,2,2,10,NA,64090,93289,02640,33,33,2,2,273.13064133016627,221.54869358669836
16005005010,ID,005,005010,1324,80,1208,4,7,9,0,0,16,931,54,853,2,6,7,0,0,9,NA,64090,92852,02640,33,33,2,2,238.09422011084717,193.12905779889152
16005005011,ID,005,005011,2271,140,2051,4,49,7,5,0,15,1533,80,1400,3,31,7,3,0,9,NA,64090,92852,02640,33,33,2,2,392.0498812351544,318.0095011876484
16005005012,ID,005,005012,1719,97,1564,1,17,9,2,0,29,1197,48,1107,1,13,6,2,0,20,NA,64090,92852,02640,33,33,2,2,306.1211401425178,248.3087885985748
16005005013,ID,005,005013,1329,68,1201,5,16,11,1,0,27,966,37,889,4,11,10,1,0,14,NA,64090,92852,02640,33,33,2,2,247.04513064133016,200.3895486935867
16005005014,ID,005,005014,1246,72,1119,4,12,8,8,0,23,896,37,823,3,10,6,2,0,15,NA,64090,92852,02640,33,33,2,2,229.1433095803642,185.86856690419634
16005005015,ID,005,005015,1443,112,1266,4,24,10,0,4,23,1053,68,938,4,19,9,0,2,13,NA,64090,92852,02640,33,33,2,2,269.29453681710214,218.43705463182897
16005005016,ID,005,005016,1216,105,1062,1,19,14,0,0,15,851,42,776,1,11,9,0,0,12,NA,64090,92852,02640,33,33,2,2,217.63499604117183,176.53365003958828
16005005017,ID,005,005017,1166,51,1054,3,25,8,1,0,24,838,31,770,3,18,7,1,0,8,NA,64090,92852,02640,34,34,2,2,214.31037212984955,173.8368962787015
16005005018,ID,005,005018,1208,52,1111,2,17,13,2,1,10,842,27,788,1,8,9,2,1,6,NA,64090,92852,02640,34,34,2,2,215.33333333333334,174.66666666666666
