GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
54009000013,WV,009,13,435,1,430,3,0,0,0,0,1,323,1,319,3,0,0,0,0,0,NA,85876,90264,00150,2,1,1,1,50.02854743912678,41.63727959697733
54009000014,WV,009,14,1358,7,1292,31,0,14,6,0,8,1196,6,1133,31,0,12,6,0,8,NA,06844,90264,00150,2,1,1,1,185.24502395416604,154.17395169654762
54009000015,WV,009,15,1984,7,1948,9,2,0,0,0,18,1527,1,1504,8,2,0,0,0,12,NA,85324,93564,00150,2,1,1,1,236.51266854348793,196.8424951844718
54009000016,WV,009,16,650,1,645,0,2,0,0,0,2,516,1,512,0,1,0,0,0,2,NA,87892,90264,00150,2,1,1,1,79.92176618758334,66.51652096606904
54009000017,WV,009,17,1009,4,989,7,0,0,0,0,9,795,3,782,5,0,0,0,0,5,NA,NA,90264,00150,2,1,1,1,123.13527930063714,102.48184916283894
54009000024,WV,009,24,1498,8,1435,12,2,32,0,0,9,1151,4,1102,10,2,25,0,0,8,NA,85156,93552,00150,2,1,1,1,178.27510248431867,148.37309230997187
54009000025,WV,009,25,468,0,459,9,0,0,0,0,0,376,0,372,4,0,0,0,0,0,NA,85156,93552,00150,2,1,1,1,58.23756605916926,48.46940287449993
54009000026,WV,009,26,1147,13,1070,41,2,4,0,0,17,932,8,876,30,2,4,0,0,12,NA,85156,93552,00150,1,1,1,1,144.35481799772805,120.142243295303
54009000028,WV,009,28,542,6,534,0,0,0,0,0,2,429,5,422,0,0,0,0,0,2,NA,28204,91104,00150,2,1,1,1,66.44658467921174,55.30152615202252
54009000031,WV,009,31,791,0,780,0,0,1,0,0,10,629,0,624,0,0,1,0,0,4,NA,28204,91104,00150,2,1,1,1,97.424013434089,81.08312342569269
54009000033,WV,009,33,1068,2,1048,9,0,6,0,0,3,812,0,801,6,0,4,0,0,1,NA,28204,91104,00150,2,1,1,1,125.76836074480171,104.67328493110091
54009000034,WV,009,34,1073,0,1056,8,0,5,0,1,3,879,0,869,6,0,2,0,1,1,NA,85156,93552,00150,1,1,1,1,136.14579937768556,113.3101200177804
54009000036,WV,009,36,700,3,675,11,1,7,0,0,3,612,3,589,11,1,6,0,0,2,NA,85156,93552,00150,2,1,1,1,94.79093198992443,78.89168765743072
5400900020A,WV,009,20A,193,2,191,0,0,0,0,0,0,146,1,145,0,0,0,0,0,0,NA,NA,90708,00150,2,1,1,1,22.613522991060403,18.820566009779224
5400900020B,WV,009,20B,1410,13,1379,5,2,2,1,1,7,1077,5,1062,3,2,0,1,1,3,NA,38476,93564,00150,2,1,1,1,166.81345384501407,138.83390131871388
5400900021A,WV,009,21A,324,0,319,0,0,0,0,0,5,261,0,256,0,0,0,0,0,5,NA,85324,93564,00150,2,1,1,1,40.42554452511483,33.644984442139574
5400900021B,WV,009,21B,1283,1,1274,0,2,2,1,0,3,977,1,971,0,2,1,1,0,1,NA,38476,90708,00150,2,1,1,1,151.32473946757543,125.9431026818788
5400900023A,WV,009,23A,1052,7,1032,1,0,5,0,0,7,848,2,837,1,0,1,0,0,7,NA,38476,90708,00150,2,1,1,1,131.34429792067962,109.31397244036154
5400900023B,WV,009,23B,381,3,377,0,0,0,0,0,1,299,3,296,0,0,0,0,0,0,NA,38476,91104,00150,2,1,1,1,46.31125598854151,38.543487924136905
5400900023C,WV,009,23C,277,2,275,0,0,0,0,0,0,225,2,223,0,0,0,0,0,0,NA,38476,90708,00150,2,1,1,1,34.849607349236926,29.004296932878944
5400900023D,WV,009,23D,1296,2,1276,7,1,0,0,0,10,1008,2,997,4,1,0,0,0,4,NA,38476,91104,00150,2,1,1,1,156.12624092458142,129.93925025929767
5400900032A,WV,009,32A,621,1,611,1,2,3,0,0,3,499,1,492,0,2,3,0,0,1,NA,28204,91104,00150,2,1,1,1,77.28868474341878,64.32508519780708
5400900032B,WV,009,32B,824,3,815,2,2,0,0,0,2,622,1,615,2,2,0,0,0,2,NA,28204,91104,00150,2,1,1,1,96.3398034276683,80.18076752111423
5400900035A,WV,009,35A,527,2,521,1,0,0,0,0,3,424,2,419,1,0,0,0,0,2,NA,NA,91104,00150,2,1,1,1,65.67214896033981,54.65698622018077
