GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,DISTRICT.x,DISTRICT.y,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
17001023011,IL,001,23011,701,3,487,194,1,2,1,3,10,476,2,358,111,1,2,1,0,1,NA,62367,62380,NA,NA,33000,096,048,8,18,78.05686228975217,147.64953720598479
17001023012,IL,001,23012,718,9,467,227,0,0,0,1,14,514,4,354,151,0,0,0,1,4,NA,62367,62380,NA,NA,33000,096,048,8,18,84.28829247254751,159.43668513419365
17001023013,IL,001,23013,936,16,876,31,1,6,0,1,5,708,11,660,25,1,6,0,1,4,NA,62367,62380,NA,NA,33000,096,048,8,18,116.10138340576584,219.6131771887337
17001023014,IL,001,23014,1479,47,1332,66,2,13,1,2,16,1244,43,1113,55,2,13,1,2,15,NA,62367,62380,NA,NA,33000,096,048,8,18,203.99734598414227,385.8740005971536
17001023015,IL,001,23015,1124,15,1069,23,1,12,0,0,4,877,8,842,14,1,9,0,0,3,NA,62367,62380,NA,NA,33000,096,048,8,18,143.81484921872408,272.0349666589258
17001023016,IL,001,23016,1064,2,1004,36,4,7,0,0,11,850,2,816,18,4,6,0,0,4,NA,62367,62380,NA,NA,33000,096,048,8,18,139.38725408884318,263.65988786783004
17001023017,IL,001,23017,764,3,745,6,0,2,0,0,8,604,2,593,3,0,1,0,0,5,NA,62367,62380,NA,NA,33000,096,048,8,18,99.04694290548386,187.35361443784626
17001023018,IL,001,23018,658,8,645,0,0,1,0,0,4,562,3,555,0,0,1,0,0,3,NA,62367,62380,NA,NA,33000,096,048,8,18,92.15957270344691,174.32571409614172
17001023019,IL,001,23019,830,8,784,22,0,7,0,0,9,619,5,595,10,0,7,0,0,2,NA,62367,62380,NA,NA,33000,096,048,8,18,101.50671797763991,192.00643598845502
17001023020,IL,001,23020,732,9,659,39,1,9,0,1,14,578,6,533,23,1,5,0,0,10,NA,62367,62380,NA,NA,33000,096,048,8,18,94.78333278041336,179.2887237501244
17001023021,IL,001,23021,795,7,781,1,0,4,0,0,2,587,5,575,1,0,4,0,0,2,NA,62367,62380,NA,NA,33000,096,048,8,18,96.259197823707,182.0804166804897
17001023022,IL,001,23022,836,23,775,24,2,9,1,0,2,611,13,575,17,2,3,0,0,1,NA,62367,62380,NA,NA,33000,096,048,8,18,100.19483793915668,189.52493116146368
17001023023,IL,001,23023,724,2,698,7,0,10,0,1,6,522,1,509,4,0,5,0,1,2,NA,62367,62380,NA,NA,33000,096,048,8,18,85.60017251103075,161.91818996118502
17001023024,IL,001,23024,468,3,447,16,0,1,0,0,1,343,1,338,3,0,1,0,0,0,NA,62367,62380,NA,NA,33000,096,048,8,18,56.24685664996848,106.39451945725375
17001023025,IL,001,23025,841,21,762,43,1,5,0,2,7,648,13,607,20,1,5,0,0,2,NA,62367,62380,NA,NA,33000,096,048,8,18,106.26228311714162,201.00189098629863
17001023026,IL,001,23026,989,6,980,0,0,0,0,0,3,725,3,720,0,0,0,0,0,2,NA,62367,62380,NA,NA,33000,096,048,8,18,118.8891284875427,224.88637494609029
17001023027,IL,001,23027,1066,6,1004,31,0,11,0,3,11,848,3,807,24,0,8,0,0,6,NA,62367,62380,NA,NA,33000,096,048,8,18,139.05928407922238,263.03951166108214
17001023028,IL,001,23028,677,6,656,2,0,3,0,0,10,429,3,419,1,0,1,0,0,5,NA,62367,62380,NA,NA,33000,096,048,11,18,50.753323205469044,133.84865172806684
17001023029,IL,001,23029,672,1,657,8,0,3,0,0,3,542,1,532,5,0,1,0,0,3,NA,62367,62380,NA,NA,33000,096,048,8,18,88.87987260723882,168.12195202866334
17001023030,IL,001,23030,474,1,457,7,0,9,0,0,0,345,1,333,4,0,7,0,0,0,NA,62367,62380,NA,NA,33000,096,048,8,18,56.57482665958929,107.01489566400159
17001023031,IL,001,23031,733,13,700,2,0,18,0,0,0,534,6,513,2,0,13,0,0,0,NA,62367,62380,NA,NA,33000,096,048,8,18,87.5679925687556,165.64044720167203
17001023032,IL,001,23032,735,2,711,6,2,9,0,0,5,554,2,543,2,1,6,0,0,0,NA,62367,62380,NA,NA,33000,096,048,8,18,90.84769266496367,171.84420926915038
17001023033,IL,001,23033,1070,7,1026,7,2,24,0,0,4,1000,4,964,7,2,21,0,0,2,NA,62367,62380,NA,NA,33000,096,048,8,18,163.98500481040372,310.1881033739176
17001023034,IL,001,23034,519,9,509,1,0,0,0,0,0,431,5,425,1,0,0,0,0,0,NA,62367,62380,NA,NA,33000,096,048,8,18,70.67753707328401,133.6910725541585
17001023035,IL,001,23035,928,20,888,15,2,0,0,0,3,658,9,637,9,2,0,0,0,1,NA,62367,62380,NA,NA,33000,096,048,8,18,107.90213316524566,204.1037720200378
17001023036,IL,001,23036,757,4,740,5,0,0,0,0,8,570,2,565,1,0,0,0,0,2,NA,62367,62380,NA,NA,33000,096,048,8,18,93.47145274193012,176.80721892313306
17001023037,IL,001,23037,835,3,650,136,2,4,0,5,35,544,2,460,67,1,3,0,0,11,NA,62367,62380,NA,NA,33000,096,048,8,18,89.20784261685964,168.7423282354112
17001023038,IL,001,23038,1216,11,1177,11,1,5,1,1,9,921,9,895,7,0,3,1,0,6,NA,62367,62380,NA,NA,33000,096,048,8,18,151.03018943038185,285.68324320737815
17001023039,IL,001,23039,968,3,938,14,0,0,0,1,12,706,2,689,10,0,0,0,1,4,NA,62367,62380,NA,NA,33000,096,048,8,18,115.77341339614505,218.99280098198588
17001023040,IL,001,23040,721,2,702,12,0,1,0,0,4,530,2,518,7,0,1,0,0,2,NA,62367,62380,NA,NA,33000,096,048,8,18,86.91205254951399,164.39969478817636
17001023041,IL,001,23041,747,0,650,76,7,2,0,0,12,629,0,554,56,7,2,0,0,10,NA,62367,62380,NA,NA,33000,096,048,8,18,103.14656802574396,195.10831702219423
17001023042,IL,001,23042,1083,15,935,98,14,8,0,1,12,911,9,809,71,8,7,0,1,6,NA,62367,62380,NA,NA,33000,096,048,8,18,149.3903393822778,282.581362173639
17001023043,IL,001,23043,1021,15,956,28,9,3,0,0,10,782,10,742,14,6,3,0,0,7,NA,62367,62380,NA,NA,33000,096,048,8,18,128.23627376173573,242.56709683840361
17001023044,IL,001,23044,1453,6,1359,51,4,5,0,2,26,1115,2,1073,25,4,4,0,0,7,NA,62367,62380,NA,NA,33000,096,048,8,18,182.84328036360017,345.85973526191816
17001023045,IL,001,23045,855,1,821,19,0,1,0,2,11,628,1,612,11,0,1,0,1,2,NA,62367,62380,NA,NA,33000,096,048,8,18,102.98258302093355,194.79812891882028
17001023046,IL,001,23046,838,5,806,14,1,2,0,3,7,617,2,599,11,1,2,0,0,2,NA,62367,62380,NA,NA,33000,096,048,8,18,101.17874796801911,191.3860597817072
17003000101,IL,003,00101,693,8,197,473,1,9,0,3,2,472,7,157,298,1,7,0,1,1,NA,10383,90612,NA,NA,08070,118,059,18,14,179.48766905330152,162.7780429594272
17003000102,IL,003,00102,883,5,168,703,0,2,1,0,4,613,1,151,457,0,2,1,0,1,NA,10383,90612,NA,NA,08070,118,059,18,14,233.10580747812253,211.40453460620526
17003000103,IL,003,00103,375,2,107,260,0,3,0,0,3,236,1,81,151,0,3,0,0,0,NA,10383,90612,NA,NA,08070,118,059,18,14,89.74383452665076,81.3890214797136
17003000104,IL,003,00104,753,5,508,221,1,12,0,0,6,604,5,437,149,1,10,0,0,2,NA,10383,90612,NA,NA,08070,118,059,18,14,229.68337311058073,208.30071599045345
17003000105,IL,003,00105,908,6,319,561,1,0,0,0,21,589,3,276,303,1,0,0,0,6,NA,10383,90612,NA,NA,08070,118,059,18,14,223.97931583134448,203.12768496420048
17003000201,IL,003,00201,541,1,336,197,2,1,1,0,3,429,0,275,148,2,1,1,0,2,NA,10383,90576,NA,NA,08070,118,059,18,14,27,53
17003000301,IL,003,00301,621,11,285,320,1,0,0,0,4,444,8,208,223,1,0,0,0,4,NA,NA,93114,NA,NA,13590,118,059,18,14,122,61
17003000401,IL,003,00401,1808,84,1167,536,5,2,0,0,14,1466,73,913,466,5,2,0,0,7,NA,74457,93402,20640,03780,13590,118,059,18,14,92,150
17003000601,IL,003,00601,1160,12,1128,4,4,5,0,0,7,881,8,856,2,3,5,0,0,7,NA,21605,91980,NA,NA,42990,118,059,18,14,51,102
17003000801,IL,003,00801,966,2,894,51,9,1,0,0,9,699,1,665,21,8,1,0,0,3,NA,74873,93420,NA,NA,13590,118,059,18,14,130,152
17003000901,IL,003,00901,882,2,859,12,2,0,0,0,7,681,1,666,8,2,0,0,0,4,NA,NA,92304,NA,NA,13590,118,059,18,14,160,171
1700500BG01,IL,005,BG01,902,15,872,1,7,2,0,0,5,683,7,668,0,3,2,0,0,3,NA,60872,09694,NA,NA,17730,109,055,11,10,143.33600917431193,139.81135321100916
1700500BG02,IL,005,BG02,641,1,626,1,1,2,0,0,10,486,1,479,0,1,2,0,0,3,NA,59709,09694,07010,04770,17730,109,055,11,10,101.99311926605506,99.48509174311927
1700500BG03,IL,005,BG03,848,8,822,1,5,3,0,0,9,575,6,554,0,5,2,0,0,8,NA,59709,09694,37470,04770,18990,109,055,11,10,120.67087155963301,117.70355504587155
1700500CN01,IL,005,CN01,825,13,777,25,4,3,0,2,1,682,7,650,17,4,3,0,0,1,NA,31589,12112,NA,NA,17730,109,055,11,10,72.43666666666667,174.84
1700500CN02,IL,005,CN02,1210,28,1113,46,3,6,0,4,10,1067,24,981,41,3,6,0,4,8,NA,31589,12112,NA,NA,17730,109,055,11,10,113.32833333333332,273.53999999999996
1700500CN03,IL,005,CN03,2130,78,1155,861,24,9,0,1,2,1999,73,1036,856,24,9,0,0,1,NA,31589,12112,NA,NA,17730,109,055,11,10,212.3180303030303,512.470909090909
1700500CN04,IL,005,CN04,690,2,658,21,2,3,0,0,4,555,1,532,18,1,1,0,0,2,NA,31589,12112,NA,NA,17730,109,055,11,10,58.94772727272727,142.28181818181818
1700500CN05,IL,005,CN05,762,13,710,27,4,1,0,3,4,549,7,523,12,3,1,0,1,2,NA,31589,12112,NA,NA,17730,109,055,11,10,58.31045454545454,140.74363636363634
1700500CN06,IL,005,CN06,658,1,636,14,2,0,0,0,5,513,1,497,10,2,0,0,0,3,NA,31589,12112,NA,NA,17730,109,055,11,10,54.48681818181818,131.51454545454547
1700500CN07,IL,005,CN07,874,20,764,67,4,10,0,1,8,639,10,583,32,3,6,0,1,4,NA,31589,12112,NA,NA,17730,109,055,11,10,67.86954545454546,163.81636363636363
1700500CN1A,IL,005,CN1A,792,17,753,17,0,1,0,0,4,596,8,574,12,0,1,0,0,1,NA,31589,12112,NA,NA,17730,109,055,11,10,63.302424242424244,152.79272727272726
1700500LG01,IL,005,LG01,360,0,355,0,2,0,0,0,3,282,0,279,0,2,0,0,0,1,NA,20318,40741,NA,NA,17730,109,055,11,10,45.00847457627118,98.38135593220339
1700500LG02,IL,005,LG02,582,1,570,10,0,0,0,0,1,426,1,420,4,0,0,0,0,1,NA,NA,40741,NA,NA,17730,109,055,11,10,67.9915254237288,148.6186440677966
1700500MG01,IL,005,MG01,940,3,912,16,1,0,2,0,6,688,2,669,9,1,0,2,0,5,NA,51284,51297,NA,NA,27450,109,055,11,10,161.7211155378486,186.39043824701193
1700500MG02,IL,005,MG02,420,10,382,22,2,2,0,0,2,316,5,289,18,1,1,0,0,2,NA,NA,51297,NA,NA,27450,109,055,11,10,74.2788844621514,85.60956175298804
1700500ML00,IL,005,ML00,554,6,546,0,0,0,0,0,2,397,2,395,0,0,0,0,0,0,NA,NA,49321,07010,04770,17730,109,055,11,10,73,146
1700500OR00,IL,005,OR00,796,9,781,4,1,0,0,0,1,601,5,592,3,1,0,0,0,0,NA,55717,55730,NA,NA,17730,109,055,11,10,129,188
1700500PM01,IL,005,PM01,577,3,543,18,4,0,0,0,9,405,1,386,12,1,0,0,0,5,NA,70213,60586,NA,NA,27450,109,055,11,10,98.59188544152744,121.78997613365155
1700500PM02,IL,005,PM02,601,12,444,142,0,0,0,0,3,433,9,324,99,0,0,0,0,1,NA,51284,60586,NA,NA,27450,109,055,11,10,105.40811455847256,130.21002386634845
1700500SH01,IL,005,SH01,304,3,300,0,0,1,0,0,0,236,1,234,0,0,1,0,0,0,NA,NA,69641,NA,NA,17730,109,055,11,10,52.62949894142555,55.9604798870854
1700500SH02,IL,005,SH02,319,3,302,0,1,0,6,0,7,235,3,225,0,1,0,2,0,4,NA,57498,69641,NA,NA,19200,109,055,11,10,52.40649258997883,55.723359209597746
1700500SH03,IL,005,SH03,459,2,452,0,3,0,0,0,2,341,1,335,0,3,0,0,0,2,NA,70525,69641,NA,NA,17730,109,055,11,10,76.04516584333099,80.85815102328864
1700500SH04,IL,005,SH04,814,4,800,2,1,0,0,0,7,605,3,593,1,1,0,0,0,7,NA,70525,69641,NA,NA,17730,109,055,11,10,134.91884262526466,143.45800988002824
1700500TM01,IL,005,TM01,272,0,268,2,0,1,0,0,1,224,0,222,1,0,1,0,0,0,NA,NA,74418,NA,NA,27450,109,055,11,10,50.42424242424242,85.81818181818183
1700500TM02,IL,005,TM02,303,1,300,0,2,0,0,0,0,238,1,235,0,2,0,0,0,0,NA,39753,74418,NA,NA,08460,109,055,11,10,53.57575757575758,91.18181818181817
17007001001,IL,007,01001,1066,119,924,14,2,1,0,0,6,820,77,726,10,2,1,0,0,4,NA,05092,05105,NA,NA,05790,068,034,4,17,76.68698498701885,180.91093802912292
17007001002,IL,007,01002,1072,187,857,9,3,0,0,1,15,760,121,622,6,3,0,0,0,8,NA,05092,05105,NA,NA,05790,068,034,4,17,71.07574218309064,167.6735523196749
17007001003,IL,007,01003,1100,332,737,9,3,1,0,0,18,789,202,566,6,3,1,0,0,11,NA,05092,05105,NA,NA,05790,068,034,4,17,73.78784287165595,174.07162207924145
17007001004,IL,007,01004,2019,394,1558,27,4,15,0,2,19,1334,222,1072,17,3,13,0,0,7,NA,05092,05105,NA,NA,05790,068,034,4,17,124.75663167400383,294.31120894006096
17007001005,IL,007,01005,854,149,689,5,0,3,0,0,8,645,91,545,3,0,2,0,0,4,NA,05092,05105,NA,NA,05790,068,034,4,17,60.32086014222824,142.3018963765662
17007001006,IL,007,01006,930,114,790,16,1,1,0,1,7,641,64,569,4,1,1,0,0,2,NA,05092,05105,NA,NA,05790,068,034,4,17,59.94677728863303,141.41940399593634
17007001007,IL,007,01007,885,109,752,7,0,7,1,0,9,601,52,536,4,0,6,0,0,3,NA,05092,05105,NA,NA,05790,068,034,4,17,56.2059487526809,132.59448018963766
17007001008,IL,007,01008,2823,1282,1381,82,7,21,0,4,46,1820,766,969,47,3,17,0,0,18,NA,05092,05105,NA,NA,05790,068,034,4,17,170.20769838582234,401.5340331865899
17007001009,IL,007,01009,1105,131,945,3,3,5,1,0,17,829,85,725,2,3,5,1,0,8,NA,05092,05105,NA,NA,05790,068,034,4,17,77.52867140760809,182.89654588554012
17007001010,IL,007,01010,913,350,535,6,3,10,0,0,9,635,218,398,6,3,9,0,0,1,NA,05092,05105,NA,NA,05790,068,034,4,17,59.38565300824021,140.09566542499155
17007001011,IL,007,01011,1131,190,915,12,2,0,0,0,12,822,129,675,10,1,0,0,0,7,NA,05092,05105,NA,NA,05790,068,034,4,17,76.87402641381645,181.35218421943785
17007001012,IL,007,01012,911,197,691,6,3,1,0,1,12,658,134,513,5,1,0,0,0,5,NA,05092,05105,NA,NA,05790,068,034,4,17,61.53662941641269,145.16999661361328
17007001013,IL,007,01013,794,80,706,2,2,2,0,0,2,585,46,532,2,2,2,0,0,1,NA,05092,05105,NA,NA,05790,068,034,4,17,54.709617338300035,129.06451066711818
17007001014,IL,007,01014,957,167,770,5,2,8,0,0,5,656,91,555,1,2,4,0,0,3,NA,05092,05105,NA,NA,05790,068,034,4,17,61.34958798961508,144.72875042329835
17007001015,IL,007,01015,1618,186,1398,1,3,9,1,0,20,1061,112,928,0,3,6,1,0,11,NA,05092,05105,NA,NA,05790,068,034,4,17,99.22547691613049,234.08110396207246
17007001016,IL,007,01016,1354,36,1302,5,0,5,0,1,5,968,21,939,2,0,5,0,1,0,NA,05092,05105,NA,NA,05790,068,034,4,17,90.52805057004177,213.56315611242806
17007001017,IL,007,01017,1419,26,1379,5,3,0,0,0,6,1153,20,1122,5,2,0,0,0,4,NA,05092,05105,NA,NA,05790,068,034,4,17,107.8293825488204,254.3784287165594
17007001018,IL,007,01018,1573,23,1499,9,2,26,0,0,14,1084,14,1038,4,1,20,0,0,7,NA,45031,05105,NA,NA,05790,068,034,4,17,101.37645332430297,239.15543515069422
17007001019,IL,007,01019,1607,110,1466,6,0,17,0,0,8,1090,47,1027,3,0,11,0,0,2,NA,NA,05105,NA,NA,05790,068,034,4,17,101.93757760469579,240.479173721639
17007001020,IL,007,01020,1081,22,1028,9,3,8,0,0,11,767,10,742,3,2,7,0,0,3,NA,05092,05105,NA,NA,05790,068,034,4,17,71.73038717688226,169.21791398577716
17007002001,IL,007,02001,1241,126,1096,2,7,1,0,0,9,980,76,894,2,4,1,0,0,3,NA,05092,26441,NA,NA,05790,068,034,4,17,83.81956649091974,198.06678383128295
17007002002,IL,007,02002,934,20,899,1,0,5,0,0,9,727,12,706,1,0,5,0,0,3,NA,13074,26441,NA,NA,05790,068,034,4,17,62.18043350908025,146.93321616871705
17007003001,IL,007,03001,1147,15,1119,2,1,6,0,0,4,820,9,802,2,1,4,0,0,2,NA,10422,10435,21180,19620,05790,068,034,4,17,36.77645409950946,84.7582340574632
17007003002,IL,007,03002,3269,219,2936,43,9,11,0,0,51,2034,112,1852,30,7,9,0,0,24,NA,75360,10435,NA,NA,05790,068,034,4,17,91.22354590049054,210.24176594253677
17007004001,IL,007,04001,931,16,904,2,1,4,0,0,4,700,10,684,0,1,3,0,0,2,NA,NA,46318,21180,19620,28700,068,034,4,17,77,240
17007005001,IL,007,05001,1001,33,954,3,0,4,0,0,7,749,19,721,2,0,3,0,0,4,NA,05092,71578,33750,24570,05790,068,034,4,17,83,223
17007006001,IL,007,06001,1585,153,1403,16,3,4,0,1,5,1081,84,982,8,3,2,0,0,2,NA,05092,07302,00077,24570,05790,068,034,4,17,92.55919661733614,280.534355179704
17007006002,IL,007,06002,1077,12,1050,1,1,12,0,0,1,811,8,792,1,1,8,0,0,1,NA,05092,07302,00077,24570,05790,068,034,4,17,69.44080338266386,210.465644820296
17007007001,IL,007,07001,1671,247,1384,10,13,5,0,0,12,1196,148,1029,3,6,3,0,0,7,NA,11124,07328,00077,24570,28700,068,034,4,17,107,259
17007008001,IL,007,08001,542,12,526,0,1,0,0,0,3,395,7,385,0,1,0,0,0,2,NA,NA,42951,NA,NA,28700,068,034,4,17,35,145
17007009001,IL,007,09001,1150,23,1122,0,3,0,0,0,2,761,17,740,0,2,0,0,0,2,NA,61145,61158,NA,NA,28700,068,034,4,17,66.84217942696101,137.97369657116016
17007009002,IL,007,09002,2026,139,1821,34,1,11,0,2,18,1368,66,1267,18,1,11,0,0,5,NA,61145,61158,NA,NA,28700,068,034,4,17,120.15782057303898,248.0263034288398
17009000101,IL,009,00101,107,0,107,0,0,0,0,0,0,78,0,78,0,0,0,0,0,0,NA,NA,09291,NA,NA,27300,095,048,11,19,19,32
17009000201,IL,009,00201,334,3,319,0,0,0,0,0,12,257,3,244,0,0,0,0,0,10,NA,NA,16262,NA,NA,27300,095,048,11,19,53,122
17009000301,IL,009,00301,285,2,275,1,2,1,2,2,0,223,2,219,0,1,1,0,0,0,NA,NA,23308,NA,NA,27300,095,048,11,19,47,92
17009000401,IL,009,00401,342,5,332,0,0,1,0,0,4,239,4,232,0,0,1,0,0,2,NA,50790,42561,NA,NA,27300,095,048,11,19,50,133
17009000501,IL,009,00501,162,6,155,0,1,0,0,0,0,127,2,124,0,1,0,0,0,0,NA,NA,49685,NA,NA,27300,095,048,11,19,27,55
