GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,DISTRICT.x,DISTRICT.y,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
45019000066,SC,019,66,1586,24,1255,276,5,14,0,0,12,1264,18,1060,159,5,12,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,135.24219870164492,190.705160997471
45019000067,SC,019,67,1670,10,569,1053,4,11,4,1,18,1220,6,508,678,3,9,3,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,130.534400645575,184.06669020325526
45019000068,SC,019,68,1718,39,504,1093,7,59,0,1,15,1258,23,441,731,5,45,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,134.60022623945358,189.79991498007797
45019000069,SC,019,69,2966,97,317,2478,6,24,2,1,41,1761,82,274,1347,6,21,2,1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,188.41891765316194,265.6897061048627
45019000070,SC,019,70,1247,75,606,513,12,4,1,2,34,933,54,513,333,9,3,0,2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,99.8267178707553,140.7657557046206
45019000071,SC,019,71,2767,37,1426,1208,22,35,1,2,36,1898,30,1176,625,16,31,1,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,203.07728887319783,286.3594901686709
45019000072,SC,019,72,1206,40,1010,126,9,13,0,0,8,1011,38,878,77,3,11,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,108.17235987924289,152.53395393073038
45019000073,SC,019,73,951,5,543,369,11,14,0,0,9,754,5,474,249,10,9,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,80.67453941537995,113.75924951906103
45019000074,SC,019,74,1716,38,243,1381,3,24,0,0,27,1213,31,213,937,2,15,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,129.7854327730184,183.01056984963
45019000075,SC,019,75,1777,119,353,1279,9,6,0,0,11,1155,81,267,790,6,4,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,123.57969897183534,174.25985834816376
45019000076,SC,019,76,1010,7,412,581,1,1,0,1,7,695,6,362,322,1,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,74.36181020383167,104.85766368136262
45019000077,SC,019,77,2643,109,940,1512,9,16,1,6,50,1720,82,759,826,9,14,0,2,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,184.0321058281877,259.50385831934346
45019000078,SC,019,78,621,6,217,381,4,2,0,0,11,463,6,200,249,2,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,49.53887499909936,69.85481767549769
45019000079,SC,019,79,476,1,58,410,0,0,1,0,6,366,1,55,307,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,39.1603201936725,55.22000706097658
45019000080,SC,019,80,2678,219,1254,1122,11,19,0,5,48,1929,158,999,718,6,17,0,0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,206.3941465945198,291.0365945918683
45019000081,SC,019,81,1939,172,986,700,6,29,1,2,43,1522,147,801,510,6,27,1,2,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,162.84701457587306,229.63073974537252
45019000082,SC,019,82,2491,507,1178,689,16,53,1,4,43,1860,381,968,423,14,45,1,4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,199.01146327931926,280.62626539184816
45019000083,SC,019,83,64,0,60,3,0,0,0,1,0,52,0,50,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.563761338991721,7.845465484073175
45019000084,SC,019,84,4237,88,3127,810,31,106,4,9,62,3504,76,2681,586,23,90,4,5,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,374.91191791974984,528.6636741575463
45019000085,SC,019,85,700,18,476,177,1,20,0,0,8,529,9,379,116,1,19,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,56.60057208320424,79.81252386682134
45019000086,SC,019,86,1194,19,848,259,3,43,0,4,18,937,16,687,188,3,34,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,100.2546995122162,141.36925304954931
45019000087,SC,019,87,2257,50,1034,1056,5,62,3,2,45,1384,35,796,479,5,55,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,148.08164794547196,208.81008134533218
45019000088,SC,019,88,1581,33,1234,279,5,11,0,0,19,1487,33,1171,257,5,8,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,159.1021752130902,224.35013797724636
45019000089,SC,019,89,2852,83,1379,1259,26,53,0,1,51,1878,48,1042,702,13,41,0,1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,200.93738066589333,283.34200344402734
45019000090,SC,019,90,1201,16,701,449,13,0,0,3,19,853,11,512,308,11,0,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,91.26708504153727,128.6958088060465
45019000091,SC,019,91,596,34,442,88,8,6,0,0,18,419,19,320,58,6,6,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,44.831076943029444,63.21634688128193
45019000092,SC,019,92,3302,132,1171,1834,8,83,1,20,53,2312,101,950,1154,8,63,1,17,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,247.37338876440114,348.8214653687919
45019000093,SC,019,93,2279,273,1056,883,7,12,0,8,40,1537,195,826,469,7,11,0,7,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,164.45194573135146,231.8938547888552
45019000094,SC,019,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
45019000095,SC,019,95,578,21,432,67,6,14,6,4,28,359,13,272,40,4,8,2,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,38.41135232111592,54.16388670735134
45019000096,SC,019,96,1796,61,771,872,4,43,3,3,39,1300,35,624,574,3,36,1,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,139.09403347479304,196.13663710182936
45019000097,SC,019,97,622,34,457,105,0,10,1,2,13,367,19,274,61,0,8,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,39.26731560403773,55.370881397208755
45019000098,SC,019,98,426,32,289,86,1,6,0,0,12,425,32,288,86,1,6,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,45.4730494052208,64.12159289867498
45019000099,SC,019,99,264,10,201,38,0,4,3,0,8,143,6,110,20,0,3,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,15.300343682227233,21.575030081201227
45019000100,SC,019,100,802,49,575,141,8,8,0,4,17,478,34,347,79,4,7,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,51.143806154577746,72.11793271898033
45019000101,SC,019,101,161,2,125,24,2,6,0,0,2,123,1,98,16,2,5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,13.160435474922725,18.5575433565577
45019000102,SC,019,102,596,65,430,81,7,2,0,0,11,398,37,301,51,4,2,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42.584173325359714,60.047985820406225
45019000103,SC,019,103,2008,41,1111,771,3,49,2,0,31,1504,24,925,493,3,43,2,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,160.92109718929902,226.91500169319337
45019000104,SC,019,104,1422,101,949,294,9,18,0,5,46,898,56,643,168,6,12,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,96.08187850797242,135.48515393649444
45019000105,SC,019,105,2736,96,1528,934,8,91,1,7,71,2132,71,1298,637,7,76,1,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,228.11421489866058,321.6640848470002
45019000106,SC,019,106,1519,56,545,867,4,36,1,4,6,994,35,410,513,1,32,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,106.35343790303406,149.9690902147834
45019000107,SC,019,107,1138,44,789,261,8,17,0,0,19,960,40,705,189,7,13,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,102.7155939506164,144.8393627828894
45019000108,SC,019,108,4455,226,1554,2470,15,82,7,17,84,3111,142,1293,1540,12,75,3,8,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,332.86272164621624,469.3700600183009
45019000109,SC,019,109,2879,83,834,1742,4,146,7,2,61,1984,55,691,1093,4,108,2,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,212.2788941646072,299.334683084638
45019000110,SC,019,110,3137,41,2731,263,7,61,0,2,32,2251,27,1993,161,5,46,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,240.84666873212242,339.6181308586292
45019000111,SC,019,111,803,25,690,73,0,12,1,0,2,621,20,534,54,0,11,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,66.44414983680498,93.69296280018158
45019000112,SC,019,112,1535,19,1346,128,3,26,0,0,13,1169,11,1036,93,2,19,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,125.0776347169485,176.37209905541425
45019000113,SC,019,113,934,5,823,93,2,5,0,1,5,723,4,645,64,1,5,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,77.35768169405797,109.08214509586357
45019000114,SC,019,114,2688,30,2240,322,8,35,0,3,50,1943,22,1653,208,7,26,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,207.89208233963296,293.1488352991188
45019000115,SC,019,115,1405,13,1011,350,2,14,2,0,13,1017,11,763,222,1,11,1,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,108.81433234143424,153.43919994812344
45019000116,SC,019,116,553,18,387,136,1,8,0,0,3,424,15,303,96,1,6,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,45.36605399485558,63.97071856244281
45019000117,SC,019,117,748,12,663,54,0,10,0,0,9,546,7,480,45,0,9,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,58.41949405941307,82.37738758276834
45019000118,SC,019,118,2154,57,1436,556,3,59,5,11,27,1642,46,1140,386,2,41,3,7,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,175.68646381970012,247.73566009323372
45019000119,SC,019,119,3791,67,2796,723,9,117,8,14,57,3277,54,2509,562,8,90,6,8,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,350.62395976684365,494.4151998328422
45019000120,SC,019,120,3818,96,2386,1096,9,151,13,9,58,3301,70,2183,870,8,109,9,6,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,353.1918496156091,498.03618390241445
45019000121,SC,019,121,355,0,32,313,0,8,0,0,2,269,0,29,234,0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,28.781765388245635,40.58519644645546
45019000122,SC,019,122,2548,109,1961,359,5,68,4,15,27,2054,75,1630,264,5,56,4,4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,219.768572890173,309.8958866208904
45019000123,SC,019,123,470,4,447,16,1,1,0,0,1,382,3,364,12,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,40.87224675951611,57.6339964406914
45019000124,SC,019,124,1781,48,1378,291,1,31,0,1,31,1476,28,1171,225,1,29,0,1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,157.9252256990727,222.69052027869242
45019000125,SC,019,125,1420,16,1283,89,2,24,0,0,6,1126,15,1012,74,2,20,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,120.47683207124382,169.88450259743067
45019000126,SC,019,126,822,2,766,43,1,5,2,1,2,663,2,619,33,0,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,70.93795707214444,100.02968492193297
45019000127,SC,019,127,2169,16,1460,621,4,44,7,3,14,1870,12,1317,484,4,34,5,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,200.08141738297152,282.13500875417
45019000128,SC,019,128,851,6,156,667,1,6,0,4,11,673,3,135,519,1,3,0,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,72.0079111757967,101.53842828425473
45019000129,SC,019,129,2394,22,328,1999,1,15,0,7,22,1634,18,278,1314,1,12,0,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,174.83050053677832,246.5286654033763
45019000130,SC,019,130,1764,29,658,1051,5,8,0,0,13,1300,16,569,696,5,8,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,139.09403347479304,196.13663710182936
45019000131,SC,019,131,1502,16,473,992,1,13,0,0,7,1127,14,433,661,1,13,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,120.58382748160905,170.03537693366286
45019000132,SC,019,132,926,29,399,458,3,21,1,2,13,688,20,328,312,3,16,1,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,73.61284233127508,103.80154332773739
45019000133,SC,019,133,1429,28,432,959,1,2,1,0,6,1049,14,376,650,1,2,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,112.23818547312146,158.2671787075531
45019000134,SC,019,134,1927,17,1169,685,8,30,1,1,16,1649,14,1065,531,5,25,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,176.4354316922567,248.79178044685895
45019000135,SC,019,135,974,5,588,367,1,4,0,0,9,840,4,547,281,1,2,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,89.87614470678935,126.73444243502821
45019000136,SC,019,136,1697,15,1652,14,4,6,1,0,5,1413,11,1380,10,3,4,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,151.1845148460635,213.18543709606533
45019000137,SC,019,137,1434,9,1407,7,0,7,0,0,4,1178,6,1158,6,0,6,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,126.04059341023553,177.72996808150384
45019000138,SC,019,138,1417,8,1377,18,0,13,0,0,1,1162,8,1128,14,0,11,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,124.32866684439193,175.31597870178902
45019000139,SC,019,139,2001,34,1536,376,5,21,0,5,24,1552,28,1228,262,4,15,0,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,166.05687688682983,234.15696983233784
45019000140,SC,019,140,1447,31,1093,277,2,24,0,7,13,1138,18,907,181,2,19,0,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,121.76077699562653,171.6949946322168
45019000141,SC,019,141,967,7,740,210,2,7,0,0,1,752,6,594,143,2,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,80.46054859464951,113.45750084659669
45019000142,SC,019,142,1192,8,1136,32,0,8,0,1,7,988,6,950,21,0,6,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,105.7114654408427,149.06384419739032
45019000143,SC,019,143,1790,10,1727,33,3,5,0,1,11,1527,9,1476,27,3,4,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,113.8242799582152,315.4949261304283
45019000144,SC,019,144,1857,17,1351,449,5,24,1,0,10,1499,13,1200,251,4,21,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,111.73712878674824,309.70981942993586
45019000145,SC,019,145,1746,40,1369,300,5,14,0,1,17,1395,29,1134,200,5,12,0,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,103.98485300701388,288.2222802566781
45019000146,SC,019,146,1942,51,1520,348,3,10,0,0,10,1538,26,1263,229,3,10,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,114.64423220414864,317.7676466199075
45019000147,SC,019,147,2269,23,1473,746,4,6,0,0,17,1896,17,1294,564,3,6,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,141.32995075361887,391.73436800477543
45019000148,SC,019,148,2244,49,1797,337,6,21,1,3,30,1750,37,1476,200,5,15,0,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,130.4469482166841,361.569168780779
45019000149,SC,019,149,1078,1,1012,48,4,6,0,0,7,891,1,837,40,3,6,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,66.41613192060886,184.09035964781376
45019000150,SC,019,150,1792,24,1713,32,1,13,2,0,7,1353,14,1301,22,1,10,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,100.85412624981346,279.5446202059394
45019000151,SC,019,151,1298,10,1240,31,3,10,0,0,4,1004,6,965,21,3,6,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,74.83927771974332,207.43739740337264
45019000152,SC,019,152,1628,13,1546,39,3,18,0,1,8,1239,9,1183,30,3,10,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,92.35643933741233,255.9909714967915
45019000153,SC,019,153,759,8,713,25,0,3,0,0,10,599,3,569,18,0,2,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,44.65012684673929,123.75996119982092
45019000154,SC,019,154,1887,33,1676,151,3,9,0,0,15,1440,18,1284,118,3,8,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,107.33920310401433,297.51977316818386
45019000155,SC,019,155,1847,12,1131,682,1,5,1,4,11,1334,8,817,492,1,5,1,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,99.43784509774662,275.6190120877481
45019000156,SC,019,156,1751,8,1525,187,3,10,0,3,15,1376,6,1218,128,3,10,0,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,102.56857185494702,284.29667213848677
45019000157,SC,019,157,1766,10,1519,193,4,27,0,1,12,1343,8,1178,127,4,20,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,100.10871511714669,277.4785106700492
45019000158,SC,019,158,1264,5,242,1005,0,7,0,1,4,988,3,214,762,0,7,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,73.6466199074765,204.13162214594837
45019000159,SC,019,159,2059,39,1781,193,2,8,2,3,31,1569,26,1372,134,2,7,1,3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,116.9550067154156,324.172586181167
45019000160,SC,019,160,2609,30,1032,1520,4,9,0,3,11,2038,21,835,1159,3,7,0,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,151.91478883748695,421.07312341441576
45019000161,SC,019,161,1334,8,1282,16,7,2,0,0,19,1191,7,1147,14,7,2,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,88.77846590061185,246.07364572451874
45019000162,SC,019,162,951,22,904,8,3,2,0,0,12,834,13,801,5,3,2,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,62.167288464408294,172.31353529323982
45019000163,SC,019,163,1163,2,1140,4,2,2,0,0,13,1093,2,1076,2,2,2,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,116.81251886887391,193.80758780315992
45019000164,SC,019,164,1580,192,608,753,4,2,10,1,10,1205,147,487,551,4,2,10,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,128.78232867062493,213.66710274730804
45019000165,SC,019,165,1411,152,522,714,0,5,0,0,18,1041,90,438,504,0,4,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,111.25510717520379,184.58709872194828
45019000166,SC,019,166,1925,156,1216,508,10,20,0,1,14,1441,100,965,343,9,14,0,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,154.0044278957432,255.51393780819163
45019000167,SC,019,167,1615,61,987,529,12,5,0,11,10,1223,40,784,377,7,5,0,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,130.7060481030492,216.85881050618897
45019000168,SC,019,168,1719,55,834,797,6,6,2,0,19,1242,29,646,541,2,6,2,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,132.73664083727482,220.22783536278553
45019000169,SC,019,169,2646,36,1325,1221,12,37,0,1,14,1912,31,1046,796,6,26,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,204.57522461831098,288.4717308759213
45019000170,SC,019,170,935,6,248,655,1,5,0,2,18,674,5,204,450,1,3,0,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,72.11490658616192,101.68930262048691
45019000171,SC,019,171,2328,8,1317,993,4,0,0,2,4,1706,4,1023,673,3,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,328.6139910509658,182.08752591945867
45019000172,SC,019,172,2038,137,1396,481,9,7,0,0,8,1538,71,1090,354,9,7,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,164.37113817047398,272.7136962866056
45019000173,SC,019,173,1215,49,526,630,3,1,0,0,6,928,37,425,459,2,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,254.89930209371886,109.63908275174477
45019000174,SC,019,174,1396,59,380,951,0,1,0,0,5,1078,48,328,696,0,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,296.1006979062812,127.36091724825525
45019000175,SC,019,175,1189,7,1154,15,5,1,0,3,4,1154,7,1120,15,5,1,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,123.33179027875616,204.623930763812
45019000176,SC,019,176,1559,30,655,866,3,0,1,0,4,1188,18,542,622,3,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,384,84
45019000177,SC,019,177,2120,62,311,1732,0,2,0,2,11,1514,48,266,1189,0,2,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,291.6304703699662,161.5946742333297
45019000178,SC,019,178,1505,14,970,498,6,4,0,0,13,1177,8,786,365,4,4,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,226.71668667466986,125.62545018007202
45019000179,SC,019,179,2655,66,847,1723,5,1,0,1,12,1854,42,648,1153,4,1,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,357.1221215759031,197.88409909418314
45019000180,SC,019,180,1673,52,779,828,1,3,0,0,10,1171,33,600,529,1,3,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,225.5609516533886,124.98504856488049
45019000181,SC,019,181,1681,23,464,1181,6,4,0,0,3,1193,18,366,800,4,2,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,229.79864673141984,127.33318782058276
45019000182,SC,019,182,745,2,515,221,1,0,0,0,6,548,2,395,147,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,105.55713194368657,58.49001418749318
45019000183,SC,019,183,870,8,722,115,1,19,0,0,5,630,6,522,86,1,14,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,67.407108530092,95.05083182627115
45019000184,SC,019,184,1841,25,1214,574,5,11,0,1,11,1459,19,1015,403,5,10,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,156.10630372286388,220.12565656274543
45019000185,SC,019,185,1473,48,1199,181,3,23,0,0,19,1223,36,1016,140,3,19,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,130.85538687667068,184.51931321195178
45019000186,SC,019,186,438,3,422,5,0,8,0,0,0,379,3,365,3,0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,30.976148863986843,71.93480004112266
45019000187,SC,019,187,379,0,264,95,0,11,0,0,9,321,0,221,89,0,7,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,34.345526727237356,48.43066193052864
45021000001,SC,021,1,1637,12,1525,63,11,6,0,0,20,1250,8,1176,40,11,4,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,150.77485334253535,216.18251403833483
45021000002,SC,021,2,1447,19,1372,35,1,2,0,2,16,1055,13,1010,24,1,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,127.25397622109985,182.4580418483546
45021000003,SC,021,3,808,6,765,30,0,6,0,0,1,558,3,529,19,0,6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,67.3058945321078,96.50387426671269
45021000004,SC,021,4,2079,26,1854,160,5,13,0,0,21,1502,13,1350,118,3,7,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,181.1710637763905,259.7649088684632
45021000005,SC,021,5,1219,15,983,212,1,0,0,0,8,865,7,714,138,1,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,83.20592383638929,128.712976022567
45021000006,SC,021,6,944,15,900,21,3,0,0,0,5,720,12,687,14,3,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,69.25811001410437,107.13681241184767
45021000007,SC,021,7,1066,4,1017,21,0,2,0,0,22,804,3,770,18,0,2,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,77.33822284908321,119.6361071932299
45021000008,SC,021,8,1478,49,1327,88,1,5,0,0,8,1057,35,947,63,1,5,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,127.49521598644792,182.80393387081597
45021000009,SC,021,9,1563,149,762,642,2,1,0,0,7,1116,84,592,431,2,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,134.6117890642156,193.00774853342537
45021000010,SC,021,10,864,7,693,157,0,0,0,0,7,631,5,517,105,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,60.69703808180537,93.89351198871651
45021000011,SC,021,11,417,3,283,125,3,0,1,0,2,297,2,200,92,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,28.568970380818055,44.193935119887165
45021000012,SC,021,12,720,3,677,32,0,6,0,0,2,553,3,520,24,0,4,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,66.70279511873764,95.63914421055934
45021000013,SC,021,13,1768,19,1344,344,6,17,0,1,37,1290,14,1004,238,5,12,0,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,155.59964864949652,223.10035448756156
45021000014,SC,021,14,3683,161,2358,1112,4,12,1,3,32,2550,87,1779,655,4,5,1,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,307.5807008187722,441.0123286382031
45021000015,SC,021,15,943,5,925,3,5,2,0,0,3,756,3,745,3,4,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,72.7210155148096,112.49365303244006
45021000016,SC,021,16,1276,4,1158,106,1,0,0,0,7,960,3,879,75,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,92.34414668547251,142.8490832157969
45021000017,SC,021,17,1080,4,807,242,1,2,0,0,24,786,2,606,165,1,1,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,75.6067700987306,116.95768688293371
45021000018,SC,021,18,1193,135,1016,24,5,0,0,0,13,911,113,768,17,4,0,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,87.63074753173484,135.55782792665727
45021000019,SC,021,19,820,4,768,30,5,0,0,0,13,620,3,585,21,4,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,74.78432725789754,107.22652696301408
45021000020,SC,021,20,2161,44,1856,238,3,18,0,0,2,1660,28,1446,170,2,12,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,200.22900523888697,287.0903786429087
