GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
22017000137,LA,017,137,5023,103,2786,2033,40,6,0,6,49,3502,61,2096,1275,31,6,0,4,29,NA,70000,94222,00300,1,39,4,5,NA,NA
22017000138,LA,017,138,2928,33,2656,199,13,6,0,0,21,2194,21,2014,134,8,3,0,0,14,NA,07730,94222,00300,1,39,4,5,NA,NA
22017000139,LA,017,139,1820,20,1612,159,17,3,1,1,7,1345,14,1185,122,12,3,1,1,7,NA,51830,94024,00300,1,39,4,5,NA,NA
22017000140,LA,017,140,371,36,248,81,1,0,0,0,5,266,18,179,66,1,0,0,0,2,NA,NA,94024,00300,4,39,4,5,NA,NA
22017000141,LA,017,141,440,17,125,293,2,0,0,0,3,304,9,92,198,2,0,0,0,3,NA,05945,94024,00300,4,39,4,5,NA,NA
22017000142,LA,017,142,863,5,827,19,3,3,0,0,6,704,4,677,13,2,3,0,0,5,NA,57590,94024,00300,1,39,4,5,NA,NA
22017000143,LA,017,143,2872,26,2408,397,13,13,0,0,15,2139,15,1865,230,12,9,0,0,8,NA,78890,94024,00300,1,39,4,5,NA,NA
22017000144,LA,017,144,2634,16,1511,1065,12,2,0,0,28,1808,12,1166,605,10,2,0,0,13,NA,78890,94024,00300,1,39,4,5,NA,NA
22017000145,LA,017,145,152,0,72,75,0,0,0,0,5,116,0,55,58,0,0,0,0,3,NA,29010,94024,00300,1,39,4,5,NA,NA
22017000146,LA,017,146,580,7,291,277,1,0,0,0,4,430,6,241,179,1,0,0,0,3,NA,36885,94024,00300,1,39,4,5,NA,NA
22017000147,LA,017,147,590,4,375,196,9,0,0,0,6,444,4,296,133,6,0,0,0,5,NA,65710,94024,00300,1,39,4,5,NA,NA
22017000149,LA,017,149,307,1,216,85,5,0,0,0,0,210,1,165,43,1,0,0,0,0,NA,65710,94024,00300,1,39,4,5,NA,NA
22017000150,LA,017,150,258,1,251,4,1,0,0,0,1,205,1,200,2,1,0,0,0,1,NA,36885,94024,00300,1,39,4,5,NA,NA
22017000151,LA,017,151,387,1,297,87,0,1,0,0,1,284,1,223,58,0,1,0,0,1,NA,36150,94024,00300,1,39,4,5,NA,NA
22017000154,LA,017,154,178,1,97,80,0,0,0,0,0,137,1,74,62,0,0,0,0,0,NA,29010,94024,00300,1,39,4,5,NA,NA
22017000155,LA,017,155,272,0,205,65,2,0,0,0,0,192,0,145,46,1,0,0,0,0,NA,05945,94024,00300,1,39,4,5,NA,NA
22017000156,LA,017,156,1219,21,658,530,1,0,0,0,9,827,12,509,300,1,0,0,0,5,NA,57590,94024,00300,1,39,4,5,NA,NA
22017000157,LA,017,157,833,6,667,148,3,0,0,2,7,597,4,488,95,1,0,0,2,7,NA,51830,94024,00300,1,39,4,5,NA,NA
22017000158,LA,017,158,2050,12,1946,60,11,8,0,0,13,1501,10,1432,38,7,8,0,0,6,NA,07730,94024,00300,1,39,4,5,NA,NA
22017000159,LA,017,159,2458,44,1863,505,10,8,3,3,22,1812,31,1402,346,6,7,3,0,17,NA,31705,95617,00300,1,38,4,5,NA,NA
22019000160,LA,019,160,1770,22,1681,27,17,6,0,0,17,1217,13,1159,21,10,6,0,0,8,NA,NA,95704,00330,35,25,7,7,NA,NA
22019000161,LA,019,161,1320,7,1256,46,1,0,0,1,9,886,6,844,27,1,0,0,0,8,NA,NA,94027,00330,35,25,7,7,NA,NA
22019000162,LA,019,162,2766,55,2635,47,0,6,0,2,21,1972,37,1883,34,0,5,0,2,11,NA,52425,94027,00330,35,27,7,7,NA,NA
22019000163,LA,019,163,2583,47,2393,97,11,18,1,4,12,1692,33,1572,61,8,9,1,1,7,NA,52425,94027,00330,35,27,7,7,NA,NA
22019000164,LA,019,164,522,7,493,10,6,5,0,0,1,375,5,356,9,2,3,0,0,0,NA,52425,94027,00330,35,25,7,7,NA,NA
22019000165,LA,019,165,2671,32,2347,257,9,5,0,0,21,1840,21,1617,178,6,5,0,0,13,NA,52425,94027,00330,35,27,7,7,NA,NA
22019000166,LA,019,166,2958,41,2610,260,8,9,1,1,28,2119,28,1896,167,7,8,1,1,11,NA,52425,94027,00330,35,25,7,7,NA,NA
22019000167,LA,019,167,2389,32,2267,50,15,17,0,2,6,1714,20,1638,27,10,15,0,0,4,NA,52425,94027,00330,35,27,7,7,NA,NA
22019000260,LA,019,260,476,9,457,8,0,0,0,2,0,347,5,334,7,0,0,0,1,0,NA,NA,95476,00330,37,25,7,7,NA,NA
22019000261,LA,019,261,553,6,542,3,2,0,0,0,0,385,4,379,2,0,0,0,0,0,NA,NA,95476,00330,37,25,7,7,NA,NA
22019000262,LA,019,262,627,7,612,4,0,1,0,0,3,459,4,447,4,0,1,0,0,3,NA,NA,95476,00330,37,25,7,7,NA,NA
22019000300,LA,019,300,2456,16,99,2311,1,0,0,2,27,1744,12,77,1633,1,0,0,2,19,NA,41155,94225,00330,34,27,7,7,NA,NA
22019000301,LA,019,301,1562,9,177,1337,3,12,0,6,18,1105,4,140,930,1,10,0,4,16,NA,41155,94225,00330,34,27,7,7,NA,NA
22019000302,LA,019,302,669,10,293,343,1,10,0,0,12,560,9,267,268,1,5,0,0,10,NA,41155,94405,00330,34,27,7,7,NA,NA
22019000303,LA,019,303,1485,3,23,1446,1,3,0,2,7,1037,2,19,1006,1,2,0,2,5,NA,41155,94405,00330,34,27,7,7,NA,NA
22019000304,LA,019,304,1672,3,12,1633,5,0,0,5,14,1172,3,12,1140,3,0,0,5,9,NA,41155,94225,00330,34,27,7,7,NA,NA
22019000305,LA,019,305,1761,19,37,1679,5,3,0,2,16,1257,12,29,1195,3,3,0,2,13,NA,41155,94405,00330,34,27,7,7,NA,NA
22019000306,LA,019,306,1702,37,1487,154,0,9,1,3,11,1395,27,1228,122,0,8,0,1,9,NA,41155,94786,00330,35,27,7,7,NA,NA
22019000307,LA,019,307,695,13,75,603,3,1,0,0,0,508,7,65,433,2,1,0,0,0,NA,41155,94405,00330,34,27,7,7,NA,NA
22019000308,LA,019,308,2062,30,33,1968,2,0,0,4,25,1379,24,23,1312,2,0,0,2,16,NA,41155,94405,00330,34,27,7,7,NA,NA
22019000309,LA,019,309,2104,43,262,1717,12,20,0,17,33,1575,30,216,1265,10,15,0,9,30,NA,41155,94588,00330,34,27,7,7,NA,NA
22019000310,LA,019,310,1384,14,743,532,0,54,1,5,35,1084,13,614,391,0,38,1,4,23,NA,41155,94786,00330,34,27,7,7,NA,NA
22019000311,LA,019,311,862,10,170,656,2,6,0,3,15,593,7,144,424,2,5,0,3,8,NA,41155,94588,00330,34,27,7,7,NA,NA
22019000312,LA,019,312,2994,21,373,2544,6,12,1,9,28,2012,16,327,1637,4,6,0,8,14,NA,41155,94588,00330,34,27,7,7,NA,NA
22019000313,LA,019,313,2763,36,767,1928,5,10,1,1,15,2240,29,714,1473,4,9,1,0,10,NA,41155,94588,00330,34,27,7,7,NA,NA
22019000314,LA,019,314,1508,4,1230,246,5,8,0,2,13,1187,4,997,166,3,6,0,1,10,NA,41155,94786,00330,35,27,7,7,NA,NA
22019000315,LA,019,315,2186,23,902,1226,2,12,0,1,20,1593,19,757,788,2,9,0,1,17,NA,41155,94786,00330,34,27,7,7,NA,NA
22019000316,LA,019,316,2931,91,1503,1198,12,64,2,0,61,2083,59,1286,646,12,47,2,0,31,NA,41155,94786,00330,35,27,7,7,NA,NA
22019000317,LA,019,317,1593,34,1006,517,3,5,1,4,23,1242,27,857,333,3,3,1,3,15,NA,41155,94786,00330,35,27,7,7,NA,NA
22019000318,LA,019,318,1564,22,1104,417,3,13,0,2,3,1235,18,935,267,3,9,0,0,3,NA,41155,94954,00330,35,25,7,7,NA,NA
22019000319,LA,019,319,1410,12,1007,367,5,9,0,0,10,1055,8,811,221,3,6,0,0,6,NA,41155,94954,00330,35,25,7,7,NA,NA
22019000320,LA,019,320,1982,27,838,1078,4,7,0,11,17,1416,17,722,649,4,7,0,6,11,NA,41155,94954,00330,35,25,7,7,NA,NA
22019000321,LA,019,321,1184,10,366,798,0,1,0,3,6,854,8,323,517,0,1,0,2,3,NA,41155,94588,00330,35,27,7,7,NA,NA
22019000322,LA,019,322,1513,10,943,506,2,20,0,7,25,1225,5,840,350,1,14,0,3,12,NA,41155,94954,00330,35,25,7,7,NA,NA
22019000323,LA,019,323,697,8,293,382,0,2,0,3,9,539,4,275,250,0,2,0,3,5,NA,41155,94588,00330,35,27,7,7,NA,NA
22019000324,LA,019,324,1623,16,53,1540,0,2,0,0,12,1147,13,36,1087,0,1,0,0,10,NA,41155,95476,00330,34,27,7,7,NA,NA
22019000325,LA,019,325,1388,14,1331,12,1,15,0,1,14,1026,11,992,6,1,9,0,0,7,NA,41155,94954,00330,36,25,7,7,NA,NA
22019000326,LA,019,326,1514,38,1355,96,5,9,2,1,8,1208,24,1094,72,3,6,2,0,7,NA,41155,94954,00330,35,25,7,7,NA,NA
22019000327,LA,019,327,698,12,595,82,0,3,0,0,6,574,11,501,54,0,3,0,0,5,NA,41155,94954,00330,35,25,7,7,NA,NA
22019000328,LA,019,328,2337,34,1274,972,16,2,0,4,35,1707,20,1045,608,11,1,0,4,18,NA,41155,95113,00330,34,27,7,7,NA,NA
22019000329,LA,019,329,2098,27,900,1111,6,21,0,8,25,1379,21,735,586,6,14,0,4,13,NA,41155,95113,00330,34,27,7,7,NA,NA
22019000330,LA,019,330,3335,41,624,2606,13,14,2,2,33,2160,28,538,1552,9,11,2,2,18,NA,41155,95476,00330,34,27,7,7,NA,NA
22019000331,LA,019,331,1032,5,979,38,1,6,0,1,2,843,5,809,23,0,5,0,0,1,NA,41155,94954,00330,36,25,7,7,NA,NA
22019000332,LA,019,332,3642,94,2532,836,7,124,0,5,44,3055,70,2187,650,6,106,0,5,31,NA,41155,95113,00330,36,25,7,7,NA,NA
22019000333,LA,019,333,2029,52,1862,61,5,41,0,5,3,1406,27,1297,44,3,30,0,3,2,NA,41155,95257,00330,36,25,7,7,NA,NA
22019000334,LA,019,334,1372,19,1183,131,3,22,1,3,10,1093,16,953,99,3,15,1,1,5,NA,41155,95257,00330,36,25,7,7,NA,NA
22019000335,LA,019,335,1317,12,1215,59,5,24,0,0,2,1123,12,1025,57,5,22,0,0,2,NA,41155,95113,00330,36,25,7,7,NA,NA
22019000336,LA,019,336,2290,65,1929,180,4,79,0,3,30,1789,43,1542,126,3,54,0,3,18,NA,41155,95257,00330,36,25,7,7,NA,NA
22019000337,LA,019,337,1021,8,952,34,3,12,1,0,11,809,6,763,19,3,9,1,0,8,NA,41155,95374,00330,36,25,7,7,NA,NA
22019000338,LA,019,338,1639,13,1369,203,4,26,0,9,15,1258,9,1077,136,3,22,0,3,8,NA,41155,95113,00330,36,25,7,7,NA,NA
22019000339,LA,019,339,2101,24,1986,48,3,21,0,0,19,1613,18,1535,29,3,13,0,0,15,NA,41155,95374,00330,36,25,7,7,NA,NA
22019000360,LA,019,360,953,22,797,96,4,5,0,4,25,779,14,673,67,4,2,0,2,17,NA,41155,94225,00330,34,25,7,7,NA,NA
22019000361,LA,019,361,1163,10,446,681,0,5,0,1,20,853,9,356,464,0,5,0,1,18,NA,41155,94225,00330,34,27,7,7,NA,NA
22019000362,LA,019,362,1501,16,1443,12,2,20,0,1,7,1128,9,1093,6,2,14,0,0,4,NA,41155,94954,00330,36,25,7,7,NA,NA
22019000363,LA,019,363,1959,30,1839,18,0,54,0,0,18,1441,15,1363,11,0,36,0,0,16,NA,41155,95257,00330,36,25,7,7,NA,NA
22019000364,LA,019,364,1183,13,605,549,2,3,0,6,5,855,9,458,375,2,3,0,3,5,NA,41155,95476,00330,36,25,7,7,NA,NA
22019000365,LA,019,365,881,1,846,24,1,7,0,0,2,632,1,612,12,1,4,0,0,2,NA,41155,95374,00330,36,25,7,7,NA,NA
22019000366,LA,019,366,905,15,756,113,4,2,0,0,15,668,13,561,81,3,2,0,0,8,NA,62647,95257,00330,36,25,7,7,NA,NA
22019000367,LA,019,367,4951,91,4333,409,26,31,4,8,49,3290,48,2931,242,12,20,3,4,30,NA,62647,95257,00330,36,25,7,7,NA,NA
22019000368,LA,019,368,2192,23,2014,97,2,25,1,5,25,1496,15,1386,63,0,18,1,2,11,NA,62647,95257,00330,36,25,7,7,NA,NA
22019000369,LA,019,369,2418,39,2038,278,16,16,2,7,22,1744,25,1504,177,10,15,2,3,8,NA,41155,95374,00330,36,25,7,7,NA,NA
22019000370,LA,019,370,2484,23,2037,369,3,25,0,0,27,1798,18,1519,225,3,19,0,0,14,NA,NA,95374,00330,36,25,7,7,NA,NA
22019000371,LA,019,371,3781,56,3297,352,9,29,1,0,37,2695,35,2384,221,9,23,1,0,22,NA,41155,95374,00330,36,25,7,7,NA,NA
22019000400,LA,019,400,3699,57,3550,49,5,1,1,1,35,2601,35,2504,31,5,1,0,1,24,NA,73640,95671,00330,33,27,7,7,NA,NA
22019000401,LA,019,401,1987,21,1797,143,3,1,0,0,22,1359,9,1272,64,1,1,0,0,12,NA,73640,95671,00330,33,27,7,7,NA,NA
22019000402,LA,019,402,1745,13,1649,47,10,10,3,0,13,1278,12,1212,33,8,6,1,0,6,NA,73640,95671,00330,33,27,7,7,NA,NA
22019000403,LA,019,403,1767,15,1377,339,10,11,0,0,15,1342,11,1086,227,8,4,0,0,6,NA,73640,95671,00330,33,27,7,7,NA,NA
22019000404,LA,019,404,2993,52,2843,54,7,11,0,1,25,2190,34,2094,34,6,10,0,0,12,NA,73640,95728,00330,33,27,7,7,NA,NA
22019000405,LA,019,405,3103,50,2854,148,9,10,2,0,30,2266,33,2088,110,6,7,0,0,22,NA,73640,95728,00330,33,27,7,7,NA,NA
22019000406,LA,019,406,2334,59,2188,43,6,12,1,4,21,1766,38,1668,26,5,10,1,3,15,NA,73640,95620,00330,33,27,7,7,NA,NA
22019000407,LA,019,407,1924,24,1808,58,4,11,0,0,19,1385,15,1315,34,4,7,0,0,10,NA,73640,95728,00330,33,27,7,7,NA,NA
22019000408,LA,019,408,1652,29,1561,21,11,11,1,6,12,1228,19,1169,13,7,9,1,5,5,NA,73640,95728,00330,33,27,7,7,NA,NA
22019000440,LA,019,440,2504,46,2008,413,5,6,0,0,26,1826,36,1510,255,2,5,0,0,18,NA,80815,95704,00330,35,30,7,7,NA,NA
22019000441,LA,019,441,2204,38,1719,423,4,4,0,0,16,1574,21,1252,287,4,4,0,0,6,NA,80815,95704,00330,35,27,7,7,NA,NA
22019000460,LA,019,460,2130,56,1925,123,3,10,0,0,13,1579,47,1387,123,2,9,0,0,11,NA,73640,95671,00330,33,27,7,7,NA,NA
22019000461,LA,019,461,1803,17,1026,743,3,2,0,5,7,1328,12,753,547,3,2,0,5,6,NA,73640,95728,00330,33,27,7,7,NA,NA
22019000462,LA,019,462,750,12,579,134,5,1,0,0,19,525,8,405,94,3,1,0,0,14,NA,80815,95704,00330,33,27,7,7,NA,NA
22019000463,LA,019,463,2546,21,2403,92,6,7,1,2,14,1850,10,1763,59,6,3,1,0,8,NA,80815,95704,00330,35,30,7,7,NA,NA
22019000464,LA,019,464,1496,32,1427,19,4,1,1,1,11,1084,17,1045,11,2,1,0,0,8,NA,41155,94405,00330,35,30,7,7,NA,NA
22019000465,LA,019,465,823,0,806,12,1,0,1,0,3,572,0,556,11,1,0,1,0,3,NA,73640,95671,00330,33,27,7,7,NA,NA
22019000466,LA,019,466,3494,36,3412,20,1,6,0,0,19,2437,21,2388,14,0,5,0,0,9,NA,12840,95620,00330,33,27,7,7,NA,NA
22019000467,LA,019,467,2468,50,2347,28,7,4,1,0,31,1752,40,1669,17,6,4,0,0,16,NA,12840,95620,00330,33,27,7,7,NA,NA
22019000468,LA,019,468,1840,12,1794,7,6,1,0,0,20,1305,8,1276,4,4,1,0,0,12,NA,12840,95620,00330,33,27,7,7,NA,NA
22019000469,LA,019,469,1087,10,1056,9,4,2,0,0,6,776,5,756,7,2,2,0,0,4,NA,32405,95620,00330,33,27,7,7,NA,NA
22019000560,LA,019,560,1311,5,1245,47,10,1,0,0,3,1002,4,958,28,8,1,0,0,3,9720,NA,95554,00330,32,27,7,7,NA,NA
22019000561,LA,019,561,1087,2,1048,29,3,0,0,0,5,820,2,785,26,3,0,0,0,4,9720,NA,95554,00330,32,27,7,7,NA,NA
22019000562,LA,019,562,541,1,534,3,0,0,0,0,3,378,1,373,2,0,0,0,0,2,NA,NA,95554,00330,33,27,7,7,NA,NA
22019000600,LA,019,600,678,3,662,3,4,4,0,0,2,513,2,502,1,4,2,0,0,2,9720,20575,95554,00330,32,27,7,7,NA,NA
22019000601,LA,019,601,1125,15,1060,37,2,2,0,0,9,863,9,823,23,2,2,0,0,4,9720,20575,95554,00330,32,27,7,7,NA,NA
22019000602,LA,019,602,969,5,829,117,8,0,0,1,9,682,5,601,68,4,0,0,1,3,9720,20575,95554,00330,32,27,7,7,NA,NA
22019000603,LA,019,603,784,8,244,520,4,0,0,0,8,525,3,176,338,2,0,0,0,6,9720,20575,95554,00330,32,27,7,7,NA,NA
22019000660,LA,019,660,1620,10,1572,15,11,0,0,0,12,1158,6,1127,9,8,0,0,0,8,9720,20575,95554,00330,32,27,7,7,NA,NA
22019000661,LA,019,661,620,8,505,95,2,0,0,1,9,457,6,377,65,2,0,0,0,7,9720,20575,95554,00330,33,27,7,7,NA,NA
22019000662,LA,019,662,855,7,581,258,0,1,0,0,8,624,6,425,188,0,1,0,0,4,9720,20575,95704,00330,33,30,7,7,NA,NA
22019000663,LA,019,663,534,0,523,5,4,2,0,0,0,376,0,368,5,1,2,0,0,0,NA,NA,95671,00330,33,30,7,7,NA,NA
22019000664,LA,019,664,1339,3,1230,92,4,1,0,0,9,979,3,905,61,3,1,0,0,6,NA,NA,95704,00330,33,30,7,7,NA,NA
22019000700,LA,019,700,1014,13,770,204,9,0,0,0,18,682,5,559,106,5,0,0,0,7,NA,78820,95554,00330,33,27,7,7,NA,NA
22019000701,LA,019,701,590,14,154,408,3,0,0,0,11,403,6,109,283,1,0,0,0,4,NA,78820,95554,00330,33,27,7,7,NA,NA
22019000702,LA,019,702,1001,1,923,60,7,1,3,0,6,720,1,674,35,2,1,2,0,5,NA,78820,95554,00330,33,27,7,7,NA,NA
22019000703,LA,019,703,797,2,690,96,0,7,0,1,1,588,2,523,57,0,5,0,0,1,NA,78820,95554,00330,33,27,7,7,NA,NA
22019000760,LA,019,760,1189,20,1063,89,11,0,0,0,6,899,11,818,57,8,0,0,0,5,NA,NA,95620,00330,33,27,7,7,NA,NA
22019000761,LA,019,761,874,8,851,6,3,0,0,0,6,643,3,631,3,3,0,0,0,3,NA,78820,95620,00330,33,27,7,7,NA,NA
22019000762,LA,019,762,516,6,500,9,1,0,0,0,0,368,2,358,7,1,0,0,0,0,NA,NA,95671,00330,33,27,7,7,NA,NA
22019000800,LA,019,800,1301,24,860,391,5,2,0,0,19,908,12,621,261,3,2,0,0,9,NA,37445,95476,00330,37,25,7,7,NA,NA
22019000801,LA,019,801,1378,15,1244,105,5,0,0,0,9,969,7,895,56,3,0,0,0,8,NA,37445,95476,00330,37,25,7,7,NA,NA
22019000860,LA,019,860,3404,33,2925,389,19,3,1,5,29,2344,23,2052,234,12,3,1,2,17,NA,37445,94225,00330,37,25,7,7,NA,NA
22019000861,LA,019,861,2520,27,1948,464,7,26,6,7,35,1717,19,1391,261,5,15,3,4,19,NA,37445,95476,00330,37,25,7,7,NA,NA
22021000001,LA,021,1,524,8,453,60,0,0,0,0,3,382,5,336,38,0,0,0,0,3,NA,NA,94789,00360,20,32,5,1,NA,NA
22021000002,LA,021,2,284,1,268,12,2,1,0,0,0,195,1,182,9,2,1,0,0,0,NA,NA,94408,00360,20,32,5,1,NA,NA
22021000003,LA,021,3,662,3,594,61,0,0,0,0,4,481,3,434,40,0,0,0,0,4,8350,NA,94957,00360,20,32,5,1,NA,NA
22021000004,LA,021,4,409,2,393,9,1,3,0,0,1,301,2,288,7,1,2,0,0,1,NA,15780,95116,00360,20,32,5,1,NA,NA
22021000005,LA,021,5,1071,24,515,508,13,1,0,3,7,921,18,413,469,13,1,0,2,5,NA,15780,94957,00360,20,32,5,1,NA,NA
22021000006,LA,021,6,442,2,429,8,3,0,0,0,0,325,2,314,6,3,0,0,0,0,NA,15780,94957,00360,20,32,5,1,NA,NA
22021000007,LA,021,7,883,4,636,240,1,1,0,0,1,629,4,486,137,1,1,0,0,0,NA,31250,94408,00360,20,32,5,1,NA,NA
22021000008,LA,021,8,613,11,553,44,1,1,0,0,3,445,9,403,28,1,1,0,0,3,NA,31250,94408,00360,20,32,5,1,NA,NA
22021000009,LA,021,9,347,8,261,77,0,0,0,0,1,268,3,203,61,0,0,0,0,1,NA,NA,94408,00360,20,32,5,1,NA,NA
22021000010,LA,021,10,255,1,243,8,3,0,0,0,0,190,0,184,3,3,0,0,0,0,NA,NA,94789,00360,20,32,5,1,NA,NA
22021000011,LA,021,11,440,5,392,31,5,0,0,0,7,361,4,320,28,2,0,0,0,7,NA,NA,94789,00360,20,32,5,1,NA,NA
22021000012,LA,021,12,710,3,300,397,0,0,0,0,10,485,3,217,263,0,0,0,0,2,NA,NA,94591,00360,20,32,5,1,NA,NA
22021000013,LA,021,13,541,3,358,169,3,7,0,0,1,430,3,286,134,2,4,0,0,1,NA,16830,94591,00360,20,32,5,1,NA,NA
22021000014,LA,021,14,194,0,134,60,0,0,0,0,0,138,0,97,41,0,0,0,0,0,NA,16830,94228,00360,20,32,5,1,NA,NA
22021000015,LA,021,15,612,21,570,19,0,0,0,0,2,470,18,433,18,0,0,0,0,1,NA,NA,94228,00360,20,32,5,1,NA,NA
22021000016,LA,021,16,521,23,373,122,0,0,0,0,3,392,20,277,93,0,0,0,0,2,NA,NA,94030,00360,20,32,5,1,NA,NA
22021000017,LA,021,17,876,16,842,2,9,0,0,0,7,687,10,664,2,6,0,0,0,5,NA,NA,94030,00360,20,32,5,1,NA,NA
22021000018,LA,021,18,596,12,552,27,0,0,0,0,5,439,9,407,19,0,0,0,0,4,NA,NA,94228,00360,20,32,5,1,NA,NA
22021000019,LA,021,19,98,3,71,24,0,0,0,0,0,74,2,51,21,0,0,0,0,0,NA,NA,95116,00360,20,32,5,1,NA,NA
22021000020,LA,021,20,482,7,459,6,6,1,0,1,2,338,2,329,5,1,1,0,0,0,8350,NA,95116,00360,20,32,5,1,NA,NA
220230001-1,LA,023,1-1,892,17,849,0,9,14,0,0,3,637,10,610,0,5,9,0,0,3,NA,32405,94033,00390,36,25,7,7,NA,NA
220230001-2,LA,023,1-2,262,19,218,8,1,5,1,0,10,212,15,176,8,1,4,1,0,7,NA,12000,94033,00390,36,25,7,7,NA,NA
220230002-1,LA,023,2-1,1699,19,1648,8,5,12,0,0,7,1253,13,1221,3,3,9,0,0,4,NA,32405,94231,00390,36,25,7,7,NA,NA
220230003-1,LA,023,3-1,1788,21,1758,1,4,0,0,0,4,1209,12,1189,1,4,0,0,0,3,NA,NA,94411,00390,36,25,7,7,NA,NA
220230003-2,LA,023,3-2,919,10,890,8,3,0,0,0,8,642,4,627,4,2,0,0,0,5,NA,NA,94411,00390,36,25,7,7,NA,NA
220230004-1,LA,023,4-1,470,1,450,8,1,10,0,0,0,352,1,337,6,1,7,0,0,0,NA,NA,94594,00390,36,25,7,7,NA,NA
220230004-2,LA,023,4-2,202,6,196,0,0,0,0,0,0,157,3,154,0,0,0,0,0,0,NA,NA,94594,00390,36,25,7,7,NA,NA
220230004-3,LA,023,4-3,447,5,435,5,0,1,0,0,1,328,1,322,4,0,1,0,0,0,NA,NA,94594,00390,36,25,7,7,NA,NA
220230004-4,LA,023,4-4,267,1,265,0,1,0,0,0,0,180,0,180,0,0,0,0,0,0,NA,NA,94594,00390,36,25,7,7,NA,NA
220230004-5,LA,023,4-5,107,0,107,0,0,0,0,0,0,72,0,72,0,0,0,0,0,0,NA,NA,94594,00390,36,25,7,7,NA,NA
220230005-1,LA,023,5-1,1235,26,1068,125,3,1,0,0,12,901,20,779,90,1,1,0,0,10,NA,12000,94792,00390,36,25,7,7,NA,NA
220230006-1,LA,023,6-1,1703,90,1360,225,10,1,0,0,17,1213,58,983,158,7,1,0,0,6,NA,12000,94960,00390,36,25,7,7,NA,NA
220250001-1,LA,025,1-1,517,1,451,63,2,0,0,0,0,371,1,326,42,2,0,0,0,0,NA,70245,94036,00420,20,32,5,1,NA,NA
220250001-2,LA,025,1-2,456,9,157,289,0,0,0,0,1,285,3,126,155,0,0,0,0,1,NA,70245,94036,00420,20,32,5,1,NA,NA
220250002-1,LA,025,2-1,453,4,203,245,0,0,0,0,1,317,3,157,156,0,0,0,0,1,NA,70245,94234,00420,20,32,5,1,NA,NA
220250002-2,LA,025,2-2,569,26,436,102,4,0,0,0,1,439,18,353,63,4,0,0,0,1,NA,33210,94234,00420,20,32,5,1,NA,NA
220250002-3,LA,025,2-3,21,0,21,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,NA,33210,94234,00420,20,32,5,1,NA,NA
220250003-1,LA,025,3-1,457,2,440,13,2,0,0,0,0,345,1,335,7,2,0,0,0,0,NA,NA,94414,00420,20,32,5,1,NA,NA
220250003-2,LA,025,3-2,658,5,643,8,0,0,0,0,2,505,4,495,5,0,0,0,0,1,NA,NA,94414,00420,20,32,5,1,NA,NA
220250004-1,LA,025,4-1,746,0,324,409,0,11,0,0,2,646,0,265,372,0,7,0,0,2,NA,33210,94597,00420,20,32,5,1,NA,NA
220250004-2,LA,025,4-2,700,3,612,72,1,0,0,0,12,516,1,461,45,1,0,0,0,8,NA,33210,94597,00420,20,32,5,1,NA,NA
220250004-4,LA,025,4-4,210,0,199,7,0,0,0,0,4,163,0,156,4,0,0,0,0,3,NA,NA,94597,00420,20,32,5,1,NA,NA
220250005-1,LA,025,5-1,1399,11,1371,13,1,0,0,0,3,1061,8,1039,11,1,0,0,0,2,NA,NA,94795,00420,20,32,5,1,NA,NA
220250006-1,LA,025,6-1,798,3,744,51,0,0,0,0,0,566,1,530,35,0,0,0,0,0,NA,38775,94963,00420,20,32,5,1,NA,NA
220250006-2,LA,025,6-2,167,0,137,20,0,0,0,0,10,126,0,107,12,0,0,0,0,7,NA,NA,94963,00420,22,32,5,1,NA,NA
220250006-3,LA,025,6-3,135,0,114,21,0,0,0,0,0,100,0,86,14,0,0,0,0,0,NA,NA,94963,00420,22,32,5,1,NA,NA
220250006-5,LA,025,6-5,88,0,81,7,0,0,0,0,0,68,0,63,5,0,0,0,0,0,NA,38775,94963,00420,20,32,5,1,NA,NA
220250007-1,LA,025,7-1,547,8,41,495,0,3,0,0,0,367,6,26,333,0,2,0,0,0,NA,38775,95119,00420,22,32,5,1,NA,NA
220250007-2,LA,025,7-2,122,0,16,106,0,0,0,0,0,89,0,13,76,0,0,0,0,0,NA,38775,95119,00420,20,32,5,1,NA,NA
220250007-3,LA,025,7-3,424,4,337,75,4,0,0,0,4,296,4,236,53,2,0,0,0,1,NA,38775,95119,00420,20,32,5,1,NA,NA
220250008-1,LA,025,8-1,852,5,495,340,3,0,0,0,9,626,4,403,212,3,0,0,0,4,NA,38775,95260,00420,20,32,5,1,NA,NA
220250008-2,LA,025,8-2,444,7,6,429,0,0,0,0,2,300,7,3,289,0,0,0,0,1,NA,38775,95260,00420,22,32,5,1,NA,NA
220250009-1,LA,025,9-1,154,0,152,0,1,0,0,0,1,134,0,132,0,1,0,0,0,1,NA,NA,95377,00420,22,32,5,1,NA,NA
220250009-2,LA,025,9-2,385,1,266,117,1,0,0,0,0,292,1,206,84,1,0,0,0,0,NA,NA,95377,00420,22,32,5,1,NA,NA
