GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
01003000016,AL,003,16,2410,19,2060,298,7,3,1,0,22,1684,12,1462,188,6,2,1,0,13,NA,NA,NA,NA,NA,NA,NA,1,1,144.55826759400026,344.3313022971857
01003000017,AL,003,17,1866,25,1651,167,10,2,0,3,8,1344,18,1204,108,6,2,0,1,5,NA,NA,NA,NA,NA,NA,NA,1,1,115.37191902989096,274.810730574476
01003000018,AL,003,18,1867,27,1770,34,13,6,0,0,17,1343,17,1276,25,9,6,0,0,10,NA,NA,NA,NA,NA,NA,NA,1,1,115.2860768282318,274.6062583047033
01003000019,AL,003,19,3,1,2,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0.2575266049774351,0.6134168093180267
01003000020,AL,003,20,434,2,416,11,5,0,0,0,0,313,2,300,6,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,26.8686091193124,63.99982043884746
01003000021,AL,003,21,236,1,224,0,4,0,0,0,7,182,1,173,0,4,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,1,1,15.623280701964397,37.21395309862695
01003000022,AL,003,22,2857,35,2712,45,31,4,0,0,30,2045,24,1944,31,23,4,0,0,19,NA,NA,NA,NA,NA,NA,NA,1,1,163.02994332975953,446.17897074590286
01003000023,AL,003,23,1728,20,1613,61,4,7,3,3,17,1215,13,1140,44,3,5,0,2,8,NA,NA,NA,NA,NA,NA,NA,1,1,104.29827501586124,248.43380777380085
01003000024,AL,003,24,3013,61,2737,157,15,12,0,2,29,2155,34,2003,81,9,8,0,0,20,NA,NA,NA,NA,NA,NA,NA,1,1,171.79928013478326,470.1788175830908
01003000025,AL,003,25,5254,84,4869,204,27,10,0,4,56,3731,60,3495,116,17,8,0,0,35,NA,NA,NA,NA,NA,NA,NA,1,1,297.43996017766887,814.0311686322561
01003000026,AL,003,26,2078,26,1988,27,11,2,2,0,22,1516,16,1459,14,7,2,1,0,17,NA,NA,NA,NA,NA,NA,NA,1,1,120.85740542196355,330.7615255016082
01003000027,AL,003,27,1161,26,1101,2,21,3,0,0,8,866,19,818,2,17,3,0,0,7,NA,NA,NA,NA,NA,NA,NA,1,1,69.03859702864145,188.9442487364068
01003000028,AL,003,28,5292,61,4977,146,28,16,1,4,59,4530,47,4292,108,20,16,1,3,43,NA,NA,NA,NA,NA,NA,NA,1,1,273.70736842105265,753.4105263157895
01003000029,AL,003,29,1151,20,1096,12,6,4,1,1,11,867,12,829,6,5,4,1,1,9,NA,NA,NA,NA,NA,NA,NA,1,1,52.385052631578944,144.19578947368421
01003000030,AL,003,30,3523,82,3095,270,18,10,4,0,44,2582,59,2291,179,13,9,2,0,29,NA,NA,NA,NA,NA,NA,NA,1,1,221.6445646839125,527.9474005530484
01003000031,AL,003,31,3507,79,3248,108,34,7,0,0,31,2481,55,2311,64,25,3,0,0,23,NA,NA,NA,NA,NA,NA,NA,1,1,212.97450231633886,507.2957013060081
01003000032,AL,003,32,4607,128,4033,344,47,12,5,2,36,3406,84,3031,222,30,8,4,2,25,NA,NA,NA,NA,NA,NA,NA,1,1,205.7941052631579,566.4715789473685
01003000033,AL,003,33,1870,14,1816,4,9,13,0,0,14,1576,13,1533,3,6,9,0,0,12,NA,NA,NA,NA,NA,NA,NA,1,1,135.2873098148126,322.24829716173673
01003000034,AL,003,34,875,12,845,0,4,4,0,0,10,697,11,674,0,3,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,1,1,42.113473684210526,115.9221052631579
01003000035,AL,003,35,1794,16,1733,10,9,4,0,0,22,1376,10,1338,6,6,2,0,0,14,NA,NA,NA,NA,NA,NA,NA,1,1,118.11886948298358,281.3538432072016
01003000036,AL,003,36,4822,212,3874,619,25,18,0,16,58,3618,150,2986,397,18,14,0,10,43,NA,NA,NA,NA,NA,NA,NA,1,1,310.5770856027868,739.7806720375403
01003000037,AL,003,37,1617,60,1509,10,9,3,5,0,21,1220,48,1144,6,6,3,1,0,12,NA,NA,NA,NA,NA,NA,NA,1,1,104.72748602415696,249.4561691226642
01003000038,AL,003,38,8288,325,6662,1148,36,43,3,7,64,6402,215,5364,720,28,31,1,5,38,NA,NA,NA,NA,NA,NA,NA,1,1,549.5617750218465,1309.031471084669
01003000039,AL,003,39,7084,90,6812,38,37,22,2,3,80,5864,64,5648,28,33,17,2,3,69,NA,NA,NA,NA,NA,NA,NA,1,1,503.37867052922655,1199.0253899469697
01003000040,AL,003,40,622,2,611,0,3,1,0,0,5,548,2,537,0,3,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,1,1,47.04152650921149,112.05080383542621
01003000041,AL,003,41,4415,106,4167,13,30,8,0,5,86,3687,82,3501,10,21,7,0,4,62,NA,NA,NA,NA,NA,NA,NA,1,1,316.5001975172678,753.8892586518549
01003000042,AL,003,42,11697,97,9802,1620,17,66,0,3,92,9304,74,7986,1131,16,37,0,1,59,NA,NA,NA,NA,NA,NA,NA,1,1,798.6758442366855,1902.4099979649734
01003000043,AL,003,43,5813,113,5394,201,24,26,2,2,51,4250,78,3984,114,19,16,2,2,35,NA,NA,NA,NA,NA,NA,NA,1,1,364.82935705136646,869.0071465338712
01003000044,AL,003,44,1134,18,1103,3,3,3,0,0,4,840,10,819,2,3,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,1,1,72.10744939368183,171.75670660904748
01003000045,AL,003,45,4867,50,4546,174,19,39,3,3,33,3466,28,3260,111,16,29,2,2,18,NA,NA,NA,NA,NA,NA,NA,1,1,297.52907095059675,708.7008870320936
01003000046,AL,003,46,2083,14,1953,88,10,4,0,4,10,1635,11,1544,61,9,4,0,0,6,NA,NA,NA,NA,NA,NA,NA,1,1,140.35199971270214,334.31216107832455
01003000047,AL,003,47,4049,99,3610,237,18,38,0,2,45,3150,63,2854,161,15,28,0,2,27,NA,NA,NA,NA,NA,NA,NA,1,1,270.4029352263069,644.0876497839281
01003000048,AL,003,48,4832,64,4508,177,12,19,1,6,45,3542,40,3316,129,11,14,1,4,27,NA,NA,NA,NA,NA,NA,NA,1,1,304.05307827669174,724.2407795348169
01003000049,AL,003,49,3535,28,3277,192,6,13,0,3,16,2703,22,2515,139,6,10,0,2,9,NA,NA,NA,NA,NA,NA,NA,1,1,232.03147108466908,552.6885451955421
01005000001,AL,005,1,239,2,161,70,0,0,0,0,6,196,2,140,49,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,2,2,38.38540752712999,36.06834449318864
01005000002,AL,005,2,3183,118,1391,1600,26,6,1,0,41,2683,95,1170,1347,26,6,1,0,38,NA,NA,NA,NA,NA,NA,NA,2,2,525.4492265065805,493.7314707919649
01005000003,AL,005,3,143,2,111,30,0,0,0,0,0,109,2,90,17,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,21.34698683906719,20.05841607019164
01005000004,AL,005,4,2521,13,1713,741,33,5,0,0,16,1819,7,1308,469,24,3,0,0,8,NA,NA,NA,NA,NA,NA,NA,2,2,356.24008312168087,334.73631955668435
01005000005,AL,005,5,14438,214,8004,6032,31,65,5,4,83,10278,169,6114,3872,26,51,3,1,42,NA,NA,NA,NA,NA,NA,NA,2,2,2012.8837681828677,1891.3798199030246
01005000006,AL,005,6,1012,1,364,638,2,2,0,0,5,757,1,288,460,2,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,2,2,148.25384437774187,139.30477949665206
01005000007,AL,005,7,2786,48,909,1801,7,0,0,0,21,1997,41,748,1187,4,0,0,0,17,NA,NA,NA,NA,NA,NA,NA,2,2,391.1003001616255,367.4922650658047
01005000008,AL,005,8,2058,23,745,1267,9,2,0,0,12,1820,19,699,1079,9,2,0,0,12,NA,NA,NA,NA,NA,NA,NA,2,2,356.4359270376356,334.92034172246593
01005000009,AL,005,9,1430,46,503,873,5,0,0,0,3,1053,38,421,590,2,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,2,2,206.22364350034636,193.77534056799817
01005000010,AL,005,10,1228,11,887,317,6,3,0,0,4,943,10,709,214,4,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,2,2,184.6808127453244,173.53290233202495
01007000001,AL,007,1,3071,21,2985,25,12,1,0,0,27,2221,15,2163,20,9,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,3,6,357.3037323037323,410.89929214929214
01007000002,AL,007,2,961,10,805,138,1,0,0,0,7,693,5,586,96,1,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,3,6,111.4864864864865,128.20945945945945
01007000003,AL,007,3,431,5,408,17,0,1,0,0,0,315,1,304,9,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,6,50.67567567567568,58.27702702702703
01007000004,AL,007,4,1230,19,537,655,2,1,2,0,14,833,6,408,408,2,1,2,0,6,NA,NA,NA,NA,NA,NA,NA,3,6,134.00900900900902,154.11036036036037
01007000005,AL,007,5,1713,32,1529,141,1,3,0,0,7,1300,25,1164,106,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,3,6,209.13770913770915,240.50836550836553
01007000006,AL,007,6,1917,14,1581,299,11,1,0,0,11,1409,12,1168,215,8,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,6,6,226.67310167310168,260.67406692406695
01007000007,AL,007,7,840,21,696,114,7,1,0,0,1,641,18,536,78,7,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3,6,103.12097812097812,118.58912483912484
01007000008,AL,007,8,201,0,193,8,0,0,0,0,0,157,0,151,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,6,25.25740025740026,29.046010296010298
01007000009,AL,007,9,2669,20,2070,566,3,1,0,0,9,2020,15,1625,370,3,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,3,6,324.967824967825,373.71299871299874
01007000010,AL,007,10,1737,7,1476,241,3,1,0,0,9,1318,6,1127,172,3,1,0,0,9,NA,NA,NA,NA,NA,NA,NA,6,6,212.03346203346203,243.83848133848133
01007000011,AL,007,11,2171,17,1943,202,3,0,0,0,6,1568,12,1414,135,2,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,3,6,252.25225225225225,290.0900900900901
01007000012,AL,007,12,502,0,470,32,0,0,0,0,0,388,0,371,17,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,6,62.419562419562425,71.78249678249679
01007000013,AL,007,13,2904,36,959,1894,3,7,0,0,5,2324,26,837,1448,3,6,0,0,4,NA,NA,NA,NA,NA,NA,NA,3,6,373.8738738738739,429.95495495495493
01007000014,AL,007,14,479,8,218,252,0,0,0,0,1,353,7,181,165,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,6,56.78893178893179,65.30727155727156
01009000001,AL,009,1,3371,37,3263,22,14,0,0,1,34,2459,25,2385,16,12,0,0,1,20,NA,NA,NA,NA,NA,NA,NA,4,4,258.9712679903351,551.0727755016283
01009000002,AL,009,2,2039,4,1997,6,12,1,0,0,19,1532,3,1503,5,5,0,0,0,16,NA,NA,NA,NA,NA,NA,NA,4,4,161.34362853240887,343.327975627692
01009000003,AL,009,3,473,3,459,5,4,0,0,0,2,371,2,363,2,2,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,4,4,39.07211892005463,83.14274083412123
01009000004,AL,009,4,3704,40,3486,104,22,15,0,1,36,2706,22,2555,76,14,13,0,1,25,NA,NA,NA,NA,NA,NA,NA,4,4,284.98424204223136,606.426567916798
01009000005,AL,009,5,1026,17,976,6,6,0,0,0,21,789,11,750,4,6,0,0,0,18,NA,NA,NA,NA,NA,NA,NA,4,4,83.09407500787897,176.81838953671604
01009000006,AL,009,6,1871,56,1773,0,17,2,0,0,23,1357,35,1300,0,8,2,0,0,12,NA,NA,NA,NA,NA,NA,NA,4,4,142.9133837587982,304.1097016493329
01009000007,AL,009,7,4098,401,3631,0,16,11,2,5,32,3083,258,2781,0,11,8,0,2,23,NA,NA,NA,NA,NA,NA,NA,4,4,324.6882550688098,690.9139352873201
01009000008,AL,009,8,1282,53,1222,0,3,0,0,0,4,975,39,930,0,3,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,4,4,102.68279231011661,218.5018121651434
01009000009,AL,009,9,881,31,834,1,5,1,0,0,9,685,18,654,0,5,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,4,4,72.14124382813321,153.51152957243409
01009000010,AL,009,10,1038,17,1014,0,1,2,0,0,4,777,12,759,0,1,2,0,0,3,NA,NA,NA,NA,NA,NA,NA,4,4,81.83028679483138,174.12913646391428
01009000011,AL,009,11,2743,107,2615,1,1,3,3,0,13,2063,59,1990,0,1,2,2,0,9,NA,NA,NA,NA,NA,NA,NA,4,4,217.2662569597647,462.32742409917006
01009000012,AL,009,12,2622,150,2433,14,13,2,1,1,8,1913,88,1800,8,9,2,0,0,6,NA,NA,NA,NA,NA,NA,NA,4,4,201.46890429666982,428.71176068914804
01009000013,AL,009,13,1155,166,979,0,4,2,0,0,4,813,87,720,0,1,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,4,4,85.621651433974165,182.19689568231956
01009000014,AL,009,14,3475,161,3253,18,12,5,0,0,26,2589,98,2450,13,6,4,0,0,18,NA,NA,NA,NA,NA,NA,NA,4,4,272.6623069650173,580.2063504569808
01009000015,AL,009,15,617,1,612,0,3,0,0,1,0,469,1,466,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,4,4,49.393055993276604,105.10497426200232
01009000016,AL,009,16,2613,246,2327,3,10,3,0,0,24,1937,153,1757,1,6,1,0,0,19,NA,NA,NA,NA,NA,NA,NA,4,4,203.996480722765,434.09026683475156
01009000017,AL,009,17,2689,9,2650,0,13,3,0,0,14,1954,6,1928,0,10,2,0,0,8,NA,NA,NA,NA,NA,NA,NA,4,4,205.78684735791575,437.9000420212207
01009000018,AL,009,18,2867,18,2805,1,16,0,0,0,27,2153,8,2114,1,10,0,0,0,20,NA,NA,NA,NA,NA,NA,NA,4,4,226.74466855762162,482.49682214518333
01009000019,AL,009,19,1913,20,1860,5,5,2,0,0,21,1395,9,1359,2,5,2,0,0,18,NA,NA,NA,NA,NA,NA,NA,4,4,146.91537976678222,312.6256697132052
01009000020,AL,009,20,698,2,676,0,8,2,0,0,10,551,1,534,0,7,2,0,0,7,NA,NA,NA,NA,NA,NA,NA,4,4,58.028942115768466,123.48153692614771
01009000021,AL,009,21,1519,337,1168,2,5,0,0,2,5,1091,215,868,1,3,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,4,4,114.89941170290997,244.49792520222712
01009000022,AL,009,22,5484,732,4270,409,8,11,0,3,51,4309,506,3458,291,5,9,0,0,40,NA,NA,NA,NA,NA,NA,NA,4,4,453.8052841685051,965.6659575585671
01009000023,AL,009,23,1513,80,1408,1,8,1,0,0,15,1096,39,1042,1,6,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,4,4,115.42599012501313,245.6184473158945
01009000024,AL,009,24,1333,30,1288,0,6,4,0,0,5,1009,12,984,0,4,4,0,0,5,NA,NA,NA,NA,NA,NA,NA,4,4,106.2635255804181,226.1213625380817
01011000003,AL,011,3,6600,287,1252,4970,25,18,0,4,44,4929,244,1136,3480,24,9,0,0,36,NA,NA,NA,NA,NA,NA,NA,2,2,1736.766404805915,772.7186922365989
01011000005,AL,011,5,305,0,88,217,0,0,0,0,0,232,0,73,159,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,81.74676524953789,36.37060998151571
01011000007,AL,011,7,209,6,106,95,0,0,0,0,2,154,3,85,64,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,2,2,54.26293900184843,24.142560073937155
01011000009,AL,011,9,634,17,137,472,0,0,0,0,8,477,12,114,345,0,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,2,2,168.07416820702403,74.77922828096118
01011000010,AL,011,10,502,1,306,182,6,0,0,0,7,373,1,245,118,4,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,2,2,131.42906654343807,58.4751617375231
010110001-1,AL,011,1-1,1145,6,89,1045,0,0,0,0,5,792,4,83,700,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,2,2,279.06654343807764,124.16173752310537
010110001-2,AL,011,1-2,216,0,53,158,4,0,0,0,1,158,0,38,115,4,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,2,2,55.67236598890942,24.76963955637708
010110002-1,AL,011,2-1,190,3,10,177,0,0,0,0,0,138,2,9,127,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,48.62523105360444,21.63424214417745
010110002-2,AL,011,2-2,225,1,40,182,0,0,0,2,0,160,1,35,122,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,2,2,56.37707948243993,25.083179297597045
010110004-1,AL,011,4-1,387,0,124,262,1,0,0,0,0,288,0,102,185,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,101.47874306839186,45.14972273567467
010110004-2,AL,011,4-2,276,0,59,215,0,1,1,0,0,193,0,47,144,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,68.00485212569316,30.256585027726434
010110006-1,AL,011,6-1,233,1,108,120,1,0,0,0,3,176,1,91,82,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,2,2,62.01478743068392,27.591497227356747
010110006-2,AL,011,6-2,88,0,61,26,0,0,0,0,1,68,0,48,19,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,2,2,23.96025878003697,10.660351201478743
010110008-1,AL,011,8-1,440,0,259,179,0,2,0,0,0,322,0,190,130,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,113.45887245841035,50.479898336414045
010110008-2,AL,011,8-2,264,0,72,186,0,0,0,0,6,196,0,65,128,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,2,2,69.0619223659889,30.726894639556374
01013000001,AL,013,1,894,11,679,199,1,0,0,0,4,701,8,533,156,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,2,2,154.58293384467882,161.6623841482902
01013000002,AL,013,2,297,0,275,22,0,0,0,0,0,230,0,219,11,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,50.71907957813998,53.041866410993926
01013000005,AL,013,5,339,4,264,71,0,0,0,0,0,269,3,215,51,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,59.31927133269415,62.035922019814635
01013000006,AL,013,6,557,5,391,159,0,0,0,0,2,408,4,295,109,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,89.9712368168744,94.09165867689357
01013000007,AL,013,7,562,2,468,87,4,0,0,0,1,406,2,348,53,2,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,2,2,89.53020134228188,93.63042505592841
01013000008,AL,013,8,602,3,368,227,2,0,0,0,2,423,3,270,146,2,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,2,2,93.27900287631832,97.55091083413231
01013000009,AL,013,9,497,2,216,279,0,0,0,0,0,365,2,160,203,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,80.48897411313519,84.17513582614254
01013000010,AL,013,10,200,0,66,134,0,0,0,0,0,142,0,47,95,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,31.313518696069032,32.747587088526686
01013000011,AL,013,11,521,4,311,202,1,0,0,0,3,364,3,237,123,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,80.26845637583892,83.94451901565995
01013000013,AL,013,13,433,5,253,173,0,1,0,0,1,321,4,193,123,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,70.78619367209971,74.02799616490893
01013000015,AL,013,15,270,2,263,4,1,0,0,0,0,216,2,212,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,47.631831255992324,49.813231064237776
01013000016,AL,013,16,744,4,647,93,0,0,0,0,0,551,2,489,60,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,121.5052732502397,127.06986257590285
01013000017,AL,013,17,239,7,105,127,0,0,0,0,0,187,7,88,92,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,41.236816874400766,43.12534356024289
01013000018,AL,013,18,1194,2,934,244,0,2,0,1,11,873,0,707,162,0,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,2,2,192.51198465963566,201.32847555129436
01013000019,AL,013,19,987,3,805,167,5,0,0,2,5,740,2,610,121,4,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,2,2,163.18312559923297,170.6564397571109
01013000020,AL,013,20,261,1,192,64,1,0,0,0,3,185,1,135,45,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,2,2,40.79578139980824,42.66410993927772
010130012-2,AL,013,12-2,3157,20,1303,1797,15,10,0,0,12,2213,18,982,1181,15,8,0,0,9,NA,NA,NA,NA,NA,NA,NA,2,2,488.0057526366251,510.35500159795464
010130012-3,AL,013,12-3,3110,24,2193,857,6,20,0,1,9,2357,19,1767,546,5,13,0,0,7,NA,NA,NA,NA,NA,NA,NA,2,2,519.7603068072866,543.5638223074465
