GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREIDUN,G16USSRPOR,G16USSDSTR,G16USSGDEM,G16USSICON,G16USSIRUP
39049025ACS,39,049,025ACS,76,590,24,16,0,130,515,29,5,2
39049025ACT,39,049,025ACT,62.01,719.08,38,21,3,141.01,614.07,42,19,10
39049025ACU,39,049,025ACU,116,782,29,10,1,234,656,20,5,5
39049025ACV,39,049,025ACV,108,492.31,25.94,3.62,0.6,193.06,404.83,8.45,4.83,4.83
39049025ACW,39,049,025ACW,21.85,274.64,6.04,9.5,1.03,30.59,253.41,12.07,1.05,3.24
39049025ACX,39,049,025ACX,16,391,1,4,2,28,348,4,11,3
39049025ACY,39,049,025ACY,5.32,403.77,2.08,4.06,1.04,13.49,362.05,4.13,6.15,3.08
39049025ACZ,39,049,025ACZ,23.97,436.2,5.75,4.79,2.88,37.39,381.56,9.59,11.5,5.75
39049025ADA,39,049,025ADA,252.09,810.4,35.6,11.25,0.32,442.11,642.23,16.01,5.6,4.09
39049025ADB,39,049,025ADB,138,614,22,6,1,253,492,11,3,8
39049025ADC,39,049,025ADC,105.11,605.62,20.25,4.82,0.96,208.3,492.79,14.47,3.86,1.93
39049025ADD,39,049,025ADD,10.62,57.4,3.1,1.43,0.18,19.75,48.57,1.91,0.42,0.66
39049025ADE,39,049,025ADE,148.95,644.32,41.28,15.38,4.07,241.81,552.34,30.65,4.28,7.08
39049025ADF,39,049,025ADF,140.35,294.69,15.2,3.37,1.97,198.19,245.7,9.47,2.83,1.43
39049025ADG,39,049,025ADG,95,603,43,23,2,144,529,46,7,10
39049025ADH,39,049,025ADH,87,465,31,16,0,147,383,43,7,7
39049025ADI,39,049,025ADI,99.89,380.87,26.93,13.9,0.87,145.05,321.81,28.66,1.3,6.51
39049025ADJ,39,049,025ADJ,123.09,459.32,31.03,13.05,1.01,154.13,406.22,33.06,5.01,5.02
39049025ADK,39,049,025ADK,155,506,54,9,0,271,398,28,5,6
39049025ADL,39,049,025ADL,74,523,8,4,1,94,465,10,12,3
39049025ADM,39,049,025ADM,21,742,8,3,3,44,642,10,6,14
39049025ADN,39,049,025ADN,13,378,2,3,0,26,335,9,8,6
39049025ADO,39,049,025ADO,11,389,1,5,0,21,361,8,6,3
39049025ADQ,39,049,025ADQ,100,649,44,39,0,152,579,70,6,5
39049025ADR,39,049,025ADR,92.71,608.05,23.43,22.22,1.01,160.36,536.11,37.65,4.11,4.04
39049025ADS,39,049,025ADS,93,724,48,24,0,171,631,54,6,8
39049025ADT,39,049,025ADT,62,487,16,12,1,113,440,17,1,1
39049025ADU,39,049,025ADU,64,633,21,15,3,117,558,30,7,4
39049025ADV,39,049,025ADV,64.29,636.95,38.57,19.78,0.99,122.64,551.89,58.35,9.89,3.96
39049025ADW,39,049,025ADW,144,500,20,5,2,233,416,18,1,6
39049025ADX,39,049,025ADX,146.1,511.35,30.58,11.04,2.55,236.99,434.05,16.99,1.7,4.25
39049025ADY,39,049,025ADY,181,582,23,8,1,294,473,19,6,5
39049025ADZ,39,049,025ADZ,115.84,389.55,24.01,5.4,1.8,184.87,327.73,17.41,6,3
39049025AEA,39,049,025AEA,145,500,17,3,1,234,420,13,1,1
39049025AEB,39,049,025AEB,144,682,19,13,1,205,600,36,4,8
39049025AEC,39,049,025AEC,270.06,853.1,42.41,14.56,1.65,428.14,722.22,32.61,8.3,4.75
39049025AED,39,049,025AED,111,763,28,10,2,204,659,28,3,6
39049025AEE,39,049,025AEE,216.79,870.27,41.22,15.33,0.01,411.3,712.17,24.9,4.8,1.92
39049025AEF,39,049,025AEF,65.7,736.06,34.28,24.05,1.25,151.28,633.41,47.93,3.66,4.57
39049025AEG,39,049,025AEG,105,668,33,25,0,202,589,29,9,6
39049025AEH,39,049,025AEH,202.49,481.57,48.09,12.53,1.16,284.17,407.77,27.51,6.51,4.61
39049025AEI,39,049,025AEI,278.28,869.14,64.71,22.24,7.09,405.83,746.29,44.67,16.62,9.44
39049025AEJ,39,049,025AEJ,190.38,532.03,29.83,13.92,5.95,270.86,423.81,27.84,10.93,9.91
39049025AEK,39,049,025AEK,104,443,20,13,3,127,391,28,8,12
39049025AEL,39,049,025AEL,232.86,668,36.55,8.27,3.15,378.76,549.63,21.8,2.32,1.15
39049025AEM,39,049,025AEM,188.72,523.15,26.84,8.95,2.97,287.26,442.53,9.97,5.95,1.99
39049025AEN,39,049,025AEN,221,571,41,8,0,319,477,22,6,7
39049025AEO,39,049,025AEO,136,491,22,8,1,221,419,11,7,4
39049025AEP,39,049,025AEP,201,615,34,15,1,270,540,20,6,5
39049025AEQ,39,049,025AEQ,273.1,540.22,32.53,12.96,10.02,345.95,472.66,20.54,11.36,5.71
39049025AER,39,049,025AER,201,329,18,9,1,256,272,12,7,6
39049025AES,39,049,025AES,180,427,25,9,2,262,333,18,12,5
39049025AET,39,049,025AET,169,542,22,8,0,260,449,14,4,5
39049025AEV,39,049,025AEV,102,438,18,10,3,128,390,14,13,5
39049025AEW,39,049,025AEW,103.62,570.89,6.19,6.11,1.99,133.2,488.4,13.99,14.7,7.89
39049025AEX,39,049,025AEX,188,580,11,13,2,225,508,24,9,11
39049025AEY,39,049,025AEY,226.58,648.66,19.13,15.68,3.31,269.6,575.03,25.48,9.99,10.79
39049025AEZ,39,049,025AEZ,109,338,10,9,3,132,293,16,16,4
39049025AFA,39,049,025AFA,146,420,17,16,2,181,359,17,11,8
39049025AFB,39,049,025AFB,157.05,348.66,15.15,11.07,0.03,182.32,298.38,20.1,10.06,10.04
39049025AFC,39,049,025AFC,83,444,2,2,2,93,381,15,8,9
39049025AFD,39,049,025AFD,159,337,14,12,1,183,285,21,9,11
39049025AFE,39,049,025AFE,42,559,3,7,2,51,526,3,10,5
39049025AFF,39,049,025AFF,33.99,595.76,5,3,3,60.98,498.8,9,10,12
39049025AFG,39,049,025AFG,18,686,7,3,3,42,626,8,8,3
39049025AFH,39,049,025AFH,20,579,1,3,2,40,538,3,4,8
39049025AFI,39,049,025AFI,18,598,7,1,0,34,542,6,7,13
39049025AFJ,39,049,025AFJ,28.8,543.06,6.01,2.03,1.03,46.73,485.09,7.03,16.96,2.03
39049025AFK,39,049,025AFK,13,342,0,1,1,24,313,6,7,2
39049025AFL,39,049,025AFL,60.96,553.57,6.86,9.77,1.46,86.51,491.93,9.07,9.11,7.56
39049025AFM,39,049,025AFM,61.28,673.72,6.39,3.08,2.89,87.77,596.04,5.94,7.73,12.31
39049025AFN,39,049,025AFN,80.83,442.26,12.82,7.87,4.14,123.02,371.29,13.92,8.57,5.41
39049025AFQ,39,049,025AFQ,53,505,6,3,0,69,438,10,11,11
39049025AFR,39,049,025AFR,58,386,3,5,0,73,342,5,5,6
39049025AFS,39,049,025AFS,255,446,11,8,2,321,364,16,14,3
39049025AFT,39,049,025AFT,131,465,15,16,0,164,417,20,11,6
39049025AFU,39,049,025AFU,99,517,10,11,4,127,465,12,7,12
39049025AFV,39,049,025AFV,277,489,30,6,1,407,384,14,3,7
39049025AFW,39,049,025AFW,26.46,563.01,8.97,5.43,0.92,37.56,526.37,10.84,9.13,4.5
39049025AFX,39,049,025AFX,23.56,486.48,1.02,2.87,0.94,40.39,448.35,4.57,7.99,0.95
39049025AFY,39,049,025AFY,67,557,8,2,0,94,515,11,3,2
39049025AFZ,39,049,025AFZ,141.04,510.11,9.16,2.75,2.75,196.9,431.35,4.58,6.41,0.92
39049025AGA,39,049,025AGA,88.36,834.61,8.2,13.26,3.34,144.42,768.9,9.4,4.12,4.15
39049025AGB,39,049,025AGB,97,459,6,8,5,150,408,8,2,3
39049025AGC,39,049,025AGC,129.85,298.65,4.99,6.99,4,116.86,286.66,12.98,7.99,4
39049025AGD,39,049,025AGD,102,167,5,0,1,101,143,2,6,3
39049025AGE,39,049,025AGE,258.15,214.59,12.42,4.31,2.35,247.9,188.05,10.19,16.75,9.85
39049025AGF,39,049,025AGF,301.81,217.6,13.66,3.94,2.93,300.22,190.81,7.03,9.77,9.77
39049025AGG,39,049,025AGG,17.91,39.34,1.82,0.8,0.4,22,34.23,1.31,1.19,0.57
39049025AGH,39,049,025AGH,113.05,371.57,20.39,6.49,2.78,141.77,326.17,14.83,10.19,6.49
39049025AGI,39,049,025AGI,348.39,667.69,51.37,16.88,2.4,430.84,567.16,42.04,16.11,16.8
39049025AGJ,39,049,025AGJ,139.03,325.07,14,9,0,169.04,293.06,8,9,2
39049025AGM,39,049,025AGM,84,433,7,5,3,105,364,11,16,5
39049025AGN,39,049,025AGN,152,267,12,7,1,171,243,7,4,8
39049025AGO,39,049,025AGO,126,257,10,10,1,135,210,15,13,13
39049025AGP,39,049,025AGP,67,155,2,2,2,71,134,6,5,1
39049025AGQ,39,049,025AGQ,116,195,5,8,2,120,165,12,9,6
39049025AGR,39,049,025AGR,295,573,26,9,4,358,476,32,10,6
39049025AGS,39,049,025AGS,202,383,25,8,2,258,320,11,9,2
39049025AGT,39,049,025AGT,215.17,474.85,17.87,9.91,3.97,231.05,429.1,10.93,14.88,12.89
39049025AGU,39,049,025AGU,193,366,25,8,4,242,319,8,15,11
39049025AGV,39,049,025AGV,108.51,376.7,30.78,10.05,0.31,185.11,314.62,13.36,3.21,1.42
39049025AGW,39,049,025AGW,131.99,530.82,34.43,10.52,0,241.01,428.5,15.31,1.92,8.61
39049025AGX,39,049,025AGX,115.31,453.6,26.76,10.83,1.27,193.67,385.43,17.84,5.73,5.1
39049025AGY,39,049,025AGY,172.84,609.61,53.09,12.35,3.82,302.27,491.7,21.64,5.64,9.29
39049025AGZ,39,049,025AGZ,83,587,36,5,1,168,507,14,6,4
39049025AHA,39,049,025AHA,140.42,408.73,24.48,4.8,0.96,217.18,320.05,16.3,4.78,8.14
39049025AHB,39,049,025AHB,154.48,559.04,43.07,7.02,1.99,280.57,443.9,12.04,7.04,7.02
39049025AHC,39,049,025AHC,72.56,350.8,18.04,4.01,0,124.87,302.46,9.03,1.02,3.02
39049025AHD,39,049,025AHD,103,543,12,8,0,129,494,7,11,1
39049025AHE,39,049,025AHE,106.74,526.71,8.98,4.99,1,139.66,478.83,5.99,8.98,7.98
39049025AHF,39,049,025AHF,65.26,287.29,8.02,6.01,1,88.34,253.17,10.01,2.02,3.02
39049025AHG,39,049,025AHG,174.9,504.96,15.56,5.99,7.14,198.3,444.03,7.99,19.56,8.4
39049025AHH,39,049,025AHH,90,392,6,6,0,115,336,11,10,1
39049025AHI,39,049,025AHI,144.34,588.88,13.28,9.74,1.77,177.99,517.15,18.6,8.86,2.66
39049025AHJ,39,049,025AHJ,45.71,551.79,3.89,9.38,1.3,69.15,496.87,10.73,6.06,9.25
39049025AHK,39,049,025AHK,18,617,3,4,3,29,569,9,6,7
39049025AHL,39,049,025AHL,26.97,591.24,3,4.99,3,38.95,544.3,10.99,12.98,2
39049025AHM,39,049,025AHM,43,496,5,3,0,56,454,9,7,0
39049025AHN,39,049,025AHN,326.12,285.82,26.02,6,0.01,366.14,242.71,7.02,11.01,6.01
39049025AHO,39,049,025AHO,302.39,363.74,19.94,12.59,3.64,314.17,333.32,12.71,12.66,10.94
39049025AHP,39,049,025AHP,210.39,610.57,17.19,9.89,0.94,250.8,499.86,15.34,9.05,5.45
39049025AHQ,39,049,025AHQ,245.05,215.16,27.89,3.98,1.99,265.97,180.3,12.95,12.95,9.96
39049025AHR,39,049,025AHR,210.29,361.69,19.94,5.44,4.55,229.14,286.84,14.45,10.88,8.41
39049025AHS,39,049,025AHS,116.93,222.53,13.06,12.04,1.01,121.98,189.28,15.07,16.04,8.04
39049025AHT,39,049,025AHT,101.6,305.94,4.98,6.91,1.94,111.19,237.72,14.71,4,11.73
39049025AHU,39,049,025AHU,168.53,250.15,13.04,3.27,3.02,170.82,219.09,10.79,9.46,8.49
39049025AHV,39,049,025AHV,249.08,201.06,25.67,10.76,0.02,254.23,179.01,12.72,9.99,18.47
39049025AHW,39,049,025AHW,199,330,8,12,2,216,288,9,16,11
39049025AHX,39,049,025AHX,57.49,205.03,3.68,4.67,0.86,62.49,173.98,6.34,7.68,3.17
39049025AHY,39,049,025AHY,188.74,294.94,11.27,7.02,1.12,198.55,247.33,13.15,8.3,8.19
39049025AHZ,39,049,025AHZ,231.1,649.88,35.42,12.66,0.38,327.74,529.3,33.42,2.73,4.41
39049025AIA,39,049,025AIA,86.3,549.94,36.72,22.95,2.75,137.72,486.59,44.07,7.34,6.43
39049025AIB,39,049,025AIB,153.2,627.1,37.88,21.89,2.53,250,529.45,29.46,1.68,6.73
39049025AIC,39,049,025AIC,163,707,63,18,0,289,576,37,6,12
39049025AID,39,049,025AID,136.89,839.38,35.75,23.18,2.04,254.7,713.21,39.53,7.14,6.07
39049025AIE,39,049,025AIE,137,528,39,5,1,243,410,14,6,3
39049025AIF,39,049,025AIF,239,514,30,12,0,311,422,15,4,4
39049025AIG,39,049,025AIG,218,523,45,9,2,355,389,15,3,7
39049025AIH,39,049,025AIH,403.17,1174.12,68.7,19.43,2.08,611.35,923.62,49.27,6.25,10.41
39049025AII,39,049,025AII,244,610,48,9,1,349,502,15,10,6
39049025AIJ,39,049,025AIJ,177.1,634.52,9.23,9.23,3.36,206.47,547.23,16.79,9.23,11.75
39049025AIK,39,049,025AIK,33,174,6,2,0,29,157,2,5,4
39049025AIL,39,049,025AIL,149.13,290.07,4.91,1.94,2.59,162.58,240.51,10.76,14.73,4.45
39049025AIM,39,049,025AIM,102.48,491.08,6.03,6.11,3.04,123.46,425.34,8.27,15.18,9.21
39049025AIO,39,049,025AIO,230.82,567.39,29.76,15.61,5.94,284.29,502.68,23.81,13.4,9.68
39049025AIP,39,049,025AIP,235.23,385.38,15.1,14.21,2.1,258.55,328.7,21.68,9.63,10.26
39049025AIQ,39,049,025AIQ,184.12,399.28,5.53,9.53,3.19,210.8,350.29,9.96,11.53,3.67
39049025AIR,39,049,025AIR,204,366,28,10,2,227,336,14,12,13
39049025AIT,39,049,025AIT,55,767,3,11,2,79,684,14,9,14
39049025AIU,39,049,025AIU,30,423,8,4,2,39,401,8,7,5
39049025AIV,39,049,025AIV,30,524,3,6,2,42,478,9,15,6
39049025AIW,39,049,025AIW,64,595,7,6,4,103,513,17,14,3
39049025AIX,39,049,025AIX,77.88,677.59,8.02,8.54,3.69,98.82,611.76,15.63,10.38,10.94
39049025AIY,39,049,025AIY,141.31,618.09,18.87,8.15,6.82,215.86,547.27,13.74,8.97,5.34
39049025AIZ,39,049,025AIZ,21.04,630.77,6.05,3.63,2.1,46.3,546.57,8.26,15.05,7.52
39049025AJE,39,049,025AJE,119,492,3,6,3,136,444,10,4,7
39049025AJF,39,049,025AJF,75.66,299.49,13.12,8.49,2.32,96.5,269.38,9.26,3.09,4.63
39049025AJG,39,049,025AJG,24.73,144.61,1.42,1.42,0.47,30.4,131.06,2.99,2.36,2.05
39049025AJH,39,049,025AJH,135.17,402.99,11.94,5.98,4.89,143.22,373.19,13.83,8.86,9.86
39049025AJI,39,049,025AJI,127.01,444.05,8,4,3,160.01,378.04,7,11,5
39049025AJJ,39,049,025AJJ,121.46,381.45,9.49,3.8,6.64,152.77,336.85,11.39,6.64,1.9
39049025AJK,39,049,025AJK,128,317,12,3,2,148,282,5,7,6
39049025AJL,39,049,025AJL,54.9,747.25,11.41,4.28,2.14,80.57,678.09,9.27,9.98,9.98
39049025AJM,39,049,025AJM,196,468,8,2,2,217,411,15,9,6
39049025AJN,39,049,025AJN,186,496,18,13,6,215,444,23,10,10
39049025AJO,39,049,025AJO,123.41,362.07,12.96,3.85,3.35,151.25,312.94,9.6,9.61,4.36
39049025AJP,39,049,025AJP,180.15,747.44,18.39,11.36,3.21,225.63,649.06,17.39,13.63,13.52
39049025AJQ,39,049,025AJQ,147.75,411.6,17.35,7.49,2.33,181.21,355.03,11.65,9.82,5.57
39049025AJR,39,049,025AJR,174.06,345.54,20.68,9.48,1.72,216.28,299.01,14.65,5.17,5.17
39049025AJS,39,049,025AJS,304.99,455.57,32.4,12.39,2.86,357.41,397.44,13.34,8.58,8.58
39049025AJT,39,049,025AJT,127.37,187.59,14.41,1.73,0.86,144.66,165.4,3.46,4.61,2.31
39049025AJU,39,049,025AJU,438.37,448.26,44.53,16.82,5.94,484.88,389.88,19.79,13.85,11.87
39049025AJV,39,049,025AJV,135.74,239.82,16.31,3.89,0.79,160.61,210.75,3.5,5.03,5.06
39049025AJY,39,049,025AJY,169.59,660.85,19.47,6.21,4.32,202.95,594.38,7.21,11.47,6.37
39049025AJZ,39,049,025AJZ,51.9,589.15,3.64,8.31,2.08,77.62,513.87,12.44,10.41,6.31
39049025AKA,39,049,025AKA,96,448,11,2,2,120,406,7,3,10
39049025AKB,39,049,025AKB,95,540,14,10,0,151,455,18,9,10
39049025AKC,39,049,025AKC,115,423,11,11,2,138,375,11,6,7
39049025AKD,39,049,025AKD,51,364,6,2,1,65,327,3,13,4
39049025AKE,39,049,025AKE,86.3,608.93,6.79,6.79,0.97,110.54,494.51,10.67,21.33,7.76
39049025AKF,39,049,025AKF,36,409,4,1,1,53,350,10,8,3
39049025AKG,39,049,025AKG,52,646,7,12,1,85,573,16,9,13
39049025AKH,39,049,025AKH,51,570,6,9,2,57,520,8,16,4
39049025AKI,39,049,025AKI,47,599,6,8,3,64,554,10,10,3
39049025AKK,39,049,025AKK,302.17,273.31,27.28,7.41,1.25,300.12,258.12,8.17,14.01,14.94
39049025AKL,39,049,025AKL,313.17,256.4,17.03,6.62,2.84,328.31,212.88,17.03,12.3,13.25
39049025AKM,39,049,025AKM,107,369,8,4,2,107,342,11,14,4
39049025AKN,39,049,025AKN,466.96,226.05,13.83,6.9,2.96,423.6,234.86,20.72,10.87,10.86
39049025AKO,39,049,025AKO,220.37,218.77,25.22,6.69,4.63,225.4,196.03,18.37,8.15,13.7
39049025AKP,39,049,025AKP,33,492,3,8,1,51,441,10,7,8
39049025AKQ,39,049,025AKQ,34,522,3,6,0,39,487,5,8,8
39049025AKR,39,049,025AKR,287.63,559.99,20.22,3.52,2.73,291.73,519.79,12.14,14.4,11.16
39049025AKS,39,049,025AKS,52,571,2,2,1,68,513,6,9,6
39049025AKT,39,049,025AKT,94.02,411.24,3.8,4.75,1.9,115.87,369.45,7.6,8.55,4.75
39049025AKU,39,049,025AKU,61,574,2,3,2,82,526,6,6,12
39049025AKV,39,049,025AKV,34.56,386.89,0.84,2.53,0.84,40.46,354.02,5.9,9.27,3.37
39049025AKW,39,049,025AKW,226,529,19,4,7,263,453,17,13,8
39049025AKX,39,049,025AKX,173,489,17,7,3,218,440,10,6,5
39049025AKY,39,049,025AKY,61.66,166.56,7.54,3.77,1.11,79.4,139.95,6.21,2.88,2.66
39049025AKZ,39,049,025AKZ,66,435,6,8,1,74,381,10,12,6
39049025ALA,39,049,025ALA,51,524,3,4,0,65,443,11,17,4
39049025ALB,39,049,025ALB,150.27,740.29,18.68,5.94,2.55,174.89,663.89,19.53,15.28,8.49
39049025ALD,39,049,025ALD,401.09,581.77,41.47,8.01,2.97,473.11,509.25,18.88,13.93,13.79
39049025ALE,39,049,025ALE,226.43,229.23,11.18,7.45,1.86,279.55,184.5,6.52,1.86,2.8
39049025ALF,39,049,025ALF,264,369.42,18.88,4.58,4.14,319.95,313.99,6.52,8.18,7.22
39049025ALG,39,049,025ALG,167.44,499.58,22.87,7.32,0.91,223.25,412.65,20.13,10.06,4.57
39049025ALH,39,049,025ALH,190.73,460.35,17.97,5.99,2,256.64,392.45,11.98,3,3.99
39049025ALI,39,049,025ALI,86.74,429.14,16.6,13.29,2.03,122.79,378.68,18.31,8.67,3.32
39049025ALJ,39,049,025ALJ,153.21,562.3,20.26,12.13,2.08,177.82,508.25,15.82,14.33,5.23
39049025ALK,39,049,025ALK,60.7,237.93,12.26,3.81,0.95,83.25,212.38,11.3,5.69,0.97
39049025ALM,39,049,025ALM,102.06,594.69,13.74,3.93,3.93,148.18,507.35,9.81,6.87,14.72
39049025ALN,39,049,025ALN,143,455,21,4,5,176,409,11,13,8
39049025ALO,39,049,025ALO,139.96,439.51,8.02,8.91,4.46,163.14,377.1,16.94,8.91,9.81
39049025ALP,39,049,025ALP,164,417,18,3,2,190,372,9,8,6
39049025ALQ,39,049,025ALQ,133,434,11,3,0,159,376,7,8,10
39049025ALR,39,049,025ALR,118.94,458.31,8.26,4.07,0.07,153.82,409.65,4.19,8.13,4.28
39049025ALS,39,049,025ALS,62.92,460.81,11.1,15.25,2.06,103.53,393.66,28.51,11.13,2.13
39049025ALT,39,049,025ALT,62,628,10,15,1,93,577,25,5,12
39049025ALU,39,049,025ALU,39,651,15,22,1,65,595,32,8,4
39049025ALV,39,049,025ALV,61,487,20,15,2,108,455,24,3,3
39049025ALW,39,049,025ALW,49.44,486.68,1.7,2.75,0.92,65.12,418.14,14.26,10.86,4.65
39049025ALX,39,049,025ALX,27.16,442.98,2.29,1.25,2.86,40.4,402.94,5,4.39,2.12
39049025ALY,39,049,025ALY,64.66,380.08,5.52,4.3,0.44,77.66,342.69,9.14,4.56,3.93
39049025ALZ,39,049,025ALZ,33.32,754.28,4.51,3.25,0.26,39.35,678.53,4.86,8.23,5.34
39049025AMA,39,049,025AMA,22,447.57,2.28,3.06,0.01,35.58,411.1,3.87,4.59,2.34
39049025AMF,39,049,025AMF,132.76,272.47,17.06,11.01,3,154.76,234.46,18.02,14.02,10.01
39049025AMG,39,049,025AMG,227.9,320.46,25.88,6.97,1,230.89,290.6,10.95,13.93,14.93
39049025AMH,39,049,025AMH,160.13,333.99,20.52,5.84,2.93,200.95,273.84,16.48,7.82,4.89
39049025AMI,39,049,025AMI,289.16,394.24,33.64,8.4,0.78,392.98,309.47,16.04,7.66,6.12
39049025AMJ,39,049,025AMJ,192.94,357.97,28.34,4.62,0.97,255.06,304.88,8.34,12.67,4.63
39049025AMK,39,049,025AMK,359.86,385.02,28.74,10.99,2.74,394.76,316.03,24.47,10.31,10.64
39049025AMN,39,049,025AMN,103.5,138.66,8.44,4.51,0.95,108.93,122.22,7.1,5.66,2.01
39049025AMO,39,049,025AMO,421.18,429.17,25.95,12.97,6.99,449.13,373.28,18.96,11.98,16.97
39049025AMP,39,049,025AMP,348.74,225.42,12.63,4.32,2.87,356.68,190.83,10.12,12.2,9.55
39049025AMQ,39,049,025AMQ,248.63,261.22,16.17,5.12,2.03,267.63,226.82,11.19,7.1,4.1
39049025AMR,39,049,025AMR,300.35,272.93,28.05,13.6,2.55,315.63,234.67,12.76,17,15.31
39049025AMS,39,049,025AMS,295.1,304.63,22.03,6.71,0.96,283.61,293.12,8.62,19.16,10.54
39049025AMT,39,049,025AMT,225.14,318.74,11.94,10.11,1.84,239.83,270.05,13.78,11.02,11.94
39049025AMU,39,049,025AMU,257.63,229.38,17.07,3.66,0.76,280.12,194.92,10.05,11.22,1
39049025AMV,39,049,025AMV,221.5,377.28,28.59,5.56,5,295.34,314.55,11.48,3.28,1.44
39049025AMW,39,049,025AMW,278.5,442.72,14.41,13.44,0,371.66,352.45,11.52,6.72,10.56
39049025AMX,39,049,025AMX,292.92,507.65,41.05,7.51,3.97,397.67,416.93,21.21,8.92,3.97
39049025AMY,39,049,025AMY,173.38,588,49.2,14.36,3.03,283.94,473.95,36.45,12.06,7.16
39049025AMZ,39,049,025AMZ,164.12,392.04,36.11,10.67,0.99,241.58,330.11,13.64,2.03,4.88
39049025ANB,39,049,025ANB,251.09,457.34,21,16.94,4.09,306.39,391.14,24.42,12.27,7.43
39049025ANC,39,049,025ANC,298.56,496.38,40.88,13,0.94,409.18,375.53,25.07,10.22,10.23
39049025AND,39,049,025AND,454.5,559.6,43.56,10.2,1.33,631.28,390.49,17.5,7.2,6.98
39049025ANE,39,049,025ANE,352.3,484.52,24.92,2.03,3.22,468.62,369.68,6.68,7.55,7.3
39049025ANF,39,049,025ANF,233.03,437.52,34.89,9.85,4.76,333.48,349.68,19.56,10.65,6.88
39049025ANG,39,049,025ANG,377.03,366.2,21.4,4.19,1.3,491.54,275.68,4.69,2.42,4.02
39049025ANH,39,049,025ANH,373.91,497.94,33.3,7.79,6.67,485.1,372.1,14.03,7.17,11.72
39049025ANI,39,049,025ANI,146,349,15,5,5,183,306,13,5,1
39049025ANJ,39,049,025ANJ,111.5,580.48,14.47,5.11,0.85,133.63,509.84,22.13,14.47,5.96
39049025ANK,39,049,025ANK,96,548,15,7,1,134,468,16,11,10
39049025ANL,39,049,025ANL,287.77,570.1,21.23,4.62,2.14,355.04,485.46,15.79,10.71,8.4
39049025ANM,39,049,025ANM,301.21,429.41,21.26,5.92,0.01,345.14,372.57,20.05,11.41,6.17
39049025ANN,39,049,025ANN,247.87,781.74,35.45,14.58,5.93,327.85,675.85,18.95,14.95,7
39049025ANO,39,049,025ANO,216.48,518.93,13.67,2.77,1.79,292.95,430.99,11.74,9,0.92
39049025ANP,39,049,025ANP,250.82,595.45,37.52,8.89,0.99,327.85,507.57,16.79,13.82,15.8
39049025ANQ,39,049,025ANQ,203.84,284.86,21.32,12.79,0,255.87,253.31,13.65,2.56,7.68
39049025ANV,39,049,025ANV,324.76,450.23,23.46,9.02,3.61,434.79,357.33,10.84,9.92,1.8
39049025ANW,39,049,025ANW,258.31,454.78,29.92,13.96,1,366.02,340.09,25.93,8.98,5.98
39049025ANX,39,049,025ANX,376.63,556.9,25.98,14.83,2.78,506.49,434.51,24.97,6.57,3.7
39049025ANY,39,049,025ANY,270.44,546.69,42.89,8.64,2.86,361.24,429.29,21.95,18.1,9.53
39049025ANZ,39,049,025ANZ,282,376,15,6,1,353,284,13,7,6
39049025AOA,39,049,025AOA,204.92,407.92,33.51,9.58,0.96,260.46,352.38,15.32,12.45,11.49
39049025AOB,39,049,025AOB,256.35,320.14,15.86,14.51,1.06,330.8,251.26,7.48,7.33,3.21
39049025AOC,39,049,025AOC,159.14,338.09,20.86,7.47,1.07,205.36,290.53,13.84,9.7,3.6
39049025AOF,39,049,025AOF,284.08,325.78,29.72,9.83,2.97,359.55,266.79,11.92,7.92,7.92
39049025AOG,39,049,025AOG,262.54,434.27,28.63,3.95,0.99,331.64,366.16,13.82,8.88,1.98
39049025AOH,39,049,025AOH,222.29,505.77,37.46,10.62,0.62,287.85,433.97,12.49,11.24,11.24
39049025AOI,39,049,025AOI,153.22,344.17,20.49,6.05,0.93,198.4,284.55,10.71,9.78,2.79
39049025AOJ,39,049,025AOJ,280.17,440.55,36.71,5.8,0.97,376.78,337.17,13.53,5.8,8.7
39049025AOK,39,049,025AOK,347.15,464.89,30.77,4.58,3.6,418.61,392.3,13.6,7.32,6.31
39049025AOL,39,049,025AOL,211.62,341.15,24.72,4.94,1.98,293.7,262.04,14.83,5.93,2.97
39049025AOM,39,049,025AOM,236,280,26,8,3,331,214,17,3,1
39049025AON,39,049,025AON,279.46,404.89,38.46,8.02,1.03,376.94,323.87,16.1,8.06,6.05
39049025AOO,39,049,025AOO,291.27,498.75,31.92,11.97,0,343.14,444.88,9.97,7.98,8.98
39049025AOP,39,049,025AOP,312,429,36,6,2,388,350,24,10,5
39049025AOQ,39,049,025AOQ,236,380,24,9,3,317,299,23,6,11
39049025AOR,39,049,025AOR,345,393,28,11,2,428,305,22,4,9
39049025AOS,39,049,025AOS,132.3,460.35,24.31,12.45,2.96,181.49,406.75,7.99,6.88,9.65
39049025AOT,39,049,025AOT,80.57,443.02,4.93,6.85,1.96,104.13,386.28,10.77,6.85,9.78
39049025AOU,39,049,025AOU,258.93,503.52,29.52,12.65,1.69,320.5,443.63,18.56,11.81,5.9
39049025AOV,39,049,025AOV,218,421,20,7,3,273,351,12,10,11
39049025AOW,39,049,025AOW,191.97,441.37,23.06,8.08,4.02,273.26,352.68,10.13,7.08,1.12
