state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_18_rep_ros,uss_18_dem_tes,uss_20_rep_dai,uss_20_dem_bul,gov_16_rep_gia,gov_16_dem_bul,gov_20_rep_gia,gov_20_dem_coo,atg_16_rep_fox,atg_16_dem_jen,atg_20_rep_knu,atg_20_dem_gra,sos_16_rep_sta,sos_16_dem_lin,sos_20_rep_jac,sos_20_dem_ben,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
30,029,43,2722,2595,5,54,19,6,0,1,42,2090,2013,3,28,14,5,0,1,26,1187.3,405.8,1494.8,530.9,1100.4,563.9,1470.1,589.9,1083,599.5,1465.6,540.2,1309.4,368.2,1512.3,524.3,1187,463.7,1525.1,505.1,458.9,563.9,538.2,1191.2,1100.4,1494
30,029,44,2781,2650,7,45,34,8,1,6,30,2163,2073,6,28,25,8,1,1,21,903.5,506.1,1161.2,750.7,813.4,696.1,1148.5,798,812.7,678.3,1140.1,741.9,1040.3,463.5,1200.1,709.2,921,552.1,1209,708.1,550.1,696.1,741.2,919.4,813.4,1171.8
30,029,45,689,660,0,9,5,2,1,1,11,577,554,0,7,5,2,1,1,7,211.8,202.70000000000002,267.3,311,192.7,265.9,270.1,321.3,195.3,242.4,267.4,306.1,257.5,171.8,281.8,296.7,228.4,195.5,288,289.5,203.9,265.9,305.3,223.7,192.7,274.8
30,029,46,1308,1253,3,28,8,3,1,3,9,1066,1026,3,23,2,3,1,0,8,391.3,405.6,496.5,636.5,367.8,528.6,506.8,652.2,370,471.5,507.1,621,486,334.8,531.8,602.4,426.6,387.4,542.1,589.1,400.3,528.6,620.8,419.2,367.8,516.6
30,029,47,2178,1997,18,80,25,8,3,0,47,1745,1625,15,52,16,5,3,0,29,369.3,671.3,457.8,956.5,320.3,888.1,454.1,1005.1999999999999,343,779.1,449.8,962.9,493.2,601.9,476.8,943.8,408.4,652,496.5,926.9,675.7,888.1,958.2,403.4,320.3,466.90000000000003
30,029,48,2628,2476,7,57,22,16,0,0,50,2055,1963,2,32,19,11,0,0,28,760.9,648.8,900.7,1058.1,644.5,942.8,912.5,1103.8,672.1,834.5,881.4,1047.9,941.1999999999999,555.3,938.8,1019.1,808,653.8,976.7,975.3,673.2,942.8,1040.1,795.8,644.5,922.4
30,029,49,1564,1475,3,37,5,17,0,4,23,1258,1204,2,23,2,12,0,3,12,459.90000000000003,433.8,544.5,684.2,417.5,571.3,573.5,694.1,463.1,497.40000000000003,561.7,666.8,575.1,370,590.6,646.4,509.2,411,601.2,629,428.1,571.3,664.4,502.7,417.5,574.2
30,029,50,2903,2720,2,78,36,6,0,0,61,2137,2009,2,42,32,5,0,0,47,845.8,176,1096.2,290.7,717.3,346.9,1065.3,356.3,665.7,373.2,1042.8,318,893.1,184.4,1099.5,307.7,804.2,233.5,1108.6,297,241.60000000000002,346.9,314,802.5,717.3,1082.2
30,029,6,1569,1466,3,38,8,25,1,1,27,1098,1040,1,25,6,14,1,1,10,616.2,262.1,843.9,426.5,585.5,389.3,846.7,456.3,573.6,354.59999999999997,842.3,416.7,715,213.9,883.1,400.5,658.5,264,885.7,395,273.9,389.3,419.5,640.8,585.5,860
30,029,7,2434,2332,1,45,20,13,1,0,22,1961,1897,1,25,14,10,0,0,14,1028.4,396.4,1394.3,624.5,970.9,600.6,1387.8,686.1,928.7,562.5,1369,625.5,1169.8,331.9,1451.1000000000001,596.7,1060.1,422.4,1450.3,594.6,428.1,600.6,625.6,1047,970.9,1410.3
30,029,8,3466,3274,5,66,55,15,1,0,50,2667,2539,4,46,35,13,1,0,29,1327.1,371.7,1803.5,610.3,1227.3,616.8,1791.9,661.1,1140.4,621.3,1759.9,618.2,1432.5,346.5,1836.5,587.1,1321.3,422.3,1816.7,600,440.4,616.8,615.2,1305.1,1227.3,1801.8
30,029,89,1697,1611,5,22,17,4,4,0,34,1272,1220,2,15,13,4,1,0,17,648.9,143.1,814.4,212.7,583,235.8,794.9,250.4,541.1,252.4,787.3,217.4,665.9,150.7,822.1,209.9,636.5,164.6,816.7,213.4,177.9,235.8,220.7,623.6,583,807.3
30,029,ZZZZZZ,5,5,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,031,1,1769,1462,5,233,11,13,0,1,44,1427,1220,5,153,10,9,0,1,29,402.4,327.1,494.4,473.8,333.3,419.8,497.1,496.3,368.2,409.2,491.9,453.8,424.3,359.1,513,452.1,428.1,330,529.7,439.5,356,419.8,462.4,405.8,333.3,505.1
30,031,10,832,793,1,13,6,7,2,0,10,636,609,1,10,6,4,2,0,4,344.40000000000003,110,460.7,160.1,331.7,170.4,461.3,180,319.6,172.8,456.2,164.4,380.5,112.5,468.8,160.6,354.4,127.6,472.7,156.8,130.3,170.4,164.1,349.7,331.7,464.3
30,031,11,1520,1435,2,40,5,11,1,0,26,1128,1084,2,21,4,4,1,0,12,581.3,209.7,811.3,305.3,564.1,331.6,805.9,351,517.8,329.7,798.1,321.09999999999997,645,210.8,827.4,308,584.2,246.4,828.4,305.3,248.1,331.6,317.2,582,564.1,814.1
30,031,12,4935,4594,13,170,43,22,0,0,93,3285,3114,5,81,26,19,0,0,40,1434,565.2,1725.7,909.3,1168.4,903.6,1695.8,1048,1286.5,923.1,1643.9,936.1,1647.4,549.5,1732,915.8,1494.2,647,1775.2,884.8,671.2,903.6,938.2,1465.1,1168.4,1714.6
30,031,13,2694,2558,7,60,30,7,1,0,31,2012,1925,1,37,25,7,1,0,16,1122,475.2,1518.7,786.2,1046.5,759.5,1513.7,871.4,1050,706.7,1499.4,793.6,1293.1,456.5,1542,780.2,1188.3,508.1,1577,747.6,537.4,759.5,795.3,1162,1046.5,1529.6
30,031,14,1273,1210,0,25,6,7,0,4,21,976,929,0,17,5,4,0,2,19,459.8,177.8,627.9,257.9,420.5,284.1,615.1,297.8,394.9,297.3,610,271.9,509.5,186.8,633.4,260.7,460.1,211.7,639.7,254.6,217.6,284.1,268.2,456.7,420.5,625.5
30,031,15,186,181,1,3,1,0,0,0,0,144,141,1,2,0,0,0,0,0,77.60000000000001,37.8,96.9,55.7,74.3,56.2,100.6,56.3,72.8,53.7,99.4,54.2,86.4,38.7,100.9,52.1,81.3,41.4,101.5,51.6,42.2,56.2,54.1,79.2,74.3,100.4
30,031,16,365,354,0,5,0,1,0,0,5,303,299,0,1,0,1,0,0,2,90.6,123.7,122.2,163.6,90.6,142.9,127.1,164.7,90.6,140.79999999999998,126.7,162.20000000000002,117.60000000000001,108.3,130.2,154.3,102.5,121.2,137.5,151.6,123.3,142.9,160.1,100.3,90.6,128
30,031,17,1215,1184,1,10,4,4,0,1,11,986,966,1,8,3,3,0,1,4,528.3,268.8,658.1,393.1,503.8,393.5,681.1,398.9,498.09999999999997,375.5,672,382.4,591.9,271.2,683.2,369.8,555.8,287.2,691.7,366.3,299.9,393.5,382.5,543.1,503.8,678
30,031,18,1497,1440,0,28,8,7,0,0,14,1190,1156,0,14,7,5,0,0,8,539.2,348.8,651.2,512.2,501.5,500.40000000000003,662.1,533.1,499.9,479.59999999999997,665.5,494.3,631,328.8,667.6,494.9,579.2,362.4,684.1,474,379.8,500.40000000000003,501.59999999999997,562.4,501.5,666.2
30,031,19,1612,1550,2,17,8,16,0,0,19,1258,1218,2,11,6,12,0,0,9,571,544,673.1,782.8,523.6,748.4,691.6,805.7,540.7,680.6,693.1,766.6,689.7,504.6,701.9,756.2,632,538.7,724.6,729,566.7,748.4,768,608.5,523.6,697
30,031,2,2089,1971,8,48,4,23,3,2,30,1751,1660,7,36,4,20,3,2,19,505.9,723.3000000000001,679.9,1240.7,440.5,972.6,695.2,1301.3,455,891,686.5,1232.8,644.8,686.3,699.2,1224.6,602,671.7,754.6,1174.5,744,972.6,1234,552.2,440.5,701.8
30,031,20,1966,1921,2,14,3,13,1,0,12,1612,1583,0,11,3,7,1,0,7,601.4,679.9,713.6,962.7,543.3,912.8,730.4,997.8,574.6,814.3,725.3,950.1,739.8,626.4,743.5,933.7,670.2,665,767.9,910.9,697.5,912.8,951.5,645.8,543.3,735.8
30,031,21,892,842,2,27,3,4,0,0,14,677,646,2,15,3,1,0,0,10,230.4,249.8,271.4,354.2,204.8,339.3,275.40000000000003,371.7,217.6,301.3,273.3,349.4,282.4,230.6,279.8,345.9,254.7,246.1,287.3,339,257.8,339.3,352.3,245.9,204.8,277.3
30,031,22,1756,1678,6,28,6,14,0,4,20,1339,1293,1,13,4,6,0,4,18,479.7,609,543.6,834.8,433.59999999999997,779.6,569,854.1,474.7,716.5,569.7,816.9,615.3000000000001,553.5,574.3,805,551.9,598.2,591.4,787.2,619.3,779.6,819.9,530.3,433.59999999999997,569.8
30,031,23,1758,1685,1,28,8,9,0,1,26,1399,1353,1,18,7,6,0,0,14,536,739.8,775.8,1197.2,541.2,1003.7,812.3,1241.1,574,863,808.8,1159.3,764.3,645.7,844,1143.8,659.1,720.7,873.5,1122.7,742.1,1003.7,1173,633.6999999999999,541.2,822.8
30,031,24,1065,990,1,43,8,8,0,0,15,841,790,0,28,8,5,0,0,10,293,453.4,346.6,635.1,261.8,593,354.7,655.3,279,539,357.4,628.6,365.3,433.1,364,619,328.4,448.4,377.6,605.4,468.7,593,629.2,315.7,261.8,359.8
30,031,25,3301,3166,5,42,8,45,1,13,21,2400,2325,3,21,8,28,1,3,11,708.7,1258,902.8,1796.1,666.5,1610.5,929.1,1852.9,745.9,1455.4,951.2,1748.7,1013.2,1124.3,967.3,1746.5,881.5,1235.8,1015.1,1702.3,1268.8,1610.5,1769.5,836.6,666.5,952.8000000000001
30,031,26,2341,2116,9,98,25,16,4,0,73,1692,1565,4,55,17,15,3,0,33,634.4,354.3,1015.4,685.5,568,616.3,1014.8,779.1,567.1,534.5,971.3,707.6,736.2,358.5,1032.7,702.1,650.5,403.2,1064.6,677.1,413.9,616.3,709.5,647.6,568,1018.9
30,031,27,946,871,3,30,16,5,1,0,20,740,691,3,21,9,4,1,0,11,275.7,154.8,443.1,299.8,246.3,269.2,442.8,340.59999999999997,246.2,233.7,422.5,309.8,319.7,156.2,450,307.8,282.5,176.2,464.3,296.1,181.4,269.2,310.4,281.1,246.3,444
30,031,28,4090,3826,10,150,29,18,4,1,52,2911,2749,4,90,23,16,2,1,26,1083.7,471.2,1633.7,951.1,862.3,778.3,1591.7,1129.7,953.1,799.9,1547.4,990.7,1243,504.7,1645.2,977.3,1109,561.4,1713.7,929.9,584.6,778.3,995.5,1097.5,862.3,1626.6
30,031,29,2736,2598,2,74,15,20,0,0,27,1917,1833,1,40,13,14,0,0,16,936.8000000000001,369.9,1284.2,626.9,842.7,603.4,1266.7,716.9,854.4,585.6,1253.5,636.1,1079.7,356.6,1300.1,622.9,981.2,411.1,1327.5,598.8,431.2,603.4,640,962.9,842.7,1286.3
30,031,3,1806,1726,5,25,18,9,2,1,20,1418,1364,2,16,12,8,2,1,13,663.4,450.4,814.7,650.6,618.2,611.8,821.6,685.8,646.1,561.3,800,652.8,799.2,399.3,827,629.9,743.8,432.4,847.2,615.6,458.9,611.8,647.6,712.3,618.2,822.5
30,031,30,2505,2383,6,45,9,20,0,3,39,1977,1905,3,26,8,15,0,2,18,910.1,808.1,1379.8,1540.7,859.5,1240.3,1392.8,1644.8,887,1033.7,1380.1,1525.9,1157.3,728.3000000000001,1441.6,1495.6,1014.7,805.3,1487.1,1450,843.6,1240.3,1530.7,991.3,859.5,1415.7
30,031,31,2309,2164,10,46,8,23,2,2,54,1834,1754,5,29,8,11,0,2,25,711.4,729.6,1145.6,1435.7,670.1,1110,1146.4,1535.8,700.5,926.4,1143.9,1416.7,940.9,655.6,1202.8,1386.6,821.1,725.7,1247.3999999999999,1342.3,759.5,1110,1423.3,793.3,670.1,1177
30,031,32,1252,1194,0,31,0,12,1,0,14,1003,968,0,15,0,11,1,0,8,220.4,562.2,267.3,766.9,190.4,698.2,267.9,795.3,208,662.1,279.8,759.1,291.3,553.5,278.1,753.7,248.5,568.8000000000001,289.2,743.8,586.8,698.2,763.8,242.3,190.4,276.6
30,031,33,1127,1054,3,30,3,16,0,5,16,1009,956,3,19,3,13,0,5,10,128.8,455.4,154.4,590.7,106.1,540.3,157.7,619.5,128.6,523.5,151.5,591,204.6,430.7,162.3,589.2,163,450.09999999999997,173.6,579.6,465,540.3,593.9,156.3,106.1,159.9
30,031,34,1843,1736,8,41,18,23,1,2,14,1670,1578,6,33,15,21,1,2,14,212.4,749.7,251.6,966.2,184.4,876.7,261.1,1011.6,218.5,849.1,248.6,966.5,352.1,692.5,270.8,962.5,281.2,728.5,289,942.7,754.6,876.7,969.8,266.1,184.4,264.3
30,031,35,3931,3205,38,151,159,248,6,3,121,3656,3044,34,130,105,227,4,3,109,711.2,1005.5999999999999,919.2,1524,672.8,1403.5,919.1,1641.2,702.1,1224.5,887.9,1495.1000000000001,976.3,947.6,937.6,1506.9,829.6,989.5,993,1459.9,1041.9,1403.5,1525.5,804.8000000000001,672.8,931.4
30,031,36,1683,1578,10,31,8,18,2,0,36,1455,1376,5,25,7,15,2,0,25,186.7,786.8,204.8,987.6,137.7,899.9,213.4,1019.6,182.4,889,204.3,972.7,306.5,741.3,223.5,969.7,239.7,782.6,238.6,957.9,799.5,899.9,981.6,228.6,137.7,216.8
30,031,37,1767,1651,6,42,8,22,3,0,35,1611,1507,6,37,8,21,3,0,29,238,756.1,253.3,994,172.9,924.6,253.8,1038.2,224.8,870.6,241.20000000000002,969,365.4,713.4,263.8,969.3000000000001,289.2,748,280,960.4,772.6,924.6,986.6,279,172.9,257.9
30,031,38,2075,1905,10,70,11,30,2,1,46,1918,1775,10,56,11,27,2,1,36,294.2,802.9,315.6,1088.2,208.4,1031.5,307.6,1150.1,272.7,944.9,293.4,1060,431.1,768.7,317.1,1065.1,340.9,798,336.5,1058.1,828.6,1031.5,1084.6000000000001,334.4,208.4,313.8
30,031,39,2564,2247,25,137,43,45,3,3,61,2170,1941,15,103,26,41,3,2,39,486.2,763.6999999999999,607.3000000000001,1001.6,400.5,834.8,638.2,1066,484.59999999999997,944.1,603.3,978.6,654.6,746.8,635.7,995.4,568.8,783.5,654.6,972,809.5,834.8,1002.6,548.6,400.5,627.9
30,031,4,1918,1873,0,14,3,8,2,0,18,1453,1424,0,10,3,6,2,0,8,509.2,674.4,623.1,967.9,486.3,865.7,659.1,990.8,525.8,789.6,658.1,943.1,685.2,604.5,668.6,929.3,606.1,661.7,691.7,907.6,682.7,865.7,947.4,581.8,486.3,660.4
30,031,40,2175,2050,7,50,13,22,0,1,32,1792,1699,5,32,9,18,0,1,28,445.4,676.5,571.4,1003.2,345.8,885.8,573.6,1067.5,455.9,828.8,552.9,982.2,631.5,623.4,591.8,977.5,533.7,672.7,619.6,948.6,700.4,885.8,995.9,516.2,345.8,581.8
30,031,41,1704,1612,0,41,13,17,0,0,21,1490,1410,0,33,13,16,0,0,18,273.3,721.1,351.8,1006.5,223.6,924.4,343.4,1056.6,236.9,862.1,351.1,998.6,352.3,721.5,360.8,999.2,290.2,733.5,378.8,983.7,759.5,924.4,1008.7,288.2,223.6,357
30,031,42,2017,1822,14,91,17,20,5,0,48,1706,1569,13,58,14,19,4,0,29,322.1,641,390.3,914.5,253.7,856.3000000000001,386.5,978.3,285.6,778.3,377.9,920.9,416.6,640.3,406.4,909.9,344.8,661.8,428.6,895.5,680.5,856.3000000000001,923.9,341.5,253.7,397.7
30,031,43,1817,1692,6,61,12,27,0,1,18,1536,1438,4,49,9,22,0,1,13,303,579.3,403.3,866.1,244.9,785.5,396.9,925,271.2,708,390.8,865.1,397.1,572,418.9,858.7,330.5,591.9,442.2,841.1,612.6,785.5,870.9,325.4,244.9,410.2
30,031,44,2650,2424,15,95,25,39,3,2,47,2165,2021,7,58,21,31,3,1,23,491.8,821.1,602.3,1214.6,378.3,1110.5,597.2,1298.2,486.9,998,581.2,1212.3,683.9,779.8,626,1188.9,572.3000000000001,832.1999999999999,659.1,1162.5,858,1110.5,1215.3,558.5,378.3,613.2
30,031,45,3588,3339,8,75,23,84,3,1,55,2793,2622,6,53,18,58,3,0,33,887.2,1170.3,1495.5,2299.3,821.1,1734.5,1493.6,2452.5,896.4,1447.7,1487.8,2267.9,1237.6,1056,1581.1,2220.1,1069.4,1152.8,1653.7,2148.5,1207.1,1734.5,2278,1022.8,821.1,1542
30,031,46,840,761,5,25,21,14,1,1,12,684,634,2,17,16,10,1,1,3,133.5,261.3,170.7,380.3,106.2,352.5,168.7,405.1,117.5,317.9,165,379.4,172.5,257.5,177,378.3,142.1,266,186.8,370.7,275.8,352.5,382.7,141.4,106.2,173.7
30,031,5,2375,2272,6,44,15,12,1,2,23,1736,1668,5,29,11,7,0,2,14,992.3,567.2,1322.3,905.9,937.1,850.3,1331.5,976.5,950.1,757.6,1307.8,918.5,1170.9,530.1,1348.2,895.1,1076.5,568.8,1385.5,862.5,604.9,850.3,911.5,1047.4,937.1,1338.3
30,031,6,1775,1681,6,26,22,10,0,1,29,1391,1325,4,15,19,7,0,1,20,404.2,436.09999999999997,566.5,695.2,410.3,604.2,581.2,735.6,414.8,530.8,569.9,683.3,539.4,397.8,593.1,678.8,475.5,431.5,619.7,657.5,449.1,604.2,689.9,458.3,410.3,586.6
30,031,7,785,746,2,15,4,7,1,0,10,604,576,2,10,4,5,1,0,6,252.7,91.9,346.8,131,213.1,153.4,329.5,161.4,202.8,174.9,327.6,143.1,279.9,100.9,342.2,139.1,249.1,116.2,348.9,130.6,119.7,153.4,141.4,247.1,213.1,340.3
30,031,8,1869,1800,4,39,7,9,0,0,10,1406,1361,1,26,6,6,0,0,6,578.8,216.1,796.4,308.8,481.7,361.5,751.5,381.2,454.1,411.6,748.8,337.2,638,237.29999999999998,783.1,327.6,562.7,273.6,797.8,308.8,281.4,361.5,331.4,561.8,481.7,778.5
30,031,9,2300,2205,2,59,11,6,0,0,17,1679,1625,2,30,9,3,0,0,10,1015.9,270.7,1292.4,420.2,962.3,411,1303.7,458.6,997,421.6,1289.9,415.5,1121.8,283.4,1303.3,422.4,1082.1,298.5,1337.1,395.3,318.2,411,422.8,1053,962.3,1305.5
30,033,1,683,673,0,3,2,0,0,0,5,526,521,0,2,2,0,0,0,1,374.2,20,449.5,22.3,336.9,53.3,421.7,48.8,339.6,76.1,441.4,24,397.1,21.2,436.5,30.1,366.2,46.2,431.2,23.400000000000002,41.2,53.3,28.9,368.5,336.9,437.1
30,033,13,50,49,0,0,0,1,0,0,0,38,37,0,0,0,1,0,0,0,24.5,1.1,26.6,1.7,21.7,2.1,26.6,1.7,22.8,2.3,26.5,1.3,24.5,1.1,26.6,1.3,23.5,1.7,25.9,1.3,1.6,2.1,1.3,23.8,21.7,26.5
30,033,14,117,109,3,0,3,0,0,1,1,87,83,0,0,3,0,0,1,0,56.1,2.7,60.9,3.8000000000000003,49.7,4.8,60.9,3.8000000000000003,52.199999999999996,5.1,60.6,3,56.1,2.7,60.9,3,53.6,3.8000000000000003,59.4,3,3.6,4.8,3,54,49.7,60.6
30,033,19,158,158,0,0,0,0,0,0,0,119,119,0,0,0,0,0,0,0,79.60000000000001,5.1000000000000005,91.5,5.1000000000000005,64.5,6.5,94.60000000000001,5.1000000000000005,72.8,15.6,91.5,5.1000000000000005,83.3,5.1000000000000005,95.5,3.7,82.7,5.1000000000000005,93.2,4.2,7.3,6.5,4.9,79.4,64.5,93.3
30,033,5,53,53,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,29.9,1.5,36,1.8,26.9,4.2,33.6,4.1,27,6,35.3,1.8,31.8,1.7000000000000002,34.9,2.4,29.4,3.7,34.4,1.8,3.2,4.2,2.3,29.4,26.9,34.9
30,033,7,78,78,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,39.9,1.9000000000000001,46.5,3.2,32.5,4.7,45.5,5,39.9,3.9,44.7,5,41.7,1.9000000000000001,45.5,4.7,38.1,5,44.7,5.7,2.9,4.7,4.9,39.9,32.5,45.5
30,033,8,67,67,0,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,40.6,2.1,47.2,3.2,32.7,5,46.300000000000004,5.4,40.6,3.7,45.6,5.4,42.7,2.1,46.300000000000004,5,38.5,5.4,45.6,5.8,3,5,5.3,40.6,32.7,46.300000000000004
30,035,1,847,695,2,5,117,4,0,0,24,656,552,2,3,81,4,0,0,14,320.90000000000003,107.8,351.8,107.8,214.7,160.5,331.9,139.9,274.1,200,336.1,107.2,359.8,105.1,363.2,109.2,327.8,140.9,358.9,103,138.9,160.5,113.7,320.5,214.7,348.4
30,035,10,556,193,0,11,329,0,1,2,20,405,178,0,5,211,0,1,2,8,46.1,232.5,42.3,257.7,28.8,265.9,38.9,267.4,33.3,268,40.4,256.4,58.4,234.6,47.8,256.1,40.1,248.1,48.6,258.5,246.1,265.9,259,43.9,28.8,42.4
30,035,11,251,29,0,3,212,0,0,1,6,185,26,0,1,152,0,0,1,5,21.3,41.2,29.7,44.8,18.5,55.4,27.1,85.3,15.3,53.5,26.8,81.2,26.8,45.3,32.9,73.9,18.6,47,32,75.9,46.6,55.4,72.7,20.599999999999998,18.5,29.8
30,035,12,514,27,0,22,454,0,0,0,11,341,25,0,9,296,0,0,0,11,16.1,188.2,24.8,194.9,12.5,203.4,21.9,207,9.2,214.1,22.8,195.4,24.8,201,26.5,203.4,16.1,207.9,29.8,200.1,203.4,203.4,200.1,16.2,12.5,24.8
30,035,13,502,21,0,16,458,0,0,0,7,339,21,0,6,307,0,0,0,5,21.2,198.9,26.9,181.9,7.9,212.1,22.9,193,17.5,208,21.8,187.1,36.8,190.1,22.9,191.1,13.7,208.7,25.2,188.20000000000002,201.4,212.1,188.20000000000002,22.1,7.9,23.8
30,035,14,246,236,0,1,4,0,0,0,5,154,146,0,1,4,0,0,0,3,17.6,34.4,24.6,37.2,15.399999999999999,46,22.6,71,12.799999999999999,44.5,22.2,67.60000000000001,22.2,37.6,27.400000000000002,61.4,15.799999999999999,39.199999999999996,26.599999999999998,63.3,38.9,46,60.2,17.2,15.399999999999999,24.8
30,035,15,545,166,3,4,333,2,0,0,37,406,130,3,2,245,2,0,0,24,80.7,138.9,88.3,164.5,67.3,175.8,79.7,184.2,65.1,159.2,74.1,176.9,92.2,132.6,84.6,171.3,65.1,150.5,94.2,164.5,144.6,175.8,171.6,75.5,67.3,84.2
30,035,19,402,17,0,10,372,0,0,0,3,268,16,0,3,246,0,0,0,3,27.8,136.5,37.1,155.79999999999998,20.9,163.5,33,166,19,154.9,33,159.1,27.8,149.9,30.8,160.8,17.9,155.79999999999998,29.5,167,149.20000000000002,163.5,161.3,23.2,20.9,32.9
30,035,2,844,622,1,35,139,3,0,0,44,608,483,1,13,82,2,0,0,27,214.1,98.8,242,134.8,158.2,163.8,224.4,162.4,180.5,173.9,228.5,140.4,259.8,88.7,239.2,138,216.7,125.8,238.20000000000002,134.7,121.7,163.8,141.8,217.8,158.2,234.1
30,035,21C,1100,10,0,25,1057,2,0,0,6,698,10,0,13,672,0,0,0,3,21,236.1,42.9,237.9,17,269,29.900000000000002,262.2,14.9,259.1,27.8,240.1,44.8,234.1,32.4,256.1,14.9,259.9,41,251.1,247.29999999999998,269,249.5,23.8,17,34.8
30,035,3,722,507,4,14,156,2,0,0,39,548,406,4,9,101,2,0,0,26,156.6,92.5,176.1,122.7,121,134.5,160.3,149.4,129.1,138.2,160.3,130,179.5,94.5,176.1,131.2,151.3,116.2,172.9,131.2,109.6,134.5,133,153.4,121,169.3
30,035,4,465,301,0,18,115,4,0,0,27,362,258,0,9,75,4,0,0,16,130,60.9,147.5,68.7,80.3,84.7,134.2,91.6,78.6,116.7,138,72.4,138.3,69.7,150.4,74.6,111.7,83.5,144.8,75.7,82.1,84.7,76,114,80.3,143.3
30,035,5,1566,1040,1,14,455,8,0,0,48,1087,749,0,5,295,5,0,0,33,344.4,139.3,378.8,184.6,261.7,223.5,347.4,221.2,279.6,229.3,355.5,187.9,353.8,150.7,359.1,197.8,308.1,179.7,351.2,201.4,174.9,223.5,199.1,322.5,261.7,358
30,035,6,86,77,0,0,5,0,0,0,4,63,57,0,0,4,0,0,0,2,34.2,9.5,33.9,10.4,28.9,12.7,33.5,12.6,31.900000000000002,13.700000000000001,32.800000000000004,11.4,36.9,7.8,32.800000000000004,12,35.1,9.3,33.8,9.9,10.3,12.7,11.4,34.3,28.9,33.5
30,035,8,1421,55,1,18,1327,1,0,1,18,882,45,1,8,815,1,0,1,11,42,437.5,47.6,502.2,23,479.3,38.8,523.7,28.7,482.3,39.6,498.3,65,443.1,48.3,510.3,35.800000000000004,467.2,51.2,507.5,456.2,479.3,508.8,42.7,23,45.6
30,035,9,3332,121,5,45,3111,0,0,1,49,2161,116,5,19,1990,0,0,1,30,124.6,966.7,191.2,1201.2,76.6,1102.2,139.5,1295.9,85.6,1083,147.6,1217.5,169.3,1016.4,173.2,1255,104.9,1064.5,181.70000000000002,1239.3,1031.6,1102.2,1240.7,120.5,76.6,167.3
30,037,1,503,472,0,23,2,1,0,0,5,400,382,0,13,1,1,0,0,3,178,40,201.7,43.7,141.8,68,198.4,55.9,150.9,85.5,200.3,41.6,203.7,28.5,212.4,39.8,171.9,61.8,199.8,47.3,54.1,68,45.5,176.9,141.8,200.9
30,037,2,381,350,0,8,7,5,0,5,6,292,272,0,7,4,3,0,2,4,186.9,29.7,210,32.5,162.5,60.6,206.6,45.5,157.8,78.9,206.6,38,207.9,31,213.4,39,180.9,56.2,206.6,34.3,49.2,60.6,38.5,182.3,162.5,207.1
30,039,NA,3079,2968,3,44,13,2,1,2,46,2555,2473,3,30,12,2,1,0,34,1192.3,472.3,1420.4,638.7,1047.5,692,1361.3,741.3,976.6,790.2,1346.1,660.9,1311.6,450.1,1429.8,648.7,1146.2,575.1,1428.4,638.2,570.9,692,664.8,1155.7,1047.5,1399.5
30,041,NA,16096,11741,47,373,3393,66,6,2,468,11786,9161,32,209,2072,50,6,2,254,3477.3,2368.2,3954.7,2982.6,2429.5,3732.5,3748.9,3479.5,2643.5,3810.8,3640.3,3144,4091.8,2318.1,3995.3,3141,3229.5,3110.5,4059.6,3006.8,2902.4,3732.5,3144.9,3356.6,2429.5,3881.2
30,043,1,1322,1265,5,15,11,8,0,0,18,1039,1004,1,9,8,7,0,0,10,481.4,301.7,645.4,403.7,446.2,420.2,634.3,443,422.2,454.2,625.1,418.6,627.1,246.2,635.4,426.8,480,365.3,673.4,385,342,420.2,415.5,501.7,446.2,642.4
30,043,12,235,219,1,4,2,1,0,0,8,184,169,1,4,2,1,0,0,7,90.3,48,110.69999999999999,44,73.7,65.3,110.69999999999999,48,75.8,65.3,102.2,51.1,89.3,54.1,104.89999999999999,54.1,81.8,61.2,106.3,48.9,57.199999999999996,65.3,49,84.2,73.7,107
30,043,15,121,118,0,0,3,0,0,0,0,99,97,0,0,2,0,0,0,0,35.1,18.3,46.6,24,34,34,41.6,28.2,25.2,35.1,41.6,28.2,45,18.3,45.9,25.2,35.1,25.2,46.6,25.2,24.1,34,25.9,35.1,34,45
30,043,2,654,615,1,15,8,0,0,0,15,505,481,0,11,8,0,0,0,5,276.7,103.1,412.8,161.9,276.1,178,401.90000000000003,178.8,229.7,178,393,161.9,303.1,103.1,406.5,168.8,271.7,131,412.8,162.8,129,178,166.5,270.4,276.1,405
