state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_18_dem_car,uss_18_rep_arl,uss_20_dem_coo,uss_20_rep_wit,gov_16_dem_car,gov_16_rep_bon,gov_20_dem_car,gov_20_rep_mur,atg_18_dem_jen,atg_18_rep_pep,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
10,003,6-1,1321,289,898,80,6,23,0,0,25,987,251,651,54,3,13,0,0,15,564.8,43.3,587.5,38.300000000000004,439.3,30.6,527.4,37.2,517.1,46.8,533.8,47.4,404.3,70.4,541.1,421.9,549.6,45.2,50.6,40.7,510.6,44.9
10,003,6-10,870,817,15,22,2,10,0,3,1,705,667,12,13,2,7,0,3,1,293.3,277.8,369.1,277.5,297.5,211.6,397.3,235.4,309.4,269.90000000000003,377.6,267.6,301.8,220,301.4,299.9,381.1,274,215.9,260.2,335.4,251.3
10,003,6-11,1476,1316,52,49,1,42,1,2,13,1141,1034,40,26,1,34,1,2,3,501.3,307,622.2,310.7,522.4,234.8,628.2,284.9,533.5,298.8,622.9,292.2,537.6,227.1,517.2,530.1,624.2,302.9,230.8,295.8,566.7,279.3
10,003,6-12,2142,2014,55,30,1,34,0,0,8,1811,1708,52,22,0,24,0,0,5,807.5,606.3,948.1,610.3,811.6999999999999,484.1,984.6999999999999,530.3,845.3,608.7,964.4,577.5,823.5,482,826.7,817.6,965.8,607.5,482.9,572.6,883.8000000000001,557
10,003,6-13,2002,1642,65,245,1,25,0,3,21,1582,1338,53,160,1,19,0,1,10,534.7,366.5,646.6,364.4,443.9,255,630.2,327.7,578.6,312.6,630.9,336.9,468.5,234.5,556.5,456,636.3,339.1,244.4,342.9,561.9,314
10,003,6-15,3689,1744,1303,198,12,304,0,16,112,2716,1401,899,131,9,214,0,9,53,1399.8999999999999,492.9,1812.7,535.3,1253.8,342.4,1789,487,1383.7,474.6,1787.2,503.4,1217.5,404.5,1391.8999999999999,1235.7,1796.3,483.6,373.4,508.4,1520.7,463
10,003,6-16,1918,366,1338,122,2,61,0,2,27,1363,353,857,76,1,54,0,1,21,681.7,66,753.9,72.8,499.8,31.1,664.8,64.1,611.8,58.9,690,61.7,446,90,646.7,473.3,702.7,62,60.7,66.2,621.3000000000001,63.7
10,003,6-17,1735,552,852,219,1,69,0,0,42,1313,453,652,140,1,50,0,0,17,629.2,176,731.4,171.1,553,108.89999999999999,691.9,152.9,625.9,147.1,700.6,161,544.2,128.4,627.4,548.6,708,161.7,118.5,161.6,639.5,149.3
10,003,6-18,2213,930,888,318,4,20,0,1,52,1735,792,676,224,4,19,0,1,19,562.2,279.6,657.7,308.8,461.2,162.4,645.9,277.3,573.8,230.2,646.9,277.3,448.9,177.1,568,455,650.3,255,170.1,287.6,571,244.7
10,003,6-19,1305,979,24,274,0,13,0,2,13,1196,934,22,213,0,13,0,1,13,252.4,220.5,321,218.7,211.2,133.8,324.6,182.8,274.2,171.3,316.7,199.1,219.4,125,263.2,215.4,320.8,196,129.29999999999998,200.20000000000002,274.3,178.8
10,003,6-2,1103,464,536,61,8,13,0,0,21,917,422,416,41,7,13,0,0,18,415.2,52.8,501,52.2,350.40000000000003,34,482.2,48.1,389.9,68.2,479.6,50.5,335.5,65.9,402.6,342.9,487.6,60.3,49.9,50.2,421.8,53.4
10,003,6-20,1483,1285,46,69,7,50,4,0,22,1102,981,35,38,4,34,2,0,8,457.3,386.9,615,379.4,488,264.5,621.5,346.9,484.4,379.4,613.4,359.9,490.5,272.8,470.7,489.3,616.8,383.2,268.8,361.90000000000003,538.6,341.3
10,003,6-21,1722,1511,55,68,2,59,0,3,24,1320,1187,40,38,0,44,0,3,8,585.4,495.5,699.2,494.6,592.5,384.9,749.7,438.1,619.2,460.7,734.5,455.7,611,361.9,602.2,601.9,727.7,478,373.4,462.8,656.1999999999999,441.8
10,003,6-22,2476,2077,88,56,0,223,0,0,32,1776,1491,72,38,0,164,0,0,11,757,731.8,920,695.9,751.8,535,946,636,847.8000000000001,659,947.1,643.9,771,520.1,802.3000000000001,761.3,937.7,695.3,527.5,658.5,848.7,631.4
10,003,6-23,2466,1371,383,189,3,456,0,8,56,2146,1266,270,139,3,420,0,6,42,411.7,133.29999999999998,460.5,134.7,354.7,94.5,441.7,122.8,397.7,150.3,447.09999999999997,123.5,357.3,107.8,404.9,355.7,449.8,141.5,100.8,127,409.9,123.60000000000001
10,003,6-24,2561,1123,958,331,7,47,0,6,89,1663,855,559,177,2,38,0,3,29,650,225.1,768.3,250.7,545.2,152.6,748.4,217.9,631.8,214.29999999999998,754.8,225.5,535.5,169.2,640.9,540.4,757.1,219.6,160.9,231.4,662.2,207.8
10,003,6-25,1966,1387,126,90,4,295,0,1,63,1537,1099,98,61,4,249,0,0,26,627.7,386.9,756.1,390.3,598.2,323.5,747.3,382.1,648.1,399.8,746.5,389.1,581.8,341.2,638.2,590.1,749.8,393.40000000000003,332.2,387,672.2,373.4
10,003,6-26,1662,1258,207,123,0,42,1,6,25,1310,1017,163,76,0,37,1,4,12,478.1,332.9,518.2,319.1,397,216.1,511,291.8,489,295.1,514.1,288.1,408.1,212.9,483.5,402.7,514.3,314.1,214.4,299.6,473.7,279.1
10,003,6-27,2279,1024,848,206,4,109,1,3,84,1667,812,597,146,1,81,1,1,28,652.5,274.4,796.2,237.8,557.2,153.8,770.2,219.79999999999998,652.9,241,758.2,232.5,549.3,174.7,652.4,553.3,775,257.6,164,230.1,676.4,219.1
10,003,6-3,2223,109,1091,975,4,9,0,3,32,1454,96,714,620,4,5,0,0,15,437.1,20,392.4,31.6,225.6,8.8,342.2,21.1,374.1,17.8,357.5,24.5,205,32.6,405.8,215.4,363.8,18.8,20.9,25.9,333.6,22.5
10,003,6-4,1927,1595,199,53,2,45,1,4,28,1777,1475,183,47,2,40,1,4,25,808,276.3,987.3,278.5,738.4,200.6,969.2,244.9,839.8,268,971.6,262.2,747.2,211.2,823.7,742.6,975.9,272.3,205.8,262,865.8,248.9
10,003,6-5,2501,498,1497,389,2,47,0,0,68,1706,416,987,237,1,37,0,0,28,1055.3,178.5,1083,188.5,847.9,125.4,1027.1,172,1007.4,167.6,1026,182.7,805.5,167.1,1031.3,826.5,1045.5,173.1,146.2,181.1,978.8000000000001,168.9
10,003,6-6,2012,1652,148,48,5,123,0,0,36,1631,1351,130,34,4,91,0,0,21,667.3,485.6,822.8,483.8,654.7,366.8,858,415.6,684,488,859.5,423.6,659,370.5,675.6,656.8000000000001,846.9,487,368.5,440.8,743.5,433.6
10,003,6-7,1981,1549,269,36,0,88,4,0,35,1618,1298,214,23,0,67,2,0,14,700.1,421.4,845.8,416.6,689.7,303.8,849.1,386.1,735.6999999999999,376.9,852.2,395.9,700,296.8,717.9,694.8,848.9,399.1,300.4,399.6,767.4,371.1
10,003,6-8,4946,3501,1054,179,6,108,1,17,80,3283,2411,664,87,5,63,1,12,40,1406.1,1137.1,2090.5,1376.1000000000001,1448.8,787.6,2068.2,1285.7,1572.6,979.1,2082.7,1307.7,1409.6,843.5,1489.4,1429.4,2080.7,1058.1,814.5,1322.3,1725.8,1102.2
10,003,6-9,4430,2712,792,170,22,612,0,8,114,2956,1837,560,107,14,387,0,2,49,1423.7,802.6,1729,854.7,1361.5,569.9,1733.9,763.5,1481.6,746.5,1726.2,793,1336,603.4,1452.5,1348.5,1729.7,774.1,586.9,803.9,1541.6,733.3
10,003,7-1,637,139,428,38,5,7,0,0,20,494,130,320,23,3,4,0,0,14,234.6,17.3,256.7,17.3,164.3,14.6,232.7,16.4,203.6,17.3,237.3,16.9,149,29.3,219.1,156.6,242.3,17.3,21.9,16.9,211.1,18.5
10,003,7-10,2059,1736,130,41,0,110,0,1,41,1627,1399,100,28,0,86,0,1,13,766.7,497.8,951.1,485.3,786.6,370,992.1999999999999,416.2,826.6999999999999,476.2,992.9,428.5,789.2,369.1,796.7,787.8,978.8,487.1,369.7,443.7,872.1999999999999,434.59999999999997
10,003,7-11,918,867,7,19,2,9,0,0,14,718,682,7,13,1,7,0,0,8,367.7,254.4,469.59999999999997,261.2,389.7,212.3,490.90000000000003,228.2,400.59999999999997,245.9,483,244,392.2,205.8,384.09999999999997,390.7,481.3,250.2,209.1,244.3,427.7,236.1
10,003,7-12,1573,1360,28,29,0,145,0,0,11,1205,1058,15,17,0,111,0,0,4,551.9,421.3,690.7,394,543.6,322.09999999999997,705.7,356.8,554,436.8,687.3,384.9,529.8,340.1,552.8,536.7,694.7,429.1,330.9,378.6,609,379.5
10,003,7-13,193,165,6,11,0,7,0,1,3,149,133,2,7,0,5,0,1,1,54,32.9,61.3,31.900000000000002,45.6,18.2,60.8,28.6,57,25.8,60.5,29.4,46.4,17.8,55.6,46,60.8,29.3,17.900000000000002,29.9,55,26.4
10,003,7-15,3862,2410,933,165,4,280,0,6,64,2827,1833,664,105,2,191,0,2,30,1312.3,763,1730.9,811.4,1233.4,535.2,1727.9,724.6,1324.8,714.9,1734.1,727.4,1190.6,596.1999999999999,1318.7,1211.9,1730.9,738.8,565.7,754.7,1464.6,696.5
10,003,7-16,1355,593,520,182,11,19,0,1,29,1033,497,385,112,6,18,0,1,14,461.5,128.5,502.7,136.2,378.9,80.1,472.8,117.3,458,103,477.29999999999995,121.5,358.8,104,459.7,368.9,484.2,115.8,92.2,125,444.1,113.19999999999999
10,003,7-17,2607,1535,419,541,14,29,2,7,60,1994,1260,339,333,6,21,2,3,30,596.3,286.3,735.6,312.4,483.3,169.2,699.6,254.8,615.7,216.1,709.5,264.8,478.9,170.2,605.8,481,715,251.3,169.7,277.3,616.8000000000001,239.2
10,003,7-18,1895,1129,301,186,3,247,0,6,23,1541,963,234,118,0,213,0,3,10,416.9,272.2,553.1,268.9,350.8,177,554,232.9,437,229.1,546.1,246.1,367,165,426.9,358.7,551.1,250.8,171.1,249.2,460.6,227.2
10,003,7-19,1823,1529,77,161,7,24,0,3,22,1432,1245,52,100,6,20,0,1,8,455.7,362.9,553.2,366.3,412.2,219.29999999999998,547.9,344.3,514.8,298.9,552.1,345.2,437.1,204,485.3,424.7,550.9,331,211.9,352,496.1,305.6
10,003,7-2,411,176,170,28,1,24,0,0,12,385,168,155,27,1,23,0,0,11,161.5,18.400000000000002,194.3,17.7,124.2,9.8,182.3,16.1,148.3,20.4,184.9,16.3,114.4,23.8,155,119.3,187.1,19.3,16.5,16.700000000000003,158.7,17.5
10,003,7-20,1713,1524,33,33,5,96,0,2,20,1268,1141,23,19,5,76,0,0,4,529.7,382.4,635.4,384.2,504.4,285,652.7,347.5,559.3,360.5,645.4,364.3,517.4,276.3,544.6,510.8,644.6,371.59999999999997,280.6,365.4,577.8,342.8
10,003,7-21,1834,1539,91,114,1,68,0,2,19,1484,1258,69,83,1,58,0,1,14,446.7,416.2,542.1,367,425.1,289.2,542.1,337,481.9,386.8,527.9,350.1,426.9,287.2,464.5,426.09999999999997,537.3,401.5,288.2,351.4,485,347.7
10,003,7-22,1423,1144,106,83,0,74,0,1,15,1195,980,92,55,0,62,0,1,5,480.59999999999997,284,581.9,294.2,464.7,208.79999999999998,595.4,258.7,489.40000000000003,278.59999999999997,592.4,264.9,471.6,204.8,485.1,468.2,590.1,281.1,206.8,272.8,525.1,256.2
10,003,7-23,1938,1447,132,82,5,228,0,2,42,1708,1282,109,71,4,216,0,2,24,529.9,220.1,587.2,184.5,496.5,161.4,566.5,175.4,525.3,234,577.5,177,508.3,178.9,527.1999999999999,502.5,577,227,170.2,179,541.5,190.3
10,003,7-24,1919,631,837,306,5,50,0,6,84,1280,479,551,180,3,34,0,3,30,486,151.5,558.3,164.4,395.4,89,530.2,146.79999999999998,471.6,133.2,540.6,148.3,400.20000000000005,93.9,478.70000000000005,397.8,542.9,142.3,91.5,153.2,483.2,132.5
10,003,7-25,1342,1084,130,56,0,52,0,4,16,1126,929,101,42,0,40,0,4,10,356.8,260.6,426.7,244.9,315.9,179.3,420.29999999999995,227.9,374.1,231.79999999999998,422,232.8,316.40000000000003,178.6,365.4,316.2,423,246.20000000000002,178.9,235.2,376.09999999999997,222.20000000000002
10,003,7-26,3145,1862,844,171,6,163,0,5,94,2304,1404,601,110,6,134,0,1,48,1053.4,477.3,1208.2,469.8,928,309.7,1186.8,417.3,1083.4,434,1183.8,427.1,934.6999999999999,322.7,1068.3,931.3,1192.9,455.59999999999997,316.2,438.09999999999997,1082.5,408.2
10,003,7-27,1895,1651,145,59,6,15,0,3,16,1545,1358,121,37,4,14,0,3,8,623.2,529.9,758.3,540.7,567.4,362.5,762.4,501.3,647,495.5,759,507.4,553.8,377.6,635.2,560.6,759.9,512.5,370.4,516.5,667.2,473.3
10,003,7-3,1729,209,904,559,5,7,0,5,40,1161,192,575,364,4,5,0,2,19,428,41.8,391.9,52,248.4,22.7,350.1,39.4,394.8,30.2,358.6,36.4,240,35.8,411.7,244.1,367,36.1,29.1,42.5,344.6,37
10,003,7-4,1622,1341,160,58,3,33,0,1,26,1506,1260,141,49,3,30,0,1,22,632.3,212.1,728.5,200.7,613.5,130.8,734.4,168.2,648.7,201.6,741.4,174.5,610.3,153.6,640.2,612,734.6,207.1,141.9,181,672.8,177.6
10,003,7-5,1709,786,529,169,7,168,0,4,46,1354,673,411,112,5,125,0,3,25,553,150.1,718,181.1,498,90.2,690.9,165.9,545.2,130.1,697,159.1,484.1,115,549.1,491.2,702.1,140.1,102.5,168.79999999999998,597.9,141.6
10,003,7-6,1685,1551,56,43,0,17,0,0,18,1335,1239,48,26,0,15,0,0,7,640.2,404.4,766,409.3,637.7,322,784.9,373.4,659.7,404.6,778,391.1,644.2,324.7,649.6,640.8,776.6,404.5,323.5,391.1,701.7,375.9
10,003,7-7,1716,1240,336,93,0,30,0,3,14,1367,1024,253,58,0,23,0,1,8,621.8,304.8,716,323.7,515.6,207.4,702.9,299,652.1,248.6,708.2,297,511.3,215,637,513.4,709,277,211.2,306.7,632.8,270.6
10,003,7-8,2223,2078,48,67,9,3,2,0,16,1754,1651,38,44,6,3,2,0,10,289,862.3,393.9,976.3,308.9,591.3,410,913,421.7,714,411,916,305.4,595.9,355.3,306.7,405.6,787.8,593,934.7,362.5,795.6
10,003,7-9,2863,2437,291,52,8,27,4,0,44,2212,1924,207,37,7,17,2,0,18,781.5,998.3,1064.8,1134.5,835.2,748.6,1083.1,1041.7,902.1,872.9,1048.8,1081.9,837.8,734.8,841.9,836.7,1065.6,935.6999999999999,741.7,1086.4,936.2,944.8
10,003,8-1,327,195,80,35,0,12,0,1,4,282,184,62,25,0,8,0,1,2,107,38,123,38,107,29,116,37,108,37,122,34,104,34,107.5,105.5,120.3,37.5,31.5,36.3,112.4,35.3
10,003,8-10,1113,1019,13,18,0,47,0,1,15,905,833,9,14,0,42,0,0,7,416.4,300.5,502.9,289.6,445.7,240.20000000000002,539.7,254.9,450.5,308.2,523.3,269.4,464.3,225.6,433.6,454.70000000000005,522.3,304.3,232.6,271.5,477.5,269.7
10,003,8-11,1504,1328,28,25,2,92,0,2,27,1161,1046,20,13,2,69,0,1,10,522.4,319.2,661,325.5,517.3,244.29999999999998,660.8,302.8,540.7,316.5,658.3,311.5,529.3,244.4,531.7,523.2,660,318.2,244.7,313,584.1,294.8
10,003,8-12,997,906,3,15,0,63,0,2,8,754,685,2,12,0,48,0,2,5,341.1,267.8,399.8,268.9,321.7,210.8,411.8,240.1,333.3,285.3,399.8,259.4,319.6,217.6,337.4,320.8,403.7,276.8,214.2,255.9,361.2,250.2
10,003,8-13,1562,762,223,551,3,5,0,0,18,1092,635,138,304,3,5,0,0,7,342.59999999999997,153,393.6,165.9,280.1,87.9,383.6,142.2,366.7,112.7,389.9,141.8,276.4,93.8,354.6,277.8,389.3,133,91.3,150.2,347.6,128.3
10,003,8-15,2778,1373,1033,179,0,139,3,10,41,2022,1066,729,102,0,103,3,4,15,1100.7,434.2,1264.1,443.4,981.3,300.8,1235.9,415.8,1081.3,403.2,1228,433.4,936.7,344.2,1091.1,958.7,1242.9,418.6,322.6,431,1118.3,396.5
10,003,8-16,1202,797,240,133,5,5,0,1,21,930,651,185,79,2,3,0,0,10,314.5,167.8,368.8,181,278.1,92.1,351.3,157.7,336.8,122.7,353.8,153.7,267.7,104,325.6,273,357.9,145.3,98.2,164.1,324.3,139.8
10,003,8-17,1742,828,640,213,0,19,0,4,38,1387,698,511,140,0,11,0,3,24,578.9,207.29999999999998,632.5,211.4,478.5,125.60000000000001,594.4,192.7,584.2,170.8,596.1,203.4,459.8,152.1,581.5,468.8,607.7,188.9,138.5,202.2,560.9,180.4
10,003,8-18,1211,693,330,94,0,70,2,2,20,926,559,226,69,0,54,1,2,15,405.8,153.3,472.8,149.5,344.7,104.60000000000001,451.8,142.1,409.3,140.8,454.70000000000005,142.9,326.1,124.4,407.5,335.5,459.90000000000003,147.1,114.4,144.9,409.3,136.7
10,003,8-19,1474,1197,68,139,4,32,0,1,33,1144,988,41,76,4,23,0,0,12,334.1,283.9,418.2,294.3,302.7,166.7,411.09999999999997,276.1,381.8,237.2,415.7,270.4,324.6,150.5,358.1,313.8,415.3,260.6,158.5,280.1,369.8,239.8
10,003,8-2,787,20,714,36,3,6,0,3,5,510,18,457,23,3,4,0,3,2,252.3,6.7,255.5,10.1,145.6,5.1,223,9.8,219.5,7.4,225.7,11.6,132.3,23.5,236.1,138.7,234.6,7,14.2,10.6,207.70000000000002,10.8
10,003,8-20,1842,1324,72,32,0,384,0,1,29,1277,932,60,16,0,254,0,1,14,545.1,402,723,413.1,516,272,744.1,371,571,383.90000000000003,733.1,388,515,269.9,558.2,515.6,733.3,393,270.8,390.8,621,357
10,003,8-21,1891,1513,109,176,0,65,0,0,28,1463,1194,86,117,0,52,0,0,14,507.4,381.8,614.5,411.9,485.2,259.1,625,362.2,539.3,334.8,621.1,367.8,493.9,260.5,523.8,489.5,620.3,357.9,259.5,380.4,555.2,339.8
10,003,8-22,1318,846,117,111,2,204,0,0,38,977,657,87,81,2,128,0,0,22,332.09999999999997,201.5,411.8,199.3,308.9,137.1,416.9,180.9,342.6,186.2,413.5,191.2,311.5,137.1,337.4,310.3,413.9,194.1,137.1,190.5,362.4,175.9
10,003,8-23,1865,1497,69,41,0,241,0,0,17,1533,1221,60,32,0,211,0,0,9,549.4,375.9,656.2,380.2,519.6,295.2,657.7,345.2,563.5,371.7,652.8,366.59999999999997,532.6,291,556.4,526.4,655.5,373.7,293.3,363.8,590.6,346.6
10,003,8-24,2705,1593,631,146,1,264,0,3,67,2025,1234,452,103,0,192,0,1,43,850.9,431.6,983.2,411.2,773.1,287.1,977.3,380.7,873.4,408.2,980.8,386.2,749.1,316,862.1,761.3,980.5,420,301.8,392.7,884,374.5
10,003,8-25,1043,878,65,65,0,29,0,0,6,819,709,49,36,0,23,0,0,2,308,228.8,376.2,234.8,284.59999999999997,158.8,381.1,209.4,335.8,205.2,386.40000000000003,217.4,295.5,151.6,321.9,290,381.1,216.9,155.29999999999998,220.6,338.3,201
10,003,8-26,1923,863,691,201,3,104,0,0,61,1434,707,488,129,2,82,0,0,26,594.3,155,684.3,147.4,499.9,100.8,654.1,135,584.9,133.4,662.3,143.6,492.3,116.2,589.5,496.1,666.9,144.2,108.5,142.2,596.1,133.1
10,003,8-27,2445,1692,428,51,10,218,0,4,42,1855,1356,296,29,8,143,0,4,19,782.9,672,1003.9,655,780.1,442.9,1000.9,610,823,593,1006.1,608.2,766,464.5,803.1,773.1,1003.8,632.4,453.8,624.4,880.6,577.8
10,003,8-3,1538,282,816,405,1,11,0,0,23,1123,238,599,266,1,10,0,0,9,433,109,433.4,103.2,294.5,55.8,409.8,84.1,418.9,79.7,415.8,88,288.6,67.6,425.9,291.8,419.7,94.5,62,92,384.8,84.1
10,003,8-4,38,10,27,1,0,0,0,0,0,31,10,20,1,0,0,0,0,0,13.7,2.7,16.5,2.5,12.8,1.6,15.6,2,13.1,3.2,15.6,2.3,12.7,2.2,13.4,12.8,15.9,3,1.9,2.3,14.3,2.4
10,003,8-5,1609,821,437,249,2,67,2,0,31,1254,713,335,134,2,53,1,0,16,464.5,181.20000000000002,507.6,175.4,386,95.4,482.1,161.70000000000002,459.2,160.8,492,159.3,373.1,112.60000000000001,461.8,379.6,493.9,170.8,103.89999999999999,165.5,452,149.4
10,003,8-6,2190,1951,122,56,1,35,1,6,18,1751,1584,88,38,1,26,0,3,11,767,492.7,910.2,459.5,744.6,327.7,908.4,436.7,796.6,477,908.4,444.2,749.5,349.1,782.4,746.6,908.5,484.8,337.9,446.1,826.1,426.9
10,003,8-7,1191,1046,65,24,0,50,0,0,6,961,850,55,16,0,39,0,0,1,422.8,290.9,510.1,294.6,408.6,220.5,514.9,269.5,437,270.7,510.5,277.9,406.3,222,429.9,407.5,511.8,280.8,221.1,280.7,458.5,263.8
10,003,8-8,4298,2383,1833,48,11,5,0,0,18,3932,2083,1806,26,7,3,0,0,7,515,821.7,574.3,969.2,470.7,569.6,610.9,879.4,636,691.7,602.8,899.6999999999999,495,548.9,575.3,482.8,596,756.9,559.1,916.1,557.7,768.3
10,003,8-9,1944,1736,134,32,0,19,0,1,22,1433,1288,92,23,0,18,0,1,11,741.8,753.7,1226.9,910.5,817.2,566.8,1222,846.7,820.8000000000001,677,1230.8,868,812.1,578.6,780.9,814.7,1226.7,715.4,572.6,875,981.8,743.1
10,003,9-1,2966,190,2636,67,5,12,0,8,48,2118,160,1882,35,3,9,0,3,26,1346.6,65.5,1404.6,69.2,1062.5,48.4,1296.5,66.6,1215.2,70,1307.5,71.5,959.3,170.6,1281.2,1010.8,1336.4,67.8,109.9,69.2,1227.4,80.2
10,003,9-10,1824,1348,128,59,8,251,1,6,23,1472,1122,103,43,3,187,1,2,11,512.7,401.1,600.9,424,479.2,302.9,622.1,386.3,539.3,356.9,620.2,392.09999999999997,490.8,301.9,525.8,484.9,614.4,379.09999999999997,302.4,400.70000000000005,552.3000000000001,366.59999999999997
10,003,9-11,1536,1309,50,63,2,85,0,5,22,1200,1035,38,45,2,70,0,3,7,530.7,328,655.2,310.1,550.2,251.5,667.6,274.4,560.5,325.4,659.9,283.8,560.4,251.5,545.5,555.4,660.8,326.5,251.7,289.6,597.9,289.4
10,003,9-12,1762,1354,114,235,2,31,0,2,24,1393,1113,86,154,1,27,0,2,10,412,370.4,464.3,366.6,334.9,237,464.3,323.6,456.5,299.5,464.3,334.2,355.4,228,433.9,345.3,464.3,335.2,232.4,341.5,421.7,308.40000000000003
10,003,9-13,2630,1584,371,505,6,80,0,17,67,2051,1341,271,319,6,65,0,15,34,683.6,348.1,813,339.1,582.9,210.7,787.2,302.3,707.1,288.1,802.1,309.3,588.1,220.8,694.9,585.4,801.1,318.3,215.6,317.09999999999997,708.7,288.3
10,003,9-15,3358,2659,384,105,5,136,2,6,61,2544,2055,289,76,5,92,1,4,22,961,851.7,1134.2,934.3,903.2,602.1,1144.3,878.4,1049.5,757.9,1159.3,877.4,898.3,606.2,1005.5,900.9,1145.6,804.8000000000001,604.7,896.8,1035.7,786.6999999999999
10,003,9-16,1692,543,942,154,5,12,0,0,36,1261,438,703,91,5,10,0,0,14,622.6,126.1,662.9,131.7,499.5,85.7,620.7,112.3,603.3,108.1,627.4,122.1,470.4,120.9,613.1,485,636.9,117.3,103.5,122.1,586.6,115.3
10,003,9-17,1537,1122,246,130,1,12,0,4,22,1179,895,178,83,1,11,0,1,10,428,314.1,545.1,321.9,397.8,210.1,559.8,275.1,482,264.1,548.8,285,412,194,455.2,405,551.2,289.1,202.1,294,482,266.4
10,003,9-18,1247,749,301,94,3,71,0,0,29,974,595,240,68,3,55,0,0,13,418,200.29999999999998,478.3,203.5,363.1,134.6,460.7,193.1,426.1,172.3,459.8,194.8,353.7,147.4,422,358.3,466.5,186.1,141.1,197.20000000000002,422.8,178
10,003,9-19,942,514,95,307,1,13,0,0,12,720,435,76,192,1,9,0,0,7,170.6,73.6,222.3,85,134.5,49.3,201.79999999999998,80.8,164.4,74.60000000000001,205.2,83.7,131.3,50.2,167.5,133,209.8,73.9,49.8,83.2,175.6,71.1
10,003,9-2,1091,151,780,123,4,1,0,9,23,811,136,572,78,3,1,0,7,14,385,43.5,512.6,55.5,295,27.8,477.3,49,347.9,45.7,484.3,52,274.2,56.8,366.5,284.7,491.2,44.7,42.3,52.3,396.6,47.199999999999996
10,003,9-20,1855,1562,37,62,4,157,5,2,26,1408,1214,26,31,2,119,1,1,14,498.09999999999997,513.9,666.9,520,515.9,394.9,689.4,469.2,550.1,498.09999999999997,663.1,508.3,517,395.9,524,516.6,672.9,506,395.4,499.3,585.7,471.3
10,003,9-21,1787,1404,182,89,9,67,0,3,33,1490,1225,135,56,5,55,0,2,12,504.9,371.7,638.7,351.9,496.90000000000003,210,629,330.2,550.9,318.8,626.9,335.7,500.1,217.20000000000002,527.9,498.7,631.5,345.4,213.70000000000002,339.2,564.1,305.3
10,003,9-22,1574,1388,40,26,2,94,0,4,20,1257,1104,33,19,2,81,0,4,14,587,518.1,752.3,467.8,603.3,368.90000000000003,771.8,423,622.1,494.5,748.4,457,607.9,367.4,604.8,605.6,757.4,506.5,368,449.3,670.7,442.40000000000003
10,003,9-23,1428,1272,52,19,4,71,0,1,9,1141,1024,46,9,2,57,0,1,2,330.6,185.1,386,177.2,321.3,142.1,381.1,163.6,338.8,199.6,377.2,172.9,313.59999999999997,158.8,334.4,317.5,381.3,192.3,150.5,171.4,349.7,171.4
10,003,9-24,2022,1433,211,167,11,139,0,2,59,1488,1113,150,103,9,94,0,0,19,504.90000000000003,322.7,644.5,330.5,456.7,219.4,633.8,311.3,535,289.9,629.3,323.5,465,222.4,519.9,461,635.9,306.5,220.8,321.7,552.6,288.8
10,003,9-25,1123,828,101,55,3,112,0,4,20,975,729,76,46,2,104,0,4,14,309.1,225.70000000000002,369.40000000000003,212,273.4,155.2,364,197.20000000000002,323.8,200.6,365.5,201.5,273.7,154.7,316.5,273.6,366.2,213.2,155,203.5,325.5,192.4
10,003,9-26,4200,1346,1267,1424,7,32,2,5,117,2800,1045,799,881,7,26,1,1,40,962.3,201.4,1034.8,200.3,704.8,110.8,988.9,162.2,917.5,186.4,988.9,170.4,686.2,135.5,940,695.5,1004.3,194,123.2,177.4,897.8,166.7
10,003,9-27,2206,1506,435,140,3,67,0,4,51,1589,1118,305,92,3,45,0,4,22,670.1999999999999,433,840.3,405.7,643.3,282.40000000000003,809.6999999999999,394.3,704.6,380.8,813.2,399,650.4,276.2,687.3,647.2,821.1,406.8,279.2,399.6,733.1,367.4
10,003,9-3,2669,275,1399,942,3,13,0,0,37,1849,250,987,584,3,9,0,0,16,742.8,67.7,697.2,79.2,487,38.1,629.8,65,654.9,72.5,656.5,67.1,449,84.3,698.5,467.7,661.4,69.7,60.9,70.5,616.5,67.5
10,003,9-4,1142,844,211,47,1,17,0,1,21,993,745,189,32,1,14,0,1,11,425.5,108.3,513.9,114.5,387.9,64.8,487.29999999999995,96.7,421.7,112.1,489.90000000000003,101.6,390.7,80.1,423.7,389.4,497,110.4,72.6,104.2,445.3,96.9
10,003,9-5,2209,561,1265,194,5,89,5,3,87,1599,486,854,124,5,75,4,1,50,719,104,782,116,565.2,64.1,736,102.1,678,84,725.1,111,527.1,110.10000000000001,698.5,546.2,747.7,93.9,87.2,109.8,676.1,98.9
10,003,9-6,340,315,17,1,0,6,0,0,1,266,249,10,1,0,5,0,0,1,134.3,70.89999999999999,156.20000000000002,67.89999999999999,127.7,51.3,156.8,60,142.8,65.3,155.8,63.6,127.7,53.2,138.6,127.7,156.20000000000002,68,52.3,63.8,143,61.6
