state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_bur,uss_16_dem_ros,uss_20_rep_til,uss_20_dem_cun,gov_16_rep_mcc,gov_16_dem_coo,gov_20_rep_for,gov_20_dem_coo,atg_16_rep_new,atg_16_dem_ste,atg_20_rep_one,atg_20_dem_ste,sos_16_rep_lap,sos_16_dem_mar,sos_20_rep_syk,sos_20_dem_mar,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
37,001,01,4869,4332,309,138,10,20,1,5,54,3686,3309,257,79,8,8,1,5,19,1865.2,410.3,2298.7,566.3,1829.8,417.4,2205.2,564.1,1806.2,499.1,2210,661.5,1784.7,519.5,2265.4,617.7,1718.2,555.2,2250.8,616.5,480.8,NA,605.3,1801.4,NA,2246.9
37,001,02,4491,4250,103,66,19,12,0,1,40,3483,3321,81,40,17,9,0,0,15,2004.5,403.1,2386.7,558.8,1972.9,396,2289.5,570,1926.7,497.4,2265.7,677.6,1908.5,497.4,2322.4,614.2,1819.7,548.9,2270.6,663.3,469.1,NA,616.5,1926.5,NA,2306.8
37,001,035,6446,5522,503,233,24,66,0,11,87,5660,4927,421,166,16,62,0,10,58,1461,978.8,1740,1486.9,1507.7,911.3,1701,1440.4,1422.9,1042.9,1625.6,1586.1,1419.4,1025.4,1700.3,1517.6,1359.3,1058.1000000000001,1698,1506.2,1003.8,NA,1507.2,1433.9,NA,1694.1
37,001,03C,2814,2399,207,74,1,90,0,5,38,2153,1884,148,44,1,57,0,3,16,1058.9,678.9,1127,853.6,1193.9,597.4,1155.9,779.8,1072,748.1,1063.9,926.6,1094.1,719.5,1135.7,848.1,1024.8,766.7,1106.9,867.9,702.6,NA,855.4,1088.6,NA,1117.8
37,001,03N,5712,4983,424,128,3,101,3,5,65,4955,4378,350,96,1,77,3,4,46,1372.8,1345,1499,1733.8,1481.5,1243.3,1506.3,1639.9,1384.6,1395.7,1360.4,1850.5,1410.2,1314.9,1490.6,1702.8,1340.3,1351.2,1439,1739.6,1330.6,NA,1733.2,1398.1,NA,1459.3
37,001,03S,7024,5173,926,402,8,346,3,16,150,5580,4240,729,260,8,265,3,10,65,2045.8,1781.9,2623.8,2710.3,2165.9,1698.1,2547.7,2629.3,1996.7,1908.5,2400.9,2950.3,2052.2,1842.9,2602.4,2731.8,1933.9,1907.9,2506.3,2804.8,1828.7,NA,2765.7000000000003,2039.6,NA,2536.6
37,001,03W,3231,2755,262,130,9,35,2,3,35,2408,2080,198,72,8,28,2,3,17,1225.6,682.3,1481.3,959.1999999999999,1259.1,648.2,1462.1,950.1,1166.2,779.5,1383.1,1075.1,1196.4,738.6,1459.7,985.8,1161.3,746.4,1427.8,1001.5,719.1,NA,994.5,1201.4,NA,1442.4
37,001,04,5414,4702,497,142,11,19,1,3,39,4194,3642,420,88,9,11,1,0,23,2042.3,577.9,2448.7,709.9,2034.5,569.9,2358,710.9,1979,688.7,2329.4,827.3,1934.7,713.7,2352.8,797.7,1853.3,757.1,2322,824.9,660.4,NA,774.2,1968.8,NA,2361.4
37,001,05,3339,3039,185,74,6,10,0,5,20,2681,2455,152,48,6,6,0,2,12,1448.1,326.6,1706.1000000000001,435.1,1429.7,319.9,1615.5,456.5,1378.7,420.7,1611.3,528.9,1357.4,420.7,1656.9,484.2,1275.4,474.9,1628.3,506.1,393.4,NA,482.6,1378,NA,1643.5
37,001,063,4940,1695,1503,1629,18,45,1,10,39,3498,1449,1037,940,15,35,1,4,17,527.9,996.1,566.1,1188.1,529.7,964.4,523,1188.1,549.1,980.1,502.9,1243.8,529.7,994.6,542.8,1211.8,484.1,1030.6,526.4,1231.5,993.5,NA,1212.2,524.5,NA,531.8
37,001,064,5874,3921,661,1098,24,119,0,2,49,4345,3126,476,626,13,81,0,0,23,1799.8,1054.1,2078,1482.9,1805,1036.3,1994.7,1460.1,1709.9,1192.2,1934,1637.4,1722,1161.9,2006.9,1559,1590.2,1271.4,1970.2,1590.2,1143.3,NA,1545.2,1725.7,NA,1996.2
37,001,06E,3113,1842,817,348,18,13,0,10,65,2371,1542,578,196,13,11,0,3,28,671.4,741,822.8,915.3,680.4,727.7,773,901.4,650.1,780.1,756.2,983.2,646.1,779,793.2,951.8000000000001,591,816.7,775.8,966.5,769.2,NA,943.8,647.4,NA,784.3
37,001,06N,4468,1758,1444,1116,22,44,0,14,70,3167,1450,1027,623,18,29,0,2,18,421.9,834.2,561.9,1000.1,420.5,821.3,502.9,988.1,408.2,853.3,492.3,1065.9,399.9,857.4,541.1,1019.4,380.2,872.9,531.3,1031,847.9,NA,1020.6,406.6,NA,526.9
37,001,06S,3937,2905,604,270,23,79,0,0,56,3130,2368,469,186,17,66,0,0,24,1182.9,715.9,1391.7,1028.9,1180.1,699.6,1315.8,1026,1130.6,789.2,1286.8,1141.4,1118.4,793.6,1322.6,1101.5,1041.2,843.6,1293.8,1126.9,768.9,NA,1085.2,1130.3,NA,1322.4
37,001,06W,1973,1031,483,365,5,41,0,4,44,1505,899,338,211,4,32,0,0,21,271,339.3,371.2,405.8,272.9,329.1,339.3,398.8,271,348,334,435.1,250,364.9,355.8,418.8,253,363.9,342.1,429.2,348.7,NA,417.7,263.7,NA,348.6
37,001,07,4383,3960,185,159,15,16,0,0,48,3307,3011,149,104,12,15,0,0,16,1669.7,450.2,1995.4,581.4,1654.5,436.2,1917.3,588.1,1606.8,522.8,1935.9,644.5,1596.4,524.3,1957.4,616.1,1512.8,580.6,1903.5,659.6,502.8,NA,617.9,1607.7,NA,1941.9
37,001,08N,4140,3330,326,391,12,13,1,5,62,3118,2590,255,233,11,7,1,2,19,1204,638.1,1467.2,845.1,1193.7,643.1,1396.9,838.1,1147.9,719,1389.9,924.2,1171.3,697.9,1420.1,889.8,1100,734.8,1417,889,686.7,NA,877.2,1163.6,NA,1418.6
37,001,08S,2209,1957,101,89,4,4,0,0,54,1694,1541,70,52,4,3,0,0,24,723.1,276.1,826.7,357,723.1,285.9,793.8,358.7,683.6,329.8,790.6,396,680.3,337.5,800.6999999999999,383,650.3,347.9,787.9,393.2,316,NA,378.5,691.8,NA,799.6
37,001,09N,2315,1772,393,93,8,8,0,0,41,1834,1414,329,59,4,8,0,0,20,852.8,550.2,1060.4,841,864.6,545.4,1019.1,820.3,812.8,619.6,971.3,924.6,822.1,601.5,1026.8,868.3000000000001,781.7,625.9,1006.8,885.9,589.1,NA,868.2,826.7,NA,1017
37,001,09S,6217,4684,657,708,42,20,1,10,95,4661,3664,519,386,33,18,1,5,35,1771.2,1085.6,2175.6,1452.2,1745.8,1079.5,2077.9,1417.2,1682.9,1193.3,2045.9,1571.9,1683.7,1212.4,2116.4,1517.1,1591.9,1264.9,2089.8,1531.9,1167.4,NA,1498,1695,NA,2101.3
37,001,103,4209,3128,383,586,9,38,1,8,56,3146,2486,267,335,8,25,1,5,19,1313.6,602.2,1540.8,909.3000000000001,1308.3,580.6,1493.3,873.9,1249.7,680.2,1444.9,998.2,1255,667.9,1491.5,947.9,1178.4,717.5,1484.7,943.9,649.6,NA,934.5,1260.1,NA,1491
37,001,10N,4386,3343,663,243,20,22,2,11,82,3292,2586,503,137,12,17,1,7,29,1463.7,953.7,1653.3,1197.4,1509.5,915.8,1614.7,1144.9,1431.7,1038.1,1582.8,1270.4,1435.2,1016.2,1633.8,1223.5,1359.7,1074.5,1589.8,1249.8,999.1,NA,1216.9,1439.9,NA,1614.8
37,001,10S,8086,5545,1798,446,25,92,8,7,165,5931,4202,1310,249,18,68,5,4,75,2240.5,2444.5,2722.2,3612.1,2338,2377.6,2658.8,3499.3,2173.4,2612.8,2548.3,3811.3,2230.8,2558.8,2693.9,3689.8,2118.5,2635.1,2622.6,3733.5,2526.2,NA,3669.3,2221.1,NA,2649.1
37,001,11,4575,2397,1641,407,52,4,0,1,73,3476,1836,1342,220,43,4,0,0,31,1037.1,1142.9,1330.9,1339.8,1017.3000000000001,1132.3,1248,1349.8,1015.1,1174,1250.8,1422.1,1001.7,1188,1268.3,1403.2,972,1207.8,1264.5,1409.5,1169.1,NA,1384.9,1009,NA,1272.7
37,001,1210,2802,1715,700,246,6,75,2,8,50,2127,1404,494,145,5,60,2,3,14,569,606.8,636.4,759.9,587.3,595.8,595.8,743.4,544.6,659.2,574.3,822.1,553.2,642.9,614,791.9,520.7,665.8,606.8,796.9,634.1,NA,782.7,554.7,NA,605.3
37,001,124,2455,1797,327,250,10,19,0,8,44,1948,1481,276,145,9,14,0,5,18,666,543,739.4,678.9,694.7,518.4,714.1,662.9,637.7,601.1,674.7,757.8,646.2,591.3,721.6,714.1,634,602.9,710.2,718.7,571.4,NA,706.8,655.9,NA,712.4
37,001,125,2662,2092,284,194,10,52,0,5,25,2197,1817,201,125,6,34,0,5,9,873.7,523.5,931.2,692.2,869.4,510,870.6,683.1,828.1,583.2,827.1,788.3,828.9,563,904,699,779.9,592.3,878.7,721.6,554.8,NA,716.9,836.4,NA,881.7
37,001,126,2038,1887,66,46,3,16,1,5,14,1713,1609,50,30,3,12,1,3,5,809.2,578,851.9,673.8,885.7,506.2,871.6999999999999,613.9,805.8,617.3,800,731.2,800,595.8,838.3,681.9,761.1,612,805.8,703.6,581.7,NA,681.1,812.3,NA,833.6
37,001,127,6951,2222,3157,1347,13,63,12,11,126,4922,1739,2325,736,10,45,7,5,55,637.2,1830.1,809.1,2094.4,638.9,1800.5,750.3,2071,608.8,1856,734.6,2167.7,620.4,1837,782.8,2127.7,597.8,1870.6,763.9,2148.7,1838.3,NA,2122.6,620.8,NA,767.9
37,001,128,3682,1407,1296,780,14,71,5,12,97,2757,1223,951,480,11,52,2,2,36,325.3,788.2,365.9,902.9,343.8,752.4,337.7,887.9,317,796.2,330,936.9,313.3,798.3,354.3,919.4,293.7,812.1999999999999,340,928.1,789,NA,915.2,318,NA,345.7
37,001,129,2042,1660,182,110,10,66,2,0,12,1630,1359,141,71,5,49,1,0,4,770.7,380.8,903.8000000000001,520.1,780.9,355.9,871.6,513,737.9,425,836.9,587.1999999999999,736.5,428.2,867.2,566.7,705.1,443.1,869.1,561.8,406.4,NA,549.7,746.3,NA,869.5
37,001,12E,3391,1265,944,1048,22,47,0,3,62,2503,1085,712,622,19,38,0,2,25,321.4,552.1,355.2,656.9,307.9,543.4,320.1,645.9,295.8,571.6,304.3,696.8,304.7,567.1,337.3,682,293.2,579,332.3,689.2,562.9,NA,674.4,304.8,NA,330.3
37,001,12N,6086,1325,3170,1446,20,48,1,7,69,4530,1162,2457,823,18,31,1,2,36,288.9,1777,371.9,1817.4,294.3,1721.2,327.2,1804.9,302,1745.7,316.8,1872.3,288.9,1775.3,348.3,1858.1,267.6,1796.2,337.9,1869.3,1763.5,NA,1845.1,288.8,NA,340
37,001,12S,2684,927,931,706,20,37,2,12,49,1860,758,602,423,17,27,1,8,24,198.3,493.2,246.2,525.3,191.7,483.1,226.9,508.1,193.8,496.7,206.9,557.9,179.2,504.8,227.9,536.8,181,502.2,226.9,541.3,495.9,NA,534.6,187.8,NA,226.9
37,001,12W,2744,2107,353,197,8,27,6,3,43,2156,1740,243,121,6,16,5,2,23,617.8,705.8,691.9,896.6999999999999,640,695.2,652.9,873.7,575.2,770.9,615.1,974,607.3,740,674,923,595.1,749,646.8,943.2,732.1,NA,922,607.3,NA,655.7
37,001,13,5429,2891,1500,934,18,28,0,1,57,4070,2311,1178,521,13,22,0,0,25,1061.4,1047,1254.4,1420.1,1031.3,1012.3,1171.2,1419,994.5,1095.4,1159.6,1521,965.1,1102.2,1193.4,1495.2,875.1,1171.9,1191.3,1489.5,1085.7,NA,1469.6,985.3,NA,1193.7
37,003,B1,3625,3468,20,51,11,39,0,1,35,2871,2771,14,29,11,29,0,1,16,1668.9,418.7,1870.8,533.6999999999999,1599.9,414.7,1768.8,522.1,1573.5,524.1,1783.4,616,1525.9,567.1,1802,586.9,1492.1,580.8,1809.3,568.4,501.1,NA,565.5,1572.3,NA,1807.2
37,003,B2,4524,4265,36,94,7,70,3,5,44,3528,3380,24,54,7,49,3,0,11,1930.9,483,2188.9,591.7,1864.7,490.1,2067.7,587.4,1817.1,625,2049.8,717.9,1769.6,684.4,2065,692.1,1751.8,666.1,2043.5,699.3,589.7,NA,657.6,1826.3,NA,2083.1
37,003,E,3319,3073,158,48,3,9,0,2,26,2567,2399,121,26,3,6,0,0,12,1328.2,361,1540.3,400.2,1263.6,382.9,1423.3,418.9,1289.7,439,1446.6,493.7,1173.1,529.1,1427,492.2,1144.2,531,1431.1,484.4,449.3,NA,458.2,1239.6,NA,1453.8
37,003,G1,1006,977,5,11,0,0,0,0,13,769,751,5,7,0,0,0,0,6,417.1,108,471.1,103.1,398.5,116.5,443.2,107.9,399.9,132.3,450.4,121.2,358.8,157.2,441.4,126.5,330.5,173.4,433.7,129.9,138,NA,117.8,381.1,NA,448.2
37,003,G2,1228,1111,55,48,1,4,0,0,9,940,857,39,35,1,3,0,0,5,509.3,132.4,576.1,125.7,487.40000000000003,142.2,541.4,132.1,489.7,161.9,550.6,148.7,438.5,192.8,540.3,154.7,404.3,211.7,530,159.2,168.2,NA,144.3,465.7,NA,547.5
37,003,L,1447,1360,33,29,4,9,0,0,12,1133,1066,33,17,4,8,0,0,5,663.2,131.6,732.8,139.6,647.3,130.3,682.6,151.8,639.7,171.2,694.3,174.3,602.1,197,689.4,174.9,581.7,203.9,681.5,178.6,166.7,NA,163.9,626.9,NA,696
37,003,M,2736,2256,185,192,6,53,2,2,40,1973,1679,138,102,6,33,2,0,13,896.5,265.2,1041,272,852.5,274.4,943.9,302.9,852.5,323.4,978.1,333.8,810.2,354.2,969,338.09999999999997,769,373.6,961.2,336.90000000000003,318.6,NA,316.6,836.2,NA,978.7
37,003,S1,3213,2776,85,304,7,4,0,4,33,2417,2153,67,172,7,3,0,0,15,1074.2,258.7,1235.3,261.7,1004.6,290.1,1103.9,293.4,1014.8,340.2,1140.3,342.2,931.7,405,1138.6,330.2,902,416.4,1134,321.5,341.4,NA,309.8,984.8,NA,1150.1
37,003,S2,1376,1180,81,77,2,4,0,1,31,1019,904,61,44,2,3,0,0,5,453.1,109,520.8,110.10000000000001,423.5,122.60000000000001,465.3,123.5,428,143.5,480.5,144.8,392.6,170.6,479.7,139.1,380.3,175.6,478.1,135.5,144.1,NA,130.8,415.2,NA,484.7
37,003,SL,1215,1172,2,29,1,6,0,0,5,929,905,1,17,1,2,0,0,3,543.9,108,600.5,114.7,530.8,106.7,559.9,124.1,524.6,140.3,569.3,143.1,493.8,161.5,565.4,143.6,476.9,167.3,558.9,146.4,136.7,NA,134.6,514.2,NA,570.7
37,003,T1,3377,2499,580,186,24,55,4,3,26,2802,2053,569,108,24,32,3,3,10,1019.5,311.4,1164.2,333.2,966.6,313.1,1082.3,337.1,973.1,372.3,1102.5,388.4,892.1,425.6,1096.4,386.6,864.8000000000001,431.1,1081.1,395.2,371,NA,368.3,943.7,NA,1105.3
37,003,T2,2382,1739,306,246,9,14,1,3,64,1758,1331,246,130,5,11,1,0,34,749.3,313.5,894.4,326.7,724.6,314.4,831.9,324.9,722.8,355.1,840.2,378.8,676.2,389.9,833.6,368.5,631.1,415.2,820.4,369.6,356.6,NA,352.7,701.7,NA,843.7
37,003,T3,1776,1619,76,44,2,12,0,0,23,1384,1293,49,23,1,7,0,0,11,589.9,246.9,703.8,257.4,570.2,247.5,654.8,256,569,279.5,661.5,298.2,532.7,306.8,656.4,289.8,496.6,327.3,645.7,290.8,281.2,NA,277.8,552.2,NA,663.7
37,003,T4,2213,1752,290,99,0,31,1,1,39,1737,1418,230,52,0,21,1,0,15,632.2,192.8,721.6,206.9,599.2,194.2,671.1,208.6,603.3,230.8,683.3,240.9,553,264,679.6,239.7,536.2,267.3,670.6,244.9,230.1,NA,228.6,584.8,NA,685
37,003,T5,1430,1226,99,82,2,18,0,0,3,1092,956,74,46,2,12,0,0,2,397.3,121.5,453.7,129.9,376.8,122,421.7,131.2,379.2,145.2,430,151.5,347.4,165.79999999999998,427.3,150.6,337.1,168,421.6,154,144.6,NA,143.6,367.5,NA,431.1
37,003,W,2331,2198,14,61,5,29,0,1,23,1826,1752,10,34,4,18,0,1,7,1025.9,205.7,1172.1,237.1,966.2,234.5,1076.7,264.1,976.1,266.3,1118.7,286.8,926.9,309,1103.5,297,895.8,321.1,1088.5,295.90000000000003,267.1,NA,276.2,958.6,NA,1112.1
37,005,01,1528,1439,3,58,1,12,0,1,14,1214,1163,3,32,1,6,0,1,8,653.6,176.6,769,264.3,641.5,176,701.6,266.6,617.8,223.6,688.8,338.7,608.1,222.5,712.5,305.7,543.8,281.7,680.4,327.8,216.6,NA,301.3,612.5,NA,710.8
37,005,02,375,334,4,37,0,0,0,0,0,325,288,4,33,0,0,0,0,0,138.7,49.6,165.5,52.5,139.2,47.8,149.8,57.1,134,58.9,148.5,69.6,125.3,65,156,60.9,114.5,71.9,150.6,62.2,58.9,NA,60.7,130,NA,153.7
37,005,03,4474,3754,102,544,12,24,2,0,36,3532,3055,71,362,8,19,2,0,15,1336.8,552.8,1608.4,585.9,1299.3,570,1432.1,620.8,1241.5,694.6,1440,760.8,1173.2,734.4,1489.4,686.7,1030.3,826.2,1412.8,736.3,674.6,NA,678.9,1215.6,NA,1477.6
37,005,04,1991,1745,10,219,0,2,0,0,15,1567,1413,10,132,0,1,0,0,11,755.6,175.8,870.9,209.1,715.5,192.9,795.8,245.8,702.3,242.2,807.8000000000001,271.2,661.1,262.9,825.4,251.3,609.8,296.7,802.6,260.7,234.6,NA,247.8,689.3,NA,820.5
37,005,05,858,759,9,76,4,8,0,0,2,718,647,5,56,2,6,0,0,2,306.6,109.4,365.3,115.9,307.5,105.9,330.5,126.9,296,130.6,328.1,153.6,276.9,143.6,344.8,134.5,252.7,158.6,332.9,137.9,130.4,NA,134.4,287.2,NA,339.7
37,005,06,869,821,0,40,1,4,0,0,3,702,672,0,25,1,2,0,0,2,299.6,107,357.5,113.5,300.4,103.5,323.2,124.1,289.6,127.5,320.6,150,270.9,140.4,337.3,131.3,247,155.1,325.1,134.6,127.4,NA,131.1,280.8,NA,332.2
37,005,07,1060,1010,5,30,0,3,0,0,12,862,824,4,24,0,2,0,0,8,326.6,135,392.3,142.9,316.9,139.1,349.8,151.6,302.8,169.5,351.2,185.7,286.6,178.9,363.2,167.4,251.6,201.7,344.8,179.5,164.8,NA,166,296.8,NA,360.2
37,007,ANS,1665,942,643,36,4,32,0,1,7,1289,736,502,18,4,24,0,1,4,381.1,335,432,339.6,371.3,333.3,397.9,341.9,371.9,349.9,404,366.5,306.6,395.4,398.59999999999997,369.3,262.5,425.7,394.7,363.3,367.7,NA,356.8,339.1,NA,405.3
37,007,BURN,1942,1546,309,34,8,27,0,1,17,1513,1226,237,18,6,13,0,1,12,650.3,238.7,821.7,237.2,640.9,232.7,781.8000000000001,244.6,641.3,255.5,772.3,286.7,588.2,296.9,778.4,280,549.8,320.5,770.1,282.2,269.1,NA,266.3,613.3,NA,784.1
37,007,GULL,1613,640,923,34,3,2,0,1,10,1224,510,681,23,3,1,0,1,5,284.5,432.2,344,403.1,277.2,422.6,324.9,407.6,301.7,407.6,310.3,438.5,264.3,444.2,309.5,438.5,226.7,467.3,305.9,437.4,435.2,NA,425.5,271.5,NA,318.3
37,007,LILE,3510,1558,1820,40,24,11,0,0,57,2672,1229,1373,25,15,10,0,0,20,582.8,974.8,655.8,967.2,559.7,959.3,629.2,969.2,580.3,970.5,629.2,997.1,488,1048.6,616.9,1007.7,457.2,1048.6,625.4,996.2,999.5,NA,988,534.4,NA,629.9
37,007,MM,1954,482,1319,102,10,5,0,1,35,1431,407,937,59,6,3,0,1,18,171.5,689.5,201.7,653.6,168.5,672.9,197.5,637.5,192.5,660.8,181.1,666.5,154,694.1,191.3,662.5,130.1,709.6,188.2,665.5,686,NA,657.6,163.5,NA,191.3
37,007,PEAC,2077,1614,316,79,5,36,3,6,18,1595,1297,217,41,3,25,2,3,7,634.9,193.9,766,182.6,612.8,201.9,705.4,191.7,616.3,212.5,732,211.5,562.6,255.9,710.1,218.2,530.5,270.7,713.4,205.6,227.7,NA,203.1,592.4,NA,725.5
37,007,POLK,1735,891,761,16,16,21,0,2,28,1286,709,528,8,13,15,0,0,13,343.1,255.5,382.1,262.5,328.4,261.8,349.1,265.7,339.3,262.5,361.1,286.9,286.9,307.4,335,300.8,272.7,312,343.6,288.5,279.7,NA,281.5,313.6,NA,353.9
37,007,W1,3536,981,2410,63,18,28,0,1,35,2623,817,1725,30,17,21,0,0,13,386.9,1085.4,428.3,719.8,384.4,1068,397.3,710.2,418,1056.4,396.6,753.5,346.8,1120.7,388.8,752.3,320.1,1142.7,381.3,760.3,1093.4,NA,739.8,372.5,NA,399.6
37,007,W2,4676,1481,2779,289,51,44,1,7,24,4109,1325,2391,279,50,36,1,7,20,314.3,730.2,670.5,1128.3,306.3,706.2,620.5,1112.8,306.9,729.1,618,1179,265.5,767,610.2,1176.8,230.6,788.4,598.1,1190.8,743.7,NA,1158.2,284.3,NA,623.2
37,007,W3,3734,1942,1600,52,9,67,0,6,58,2887,1645,1149,26,7,38,0,0,22,646.9,829.9,471.2,792.4,626.9,838.7,436.9,781.5,636,846.9,435.5,828.5,555.4,918.6,428.8,827.7,484.3,977.7,420.2,837.4,882.2,NA,814.5,589.1,NA,438.8
37,007,WS,506,267,158,67,0,8,0,1,5,353,199,117,31,0,2,0,0,4,109.5,91.4,146.7,95,105.6,94,142.5,89.2,104.6,95,142.5,99.9,99.9,96.6,144.6,98.4,90.7,105.6,141.3,100.5,96.5,NA,97.3,102,NA,142.6
37,009,02,1819,1733,0,61,4,4,0,0,17,1439,1391,0,31,4,3,0,0,10,628.1,185.8,773.3000000000001,207.9,627.3000000000001,197.20000000000002,711.5,218.7,601.7,235.6,712.3000000000001,266,550.2,257.9,731.7,232,520,269.9,703.6999999999999,257.9,229.7,NA,236.1,585.2,NA,726.4
37,009,03,612,581,1,15,2,11,0,0,2,487,465,1,14,2,3,0,0,2,213,40.8,251,61.2,213.9,46.5,231.9,65.7,201.6,62,232.7,76.5,209,60.1,243.1,66.6,204,65.7,236,70.8,54.9,NA,68,208.4,NA,239
37,009,04,613,603,1,7,1,0,0,0,1,500,491,1,6,1,0,0,0,1,194.8,99.5,230.6,148.7,191.4,103.10000000000001,224,145.9,182.3,117.6,222.6,160.9,180.2,115.2,216.29999999999998,163.9,165.8,119,207.2,166.9,111.10000000000001,NA,157.3,182.9,NA,220.3
37,009,06,718,694,5,12,2,1,0,0,4,585,572,2,6,0,1,0,0,4,272.2,77,289.3,94.1,265.1,75.8,269.1,97,251.8,95,276.1,108.1,231.2,105,275.2,104,211.1,114.2,266,108.9,93.5,NA,102.6,246.4,NA,275.2
37,009,07,680,656,0,14,0,0,0,0,10,535,522,0,6,0,0,0,0,7,183.6,67.1,214.2,75,174.70000000000002,76.3,194.5,80.3,166.7,88.4,195.2,93,155.9,84.5,191,92.6,145.7,89.8,189.3,93.9,81.5,NA,86.8,165.4,NA,196.7
37,009,08,302,297,1,0,0,0,0,0,4,252,247,1,0,0,0,0,0,4,83.2,39.1,101.9,50.2,75.8,43.7,95.2,52,77.1,45.2,92,60,75.3,47.4,95.2,55.800000000000004,70.9,50.2,95.2,59,45.2,NA,55.3,76.2,NA,95.9
37,009,09,4718,4337,50,264,5,24,2,2,34,3827,3552,41,182,4,21,2,2,23,1529.1,645.6,1862.7,711.1,1503.2,639.4,1696.6,734.6,1404.8,788.5,1687.9,890.3000000000001,1328.5,807.2,1727.5,803.5,1198.9,906.2,1661.5,855.6,758.1,NA,799.2,1393.3,NA,1727.1
37,009,10,413,392,0,9,2,1,0,0,9,332,316,0,9,2,1,0,0,4,111.9,34,147.1,39,115,33,127,46.8,112.8,39,129.9,51,102,43,132,46.8,107,38,132,46.8,37.4,NA,46.1,109.8,NA,133.6
37,009,11,2652,2447,17,171,4,2,0,0,11,2129,1996,14,105,4,2,0,0,8,873.6,331.4,1115.8,402.5,838.4,354,1028.3,422.6,804.3,425,1027.6,485.2,747.4,436.7,1045,436.7,679.6,484.5,1005.8,464.5,406.7,NA,441.3,788.1,NA,1045.4
37,009,12,868,827,3,19,1,1,0,0,17,710,684,2,14,0,1,0,0,9,319.9,113.9,365.9,145.6,300.8,114.89999999999999,341,149.8,300.1,125.89999999999999,344.1,157,294.2,131.1,348.09999999999997,152.2,272.1,145.6,349,148,126.4,NA,150.4,297.4,NA,349.6
37,009,13,1376,1286,4,73,5,3,0,2,3,1122,1044,4,64,2,3,0,2,3,520.6,186.4,687.2,229.2,516.7,183,644.4,226.1,508.9,220.3,649.2,265.5,460.6,231.5,668.8,239.4,437.5,250.9,646.5,257.1,214.4,NA,243.2,488.7,NA,659.5
37,009,14,2708,2601,3,77,4,10,0,0,13,2172,2102,2,48,2,6,0,0,12,1177.7,494,1417.7,621.5,1191.7,487.4,1337.8,630.4,1137.3,584.2,1330.5,723.2,1074,612.2,1369.1,664.8,1004.8,645.1,1324.5,697.6,565.2,NA,666.7,1116.5,NA,1356.6
37,009,15,1104,1042,3,47,6,3,0,0,3,930,889,3,31,2,3,0,0,2,454.4,127.9,580.8,130.5,448.3,135.1,546.9,142.8,432,165.9,549.8,159.7,415.9,173.4,556.8,151.5,384.5,191.2,533.1,173.1,158.5,NA,151.5,427.1,NA,553.8
37,009,16,2614,2452,11,102,3,10,2,0,34,2094,1971,11,84,3,8,2,0,15,923.6,326.8,1136.6,436.8,913.6,338.4,1071.2,438.2,879.2,394.1,1078.4,489.4,864.5,403.09999999999997,1082.5,477.7,821.4,420.6,1072.4,490.4,377.3,NA,467.6,879.8,NA,1087
37,009,17,1230,1186,2,23,6,0,1,0,12,985,958,1,18,2,0,1,0,5,449.1,93.8,488.7,129.1,419.3,108.3,453.6,133.1,412.8,133.1,463.5,153.2,390.9,129.3,464.5,140.9,374.2,142.3,456.9,144.9,121.9,NA,140.7,409.1,NA,465.2
37,009,18,240,229,1,4,1,0,0,0,5,200,191,1,2,1,0,0,0,5,66.39999999999999,19.900000000000002,81.2,26,61.3,19.900000000000002,72.39999999999999,26,61.3,21.6,71.5,32,61.3,22.400000000000002,76,29.4,58.6,23.2,75,30.2,21.5,NA,28.599999999999998,61.5,NA,75.3
37,009,20,4614,4057,46,413,10,35,0,1,52,3681,3290,33,290,10,28,0,0,30,1410.8,615.8,1735.6,662.1,1395.9,615.3,1598.9,674.2,1299.1,762.3,1585.3,801.7,1261.9,770,1622.9,742.3,1154,852,1584.8,772.8,723.8,NA,731.5,1304.2,NA,1625
37,011,01,1297,1134,19,122,6,4,0,3,9,996,879,5,97,5,4,0,2,4,493.2,138.5,574.1,167.4,487.6,133.3,552.1,164.9,474.6,159.2,551.3,190.8,451.5,160.5,546.4,178.4,425.7,167.4,552.1,171.3,152.4,NA,173.6,467,NA,555
37,011,02,2996,2717,67,131,12,23,1,5,40,2538,2314,65,102,8,13,1,5,30,936.4,470,1095.7,609.7,915,468.2,1067.1,564.4,883.3,530.1,1048.5,649,898.8,509.6,1099.3,596,847.3,534.2,1050.8,625.1,504,NA,609.7,898,NA,1069.6
37,011,03,672,652,0,17,1,0,1,0,1,547,535,0,9,1,0,1,0,1,289.1,45,299.7,57,270.3,48.9,289.1,48,271.1,54.4,295.8,57,256.8,57,295,51.3,247.3,59.9,285.7,62.8,53.2,NA,54.8,266.7,NA,293.1
