GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ndv,nrv,adv_16,arv_16,adv_18,arv_18,adv_20,arv_20
32003003765,NV,Clark County,003765,3476,1221,1113,501,20,328,41,20,232,2662,844,961,360,13,279,32,12,161,687,395.8,670,383,579.9,295.4,811,509
32003003766,NV,Clark County,003766,1128,172,730,66,0,74,10,0,76,942,127,631,57,0,66,10,0,51,267.4,327.5,258,308.7,233.5,292.4,310.7,381.4
32003003767,NV,Clark County,003767,49,9,31,2,0,0,0,0,7,46,8,31,2,0,0,0,0,5,5.9,27.8,4.5,29.4,6.1,22,7,31.9
32003003768,NV,Clark County,003768,1948,525,935,207,5,152,28,8,88,1524,381,761,157,3,143,15,6,58,426.7,350.7,410.5,323.6,363.6,287.3,506,441.1
32003003769,NV,Clark County,003769,1819,436,914,192,6,116,2,18,135,1419,296,781,156,6,98,2,9,71,411.1,355,397,333,360.4,301,476,431
32003003770,NV,Clark County,003770,2564,794,932,401,16,217,15,12,177,1950,569,806,262,15,185,14,10,89,556.9,306.9,515.5,295,490.3,230.7,665,395
32003003771,NV,Clark County,003771,1713,427,787,216,22,96,11,7,147,1309,321,663,127,16,82,11,4,85,366.6,266.3,352,251,312.7,209.9,435,338
32003003772,NV,Clark County,003772,2694,897,1108,346,11,136,48,12,136,2163,624,984,283,11,122,30,8,101,528,326.5,496.8,302.9,423.4,229.9,663.7,446.8
32003003773,NV,Clark County,003773,2372,595,927,445,4,161,20,45,175,1872,418,827,332,4,139,20,27,105,463.7,287.6,429.4,297.4,385,212.6,576.8,352.9
32003003774,NV,Clark County,003774,2009,798,848,104,18,81,29,15,116,1530,546,707,85,12,77,18,13,72,377.1,315.2,369,324,339.3,259.7,423,362
32003003775,NV,Clark County,003775,1414,597,582,57,10,73,33,2,60,1112,439,496,43,8,59,23,1,43,299.4,235.4,288.5,220.5,246.7,170.6,363,315
32003003776,NV,Clark County,003776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003777,NV,Clark County,003777,12,1,5,0,1,2,0,0,3,11,1,5,0,0,2,0,0,3,0,1.1,0,0.2,0.1,0.2,0,3
32003003778,NV,Clark County,003778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003779,NV,Clark County,003779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0.8,0.3,0.8,0,0
32003003780,NV,Clark County,003780,2429,446,1352,245,4,203,12,17,150,1889,303,1080,201,3,183,12,10,97,536.7,592.8,550.1,595.2,447.8,487.4,612.2,695.8
32003003782,NV,Clark County,003782,998,417,428,50,4,37,9,1,52,771,284,367,41,4,37,5,0,33,202.8,188.7,188.8,186.2,161.2,157.6,258.4,222.3
32003003783,NV,Clark County,003783,2707,1134,889,340,10,105,22,25,182,2109,795,788,273,10,101,16,17,109,503.7,275.8,502,244.5,389,215.9,620,367
32003003784,NV,Clark County,003784,2406,1215,687,262,4,86,45,10,97,1790,837,586,175,4,80,36,6,66,420.9,244.7,433.8,238.6,336.3,205.2,492.7,290.2
32003003785,NV,Clark County,003785,2707,1619,585,260,5,92,17,19,110,1895,1051,491,162,5,86,14,13,73,393.3,195.3,373.8,192.4,304,145.8,502.3,247.8
32003003786,NV,Clark County,003786,3074,670,1663,266,14,238,24,16,183,2319,444,1353,181,7,202,17,12,103,654.7,610.6,609.2,604,561.7,507,793.2,720.7
32003003787,NV,Clark County,003787,2320,506,1172,272,1,173,22,9,165,1830,349,1014,186,1,151,13,9,107,546.4,479.1,485.5,470.5,499.6,389.9,654,577
32003003788,NV,Clark County,003788,1452,63,1213,42,2,95,1,5,31,1441,57,1213,38,2,95,1,5,30,447.2,624.5,443.5,604.7,400,583.6,498.1,685.2
32003003789,NV,Clark County,003789,1142,48,987,36,2,56,1,4,8,1138,44,987,36,2,56,1,4,8,404,505.1,375.5,498.3,358,489.8,478.4,527.3
32003003790,NV,Clark County,003790,1185,74,987,30,1,54,1,1,37,1177,72,987,30,0,54,1,1,32,422.8,460.4,395.5,451.5,384,435.7,489,494
32003003791,NV,Clark County,003791,2549,1566,596,178,7,87,14,15,86,1909,1089,536,120,7,75,12,12,58,385.5,182.8,382.6,182.9,320.1,129.4,453.9,236.1
32003003792,NV,Clark County,003792,1648,497,641,298,6,124,15,5,62,1400,350,619,258,6,113,13,2,39,393.5,210.1,378,192,342.4,187.4,460,251
32003003794,NV,Clark County,003794,2410,1242,578,364,15,94,12,5,100,1813,846,524,276,15,81,11,0,60,468.6,201.7,478.4,197.2,368.6,133.2,558.8,274.6
32003003795,NV,Clark County,003795,2588,1755,510,152,8,63,12,8,80,1841,1188,435,95,4,53,9,3,54,441.1,196,440.4,178.4,356.6,143.5,526.3,266.2
32003003796,NV,Clark County,003796,330,76,113,74,0,64,0,0,3,320,72,109,73,0,64,0,0,2,86.3,36.8,101.5,32.5,53.4,28.9,104,49
32003003800,NV,Clark County,003800,1313,166,834,71,2,139,10,17,74,1089,130,705,54,1,133,9,15,42,356.1,351.4,335.4,327.4,298.5,294.6,434.5,432
32003003801,NV,Clark County,003801,2341,1810,291,145,13,42,6,0,34,1603,1164,249,109,11,42,2,0,26,298.7,98.6,288,88.5,247.1,71.4,361,136
32003003802,NV,Clark County,003802,2564,1473,531,362,1,101,13,8,75,1866,990,471,249,0,80,13,8,55,427.9,181.5,407.9,157.9,356,134.7,519.9,251.9
32003003803,NV,Clark County,003803,104,32,45,8,0,17,0,0,2,77,14,43,3,0,15,0,0,2,23.1,15.7,20.6,16,19.5,13.1,29.1,18.1
32003003804,NV,Clark County,003804,3083,1554,834,325,8,195,23,10,134,2384,1102,746,249,5,174,17,9,82,576.7,281.8,574.5,265.5,498.7,219.9,657,360
32003003805,NV,Clark County,003805,243,140,51,19,0,14,0,1,18,172,91,43,19,0,10,0,0,9,55.2,18.5,53.5,21.5,53.1,14,59,20
32003003806,NV,Clark County,003806,913,161,547,49,0,110,10,2,34,725,115,439,45,0,92,7,2,25,248.4,218.5,246,209.5,220.1,189.9,279,256
32003003807,NV,Clark County,003807,1968,282,1199,124,7,184,13,4,155,1504,190,951,102,5,167,10,4,75,516.1,522.4,487,536.5,450.3,443.6,611,587
32003003808,NV,Clark County,003808,1353,172,898,46,6,133,4,5,89,1109,118,761,41,4,112,4,5,64,360.4,418,363,411.5,295.1,378.4,423,464
32003003809,NV,Clark County,003809,1668,301,913,146,4,180,10,14,100,1293,208,734,114,2,144,10,11,70,440.6,347.6,422.5,352.5,383.3,288.3,516,402
32003003811,NV,Clark County,003811,3595,1359,808,868,27,235,57,35,206,2718,961,717,623,19,194,42,24,138,608,208.6,629.5,180.5,467.6,140.3,727,305
32003003812,NV,Clark County,003812,491,105,228,98,0,16,0,3,41,410,73,217,85,0,13,0,1,21,112.3,55.6,106,53.5,89.9,42.3,141,71
32003003813,NV,Clark County,003813,2777,1252,759,406,11,148,30,6,165,2108,884,640,299,11,132,19,5,118,552.4,228,582,210,448.3,163,627,311
32003003814,NV,Clark County,003814,1707,787,571,159,4,66,12,17,91,1393,560,545,131,4,57,7,12,77,370.5,211.1,350,202,316.4,162.3,445,269
32003003815,NV,Clark County,003815,3085,1668,670,451,6,106,14,20,150,2220,1128,560,310,5,91,13,6,107,378.9,204.9,384,179.9,292.3,154.4,460.4,280.2
32003003821,NV,Clark County,003821,9,8,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,3.1,0.3,3.4,0,1.9,0,3.9,0.8
32003003822,NV,Clark County,003822,116,52,50,6,0,3,2,0,3,92,39,42,6,0,3,0,0,2,11,24,12.4,23.5,10,17.7,10.5,30.7
32003003823,NV,Clark County,003823,23,17,0,0,0,0,3,0,3,19,14,0,0,0,0,3,0,2,5.5,0.5,6.1,0,3.3,0.1,7.1,1.5
32003003824,NV,Clark County,003824,1012,506,212,188,1,47,12,11,35,746,337,192,134,1,40,5,11,26,149.3,85.9,160.4,83.2,144.5,78.2,143.1,96.3
32003003825,NV,Clark County,003825,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.3,0.8,5.4,0.8,3.2,0.7,4.3,0.9
32003003826,NV,Clark County,003826,847,403,334,26,2,39,0,6,37,660,282,293,21,2,28,0,6,28,164.2,152.6,157,160,132.6,130.9,203,167
32003003831,NV,Clark County,003831,207,87,87,10,0,10,0,2,11,156,49,76,9,0,10,0,2,10,51.7,41.1,36.2,35.6,39.2,26.3,79.7,61.5
32003003832,NV,Clark County,003832,25,13,4,4,0,0,1,0,3,17,8,3,2,0,0,1,0,3,25.8,29.5,24.3,28.1,22.1,24.9,30.9,35.5
32003003833,NV,Clark County,003833,952,402,405,57,1,26,1,2,58,762,287,361,49,1,26,1,2,35,148.5,172.4,136.2,164.4,129.1,145.4,180.2,207.5
32003003834,NV,Clark County,003834,3562,1946,785,535,12,89,29,24,142,2505,1199,696,379,12,81,20,19,99,490.6,226.2,468.5,216,402.3,180.7,601,282
32003003841,NV,Clark County,003841,5413,2679,967,1294,20,126,44,29,254,3776,1729,824,903,12,114,29,15,150,746.7,236.2,791.5,224,589.7,170.7,859,314
32003003842,NV,Clark County,003842,2619,949,686,581,11,167,32,19,174,2030,683,608,419,11,148,21,15,125,499.8,229,505.5,207,394.9,169,599,311
32003003843,NV,Clark County,003843,3438,1335,874,688,23,219,37,27,235,2532,915,725,490,15,185,35,14,153,680.6,287.7,677.5,280,577.3,207.1,787,376
32003003844,NV,Clark County,003844,2156,1164,592,182,12,97,13,7,89,1574,767,499,144,9,87,13,1,54,383.6,229.2,379.9,204.2,321.9,188.2,448.9,295.3
32003003845,NV,Clark County,003845,240,69,137,4,0,7,0,3,20,204,50,124,4,0,7,0,1,18,20.1,32.2,20.4,30.5,16.9,29.1,23,37
32003003851,NV,Clark County,003851,21,13,4,0,0,0,0,0,4,21,13,4,0,0,0,0,0,4,0.3,0,0,0,0,0,1,0
32003003852,NV,Clark County,003852,350,146,165,16,1,5,3,0,14,272,101,146,9,1,4,2,0,9,67.5,84.5,72.3,92.2,58.8,64.3,71.4,97.1
32003003853,NV,Clark County,003853,80,21,54,0,0,0,0,0,5,68,14,49,0,0,0,0,0,5,14.1,14.7,12.8,13.4,13,12.6,16.4,18.2
32003003854,NV,Clark County,003854,1958,609,661,518,5,53,9,10,93,1523,409,588,402,5,47,9,3,60,428.5,245.4,428.2,256.1,351.7,196.2,505.6,283.8
32003003855,NV,Clark County,003855,3864,1460,794,1114,10,217,29,29,211,2887,1014,710,790,7,196,20,23,127,722.3,254.6,762,235.5,557.9,193.4,847,335
32003003863,NV,Clark County,003863,1709,564,727,111,0,179,18,12,98,1394,426,634,89,0,152,12,6,75,391.5,269.5,393,265,326.6,205.4,455,338
32003003864,NV,Clark County,003864,2767,928,1267,228,9,226,12,13,84,2211,646,1079,187,7,209,9,12,62,607.9,425.9,581,403.5,500.6,338.3,742,536
32003003866,NV,Clark County,003866,624,127,308,37,2,89,4,1,56,520,89,276,27,2,81,4,1,40,132.2,150.5,117,140.5,118.6,131.9,161,179
32003003875,NV,Clark County,003875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003881,NV,Clark County,003881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003902,NV,Clark County,003902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003904,NV,Clark County,003904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003905,NV,Clark County,003905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003906,NV,Clark County,003906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.3,0,0.3
32003003907,NV,Clark County,003907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003908,NV,Clark County,003908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003909,NV,Clark County,003909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003910,NV,Clark County,003910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003912,NV,Clark County,003912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.1,0,0
32003003914,NV,Clark County,003914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003915,NV,Clark County,003915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003917,NV,Clark County,003917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003938,NV,Clark County,003938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003964,NV,Clark County,003964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1.8,0.7,1.4,0.6,1.4,0.8,2.5
32003003979,NV,Clark County,003979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003981,NV,Clark County,003981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003982,NV,Clark County,003982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,3.6,0,0,0,0.4,3.3,10.5
32003003984,NV,Clark County,003984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003985,NV,Clark County,003985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003988,NV,Clark County,003988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003989,NV,Clark County,003989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003990,NV,Clark County,003990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003991,NV,Clark County,003991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003992,NV,Clark County,003992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003993,NV,Clark County,003993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003994,NV,Clark County,003994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003995,NV,Clark County,003995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003004017,NV,Clark County,004017,2056,819,94,969,6,85,10,5,68,1497,536,78,758,5,72,10,4,34,643.1,49.5,631.5,31.5,516.9,23.9,781,93
32003004028,NV,Clark County,004028,1899,814,63,911,6,58,0,4,43,1350,484,55,726,6,50,0,0,29,554.7,28.4,588,19.5,451,17.6,625,48
32003004066,NV,Clark County,004066,268,122,44,80,0,17,1,1,3,214,89,40,68,0,15,0,0,2,39.7,8.3,40.5,5,24.7,6,54,14
32003004069,NV,Clark County,004069,496,348,63,51,2,10,0,7,15,343,227,63,35,0,4,0,5,9,44,15.3,56.5,13.5,31.6,7.3,44,25
32003004073,NV,Clark County,004073,53,22,30,0,0,0,0,0,1,44,18,25,0,0,0,0,0,1,13.1,11.9,13.1,9,11.2,12.6,15.1,14
32003004075,NV,Clark County,004075,13,12,1,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003004076,NV,Clark County,004076,19,5,11,0,0,1,0,1,1,16,3,11,0,0,1,0,0,1,2.2,2.4,2.5,3.6,2.5,1.4,1.6,2.2
32003004304,NV,Clark County,004304,2775,1289,493,652,7,147,27,14,146,2079,878,437,489,5,132,22,8,108,672.5,201.2,674.5,194,555.1,142.6,788,267
32003004305,NV,Clark County,004305,3534,1423,492,1121,4,184,68,33,209,2508,924,441,792,2,162,42,24,121,824.5,200.2,843.5,180.5,680.1,148,950,272
32003004306,NV,Clark County,004306,3210,1497,365,880,1,278,31,18,140,2378,1051,311,652,1,231,30,10,92,827.1,198.4,815.5,163,677.9,140.3,988,292
32003004307,NV,Clark County,004307,3347,1050,515,1283,7,250,36,28,178,2394,708,417,910,6,219,26,11,97,684.4,203.2,691.5,198.5,536.7,152.1,825,259
32003004309,NV,Clark County,004309,2172,1120,145,721,6,82,30,4,64,1470,700,123,522,6,62,21,3,33,507.4,69.6,530,55.5,412.1,44.3,580,109
32003004310,NV,Clark County,004310,2000,755,144,919,9,6,36,16,115,1375,463,102,687,9,5,24,6,79,533.6,37,556.1,29.8,435.5,28.5,609.2,52.6
32003004381,NV,Clark County,004381,3117,2189,298,437,3,79,10,8,93,2043,1381,252,288,1,61,5,4,51,314.2,90.5,365,73,240.6,51.4,337,147
32003004384,NV,Clark County,004384,2861,2241,305,183,1,46,10,27,48,1959,1461,270,133,1,37,5,21,31,415.8,118.4,438,110,319.4,89.3,490,156
32003004387,NV,Clark County,004387,5274,4450,346,264,10,104,21,14,65,3663,3024,287,192,10,88,12,8,42,734.5,158,804,119,562.6,101.1,837,254
32003004415,NV,Clark County,004415,2124,1343,186,536,2,18,1,1,37,1527,926,178,385,2,15,1,0,20,275.2,38,310,27,193.7,22.9,322,64
32003004434,NV,Clark County,004434,402,54,257,40,6,10,4,4,27,353,45,236,30,2,10,3,4,23,36.8,45.2,31,41.5,26.4,25.1,53,69
32003004454,NV,Clark County,004454,4,3,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,1,0.6,0,0.6,0,0,0,1.2,0
32003004461,NV,Clark County,004461,3016,1105,225,1482,5,90,21,10,78,2085,677,185,1075,5,76,17,3,47,748.6,73,742.5,66,593.3,46.1,910,107
32003004463,NV,Clark County,004463,111,27,18,55,0,4,0,0,7,91,16,18,52,0,3,0,0,2,33.7,7.7,40.5,8.5,21.7,3.6,39,11
32003004467,NV,Clark County,004467,1793,397,72,1223,9,5,9,9,69,1091,230,55,761,8,4,1,6,26,354.3,21.9,389.5,19.5,270.4,16.1,403,30
32003004500,NV,Clark County,004500,1523,660,299,300,7,179,2,6,70,1153,456,268,239,3,145,2,3,37,387,163,367.5,144.5,318.4,117.4,475,227
32003004501,NV,Clark County,004501,3866,1448,1175,720,13,235,49,26,200,2995,1026,1008,552,9,201,42,19,138,798.4,481.7,702.5,445.5,653.6,348.7,1039,651
32003004502,NV,Clark County,004502,2016,968,499,327,15,73,24,19,91,1492,657,441,239,15,56,16,13,55,461.5,214.7,450.5,208.5,384,163.6,550,272
32003004504,NV,Clark County,004504,4659,1465,1010,1699,5,187,64,11,218,3331,964,851,1178,5,152,50,11,120,955.6,325.3,918,295.5,792.9,258.3,1156,422
32003004505,NV,Clark County,004505,2747,1208,616,519,4,180,26,23,171,1988,798,527,367,4,140,17,18,117,475.4,205.1,457.2,191.6,367.1,150.6,601.8,273.2
32003004506,NV,Clark County,004506,2601,1102,721,439,6,149,30,17,137,1894,725,586,329,6,131,23,12,82,548,279.1,526,262,453.9,231.3,664,344
32003004507,NV,Clark County,004507,3888,2321,370,871,11,150,32,26,107,2776,1534,326,667,11,135,29,15,59,825.3,148.7,819.5,120.1,678,107.9,978.3,218.2
32003004508,NV,Clark County,004508,1570,721,117,651,6,21,4,3,47,1138,458,103,518,6,20,1,0,32,445.3,37.6,460.5,26,379.4,21.9,496,65
32003004510,NV,Clark County,004510,2565,635,815,700,64,64,40,138,109,2215,466,768,607,57,55,39,136,87,298.1,107.2,305.6,92,207.9,55,380.9,174.8
32003004511,NV,Clark County,004511,3,1,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,2,0.1,0,0.1,0,0.1,0,0.1,0
32003004512,NV,Clark County,004512,1024,281,293,238,1,132,9,4,66,790,191,258,185,0,111,4,3,38,243.6,153.5,217,129.5,204.9,124.9,309,206
32003004513,NV,Clark County,004513,1771,1186,405,63,10,40,1,8,58,1233,739,357,44,10,35,1,5,42,238.6,156.7,242,149.5,196.7,115.7,277,205
32003004514,NV,Clark County,004514,5853,4085,435,975,23,143,9,23,160,3730,2550,346,590,19,130,2,12,81,616.5,115,622.5,81.5,448.1,50.6,779,213
32003004522,NV,Clark County,004522,1450,1029,248,46,2,94,6,5,20,1010,661,212,37,2,80,4,5,9,280.8,123.8,294.5,104.5,224,98,324,169
32003004523,NV,Clark County,004523,2659,1588,358,480,12,117,6,16,82,1800,1035,273,315,11,97,2,11,56,415.3,107.9,449.5,92.5,324.3,70.1,472,161
32003004525,NV,Clark County,004525,3303,1851,701,421,15,142,19,15,139,2342,1215,607,259,14,126,16,9,96,435.2,199.9,454.5,191,334.1,155.7,517,253
32003004526,NV,Clark County,004526,1544,812,98,453,11,71,16,12,71,1152,554,78,376,9,61,12,8,54,470.6,65,484.5,57.5,410.4,42.6,517,95
32003004527,NV,Clark County,004527,3521,1473,419,1222,14,183,27,24,159,2560,946,373,915,13,168,26,14,105,818.6,139.1,809,110.4,681.4,79,965.4,227.8
32003004528,NV,Clark County,004528,4276,1978,502,1418,6,179,12,44,137,3101,1339,445,1055,6,140,12,26,78,792.6,157.3,815,128.5,629.9,116.3,933,227
32003004529,NV,Clark County,004529,4027,2404,353,962,14,101,53,24,116,2696,1532,289,651,10,91,37,17,69,516.3,99.2,516.2,68.9,401.7,67.8,631.1,160.8
32003004530,NV,Clark County,004530,3348,2570,276,211,16,175,1,13,86,2302,1691,227,150,9,159,0,8,58,469.9,134.8,496.5,99.5,346.3,75,567,230
32003004531,NV,Clark County,004531,5155,3842,572,457,10,157,5,16,96,3544,2561,479,299,8,138,3,8,48,696.4,210.7,745,191,541.1,141.1,803,300
32003004532,NV,Clark County,004532,2741,1596,340,620,5,67,15,8,90,1940,1081,304,423,3,55,15,4,55,441,104.5,452,92,326.9,68.4,544,153
32003004535,NV,Clark County,004535,3666,2471,679,321,9,69,6,21,90,2723,1713,610,244,9,58,6,14,69,618.7,224.1,628.5,220.5,463.7,169.9,764,282
32003004536,NV,Clark County,004536,4243,3191,477,255,8,158,9,9,136,2948,2091,418,202,8,137,7,3,82,685.5,206.9,703.5,186,551.1,133.6,802,301
32003004540,NV,Clark County,004540,2206,1336,430,224,6,75,7,16,112,1630,915,392,170,2,63,2,10,76,330.1,121.5,336.5,98.5,249.7,87,404,179
32003004541,NV,Clark County,004541,3536,2615,471,263,12,91,7,8,69,2560,1776,437,207,9,82,5,6,38,607,187.6,629.5,175.5,489.4,139.4,702,248
32003004543,NV,Clark County,004543,2424,1319,354,545,11,80,13,16,86,1805,917,330,396,11,71,13,13,54,255.9,74.8,252.5,60.2,199.7,52.8,315.5,111.5
32003004546,NV,Clark County,004546,4172,1874,819,1040,15,200,27,33,164,3026,1216,743,712,14,176,27,18,120,441,140.8,438.8,107.7,311,93.3,573.1,221.3
32003004547,NV,Clark County,004547,2138,1591,232,182,6,43,14,8,62,1555,1099,213,132,6,43,11,0,51,239.6,66.7,253,62.5,170.7,41.7,295,96
32003004548,NV,Clark County,004548,3206,2321,200,492,13,84,11,17,68,2077,1447,162,323,11,72,11,9,42,205.3,50.1,221.2,34.6,141.4,37.6,253.4,78.2
32003004549,NV,Clark County,004549,1978,1719,149,40,1,59,0,1,9,1414,1185,135,27,1,57,0,0,9,279.6,74,331,50.5,217.7,49.4,290,122
32003004550,NV,Clark County,004550,2075,1818,144,59,1,17,4,6,26,1438,1222,133,44,1,9,4,5,20,231.5,55.6,254.5,55.5,171,33.3,269,78
32003004551,NV,Clark County,004551,2477,1469,317,477,12,115,4,8,75,1770,986,288,323,12,110,4,8,39,344.3,95.1,366,74.5,246.9,66.9,420,144
32003004552,NV,Clark County,004552,3644,2373,368,604,9,119,21,28,122,2544,1555,323,429,7,109,20,15,86,527,112.7,571,95.5,407,72.7,603,170
32003004553,NV,Clark County,004553,5949,3521,845,1117,18,174,18,58,198,4096,2244,713,805,17,147,14,34,122,695.4,216.3,694,174.5,478.3,147.4,914,327
32003004554,NV,Clark County,004554,1900,1104,98,561,6,41,6,57,27,1249,708,75,361,6,32,3,53,11,154.5,15.6,159.5,12,91.1,8.9,213,26
32003004555,NV,Clark County,004555,2985,2504,268,110,14,21,7,27,34,2217,1787,241,99,11,20,5,27,27,468.9,115,496,98,370.7,82.1,540,165
32003004556,NV,Clark County,004556,4554,3776,382,254,12,55,4,12,59,3014,2398,322,184,9,45,4,11,41,435.6,99.9,489,85,325.9,66.7,492,148
32003004557,NV,Clark County,004557,3551,2846,271,266,5,72,16,12,63,2487,1972,225,168,5,56,7,10,44,570,128.7,599,111.5,460,88.7,651,186
32003004559,NV,Clark County,004559,4362,2588,419,1083,21,76,20,18,137,2908,1653,350,716,14,72,14,10,79,532.2,109.5,574,97,392.7,80.4,630,151
32003004560,NV,Clark County,004560,2500,2048,202,132,9,63,3,6,37,1670,1311,167,94,7,57,3,2,29,326.8,93.5,337,79.5,263.3,64.9,380,136
32003004561,NV,Clark County,004561,2624,2294,210,51,11,24,5,8,21,1916,1652,182,36,4,16,4,6,16,405.7,107.2,437.5,83,325.6,74.6,454,164
32003004562,NV,Clark County,004562,1665,1045,210,285,10,36,6,4,69,1151,681,194,193,3,32,5,2,41,224.3,93.9,234.5,89,155.4,67.7,283,125
32003004563,NV,Clark County,004563,1878,1114,257,397,3,29,20,3,55,1269,755,213,236,1,20,13,2,29,242.4,124.4,280.5,114.5,188.7,98.7,258,160
32003004564,NV,Clark County,004564,870,322,132,326,0,34,1,0,55,599,213,109,206,0,34,1,0,36,105.3,14.5,117,14.5,89,6.9,110,22
32003004565,NV,Clark County,004565,4329,3004,477,524,7,158,19,17,123,2968,1962,400,351,4,131,15,13,92,765.7,225.9,809.3,202.1,655.4,179.7,832.3,295.8
32003004566,NV,Clark County,004566,3351,2241,382,530,3,59,19,12,105,2285,1450,310,393,0,51,11,9,61,588.6,164,621.5,145.5,469.4,116.6,675,230
32003004567,NV,Clark County,004567,5318,3620,590,826,15,97,9,32,129,3619,2377,480,580,15,86,4,15,62,866.4,182.6,929,158.5,683.3,112.3,987,277
32003004568,NV,Clark County,004568,547,433,57,39,0,4,3,0,11,366,281,47,23,0,4,2,0,9,65.8,17.7,70.5,22.5,45,10.7,82,20
32003004569,NV,Clark County,004569,2862,2292,226,270,2,22,5,14,31,2113,1599,213,246,0,22,5,9,19,472.8,95.6,470.5,90.5,390.9,61.4,557,135
32003004571,NV,Clark County,004571,163,119,3,15,0,23,1,0,2,110,70,3,14,0,23,0,0,0,65.5,19.3,67.7,12.3,59,15,69.8,30.5
32003004572,NV,Clark County,004572,27,11,6,3,0,1,3,0,3,13,5,4,0,0,1,2,0,1,0.4,0,0.3,0,0.5,0,0.5,0
32003004573,NV,Clark County,004573,869,275,169,312,1,32,16,2,62,668,201,148,238,0,30,12,0,39,102.5,24.8,105.2,24.1,88.9,16.6,113.4,33.7
32003004574,NV,Clark County,004574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003004577,NV,Clark County,004577,5503,4098,473,607,8,150,14,34,119,3602,2600,413,347,8,131,14,28,61,759.6,177.5,742.5,151.5,595.3,124.9,941,256
