GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school,cd_1980,cd_1990
05023009805,05,023,009805,4657,4620,2,15,19,1,0,3617,3586,2,13,15,1,0,138,157,57950,90597,11880,2,1
05025009701,05,025,009701,4157,3474,638,25,9,9,2,3031,2579,417,19,9,5,2,80,45,59480,93183,11940,1,4
05025009702,05,025,009702,3624,3179,415,22,4,4,0,2704,2404,281,13,2,4,0,106,129,36880,92049,00010,1,4
05027009501,05,027,009501,3490,2431,1043,4,9,3,0,2450,1742,700,1,5,2,0,383.19,480.64,43460,92355,00044,1,4
05027009502,05,027,009502,5269,2975,2268,14,5,7,0,3824,2338,1472,8,3,3,0,252,267,72350,92328,13650,1,4
05027009503,05,027,009503,5575,3809,1734,15,13,4,0,4076,2881,1173,11,9,2,0,637.5,799.63,68660,92355,00044,1,4
05027009504,05,027,009504,6191,5362,765,24,18,21,1,4940,4284,607,18,12,18,1,772.63,969.13,43460,92355,00044,1,4
05027009505,05,027,009505,5166,1939,3172,20,8,27,0,3668,1590,2039,15,5,19,0,573.69,719.59,43460,92355,00044,1,4
05029009501,05,029,009501,4171,3694,410,48,13,6,0,3009,2652,318,26,8,5,0,101,97,NA,93672,10410,4,2
05029009502,05,029,009502,2862,2646,191,8,14,2,1,2120,1977,127,8,6,2,0,116,91,NA,91530,14370,4,2
05029009503,05,029,009503,5277,4241,971,35,18,12,0,3874,3222,612,22,11,7,0,1145.98,955.66,46970,93960,12520,4,2
05029009504,05,029,009504,2369,2125,222,10,10,2,0,1785,1636,133,5,9,2,0,528.02,440.34,46970,93960,12520,4,2
05029009505,05,029,009505,2480,1395,1066,5,11,3,0,1738,1020,705,4,7,2,0,471,223,56480,91779,12520,4,2
05029009506,05,029,009506,1992,1970,0,13,4,5,0,1419,1404,0,6,4,5,0,15,22,52430,90237,12520,4,2
05031000001,05,031,000001,7463,6363,981,35,23,58,3,6001,5274,644,24,16,43,0,987.82,975.93,35710,92004,08280,2,1
05031000002,05,031,000002,3636,3469,98,33,9,27,0,2790,2689,59,18,5,19,0,459.26,453.73,35710,92004,08280,2,1
05031000003,05,031,000003,6664,6526,73,29,10,26,0,5099,5015,43,16,8,17,0,839.34,829.24,35710,92004,08280,2,1
05031000004,05,031,000004,7276,6995,213,26,20,22,0,5370,5201,129,10,15,15,0,883.95,873.32,35710,92670,10440,2,1
05031000005,05,031,000005,5589,5432,110,22,12,13,0,4218,4105,78,13,12,10,0,694.32,685.97,35710,92670,10440,2,1
05031000006,05,031,000006,9853,7828,1691,78,53,202,1,7731,6244,1198,56,43,189,1,1272.59,1257.28,35710,92004,08280,2,1
05031000007,05,031,000007,5718,5151,518,29,11,9,0,4156,3805,314,21,9,7,0,684.12,675.88,35710,92004,08280,2,1
05031000008,05,031,000008,4943,4873,13,17,20,20,0,3515,3468,10,10,14,13,0,578.6,571.64,35710,92004,13380,2,1
05031000009,05,031,000009,5152,5053,63,20,13,3,0,3711,3633,45,19,11,3,0,463,269,37780,92433,00012,2,1
05031000010,05,031,000010,4638,4601,0,35,0,2,0,3542,3524,0,17,0,1,0,786,552,46400,90330,03710,2,1
05031000011,05,031,000011,4300,4259,0,19,18,4,0,3139,3116,0,8,13,2,0,354,311,9100,90489,03640,2,1
05031000012,05,031,000012,3724,3675,4,43,0,2,0,2650,2624,2,22,0,2,0,107,79,7630,90255,04020,2,1
05033000201,05,033,000201,4269,4179,2,46,30,12,0,3045,2983,1,28,24,9,0,20,60,47300,90777,10260,3,3
05033000203,05,033,000203,7194,6882,38,94,110,67,3,5162,4972,24,60,72,34,0,799.2,1284.89,71480,93771,13410,3,3
05033000205,05,033,000205,7294,6625,180,148,106,233,2,5074,4673,125,75,66,134,1,785.58,1262.98,71480,93771,13410,3,3
05033000206,05,033,000206,6447,6217,103,56,60,11,0,4523,4378,66,32,41,6,0,700.27,1125.83,970,90024,02250,3,3
05033020201,05,033,020201,3969,3797,2,18,151,1,0,2737,2632,2,10,92,1,0,52,112,NA,92145,04080,3,3
05033020202,05,033,020202,5572,5373,16,49,94,40,0,3943,3838,8,25,48,24,0,105,211,71480,93771,13410,3,3
05033020401,05,033,020401,4449,4334,18,34,58,4,1,3171,3088,13,22,44,3,1,490.95,789.3,36670,93771,13410,3,3
05033020402,05,033,020402,3299,3247,2,14,33,3,0,2498,2461,2,5,28,2,0,88,138,48200,92648,10290,3,3
05035000301,05,035,000301,6684,4059,2558,36,15,16,0,4512,3012,1448,27,13,12,0,1069.1,903.56,74540,92508,08040,2,1
05035000302,05,035,000302,8543,8278,105,43,11,104,2,6419,6225,70,31,10,81,2,1520.95,1285.46,74540,92508,08040,2,1
05035000303,05,035,000303,4505,3051,1405,16,14,19,0,3279,2383,860,11,10,15,0,776.94,656.65,74540,92508,08040,2,1
05035000304,05,035,000304,3285,27,3239,13,2,4,0,2171,25,2133,10,1,2,0,514.41,434.76,74540,92508,08040,2,1
05035000305,05,035,000305,3306,298,2969,31,2,0,6,2067,221,1820,24,2,0,0,489.77,413.93,74540,92508,08040,2,1
05035000307,05,035,000307,3269,2128,1096,24,11,10,0,2218,1541,649,14,8,6,0,39.75,16.99,44180,91908,04770,2,1
05035000308,05,035,000308,8140,5361,2668,90,8,13,0,5483,3737,1671,59,5,11,0,98.25,42.01,44180,91908,09350,2,1
05035000309,05,035,000309,1056,664,379,6,6,0,1,732,486,237,6,2,0,1,53,51,27040,90333,13260,2,1
05035000310,05,035,000310,1958,662,1293,1,1,1,0,1304,518,783,1,1,1,0,309.08,128.53,15940,91857,04770,2,1
05035000311,05,035,000311,3853,1426,2378,24,13,9,3,2531,1103,1399,13,8,5,3,599.92,249.47,20320,93654,05550,2,1
05035030610,05,035,030610,1820,260,1553,3,0,4,0,932,199,728,2,0,3,0,220.83,186.64,74540,92508,08040,2,1
05035030698,05,035,030698,3520,1774,1691,49,6,0,0,2366,1300,1034,28,4,0,0,178,43,20830,90384,08010,2,1
05037009501,05,037,009501,2724,1258,1438,22,5,0,1,1815,980,818,14,2,0,1,512,236,53600,93657,11250,2,1
05037009502,05,037,009502,3214,2863,328,8,11,3,1,2302,2069,218,3,9,2,1,156,199,13540,92526,07740,2,1
05037009503,05,037,009503,2115,2103,1,11,0,0,0,1555,1548,1,6,0,0,0,48,65,31900,91701,07740,2,1
05037009504,05,037,009504,2318,2059,240,11,5,3,0,1575,1437,130,6,2,0,0,61,88,NA,94125,14430,2,1
05037009505,05,037,009505,5666,2936,2665,33,14,18,0,3823,2178,1606,15,11,13,0,925.81,699.94,77090,94125,14430,2,1
05037009506,05,037,009506,3188,3066,79,24,5,14,0,2338,2255,54,15,5,9,0,566.19,428.06,77090,94125,14430,2,1
05039009701,05,039,009701,1857,1099,748,2,6,2,0,1394,855,531,2,5,1,0,69,31,11830,90780,03990,1,4
05039009702,05,039,009702,2328,1652,665,8,3,0,0,1737,1254,478,5,0,0,0,313,198,65900,92790,12600,1,4
05039009703,05,039,009703,5429,3110,2281,22,7,8,1,3929,2415,1492,11,6,4,1,1095,994,24220,91317,06210,1,4
05041009502,05,041,009502,5060,3653,1289,77,22,19,0,3540,2677,790,45,16,12,0,62,28,19990,93051,05500,1,4
05041009503,05,041,009503,2871,248,2597,26,0,0,0,1700,186,1497,17,0,0,0,1147,643,19990,93051,05500,1,4
05041009504,05,041,009504,4092,2175,1876,14,17,8,2,2811,1594,1187,11,11,6,2,1063,714,42770,90435,09630,1,4
05041009505,05,041,009505,2555,1838,685,17,5,10,0,1843,1382,444,9,4,4,0,235,59,42770,90435,09630,1,4
05041950198,05,041,950198,2220,1534,663,18,4,0,1,1580,1142,421,12,4,0,1,143,79,1990,91341,05110,1,4
05043009901,05,043,009901,2674,1812,825,33,4,0,0,1885,1300,566,15,4,0,0,49,85,69230,91344,05470,1,4
05043009902,05,043,009902,2543,1105,1424,10,3,1,0,1721,849,861,8,3,0,0,378.12,315.57,46580,92382,09840,1,4
05043009903,05,043,009903,5010,4349,625,15,9,8,4,3753,3295,433,10,7,6,2,824.58,688.18,46580,92382,09840,1,4
05043009904,05,043,009904,3368,2561,769,21,5,12,0,2450,1927,501,10,3,9,0,538.3,449.25,46580,92382,09840,1,4
05043009905,05,043,009905,3774,2655,1100,13,5,1,0,2731,1980,739,8,4,0,0,53,68,75860,93300,05470,1,4
05043990698,05,043,990698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,NA,90132,05170,1,4
05045000301,05,045,000301,8160,7739,341,40,34,6,0,5774,5495,226,22,28,3,0,188,257,28510,91599,06900,4,2
05045000302,05,045,000302,3305,3258,2,23,16,5,1,2456,2420,1,16,15,3,1,78,118,48020,90240,10080,4,2
05045000303,05,045,000303,7699,7525,59,35,60,20,0,5386,5280,45,16,38,7,0,849,977,71960,91002,13530,4,2
05045000304,05,045,000304,7519,6801,608,52,31,22,5,5422,4954,412,23,19,14,0,962.84,885.47,15190,90600,04590,4,2
05045000305,05,045,000305,2829,2596,176,18,12,22,5,2147,1981,125,12,11,15,3,381.27,350.63,15190,90600,04590,4,2
05045000306,05,045,000306,4469,4320,103,16,12,18,0,3138,3051,61,7,7,12,0,557.25,512.47,15190,90600,04590,4,2
05045000307,05,045,000307,6731,5623,1016,31,20,40,1,5574,4769,725,25,15,39,1,989.84,910.3,15190,90600,04590,4,2
05045000308,05,045,000308,4169,3579,532,20,6,32,0,3638,3086,500,18,6,28,0,646.04,594.13,15190,90600,04590,4,2
05045000309,05,045,000309,2977,2526,376,27,15,32,1,2306,2013,242,16,11,24,0,409.5,376.6,15190,90600,04590,4,2
05045000310,05,045,000310,5399,4685,644,32,19,18,1,3821,3378,395,21,15,12,0,678.54,624.01,15190,90600,04590,4,2
05045000311,05,045,000311,6749,5753,914,47,26,8,1,4999,4332,610,26,25,5,1,887.73,816.39,44750,91014,04590,4,2
05047009501,05,047,009501,2982,2862,48,47,22,3,0,2125,2042,32,29,19,3,0,124,220,52970,91845,11010,3,3
05047009502,05,047,009502,6351,6210,29,69,36,5,2,4752,4647,23,46,31,3,2,1225,1243,52970,94005,11010,3,3
05047009503,05,047,009503,5564,5434,21,63,31,15,0,4109,4027,15,39,20,8,0,52,47,13300,92988,04200,3,3
05049009501,05,049,009501,4873,4826,6,7,27,6,1,3783,3743,3,7,23,6,1,52,37,43670,92361,09270,2,1
05049009502,05,049,009502,5164,5117,3,21,20,3,0,3889,3851,2,14,19,3,0,108,83,62150,90243,13560,2,1
05051000101,05,051,000101,5191,5143,14,10,18,6,0,4769,4728,12,9,14,6,0,473,720,33482,91956,07920,1,4
05051000102,05,051,000102,1152,1150,1,0,0,1,0,835,833,1,0,0,1,0,67,80,NA,90156,07920,1,4
05051000103,05,051,000103,4101,3667,347,41,33,10,3,3055,2779,220,26,25,4,1,323,385,47450,90084,10170,1,4
05051000104,05,051,000104,4497,4388,9,50,39,11,0,3308,3246,6,22,29,5,0,734.17,664.44,33482,93684,06420,1,4
05051000105,05,051,000105,3966,3810,17,33,99,7,0,2895,2797,14,17,62,5,0,255,276,41450,93534,08670,1,4
05051000106,05,051,000106,4321,2356,1860,66,31,8,0,3057,1786,1216,33,18,4,0,678.46,614.03,33460,91773,07890,1,4
05051000107,05,051,000107,2545,2205,257,46,17,18,2,2162,1908,192,36,15,11,0,479.83,434.26,33460,91773,07890,1,4
05051000108,05,051,000108,2616,1987,563,45,9,12,0,2193,1721,427,32,6,7,0,486.71,440.49,33460,91773,07890,1,4
05051000109,05,051,000109,3139,2912,164,43,15,4,1,2623,2470,106,29,13,4,1,582.14,526.86,33460,91773,07890,1,4
05051000110,05,051,000110,2702,2571,68,39,18,5,1,2081,1998,44,24,11,3,1,704,721,55610,90084,08610,1,4
05051000111,05,051,000111,5484,5359,7,48,60,6,4,3926,3842,7,27,43,4,3,103,152,NA,92139,08610,1,4
05051000112,05,051,000112,4995,4875,48,31,17,22,2,3877,3796,30,19,11,19,2,594,750,60110,92100,08610,1,4
05051000113,05,051,000113,4378,4198,135,14,16,15,0,3731,3610,81,12,15,13,0,828.05,749.41,33460,91773,07890,1,4
05051000114,05,051,000114,3354,2727,530,72,16,8,1,2562,2206,294,42,12,7,1,568.6,514.6,33460,91773,07890,1,4
05051000115,05,051,000115,2646,1430,1152,46,7,10,1,2011,1150,812,38,4,7,0,446.32,403.93,33460,91773,07890,1,4
05051000116,05,051,000116,8574,8129,232,109,44,57,3,6404,6117,150,66,32,36,3,1421.28,1286.31,33460,91773,08670,1,4
05051000117,05,051,000117,3348,3141,136,51,15,5,0,2810,2672,85,37,12,4,0,623.64,564.42,33460,91773,07890,1,4
05051000118,05,051,000118,3103,3016,44,16,9,16,2,2635,2567,33,11,8,15,1,584.8,529.27,33460,91773,07890,1,4
05051000119,05,051,000119,3285,3245,10,17,8,5,0,2646,2615,8,11,8,4,0,573,739,37930,90036,08670,1,4
05053009701,05,053,009701,3763,3577,164,13,7,2,0,2682,2548,120,7,5,2,0,96,66,NA,93384,00015,1,4
05053009702,05,053,009702,2585,2568,0,12,1,4,0,1842,1829,0,9,1,3,0,472.36,468.69,63710,90624,00015,1,4
05053009703,05,053,009703,3367,3119,211,26,8,3,0,2515,2343,149,16,6,1,0,249,239,39310,91050,11790,1,4
05053009704,05,053,009704,4233,4168,2,31,21,11,0,3165,3118,2,21,14,10,0,811.64,805.31,63710,92451,00015,1,4
05055009801,05,055,009801,3063,3033,0,20,7,3,0,2310,2292,0,9,7,2,0,217,178,44240,91806,00016,2,1
05055009802,05,055,009802,3002,2987,1,5,8,1,0,2100,2085,1,5,8,1,0,286.51,239.35,51060,90456,00017,2,1
05055009803,05,055,009803,2719,2684,2,20,12,0,1,2009,1986,1,12,10,0,0,110,109,18010,91992,13080,2,1
05055009804,05,055,009804,5128,5074,7,33,7,7,0,3952,3911,7,22,6,6,0,539.18,450.43,53390,90804,00017,2,1
05055009805,05,055,009805,5119,5065,2,29,13,8,2,3748,3717,0,16,9,4,2,511.35,427.18,53390,90804,00017,2,1
05055009806,05,055,009806,4726,4677,3,27,16,3,0,3528,3496,2,13,14,3,0,116,90,53390,92940,13080,2,1
05055009807,05,055,009807,1949,1933,1,7,6,1,1,1456,1444,1,4,5,1,1,198.65,165.95,53390,90804,00017,2,1
05055009808,05,055,009808,6098,6045,4,26,10,13,0,4686,4651,3,17,8,7,0,639.32,534.09,53390,90804,13080,2,1
05057009801,05,057,009801,4813,3953,781,57,16,2,4,3507,2895,563,31,14,2,2,772.46,701.13,7030,91077,03300,1,4
05057009802,05,057,009802,3018,1600,1367,31,18,2,0,2143,1183,927,20,11,2,0,472.02,428.44,25360,90396,07840,1,4
05057009803,05,057,009803,6257,3113,3057,67,9,11,0,4550,2479,2008,48,7,8,0,1002.19,909.65,33190,91077,07840,1,4
05057009804,05,057,009804,3713,3222,438,38,11,4,0,2669,2333,304,19,10,3,0,587.88,533.6,33190,93474,07840,1,4
05057009805,05,057,009805,3820,2891,807,98,20,1,3,2767,2213,466,71,13,1,3,609.46,553.19,33190,91077,07840,1,4
05059000201,05,059,000201,5523,5323,135,26,32,7,0,3935,3805,89,12,24,5,0,925.33,555.85,43610,92352,09190,1,4
05059000202,05,059,000202,3469,1895,1544,14,12,4,0,2472,1460,994,4,11,3,0,581.3,349.19,43610,91290,09240,1,4
05059000203,05,059,000203,2138,1703,421,7,6,0,1,1682,1365,306,5,5,0,1,395.53,237.6,43610,91290,09240,1,4
05059000204,05,059,000204,5236,4477,710,20,15,13,1,3967,3469,463,9,14,11,1,932.85,560.37,43610,91290,09240,1,4
05059000205,05,059,000205,3314,3250,29,14,20,1,0,2466,2424,19,6,16,1,0,44,34,43610,92781,09240,1,4
05059000206,05,059,000206,2911,2860,18,12,19,2,0,2182,2150,6,9,15,2,0,52,59,25180,91290,09240,1,4
05059000207,05,059,000207,3524,3471,4,22,22,5,0,2654,2627,2,9,12,4,0,200,236,NA,90318,03240,1,4
05061009501,05,061,009501,4028,3849,104,39,34,2,0,2913,2799,67,24,21,2,0,554.53,606.45,18970,92337,05340,3,4
05061009502,05,061,009502,4752,3249,1454,20,4,23,2,3414,2442,943,11,4,14,0,649.9,710.76,46040,92505,09780,3,4
05061009503,05,061,009503,4789,3362,1348,35,13,31,0,3491,2610,838,18,9,16,0,664.56,726.79,48560,92661,10380,3,4
05063009901,05,063,009901,4777,4718,13,31,14,1,0,3460,3416,9,21,13,1,0,123.73,151.74,16930,90123,04050,2,1
05063009902,05,063,009902,2493,2291,182,4,6,10,0,1853,1726,116,3,3,5,0,66.27,81.26,4030,93249,00019,2,1
05063009903,05,063,009903,5408,5160,161,45,11,31,0,4273,4079,130,30,10,24,0,1368.44,1406.14,4030,93249,00019,2,1
05063009904,05,063,009904,3615,3579,5,17,7,7,0,2579,2552,5,8,7,7,0,292,272,49010,90249,10500,2,1
05063009905,05,063,009905,2023,1944,63,14,0,2,0,1410,1364,38,7,0,1,0,451.56,464,4030,92550,00019,2,1
05063009906,05,063,009906,2569,2349,159,26,8,27,0,1911,1774,100,14,7,16,0,612,628.86,4030,93249,00019,2,1
05063009907,05,063,009907,6093,6006,12,26,18,30,1,4416,4364,4,16,15,16,1,217,252,4030,92313,12540,2,1
05063009908,05,063,009908,4214,4192,0,9,13,0,0,3097,3084,0,7,6,0,0,182,197,51410,92739,00020,2,1
05065009601,05,065,009601,3022,2984,1,19,17,1,0,2639,2612,1,13,12,1,0,442.49,390.51,33370,91926,00021,2,1
05065009602,05,065,009602,3979,3930,1,29,14,5,0,2997,2969,0,15,10,3,0,502.51,443.49,45080,92475,09720,2,1
05065009603,05,065,009603,2287,2249,9,8,19,2,0,1740,1714,6,8,10,2,0,351,269,10570,93693,03840,2,1
05065009604,05,065,009604,2076,2049,0,15,6,6,0,1540,1525,0,8,5,2,0,22,32,47900,90129,10056,2,1
05067009801,05,067,009801,4002,3711,260,17,8,4,2,3001,2792,191,9,5,2,2,824.42,555.65,70100,90315,13230,2,1
05067009802,05,067,009802,4802,3479,1292,14,9,5,3,3593,2754,819,10,6,4,0,987.05,665.27,49580,93696,00023,2,1
05067009803,05,067,009803,4656,3753,870,14,9,8,2,3327,2827,475,12,5,8,0,913.98,616.01,49580,93696,00023,2,1
05067009804,05,067,009804,3810,3448,322,15,23,2,0,2925,2664,233,11,15,2,0,803.54,541.58,29020,93165,00023,2,1
05067009805,05,067,009805,1674,1651,4,6,9,4,0,1234,1215,4,4,8,3,0,339,228.48,49580,91467,00023,2,1
05069000002,05,069,000002,2747,2543,138,40,20,6,0,1905,1767,99,20,15,4,0,235,243,58580,90120,14140,1,4
05069000006,05,069,000006,825,324,499,0,1,1,0,637,281,354,0,1,1,0,200.89,95.85,55310,93783,00026,1,4
05069000007,05,069,000007,799,510,266,10,2,8,3,573,391,165,8,2,6,1,14,15,1150,92925,02330,1,4
05069000008,05,069,000008,1147,597,546,4,0,0,0,845,474,368,3,0,0,0,185,49,NA,93135,00026,1,4
05069000009,05,069,000009,3359,2043,1280,13,4,19,0,2435,1677,731,8,3,16,0,767.92,366.4,55310,93783,00026,1,4
05069000010,05,069,000010,2179,327,1838,11,2,1,0,1468,277,1182,6,2,1,0,462.96,220.89,55310,93783,00026,1,4
05069000011,05,069,000011,609,144,457,7,0,1,0,394,121,265,7,0,1,0,124.26,59.29,55310,93783,00026,1,4
05069000012,05,069,000012,4349,853,3454,28,4,9,1,2766,736,2006,12,4,7,1,872.31,416.2,55310,93783,00026,1,4
05069000013,05,069,000013,3666,189,3456,8,3,6,4,2469,165,2287,8,3,6,0,778.65,371.51,55310,93783,13930,1,4
05069000016,05,069,000016,4313,1928,2365,5,7,8,0,2948,1606,1328,4,5,5,0,929.71,443.59,55310,93783,00026,1,4
05069000017,05,069,000017,3892,617,3219,33,5,17,1,2586,534,2013,18,5,15,1,815.55,389.12,55310,93783,00026,1,4
05069000018,05,069,000018,3293,2808,449,7,4,25,0,2630,2343,259,6,4,18,0,829.42,395.74,55310,93783,00026,1,4
05069000020,05,069,000020,5136,4692,324,23,21,76,0,3755,3448,223,15,16,53,0,314,242,55310,93783,00026,1,4
05069000102,05,069,000102,1471,621,820,18,11,1,0,1331,565,741,13,11,1,0,66.27,14.11,NA,91155,13630,1,4
05069000185,05,069,000185,3917,1427,2465,19,6,0,0,2726,1108,1602,11,5,0,0,135.73,28.89,1150,92925,13630,1,4
05069000301,05,069,000301,3668,3319,305,28,13,3,0,2701,2464,207,18,9,3,0,851.81,406.42,75170,93918,05410,1,4
05069000302,05,069,000302,5216,5048,112,21,13,22,0,3649,3538,76,9,12,14,0,1150.78,549.07,75170,93918,14140,1,4
05069000303,05,069,000303,3535,3038,455,19,7,14,2,2518,2206,282,12,6,12,0,794.1,378.89,55310,93783,05410,1,4
05069000485,05,069,000485,217,145,50,12,2,8,0,147,101,31,7,2,6,0,214,184,NA,91932,14140,1,4
05069000486,05,069,000486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,91932,14140,1,4
05069000502,05,069,000502,4900,111,4781,5,2,1,0,3704,84,3613,4,2,1,0,1168.13,557.35,55310,93783,05410,1,4
05069000699,05,069,000699,7,7,0,0,0,0,0,7,7,0,0,0,0,0,2.21,1.05,55310,93783,00026,1,4
05069000902,05,069,000902,72,0,72,0,0,0,0,58,0,58,0,0,0,0,18.29,8.73,55310,93783,00026,1,4
05069001401,05,069,001401,2186,1565,602,7,8,4,0,1561,1240,303,6,8,4,0,492.29,234.89,55310,93783,05410,1,4
05069001402,05,069,001402,3560,656,2893,2,2,7,0,2439,473,1959,1,2,4,0,769.19,367,55310,93783,13930,1,4
05069001501,05,069,001501,3803,2514,1198,29,24,38,0,2703,1964,690,13,15,21,0,852.44,406.72,55310,93783,13930,1,4
05069001502,05,069,001502,3735,2698,980,25,7,24,1,2961,2221,694,22,6,17,1,933.81,445.55,55310,93783,00026,1,4
05069001901,05,069,001901,2174,1216,935,12,2,9,0,1447,909,526,4,1,7,0,157,63,55310,93783,00026,1,4
05069001902,05,069,001902,2139,750,1354,15,1,15,4,1580,646,913,8,1,12,0,498.28,237.74,55310,93783,00026,1,4
05069002103,05,069,002103,4658,3265,1339,19,24,11,0,3480,2486,950,14,21,9,0,375,381,55310,93450,13930,1,4
05069002104,05,069,002104,3915,3751,119,7,25,13,0,2909,2795,85,4,17,8,0,123,146,55310,93570,13930,1,4
05071009517,05,071,009517,3445,3367,2,49,24,1,2,2531,2482,2,26,18,1,2,51,94,NA,92046,04380,3,3
05071009518,05,071,009518,3547,3474,13,31,27,2,0,2652,2608,7,19,16,2,0,160,164,14500,91491,14020,3,3
05071009519,05,071,009519,2437,2222,91,70,6,42,6,1947,1765,67,69,6,34,6,448.65,445.93,14140,93447,04380,3,3
05071009520,05,071,009520,2242,2075,127,27,9,4,0,1709,1599,81,21,6,2,0,393.81,391.42,14140,93447,04380,3,3
05071009521,05,071,009521,2710,2598,73,17,6,16,0,2068,2005,38,6,5,14,0,476.54,473.65,14140,93447,04380,3,3
05071009522,05,071,009522,3840,3773,0,27,31,8,1,2805,2763,0,16,21,5,0,243,302,38290,92910,08700,3,3
05073009701,05,073,009701,6127,3562,2518,24,10,12,1,4430,2740,1656,17,10,6,1,1200,1130,66320,90090,12780,1,4
05073009702,05,073,009702,1014,665,343,3,1,1,1,745,488,253,2,1,1,0,118.51,114.41,9550,93489,12780,1,4
05073009703,05,073,009703,2502,1640,838,14,5,4,1,1801,1256,532,6,2,4,1,286.49,276.59,8290,93201,03510,1,4
05075009701,05,075,009701,1780,1745,11,1,14,9,0,1382,1354,8,1,10,9,0,1021,930,56720,90627,13740,2,1
05075009702,05,075,009702,4143,4067,0,15,59,2,0,3081,3024,0,10,45,2,0,46,173,6700,90345,12480,2,1
05075009703,05,075,009703,1861,1839,1,12,8,0,1,1391,1378,0,7,5,0,1,95,130,67250,92562,12900,2,1
05075009704,05,075,009704,2194,2179,0,2,13,0,0,1615,1604,0,2,9,0,0,61,46,700,92385,07990,2,1
05075009705,05,075,009705,7479,7338,76,30,30,5,0,5688,5586,56,21,22,3,0,493,448,72890,90627,13740,2,1
05077009701,05,077,009701,1903,1063,773,60,3,4,0,1307,788,481,31,3,4,0,345.32,190.8,30880,93699,09360,2,1
05077009702,05,077,009702,2482,1265,1166,48,1,2,0,1676,943,705,25,1,2,0,47,96,46910,91302,09360,2,1
05077009703,05,077,009703,6235,1977,4174,39,5,40,0,3954,1544,2349,26,5,30,0,1044.68,577.2,44120,91821,09360,2,1
05077009704,05,077,009704,2433,1070,1334,27,2,0,0,1724,812,896,14,2,0,0,190,129,60590,93459,09360,2,1
05079009601,05,079,009601,2062,1043,943,51,20,5,0,1987,985,928,51,20,3,0,27,45,NA,90075,06750,1,4
05079009602,05,079,009602,3905,1404,2433,41,18,6,3,2976,1212,1704,34,18,5,3,228,105,27730,90786,06750,1,4
05079009603,05,079,009603,2437,1658,745,29,5,0,0,1782,1282,475,20,5,0,0,109,95,66440,93963,00028,1,4
05079009604,05,079,009604,2944,2550,369,11,14,0,0,2069,1825,226,8,10,0,0,158,132,66440,93453,00028,1,4
05079009605,05,079,009605,2342,1902,406,20,6,8,0,1692,1432,239,12,4,5,0,650,570,66440,90639,00028,1,4
05081000301,05,081,000301,8089,5862,2072,98,48,9,0,5787,4344,1332,75,30,6,0,898,734,2380,91935,02580,1,4
05081000302,05,081,000302,2723,2016,629,47,29,2,0,1977,1510,414,34,17,2,0,114,65,24250,91863,06240,1,4
05081030398,05,081,030398,3154,2877,223,15,37,2,0,2273,2084,153,9,25,2,0,70,37,75980,90858,02580,1,4
05083009501,05,083,009501,3443,3390,5,26,22,0,0,2549,2515,4,16,14,0,0,81,100,62960,93195,12180,3,3
05083009502,05,083,009502,3684,3422,181,43,24,13,1,2565,2404,118,20,16,7,0,157,198,12190,93390,04740,3,3
05083009503,05,083,009503,4172,4069,55,27,14,3,4,3127,3061,30,18,13,2,3,726,734,53480,93372,11130,3,3
05083009504,05,083,009504,2777,2745,0,10,21,1,0,2028,2008,0,5,15,0,0,260,344,43310,93114,09150,3,3
05083009505,05,083,009505,3922,3872,0,22,22,6,0,2852,2819,0,15,14,4,0,845,872,7720,90405,03450,3,3
05083009506,05,083,009506,2559,2492,31,15,20,1,0,1885,1827,31,14,12,1,0,55,65,43310,93621,03450,3,3
05085000201,05,085,000201,9564,9459,12,33,44,15,1,6700,6627,7,20,33,12,1,416,490,73130,93879,03750,4,1
05085000202,05,085,000202,9837,9595,17,103,69,52,1,6669,6527,8,54,45,34,1,1134,1519,10300,94131,03750,4,1
05085000203,05,085,000203,5523,5336,102,37,19,29,0,3921,3793,66,31,14,17,0,114,103,NA,92283,09060,4,1
05085000204,05,085,000204,3179,2838,326,5,2,6,2,2383,2153,219,5,2,3,1,547,515,11500,90663,03960,4,1
05085000205,05,085,000205,4415,3311,1058,19,22,4,1,3210,2532,644,14,17,3,0,1040,744,41420,92283,09060,4,1
05085000206,05,085,000206,1469,957,492,20,0,0,0,1042,680,348,14,0,0,0,20,17,36550,93171,09060,4,1
05085000207,05,085,000207,3636,2575,1042,12,3,0,4,2589,1935,640,11,3,0,0,547,441,21730,91569,05850,4,1
05085000208,05,085,000208,1645,1145,480,17,1,2,0,1188,872,301,12,1,2,0,77,154,33820,90972,05850,4,1
05087009601,05,087,009601,2685,2644,0,26,13,2,0,1944,1922,0,9,11,2,0,98,191,32470,90009,08130,3,3
05087009602,05,087,009602,2614,2549,0,21,43,1,0,1959,1917,0,9,32,1,0,460,624,33970,93888,08130,3,3
05087009603,05,087,009603,3472,3394,1,43,34,0,0,2568,2525,1,22,20,0,0,41,34,62060,92481,08130,3,3
05087009604,05,087,009604,2847,2767,2,21,47,10,0,2032,1987,2,11,28,4,0,9,56,62060,92055,08130,3,3
