GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,school,cd_1980,cd_1990
26081000123,26,081,000123,3255,3174,15,21,1,41,3,2405,2358,11,14,1,21,0,546.59,977.05,NA,23980,34020,NA,12480,8,4
26081000124,26,081,000124,3759,3657,21,35,8,38,0,2557,2511,11,17,4,14,0,581.14,1038.8,NA,23980,23980,NA,12480,8,4
26081000125,26,081,000125,4632,4479,63,20,7,58,5,3156,3073,44,11,3,24,1,717.27,1282.15,NA,23980,23980,NA,12480,8,4
26081000128,26,081,000128,4320,4013,121,54,16,111,5,3089,2910,84,28,14,53,0,395.75,763.98,NA,42820,42820,NA,20340,8,4
26081000130,26,081,000130,3995,3802,34,94,17,47,1,2869,2753,20,57,9,30,0,413.04,829.03,NA,34160,34160,NA,16470,8,4
26081000131,26,081,000131,5547,5364,55,57,6,65,0,3989,3869,32,39,5,44,0,574.29,1152.66,NA,34160,34160,NA,16470,8,4
26081000132,26,081,000132,6082,5937,23,64,11,47,0,4355,4274,16,38,3,24,0,626.98,1258.42,NA,34160,34160,NA,16470,8,4
26081000133,26,081,000133,4710,4350,47,204,36,67,6,3179,2976,26,108,25,44,0,590.98,826.78,NA,88940,88940,NA,16080,8,4
26081000134,26,081,000134,5517,5289,44,118,22,44,0,3837,3726,29,52,8,22,0,713.3,997.92,NA,88940,88940,NA,36570,8,4
26081000135,26,081,000135,4702,4226,140,243,27,62,4,3464,3145,90,164,17,47,1,643.96,900.91,NA,88940,88940,NA,36570,8,4
26081000136,26,081,000136,1954,1820,42,62,13,16,1,1439,1355,26,40,8,9,1,267.51,374.25,NA,88940,88940,NA,16110,8,4
26081000137,26,081,000137,6748,6127,195,268,38,114,6,4928,4559,118,164,27,59,1,916.11,1281.66,NA,88940,88940,NA,36570,8,4
26081000138,26,081,000138,7434,6663,301,327,30,107,6,5519,4990,215,213,20,78,3,1025.98,1435.36,NA,88940,88940,NA,36570,8,4
26081000139,26,081,000139,6774,6202,224,205,23,114,6,5049,4676,165,127,17,63,1,938.61,1313.13,NA,88940,88940,NA,36570,8,4
26081000140,26,081,000140,7317,6659,185,306,33,121,13,5293,4864,136,194,20,76,3,983.97,1376.59,NA,88940,88940,NA,36570,8,4
26081000141,26,081,000141,2030,1898,23,60,14,34,1,1473,1397,12,36,13,15,0,273.83,383.09,NA,88940,88940,NA,16110,8,4
26081000142,26,081,000142,4139,3642,196,193,29,77,2,2926,2600,141,118,19,48,0,543.94,760.99,NA,88940,88940,NA,16110,8,4
26081000143,26,081,000143,1945,1803,35,45,26,36,0,1356,1275,18,23,16,24,0,252.08,352.66,NA,88940,88940,NA,20160,8,4
26081000144,26,081,000144,1045,980,16,26,9,14,0,745,702,11,16,7,9,0,138.5,193.76,NA,88940,88940,NA,20160,8,4
26081001101,26,081,001101,5256,3777,1233,126,30,83,7,4125,2985,963,102,23,50,2,885.74,1019.81,NA,34000,34000,NA,16440,8,4
26081001102,26,081,001102,3335,3074,192,25,0,40,4,2516,2357,121,17,0,21,0,540.25,622.02,NA,34000,34000,NA,16440,8,4
26081010301,26,081,010301,3990,3904,3,71,7,4,1,2636,2588,1,42,5,0,0,387,581,NA,42780,81140,NA,20310,8,4
26081010302,26,081,010302,3188,3117,2,41,18,10,0,2232,2195,0,23,11,3,0,342,543,NA,NA,74460,NA,08520,8,4
26081010801,26,081,010801,3932,3878,6,16,20,10,2,2715,2680,4,8,19,4,0,436,716,NA,NA,18500,NA,08520,8,4
26081010802,26,081,010802,3860,3744,15,55,22,21,3,2705,2647,8,30,12,5,3,478.66,767.54,NA,NA,59580,NA,17160,8,4
