GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
55001009501,55,001,009501,1858,1828,4,12,10,4,0,1513,1497,2,6,7,1,0,302,447,NA,NA,69275,NA,NA,10380,6,2
55001009502,55,001,009502,1415,1375,1,32,7,0,0,1095,1071,0,18,6,0,0,147,122,NA,NA,7300,NA,NA,00060,6,2
55001009503,55,001,009503,1772,1758,1,12,1,0,0,1374,1365,1,7,1,0,0,211,230,88212,NA,77800,NA,NA,00060,6,2
55001009504,55,001,009504,4281,4165,10,62,18,26,0,3199,3142,5,25,11,16,0,168,208,NA,275,275,NA,NA,00060,6,2
55001009505,55,001,009505,989,983,0,2,4,0,0,835,830,0,2,3,0,0,202,194,NA,NA,65825,NA,NA,00060,6,2
55001009506,55,001,009506,3060,2470,319,180,70,19,2,2565,1981,319,176,70,19,0,128,172,NA,NA,22000,NA,NA,00060,6,2
55001009507,55,001,009507,2307,2270,18,8,9,2,0,1797,1776,7,4,8,2,0,84,113,NA,88150,37625,NA,NA,17040,7,2
55003000000,55,003,000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,47,NA,NA,NA,NA,NA,99998,8,3
55003009501,55,003,009501,1287,426,1,18,842,0,0,815,302,1,6,506,0,0,200,54,4225,59450,71350,NA,NA,00510,8,3
55003009502,55,003,009502,3355,3070,1,13,267,4,0,2504,2329,1,8,162,4,0,932.83,899.76,4225,3225,3225,NA,NA,00510,8,3
55003009503,55,003,009503,2978,2808,8,24,115,22,1,2266,2151,8,13,72,21,1,844.17,814.24,NA,3225,3225,NA,NA,00510,8,3
55003009504,55,003,009504,2598,2424,2,14,144,14,0,2018,1914,2,6,89,7,0,112,88,4225,3225,3225,NA,NA,00510,8,3
55003009505,55,003,009505,1757,1703,1,9,40,4,0,1177,1151,0,5,19,2,0,95,42,NA,3225,49200,NA,NA,00510,8,3
55003009506,55,003,009506,1632,1587,0,17,27,1,0,1185,1164,0,6,15,0,0,95,95,4225,50700,29875,NA,NA,08970,8,3
55003009507,55,003,009507,2700,2672,0,11,17,0,0,1925,1909,0,6,10,0,0,157,214,NA,11525,37775,NA,NA,05550,8,3
55005009601,55,005,009601,3268,3256,4,3,2,3,0,2278,2273,1,1,2,1,0,169,101,NA,33225,13500,NA,NA,12810,4,8
55005009602,55,005,009602,3715,3581,7,10,116,1,0,2761,2692,2,4,63,0,0,101,84,70600,18025,18025,NA,NA,03090,4,8
55005009603,55,005,009603,3814,3798,2,4,4,6,0,2714,2703,1,2,3,5,0,122,124,70600,81075,1350,NA,NA,15060,4,8
55005009604,55,005,009604,5080,5005,4,46,13,12,0,3671,3634,0,25,6,6,0,132,91,NA,4875,4875,NA,NA,00870,4,8
55005009605,55,005,009605,3969,3914,1,33,14,6,1,2911,2882,1,15,9,4,0,1268,1561,NA,67350,67350,NA,NA,12810,4,8
55005009606,55,005,009606,5561,5481,8,20,22,30,0,4221,4167,6,17,11,20,0,386,496,NA,67350,67350,NA,NA,12810,4,8
55005009607,55,005,009607,1223,1214,0,4,3,2,0,866,860,0,2,2,2,0,95,76,NA,NA,20750,NA,NA,12810,4,8
55005009608,55,005,009608,3055,3027,5,11,6,6,0,2099,2090,1,4,2,2,0,260,337,NA,12250,76600,NA,NA,02130,4,8
55005009609,55,005,009609,4883,4845,1,16,14,7,0,3389,3368,0,9,10,2,0,131,81,NA,65150,18600,NA,NA,00870,4,8
55005009610,55,005,009610,4866,4826,4,16,11,8,1,3616,3596,1,7,7,5,0,189,194,NA,14325,14325,NA,NA,02490,4,8
55005009611,55,005,009611,1316,1308,0,1,2,5,0,924,919,0,0,2,3,0,252,277,NA,56350,20650,NA,NA,02490,4,8
55007000000,55,007,000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6200,NA,NA,99998,8,3
55007009504,55,007,009504,2886,2841,0,0,45,0,0,2066,2039,0,0,27,0,0,80,55,NA,49900,39425,NA,NA,11040,8,3
55007009601,55,007,009601,2529,1520,5,19,983,2,0,1786,1180,0,10,594,2,0,138,148,66600,5350,5375,NA,NA,00900,8,3
55007009602,55,007,009602,1574,1551,0,4,17,0,2,1110,1100,0,2,8,0,0,18,28,NA,NA,15750,NA,NA,12030,8,3
55007009603,55,007,009603,3754,3556,22,12,151,12,1,2645,2550,8,4,78,5,0,110,84,NA,83525,83525,NA,NA,15540,8,3
55007009605,55,007,009605,1410,1363,2,8,27,10,0,1162,1134,2,5,17,4,0,50,61,NA,NA,37200,NA,NA,08640,8,3
55007009606,55,007,009606,1025,1019,0,5,1,0,0,806,803,0,3,0,0,0,122,140,NA,NA,4750,NA,NA,03810,8,3
55007009607,55,007,009607,830,826,0,2,2,0,0,705,702,0,2,1,0,0,64,120,NA,NA,55375,NA,NA,03810,8,3
55009000001,55,009,000001,2956,2465,35,65,177,211,3,2017,1785,13,34,113,72,0,477.45,569.49,NA,31000,31000,NA,NA,05820,1,4
55009000002,55,009,000002,6347,6098,19,36,116,78,0,4705,4583,8,17,65,32,0,1113.73,1328.43,NA,31000,31000,NA,NA,05820,1,4
55009000005,55,009,000005,3207,2838,20,59,171,118,1,2264,2075,8,33,95,52,1,535.92,639.23,NA,31000,31000,NA,NA,05820,1,4
55009000006,55,009,000006,4662,4577,3,23,29,30,0,3532,3488,1,15,16,12,0,836.07,997.24,NA,31000,31000,NA,NA,05820,1,4
55009000007,55,009,000007,5445,5110,19,50,182,84,0,3998,3817,8,21,116,36,0,946.37,1128.81,NA,31000,31000,NA,NA,05820,1,4
55009000008,55,009,000008,2123,1552,9,56,214,292,0,1453,1176,8,25,115,129,0,343.94,410.25,NA,31000,31000,NA,NA,05820,1,4
55009000009,55,009,000009,3911,3356,24,130,185,216,0,2756,2473,11,85,110,77,0,652.38,778.14,NA,31000,31000,NA,NA,05820,1,4
55009000010,55,009,000010,838,758,10,9,58,3,0,815,738,10,9,56,2,0,192.92,230.11,NA,31000,31000,NA,NA,05820,1,4
55009000011,55,009,000011,2206,1872,6,57,87,182,2,1576,1405,6,35,45,85,0,373.06,444.97,NA,31000,31000,NA,NA,05820,1,4
55009000012,55,009,000012,3081,2571,40,90,132,238,10,2227,1996,18,47,76,89,1,527.16,628.78,NA,31000,31000,NA,NA,05820,1,4
55009000013,55,009,000013,3405,3096,22,64,71,150,2,2512,2359,10,35,44,62,2,594.62,709.25,NA,31000,31000,NA,NA,05820,1,4
55009000014,55,009,000014,3778,3570,23,41,87,57,0,2823,2728,11,21,41,22,0,668.24,797.06,NA,31000,31000,NA,NA,05820,1,4
55009000016,55,009,000016,5606,5348,15,67,76,98,2,4205,4079,9,27,46,44,0,995.37,1187.26,NA,31000,31000,NA,NA,05820,1,4
55009000017,55,009,000017,5230,5022,18,38,70,81,1,4224,4103,10,25,45,41,0,999.87,1192.62,NA,31000,31000,NA,NA,05820,1,4
55009000101,55,009,000101,4360,4311,8,23,10,8,0,3172,3141,8,11,6,6,0,911.95,1282.68,NA,19775,19775,NA,NA,03210,1,4
55009000103,55,009,000103,4462,4376,9,7,60,6,4,3157,3108,5,4,37,3,0,221,384,NA,19775,19775,NA,NA,03210,1,4
55009000202,55,009,000202,5214,5155,4,36,18,1,0,3596,3561,3,20,12,0,0,694,985,NA,35950,77975,NA,NA,06630,1,4
55009000203,55,009,000203,4365,4329,3,6,23,4,0,3102,3080,0,2,16,4,0,338,454,60025,65675,63075,NA,NA,12330,1,4
55009000204,55,009,000204,5528,4811,8,42,648,19,0,3792,3355,3,20,404,10,0,504,881,60025,59975,35150,NA,NA,16320,1,4
55009000206,55,009,000206,4110,4089,0,14,6,1,0,2880,2872,0,4,3,1,0,213,253,NA,19700,56575,NA,NA,03660,1,4
55009000208,55,009,000208,2833,2753,6,34,24,16,0,2183,2140,3,20,12,8,0,474.16,845.27,NA,1175,1150,NA,NA,05820,1,4
55009000209,55,009,000209,3209,3138,10,17,20,24,0,2394,2351,5,12,10,16,0,519.99,926.97,NA,1175,1150,NA,NA,05820,1,4
55009000210,55,009,000210,2648,2611,6,5,7,19,0,2045,2021,4,4,3,13,0,444.19,791.84,NA,1175,1150,NA,NA,05820,1,4
55009000211,55,009,000211,833,362,376,49,43,3,0,831,362,375,49,42,3,0,180.5,321.77,NA,1175,1150,NA,NA,05820,1,4
55009000212,55,009,000212,5224,5143,19,24,15,23,0,3647,3596,10,16,8,17,0,792.15,1412.14,NA,1175,1150,NA,NA,05820,1,4
55009000214,55,009,000214,3986,3953,1,13,19,0,0,2723,2708,0,4,11,0,0,270,332,NA,89150,89175,NA,NA,17190,1,4
55009000215,55,009,000215,2730,2711,0,3,13,3,0,1854,1841,0,1,10,2,0,193,269,NA,NA,35325,NA,NA,17190,1,2
55009000301,55,009,000301,2814,2731,12,22,32,17,0,1988,1943,6,13,18,8,0,470.58,561.3,60025,31000,31000,NA,NA,05820,1,4
55009000302,55,009,000302,5076,4922,21,27,75,29,2,3873,3780,10,18,49,16,0,916.78,1093.52,60025,31000,31000,NA,NA,05820,1,4
55009000303,55,009,000303,3100,2973,10,18,84,13,2,2389,2316,4,9,52,8,0,565.5,674.52,NA,31000,31000,NA,NA,05820,1,4
55009000401,55,009,000401,4795,4542,9,43,81,119,1,3944,3795,4,28,65,51,1,933.59,1113.56,NA,31000,31000,NA,NA,05820,1,4
55009000402,55,009,000402,2697,2640,6,13,28,10,0,2046,2011,3,7,21,4,0,484.31,577.68,NA,31000,31000,NA,NA,05820,1,4
55009001501,55,009,001501,3321,3164,18,5,119,15,0,2133,2043,12,3,64,11,0,504.91,602.24,60025,31000,31000,NA,NA,05820,1,4
55009001502,55,009,001502,3245,2930,10,48,244,12,1,2190,2036,8,20,118,8,0,518.4,618.33,60025,31000,31000,NA,NA,05820,1,4
55009001801,55,009,001801,3329,3252,15,17,21,23,1,2584,2533,15,11,16,9,0,611.66,729.58,NA,31000,31000,NA,NA,05820,1,4
55009001802,55,009,001802,2825,2735,19,10,5,56,0,2397,2324,18,10,5,40,0,175,196,NA,31000,31000,NA,NA,05820,1,4
55009002001,55,009,002001,7415,7253,30,35,39,57,1,5451,5360,16,16,24,35,0,1290.32,1539.06,NA,31000,31000,NA,NA,05820,1,4
55009002002,55,009,002002,3379,3301,20,20,14,24,0,2235,2189,11,8,11,16,0,529.05,631.04,NA,31000,31000,NA,NA,05820,1,4
55009002003,55,009,002003,1426,1408,3,7,7,1,0,937,925,2,4,5,1,0,221.8,264.56,NA,31000,31000,NA,NA,05820,1,4
55009010201,55,009,010201,4804,4694,17,28,47,18,0,3998,3927,7,12,36,16,0,1149.42,1616.69,NA,19775,19775,NA,NA,16320,1,4
55009010202,55,009,010202,3418,3371,5,13,28,1,0,2430,2397,4,10,18,1,0,698.62,982.63,NA,19775,19775,NA,NA,16320,1,4
55009020198,55,009,020198,4348,4302,0,22,22,2,0,3040,3024,0,6,8,2,0,387,466,NA,31000,31025,NA,NA,08340,1,4
55009020501,55,009,020501,6290,6194,6,27,54,7,2,4200,4157,3,11,25,3,1,791.78,1076.67,NA,35950,35950,NA,NA,06630,1,4
55009020502,55,009,020502,3584,3521,3,17,35,7,1,2611,2570,3,10,23,5,0,492.22,669.33,60025,35950,35950,NA,NA,06630,1,4
55009020701,55,009,020701,7543,7450,10,28,36,19,0,5283,5219,7,17,29,11,0,922,1193,NA,6362,6350,NA,NA,05820,1,4
55009020702,55,009,020702,2169,2161,0,8,0,0,0,1487,1484,0,3,0,0,0,138,195,NA,NA,29550,NA,NA,03660,1,4
55009021301,55,009,021301,3905,3837,3,15,37,11,2,2977,2930,2,9,25,10,1,108.93,150.75,NA,3425,3425,NA,NA,00540,1,4
55009021302,55,009,021302,8957,8801,26,23,55,52,0,6230,6135,14,13,43,25,0,227.95,315.47,60025,3425,3425,NA,NA,00540,1,4
55009021303,55,009,021303,3857,3712,36,21,52,35,1,3037,2941,20,16,36,24,0,111.12,153.78,NA,3425,3425,NA,NA,00540,1,4
55011009601,55,011,009601,2577,2559,1,7,2,8,0,1791,1783,0,3,2,3,0,102,92,NA,53600,20575,NA,NA,09780,4,8
55011009602,55,011,009602,2653,2622,1,9,11,10,0,1993,1976,1,4,6,6,0,432,460,NA,53600,53600,NA,NA,09780,4,8
55011009603,55,011,009603,2312,2298,1,7,2,4,0,1709,1700,1,6,1,1,0,122,106,NA,1225,55975,NA,NA,00180,4,8
55011009604,55,011,009604,2734,2713,2,10,3,6,0,1984,1973,2,4,3,2,0,76,91,NA,11000,11000,NA,NA,02700,4,8
55011009605,55,011,009605,3308,3295,0,9,3,1,0,2435,2429,0,4,1,1,0,67,54,NA,26850,26850,NA,NA,02700,4,8
55013009701,55,013,009701,390,382,4,1,3,0,0,322,320,1,0,1,0,0,39,32,NA,NA,84975,NA,NA,16230,8,3
55013009702,55,013,009702,692,572,6,1,111,1,1,565,495,4,1,64,0,1,179,107,70600,NA,78775,NA,NA,16230,8,3
55013009703,55,013,009703,805,778,0,0,25,2,0,644,630,0,0,12,2,0,53,53,NA,85025,81500,NA,NA,16230,8,3
55013009704,55,013,009704,1414,1361,4,1,45,3,0,1066,1032,2,1,29,2,0,224,134,70600,85025,59075,NA,NA,16230,8,3
55013009705,55,013,009705,519,490,1,3,22,3,0,402,383,1,1,16,1,0,106,124,70600,NA,72225,NA,NA,14220,8,3
55013009706,55,013,009706,1620,1403,3,7,203,4,0,1197,1061,3,5,127,1,0,99,95,70600,NA,19925,NA,NA,13710,8,3
55013009707,55,013,009707,1005,962,0,0,42,1,0,777,744,0,0,33,0,0,188,144,70600,NA,74200,NA,NA,13890,8,3
55013009708,55,013,009708,2319,2278,1,4,34,2,0,1748,1727,0,0,21,0,0,155,139,NA,74175,18750,NA,NA,13890,8,3
55013009709,55,013,009709,2427,2374,3,16,29,5,0,1719,1695,0,6,16,2,0,69,44,NA,30450,85850,NA,NA,05670,8,3
55013009710,55,013,009710,1893,1862,0,10,17,3,1,1371,1357,0,2,10,1,1,55,67,NA,NA,80375,NA,NA,05670,8,3
55015000201,55,015,000201,4140,4101,0,13,21,5,0,2918,2894,0,7,13,4,0,126,317,NA,9725,9750,NA,NA,01680,6,2
55015000202,55,015,000202,4213,4166,4,16,19,8,0,2868,2840,2,11,11,4,0,86,175,NA,34575,89000,NA,NA,06450,6,2
55015000204,55,015,000204,3305,3284,1,8,9,3,0,2287,2273,0,3,9,2,0,142,249,NA,77400,77425,NA,NA,14520,6,2
55015000205,55,015,000205,4329,4282,0,15,22,9,1,3113,3083,0,12,11,7,0,119,227,NA,14475,14475,NA,NA,02520,6,2
55015000206,55,015,000206,5124,5089,1,12,15,7,0,3743,3717,1,9,10,6,0,221,277,NA,56800,56825,NA,NA,10530,6,2
55015020301,55,015,020301,7592,7361,17,62,40,112,0,5025,4898,9,36,24,58,0,942,1614,NA,2375,2375,NA,NA,00390,6,4
55015020302,55,015,020302,5588,5515,6,23,18,26,0,3844,3800,4,11,14,15,0,439,684,NA,73525,32800,NA,NA,07470,6,2
55015020798,55,015,020798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,32800,NA,NA,99998,6,2
55015020898,55,015,020898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,32800,NA,NA,99998,6,2
55015020998,55,015,020998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,32800,NA,NA,99998,6,2
55017000101,55,017,000101,2699,2537,2,15,5,140,0,1871,1809,1,7,3,51,0,297,250,NA,22300,22300,NA,NA,04050,8,3
55017000102,55,017,000102,5787,5723,2,33,15,13,1,4101,4055,2,22,11,11,0,706,698,NA,14575,32125,NA,NA,02550,8,3
55017000103,55,017,000103,5334,5273,1,23,19,18,0,3981,3952,0,9,11,9,0,1918.79,1847.53,NA,14575,14575,NA,NA,02550,8,3
55017000104,55,017,000104,3774,3755,0,8,6,5,0,2668,2655,0,4,4,5,0,379,395,NA,14575,86537,NA,NA,02550,8,3
55017000105,55,017,000105,3893,3834,8,18,21,10,2,2983,2950,6,7,13,6,1,368,463,NA,14575,14575,NA,NA,02550,8,3
55017000106,55,017,000106,496,487,2,0,6,1,0,488,479,2,0,6,1,0,235.21,226.47,NA,14575,14575,NA,NA,02550,8,3
55017000107,55,017,000107,5173,5114,4,17,17,21,0,3755,3724,2,5,11,13,0,764,844,NA,42025,40900,NA,NA,02550,8,3
55017000108,55,017,000108,4978,4940,2,10,14,12,0,3383,3362,0,3,11,7,0,158,102,NA,11750,73875,NA,NA,02040,8,8
55017000109,55,017,000109,4589,4537,3,9,12,28,0,3210,3180,3,5,5,17,0,125,97,NA,76625,16125,NA,NA,14430,8,3
55017000110,55,017,000110,6431,6376,4,21,17,12,1,4509,4477,1,11,12,8,0,227,318,NA,17100,21600,NA,NA,02880,8,3
55017000111,55,017,000111,3456,3450,0,3,2,1,0,2428,2423,0,2,2,1,0,134,147,NA,56350,71275,NA,NA,10440,8,3
55017000112,55,017,000112,5750,5714,3,17,9,7,0,4153,4131,2,12,5,3,0,161,152,NA,8225,8225,NA,NA,01350,8,3
55019009501,55,019,009501,4333,4308,1,7,2,14,1,3101,3087,1,3,2,8,0,141,148,NA,100,100,NA,NA,02730,8,3
55019009502,55,019,009502,4124,4079,4,28,9,4,0,2993,2963,4,19,5,2,0,96,111,NA,60825,60825,NA,NA,11310,8,3
