GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
04003000005,04,003,000005,4993,3046,430,1382,100,26,9,4034,2526,331,1066,90,13,8,609.73,730.25,NA,NA,91122,02760,08910,04920,5,2
04003000006,04,003,000006,2506,655,26,1775,12,32,6,1778,551,24,1157,12,32,2,268.74,321.86,NA,56400,90969,NA,NA,02530,5,2
04003000007,04,003,000007,3043,945,4,2076,3,14,1,1923,735,2,1174,3,8,1,290.66,348.11,NA,20050,90969,NA,NA,02530,5,2
04003000008,04,003,000008,4313,1098,29,3142,13,15,16,2855,904,14,1904,9,13,11,431.53,516.82,NA,20050,90969,NA,NA,02530,5,2
04003000009,04,003,000009,7462,595,40,6788,8,15,16,4974,500,31,4416,5,9,13,751.81,900.41,NA,20050,90969,NA,NA,02530,5,2
04003000010,04,003,000010,1976,1250,15,690,11,10,0,1594,1049,15,514,8,8,0,240.93,288.55,NA,6260,90306,NA,NA,01180,5,2
04003000011,04,003,000011,3361,2180,10,1137,26,7,1,2504,1775,8,696,17,7,1,378.48,453.28,NA,6260,90306,NA,NA,01180,5,2
04003000012,04,003,000012,2459,1388,18,1026,19,4,4,1791,1101,15,657,13,3,2,270.71,324.21,NA,6260,90306,NA,NA,01180,5,2
04003000013,04,003,000013,3675,2907,167,468,71,61,1,2608,2146,103,277,50,32,0,394.19,472.11,NA,34120,93182,NA,NA,08600,5,2
04003000014,04,003,000014,8689,5326,1945,891,56,446,25,5629,3578,1253,495,32,269,2,850.81,1018.98,NA,66820,93182,NA,NA,03150,5,2
04003000015,04,003,000015,7949,5414,573,1496,53,399,14,5808,4142,408,914,39,304,1,877.87,1051.39,NA,66820,93182,NA,NA,01460,5,2
04003000016,04,003,000016,7263,5228,699,945,24,358,9,5420,4103,431,598,15,271,2,819.22,981.15,NA,66820,93182,NA,NA,01460,5,2
04003000017,04,003,000017,7631,5876,479,934,52,286,4,5505,4346,322,591,37,208,1,832.07,996.54,NA,66845,93182,NA,NA,01460,5,2
04003000018,04,003,000018,4471,3721,207,289,15,236,3,3307,2788,143,192,14,170,0,499.85,598.65,NA,66820,93182,NA,NA,01460,5,2
04003000019,04,003,000019,2121,1841,68,121,15,73,3,1530,1357,44,70,12,46,1,231.26,276.97,NA,66845,90306,NA,NA,01460,5,2
04003000020,04,003,000020,4250,3496,36,642,27,48,1,3146,2691,31,369,21,33,1,475.51,569.5,NA,66845,90306,NA,NA,01460,5,2
04003000021,04,003,000021,2462,1643,15,788,5,9,2,1774,1240,12,510,5,6,1,268.14,321.14,NA,66845,90306,NA,NA,05880,5,2
04005000001,04,005,000001,3919,3324,42,357,171,24,1,2551,2223,23,203,81,20,1,525.26,475.91,NA,23620,90714,NA,NA,02860,1,3
04005000002,04,005,000002,2831,2216,36,373,160,44,2,2123,1710,30,257,97,28,1,437.13,396.06,NA,23620,90714,NA,NA,02860,1,3
04005000003,04,005,000003,5837,2900,123,1776,981,46,11,3895,2121,83,1127,525,30,9,801.99,726.64,NA,23620,90714,NA,NA,02860,1,3
04005000004,04,005,000004,5191,3564,122,991,445,65,4,3465,2526,70,585,242,41,1,713.45,646.42,NA,23620,90714,NA,NA,02860,1,3
04005000005,04,005,000005,4273,3004,47,670,526,22,4,2802,2043,32,404,308,13,2,576.94,522.73,NA,23620,90714,NA,NA,02860,1,3
04005000006,04,005,000006,3753,3308,37,236,115,54,3,2787,2485,27,164,78,33,0,573.85,519.93,NA,23620,90714,NA,NA,02860,1,3
04005000007,04,005,000007,1949,1654,16,176,88,15,0,1287,1117,10,101,46,13,0,265,240.1,NA,23620,90714,NA,NA,02860,1,3
04005000008,04,005,000008,2486,995,348,820,308,12,3,1879,871,254,566,173,12,3,386.89,350.54,NA,23620,90714,NA,NA,02860,1,3
04005000009,04,005,000009,2106,1762,42,186,87,28,1,1711,1450,30,144,64,22,1,352.3,319.2,NA,23620,90714,NA,NA,02860,1,3
04005000010,04,005,000010,6338,5218,129,463,330,192,6,6131,5082,129,445,284,186,5,1262.39,1143.78,NA,23620,90714,NA,NA,02860,1,3
04005000011,04,005,000011,4973,3578,89,759,454,93,0,3905,2911,67,538,305,84,0,804.05,728.51,NA,23620,90714,NA,NA,02860,1,3
04005000012,04,005,000012,3401,2634,32,358,335,39,3,2632,2150,22,273,156,29,2,541.94,491.02,NA,23620,90714,NA,NA,02860,1,3
04005000013,04,005,000013,5504,4182,53,429,827,8,5,3419,2751,35,220,405,4,4,703.98,637.84,NA,23620,90714,NA,NA,02860,1,6
04005000014,04,005,000014,2968,2510,9,212,205,26,6,1997,1746,7,129,102,12,1,411.19,372.55,48730,36475,90714,NA,NA,02860,1,6
04005000015,04,005,000015,2159,1933,2,119,95,8,2,1602,1461,0,74,57,8,2,329.86,298.86,33560,23620,90714,NA,NA,02860,1,3
04005000016,04,005,000016,2676,2514,4,133,11,13,1,2395,2293,3,80,6,13,0,493.14,446.8,NA,65350,90714,NA,NA,02860,1,6
04005000017,04,005,000017,2742,1850,103,704,51,34,0,1929,1387,69,422,33,18,0,397.19,359.87,NA,83160,93876,NA,NA,09310,1,6
04005000018,04,005,000018,123,85,0,26,12,0,0,98,79,0,13,6,0,0,20.18,18.28,NA,NA,93876,NA,NA,09310,1,6
04005000019,04,005,000019,3811,2706,37,320,733,12,3,2927,2167,35,236,478,10,1,602.68,546.05,34470,28981,93876,NA,NA,09310,1,6
04005000020,04,005,000020,1957,1650,1,82,222,2,0,1341,1138,0,69,133,1,0,276.12,250.17,36570,25720,91836,NA,NA,03080,1,6
04005000021,04,005,000021,6598,4673,35,329,1511,48,2,4039,3110,22,170,712,23,2,831.64,753.5,48730,51810,93519,NA,NA,05820,1,6
04005000022,04,005,000022,6718,56,9,13,6640,0,0,3681,53,4,6,3618,0,0,757.93,686.72,48730,36640,93519,NA,NA,08680,1,3
04005000023,04,005,000023,7171,578,17,112,6426,36,2,3896,430,11,64,3373,17,1,802.2,726.83,48730,76010,93519,NA,NA,08680,1,3
04005000024,04,005,000024,6183,34,5,50,6093,0,1,3634,30,3,27,3574,0,0,748.25,677.95,48730,40630,93519,NA,NA,08680,1,3
04005000025,04,005,000025,924,10,1,2,911,0,0,556,10,1,1,544,0,0,114.48,103.73,33560,47330,93519,NA,NA,08680,1,6
04007009801,04,007,009801,1827,1795,1,18,10,3,0,1453,1433,0,14,3,3,0,336.14,331.9,NA,NA,93417,NA,NA,06510,3,3
04007009802,04,007,009802,685,657,0,23,4,1,0,597,578,0,15,3,1,0,138.11,136.37,NA,NA,93417,NA,NA,06070,3,3
04007009803,04,007,009803,4027,3885,2,106,23,11,0,3174,3081,2,64,18,9,0,734.27,725.02,NA,53700,93417,NA,NA,06070,3,3
04007009804,04,007,009804,3610,3490,0,98,9,13,0,3010,2930,0,63,9,8,0,696.33,687.56,NA,53700,93417,NA,NA,06070,3,3
04007009805,04,007,009805,3563,3290,5,148,107,12,1,2677,2519,3,78,68,9,0,619.3,611.49,53720,53700,93417,NA,NA,06070,3,3
04007009806,04,007,009806,945,891,0,45,8,1,0,760,728,0,25,6,1,0,175.82,173.6,NA,NA,93417,NA,NA,09540,3,3
04007009807,04,007,009807,757,736,1,13,4,3,0,653,633,1,12,4,3,0,151.07,149.16,NA,NA,93417,NA,NA,09540,3,3
04007009808,04,007,009808,1614,1002,2,580,29,0,1,1240,809,2,413,15,0,1,286.86,283.25,NA,46350,92142,NA,NA,05030,3,3
04007009809,04,007,009809,3252,1703,25,1461,46,7,10,2217,1251,13,909,32,3,9,512.88,506.42,NA,13960,92142,NA,NA,05030,3,3
04007009810,04,007,009810,4450,3403,3,1003,30,8,3,3185,2564,2,595,18,4,2,736.82,727.53,NA,11720,91479,NA,NA,03500,3,3
04007009811,04,007,009811,4088,2491,17,1485,72,17,6,3034,1951,10,1016,40,12,5,701.89,693.04,NA,28030,91479,NA,NA,03500,3,3
04007009812,04,007,009812,4702,3474,28,1073,94,28,5,3345,2586,5,660,67,24,3,773.83,764.08,NA,28030,91479,NA,NA,03500,3,3
04007009813,04,007,009813,1818,434,1,1373,3,3,4,1246,324,1,911,3,3,4,288.25,284.62,NA,32020,93927,NA,NA,03730,3,3
04007009850,04,007,009850,3616,107,12,59,3437,1,0,2143,85,7,20,2030,1,0,495.76,489.51,62980,62910,92856,NA,NA,06960,3,3
04007009860,04,007,009860,1262,19,0,1,1236,1,5,755,16,0,0,738,0,1,174.66,172.46,24320,10040,92856,NA,NA,99999,3,3
04009009911,04,009,009911,2936,2443,1,427,56,9,0,1880,1594,1,249,29,7,0,330.63,448.4,NA,55560,92652,NA,NA,06440,5,2
04009009912,04,009,009912,5318,4154,40,1024,79,21,0,3425,2725,30,591,60,19,0,602.35,816.89,NA,73420,92907,NA,NA,08410,5,2
04009009913,04,009,009913,3364,1848,52,1401,36,24,3,2380,1359,31,948,24,17,1,418.56,567.65,NA,62000,92907,NA,NA,07240,5,2
04009009914,04,009,009914,3735,2314,45,1334,13,21,8,2491,1637,25,809,8,12,0,438.09,594.12,NA,62000,92907,NA,NA,07240,5,2
04009009915,04,009,009915,1955,1625,4,302,21,3,0,1318,1124,2,175,15,2,0,231.79,314.35,NA,62000,92907,NA,NA,07240,5,2
04009009916,04,009,009916,1889,1137,155,547,40,8,2,1639,950,155,484,40,8,2,288.25,390.92,NA,71650,90357,NA,NA,01260,5,2
04009009950,04,009,009950,3678,35,4,48,3589,2,0,1925,25,2,11,1885,2,0,338.54,459.13,62980,8710,93111,NA,NA,03200,3,3
04009991098,04,009,991098,3679,1881,167,1599,23,9,0,2694,1489,136,1040,23,6,0,473.79,642.54,NA,62000,92907,NA,NA,07860,5,2
04009995196,04,009,995196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,92907,NA,NA,07860,5,2
04009995197,04,009,995197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,92907,NA,NA,07860,5,2
04009995198,04,009,995198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,92907,NA,NA,07860,5,2
04011009901,04,011,009901,1371,676,6,672,16,0,1,981,519,3,447,11,0,1,310,244.64,NA,14380,90663,NA,NA,02710,5,3
04011009902,04,011,009902,4242,1860,20,2249,90,15,8,2629,1223,15,1333,47,8,3,830.76,655.63,NA,14380,90663,NA,NA,05320,5,3
04011990398,04,011,990398,2395,1836,1,535,23,0,0,1659,1312,1,330,16,0,0,524.24,413.73,NA,20750,91020,NA,NA,02600,5,3
04011990497,04,011,990497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,91020,NA,NA,07860,5,3
04011990498,04,011,990498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,91020,NA,NA,07860,5,3
04012000201,04,012,000201,1457,1100,20,317,13,5,2,1118,917,12,175,9,4,1,166.35,225.47,NA,53070,92480,09120,01160,05980,1,6
04012000202,04,012,000202,1695,1554,0,113,26,2,0,1415,1318,0,75,20,2,0,210.55,285.36,14940,53210,92480,01290,01160,05980,1,6
04012000203,04,012,000203,3543,1726,51,877,833,51,5,2226,1267,35,480,407,34,3,331.22,448.92,14940,53070,92480,NA,NA,05980,1,6
04012000204,04,012,000204,3238,716,4,1405,1097,9,7,2158,607,3,815,722,7,4,321.1,435.21,14940,7025,92480,NA,NA,05980,1,6
04012000205,04,012,000205,2509,2348,18,116,12,12,3,2234,2129,15,71,9,10,0,332.41,450.53,NA,58010,92480,06780,01160,NA,1,6
04012000206,04,012,000206,1402,1051,10,311,24,4,2,1024,815,7,179,17,4,2,152.37,206.51,NA,21800,92480,06780,01160,NA,1,6
04013000101,04,013,000101,1346,1314,0,20,2,10,0,1237,1215,0,15,2,5,0,156.69,267.37,62770,65000,93468,NA,NA,99999,3,3
04013000202,04,013,000202,5454,1182,6,661,3598,6,1,3591,1166,3,318,2098,5,1,454.88,776.17,62770,46000,93060,08310,08340,04970,3,3
04013000304,04,013,000304,3556,3376,3,148,14,15,0,3020,2897,1,103,9,10,0,382.55,652.75,NA,11300,90867,NA,NA,00001,3,3
04013000506,04,013,000506,7740,5920,154,1551,88,20,7,5209,4079,102,954,57,11,6,659.84,1125.89,NA,7940,90459,00840,01410,07170,1,6
04013000507,04,013,000507,4585,2817,205,1443,80,39,1,2985,1984,116,814,48,23,0,378.12,645.19,NA,7940,90459,01380,01410,NA,1,6
04013000608,04,013,000608,5039,1519,96,3392,17,1,14,3266,1309,65,1869,12,1,10,413.71,705.93,NA,71510,92601,NA,NA,02690,1,6
04013000609,04,013,000609,4652,654,111,3864,7,3,13,2782,452,77,2239,5,2,7,352.4,601.31,NA,22220,92601,NA,NA,02690,1,6
04013000611,04,013,000611,4371,3176,564,410,25,190,6,2830,2105,356,230,17,119,3,358.48,611.69,NA,42800,92601,04380,00450,02690,1,6
04013000612,04,013,000612,5575,2633,274,2528,56,67,17,3507,1946,146,1330,33,41,11,444.24,758.02,NA,4720,92601,00960,00450,NA,1,5
04013000613,04,013,000613,2047,1354,35,592,37,27,2,1341,984,21,296,19,19,2,169.87,289.85,NA,28380,92601,00960,00450,NA,1,5
04013000614,04,013,000614,5102,1668,353,2973,62,29,17,3164,1169,210,1722,35,20,8,400.79,683.88,NA,4720,92601,00960,00450,NA,1,5
04013000716,04,013,000716,2351,2154,25,168,2,2,0,2191,2056,14,117,2,2,0,277.54,473.57,NA,85400,92601,NA,NA,99999,1,6
04013000717,04,013,000717,3697,3650,8,29,4,6,0,3690,3643,8,29,4,6,0,467.42,797.57,NA,70320,92601,NA,NA,99999,1,6
04013000821,04,013,000821,4422,994,20,3298,43,36,31,2842,735,11,2025,30,22,19,360,614.28,NA,74190,92601,08490,08520,NA,1,6
04013000924,04,013,000924,6393,5081,230,872,68,131,11,4965,4059,159,587,47,107,6,628.93,1073.15,NA,27820,92601,03420,03450,NA,1,1
04013000925,04,013,000925,3573,1923,42,1545,18,36,9,2519,1569,25,870,14,34,7,319.09,544.47,NA,27820,92601,03420,03450,NA,1,5
04013000926,04,013,000926,2817,1532,50,1168,25,30,12,1973,1257,32,639,17,20,8,249.93,426.45,NA,27820,92601,03420,03450,NA,1,5
04013000928,04,013,000928,8381,4849,283,2996,144,76,33,5557,3582,159,1652,95,52,17,703.92,1201.11,NA,27820,92601,03420,03450,NA,1,6
04013000929,04,013,000929,2924,656,52,2150,38,23,5,1990,544,27,1376,23,17,3,252.08,430.13,NA,27820,92601,03420,03450,NA,1,5
04013000930,04,013,000930,8040,5987,312,1520,95,105,21,5794,4535,162,947,59,81,10,733.94,1252.34,NA,27820,92601,03420,03450,NA,1,1
04013001034,04,013,001034,5778,5253,57,364,43,61,0,3996,3671,39,224,24,38,0,506.18,863.71,NA,55000,92601,NA,NA,05930,3,1
04013001037,04,013,001037,5311,4808,79,349,13,58,4,4276,3923,58,234,9,48,4,541.65,924.23,NA,55000,92601,NA,NA,05930,3,1
04013001038,04,013,001038,7024,6022,102,645,140,109,6,5108,4489,63,392,83,80,1,647.05,1104.06,NA,55000,92601,09060,03450,NA,3,1
04013001039,04,013,001039,5612,4987,94,411,65,49,6,4133,3738,51,262,42,38,2,523.54,893.32,NA,55000,92601,09060,03450,NA,3,1
04013001040,04,013,001040,5220,4696,61,360,54,39,10,3903,3554,47,225,37,34,6,494.4,843.61,NA,55000,92601,09060,03450,NA,3,1
04013001041,04,013,001041,6531,5810,85,480,61,90,5,4771,4298,51,304,41,74,3,604.36,1031.22,NA,55000,92601,09060,03450,NA,3,1
04013001043,04,013,001043,6998,6252,120,492,33,96,5,5634,5078,89,371,24,69,3,713.68,1217.75,NA,55000,92601,09060,03450,NA,3,1
04013001044,04,013,001044,4996,4494,93,299,60,48,2,4105,3738,67,224,41,34,1,519.99,887.27,NA,55000,92601,09060,03450,NA,3,1
04013001045,04,013,001045,7422,5078,153,1262,302,618,9,5133,3691,90,785,197,364,6,650.21,1109.47,NA,55000,92601,09060,03450,NA,3,1
04013001046,04,013,001046,3640,2981,59,473,78,49,0,2877,2477,34,280,52,34,0,364.44,621.85,NA,55000,92601,09060,03450,NA,3,1
04013001047,04,013,001047,5836,4980,68,588,149,44,7,4680,4117,45,381,99,34,4,592.83,1011.55,NA,55000,92601,09060,03450,NA,3,1
04013001049,04,013,001049,4922,4569,38,220,18,76,1,3608,3388,27,132,15,46,0,457.04,779.85,NA,55000,92601,NA,NA,05930,3,1
04013001052,04,013,001052,5640,4825,58,622,80,55,0,4538,3966,44,429,59,40,0,574.84,980.86,NA,55000,92601,09060,03450,05930,3,1
04013001053,04,013,001053,5083,4447,49,468,52,63,4,4070,3671,31,295,26,45,2,515.56,879.7,NA,55000,92601,09060,03450,NA,3,1
04013001054,04,013,001054,3698,3404,34,208,11,41,0,2909,2703,27,144,5,30,0,368.49,628.76,NA,55000,92601,09060,03450,NA,3,1
04013001055,04,013,001055,5481,4583,155,465,110,164,4,4791,4068,137,352,87,144,3,606.89,1035.54,NA,55000,92601,09060,03450,NA,3,1
04013001056,04,013,001056,8103,6631,272,970,97,118,15,5984,5076,169,584,69,83,3,758.01,1293.4,NA,55000,92601,09060,03450,NA,3,1
04013001057,04,013,001057,6727,5853,80,600,49,142,3,5028,4457,46,386,34,103,2,636.91,1086.77,NA,55000,92601,09060,03450,NA,1,1
04013001058,04,013,001058,5784,5156,59,421,38,109,1,4327,3897,33,281,30,85,1,548.11,935.25,NA,55000,92601,09060,03450,NA,1,1
04013001059,04,013,001059,4098,3572,51,302,75,93,5,3207,2853,29,192,54,76,3,406.24,693.17,NA,55000,92601,09060,03450,NA,3,1
04013001060,04,013,001060,5917,5014,126,634,93,46,4,4471,3893,79,399,61,39,0,566.35,966.38,NA,55000,92601,09060,03450,NA,3,1
04013001061,04,013,001061,4536,4162,68,211,31,62,2,3730,3466,41,155,21,46,1,472.49,806.22,NA,55000,92601,09060,03450,NA,3,1
04013001062,04,013,001062,3261,3102,10,112,3,32,2,2480,2358,5,87,3,27,0,314.15,536.04,NA,55000,92601,04500,06330,NA,3,1
04013001063,04,013,001063,4616,4054,94,345,62,57,4,3610,3249,52,223,41,43,2,457.29,780.28,NA,55000,92601,04500,06330,NA,3,1
04013001064,04,013,001064,3052,2726,34,181,63,47,1,2528,2314,20,118,40,35,1,320.23,546.41,NA,55000,92601,04500,06330,NA,3,1
04013001065,04,013,001065,6189,5574,80,430,42,59,4,5230,4791,63,299,28,46,3,662.5,1130.43,NA,55000,92601,04500,06330,NA,3,1
04013001066,04,013,001066,3566,3286,25,148,31,71,5,2880,2665,22,114,27,52,0,364.82,622.49,NA,55000,92601,04500,06330,NA,3,1
04013001067,04,013,001067,6124,5359,133,439,108,80,5,5037,4497,101,295,74,66,4,638.05,1088.72,NA,55000,92601,09060,03450,NA,3,1
04013001068,04,013,001068,6938,5433,278,927,160,126,14,5389,4410,168,594,113,99,5,682.64,1164.8,NA,55000,92601,09060,03450,NA,3,1
04013001069,04,013,001069,5511,4701,100,515,54,139,2,4113,3603,61,320,37,91,1,521.01,889,NA,55000,92601,09060,03450,NA,3,1
04013001070,04,013,001070,6317,5323,118,730,40,104,2,4976,4302,70,492,33,78,1,630.32,1075.53,NA,55000,92601,00600,06330,NA,1,1
04013001071,04,013,001071,7347,5464,481,1103,137,157,5,5293,4089,299,690,94,119,2,670.48,1144.05,NA,55000,92601,00600,06330,NA,1,1
04013001072,04,013,001072,6793,5061,288,1192,166,73,13,4954,3888,174,722,112,51,7,627.54,1070.78,NA,55000,92601,00600,06330,NA,3,1
04013001073,04,013,001073,4908,3889,128,709,96,79,7,3801,3094,88,485,67,60,7,481.48,821.56,NA,55000,92601,00600,06330,NA,3,1
04013001074,04,013,001074,5605,4096,330,764,266,140,9,4341,3362,200,510,169,93,7,549.89,938.28,NA,55000,92601,05670,06330,NA,3,1
04013001075,04,013,001075,3252,2984,31,201,13,23,0,2740,2536,27,148,12,17,0,347.08,592.23,NA,55000,92601,04500,06330,NA,3,1
04013001076,04,013,001076,5436,4681,121,483,68,81,2,4585,3996,103,363,54,68,1,580.8,991.02,NA,55000,92601,04500,06330,NA,3,1
04013001077,04,013,001077,3539,3148,106,183,33,66,3,2982,2691,71,146,25,47,2,377.74,644.54,NA,55000,92601,04500,06330,NA,3,1
04013001078,04,013,001078,2070,1995,13,33,1,27,1,1878,1814,11,28,1,23,1,237.89,405.92,NA,55000,92601,04500,06330,NA,3,1
04013001079,04,013,001079,3594,3409,23,114,9,38,1,3125,2975,21,89,6,33,1,395.85,675.45,NA,55000,92601,NA,NA,07570,3,1
04013001080,04,013,001080,3270,3140,10,70,3,45,2,2454,2358,5,51,3,36,1,310.86,530.42,NA,55000,92601,NA,NA,07570,3,1
04013001081,04,013,001081,1913,1792,7,79,5,30,0,1547,1466,5,49,3,24,0,195.96,334.37,NA,55000,92601,NA,NA,07570,3,1
04013001082,04,013,001082,3018,2774,18,159,21,45,1,2483,2312,13,108,17,32,1,314.53,536.68,NA,55000,92601,NA,NA,07570,4,4
04013001083,04,013,001083,6232,5643,41,398,58,90,2,5302,4885,30,279,37,69,2,671.62,1145.99,NA,55000,92601,02430,06330,NA,4,4
04013001084,04,013,001084,4570,3827,99,459,92,87,6,3828,3274,77,341,67,64,5,484.9,827.4,NA,55000,92601,04500,06330,NA,4,4
04013001085,04,013,001085,4423,3503,93,616,147,63,1,3702,3073,60,420,98,50,1,468.94,800.16,NA,55000,92601,04500,06330,NA,4,4
04013001086,04,013,001086,6388,3609,226,1705,725,110,13,4823,3044,159,1098,428,87,7,610.94,1042.46,NA,55000,92601,04500,06330,NA,3,4
04013001087,04,013,001087,138,119,10,6,3,0,0,138,119,10,6,3,0,0,17.48,29.83,NA,55000,92601,05670,06330,NA,4,4
04013001088,04,013,001088,3785,2814,137,597,183,51,3,3126,2456,105,392,130,41,2,395.98,675.67,NA,55000,92601,05670,06330,NA,4,1
04013001089,04,013,001089,6932,5362,299,871,271,120,9,5565,4510,199,589,175,87,5,704.93,1202.84,NA,55000,92601,05670,06330,NA,2,1
04013001090,04,013,001090,9821,6353,739,1718,857,144,10,7181,5015,449,1076,512,123,6,909.64,1552.13,NA,55000,92601,00600,06330,NA,2,1
04013001091,04,013,001091,6252,4411,222,1406,108,99,6,4598,3432,134,879,75,74,4,582.44,993.83,NA,55000,92601,00600,06330,NA,2,1
04013001092,04,013,001092,3196,1998,256,729,82,127,4,2391,1578,156,494,61,100,2,302.87,516.8,NA,55000,92601,00600,06330,NA,2,1
04013001093,04,013,001093,3450,2202,160,978,73,36,1,2372,1636,81,582,47,25,1,300.47,512.69,NA,55000,92601,00600,06330,NA,2,5
04013001094,04,013,001094,6008,4441,356,1021,105,74,11,4534,3536,235,634,71,52,6,574.33,980,NA,55000,92601,01680,06330,NA,2,5
04013001095,04,013,001095,3719,2856,188,544,55,70,6,2769,2224,121,337,35,48,4,350.76,598.5,NA,55000,92601,01680,06330,NA,1,6
04013001098,04,013,001098,7184,4491,511,2008,63,98,13,4881,3281,312,1165,41,76,6,618.29,1055,NA,55000,92601,01680,06330,NA,1,5
04013001099,04,013,001099,4955,3216,270,1321,63,80,5,3422,2375,174,765,42,61,5,433.47,739.64,NA,55000,92601,01680,06330,NA,2,5
04013001100,04,013,001100,6675,4122,424,1876,100,147,6,4540,3056,216,1106,65,94,3,575.09,981.29,NA,55000,92601,01680,06330,NA,2,5
04013001101,04,013,001101,5019,2344,282,2048,164,163,18,3483,1812,166,1274,108,112,11,441.2,752.83,NA,55000,92601,00600,06330,NA,2,5
04013001102,04,013,001102,372,308,4,53,7,0,0,324,276,4,37,7,0,0,41.04,70.03,NA,55000,92601,00600,06330,NA,2,1
04013001103,04,013,001103,6130,3867,348,1301,378,222,14,4717,3192,238,850,243,184,10,597.52,1019.55,NA,55000,92601,06300,06330,NA,2,1
04013001104,04,013,001104,5187,3803,147,892,168,172,5,3961,3107,94,525,118,113,4,501.75,856.15,NA,55000,92601,05670,06330,NA,2,1
04013001105,04,013,001105,3532,2619,121,566,173,41,12,3041,2414,99,366,119,33,10,385.21,657.29,NA,55000,92601,05670,06330,NA,2,4
04013001106,04,013,001106,4633,3256,158,774,374,47,24,3669,2733,122,537,221,42,14,464.76,793.03,NA,55000,92601,05670,06330,NA,4,4
04013001107,04,013,001107,4974,3709,165,903,141,52,4,3993,3155,123,593,85,35,2,505.8,863.06,NA,55000,92601,02430,06330,NA,4,4
04013001108,04,013,001108,6818,5143,241,1036,271,116,11,5381,4283,152,690,168,80,8,681.63,1163.07,NA,55000,92601,02430,06330,NA,4,4
04013001109,04,013,001109,6885,5607,140,848,177,98,15,5722,4800,110,609,121,73,9,724.82,1236.77,NA,55000,92601,02430,06330,NA,4,4
