GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
33003009563,33,003,009563,1519,1503,0,2,6,8,0,1131,1124,0,2,2,3,0,185.79,704.97,NA,49380,NA,NA,04960,1,1
33003009564,33,003,009564,1842,1831,0,7,1,3,0,1372,1364,0,6,1,1,0,170,880,NA,77620,NA,NA,03330,1,1
33003965298,33,003,965298,1437,1427,3,4,0,2,1,1091,1083,3,2,0,2,1,179.21,680.03,NA,49380,NA,NA,04960,1,1
33005009701,33,005,009701,3783,3758,1,13,8,3,0,2797,2782,1,7,6,1,0,314,339,NA,820,04650,NA,02990,2,2
33005009702,33,005,009702,3210,3181,3,10,5,8,3,2500,2479,2,8,4,6,1,610,892,NA,78420,NA,NA,02990,2,2
33005009703,33,005,009703,622,612,1,2,5,2,0,481,475,0,2,2,2,0,127,170,NA,73700,06390,NA,NA,2,2
33005009704,33,005,009704,3944,3896,7,18,9,13,1,2866,2832,5,12,8,9,0,246,184,39300,19140,03630,NA,02480,2,2
33005009705,33,005,009705,5361,5273,14,23,15,36,0,3951,3890,12,15,10,24,0,690,1387,38420,38500,NA,NA,04030,2,2
33005009706,33,005,009706,4941,4815,54,33,9,25,5,3638,3526,52,30,7,19,4,405,884,NA,64580,NA,NA,04030,2,2
33005009707,33,005,009707,2888,2861,9,12,4,2,0,2107,2088,7,6,4,2,0,298,520,NA,26500,NA,NA,04890,2,2
33005009708,33,005,009708,4024,3979,5,19,12,8,1,2933,2905,2,12,8,6,0,405,407,45380,45460,04620,NA,04890,2,2
33005009709,33,005,009709,6236,6198,8,16,1,12,1,4674,4646,5,13,1,8,1,887,1245,83700,75700,NA,NA,04890,2,2
33005009710,33,005,009710,5186,5136,2,21,9,18,0,3921,3887,0,14,7,13,0,909.79,979.2,39300,39300,NA,NA,04050,2,2
33005009711,33,005,009711,3774,3702,14,25,2,31,0,2965,2915,10,16,2,22,0,687.97,740.45,39300,39300,NA,NA,04050,2,2
33005009712,33,005,009712,1152,1126,1,6,12,7,0,913,892,1,5,11,4,0,211.84,228,39300,39300,NA,NA,04050,2,2
33005009713,33,005,009713,3630,3554,22,21,10,22,1,2726,2680,13,13,8,12,0,632.52,680.77,39300,39300,NA,NA,04050,2,2
33005009714,33,005,009714,8688,8543,23,59,8,53,2,7158,7053,19,45,6,33,2,1660.88,1787.58,39300,39300,NA,NA,04050,2,2
33005009715,33,005,009715,4708,4646,8,28,9,16,1,3599,3556,5,23,7,8,0,485,771,NA,12260,02280,NA,NA,2,2
33005009716,33,005,009716,3936,3878,16,12,9,20,1,2931,2898,9,10,4,10,0,522,664,36580,36660,NA,NA,03780,2,2
33005009717,33,005,009717,4038,3972,13,16,18,19,0,2895,2864,7,4,7,13,0,493,607,85460,85540,NA,NA,07140,2,2
33007009501,33,007,009501,2181,2163,1,14,3,0,0,1649,1640,1,7,1,0,0,62,341,NA,61780,06360,NA,05700,2,2
33007009502,33,007,009502,3105,3070,2,15,5,13,0,2298,2278,0,7,5,8,0,32,85,NA,13780,NA,NA,02400,2,2
33007009503,33,007,009503,2038,2026,2,5,2,3,0,1503,1496,2,3,1,1,0,26,118,NA,47860,04800,NA,99999,2,2
33007009504,33,007,009504,3937,3896,4,11,16,9,1,2845,2825,0,5,9,5,1,73,165,32260,56100,06330,NA,05400,2,2
33007009505,33,007,009505,3522,3493,2,16,3,7,1,2561,2542,1,8,3,6,1,331,1000,40340,40420,NA,NA,07050,2,2
33007009506,33,007,009506,4547,4481,8,21,10,27,0,3487,3452,3,13,7,12,0,807.66,1060.98,5140,5140,NA,NA,01860,2,2
33007009507,33,007,009507,4029,3973,4,15,8,28,1,3129,3094,4,10,7,14,0,724.74,952.05,5140,5140,NA,NA,01860,2,2
33007009508,33,007,009508,3248,3214,3,25,3,2,1,2593,2574,0,13,3,2,1,600.59,788.97,5140,5140,NA,NA,01860,2,2
33007009509,33,007,009509,3621,3589,1,6,5,19,1,2766,2744,1,5,4,12,0,42,130,30180,30260,NA,NA,03270,2,2
33007009510,33,007,009510,1864,1836,4,11,1,12,0,1400,1381,2,8,1,8,0,0,0,NA,10100,NA,NA,07050,2,2
33007009511,33,007,009511,2736,2708,2,11,6,9,0,2030,2012,1,5,6,6,0,77,204,84340,84420,NA,NA,07050,2,2
33009009601,33,009,009601,5827,5740,10,28,12,35,2,4353,4299,7,18,8,20,1,550,1717,42500,42580,NA,NA,04380,2,2
33009009602,33,009,009602,3308,3241,5,38,9,15,0,2473,2426,2,26,9,10,0,157,302,NA,5460,01890,05830,NA,2,2
33009009603,33,009,009603,4155,4132,3,12,6,2,0,3076,3061,2,8,3,2,0,34,98,41940,42020,01710,05830,04290,2,2
33009009604,33,009,009604,2885,2850,3,9,11,10,2,2205,2184,2,6,5,6,2,112,420,NA,76740,06660,NA,04260,2,2
33009009605,33,009,009605,2317,2290,2,8,12,5,0,1755,1740,1,4,8,2,0,13,70,NA,87060,06870,NA,04260,2,2
33009009606,33,009,009606,4164,4122,7,25,6,4,0,3148,3123,3,13,6,3,0,302,1170,87140,34820,NA,NA,03660,2,2
33009009607,33,009,009607,2262,2238,2,15,4,3,0,1708,1689,1,12,3,3,0,198,247,NA,80500,06990,NA,05490,2,2
33009009608,33,009,009608,3897,3842,9,25,14,7,0,2814,2790,2,9,9,4,0,223,649,NA,8660,02100,NA,99999,2,2
33009009609,33,009,009609,2592,2552,5,14,5,14,2,1982,1954,5,9,4,10,0,31,102,NA,44260,04500,NA,04680,2,2
33009009610,33,009,009610,5811,5690,23,42,10,46,0,5016,4923,17,25,10,41,0,504,1116,62580,62660,NA,NA,05790,2,2
33009009611,33,009,009611,3609,3562,10,13,5,17,2,2680,2651,7,8,3,10,1,221,634,NA,36900,03810,NA,01560,2,2
33009009612,33,009,009612,3333,3306,5,9,4,9,0,2444,2426,5,6,2,5,0,92,288,7620,7700,NA,NA,05220,2,2
33009009613,33,009,009613,2350,2315,0,27,4,3,1,1650,1631,0,14,4,1,0,39,69,NA,30820,NA,NA,04680,2,2
33009009614,33,009,009614,3045,3017,0,17,3,8,0,2119,2101,0,9,3,6,0,433,598,NA,8980,NA,NA,04680,2,2
33009009615,33,009,009615,3979,3934,2,22,1,16,4,3012,2981,2,13,1,15,0,551,813,24260,24340,NA,NA,04680,2,2
33009009616,33,009,009616,9212,8288,248,184,47,443,2,7932,7077,234,155,47,417,2,1882,1554,33780,33860,03600,02670,NA,2,2
33009009617,33,009,009617,6331,6057,39,80,12,138,5,4930,4717,30,59,10,110,4,1048.35,1283.37,41300,41300,NA,NA,04230,2,2
33009009618,33,009,009618,5852,5739,11,31,19,51,1,4447,4367,9,22,16,33,0,945.65,1157.63,41300,41300,NA,NA,04230,2,2
33011000001,33,011,000001,8414,8041,52,111,11,196,3,6626,6330,36,88,8,161,3,989,2054.09,45140,45140,NA,NA,04590,1,1
33011000003,33,011,000003,2746,2682,7,28,9,19,1,2184,2135,6,23,5,14,1,325.99,677.05,45140,45140,NA,NA,04590,1,1
33011000004,33,011,000004,553,509,9,30,0,5,0,470,435,7,25,0,3,0,70.15,145.7,45140,45140,NA,NA,04590,1,1
33011000005,33,011,000005,1658,1381,63,153,12,48,1,1438,1245,46,98,11,37,1,214.64,445.79,45140,45140,NA,NA,04590,1,1
33011000006,33,011,000006,2340,2219,29,39,2,51,0,1975,1885,19,29,2,40,0,294.79,612.26,45140,45140,NA,NA,04590,1,1
33011000007,33,011,000007,3247,3187,6,38,1,15,0,2584,2540,5,24,1,14,0,385.69,801.05,45140,45140,NA,NA,04590,1,1
33011000008,33,011,000008,2361,2314,11,33,1,1,1,1836,1804,8,23,1,0,0,274.04,569.17,45140,45140,NA,NA,04590,1,1
33011000010,33,011,000010,3912,3821,14,54,6,17,0,2928,2865,10,33,6,14,0,437.04,907.69,45140,45140,NA,NA,04590,1,1
33011000011,33,011,000011,5560,5432,33,47,4,39,5,4234,4151,21,31,2,28,1,631.97,1312.56,45140,45140,NA,NA,04590,1,1
33011000012,33,011,000012,2186,2150,16,11,0,9,0,1759,1730,11,10,0,8,0,262.55,545.3,45140,45140,NA,NA,04590,1,1
33011000013,33,011,000013,3076,2921,51,68,6,22,8,2362,2257,32,49,5,17,2,352.55,732.23,45140,45140,NA,NA,04590,1,1
33011000014,33,011,000014,2040,1781,34,200,12,10,3,1623,1452,27,126,10,8,0,242.25,503.14,45140,45140,NA,NA,04590,1,1
33011000015,33,011,000015,2764,2453,82,189,12,22,6,1913,1726,48,120,7,11,1,285.54,593.04,45140,45140,NA,NA,04590,1,1
33011000016,33,011,000016,3708,3506,62,91,21,22,6,2699,2580,39,55,9,15,1,402.85,836.7,45140,45140,NA,NA,04590,1,1
33011000017,33,011,000017,2173,2090,10,65,6,2,0,1686,1632,5,41,6,2,0,251.65,522.67,45140,45140,NA,NA,04590,1,1
33011000018,33,011,000018,5756,5562,35,118,10,30,1,4327,4199,24,78,9,17,0,645.85,1341.39,45140,45140,NA,NA,04590,1,1
33011000019,33,011,000019,2234,2096,32,82,9,13,2,1686,1598,15,50,9,13,1,251.65,522.67,45140,45140,NA,NA,04590,1,1
33011000020,33,011,000020,2161,2036,17,81,5,20,2,1546,1460,12,55,3,15,1,230.76,479.27,45140,45140,NA,NA,04590,1,1
33011000021,33,011,000021,4683,4541,34,66,15,27,0,3471,3382,21,41,6,21,0,518.08,1076.03,45140,45140,NA,NA,04590,1,1
33011000022,33,011,000022,3369,3318,1,30,1,19,0,2599,2564,1,19,1,14,0,387.93,805.7,45140,45140,NA,NA,04590,1,1
33011000023,33,011,000023,3564,3380,35,78,5,66,0,2706,2591,20,51,3,41,0,403.9,838.87,45140,45140,NA,NA,04590,1,1
33011000024,33,011,000024,6722,6506,36,133,7,39,1,4968,4850,23,69,4,21,1,741.53,1540.11,45140,45140,01740,NA,04590,1,1
33011000025,33,011,000025,5252,5126,9,71,10,35,1,4140,4049,7,49,9,25,1,617.94,1283.42,45140,45140,NA,NA,04590,1,1
33011000026,33,011,000026,4601,4409,41,63,5,83,0,3385,3253,29,44,4,55,0,505.25,1049.37,45140,45140,NA,NA,04590,1,1
33011000027,33,011,000027,7626,7522,7,47,24,26,0,5569,5494,5,34,18,18,0,742.17,1924.31,NA,29860,NA,NA,03240,1,1
33011000028,33,011,000028,6995,6836,32,81,7,37,2,5709,5588,27,59,6,28,1,760.83,1972.69,61220,29860,NA,NA,03240,1,1
33011000029,33,011,000029,12563,12317,24,65,12,144,1,8941,8779,20,42,9,90,1,1235,4765,NA,4500,01740,NA,NA,1,1
33011000101,33,011,000101,5101,4904,46,60,2,86,3,3808,3676,26,46,2,55,3,662.13,1125.74,50260,50260,NA,NA,04980,2,2
33011000102,33,011,000102,6013,5412,122,242,11,215,11,4657,4240,86,160,10,155,6,809.75,1376.72,50260,50260,NA,NA,04980,2,2
33011000103,33,011,000103,8878,8468,96,120,7,185,2,6698,6412,68,84,5,129,0,1164.63,1980.09,50260,50260,NA,NA,04980,2,2
33011000104,33,011,000104,5023,4809,43,108,8,51,4,3841,3705,32,65,5,33,1,667.86,1135.49,50260,50260,NA,NA,04980,2,2
33011000105,33,011,000105,3880,3396,122,320,20,20,2,2828,2520,77,201,14,16,0,491.73,836.02,50260,50260,NA,NA,04980,2,2
33011000106,33,011,000106,5065,4740,54,215,18,35,3,3824,3614,33,136,14,26,1,664.91,1130.47,50260,50260,NA,NA,04980,2,2
33011000107,33,011,000107,1780,1654,27,80,6,13,0,1546,1451,19,60,5,11,0,268.82,457.03,50260,50260,NA,NA,04980,2,2
33011000108,33,011,000108,6211,5383,118,594,34,53,29,4405,3900,79,358,22,39,7,765.93,1302.22,50260,50260,NA,NA,04980,2,2
33011000109,33,011,000109,6172,5956,67,88,10,49,2,4615,4472,38,66,6,33,0,802.45,1364.3,50260,50260,NA,NA,04980,2,2
33011000110,33,011,000110,4990,4833,36,58,12,47,4,3891,3784,30,34,7,34,2,676.56,1150.27,50260,50260,NA,NA,04980,2,2
33011000111,33,011,000111,6066,5434,161,233,16,208,14,5215,4705,128,176,14,183,9,906.77,1541.68,50260,50260,NA,NA,04980,2,2
33011000112,33,011,000112,4578,4281,42,29,4,220,2,3331,3149,21,20,2,139,0,579.19,984.72,50260,50260,NA,NA,04980,2,2
33011000113,33,011,000113,4854,4692,19,49,3,91,0,3439,3325,13,39,3,59,0,597.97,1016.65,50260,50260,NA,NA,04980,2,2
33011000114,33,011,000114,8591,7975,165,193,11,235,12,6360,5919,112,134,11,181,3,1105.86,1880.17,50260,50260,NA,NA,04980,2,2
33011000115,33,011,000115,2460,2397,25,18,3,17,0,2004,1959,20,12,1,12,0,348.45,592.43,50260,50260,NA,NA,04980,2,2
33011000121,33,011,000121,5784,5612,38,65,3,66,0,4056,3956,23,36,2,39,0,598.64,1256.91,NA,37940,NA,NA,03930,2,2
33011000122,33,011,000122,7626,7398,47,81,14,85,1,5735,5583,32,51,12,56,1,846.45,1777.21,37860,37940,NA,NA,03930,2,2
33011000123,33,011,000123,6120,5972,17,65,11,54,1,4356,4254,12,41,11,37,1,642.92,1349.88,NA,37940,NA,NA,03930,2,2
33011000131,33,011,000131,5516,5398,35,48,6,29,0,3681,3605,21,30,3,22,0,558,1194,NA,42260,04350,NA,NA,2,2
33011000141,33,011,000141,4560,4390,65,61,5,39,0,3648,3525,51,40,3,29,0,469.85,1212.06,21780,47540,04350,NA,04740,2,1
33011000142,33,011,000142,11224,10883,104,97,13,121,6,7734,7514,60,57,11,90,2,996.11,2569.65,NA,47540,NA,NA,04740,1,1
33011000143,33,011,000143,6372,6197,35,58,9,70,3,4356,4244,25,38,7,42,0,561.04,1447.29,50260,47540,NA,NA,04740,1,1
33011000151,33,011,000151,4333,4261,10,32,1,27,2,3105,3060,7,17,1,18,2,475.99,1615.97,NA,1300,01470,NA,04830,2,2
33011000152,33,011,000152,4735,4631,14,39,3,47,1,3353,3286,10,25,3,29,0,514.01,1745.03,NA,1300,01470,NA,NA,2,2
33011000161,33,011,000161,2345,2314,18,4,1,8,0,1737,1717,11,4,1,4,0,223.95,601.82,47940,48020,NA,NA,04830,2,2
33011000162,33,011,000162,9450,9226,80,69,10,65,0,6942,6791,52,41,8,50,0,895.05,2405.18,47940,48020,NA,NA,04830,2,2
33011000171,33,011,000171,5705,5575,19,34,5,70,2,4144,4061,12,22,5,42,2,720,1906,50260,37140,NA,NA,03840,2,2
33011000180,33,011,000180,2410,2362,8,20,1,16,3,1729,1699,4,14,1,11,0,273,676,NA,8100,02070,NA,NA,2,2
33011000185,33,011,000185,3437,3389,16,16,8,8,0,2476,2449,6,8,5,8,0,142,289,31860,46260,NA,NA,04670,2,2
33011000190,33,011,000190,3118,3066,10,5,10,24,3,2265,2238,5,4,4,13,1,454,884,85140,85220,07110,07115,04670,2,2
33011000195,33,011,000195,3101,3076,3,8,1,13,0,2172,2159,1,4,1,7,0,155,377,NA,44580,04530,07115,NA,2,2
33011000200,33,011,000200,3214,3182,8,14,5,4,1,2239,2217,7,9,5,1,0,342,845,NA,50740,05040,NA,NA,2,2
33011000201,33,011,000201,5965,5634,64,113,9,138,7,5032,4760,51,87,7,124,3,751.08,1559.95,45140,45140,NA,NA,04590,1,1
33011000202,33,011,000202,1940,1895,12,23,6,3,1,1470,1444,9,11,5,1,0,219.41,455.71,45140,45140,NA,NA,04590,1,1
33011000215,33,011,000215,4160,4117,10,20,7,6,0,3011,2978,8,13,6,6,0,222,390,NA,17780,NA,NA,02480,2,2
33011000220,33,011,000220,1534,1496,16,8,4,8,2,1085,1064,10,3,2,5,1,159,325,NA,31540,04530,07115,02480,2,2
33011000225,33,011,000225,5507,5449,7,17,15,15,4,3634,3609,3,8,9,5,0,143,287,NA,51940,NA,NA,04670,2,2
33011000230,33,011,000230,5239,5131,15,29,3,51,10,3981,3907,10,19,3,38,4,906,1643,60500,60580,NA,NA,02480,2,2
33011000240,33,011,000240,1604,1576,2,13,5,8,0,1262,1241,1,9,3,8,0,312,549,NA,33700,NA,NA,02480,2,2
33011000250,33,011,000250,2360,2329,1,10,7,13,0,1685,1667,0,6,4,8,0,254,596,1620,1700,NA,NA,02480,2,2
33011000255,33,011,000255,4605,4523,7,44,9,22,0,3265,3212,4,27,9,13,0,424,1043,36020,36180,NA,NA,03750,2,2
33011000901,33,011,000901,3785,3588,80,63,4,45,5,2750,2639,45,34,3,27,2,410.47,852.51,45140,45140,NA,NA,04590,1,1
33011000902,33,011,000902,2797,2652,26,43,4,70,2,2234,2127,17,30,4,54,2,333.45,692.55,45140,45140,NA,NA,04590,1,1
33011002001,33,011,002001,3192,3124,4,30,4,30,0,2253,2214,3,18,1,17,0,343.99,885.17,NA,59940,NA,NA,05550,2,2
33011002002,33,011,002002,3232,3146,17,34,4,31,0,2270,2209,15,23,3,20,0,346.58,891.85,NA,59940,NA,NA,05550,2,2
33011002003,33,011,002003,2984,2914,13,26,7,24,0,2138,2098,10,14,2,14,0,326.43,839.99,NA,59940,NA,NA,05550,2,2
33011021098,33,011,021098,6193,6137,12,28,3,10,3,4251,4213,7,21,2,7,1,539,1330,NA,79780,06930,00003,NA,2,2
33013000030,33,013,000030,8767,8588,44,42,5,88,0,6586,6458,30,28,5,65,0,855,2452,71220,37300,03870,NA,NA,1,1
33013000031,33,013,000031,4649,4567,24,25,7,24,2,3371,3314,16,17,7,17,0,585,966,75140,660,01380,NA,NA,2,2
33013000032,33,013,000032,6561,6472,21,39,15,12,2,4772,4722,11,21,8,10,0,829,1480,75140,60020,NA,NA,05580,2,2
33013000300,33,013,000300,1759,1740,0,6,8,5,0,1292,1282,0,3,4,3,0,237,439,NA,19460,02760,NA,NA,2,2
33013000310,33,013,000310,5500,5441,9,17,2,26,5,3889,3848,7,13,2,19,0,653,1695,NA,6500,01950,NA,NA,2,2
33013000321,33,013,000321,3849,3802,5,16,4,21,1,2967,2941,3,8,3,12,0,651.8,759.06,14200,14200,NA,NA,02460,2,2
33013000322,33,013,000322,2895,2824,11,32,5,23,0,2209,2158,6,22,5,18,0,485.28,565.14,14200,14200,NA,NA,02460,2,2
33013000323,33,013,000323,1852,1803,4,24,11,10,0,1548,1507,3,21,10,7,0,340.07,396.03,14200,14200,NA,NA,02460,2,2
33013000324,33,013,000324,3423,3319,16,40,17,30,1,2802,2724,13,27,12,25,1,615.55,716.84,14200,14200,NA,NA,02460,2,2
33013000325,33,013,000325,3201,3127,20,25,2,26,1,2386,2339,13,15,2,17,0,524.16,610.42,14200,14200,NA,NA,02460,2,2
33013000326,33,013,000326,3481,3315,62,76,23,5,0,2906,2750,60,71,21,4,0,638.4,743.45,14200,14200,NA,NA,02460,2,2
33013000327,33,013,000327,7607,7442,29,69,21,46,0,5448,5337,16,44,14,37,0,1196.83,1393.78,14200,14200,NA,NA,04760,2,2
33013000328,33,013,000328,3426,3355,19,30,0,19,3,2469,2430,11,17,0,11,0,542.39,631.65,14200,14200,NA,NA,02460,2,2
33013000329,33,013,000329,6272,6112,41,44,11,61,3,5037,4918,26,34,9,50,0,1106.54,1288.63,14200,14200,NA,NA,02460,2,2
33013000330,33,013,000330,1942,1923,1,5,5,8,0,1386,1372,1,5,5,3,0,268,452,NA,12420,02310,NA,NA,1,2
33013000340,33,013,000340,3591,3550,6,18,10,7,0,2648,2624,3,10,8,3,0,368,867,NA,24900,02910,NA,NA,1,1
33013000350,33,013,000350,3701,3662,7,25,3,3,1,2664,2639,5,15,3,2,0,421,705,61860,61940,NA,NA,05730,1,1
33013000360,33,013,000360,4114,4082,1,18,7,6,0,2906,2891,1,6,5,3,0,396,741,NA,43380,NA,NA,04760,1,2
33013000370,33,013,000370,1687,1667,6,4,2,8,0,1233,1221,3,3,2,4,0,375,419,NA,9860,NA,NA,06180,1,2
33013000380,33,013,000380,3586,3530,13,20,8,15,0,2783,2740,10,16,8,9,0,445,665,NA,6260,NA,NA,04760,2,2
33013000385,33,013,000385,3655,3623,2,20,3,7,0,2695,2669,2,17,3,4,0,398,602,NA,78580,NA,NA,04040,2,2
33013000390,33,013,000390,4806,4775,5,10,1,15,0,3553,3540,3,4,1,5,0,852,1405,14340,37540,NA,NA,03900,2,2
33013000400,33,013,000400,4151,4052,19,48,6,21,5,3223,3150,15,35,4,17,2,588,817,35460,35540,03690,00003,NA,2,2
33013000405,33,013,000405,4209,4167,7,15,7,8,5,3082,3056,5,9,5,7,0,182,472,NA,75460,NA,NA,04040,2,2
33013000410,33,013,000410,3180,3146,7,11,0,16,0,2651,2621,6,8,0,16,0,459,1391,NA,52100,NA,NA,04040,2,2
33013000415,33,013,000415,2630,2596,4,13,10,7,0,1926,1905,4,6,6,5,0,101,251,NA,16980,03720,NA,05220,2,2
33013000425,33,013,000425,2944,2901,4,19,6,13,1,2157,2139,3,11,2,2,0,150,277,27380,1460,01500,NA,04760,2,2
33013000440,33,013,000440,4263,4224,13,16,2,8,0,2991,2969,7,9,1,5,0,390,719,77100,54260,NA,NA,07300,1,2
33013043098,33,013,043098,8304,8192,15,53,10,34,0,6064,6003,9,27,7,18,0,969,1831,27380,27380,NA,NA,03090,2,2
33013044196,33,013,044196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27380,27380,NA,NA,03090,1,2
33013044197,33,013,044197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,35540,03690,00003,NA,2,2
33013044198,33,013,044198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,37540,NA,NA,03900,2,2
33015000000,33,015,000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,66180,06030,NA,99998,1,1
33015000033,33,015,000033,8178,7937,62,82,23,74,0,5709,5542,41,55,19,52,0,666.36,1558.99,17860,17940,02610,NA,04410,1,1
33015000034,33,015,000034,5427,5231,69,74,20,30,3,4182,4058,43,42,16,21,2,488.13,1142.01,17860,17940,02610,NA,04410,1,1
33015000035,33,015,000035,5175,4983,60,82,11,37,2,3961,3814,47,62,10,27,1,462.33,1081.66,17860,17940,02610,NA,04410,1,1
33015000036,33,015,000036,10901,10533,81,169,16,101,1,7241,7018,52,93,13,65,0,845.18,1977.35,17860,17940,02610,NA,06720,1,1
33015000037,33,015,000037,6850,6656,22,96,5,67,4,4915,4799,17,45,5,47,2,628.65,1680.68,43130,43220,NA,NA,04410,1,1
33015000038,33,015,000038,6176,6062,22,27,9,54,2,3953,3883,16,15,6,33,0,505.61,1351.73,NA,43220,NA,NA,04410,1,1
33015000039,33,015,000039,6677,6508,28,62,7,66,6,4517,4400,18,45,6,45,3,577.74,1544.59,43130,43220,NA,NA,04410,1,1
33015000040,33,015,000040,4085,4030,11,17,4,21,2,2838,2804,8,12,4,10,0,406,1129,NA,2820,01590,NA,NA,1,1
33015000500,33,015,000500,3557,3512,12,17,10,5,1,2516,2488,5,11,10,2,0,346,1117,NA,9300,02130,NA,05880,1,1
33015000510,33,015,000510,2691,2647,6,14,6,18,0,1955,1921,6,12,4,12,0,251,872,NA,12100,02250,NA,NA,1,1
33015000520,33,015,000520,4060,4023,9,15,7,5,1,2722,2697,6,12,5,2,0,360,831,NA,67620,NA,NA,06720,1,1
33015000530,33,015,000530,2534,2509,8,8,1,8,0,1855,1838,5,6,1,5,0,233,579,NA,17140,NA,NA,06720,1,1
33015000540,33,015,000540,2576,2531,10,20,3,12,0,1841,1811,6,13,2,9,0,213,598,NA,27940,03150,NA,NA,1,1
33015000550,33,015,000550,8713,8618,27,43,9,14,2,6017,5951,16,30,9,9,2,766,1782,63940,64020,NA,NA,05880,1,1
33015000560,33,015,000560,3123,3099,7,11,1,5,0,2185,2171,3,5,1,5,0,336,793,NA,17460,02580,NA,NA,1,1
