GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
06001004072,06,001,004072,6350,664,805,3939,61,845,36,4375,590,547,2623,44,546,25,3683.14,2380.58,NA,53000,92230,NA,NA,28050,43,11
06001004073,06,001,004073,1980,284,672,853,9,160,2,1389,259,486,531,8,104,1,1169.34,755.8,NA,53000,92230,NA,NA,28050,42,11
06001004074,06,001,004074,3571,231,1463,1473,18,379,7,2441,218,1013,957,10,239,4,2054.98,1328.23,NA,53000,92230,NA,NA,28050,43,11
06001004075,06,001,004075,3812,248,2098,1018,14,416,18,2464,208,1386,624,9,223,14,2074.34,1340.74,NA,53000,92230,NA,NA,28050,43,11
06001004076,06,001,004076,6201,765,3290,1479,36,602,29,4351,695,2220,964,24,431,17,3662.93,2367.52,NA,53000,92230,NA,NA,28050,43,11
06001004077,06,001,004077,4731,860,3153,449,5,258,6,3505,760,2242,302,5,191,5,2950.72,1907.19,NA,53000,92230,NA,NA,28050,43,11
06001004078,06,001,004078,2556,980,1128,215,16,214,3,2049,892,797,165,11,181,3,1724.97,1114.93,NA,53000,92230,NA,NA,28050,42,11
06001004079,06,001,004079,2806,1488,646,188,14,461,9,2240,1293,463,131,8,339,6,1885.77,1218.86,NA,53000,92230,NA,NA,28050,42,11
06001004080,06,001,004080,2123,1462,210,100,7,336,8,1819,1296,175,73,7,264,4,1531.34,989.78,NA,53000,92230,NA,NA,28050,42,11
06001004081,06,001,004081,5908,2747,1836,212,26,1075,12,4668,2311,1369,158,18,808,4,3929.8,2540.01,NA,53000,92230,NA,NA,28050,42,11
06001004082,06,001,004082,4153,802,2905,257,16,169,4,3058,707,2032,180,9,126,4,2574.41,1663.96,NA,53000,92230,NA,NA,28050,43,11
06001004083,06,001,004083,4517,1222,2669,401,31,174,20,3337,1056,1844,283,22,122,10,2809.29,1815.77,NA,53000,92230,NA,NA,28050,43,11
06001004084,06,001,004084,3399,169,2834,282,10,91,13,2267,151,1851,181,10,66,8,1908.5,1233.55,NA,53000,92230,NA,NA,28050,43,11
06001004085,06,001,004085,4573,161,3655,584,10,135,28,3138,134,2511,382,7,87,17,2641.76,1707.49,NA,53000,92230,NA,NA,28050,43,11
06001004086,06,001,004086,4653,200,3691,559,22,172,9,3211,173,2574,340,11,108,5,2703.21,1747.21,NA,53000,92230,NA,NA,28050,43,11
06001004087,06,001,004087,6602,469,4535,1238,20,332,8,4530,388,3126,786,12,216,2,3813.63,2464.92,NA,53000,92230,NA,NA,28050,43,11
06001004088,06,001,004088,4752,108,3251,739,7,630,17,2964,83,2125,434,7,309,6,2495.27,1612.81,NA,53000,92230,NA,NA,28050,42,11
06001004089,06,001,004089,2809,43,2250,417,2,91,6,1908,43,1554,249,1,58,3,1606.27,1038.21,NA,53000,92230,NA,NA,28050,42,11
06001004090,06,001,004090,3116,96,2687,238,10,80,5,2157,83,1868,142,4,58,2,2344.01,1515.04,NA,53000,92230,NA,NA,28050,43,19
06001004091,06,001,004091,1938,20,1728,122,10,57,1,1371,16,1223,80,9,43,0,1154.19,746.01,NA,53000,92230,NA,NA,28050,42,19
06001004092,06,001,004092,2734,86,2135,203,16,294,0,1841,69,1497,126,9,140,0,1549.87,1001.75,NA,53000,92230,NA,NA,28050,42,19
06001004093,06,001,004093,4605,245,3004,1169,10,153,24,3128,212,2035,745,10,119,7,2633.34,1702.05,NA,53000,92230,NA,NA,28050,42,11
06001004094,06,001,004094,3662,140,2373,1041,6,83,19,2374,122,1546,634,6,54,12,1998.58,1291.77,NA,53000,92230,NA,NA,28050,42,11
06001004095,06,001,004095,2691,39,1761,741,19,119,12,1738,37,1189,427,10,67,8,1463.15,945.7,NA,53000,92230,NA,NA,28050,42,11
06001004096,06,001,004096,4432,124,3407,754,9,131,7,2959,109,2291,473,4,77,5,2491.06,1610.09,NA,53000,92230,NA,NA,28050,42,11
06001004097,06,001,004097,4499,177,3662,459,13,185,3,2859,143,2325,272,9,109,1,2406.88,1555.68,NA,53000,92230,NA,NA,28050,43,11
06001004098,06,001,004098,3082,327,2518,127,9,92,9,2263,297,1794,86,7,76,3,1905.13,1231.37,NA,53000,92230,NA,NA,28050,43,11
06001004099,06,001,004099,4201,1662,2080,201,13,241,4,3363,1437,1557,159,10,198,2,2831.18,1829.92,NA,53000,92230,NA,NA,28050,43,11
06001004100,06,001,004100,2849,1184,1380,142,5,133,5,2316,1044,1050,108,4,106,4,1949.75,1260.21,NA,53000,92230,NA,NA,28050,43,19
06001004101,06,001,004101,2673,350,2017,163,13,117,13,1876,292,1377,113,10,77,7,1579.33,1020.79,NA,53000,92230,NA,NA,28050,43,11
06001004102,06,001,004102,3001,287,2256,313,17,124,4,2067,255,1510,204,10,87,1,1740.13,1124.72,NA,53000,92230,NA,NA,28050,42,11
06001004103,06,001,004103,3054,146,2168,629,8,97,6,1953,125,1358,392,8,64,6,1644.15,1062.69,NA,53000,92230,NA,NA,28050,42,11
06001004104,06,001,004104,2944,299,2006,507,8,99,25,2113,273,1434,320,6,66,14,1778.85,1149.75,NA,53000,92230,NA,NA,28050,42,11
06001004201,06,001,004201,2137,1564,74,114,5,379,1,1659,1243,53,95,3,264,1,4222.88,2729.44,NA,674,90200,NA,NA,01860,42,11
06001004202,06,001,004202,2438,1702,111,200,13,403,9,2039,1465,82,153,12,323,4,5190.15,3354.63,NA,674,90200,NA,NA,01860,42,11
06001004203,06,001,004203,4109,2601,320,329,17,834,8,3390,2202,252,241,12,681,2,8629.04,5577.34,NA,674,90200,NA,NA,01860,42,11
06001004204,06,001,004204,2598,1079,211,334,45,911,18,1752,740,113,197,22,669,11,4459.61,2882.45,NA,674,90200,NA,NA,01860,42,11
06001004205,06,001,004205,2023,1421,119,151,11,317,4,1611,1160,97,114,8,230,2,4100.7,2650.47,NA,674,90200,NA,NA,01860,42,11
06001004206,06,001,004206,3042,2408,113,196,10,314,1,2365,1885,88,135,7,249,1,6019.96,3890.98,NA,674,90200,NA,NA,01860,42,11
06001004211,06,001,004211,2055,1727,63,68,3,192,2,1664,1415,51,46,2,148,2,4235.61,2737.67,NA,6000,90200,NA,NA,04740,42,11
06001004212,06,001,004212,3635,3131,92,109,12,278,13,2914,2526,73,78,10,225,2,7417.41,4794.21,NA,6000,90200,NA,NA,04740,42,11
06001004213,06,001,004213,3873,3202,106,145,12,398,10,3165,2619,85,116,9,333,3,8056.31,5207.17,NA,6000,90200,NA,NA,04740,42,11
06001004214,06,001,004214,1639,1349,54,66,8,161,1,1329,1108,39,49,6,126,1,3382.89,2186.52,NA,6000,90200,NA,NA,04740,42,11
06001004215,06,001,004215,3526,3081,86,101,16,239,3,2961,2620,66,79,11,182,3,7537.04,4871.54,NA,6000,90200,NA,NA,04740,42,11
06001004216,06,001,004216,3735,3158,70,140,6,357,4,3220,2730,60,115,5,306,4,8196.31,5297.65,NA,6000,90200,NA,NA,04740,42,11
06001004217,06,001,004217,2898,2268,87,128,5,403,7,2579,2017,76,115,3,365,3,6564.69,4243.06,NA,6000,90200,NA,NA,04740,42,11
06001004218,06,001,004218,2045,1523,151,78,5,285,3,1676,1261,93,57,4,259,2,4266.16,2757.41,NA,6000,90200,NA,NA,04740,42,11
06001004219,06,001,004219,3619,1919,764,298,22,603,13,2987,1628,616,221,15,501,6,7603.23,4914.32,NA,6000,90200,NA,NA,04740,42,11
06001004220,06,001,004220,1872,696,478,494,18,176,10,1499,588,342,411,11,141,6,1261.95,815.66,NA,6000,90200,NA,NA,04740,42,11
06001004221,06,001,004221,2528,745,952,604,8,212,7,1935,639,726,396,7,164,3,4925.42,3183.53,NA,6000,90200,NA,NA,04740,42,11
06001004222,06,001,004222,3169,1457,798,329,18,564,3,2601,1280,605,240,14,459,3,6620.69,4279.25,NA,6000,90200,NA,NA,04740,42,11
06001004223,06,001,004223,2962,2053,209,164,8,511,17,2535,1776,158,130,5,455,11,6452.69,4170.67,NA,6000,90200,NA,NA,04740,42,11
06001004224,06,001,004224,3333,2121,200,217,5,784,6,3071,1973,159,190,5,741,3,7817.04,5052.51,NA,6000,90200,NA,NA,04740,42,11
06001004225,06,001,004225,3744,2686,147,284,17,600,10,3554,2550,136,268,16,576,8,9046.49,5847.16,NA,6000,90200,NA,NA,04740,42,11
06001004226,06,001,004226,1194,499,103,147,2,399,44,1185,495,102,147,2,395,44,3016.34,1949.6,NA,6000,90200,NA,NA,04740,42,11
06001004227,06,001,004227,4466,3037,94,506,25,784,20,4243,2895,81,473,24,753,17,10800.3,6980.73,NA,6000,90200,NA,NA,04740,42,11
06001004228,06,001,004228,6407,3071,542,861,77,1837,19,6277,3021,517,844,75,1803,17,15977.72,10327.14,NA,6000,90200,NA,NA,04740,42,11
06001004229,06,001,004229,2104,1186,167,177,13,554,7,1985,1147,148,161,10,513,6,5052.7,3265.79,NA,6000,90200,NA,NA,04740,42,11
06001004230,06,001,004230,3983,2307,624,295,19,721,17,3376,2008,486,234,16,620,12,8593.4,5554.31,NA,6000,90200,NA,NA,04740,42,11
06001004231,06,001,004231,3785,1589,1212,481,19,471,13,3096,1395,942,340,17,391,11,7880.68,5093.65,NA,6000,90200,NA,NA,04740,42,11
06001004232,06,001,004232,2491,557,1233,507,19,168,7,1807,460,883,311,16,134,3,4599.61,2972.94,NA,6000,90200,NA,NA,04740,42,11
06001004233,06,001,004233,3324,521,2329,264,13,189,8,2656,448,1853,191,12,147,5,6760.69,4369.74,NA,6000,90200,NA,NA,04740,42,11
06001004234,06,001,004234,4517,1305,2353,434,12,395,18,3589,1106,1821,310,10,338,4,9135.58,5904.75,NA,6000,90200,NA,NA,04740,42,11
06001004235,06,001,004235,2938,1554,672,189,21,492,10,2499,1383,522,147,16,428,3,6361.05,4111.44,NA,6000,90200,NA,NA,04740,42,11
06001004236,06,001,004236,7483,4904,331,571,44,1623,10,6904,4537,281,504,36,1537,9,17573.71,11358.7,NA,6000,90200,NA,NA,04740,42,11
06001004237,06,001,004237,3767,2581,275,267,16,620,8,3406,2302,255,242,16,585,6,8669.76,5603.67,NA,6000,90200,NA,NA,04740,42,11
06001004238,06,001,004238,3199,2823,75,94,13,188,6,2588,2302,53,79,11,141,2,6587.6,4257.87,NA,6000,90200,NA,NA,04740,42,11
06001004239,06,001,004239,3308,2042,724,201,20,305,16,2792,1794,558,155,15,259,11,7106.87,4593.49,NA,6000,90200,NA,NA,04740,42,11
06001004240,06,001,004240,5105,755,3707,370,16,246,11,3935,659,2805,275,12,174,10,3312.72,2141.16,NA,6000,90200,NA,NA,04740,42,11
06001004251,06,001,004251,5753,2795,1298,580,24,1042,14,5025,2669,966,441,19,925,5,4230.35,2734.27,NA,22594,92230,NA,NA,12630,42,11
06001004261,06,001,004261,5971,5015,67,153,4,731,1,4431,3762,47,115,4,502,1,3730.28,2411.05,NA,56938,92230,NA,NA,30330,42,11
06001004262,06,001,004262,4631,3781,80,188,4,574,4,3319,2760,61,115,3,379,1,2794.13,1805.98,NA,56938,92230,NA,NA,30330,42,11
06001004271,06,001,004271,3313,2711,28,268,9,296,1,2691,2228,20,197,9,236,1,10983.2,7098.95,NA,562,90020,NA,NA,01770,43,11
06001004272,06,001,004272,4155,2363,165,678,20,920,9,3206,1912,120,471,15,683,5,13085.15,8457.54,NA,562,90020,NA,NA,01770,43,11
06001004273,06,001,004273,4067,2337,314,462,31,905,18,3232,1991,222,320,27,658,14,13191.27,8526.13,NA,562,90020,NA,NA,01770,43,11
06001004274,06,001,004274,3668,1818,580,375,23,871,1,1818,900,282,165,15,456,0,7420.09,4795.95,NA,562,90020,NA,NA,01770,43,11
06001004275,06,001,004275,2068,1345,268,165,17,270,3,1539,1009,208,121,13,187,1,6281.36,4059.93,NA,562,90020,NA,NA,01770,43,11
06001004276,06,001,004276,4562,1497,826,537,29,1656,17,3094,1148,496,314,21,1106,9,12628.03,8162.08,NA,562,90020,NA,NA,01770,43,11
06001004277,06,001,004277,4744,3086,238,446,25,935,14,4006,2717,181,347,23,725,13,16350.32,10567.97,NA,562,90020,NA,NA,01770,43,11
06001004278,06,001,004278,4668,3199,156,466,29,812,6,3760,2677,107,338,24,610,4,15346.28,9919.01,NA,562,90020,NA,NA,01770,43,11
06001004279,06,001,004279,4419,3245,120,443,28,570,13,3664,2777,88,319,25,451,4,14954.46,9665.76,NA,562,90020,NA,NA,01770,43,11
06001004280,06,001,004280,2671,1617,154,394,15,477,14,2181,1401,98,297,14,360,11,8901.66,5753.55,NA,562,90020,NA,NA,01770,43,11
06001004281,06,001,004281,4141,3351,68,304,20,386,12,3320,2734,41,212,15,309,9,13550.44,8758.27,NA,562,90020,NA,NA,01770,43,11
06001004282,06,001,004282,5894,4517,107,442,27,798,3,4810,3792,68,308,22,617,3,19631.81,12688.95,NA,562,90020,NA,NA,01770,43,11
06001004283,06,001,004283,11254,7064,323,587,28,3231,21,8721,5720,229,402,24,2338,8,35594.39,23006.3,NA,562,90020,NA,NA,01770,43,11
06001004284,06,001,004284,4313,3080,209,473,37,504,10,3640,2715,163,328,31,398,5,14856.51,9602.45,NA,562,90020,NA,NA,01770,43,11
06001004285,06,001,004285,2974,2163,152,191,21,444,3,2573,1949,115,155,16,336,2,10501.59,6787.66,NA,562,90020,NA,NA,01770,43,11
06001004286,06,001,004286,3273,1814,189,302,15,946,7,2802,1665,156,221,13,745,2,11436.24,7391.77,NA,562,90020,NA,NA,01770,43,11
06001004301,06,001,004301,5795,4029,156,483,16,1106,5,4303,3086,118,350,13,733,3,4676.08,3022.36,NA,11964,91260,NA,NA,07800,43,1
06001004302,06,001,004302,6608,5477,101,466,17,544,3,4798,4047,64,321,13,352,1,5213.99,3370.04,NA,11964,91260,NA,NA,07800,43,1
06001004303,06,001,004303,3428,2966,34,212,6,208,2,2681,2364,24,150,6,136,1,2913.45,1883.09,NA,11964,91260,NA,NA,07800,43,1
06001004304,06,001,004304,2000,1664,13,142,7,172,2,1560,1326,12,105,4,113,0,1695.25,1095.72,NA,11964,91260,NA,NA,07800,43,1
06001004305,06,001,004305,4807,3323,396,605,18,450,15,3890,2799,283,452,14,333,9,4227.27,2732.28,NA,11964,91260,NA,NA,34710,43,1
06001004306,06,001,004306,5070,4108,117,399,17,427,2,3953,3258,81,284,15,313,2,4295.73,2776.53,NA,11964,91260,NA,NA,07800,43,1
06001004307,06,001,004307,3721,3098,38,283,27,269,6,2854,2414,27,199,20,192,2,3101.45,2004.61,NA,11964,91260,NA,NA,07800,43,1
06001004308,06,001,004308,4865,4149,27,369,22,295,3,3841,3329,19,276,14,201,2,4174.02,2697.86,NA,11964,91260,NA,NA,07800,43,1
06001004309,06,001,004309,3884,3127,128,409,26,188,6,3129,2577,93,284,23,148,4,3400.29,2197.76,NA,11964,91260,NA,NA,07800,43,1
06001004310,06,001,004310,2106,1660,53,244,12,128,9,1701,1373,36,179,10,98,5,1848.48,1194.76,NA,11964,91260,NA,NA,07800,43,1
06001004311,06,001,004311,3019,2217,182,464,14,137,5,2326,1778,120,312,12,104,0,2527.67,1633.75,NA,11964,91260,NA,NA,16740,43,19
06001004312,06,001,004312,4869,3756,270,578,29,236,0,3988,3135,215,426,21,191,0,4333.76,2801.11,NA,11964,91260,NA,NA,16740,43,19
06001004321,06,001,004321,3307,2489,221,359,19,217,2,2631,2043,140,258,17,171,2,2859.11,1847.98,NA,68084,91260,NA,NA,34680,43,19
06001004322,06,001,004322,3429,2521,249,412,8,235,4,2763,2079,181,303,7,190,3,3002.56,1940.69,NA,68084,91260,NA,NA,34680,43,19
06001004323,06,001,004323,2738,1848,117,555,10,204,4,2294,1624,81,415,9,162,3,2492.89,1611.27,NA,68084,91260,NA,NA,34680,43,19
06001004324,06,001,004324,4768,2812,203,1094,31,625,3,3632,2292,124,739,27,448,2,3946.9,2551.06,NA,68084,91260,NA,NA,34680,43,19
06001004325,06,001,004325,7152,3838,446,1572,65,1216,15,5529,3157,315,1114,47,888,8,6008.37,3883.49,NA,68084,91260,NA,NA,34680,43,19
06001004326,06,001,004326,5010,3429,390,751,27,403,10,4361,3098,301,594,26,335,7,4739.1,3063.1,NA,68084,91260,NA,NA,34680,43,19
06001004327,06,001,004327,2403,1974,56,185,15,168,5,1962,1645,41,141,9,124,2,2132.11,1378.08,NA,68084,91260,NA,NA,34680,43,19
06001004328,06,001,004328,3585,2636,134,346,11,458,0,2962,2279,89,240,10,344,0,3218.81,2080.46,NA,68084,91260,NA,NA,34680,43,19
06001004329,06,001,004329,796,200,419,107,7,60,3,337,143,125,37,3,26,3,366.22,236.7,NA,NA,91260,NA,NA,34710,43,1
06001004330,06,001,004330,3234,2455,57,350,11,357,4,2708,2122,43,270,8,262,3,2942.79,1902.06,NA,68084,91260,NA,NA,34680,43,19
06001004331,06,001,004331,9145,5505,884,1342,65,1319,30,7587,4809,712,1005,49,993,19,8244.8,5329,NA,68084,91260,NA,NA,34680,43,19
