GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,school,cd_1980,cd_1990
45005970598,45,005,970598,194,4,190,0,0,0,0,116,2,114,0,0,0,0,24.54,17.37,NA,24370,91092,NA,00750,4,2
45007000001,45,007,000001,97,58,31,1,1,6,0,92,58,28,1,1,4,0,6.97,14.81,NA,1360,90065,NA,00900,4,3
45007000002,45,007,000002,3747,3496,205,31,2,10,3,3164,2963,162,25,2,9,3,239.75,509.49,NA,1360,90065,NA,00900,4,3
45007000003,45,007,000003,2057,1908,123,13,5,8,0,1670,1549,103,8,4,6,0,126.54,268.92,NA,1360,90065,NA,00900,4,3
45007000004,45,007,000004,2964,1595,1344,9,3,11,2,2098,1284,802,5,1,6,0,158.97,337.84,NA,1360,90065,NA,00900,4,3
45007000005,45,007,000005,3242,1866,1358,2,5,9,2,2292,1496,785,1,4,5,1,173.67,369.08,NA,1360,90065,NA,00900,4,3
45007000006,45,007,000006,4676,1276,3383,9,4,2,2,3481,1081,2386,7,4,2,1,263.77,560.54,NA,1360,90065,NA,00900,4,3
45007000007,45,007,000007,5979,2582,3362,23,6,6,0,4452,2098,2331,13,6,4,0,337.34,716.9,NA,1360,90065,NA,00900,4,3
45007000008,45,007,000008,2425,2282,130,1,2,10,0,1899,1811,80,0,2,6,0,143.89,305.79,NA,1360,90065,NA,00900,4,3
45007000009,45,007,000009,3197,2302,865,23,2,5,0,2452,1878,552,15,2,5,0,185.8,394.84,NA,1360,90065,NA,00900,4,3
45007000010,45,007,000010,1757,1537,177,22,7,14,0,1416,1252,132,16,4,12,0,107.29,228.02,NA,1360,90065,NA,00900,4,3
45007000011,45,007,000011,4214,3907,250,21,9,27,0,3265,3088,139,14,5,19,0,247.4,525.76,NA,1360,90065,NA,00900,4,3
45007000102,45,007,000102,3486,3381,62,28,4,11,0,2597,2524,40,21,4,8,0,196.78,418.19,NA,56365,90429,NA,00780,4,3
45007000103,45,007,000103,3715,3645,50,17,1,2,0,2807,2756,35,13,1,2,0,212.7,452.01,NA,76345,93718,NA,00780,4,3
45007000105,45,007,000105,3199,2831,343,14,4,6,1,2389,2139,235,9,2,4,0,181.02,384.7,NA,NA,93718,NA,00780,4,3
45007000106,45,007,000106,5496,5033,425,13,3,18,4,4189,3869,294,10,2,13,1,317.41,674.55,NA,51180,92626,NA,00870,4,3
45007000107,45,007,000107,5371,3496,1827,25,12,10,1,4039,2773,1234,16,5,10,1,306.05,650.4,NA,55645,92626,NA,00870,4,3
