GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
30041009732,30,041,009732,901,893,0,4,4,0,0,627,621,0,2,4,0,0,232.4,176.43,NA,36400,91428,15820,15850,NA,2,1
30041009733,30,041,009733,780,773,0,0,5,2,0,562,557,0,0,3,2,0,208.31,158.14,NA,NA,92919,23210,23230,NA,2,1
30041009734,30,041,009734,1113,1088,1,0,21,3,0,727,714,1,0,11,1,0,269.47,204.57,NA,NA,91701,13560,13590,NA,2,1
30041009735,30,041,009735,4766,4086,6,75,566,33,0,3483,3099,2,44,313,25,0,1291.01,980.06,NA,35050,91701,13560,13590,NA,2,1
30041009736,30,041,009736,7366,6906,11,60,344,44,1,5253,4985,7,31,200,29,1,1947.08,1478.12,NA,35050,91701,13560,13590,NA,2,1
30041009737,30,041,009737,2012,202,1,23,1785,1,0,1138,155,0,12,970,1,0,421.81,320.22,63925,NA,92814,04440,13590,NA,2,1
30043009822,30,043,009822,5250,5076,4,52,101,12,5,3688,3575,2,34,69,6,2,1208.92,1183.9,NA,8575,90399,04380,15120,NA,1,1
30043009823,30,043,009823,2689,2639,0,31,16,3,0,1913,1881,0,16,13,3,0,627.08,614.1,NA,79900,93822,27810,27840,NA,1,1
30045009708,30,045,009708,497,494,0,2,1,0,0,370,368,0,1,1,0,0,157.27,172.49,NA,NA,91407,12270,12300,NA,2,1
30045009709,30,045,009709,966,954,0,5,4,3,0,722,713,0,4,4,1,0,306.88,336.59,NA,70675,93318,24960,24990,NA,2,1
30045009710,30,045,009710,819,814,0,1,2,2,0,609,605,0,1,2,1,0,258.85,283.91,NA,36700,91785,14390,14430,NA,2,1
30047009950,30,047,009950,952,917,1,13,20,1,0,740,715,1,10,13,1,0,226.4,230.83,NA,NA,90252,15930,03840,NA,1,1
30047009951,30,047,009951,1194,1165,1,18,8,2,0,926,912,1,9,3,1,0,283.31,288.86,NA,NA,90252,15900,21090,NA,1,1
30047009952,30,047,009952,2508,2183,1,14,308,2,0,1900,1686,0,7,207,0,0,581.3,592.68,26650,26226,92751,21060,21090,NA,1,1
30047009953,30,047,009953,5487,4601,5,86,778,12,5,3869,3343,2,38,475,7,4,1183.72,1206.89,26650,58750,92751,21060,21090,NA,1,1
30047009954,30,047,009954,6140,4045,0,171,1909,9,6,4103,2832,0,85,1178,6,2,1255.31,1279.88,26650,64150,92835,22790,22800,NA,1,1
30047009955,30,047,009955,1167,1034,2,20,109,2,0,800,721,2,10,65,2,0,244.76,249.55,26650,13900,90546,06112,06115,NA,1,1
30047009956,30,047,009956,3593,2325,4,80,1181,3,0,2354,1604,0,37,712,1,0,720.2,734.3,26650,2425,92961,06100,06110,NA,1,1
30049009788,30,049,009788,834,822,0,0,10,2,0,605,594,0,0,9,2,0,215.35,182.01,NA,NA,90105,02430,02450,NA,1,1
30049009789,30,049,009789,1039,1010,0,8,12,8,1,771,758,0,5,5,3,0,274.43,231.94,NA,NA,92100,16800,16810,NA,1,1
30049009790,30,049,009790,1834,1761,1,42,23,5,2,1219,1179,1,15,21,2,1,433.89,366.72,NA,35631,92100,26490,13830,NA,1,1
30049009791,30,049,009791,1205,1162,0,15,28,0,0,937,905,0,8,24,0,0,333.52,281.88,NA,35628,93990,28550,13830,NA,1,1
30049009792,30,049,009792,5067,4818,5,61,160,18,5,3334,3196,1,33,91,10,3,1186.71,1002.99,NA,35600,91722,00005,13830,NA,1,1
30049009793,30,049,009793,7220,6953,11,85,145,25,1,5005,4837,6,43,102,17,0,1781.5,1505.68,NA,35637,91722,00005,13830,NA,1,1
30049009794,30,049,009794,1656,1605,3,14,25,9,0,1193,1155,2,10,22,4,0,424.64,358.9,NA,35637,91722,15480,13830,NA,1,1
30049009795,30,049,009795,6307,6062,5,79,126,35,0,4716,4568,3,41,81,23,0,1678.63,1418.74,NA,35600,91722,00005,13830,NA,1,1
30049009796,30,049,009796,462,428,3,8,3,20,0,461,427,3,8,3,20,0,164.09,138.69,NA,35600,91722,00005,13830,NA,1,1
30049009797,30,049,009797,3642,3489,5,60,73,15,0,2964,2853,2,42,59,8,0,1055.02,891.68,NA,35600,91722,00005,13830,NA,1,1
30049009798,30,049,009798,3811,3569,8,52,153,29,0,2841,2704,4,29,84,20,0,1011.23,854.67,NA,35600,91722,00005,13830,NA,1,1
30049009799,30,049,009799,4009,3886,13,31,59,20,0,3055,2982,8,23,28,14,0,1087.41,919.05,NA,35600,91722,00005,13830,NA,1,1
30049009801,30,049,009801,4095,3951,4,55,64,21,0,3021,2935,3,31,37,15,0,1075.3,908.82,NA,35600,91722,00005,13830,NA,1,1
30049009802,30,049,009802,6314,6081,5,66,133,26,3,4229,4092,0,29,91,16,1,1505.28,1272.23,NA,35634,91722,09560,13830,NA,1,1
