GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,school,cd_1980,cd_1990
48007009501,48,007,009501,4017,3466,21,298,17,212,3,3215,2863,10,213,16,112,1,466.42,773.37,NA,27888,91420,NA,08550,19,27
48007009502,48,007,009502,1403,1306,7,76,9,4,1,1207,1138,4,54,6,4,1,175.11,290.34,NA,62804,93295,NA,08550,5,14
48007009503,48,007,009503,4143,2766,56,1098,23,197,3,3014,2187,43,670,19,94,1,437.26,725.02,NA,62804,93295,NA,08550,5,14
48007009504,48,007,009504,3657,2185,127,1189,17,126,13,2540,1635,82,745,11,61,6,368.5,611,NA,62804,93295,NA,08550,5,14
48007009505,48,007,009505,4672,3583,90,927,29,35,8,3410,2734,78,552,18,22,6,494.71,820.27,NA,3600,93295,NA,08550,5,14
48009000201,48,009,000201,2082,2035,5,33,6,3,0,1468,1434,4,22,5,3,0,337.02,478.17,NA,40756,91815,NA,23400,4,13
48009000202,48,009,000202,2588,2534,5,30,19,0,0,1892,1854,2,23,13,0,0,434.36,616.28,NA,34532,91815,NA,23400,4,13
48009000203,48,009,000203,3303,3164,1,126,11,1,0,2381,2286,1,86,7,1,0,546.62,775.56,NA,3696,90130,NA,08610,4,13
48011009501,48,011,009501,568,553,0,11,4,0,0,394,383,0,7,4,0,0,74.53,169.05,NA,15196,90740,NA,14250,4,13
48011009502,48,011,009502,1453,1398,0,44,5,5,1,1065,1031,0,26,3,4,1,201.47,456.95,NA,15196,90745,NA,14250,4,13
48013009601,48,013,009601,4700,2074,48,2551,7,14,6,3168,1509,28,1607,7,11,6,545.07,654.65,NA,58280,93070,NA,35190,6,28
48013009602,48,013,009602,8041,3645,10,4337,19,15,15,5337,2662,9,2629,18,9,10,918.26,1102.86,NA,45288,93120,NA,28650,6,28
48013009603,48,013,009603,3401,568,0,2814,2,0,17,2185,441,0,1729,1,0,14,375.94,451.52,NA,59084,93120,NA,35520,6,28
48013009604,48,013,009604,7786,4858,24,2846,15,22,21,5270,3532,18,1682,11,17,10,906.74,1089.01,NA,58280,93070,NA,35190,6,28
48013009605,48,013,009605,1990,586,5,1397,0,0,2,1339,444,5,888,0,0,2,230.38,276.7,NA,14404,90695,NA,13710,6,28
48013009606,48,013,009606,4615,2463,21,2119,3,7,2,3142,1770,15,1347,3,5,2,540.6,649.27,NA,38116,91955,NA,24960,6,28
48015001601,48,015,001601,1917,1340,282,288,7,0,0,1369,1004,186,177,2,0,0,205.18,375.56,NA,76240,94070,NA,44470,5,14
48015001602,48,015,001602,4066,2509,802,734,9,11,1,2889,1910,543,423,6,6,1,432.98,792.54,NA,66464,93490,NA,39630,5,14
48015001603,48,015,001603,4594,3714,252,612,5,7,4,3271,2723,152,384,5,5,2,490.23,897.33,NA,66464,93490,NA,39630,5,3
48015001604,48,015,001604,2484,2212,181,87,4,0,0,1932,1743,128,59,2,0,0,289.55,530.01,NA,NA,94165,NA,09810,5,3
48015001605,48,015,001605,6771,5350,1039,352,21,8,1,5058,4127,705,206,13,6,1,758.06,1387.56,NA,7432,90250,NA,09810,5,3
48017009501,48,017,009501,6246,3689,117,2418,8,12,2,4269,2785,80,1390,6,6,2,650.9,1172.33,NA,49968,92685,NA,31890,10,19
48017009502,48,017,009502,818,495,0,322,1,0,0,545,366,0,178,1,0,0,83.1,149.67,NA,NA,93670,NA,42730,10,19
48019009801,48,019,009801,4838,4117,8,663,36,12,2,3611,3134,4,433,28,10,2,452.83,1221.3,NA,5528,90195,NA,09360,13,21
48019009802,48,019,009802,1817,1705,6,95,10,1,0,1391,1320,2,63,6,0,0,174.44,470.46,NA,NA,92500,NA,30030,13,21
48019009803,48,019,009803,2345,2074,8,239,11,11,2,1744,1553,4,168,8,10,1,218.7,589.85,NA,40576,90195,NA,09360,13,21
48019009804,48,019,009804,1562,1380,1,175,5,1,0,1308,1167,0,135,5,1,0,164.03,442.39,NA,40576,90195,NA,09360,13,21
48021009501,48,021,009501,4888,3952,292,605,16,17,6,3428,2855,189,356,13,11,4,732.74,653.84,NA,NA,91200,29760,18360,1,14
48021009502,48,021,009502,5350,2286,1024,2006,18,7,9,3697,1746,686,1244,11,3,7,790.24,705.15,NA,23044,91200,NA,18360,1,14
48021009503,48,021,009503,5082,3789,735,507,17,28,6,3643,2799,509,303,10,19,3,778.69,694.85,NA,80350,90655,NA,09570,1,14
48021009504,48,021,009504,5155,3513,889,710,18,22,3,3760,2658,617,456,12,16,1,803.7,717.16,NA,5864,90210,NA,09570,1,14
48021009505,48,021,009505,6436,4878,424,1052,46,25,11,4740,3598,331,742,43,21,5,1013.18,904.08,NA,12334,90210,29760,09570,1,14
48021009506,48,021,009506,2915,2524,190,187,11,2,1,2163,1913,136,104,7,2,1,462.34,412.56,NA,68456,93600,NA,40550,1,14
48021009507,48,021,009507,3530,2410,609,497,4,4,6,2605,1875,453,270,4,2,1,556.82,496.86,NA,68456,93600,NA,40550,1,14
48021009508,48,021,009508,4907,3313,188,1369,12,17,8,3206,2321,112,747,9,10,7,685.29,611.5,NA,50200,90655,NA,09570,1,14
48023009501,48,023,009501,728,662,7,56,3,0,0,562,520,6,35,1,0,0,154.94,150.65,NA,66968,93535,NA,39780,4,13
48023009502,48,023,009502,3657,3186,173,278,6,13,1,2844,2574,102,150,6,11,1,784.06,762.35,NA,66968,93525,NA,39780,4,13
48025009501,48,025,009501,2191,1222,6,953,3,0,7,1551,913,6,627,3,0,2,341.83,356.16,NA,NA,93025,34410,34770,5,15
48025009502,48,025,009502,5764,3409,66,2233,15,28,13,4130,2610,58,1420,11,22,9,910.23,948.39,NA,7192,90240,34410,09720,5,15
48025009503,48,025,009503,5367,2460,175,2658,20,41,13,3732,1876,121,1682,16,30,7,822.51,856.99,NA,7192,90240,NA,09720,5,15
48025009504,48,025,009504,2305,734,117,1435,2,10,7,1578,559,86,922,1,6,4,347.78,362.36,NA,7192,90240,NA,09720,5,15
48025009505,48,025,009505,7396,2383,301,4562,18,119,13,4756,1683,167,2804,13,80,9,1048.2,1092.14,NA,7192,90240,NA,09720,5,15
48025009506,48,025,009506,2112,1003,25,1068,3,2,11,1463,766,17,669,2,2,7,322.44,335.95,NA,NA,93585,NA,40410,5,15
48027000201,48,027,000201,4304,3873,58,351,9,9,4,3003,2727,47,210,9,7,3,323.4,491.15,NA,73748,91110,NA,43260,2,5
48027000202,48,027,000202,5676,5068,109,450,15,27,7,4186,3819,68,267,12,17,3,450.8,684.63,NA,49392,92835,NA,09860,2,5
48027000203,48,027,000203,2119,1668,19,409,7,10,6,1463,1177,14,256,7,7,2,157.55,239.28,NA,72176,93855,NA,09860,2,5
48027000204,48,027,000204,3907,2732,558,582,15,16,4,2828,2060,371,373,10,13,1,304.55,462.52,NA,72176,93855,NA,42330,2,5
48027000205,48,027,000205,3333,2426,304,588,3,10,2,2425,1865,187,363,2,7,1,261.15,396.61,NA,72176,93855,NA,42330,2,5
48027000206,48,027,000206,2578,2122,135,308,8,4,1,1943,1655,81,195,8,3,1,209.25,317.78,NA,72176,93855,NA,42330,2,5
48027000208,48,027,000208,3318,434,2425,447,6,2,4,2237,354,1624,250,3,2,4,240.91,365.86,NA,72176,93855,NA,42330,2,5
48027000209,48,027,000209,2157,914,878,339,9,10,7,1734,812,674,226,8,9,5,186.74,283.6,NA,72176,93855,NA,42330,2,5
48027000210,48,027,000210,4984,3399,723,815,26,16,5,3851,2810,483,519,20,15,4,414.72,629.84,NA,72176,93855,NA,42330,2,5
48027000211,48,027,000211,5048,4005,349,628,20,42,4,3873,3215,217,389,18,32,2,417.09,633.43,NA,72176,93855,NA,42330,2,5
48027000214,48,027,000214,2606,2311,15,261,5,14,0,1824,1643,13,155,4,9,0,196.43,298.32,NA,43066,93855,NA,07470,2,5
48027000215,48,027,000215,4703,3481,272,908,11,18,13,3071,2438,127,481,8,12,5,330.72,502.27,NA,7492,90255,NA,09860,2,5
48027000217,48,027,000217,4330,3907,82,283,19,37,2,3156,2889,57,162,15,31,2,339.88,516.17,NA,7492,90255,NA,09860,2,5
48027000218,48,027,000218,3973,3355,141,391,43,37,6,2762,2383,83,237,28,31,0,297.44,451.73,NA,51708,92030,NA,25660,2,5
48027000220,48,027,000220,5082,3760,621,554,30,115,2,3538,2718,367,337,20,95,1,381.01,578.65,NA,32312,92030,NA,25660,2,5
48027000222,48,027,000222,2858,1501,902,350,12,93,0,2057,1162,600,220,9,66,0,221.52,336.43,NA,39148,92030,NA,25660,2,5
48027000223,48,027,000223,3728,1841,1193,540,24,125,5,2601,1373,784,331,17,93,3,280.11,425.4,NA,39148,92030,NA,25660,2,5
48027000224,48,027,000224,7039,3503,2014,990,20,499,13,4651,2514,1201,567,12,355,2,500.87,760.68,NA,39148,92030,NA,25660,2,5
48027000225,48,027,000225,5640,3670,1079,619,26,244,2,4081,2777,692,404,19,188,1,439.49,667.45,NA,39148,92030,NA,25660,2,5
48027000226,48,027,000226,4976,2321,1527,844,16,259,9,3415,1767,924,518,14,189,3,367.77,558.53,NA,39148,92030,NA,25660,2,5
48027000227,48,027,000227,325,129,117,64,3,10,2,236,109,76,37,3,10,1,25.42,38.6,NA,39148,92030,NA,25660,2,5
48027000229,48,027,000229,4752,2408,1350,765,23,198,8,3351,1809,871,489,21,158,3,360.88,548.06,NA,39148,92030,NA,25660,2,5
48027000230,48,027,000230,3874,2562,580,497,23,210,2,2702,1898,325,307,17,155,0,290.98,441.92,NA,39148,92030,NA,25660,2,5
48027000232,48,027,000232,17021,8699,5366,2238,90,594,34,12108,6473,3698,1407,79,433,18,1303.93,1980.28,NA,26736,91365,NA,25660,2,5
48027000233,48,027,000233,3561,3098,112,243,21,85,2,2461,2165,72,149,14,59,2,265.03,402.5,NA,NA,93680,NA,25660,2,5
48027000234,48,027,000234,8533,7174,313,993,27,23,3,6216,5385,212,578,23,15,3,669.41,1016.64,NA,62924,93630,NA,38580,2,5
48027020701,48,027,020701,1525,746,370,398,6,2,3,1145,632,262,241,5,2,3,123.31,187.27,NA,72176,93855,NA,42330,2,5
48027020702,48,027,020702,1895,731,441,696,2,16,9,1365,600,308,439,2,12,4,147,223.25,NA,72176,93855,NA,42330,2,5
48027021201,48,027,021201,1706,1369,147,147,4,37,2,1356,1110,112,105,3,25,1,146.03,221.78,NA,72176,93855,NA,42330,2,5
48027021202,48,027,021202,3723,2892,408,345,15,57,6,2685,2177,238,212,13,43,2,289.15,439.14,NA,72176,93855,NA,42330,2,5
48027021203,48,027,021203,3656,3188,151,257,9,51,0,2764,2449,110,164,7,34,0,297.66,452.06,NA,72176,93855,NA,42330,2,5
48027021301,48,027,021301,6954,5327,850,639,17,115,6,4876,3922,496,363,12,78,5,525.1,797.48,NA,72176,93855,NA,42330,2,5
48027021302,48,027,021302,2837,2647,43,111,4,32,0,2188,2060,32,74,2,20,0,235.63,357.85,NA,72176,93855,NA,42330,2,5
48027021601,48,027,021601,5191,3127,643,1372,12,23,14,3800,2381,531,850,10,20,8,409.23,621.5,NA,7492,90255,NA,09860,2,5
48027021602,48,027,021602,1879,1266,129,442,7,34,1,1433,998,107,290,5,32,1,154.32,234.37,NA,7492,90255,NA,09860,2,5
48027021901,48,027,021901,3446,2658,301,342,21,115,9,2504,1974,192,224,15,93,6,269.66,409.53,NA,32312,92030,NA,25660,2,5
48027021902,48,027,021902,5565,4549,423,385,20,186,2,3815,3182,250,239,15,128,1,410.84,623.95,NA,32312,92030,NA,25660,2,5
48027022101,48,027,022101,6817,3517,1934,983,36,342,5,4728,2591,1237,618,25,255,2,509.17,773.27,NA,39148,92030,NA,25660,2,5
48027022102,48,027,022102,5781,2910,1935,574,30,329,3,3886,2057,1226,358,19,224,2,418.49,635.56,NA,39148,92030,NA,25660,2,5
48027022801,48,027,022801,3513,1548,1319,469,32,136,9,2512,1192,863,322,24,106,5,270.52,410.84,NA,39148,92030,NA,25660,2,5
48027022802,48,027,022802,2210,974,706,429,13,84,4,1611,763,484,282,12,69,1,173.49,263.48,NA,39148,92030,NA,25660,2,5
48027023101,48,027,023101,8404,4209,2384,1127,32,641,11,5916,3108,1549,768,24,462,5,637.1,967.57,NA,39148,92030,NA,25660,2,5
48027023102,48,027,023102,5561,2889,1551,822,21,271,7,3698,2010,978,501,14,193,2,398.24,604.81,NA,39148,92030,NA,25660,2,5
48029001101,48,029,001101,2608,930,338,1303,6,24,7,2507,914,334,1223,6,23,7,385.25,417.33,NA,65000,93410,NA,38730,12,20
48029001102,48,029,001102,1162,114,273,762,9,2,2,860,99,229,523,5,2,2,132.16,143.16,NA,65000,93410,NA,38730,12,28
48029001103,48,029,001103,4924,346,597,3939,10,0,32,2947,266,392,2261,8,0,20,452.86,490.57,NA,65000,93410,NA,38730,12,28
48029001104,48,029,001104,1064,286,17,755,0,4,2,856,253,11,587,0,3,2,131.54,142.49,NA,65000,93410,NA,38730,12,28
48029001105,48,029,001105,2921,69,11,2813,1,11,16,1540,35,5,1481,1,7,11,236.65,256.36,NA,65000,93410,NA,38730,12,20
48029001106,48,029,001106,6018,510,575,4883,15,24,11,4836,484,554,3758,13,18,9,743.14,805.02,NA,65000,93410,NA,38730,12,20
48029001107,48,029,001107,1632,132,51,1437,2,5,5,1227,127,38,1052,2,4,4,188.55,204.25,NA,65000,93410,NA,38730,12,20
48029001108,48,029,001108,2584,600,98,1826,7,41,12,2074,565,93,1374,6,28,8,318.71,345.25,NA,65000,93410,NA,38730,12,20
48029001109,48,029,001109,675,144,50,473,1,5,2,523,136,29,351,1,4,2,80.37,87.06,NA,65000,93410,NA,38730,12,20
48029001110,48,029,001110,2442,432,206,1740,11,50,3,1728,380,148,1158,10,29,3,265.54,287.65,NA,65000,93410,NA,38730,12,20
48029001203,48,029,001203,6502,5801,11,651,13,24,2,5255,4708,11,505,11,19,1,807.53,874.77,NA,1600,93410,NA,07590,13,21
48029001204,48,029,001204,4592,4141,40,390,5,11,5,3534,3186,29,303,5,9,2,543.07,588.29,NA,72296,93410,NA,07590,13,21
48029001206,48,029,001206,5815,4308,390,1006,17,92,2,4729,3660,270,720,11,67,1,726.7,787.21,NA,65000,93410,NA,07590,13,21
48029001207,48,029,001207,7851,4647,262,2870,14,49,9,6124,3972,168,1921,13,42,8,941.07,1019.43,NA,65000,93410,NA,07590,13,21
48029001208,48,029,001208,6421,5733,105,531,10,41,1,5239,4725,77,402,7,28,0,805.07,872.11,NA,65000,93410,NA,32940,13,21
48029001210,48,029,001210,6004,4289,217,1393,15,79,11,4601,3457,141,925,12,58,8,707.03,765.9,NA,65000,93410,NA,32940,13,20
48029001213,48,029,001213,5061,4177,279,513,18,68,6,4302,3649,214,371,17,49,2,661.08,716.13,NA,79672,93410,NA,32940,15,21
48029001217,48,029,001217,7059,5597,309,976,23,149,5,5282,4298,218,637,18,108,3,811.68,879.26,NA,74408,93410,NA,39480,15,21
48029001301,48,029,001301,3897,126,1533,2195,4,4,35,2774,103,1234,1408,4,4,21,426.28,461.77,NA,65000,93410,NA,38730,12,20
48029001302,48,029,001302,1720,48,974,683,10,0,5,1188,37,776,365,6,0,4,182.56,197.76,NA,65000,93410,NA,38730,12,28
48029001303,48,029,001303,3374,162,1066,2124,8,4,10,2270,141,845,1269,5,4,6,348.83,377.87,NA,65000,93410,NA,38730,12,28
48029001304,48,029,001304,7037,445,2436,4129,6,11,10,4668,375,1808,2463,5,10,7,717.33,777.06,NA,65000,93410,NA,38730,15,28
48029001305,48,029,001305,4918,134,3349,1420,0,10,5,3203,101,2300,795,0,3,4,492.2,533.19,NA,65000,93410,NA,38730,12,28
48029001306,48,029,001306,4543,106,3226,1198,8,1,4,3189,74,2488,617,8,0,2,490.05,530.85,NA,65000,93410,NA,38730,12,28
48029001308,48,029,001308,3918,335,3240,322,5,8,8,2890,304,2395,179,5,7,0,444.1,481.08,NA,65000,93410,NA,38730,12,28
48029001309,48,029,001309,3906,660,2015,1136,7,87,1,2645,582,1273,720,6,63,1,406.45,440.3,NA,65000,93410,NA,38730,12,28
48029001310,48,029,001310,5026,1182,2979,838,8,16,3,3806,1107,2127,547,8,14,3,584.86,633.56,NA,65000,93410,NA,38730,12,28
48029001311,48,029,001311,2986,144,2244,595,2,1,0,2055,118,1597,337,2,1,0,315.79,342.08,NA,65000,93410,NA,38730,15,28
48029001312,48,029,001312,2928,821,1207,891,3,2,4,2017,695,776,539,3,2,2,309.95,335.76,NA,65000,93410,NA,38730,15,28
48029001313,48,029,001313,4960,1915,1758,1259,15,12,1,3804,1661,1286,834,13,9,1,584.56,633.23,NA,65000,93410,NA,38730,15,28
48029001314,48,029,001314,5129,2120,1574,1374,8,44,9,3417,1484,1018,869,8,33,5,525.09,568.81,NA,65000,93410,NA,17850,15,28
48029001317,48,029,001317,4040,2788,549,543,24,129,7,2456,1696,345,310,14,88,3,377.41,408.84,NA,66128,93410,NA,39480,15,28
48029001318,48,029,001318,6132,4771,431,870,15,21,24,4397,3519,306,529,13,18,12,675.68,731.94,NA,64172,93410,NA,17850,15,28
48029001401,48,029,001401,1887,120,77,1672,1,10,7,1315,115,63,1128,1,7,1,202.07,218.9,NA,65000,93410,NA,38730,12,28
48029001402,48,029,001402,3205,465,42,2677,1,1,19,2238,400,22,1805,1,1,9,343.91,372.55,NA,65000,93410,NA,38730,12,28
48029001403,48,029,001403,3590,428,51,3074,2,20,15,2459,365,48,2022,2,12,10,377.87,409.34,NA,65000,93410,NA,38730,12,28
48029001404,48,029,001404,3750,707,116,2921,1,5,0,2609,611,87,1906,1,4,0,400.92,434.31,NA,65000,93410,NA,38730,12,28
48029001405,48,029,001405,3864,1094,166,2591,3,3,7,2764,920,141,1694,3,3,3,424.74,460.11,NA,65000,93410,NA,38730,15,28
48029001406,48,029,001406,2378,292,157,1915,3,4,7,1615,250,107,1248,3,3,4,248.18,268.84,NA,65000,93410,NA,38730,15,28
48029001407,48,029,001407,4266,1532,144,2562,4,7,17,3274,1396,121,1735,4,6,12,503.11,545,NA,65000,93410,NA,38730,12,28
48029001408,48,029,001408,5158,1392,61,3665,5,21,14,3443,1162,38,2218,5,13,7,529.08,573.14,NA,65000,93410,NA,38730,12,28
48029001409,48,029,001409,1851,640,34,1170,6,1,0,1340,552,24,760,3,1,0,205.92,223.06,NA,65000,93410,NA,38730,12,28
48029001410,48,029,001410,2996,846,222,1915,3,0,10,2055,723,133,1189,3,0,7,315.79,342.08,NA,65000,93410,NA,38730,12,28
48029001411,48,029,001411,7360,2672,672,3956,10,42,8,5366,2248,438,2637,7,33,3,824.59,893.25,NA,65000,93410,NA,38730,12,28
48029001412,48,029,001412,6996,2564,466,3907,12,31,16,4868,2109,308,2408,12,21,10,748.06,810.35,NA,65000,93410,NA,38730,12,28
48029001413,48,029,001413,5273,2260,975,1989,10,22,17,3685,1767,644,1244,6,14,10,566.27,613.42,NA,65000,93410,NA,17850,15,28
48029001414,48,029,001414,8590,4139,375,3995,19,45,17,6236,3316,245,2621,15,30,9,958.28,1038.07,NA,65000,93410,NA,38730,15,28
48029001415,48,029,001415,830,570,152,83,2,21,2,559,378,106,56,2,16,1,85.9,93.05,NA,65000,93410,NA,38730,15,28
48029001416,48,029,001416,987,208,36,733,0,6,4,595,149,23,418,0,3,2,91.43,99.05,NA,65000,93410,NA,17850,15,28
48029001417,48,029,001417,2937,1931,44,942,12,8,0,2044,1390,32,605,10,7,0,314.1,340.25,NA,65000,93410,NA,17850,15,28
48029001418,48,029,001418,2847,1432,11,1381,8,1,14,1940,1034,11,880,8,1,6,298.12,322.94,NA,23272,93640,NA,17850,15,28
48029001419,48,029,001419,4050,3344,36,655,8,5,2,2887,2432,32,408,8,5,2,443.64,480.58,NA,65000,93640,NA,17850,15,28
48029001501,48,029,001501,5797,272,23,5464,5,4,29,4031,231,18,3753,3,4,22,619.44,671.02,NA,65000,93410,NA,38730,12,28
48029001502,48,029,001502,1572,367,8,1188,2,3,4,1197,326,7,855,2,3,4,183.94,199.26,NA,65000,93410,NA,38730,12,28
48029001503,48,029,001503,4690,404,9,4263,8,4,2,3179,303,1,2866,5,3,1,488.51,529.19,NA,65000,93410,NA,38730,12,28
48029001504,48,029,001504,4502,186,2,4294,2,3,15,3173,162,2,2992,2,3,12,487.59,528.19,NA,65000,93410,NA,38730,12,28
48029001505,48,029,001505,8814,241,55,8483,1,2,32,5891,185,49,5636,1,2,18,905.26,980.64,NA,65000,93410,NA,22470,12,28
48029001506,48,029,001506,4607,270,6,4314,9,1,7,3136,232,2,2888,8,1,5,481.91,522.03,NA,65000,93410,NA,22470,12,28
48029001507,48,029,001507,6071,755,5,5261,10,14,26,4070,638,2,3397,9,10,14,625.43,677.51,NA,65000,93410,NA,22470,12,28
48029001508,48,029,001508,3002,581,90,2314,2,7,8,1753,466,56,1221,2,4,4,269.38,291.81,NA,65000,93410,NA,22470,15,28
48029001509,48,029,001509,5853,1405,10,4397,14,7,20,4138,1207,7,2890,14,6,14,635.88,688.83,NA,65000,93410,NA,22470,12,28
48029001510,48,029,001510,3499,444,10,3031,4,2,8,2307,352,7,1938,3,2,5,354.51,384.03,NA,65000,93410,NA,22470,12,28
48029001511,48,029,001511,7605,419,20,7129,4,15,18,5119,352,17,4723,3,9,15,786.63,852.13,NA,65000,93410,NA,22470,12,28
48029001512,48,029,001512,8641,566,42,8004,0,16,13,5379,438,35,4886,0,12,8,826.59,895.41,NA,65000,93410,NA,40680,15,28
48029001513,48,029,001513,8544,1147,54,7296,9,23,15,5554,889,27,4601,7,17,13,853.48,924.54,NA,65000,93410,NA,22470,15,28
48029001514,48,029,001514,4446,797,2,3605,2,13,27,2929,640,2,2258,2,8,19,450.1,487.57,NA,65000,93410,NA,22470,15,28
48029001515,48,029,001515,2451,816,8,1591,5,18,13,1724,678,7,1015,4,11,9,264.93,286.98,NA,65000,93410,NA,22470,15,28
48029001516,48,029,001516,7000,2576,27,4351,12,28,6,4984,2114,20,2810,9,25,6,765.89,829.66,NA,65000,93410,NA,22470,15,28
48029001517,48,029,001517,6782,1582,13,5168,4,6,9,4530,1221,9,3287,1,6,6,696.12,754.08,NA,65000,93410,NA,22470,15,28
48029001518,48,029,001518,976,272,42,639,9,7,7,677,205,23,435,6,4,4,104.03,112.7,NA,65000,93410,NA,22470,15,28
48029001519,48,029,001519,2845,193,15,2614,7,2,14,1815,137,11,1649,4,2,12,278.91,302.13,NA,65000,93410,NA,40920,15,28
48029001520,48,029,001520,637,270,13,341,7,3,3,437,198,13,217,5,2,2,67.15,72.74,NA,65000,93410,NA,40920,15,28
48029001521,48,029,001521,3504,1393,19,2060,4,19,9,2362,1037,14,1287,4,14,6,362.97,393.19,NA,65000,93410,NA,40740,15,28
48029001522,48,029,001522,4584,1910,21,2623,9,4,17,3031,1384,17,1606,8,3,13,465.77,504.55,NA,65000,93640,NA,40920,15,28
48029001601,48,029,001601,6266,121,3,6122,0,0,20,3839,86,2,3740,0,0,11,589.94,639.06,NA,65000,93410,NA,38730,12,20
48029001602,48,029,001602,2846,178,1,2658,0,8,1,2065,157,1,1902,0,4,1,317.33,343.75,NA,65000,93410,NA,38730,12,28
48029001603,48,029,001603,4972,441,0,4502,3,8,18,3580,398,0,3163,2,6,11,550.14,595.94,NA,65000,93410,NA,38730,12,28
48029001604,48,029,001604,5348,355,5,4975,2,4,7,3698,303,5,3383,0,3,4,568.27,615.59,NA,65000,93410,NA,38730,12,20
48029001605,48,029,001605,8745,237,22,8441,4,12,29,5567,192,11,5330,3,10,21,855.48,926.71,NA,65000,93410,NA,38730,12,20
48029001606,48,029,001606,5757,106,0,5635,0,4,12,3610,69,0,3529,0,2,10,554.75,600.94,NA,65000,93410,NA,18150,12,20
