GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
31055003402,31,055,003402,2496,2378,7,86,16,9,0,1837,1766,3,51,12,5,0,408.71,507.7,NA,37000,92237,NA,NA,74820,2,3
31055005901,31,055,005901,2720,549,2124,15,24,0,8,1770,416,1327,10,14,0,3,393.8,489.18,NA,37000,92237,NA,NA,74820,2,3
31055005902,31,055,005902,2589,306,2232,34,12,0,5,1770,230,1513,19,8,0,0,393.8,489.18,NA,37000,92237,NA,NA,74820,2,3
31055006101,31,055,006101,2723,925,1719,34,30,5,10,1683,692,950,19,17,4,1,374.45,465.14,NA,37000,92237,NA,NA,74820,2,3
31055006102,31,055,006102,4538,2317,2103,61,22,21,14,2968,1689,1220,34,12,10,3,660.35,820.28,NA,37000,92237,NA,NA,74820,2,3
31055006202,31,055,006202,5364,4155,1025,111,38,30,5,3679,2968,615,51,29,13,3,818.54,1016.78,NA,37000,92237,NA,NA,74820,2,3
31055006301,31,055,006301,2843,1331,1481,15,4,8,4,1902,1029,858,10,3,2,0,423.17,525.66,NA,37000,92237,NA,NA,74820,2,3
31055006302,31,055,006302,4219,2041,2073,42,18,43,2,3026,1555,1404,28,14,25,0,673.25,836.31,NA,37000,92237,NA,NA,74820,2,3
31055006303,31,055,006303,2835,2082,636,58,19,30,10,1994,1565,365,34,10,17,3,443.64,551.09,NA,37000,92237,NA,NA,74820,2,3
31055006501,31,055,006501,6655,6384,155,63,13,38,2,5117,4937,105,40,5,29,1,1138.47,1414.2,NA,37000,92237,NA,NA,74820,2,3
31055006502,31,055,006502,5003,3911,984,51,22,29,6,3656,2953,637,33,9,22,2,813.42,1010.42,NA,37000,92237,NA,NA,74820,2,3
31055006601,31,055,006601,6817,6464,176,88,23,63,3,5519,5241,149,58,19,51,1,1227.91,1525.3,NA,37000,92237,NA,NA,78660,2,3
31055006602,31,055,006602,5196,4977,99,58,12,46,4,4432,4262,79,45,8,38,0,986.07,1224.89,NA,37000,92237,NA,NA,78660,2,3
31055006701,31,055,006701,3631,3517,31,35,3,45,0,2971,2888,23,25,2,33,0,661.01,821.1,NA,37000,92237,NA,NA,78660,2,3
31055006702,31,055,006702,4873,4702,28,51,5,87,0,3948,3819,20,40,5,64,0,878.38,1091.12,NA,37000,92237,NA,NA,74820,2,3
31055006801,31,055,006801,5950,5632,154,61,17,79,7,4716,4506,94,51,9,54,2,1049.26,1303.38,NA,37000,92237,NA,NA,78660,2,3
31055006802,31,055,006802,3973,3799,80,53,6,35,0,3009,2909,34,36,4,26,0,669.47,831.61,NA,37000,92237,NA,NA,78660,2,3
31055006901,31,055,006901,5477,5358,20,60,4,35,0,4096,4022,9,38,3,24,0,911.31,1132.02,NA,37000,92237,NA,NA,78660,2,3
31055006902,31,055,006902,6953,6802,25,62,13,51,0,5266,5172,14,42,11,27,0,1171.62,1455.38,NA,37000,92237,NA,NA,78660,2,3
31055007001,31,055,007001,3018,2809,92,80,8,29,0,2637,2476,66,64,5,26,0,586.7,728.8,NA,37000,92237,NA,NA,74820,2,3
31055007002,31,055,007002,3576,3489,11,58,4,14,0,2885,2817,11,43,4,10,0,641.88,797.34,NA,37000,92237,NA,NA,74820,2,3
31055007003,31,055,007003,2538,2404,0,93,19,14,8,1844,1765,0,51,15,9,4,410.27,509.63,NA,37000,92237,NA,NA,74820,2,3
31055007303,31,055,007303,2800,2738,27,25,8,1,1,2107,2064,24,15,2,1,1,468.78,582.32,NA,37000,91000,NA,NA,74820,2,3
31055007304,31,055,007304,1631,1440,152,20,3,16,0,1240,1106,112,11,3,8,0,275.89,342.7,NA,37000,92237,NA,NA,74820,2,3
31055007305,31,055,007305,3492,3187,215,33,5,49,3,2587,2382,152,23,4,26,0,575.58,714.98,NA,37000,92237,NA,NA,74820,2,3
31055007306,31,055,007306,5719,5334,231,97,15,34,8,3986,3751,142,57,12,24,0,886.84,1101.62,NA,37000,93240,NA,NA,74820,2,3
31055007307,31,055,007307,2582,2531,19,16,13,3,0,1872,1845,11,8,7,1,0,416.5,517.37,NA,37000,91535,28800,NA,03990,2,3
31055007399,31,055,007399,4,4,0,0,0,0,0,4,4,0,0,0,0,0,0.89,1.11,NA,37000,92237,NA,NA,74820,2,3
31055007403,31,055,007403,4601,4354,102,63,7,73,2,3841,3648,74,53,7,58,1,854.58,1061.55,NA,37000,92237,NA,NA,74820,2,3
31055007404,31,055,007404,6294,6103,69,55,6,61,0,4668,4534,48,39,6,41,0,1038.58,1290.11,NA,37000,92237,NA,NA,74820,2,3
31055007405,31,055,007405,1257,986,165,72,14,15,5,550,483,43,13,2,8,1,122.37,152.01,NA,6015,91880,NA,NA,73740,2,3
31055007406,31,055,007406,5760,5622,41,49,5,43,0,4342,4250,30,32,4,26,0,966.05,1200.01,NA,37000,92237,NA,NA,73740,2,3
31055007407,31,055,007407,3380,3262,26,38,5,49,0,2629,2545,18,30,4,32,0,584.92,726.58,NA,37000,92237,NA,NA,74820,2,3
31055007408,31,055,007408,4654,4458,52,79,10,49,6,3277,3175,25,45,5,26,1,729.09,905.67,NA,37000,92237,NA,NA,74820,2,3
31055007409,31,055,007409,2570,2475,15,57,4,19,0,1789,1725,11,39,2,12,0,398.03,494.43,NA,37000,92237,NA,NA,73740,2,3
31055007411,31,055,007411,5626,5427,35,119,10,31,4,4135,3997,28,83,6,18,3,919.99,1142.8,NA,40605,90735,NA,NA,75900,2,3
31055007415,31,055,007415,9065,8283,520,130,26,100,6,6612,6125,324,83,19,60,1,1471.09,1827.38,NA,37000,92237,NA,NA,74820,2,3
31055007418,31,055,007418,10513,10174,52,156,20,107,4,6576,6399,23,80,14,59,1,1463.08,1817.43,NA,37000,91990,NA,NA,73740,2,3
31055007419,31,055,007419,6877,6601,36,117,26,97,0,4499,4334,21,70,14,60,0,1000.98,1243.4,NA,37000,92237,NA,NA,73740,2,3
31055007420,31,055,007420,5656,5552,25,56,2,21,0,4224,4159,16,40,2,7,0,939.79,1167.4,NA,37000,92237,NA,NA,73740,2,3
31055007421,31,055,007421,11702,11065,190,257,26,151,13,8444,8016,127,172,22,106,1,1878.69,2333.69,NA,37000,92237,NA,NA,73740,2,3
31055007422,31,055,007422,8344,7800,177,188,22,149,8,6195,5810,125,137,16,105,2,1378.32,1712.13,NA,37000,92237,NA,NA,75900,2,3
31055007423,31,055,007423,8641,8142,304,66,24,97,8,6358,6034,185,50,18,69,2,1414.58,1757.18,NA,37000,92237,NA,NA,74820,2,3
31055007424,31,055,007424,3057,2904,82,41,7,23,0,2447,2327,70,25,6,19,0,544.43,676.29,NA,37000,92237,NA,NA,74820,2,3
31055007425,31,055,007425,7844,7441,191,103,17,92,0,5280,5042,119,57,11,51,0,1174.74,1459.25,NA,37000,91880,NA,NA,74820,2,3
31055007426,31,055,007426,6224,6048,57,66,5,48,0,3760,3647,35,44,5,29,0,836.56,1039.16,NA,NA,91880,NA,NA,73740,2,3
31055007427,31,055,007427,5447,5297,41,47,11,51,0,3401,3315,27,26,4,29,0,756.68,939.94,NA,NA,91880,NA,NA,73740,2,3
31055007428,31,055,007428,7785,7576,43,63,8,94,1,5038,4910,24,43,6,54,1,1120.9,1392.37,NA,37000,91990,NA,NA,73740,2,3
31055007429,31,055,007429,3593,3459,25,60,3,46,0,2168,2103,13,27,1,24,0,482.36,599.18,NA,37000,92237,NA,NA,73740,2,3
31055007501,31,055,007501,5057,4976,9,51,10,11,0,3681,3642,3,26,7,3,0,278,528,NA,50020,92395,26580,NA,78030,2,3
31055007502,31,055,007502,5210,5119,18,54,13,6,0,3516,3462,8,31,11,4,0,782.27,971.73,NA,15080,90505,13290,NA,70110,2,3
31055007503,31,055,007503,3531,3500,4,8,3,15,1,2383,2366,2,7,2,6,0,530.19,658.6,NA,45560,90505,NA,NA,70110,2,3
31057009623,31,057,009623,2582,2559,0,15,3,4,1,1939,1928,0,6,3,2,0,14,68,NA,4230,90210,08040,05070,00077,1,1
31059009916,31,059,009916,2906,2880,2,10,7,4,3,2177,2162,2,7,4,2,0,181,129,NA,16340,16375,74790,NA,00078,3,1
31059009917,31,059,009917,4197,4134,11,25,26,0,1,3045,3017,1,15,11,0,1,193,257,NA,18405,18440,06090,NA,70860,3,1
31061009646,31,061,009646,1700,1687,6,4,3,0,0,1274,1266,4,2,2,0,0,114,159,NA,7870,34790,13740,NA,71880,1,1
31061009647,31,061,009647,2238,2221,0,4,7,6,0,1741,1729,0,2,5,5,0,129,172,NA,17530,5525,76110,NA,00065,1,1
31063009611,31,063,009611,3101,3062,1,19,4,8,7,2238,2220,1,10,2,4,1,346,617,NA,11825,90960,39120,NA,73600,1,1
31065009637,31,065,009637,3803,3760,1,23,16,3,0,2919,2898,1,9,10,1,0,95,284,NA,1780,90075,69990,NA,03090,1,1
31065009638,31,065,009638,1724,1704,1,14,2,3,0,1300,1293,0,6,1,0,0,57,83,NA,3495,91375,69990,NA,00014,1,1
31065009838,31,065,009838,26,26,0,0,0,0,0,18,18,0,0,0,0,0,49,107,NA,NA,90845,69990,NA,75090,1,1
31067009946,31,067,009946,2382,2366,1,5,8,2,0,1742,1731,1,3,5,2,0,45,51,NA,240,275,NA,NA,02760,3,2
