GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
34013000042,34,013,000042,4125,63,3915,113,24,5,5,2909,50,2760,76,15,4,4,499.51,634.34,NA,51000,51000,NA,NA,11340,4,10
34013000043,34,013,000043,2497,46,2392,53,2,0,4,1779,41,1707,28,1,0,2,305.47,387.93,NA,51000,51000,NA,NA,11340,4,10
34013000044,34,013,000044,2252,31,2086,127,3,4,1,1605,29,1482,87,2,4,1,275.6,349.99,NA,51000,51000,NA,NA,11340,4,10
34013000045,34,013,000045,4055,25,3967,57,2,3,1,2840,24,2775,35,2,3,1,487.66,619.3,NA,51000,51000,NA,NA,11340,4,10
34013000046,34,013,000046,4273,23,3999,109,3,137,2,3023,14,2820,72,3,113,1,519.08,659.2,NA,51000,51000,NA,NA,11340,4,10
34013000047,34,013,000047,5728,45,5548,108,4,20,3,4178,43,4038,74,3,19,1,717.41,911.06,NA,51000,51000,NA,NA,11340,4,10
34013000049,34,013,000049,4377,78,4169,100,7,14,9,3209,60,3060,70,3,11,5,551.02,699.76,NA,51000,51000,NA,NA,11340,4,10
34013000050,34,013,000050,1229,6,1162,51,4,2,4,843,5,798,33,3,2,2,144.75,183.83,NA,51000,51000,NA,NA,11340,4,10
34013000051,34,013,000051,2594,15,2534,33,8,4,0,1913,11,1875,20,3,4,0,328.48,417.15,NA,51000,51000,NA,NA,11340,4,10
34013000052,34,013,000052,1453,5,1364,78,1,5,0,1059,5,987,61,1,5,0,181.84,230.93,NA,51000,51000,NA,NA,11340,4,10
34013000053,34,013,000053,2766,33,2664,61,5,1,2,1983,33,1899,43,5,1,2,340.5,432.42,NA,51000,51000,NA,NA,11340,4,10
34013000054,34,013,000054,3971,40,3760,158,3,3,7,2683,30,2546,97,2,3,5,460.7,585.06,NA,51000,51000,NA,NA,11340,4,10
34013000055,34,013,000055,697,1,655,38,2,1,0,473,1,448,21,2,1,0,81.22,103.14,NA,51000,51000,NA,NA,11340,4,10
34013000056,34,013,000056,843,3,823,15,2,0,0,568,3,556,7,2,0,0,97.53,123.86,NA,51000,51000,NA,NA,11340,4,10
34013000057,34,013,000057,1993,89,934,965,2,2,1,1272,68,624,576,1,2,1,218.42,277.38,NA,51000,51000,NA,NA,11340,4,10
34013000058,34,013,000058,2015,14,1717,277,1,4,2,1289,13,1104,168,0,3,1,221.34,281.08,NA,51000,51000,NA,NA,11340,4,10
34013000059,34,013,000059,1667,14,1182,464,5,2,0,1108,9,812,283,2,2,0,190.26,241.61,NA,51000,51000,NA,NA,11340,4,10
34013000060,34,013,000060,1207,7,1161,33,5,0,1,966,7,925,28,5,0,1,165.87,210.65,NA,51000,51000,NA,NA,11340,4,10
34013000062,34,013,000062,2887,9,2801,60,16,1,0,1897,9,1831,45,11,1,0,325.74,413.66,NA,51000,51000,NA,NA,11340,4,10
34013000063,34,013,000063,3323,20,3049,225,9,18,2,2308,14,2153,123,4,12,2,396.31,503.29,NA,51000,51000,NA,NA,11340,4,10
34013000064,34,013,000064,592,23,483,63,4,15,4,466,23,380,46,2,14,1,80.02,101.62,NA,51000,51000,NA,NA,11340,4,10
34013000065,34,013,000065,45,1,38,6,0,0,0,44,1,37,6,0,0,0,7.56,9.59,NA,51000,51000,NA,NA,11340,4,10
34013000066,34,013,000066,3224,22,2860,323,8,6,5,2191,18,2009,150,6,4,4,376.22,477.77,NA,51000,51000,NA,NA,11340,4,10
34013000067,34,013,000067,3570,84,2061,1392,10,2,21,2595,69,1577,918,10,2,19,445.59,565.87,NA,51000,51000,NA,NA,11340,4,10
34013000068,34,013,000068,2911,742,670,1473,7,16,3,2074,582,481,988,7,13,3,356.13,452.26,NA,51000,51000,NA,NA,11340,4,11
34013000069,34,013,000069,3064,1861,56,1087,2,11,47,2330,1449,40,795,1,8,37,400.09,508.08,NA,51000,51000,NA,NA,11340,4,11
34013000070,34,013,000070,3317,2199,71,981,0,43,23,2569,1705,48,763,0,35,18,441.13,560.2,NA,51000,51000,NA,NA,11340,4,11
34013000071,34,013,000071,2629,1754,11,854,0,6,4,2094,1411,7,666,0,6,4,359.56,456.62,NA,51000,51000,NA,NA,11340,4,11
34013000072,34,013,000072,3241,2135,11,1059,0,7,29,2505,1646,10,818,0,7,24,430.14,546.25,NA,51000,51000,NA,NA,11340,4,11
34013000073,34,013,000073,3464,2044,21,1387,0,2,10,2661,1561,16,1077,0,2,5,456.92,580.26,NA,51000,51000,NA,NA,11340,4,11
34013000074,34,013,000074,1626,1040,18,560,4,2,2,1254,818,17,413,4,0,2,215.33,273.45,NA,51000,51000,NA,NA,11340,4,11
34013000076,34,013,000076,2633,1755,18,789,0,1,70,2068,1373,13,628,0,1,53,355.1,450.95,NA,51000,51000,NA,NA,11340,4,11
34013000077,34,013,000077,2485,1742,3,680,1,36,23,2010,1412,3,544,0,31,20,345.14,438.3,NA,51000,51000,NA,NA,11340,4,11
34013000078,34,013,000078,2699,1481,38,1169,0,2,9,2133,1160,31,934,0,2,6,366.26,465.13,NA,51000,51000,NA,NA,11340,4,11
34013000079,34,013,000079,4087,2255,96,1676,1,36,23,3129,1711,64,1308,0,29,17,537.28,682.32,NA,51000,51000,NA,NA,11340,4,11
34013000080,34,013,000080,1749,319,587,779,4,39,21,1404,257,523,572,4,33,15,241.08,306.16,NA,51000,51000,NA,NA,11340,4,10
34013000081,34,013,000081,3325,84,2902,274,14,49,2,2776,75,2433,209,12,45,2,476.67,605.34,NA,51000,51000,NA,NA,11340,4,10
34013000082,34,013,000082,1375,5,1304,61,2,1,2,973,3,923,43,1,1,2,167.07,212.17,NA,51000,51000,NA,NA,11340,4,10
34013000083,34,013,000083,764,33,535,190,2,3,1,611,33,421,151,2,3,1,104.92,133.24,NA,51000,51000,NA,NA,11340,4,10
34013000084,34,013,000084,1104,143,624,313,1,21,2,889,142,512,215,1,17,2,152.65,193.86,NA,51000,51000,NA,NA,11340,4,10
34013000085,34,013,000085,2634,650,1346,304,18,284,32,2270,632,1066,249,16,278,29,389.78,495,NA,51000,51000,NA,NA,11340,4,11
