GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school,cd_1980,cd_1990
12009000601,12,009,000601,6879,5780,966,76,36,20,1,5217,4512,602,56,30,17,0,768.92,1299.13,NA,45775,93419,00150,9,15
12009000602,12,009,000602,5287,5008,74,130,11,58,6,3969,3778,57,89,9,33,3,584.98,988.35,NA,71900,93419,00150,9,15
12009000603,12,009,000603,4637,4123,326,122,28,32,6,3393,3079,202,71,17,24,0,500.09,844.92,NA,45775,93419,00150,9,15
12009000604,12,009,000604,4796,4220,422,110,18,26,0,3670,3335,232,74,14,15,0,540.91,913.9,NA,71900,93419,00150,9,15
12009000605,12,009,000605,4546,4007,370,96,29,43,1,3466,3084,255,70,21,36,0,510.85,863.1,NA,71900,93419,00150,9,15
12009000606,12,009,000606,5146,4103,835,164,21,23,0,3856,3178,536,106,17,19,0,568.33,960.21,NA,71900,93419,00150,9,15
12009000607,12,009,000607,3110,1051,1991,45,14,9,0,2098,796,1256,30,12,4,0,309.22,522.44,NA,71900,93419,00150,9,15
12009000608,12,009,000608,455,422,4,19,1,9,0,419,391,4,18,1,5,0,61.76,104.34,NA,71900,93419,00150,9,15
12009000609,12,009,000609,3166,2939,138,67,8,14,0,2621,2449,98,54,8,12,0,386.3,652.68,NA,71900,93419,00150,9,15
12009000610,12,009,000610,6741,6199,210,228,20,81,3,5362,5002,136,164,10,48,2,790.3,1335.23,NA,71900,93419,00150,9,15
12009000611,12,009,000611,5072,4754,102,131,25,57,3,4037,3797,80,102,17,41,0,595.01,1005.28,NA,71900,93419,00150,9,15
12009000612,12,009,000612,6677,6284,109,182,22,77,3,5201,4941,64,135,15,46,0,766.57,1295.14,NA,71900,93419,00150,9,15
12009000622,12,009,000622,1675,1610,9,33,5,14,4,1367,1321,5,25,5,9,2,201.48,340.41,NA,13150,90624,00150,9,15
12009000623,12,009,000623,7229,5784,1169,181,30,58,7,5410,4543,655,139,24,47,2,797.37,1347.19,NA,13150,90624,00150,9,15
12009000624,12,009,000624,6583,5962,385,140,29,66,1,4952,4532,246,102,22,49,1,729.87,1233.14,NA,13150,90624,00150,9,15
12009000625,12,009,000625,4493,2250,2170,44,22,6,1,3338,1881,1411,25,17,4,0,491.98,831.22,NA,13225,90624,00150,9,15
12009000626,12,009,000626,4266,905,3275,64,6,13,3,2748,691,2002,41,6,8,0,405.02,684.3,NA,13150,90624,00150,9,15
12009000627,12,009,000627,1181,699,428,36,5,13,0,942,592,310,27,5,8,0,138.84,234.57,NA,13150,90624,00150,9,15
12009000628,12,009,000628,3367,3176,68,62,16,44,1,2820,2679,50,49,14,28,0,415.63,702.23,NA,61500,90624,00150,9,15
12009000629,12,009,000629,4753,3234,1331,114,11,61,2,3598,2587,884,77,10,39,1,530.3,895.97,NA,61500,90624,00150,9,15
12009000630,12,009,000630,2726,2464,178,48,13,23,0,2005,1847,105,30,10,13,0,295.51,499.28,NA,61500,90624,00150,9,15
12009000631,12,009,000631,9306,8133,787,228,20,133,5,7261,6456,531,158,18,96,2,1070.19,1808.12,NA,61500,90624,00150,9,15
12009000642,12,009,000642,5635,5213,188,154,31,47,2,4751,4446,122,114,26,41,2,610.18,1033.77,NA,43975,92106,00150,9,15
12009000644,12,009,000644,5388,5047,91,167,13,69,1,4258,4008,50,131,13,55,1,546.86,926.5,NA,43975,92106,00150,9,15
12009000645,12,009,000645,4801,4513,54,160,22,50,2,3783,3575,39,118,17,34,0,485.86,823.14,NA,43975,92106,00150,9,15
12009000646,12,009,000646,7104,6836,53,125,24,65,1,5982,5786,37,90,19,49,1,768.28,1301.63,NA,76500,92106,00150,9,15
12009000647,12,009,000647,4480,4202,62,134,11,67,4,3908,3710,39,99,8,49,3,501.91,850.34,NA,43975,92106,00150,9,15
12009000648,12,009,000648,2655,2442,96,65,13,39,0,2161,2028,53,42,9,29,0,277.54,470.21,NA,43975,92106,00150,9,15
12009000662,12,009,000662,2681,2575,11,69,8,18,0,2257,2171,7,54,8,17,0,332.66,562.03,NA,33375,91573,00150,9,15
12009000664,12,009,000664,4869,4624,50,112,17,65,1,4118,3931,36,86,15,49,1,606.94,1025.46,NA,33450,91573,00150,9,15
12009000665,12,009,000665,2178,2071,12,55,14,25,1,1748,1668,10,42,8,20,0,257.63,435.28,NA,33450,91573,00150,9,15
12009000666,12,009,000666,5020,4763,48,113,8,87,1,3916,3737,32,83,5,58,1,577.17,975.15,NA,64400,91573,00150,9,15
12009000667,12,009,000667,4803,4500,52,157,11,82,1,3808,3577,32,123,10,66,0,561.25,948.26,NA,64400,91573,00150,9,15
12009000668,12,009,000668,3965,2948,556,293,11,152,5,2271,1706,316,154,7,88,0,334.72,565.52,NA,67725,91573,00150,9,15
12009000669,12,009,000669,6350,5945,97,163,17,128,0,5274,4981,63,118,13,99,0,777.33,1313.32,NA,67725,91573,00150,9,15
12009000671,12,009,000671,2296,1673,325,225,6,64,3,1685,1251,239,139,6,50,0,248.35,419.6,NA,NA,91573,00150,9,15
12009000681,12,009,000681,5378,5166,23,149,10,30,0,4669,4503,20,114,8,24,0,688.16,1162.66,NA,13175,90611,00150,9,15
12009000682,12,009,000682,3202,3067,9,86,8,32,0,2807,2702,9,68,7,21,0,769.71,1261.15,NA,13175,90611,00150,9,15
12009000683,12,009,000683,2888,2798,11,57,6,16,0,2733,2648,11,52,6,16,0,749.42,1227.91,NA,13175,90611,00150,9,15
12009000684,12,009,000684,2350,2224,23,64,5,34,0,2023,1928,18,46,5,26,0,554.73,908.91,NA,13175,90611,00150,9,15
12009000685,12,009,000685,4844,4558,41,162,38,44,1,4239,4016,33,128,29,32,1,1162.39,1904.54,NA,10250,90611,00150,9,15
12009000686,12,009,000686,3748,3393,109,154,36,51,5,3209,2944,73,114,34,42,2,472.97,799.1,NA,10250,90611,00150,9,15
12009000691,12,009,000691,4276,4045,24,105,5,97,0,3325,3157,16,82,5,65,0,490.07,827.98,NA,44275,92132,00150,9,15
12009000692,12,009,000692,2730,2566,31,99,5,26,3,2249,2123,25,75,5,21,0,331.48,560.04,NA,44275,92132,00150,9,15
12009000693,12,009,000693,2665,2500,25,75,23,42,0,2116,1993,14,57,19,33,0,311.87,526.92,NA,44275,92132,00150,9,15
12009000694,12,009,000694,4291,4165,13,78,8,27,0,3225,3144,8,50,3,20,0,475.33,803.08,NA,44275,92132,00150,9,15
12009000695,12,009,000695,3755,3569,32,115,17,21,1,2966,2818,21,93,15,18,1,437.15,738.59,NA,44275,92132,00150,9,15
12009000696,12,009,000696,1300,1223,13,34,14,16,0,1124,1063,10,27,10,14,0,165.66,279.9,NA,44275,92132,00150,9,15
12009000697,12,009,000697,2650,2148,395,87,3,16,1,1968,1677,220,55,2,14,0,290.06,490.07,NA,44275,92132,00150,9,15
12009000701,12,009,000701,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0.44,0.75,NA,NA,93224,00150,9,15
12009000711,12,009,000711,939,902,1,20,11,5,0,676,651,1,14,7,3,0,99.63,168.34,NA,71900,93419,00150,9,15
12009000712,12,009,000712,1810,1700,38,48,7,16,1,1316,1249,26,28,4,9,0,193.96,327.71,NA,NA,90624,00150,9,15
12009062101,12,009,062101,12983,11128,1234,403,55,163,0,9259,7786,1023,289,44,117,0,1364.67,2305.66,NA,58700,90624,00150,9,15
12009062102,12,009,062102,6468,6095,204,84,29,50,6,5131,4858,151,61,20,39,2,756.25,1277.71,NA,65525,90624,00150,9,15
12009062103,12,009,062103,6054,5489,351,124,19,69,2,4397,4026,236,78,14,43,0,648.07,1094.93,NA,13150,90624,00150,9,15
12009064101,12,009,064101,5640,5353,55,136,10,86,0,4690,4477,46,100,8,59,0,602.34,1020.5,NA,54425,92106,00150,9,15
12009064121,12,009,064121,6880,6284,197,216,17,166,0,5266,4874,103,165,15,109,0,676.32,1145.83,NA,43975,92106,00150,9,15
12009064122,12,009,064122,7949,7306,162,326,19,131,5,6213,5744,120,230,14,102,3,797.94,1351.89,NA,43975,92106,00150,9,15
12009064301,12,009,064301,4114,3622,234,155,17,83,3,3112,2825,114,97,13,62,1,399.68,677.14,NA,43975,92106,00150,9,15
12009064302,12,009,064302,5859,4979,581,165,11,123,0,4448,3872,365,115,7,89,0,571.26,967.84,NA,43975,92106,00150,9,15
12009064901,12,009,064901,5056,4395,145,280,8,222,6,4169,3629,104,228,7,196,5,535.43,907.13,NA,43975,92106,00150,9,15
12009064902,12,009,064902,4100,1919,1919,102,11,147,2,3326,1731,1369,86,9,129,2,427.16,723.71,NA,43975,92106,00150,9,15
12009065001,12,009,065001,2212,2137,12,43,6,14,0,1704,1655,6,29,6,8,0,218.85,370.77,NA,35800,92106,00150,9,15
12009065021,12,009,065021,3857,3719,29,76,8,24,1,3242,3129,22,61,8,21,1,416.37,705.43,NA,76500,92106,00150,9,15
12009065022,12,009,065022,2720,2663,15,23,3,16,0,2351,2304,13,16,2,16,0,301.94,511.55,NA,76500,92106,00150,9,15
12009065101,12,009,065101,5534,3195,1984,240,8,104,3,4327,2753,1282,196,8,87,1,555.72,941.51,NA,43975,92106,00150,9,15
12009065121,12,009,065121,5908,4556,698,421,15,215,3,4559,3672,434,283,12,156,2,585.52,991.99,NA,54000,92587,00150,9,15
