GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
41003000011,41,003,000011,8825,7290,112,251,67,1093,12,8019,6677,89,204,52,988,9,2225.73,2024.67,NA,15800,90680,NA,NA,03480,4,1
41003000101,41,003,000101,5767,5563,13,96,30,64,1,4189,4065,6,58,24,36,0,1162.69,1057.66,NA,52900,92142,NA,NA,01120,4,1
41003000102,41,003,000102,3466,3308,13,77,30,35,3,2359,2276,5,42,18,17,1,654.76,595.61,NA,275,92176,NA,NA,09600,3,5
41003000103,41,003,000103,3303,3205,2,39,32,23,2,2362,2306,0,21,19,15,1,655.59,596.37,NA,NA,93077,01950,08430,01200,3,5
41003000104,41,003,000104,3509,3323,6,125,38,16,1,2524,2399,4,90,19,11,1,700.55,637.27,NA,49600,93009,08400,08430,03480,3,5
41003000105,41,003,000105,3176,3017,5,84,45,21,4,2221,2135,3,42,28,11,2,616.45,560.77,NA,57450,90680,NA,NA,09600,3,5
41005000201,41,005,000201,3830,3694,14,51,13,57,1,2969,2869,11,35,11,43,0,781.8,839.03,NA,40550,92261,NA,NA,07230,2,2
41005000202,41,005,000202,5654,5450,12,92,15,83,2,4529,4371,9,73,13,61,2,1192.58,1279.88,NA,40550,92261,NA,NA,07230,2,2
41005000206,41,005,000206,5430,5198,24,102,24,76,6,3838,3702,13,56,17,50,0,1010.62,1084.61,NA,80150,92261,NA,NA,13170,4,1
41005000207,41,005,000207,2784,2682,8,56,13,25,0,1957,1893,4,31,13,16,0,515.32,553.04,NA,80150,92261,NA,NA,13170,4,1
41005000208,41,005,000208,3732,3581,13,71,31,36,0,3138,3018,9,54,23,34,0,826.3,886.79,NA,48650,92261,NA,NA,08830,2,4
41005000209,41,005,000209,3709,3458,43,108,31,69,0,2785,2635,19,57,19,55,0,733.35,787.03,NA,48650,92261,NA,NA,08830,2,4
41005000210,41,005,000210,4342,4137,18,57,13,116,1,3310,3162,10,41,10,87,0,871.59,935.39,NA,48650,92261,NA,NA,08830,2,4
41005000211,41,005,000211,5302,4974,25,106,26,166,5,3940,3717,19,68,15,119,2,1037.48,1113.43,NA,48650,92261,NA,NA,08830,2,4
41005000212,41,005,000212,3812,3637,13,91,19,51,1,3165,3058,6,54,13,34,0,833.41,894.42,NA,53900,92261,NA,NA,08830,2,4
41005000213,41,005,000213,5546,5142,19,204,34,143,4,4160,3902,7,128,22,99,2,1095.41,1175.6,NA,53900,92261,NA,NA,08830,4,1
41005000214,41,005,000214,4305,4023,27,118,26,111,0,3276,3093,20,66,20,77,0,862.64,925.79,NA,54325,92261,NA,NA,08830,4,1
41005000215,41,005,000215,4175,3931,3,115,14,112,0,3185,3016,2,79,11,77,0,838.67,900.07,NA,54325,92261,NA,NA,08830,4,4
41005000217,41,005,000217,4893,4610,27,130,26,100,0,3816,3623,13,87,20,73,0,1004.83,1078.39,NA,37400,92261,NA,NA,09330,4,1
41005000218,41,005,000218,8691,8278,47,159,56,143,8,6565,6294,24,102,36,103,6,1728.7,1855.25,NA,54325,92261,NA,NA,08830,4,1
41005000219,41,005,000219,2761,2619,5,78,15,43,1,2015,1923,4,48,11,28,1,530.59,569.43,NA,29000,92261,NA,NA,05610,4,1
41005000220,41,005,000220,6203,5846,31,147,37,142,0,4475,4264,19,77,19,96,0,1178.36,1264.62,NA,29000,92261,NA,NA,05610,4,1
41005000223,41,005,000223,6802,6486,30,112,78,96,0,4765,4588,11,66,45,55,0,1254.72,1346.57,NA,55200,92261,NA,NA,09330,4,1
41005000224,41,005,000224,3898,3689,14,108,48,38,1,2926,2794,10,64,29,29,0,770.47,826.88,NA,55200,92261,NA,NA,09330,4,1
41005000225,41,005,000225,6856,6555,19,151,42,89,0,4888,4709,7,86,33,53,0,1287.11,1381.33,NA,55200,92261,NA,NA,09330,4,1
41005000226,41,005,000226,8658,8361,16,139,53,89,0,6131,5958,9,76,41,47,0,1614.42,1732.6,NA,55200,92261,02640,02670,09330,4,1
41005000228,41,005,000228,3443,3318,2,78,22,19,4,2917,2825,2,60,13,15,2,768.1,824.33,NA,82800,93536,02640,02670,NA,4,1
41005000229,41,005,000229,11034,9944,8,869,51,155,7,7937,7268,4,534,36,93,2,2089.97,2242.97,NA,10750,90442,02640,02670,NA,4,1
41005000230,41,005,000230,7031,6752,17,167,38,57,0,4932,4727,13,129,30,33,0,1298.69,1393.77,NA,NA,90272,02760,02670,09330,4,1
41005000231,41,005,000231,5507,5339,18,59,41,50,0,3946,3845,13,36,24,28,0,1039.06,1115.13,NA,NA,92618,NA,NA,10320,4,1
41005000232,41,005,000232,8328,8050,21,102,65,89,1,5953,5783,13,62,43,51,1,1567.54,1682.3,NA,NA,92261,03900,06000,08830,4,4
41005000233,41,005,000233,4734,4549,9,76,34,66,0,3465,3342,3,48,29,43,0,912.4,979.2,NA,NA,92788,02250,06000,04700,4,4
41005000235,41,005,000235,5914,5671,16,167,38,20,2,4303,4155,10,101,24,11,2,1133.07,1216.01,NA,NA,91088,10890,10920,04700,4,1
41005000236,41,005,000236,3655,3507,12,98,26,11,1,2604,2514,9,52,21,8,0,685.69,735.88,NA,NA,91088,03060,08340,04700,4,1
41005000237,41,005,000237,4499,4312,11,126,21,28,1,3257,3148,8,64,19,17,1,857.63,920.42,NA,NA,92040,08610,08340,09330,4,1
41005000238,41,005,000238,7081,6514,16,466,40,44,1,4992,4598,7,328,30,28,1,1314.49,1410.72,NA,NA,93587,08760,08340,NA,4,1
41005000239,41,005,000239,5349,5008,5,252,54,30,0,3625,3421,2,145,37,20,0,954.54,1024.41,NA,49450,91955,08310,08340,NA,4,1
41005000240,41,005,000240,2489,2372,6,82,19,10,0,1703,1636,3,48,14,2,0,448.43,481.26,NA,NA,91955,02550,08340,03270,4,1
41005000241,41,005,000241,4586,4423,2,77,50,32,2,3163,3068,0,51,31,13,0,832.88,893.85,NA,NA,90595,08310,08340,03270,4,1
41005000242,41,005,000242,5089,4723,80,191,56,36,3,3542,3311,59,104,40,25,3,932.68,1000.96,78650,23800,91088,13140,10920,04700,4,1
41005020301,41,005,020301,7857,7285,62,163,22,314,11,6003,5604,43,110,16,222,8,1580.71,1696.43,NA,40550,92261,NA,NA,07230,2,2
41005020302,41,005,020302,3197,3012,23,57,22,82,1,2442,2319,16,38,16,52,1,643.03,690.1,NA,40550,92261,NA,NA,07230,2,2
41005020401,41,005,020401,5112,4865,8,125,24,86,4,3679,3534,6,81,14,42,2,968.75,1039.67,NA,40550,92261,NA,NA,07230,2,2
41005020402,41,005,020402,7537,7209,17,104,17,190,0,5299,5114,9,62,13,101,0,1395.33,1497.48,NA,40550,92261,NA,NA,07230,2,2
41005020501,41,005,020501,2309,2234,9,25,6,35,0,1646,1591,4,18,6,27,0,433.42,465.15,NA,80150,92261,NA,NA,13170,4,1
41005020502,41,005,020502,10156,9589,76,187,36,259,9,7217,6881,45,110,25,154,2,1900.38,2039.5,NA,80150,92261,NA,NA,07230,4,1
41005021601,41,005,021601,4221,3870,43,120,64,118,6,3045,2822,26,71,46,77,3,801.81,860.51,NA,NA,92261,NA,NA,08830,2,4
41005021602,41,005,021602,4109,3815,22,100,35,136,1,3098,2896,16,68,24,93,1,815.77,875.48,NA,48650,92261,NA,NA,08830,2,4
41005022101,41,005,022101,6329,6032,15,102,43,136,1,4623,4427,12,60,32,92,0,1217.33,1306.44,NA,54325,92261,NA,NA,08830,4,1
41005022102,41,005,022102,7282,6852,42,162,60,160,6,5475,5189,27,107,41,107,4,1441.68,1547.22,NA,13450,92261,NA,NA,08830,4,1
41005022201,41,005,022201,2913,2700,34,64,33,82,0,2479,2309,25,49,26,70,0,652.77,700.56,NA,59000,92261,NA,NA,08830,4,4
41005022202,41,005,022202,7470,6940,45,105,36,343,1,5375,5035,30,64,26,220,0,1415.35,1518.96,NA,32050,92261,NA,NA,08830,4,4
41005022701,41,005,022701,7429,7007,41,191,75,111,4,5545,5257,29,125,59,74,1,1460.11,1567,NA,82800,93536,02640,02670,13170,4,1
41005022702,41,005,022702,4553,4393,17,61,14,68,0,3325,3205,12,47,12,49,0,875.54,939.63,NA,74950,92261,NA,NA,13170,4,1
41005023401,41,005,023401,4314,4095,4,120,46,48,1,3096,2953,4,72,29,37,1,815.24,874.92,NA,65250,92788,10890,10920,NA,4,4
41005023402,41,005,023402,5574,5289,3,149,65,66,2,3896,3729,2,85,41,39,0,1025.9,1101,NA,65250,92788,10890,10920,NA,4,4
41005024301,41,005,024301,3925,3692,6,178,30,19,0,2863,2727,6,103,17,10,0,753.89,809.07,NA,50235,92023,13140,10920,NA,4,4
41005024302,41,005,024302,4441,4253,9,111,27,38,3,3169,3063,7,57,18,23,1,834.46,895.55,NA,50235,92023,10890,10920,04700,4,4
41007009501,41,007,009501,2985,2829,9,50,39,57,1,2272,2167,4,34,27,39,1,681.02,529.96,NA,3150,90153,NA,NA,01620,1,2
41007009502,41,007,009502,3915,3702,6,91,29,87,0,3044,2883,6,65,21,69,0,912.42,710.03,NA,3150,90153,NA,NA,01620,1,2
41007009503,41,007,009503,3708,3315,60,158,97,75,3,2626,2362,44,89,69,59,3,787.13,612.53,NA,3150,90153,NA,NA,01620,1,2
41007009504,41,007,009504,3084,3004,0,31,25,18,6,2186,2134,0,20,17,12,3,655.24,509.9,NA,3150,90153,NA,NA,03260,1,2
41007009505,41,007,009505,3133,2966,3,39,49,76,0,2229,2124,2,26,34,43,0,668.13,519.93,NA,78900,90153,NA,NA,13080,1,2
41007009506,41,007,009506,2402,2335,2,37,10,16,2,1729,1686,2,21,8,11,1,518.26,403.3,NA,78900,90153,NA,NA,07440,1,2
41007009507,41,007,009507,1600,1573,1,15,7,4,0,1196,1181,0,7,4,4,0,358.5,278.97,NA,28450,90153,NA,NA,11100,1,2
41007009508,41,007,009508,1076,1021,2,30,6,17,0,875,838,2,15,4,16,0,262.28,204.1,NA,65950,92839,NA,NA,11100,1,2
41007009509,41,007,009509,3616,3484,8,58,37,28,1,2761,2664,7,36,32,21,1,827.6,644.02,NA,65950,92839,NA,NA,11100,1,2
41007009510,41,007,009510,1092,1028,0,43,11,9,1,901,858,0,33,6,4,0,270.07,210.16,NA,10850,92839,NA,NA,11100,1,2
41007009511,41,007,009511,1852,1803,5,25,7,11,1,1415,1385,3,13,4,9,1,424.14,330.06,NA,65950,92839,NA,NA,11100,1,2
41007009512,41,007,009512,2780,2686,2,41,33,15,3,1956,1907,2,24,15,7,1,586.3,456.25,NA,NA,91445,NA,NA,06750,1,2
41007009513,41,007,009513,2014,1968,1,28,11,6,0,1507,1478,1,17,6,5,0,451.72,351.52,NA,78900,90153,NA,NA,13080,1,2
41007950199,41,007,950199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3150,90153,NA,NA,01620,1,2
41007950399,41,007,950399,44,42,0,2,0,0,0,44,42,0,2,0,0,0,13.19,10.26,NA,NA,90153,NA,NA,01620,1,2
41009009701,41,009,009701,551,545,0,1,4,1,0,422,417,0,1,3,1,0,124.64,105.72,NA,NA,91819,NA,NA,03260,1,2
41009009702,41,009,009702,5406,5221,4,57,92,32,0,3787,3674,2,39,54,18,0,1118.51,948.7,NA,13750,90544,NA,NA,03260,1,2
41009009703,41,009,009703,4277,4077,2,93,66,35,4,3030,2922,1,49,43,14,1,894.93,759.06,NA,60850,92601,NA,NA,03265,1,2
41009009704,41,009,009704,1983,1921,0,23,19,15,5,1424,1390,0,12,13,7,2,420.59,356.73,NA,NA,91190,NA,NA,03265,1,2
41009009705,41,009,009705,4133,3981,7,68,54,23,0,2863,2772,2,40,34,15,0,845.6,717.22,NA,14750,92703,NA,NA,11720,1,2
41009009706,41,009,009706,4276,4150,9,83,20,13,1,3163,3081,7,46,18,10,1,934.21,792.38,NA,64600,92703,NA,NA,10980,1,2
41009009707,41,009,009707,3709,3521,1,85,58,44,0,2622,2506,1,49,39,27,0,774.42,656.85,NA,64600,92703,NA,NA,11720,1,2
41009009708,41,009,009708,3925,3775,4,60,40,46,0,2864,2788,1,29,25,21,0,845.9,717.47,NA,64600,92703,NA,NA,11720,1,2
41009009711,41,009,009711,3178,3056,2,57,36,26,1,2177,2110,1,29,23,13,1,642.99,545.37,NA,77250,93332,NA,NA,12930,1,2
41009970998,41,009,970998,2754,2593,5,96,37,23,0,1988,1885,4,58,25,16,0,587.17,498.02,NA,65500,92805,NA,NA,10980,1,2
41009971098,41,009,971098,3365,3227,3,61,59,15,0,2421,2343,2,33,32,11,0,715.05,606.49,NA,65500,92805,NA,NA,10980,1,2
41011000001,41,011,000001,5480,5260,3,90,99,28,0,4149,3999,2,57,71,20,0,1150.91,962.93,15360,40650,92159,NA,NA,08820,3,5
41011000002,41,011,000002,2435,2334,7,30,48,15,1,1818,1752,0,24,32,9,1,504.3,421.94,15360,15250,91003,NA,NA,03660,3,5
41011000003,41,011,000003,3507,3331,4,65,47,60,0,2659,2543,2,47,31,36,0,737.59,617.12,15360,53000,90629,NA,NA,08820,3,5
41011000004,41,011,000004,6129,5745,32,171,102,79,0,4446,4205,26,96,71,48,0,1233.29,1031.86,15360,53000,90629,NA,NA,08820,3,5
41011000005,41,011,000005,10223,9428,34,336,291,131,3,7608,7118,15,183,191,100,1,2110.41,1765.73,15360,15250,90629,NA,NA,03660,3,5
41011000006,41,011,000006,2576,2458,2,41,36,36,3,1989,1916,1,22,24,26,0,551.74,461.62,15360,15250,90629,NA,NA,03660,3,5
41011000007,41,011,000007,7327,6868,14,170,176,97,2,5577,5302,9,101,107,56,2,1547.03,1294.36,15360,15250,90629,NA,NA,03660,3,5
41011000008,41,011,000008,2916,2770,1,41,89,15,0,2191,2104,0,23,56,8,0,607.77,508.51,15360,15250,91003,NA,NA,03660,3,5
41011000009,41,011,000009,7771,7384,22,151,165,49,0,5795,5560,10,98,99,28,0,1607.5,1344.95,15360,15350,90646,NA,NA,03390,3,5
41011000010,41,011,000010,5580,5357,9,108,75,27,4,4380,4232,5,67,59,17,0,1214.98,1016.55,15360,3800,90221,NA,NA,01800,3,5
41011000799,41,011,000799,13,13,0,0,0,0,0,13,13,0,0,0,0,0,3.61,3.02,NA,15250,90629,NA,NA,03660,3,5
41011001198,41,011,001198,6316,5931,5,150,210,19,1,4513,4304,2,72,124,11,0,1251.88,1047.41,15360,51050,92074,NA,NA,00640,3,5
41011001298,41,011,001298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,91003,NA,NA,03660,3,5
41013009501,41,013,009501,4676,4478,5,98,73,22,0,3331,3215,1,56,49,10,0,745.71,1032.75,NA,59850,92363,NA,NA,03720,5,3
41013009502,41,013,009502,3574,3391,3,131,47,1,1,2578,2474,1,74,27,1,1,577.14,799.29,NA,59850,92363,NA,NA,03720,5,3
41013009503,41,013,009503,4313,4108,3,133,52,17,0,3178,3060,1,78,31,8,0,711.46,985.31,NA,59850,92363,NA,NA,03720,5,3
41013009504,41,013,009504,1548,1478,0,26,35,7,2,1160,1117,0,14,24,4,1,259.69,359.65,NA,NA,90765,NA,NA,03720,5,3
41015009501,41,015,009501,2881,2758,7,34,65,13,4,2280,2193,4,21,51,10,1,504.26,670.75,15360,59250,92533,01050,05760,10020,3,5
41015009502,41,015,009502,4760,4512,2,101,113,29,3,3773,3607,1,66,78,19,2,834.45,1109.98,15360,29900,91207,05730,05760,10020,3,5
41015009503,41,015,009503,7216,6815,20,140,174,64,3,5498,5263,13,79,96,46,1,1215.96,1617.46,15360,8650,90357,09810,05760,02310,3,5
41015009504,41,015,009504,4470,4282,2,79,92,15,0,3786,3669,2,45,59,11,0,837.33,1113.81,15360,32100,91275,NA,NA,02310,3,5
41015950598,41,015,950598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,90357,NA,NA,06900,3,3
41017009901,41,017,009901,41,39,0,0,2,0,0,27,26,0,0,1,0,0,5.97,7.76,NA,NA,92958,NA,NA,02370,5,3
41017009902,41,017,009902,1152,1094,0,36,3,19,0,808,776,0,17,2,13,0,178.69,232.37,NA,NA,92958,NA,NA,01980,5,3
41017009903,41,017,009903,2292,2221,2,20,38,11,0,1774,1733,1,11,23,6,0,392.31,510.17,NA,NA,92958,NA,NA,01980,5,3
41017009904,41,017,009904,3564,3468,4,46,36,10,0,2774,2703,1,29,33,8,0,613.46,797.75,NA,73225,92958,NA,NA,01980,5,3
41017009905,41,017,009905,3913,3807,0,55,35,16,0,2967,2909,0,26,19,13,0,656.14,853.25,NA,73225,92958,NA,NA,01980,5,3
41017009906,41,017,009906,2985,2885,3,51,33,13,0,2267,2204,3,27,27,6,0,501.34,651.95,NA,67950,92958,NA,NA,11490,5,3
41017009907,41,017,009907,3720,3586,2,91,29,10,2,2736,2663,1,47,20,4,1,605.05,786.82,NA,NA,93247,NA,NA,10350,5,3
41017009908,41,017,009908,3781,3635,0,99,39,8,0,2695,2596,0,61,33,5,0,595.99,775.03,NA,72800,92635,NA,NA,10350,5,3
41017009909,41,017,009909,3279,3106,2,99,46,24,2,2369,2261,1,60,28,17,2,523.89,681.28,NA,61200,92635,NA,NA,10350,5,3
41017009910,41,017,009910,4056,3884,2,102,44,24,0,2939,2841,1,56,29,12,0,649.95,845.2,NA,61200,92635,NA,NA,10350,5,3
41017009911,41,017,009911,4115,4024,2,60,22,6,1,3077,3022,1,34,15,4,1,680.47,884.89,NA,61200,92635,NA,NA,10350,5,3
41017009912,41,017,009912,7804,7595,9,126,40,32,2,5698,5572,5,71,35,13,2,1260.09,1638.64,NA,5800,90306,NA,NA,01980,5,3
41017009913,41,017,009913,4191,4054,11,83,20,22,1,3158,3063,4,58,15,17,1,698.38,908.18,NA,5800,90306,NA,NA,01980,5,3
41017009914,41,017,009914,3293,3163,9,79,29,13,0,2552,2466,4,56,19,7,0,564.36,733.91,NA,5800,90306,NA,NA,01980,5,3
41017009915,41,017,009915,3768,3564,7,124,36,34,3,2855,2713,5,85,28,24,0,631.37,821.04,NA,5800,90306,NA,NA,01980,5,3
41017009916,41,017,009916,3696,3564,2,67,37,26,0,2818,2732,2,42,26,16,0,623.19,810.4,NA,5800,90306,NA,NA,01980,5,3
41017009917,41,017,009917,7080,6822,7,157,38,56,0,5164,5013,4,88,26,33,0,1142,1485.07,NA,5800,90306,NA,NA,01980,5,3
41017009918,41,017,009918,4350,4244,5,60,15,26,0,3006,2945,2,36,10,13,0,664.76,864.47,NA,5800,90306,NA,NA,01980,5,3
41017009919,41,017,009919,4248,4045,10,95,39,55,4,3143,3017,5,54,27,37,3,695.06,903.87,NA,5800,90306,NA,NA,01980,5,3
41017009920,41,017,009920,3630,3503,1,76,28,21,1,2806,2721,1,49,20,15,0,620.53,806.95,NA,19020,90306,NA,NA,01980,5,3
41019000400,41,019,000400,2296,2233,0,30,15,18,0,1690,1646,0,18,13,13,0,357.06,472.79,15360,84600,91547,NA,NA,13650,3,5
41019000500,41,019,000500,8492,8079,13,247,112,39,2,6092,5828,6,150,82,26,0,1287.1,1704.27,15360,71650,90425,NA,NA,11940,3,5
41019000600,41,019,000600,3187,3096,0,55,22,14,0,2350,2291,0,37,13,9,0,496.5,657.43,15360,NA,90425,NA,NA,09120,3,5
41019000700,41,019,000700,4457,4319,3,84,35,16,0,3314,3223,3,57,24,7,0,700.17,927.11,15360,NA,91853,NA,NA,10710,3,5
41019000800,41,019,000800,5711,5513,7,113,27,51,0,4437,4302,5,77,21,32,0,937.43,1241.27,15360,63650,92686,NA,NA,10710,3,5
41019000900,41,019,000900,5341,5074,1,160,62,40,4,4135,3964,1,105,38,25,2,873.63,1156.79,15360,63660,92686,NA,NA,10710,3,5
41019001000,41,019,001000,3021,2804,21,82,89,21,4,2179,2030,18,55,58,15,3,460.37,609.59,NA,NA,92244,NA,NA,05670,3,5
41019001100,41,019,001100,2534,2450,3,28,30,21,2,1857,1804,1,20,20,10,2,392.34,519.51,15360,NA,92244,NA,NA,05670,3,5
41019001200,41,019,001200,7169,6719,20,260,105,63,2,5362,5032,13,187,79,49,2,1132.86,1500.05,15360,63650,92686,NA,NA,10710,3,5
41019001300,41,019,001300,4958,4620,17,180,82,58,1,3640,3427,10,103,64,36,0,769.05,1018.31,15360,63650,92686,NA,NA,10710,3,5
41019001400,41,019,001400,4732,4566,4,72,50,38,2,3556,3454,2,46,32,21,1,751.3,994.81,15360,63650,92686,NA,NA,10710,3,5
41019001500,41,019,001500,5076,4847,8,112,79,29,1,3425,3293,3,59,52,18,0,723.62,958.16,NA,30750,92686,NA,NA,10710,3,5
41019001600,41,019,001600,5397,5125,9,138,91,33,1,3816,3668,4,69,56,19,0,806.23,1067.55,NA,83400,93179,NA,NA,13490,3,5
41019001700,41,019,001700,3587,3489,1,24,62,11,0,2595,2527,1,17,45,5,0,548.26,725.97,15360,NA,93179,NA,NA,13490,3,5
41019001800,41,019,001800,4579,4383,2,107,63,23,1,3233,3129,0,49,42,12,1,683.06,904.45,15360,50950,92057,NA,NA,11610,3,5
41019001900,41,019,001900,3853,3637,2,78,97,39,0,2688,2560,1,43,64,20,0,567.91,751.98,15360,74650,92057,NA,NA,11610,3,5
41019002000,41,019,002000,4680,4432,8,90,123,24,3,3400,3249,5,43,85,15,3,718.34,951.17,15360,11000,92057,NA,NA,11610,3,5
41019010098,41,019,010098,2612,2484,2,59,56,8,3,1981,1903,1,38,36,3,0,418.54,554.2,15360,61300,92652,NA,NA,10410,3,5
41019020098,41,019,020098,4454,4257,2,76,76,43,0,3301,3179,1,54,42,25,0,697.42,923.47,15360,61300,92652,NA,NA,10410,3,5
41019030098,41,019,030098,4093,3937,4,79,58,15,0,2945,2854,3,40,39,9,0,622.21,823.88,15360,20500,91054,NA,NA,04350,3,5
41019210098,41,019,210098,4420,4132,13,151,94,25,5,3193,3032,6,78,60,15,2,674.61,893.26,15360,29350,93060,NA,NA,05640,3,5
41019220098,41,019,220098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019230087,41,019,230087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,91054,NA,NA,10410,3,5
41019230088,41,019,230088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019230089,41,019,230089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019230090,41,019,230090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019230091,41,019,230091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019230092,41,019,230092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019230093,41,019,230093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019230094,41,019,230094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019230095,41,019,230095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019230096,41,019,230096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019230097,41,019,230097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019230098,41,019,230098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,92652,NA,NA,10410,3,5
41019240098,41,019,240098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,90425,NA,NA,10410,3,5
41019250098,41,019,250098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,90425,NA,NA,09120,3,5
41019260098,41,019,260098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,93179,NA,NA,00640,3,5
41021009601,41,021,009601,1717,1668,0,30,10,9,0,1256,1229,0,17,5,5,0,376,502,78650,15000,90612,NA,NA,03330,5,3
41023009601,41,023,009601,2582,2492,5,55,24,6,0,1906,1840,2,43,17,4,0,395.25,671.63,NA,59650,92584,NA,NA,10110,5,3
41023009602,41,023,009602,5271,5103,1,97,62,8,0,3818,3706,1,61,44,6,0,791.75,1345.37,NA,37550,91462,NA,NA,06780,5,3
41025009801,41,025,009801,5240,4796,2,165,241,34,2,3803,3522,1,109,145,24,2,850.01,1380.8,9825,9800,90391,11910,03630,02490,5,3
41025009802,41,025,009802,1820,1748,0,56,11,5,0,1284,1234,0,41,5,4,0,286.99,466.2,9825,NA,90918,03600,03630,02490,5,3
41027009501,41,027,009501,3555,2826,3,574,65,81,6,2542,2032,2,385,49,68,6,615.89,688.32,NA,11600,92431,NA,NA,06510,5,3
41027009502,41,027,009502,4700,3989,5,575,31,92,8,3450,2992,2,359,21,73,3,835.89,934.19,NA,34900,91343,NA,NA,06510,5,3
