GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school,cd_1980,cd_1990
21009009504,21,009,009504,5153,4365,761,14,3,10,0,3961,3401,545,8,2,5,0,722.44,1112.35,31114,91408,02220,7,2
21009009505,21,009,009505,3721,3570,114,7,7,21,2,2944,2831,88,6,6,13,0,536.95,826.75,31114,91408,02220,7,2
21009009506,21,009,009506,5335,5064,236,14,4,12,5,3994,3848,127,9,3,6,1,728.46,1121.62,31114,91408,02220,7,2
21009009507,21,009,009507,3864,3806,48,5,2,3,0,2856,2813,33,5,2,3,0,520.9,802.04,31114,91408,00300,7,2
21009009508,21,009,009508,2774,2735,24,13,2,0,0,2011,1981,18,10,2,0,0,366.78,564.74,NA,93464,00300,7,2
21009009509,21,009,009509,3022,2996,17,9,0,0,0,2234,2215,14,5,0,0,0,407.45,627.36,NA,93496,00300,7,2
21009009510,21,009,009510,2070,2037,21,6,4,2,0,1521,1492,19,5,3,2,0,277.41,427.14,NA,92944,00300,7,2
21011009701,21,011,009701,1780,1610,158,8,3,1,0,1320,1182,128,6,3,1,0,353.43,330.32,69852,93144,00330,1,6
21011009702,21,011,009702,5240,5106,115,10,3,3,3,3986,3895,78,6,3,3,1,1067.26,997.46,58710,92640,00330,1,6
21011009703,21,011,009703,2672,2653,1,13,1,3,1,1947,1936,1,8,0,2,0,521.31,487.22,68160,93056,00330,1,6
21013009601,21,013,009601,3323,3312,2,8,1,0,0,2294,2283,2,8,1,0,0,533.33,645.78,NA,92808,00390,4,5
21013009602,21,013,009602,5783,5666,105,5,0,7,0,4258,4167,84,3,0,4,0,989.93,1198.67,61248,92808,00390,4,5
21013009603,21,013,009603,2218,2214,0,2,2,0,0,1634,1630,0,2,2,0,0,379.88,459.99,NA,92808,00390,4,5
21013009604,21,013,009604,1959,1952,2,5,0,0,0,1412,1408,1,3,0,0,0,328.27,397.49,NA,93456,00390,4,5
21013009605,21,013,009605,2475,2398,54,8,3,12,0,1783,1735,34,5,3,6,0,414.52,501.93,51924,92304,04170,4,5
21013009606,21,013,009606,5286,4923,318,22,13,10,0,3984,3742,215,10,10,7,0,926.23,1121.54,51924,92304,04170,4,5
21013009607,21,013,009607,3238,2957,232,6,5,38,0,2418,2216,171,4,5,22,0,562.15,680.69,51924,92304,04170,4,5
21013009608,21,013,009608,3845,3785,30,15,4,11,0,2756,2714,18,12,3,9,0,640.73,775.84,51924,92304,00390,4,5
21013009609,21,013,009609,2053,2025,15,2,8,3,0,1417,1397,11,2,6,1,0,329.43,398.9,NA,91920,00390,4,5
21013009610,21,013,009610,1326,1273,46,4,1,2,0,1013,961,46,3,1,2,0,235.51,285.17,NA,92864,00390,4,5
21015000701,21,015,000701,6707,6550,57,33,5,59,3,5106,4996,38,23,5,43,1,641.95,1591.7,27982,91272,00510,2,4
21015000702,21,015,000702,7138,6930,64,60,6,72,6,5299,5157,44,42,5,49,2,666.22,1651.87,27982,91272,00510,2,4
21015000704,21,015,000704,5589,5557,10,11,3,8,0,3948,3925,9,10,2,2,0,496.36,1230.72,NA,91680,00510,2,4
21015070301,21,015,070301,3035,2988,14,14,5,14,0,2087,2057,10,9,4,7,0,262.39,650.58,27982,91272,00510,2,4
21015070304,21,015,070304,2972,2927,12,10,7,13,3,2245,2217,8,7,7,6,0,282.25,699.84,27982,91272,00510,2,4
21015070397,21,015,070397,5207,5130,18,18,2,38,1,3586,3538,10,9,2,27,0,450.85,1117.87,27982,91272,00510,2,4
21015070398,21,015,070398,9070,8782,67,103,16,102,0,6229,6041,45,60,10,73,0,783.14,1941.78,27982,91272,00510,2,4
21015070501,21,015,070501,5123,4995,50,40,9,27,2,3393,3304,41,24,6,18,0,426.59,1057.71,11170,90440,00510,2,4
21015070502,21,015,070502,3635,3617,8,4,4,2,0,2478,2467,5,1,3,2,0,311.55,772.47,NA,90440,00510,2,4
21015070601,21,015,070601,1813,1793,1,12,2,5,0,1213,1199,0,8,2,4,0,152.5,378.13,78384,93592,00510,2,4
21015070602,21,015,070602,7300,7196,55,13,26,9,1,5092,5013,48,8,18,5,0,640.19,1587.34,80490,93592,05700,2,4
21017000301,21,017,000301,4559,3634,905,15,4,1,0,3419,2730,673,12,4,0,0,656.56,859.51,59196,92680,04710,6,6
21017000302,21,017,000302,4971,4399,531,17,8,16,0,3620,3240,354,9,7,10,0,695.16,910.04,59196,92680,04710,6,6
21017000303,21,017,000303,2564,2486,50,19,3,4,2,1906,1855,35,11,2,3,0,366.02,479.15,59196,92680,00540,6,6
21017000304,21,017,000304,2349,2287,37,18,1,1,5,1740,1689,31,16,1,1,2,334.14,437.42,59196,92680,00540,6,6
21017000305,21,017,000305,2566,2474,79,9,1,0,3,1889,1819,63,6,1,0,0,362.75,474.88,52302,92328,00540,6,6
21017000306,21,017,000306,2227,2165,56,3,2,1,0,1611,1563,44,1,2,1,0,309.37,404.99,56820,92576,00540,6,6
21019000301,21,019,000301,138,129,4,5,0,0,0,127,118,4,5,0,0,0,30.49,31.97,2368,90104,00150,1,4
21019000302,21,019,000302,1342,1126,205,4,0,2,5,1145,970,167,4,0,2,2,274.86,288.27,2368,90104,00150,1,4
21019000303,21,019,000303,2868,2692,153,2,0,19,2,2249,2132,101,2,0,14,0,539.87,566.23,2368,90104,00150,1,4
21019000304,21,019,000304,2520,2473,26,17,1,3,0,1873,1851,13,6,1,2,0,449.61,471.56,2368,90104,00150,1,4
21019000305,21,019,000305,4581,4524,41,3,3,10,0,3642,3599,30,3,3,7,0,874.26,916.94,2368,90104,00150,1,4
21019000306,21,019,000306,4338,4264,45,13,5,11,0,3446,3396,32,6,3,9,0,827.21,867.59,2368,90104,00150,1,4
21019000307,21,019,000307,3588,3523,55,2,2,5,1,2822,2775,39,2,2,4,0,677.42,710.49,2368,90104,00150,1,4
21019000308,21,019,000308,4256,4153,61,14,7,19,2,3098,3036,38,8,5,11,0,743.67,779.98,2368,90104,00150,1,4
21019000309,21,019,000309,6203,6154,15,13,4,17,0,4779,4744,11,8,4,12,0,1147.19,1203.2,82146,90104,01800,1,4
21019000310,21,019,000310,7907,7147,353,350,25,31,1,6087,5349,347,343,23,24,1,1461.18,1532.51,2368,90112,00620,1,4
21019000311,21,019,000311,7073,7019,11,16,9,16,2,5184,5148,9,12,5,10,0,1244.41,1305.17,NA,90576,00620,1,4
21019000312,21,019,000312,3373,3363,5,0,0,5,0,2452,2445,2,0,0,5,0,588.6,617.34,13420,90632,00620,1,4
21019000313,21,019,000313,2963,2955,3,4,0,1,0,2263,2258,3,1,0,1,0,543.23,569.75,13420,90632,00620,1,4
21021009901,21,021,009901,5279,4688,550,17,2,22,0,4293,3791,475,11,2,14,0,769.15,1146.88,19882,91000,00630,6,6
21021009902,21,021,009902,3857,3454,373,11,2,15,2,2855,2611,226,7,2,8,1,511.51,762.71,19882,91000,00630,6,6
21021009903,21,021,009903,3175,2398,724,32,6,13,2,2425,1895,494,22,4,9,1,434.47,647.84,19882,91000,01440,6,6
21021009904,21,021,009904,3645,3076,540,19,1,8,1,2776,2387,373,13,1,2,0,497.36,741.61,19882,91000,01440,6,6
21021009905,21,021,009905,2245,2088,134,4,0,17,2,1624,1512,101,2,0,9,0,290.96,433.85,19882,91000,00630,6,6
21021009906,21,021,009906,3189,3077,97,10,2,3,0,2373,2290,74,8,0,1,0,425.15,633.95,60258,92744,00630,6,6
21021009907,21,021,009907,4251,4211,23,15,1,1,0,3100,3073,16,9,1,1,0,555.4,828.17,41338,91896,00630,6,6
21023009501,21,023,009501,2524,2502,19,2,1,0,0,1852,1833,16,2,1,0,0,372.85,553.96,2674,90128,00180,6,4
21023009502,21,023,009502,1637,1637,0,0,0,0,0,1190,1190,0,0,0,0,0,239.57,355.94,28630,91304,00660,6,4
21023009503,21,023,009503,3605,3559,28,10,7,1,0,2705,2671,21,6,6,1,0,544.58,809.1,10000,90360,00660,6,4
21025009801,21,025,009801,1335,1320,2,3,6,4,0,935,927,2,1,1,4,0,285.1,207.4,NA,93440,00690,1,5
21025009802,21,025,009802,2234,2227,3,2,2,0,0,1569,1566,1,0,2,0,0,478.42,348.03,NA,92592,00690,1,5
21025009803,21,025,009803,4435,4386,27,6,1,15,0,3307,3266,22,4,1,14,0,1008.36,733.54,39952,91848,00690,1,5
21025009804,21,025,009804,1345,1345,0,0,0,0,0,953,953,0,0,0,0,0,290.59,211.39,NA,92960,00690,1,5
21025009805,21,025,009805,2311,2304,0,5,2,0,0,1641,1636,0,3,2,0,0,500.37,364,NA,91592,00690,1,5
21025009806,21,025,009806,2108,2102,0,4,1,1,0,1452,1449,0,2,1,0,0,442.74,322.08,NA,91552,00690,1,5
21025009807,21,025,009807,1935,1928,1,6,0,0,0,1346,1341,0,5,0,0,0,410.42,298.56,NA,90584,00690,1,5
21027009601,21,027,009601,3971,3692,254,14,2,9,0,2845,2674,152,11,2,6,0,645.15,980.8,39664,91824,00720,7,2
21027009602,21,027,009602,4541,4232,284,15,6,4,0,3342,3127,198,10,4,3,0,757.86,1152.13,34552,91584,00720,7,2
21027009603,21,027,009603,2986,2941,30,9,4,2,0,2189,2157,21,6,3,2,0,496.4,754.64,15904,90760,00720,7,2
21027009604,21,027,009604,1241,1228,8,3,2,0,0,900,888,8,2,2,0,0,204.09,310.27,NA,90344,00720,7,2
21027009605,21,027,009605,3573,3549,7,3,13,0,1,2701,2687,5,1,8,0,0,612.5,931.15,NA,90336,00720,7,2
21029000201,21,029,000201,6045,6013,15,11,3,3,0,4116,4101,6,5,2,2,0,672.87,1126.99,54228,92440,00750,7,2
21029000202,21,029,000202,4148,4100,13,12,11,8,4,2980,2947,12,9,6,4,2,487.16,815.95,54228,92440,00750,7,2
21029000203,21,029,000203,2105,2088,6,10,1,0,0,1537,1524,5,7,1,0,0,251.26,420.84,NA,92440,00750,7,2
21029000204,21,029,000204,4032,3996,8,13,3,12,0,2970,2947,5,7,3,8,0,485.52,813.21,35545,93160,00750,7,2
21029000205,21,029,000205,4311,4249,26,21,4,11,0,3035,2992,19,12,4,8,0,496.15,831.01,36982,93160,00750,7,2
21029000206,21,029,000206,5648,5575,14,35,4,19,1,3912,3857,9,29,4,12,1,639.52,1071.14,36982,93160,00750,7,2
21029000207,21,029,000207,4292,4197,70,14,2,9,0,3123,3058,52,7,2,4,0,510.54,855.1,70086,93160,00750,7,2
21029000208,21,029,000208,5205,5143,29,11,22,0,0,3640,3601,21,4,14,0,0,595.05,996.66,9964,93160,00750,7,2
21029000209,21,029,000209,2759,2729,0,5,20,5,0,1954,1935,0,5,13,1,0,319.43,535.02,NA,93160,00750,7,2
21029000211,21,029,000211,4956,4909,7,15,6,19,0,3460,3428,7,9,6,10,0,565.63,947.38,70086,93168,00750,7,2
21029000212,21,029,000212,4066,4021,18,17,4,6,0,2917,2885,15,7,4,6,0,476.86,798.7,44362,92008,00750,7,2
21031009901,21,031,009901,2972,2947,14,1,8,2,0,2129,2120,2,0,6,1,0,295.89,825.24,NA,93648,00810,3,1
21031009902,21,031,009902,1375,1367,0,7,1,0,0,977,974,0,2,1,0,0,135.78,378.7,NA,91888,00810,3,1
21031009903,21,031,009903,4109,4035,35,21,6,12,0,3022,2965,28,14,5,10,0,420,1171.38,53490,92392,00810,3,1
21031009904,21,031,009904,1338,1329,5,3,1,0,0,1025,1016,5,3,1,0,0,142.45,397.31,NA,93392,00810,3,1
21031009905,21,031,009905,1451,1442,1,6,2,0,0,1100,1092,1,5,2,0,0,152.88,426.38,65982,92936,00810,3,1
21033009801,21,033,009801,2228,2202,20,5,0,1,0,1636,1614,17,4,0,1,0,405.71,498.38,29080,91336,00840,3,1
21033009802,21,033,009802,5411,4732,641,8,21,7,2,4092,3615,450,4,16,6,1,1014.78,1246.56,63138,92848,00840,3,1
21033009803,21,033,009803,5593,5458,104,17,13,1,0,4353,4259,69,14,11,0,0,1079.51,1326.07,63138,92848,00840,3,1
21035000101,21,035,000101,3571,3549,5,7,6,3,1,2711,2695,4,4,6,2,0,565.01,693.97,NA,93176,00870,3,1
21035000102,21,035,000102,3517,3479,22,10,4,2,0,2636,2612,14,6,2,2,0,549.38,674.77,NA,91936,00870,3,1
21035000103,21,035,000103,6630,6139,351,66,5,67,2,6048,5598,333,53,5,57,2,1260.49,1548.17,54642,92480,00870,3,1
21035000104,21,035,000104,2058,1742,289,14,2,10,1,1606,1373,219,5,2,7,0,334.71,411.11,54642,92480,00870,3,1
21035000105,21,035,000105,3262,3104,137,7,4,10,0,2594,2489,87,6,3,9,0,540.63,664.02,54642,92480,04380,3,1
21035000106,21,035,000106,5683,5492,118,32,4,34,3,4481,4345,84,25,4,23,0,933.9,1147.05,54642,92480,04380,3,1
21035000107,21,035,000107,2956,2914,30,4,2,4,2,2249,2215,28,2,2,2,0,468.72,575.7,35380,90504,00870,3,1
21035000108,21,035,000108,3058,3026,6,20,3,3,0,2419,2390,6,17,3,3,0,504.15,619.22,NA,92512,00870,3,1
21037000501,21,037,000501,2341,1902,393,23,3,15,5,1534,1271,232,17,3,11,0,233.55,510.17,55884,92544,04440,2,4
21037000502,21,037,000502,1517,1285,212,3,4,11,2,1027,865,150,3,2,7,0,156.36,341.55,55884,92544,04440,2,4
21037000503,21,037,000503,1641,1610,14,13,2,0,2,1244,1220,10,12,2,0,0,189.4,413.72,55884,92544,04440,2,4
21037000504,21,037,000504,2805,2729,39,23,3,11,0,1983,1934,24,15,3,7,0,301.91,659.49,55884,92544,04440,2,4
21037000505,21,037,000505,2829,2784,28,2,6,6,3,1996,1964,21,0,6,5,0,303.89,663.82,55884,92544,04440,2,4
21037000506,21,037,000506,2179,2142,20,9,3,2,3,1463,1442,11,5,3,2,0,222.74,486.55,55884,92544,04440,2,4
21037000512,21,037,000512,1894,1874,7,8,4,1,0,1256,1244,6,2,3,1,0,191.22,417.71,20350,92544,01530,2,4
21037000513,21,037,000513,4349,4334,0,13,0,2,0,3151,3139,0,10,0,2,0,479.73,1047.94,28594,92544,02040,2,4
21037000520,21,037,000520,6639,6596,3,21,12,7,0,4742,4714,1,15,8,4,0,721.96,1577.06,51564,91448,00900,2,4
21037000521,21,037,000521,4242,4188,3,29,2,20,0,3022,2995,0,15,2,10,0,460.09,1005.04,5446,92544,00420,2,4
21037000522,21,037,000522,2629,2597,2,23,6,1,0,2096,2079,0,14,2,1,0,319.11,697.07,5446,92544,00420,2,4
21037000524,21,037,000524,2644,2605,5,12,4,18,0,1988,1964,2,8,2,12,0,302.67,661.15,55884,92544,04440,2,4
21037000525,21,037,000525,4877,4841,4,7,6,19,0,3675,3649,4,6,4,12,0,559.51,1222.21,55884,92544,04440,2,4
21037000526,21,037,000526,227,226,0,0,1,0,0,180,179,0,0,1,0,0,27.4,59.86,83172,92544,00900,2,4
21037000528,21,037,000528,3757,3679,44,19,3,12,0,2971,2907,41,10,3,10,0,452.33,988.07,28594,92544,02040,2,4
21037000529,21,037,000529,5958,5925,5,15,9,4,0,4461,4443,0,10,4,4,0,679.18,1483.61,16372,92544,00900,2,4
21037000530,21,037,000530,4268,4144,50,22,7,44,1,3507,3399,48,17,4,38,1,533.93,1166.33,36604,92544,00900,2,4
21037000531,21,037,000531,4146,4113,1,7,5,19,1,3031,3006,1,6,5,13,0,461.46,1008.03,70644,92544,00900,2,4
21037051101,21,037,051101,2959,2943,0,9,5,2,0,2009,1995,0,7,5,2,0,305.87,668.14,20350,92544,01530,2,4
21037051102,21,037,051102,1532,1520,0,7,2,3,0,1115,1104,0,6,2,3,0,169.76,370.82,20350,92544,01530,2,4
21037051901,21,037,051901,3285,3257,0,12,5,11,0,2242,2228,0,9,3,2,0,341.34,745.63,802,90040,00900,2,4
21037051902,21,037,051902,7762,7742,2,9,2,7,0,5458,5447,1,6,2,2,0,830.97,1815.18,802,90040,00900,2,4
21037052301,21,037,052301,4426,4398,11,7,5,5,0,3479,3461,6,6,3,3,0,529.67,1157.02,28594,92544,02040,2,4
21037052302,21,037,052302,4960,4909,4,26,3,18,0,3737,3702,4,18,3,10,0,568.95,1242.82,28594,92544,02040,2,4
21039009601,21,039,009601,1501,1492,0,4,5,0,0,1094,1088,0,4,2,0,0,372.56,331.81,NA,90968,00960,3,1
21039009602,21,039,009602,1957,1910,37,2,6,2,0,1548,1518,25,2,3,0,0,527.17,469.5,3664,90160,00960,3,1
21039009603,21,039,009603,1780,1745,18,15,1,1,0,1331,1304,14,11,1,1,0,453.27,403.69,2044,90080,00960,3,1
21041009501,21,041,009501,2212,2140,64,2,4,1,1,1534,1486,43,0,4,1,0,392.85,400.1,30808,90608,00990,2,4
21041009502,21,041,009502,5092,4928,131,15,10,7,1,3834,3717,96,7,9,4,1,981.86,999.98,13024,90608,00990,2,4
21041009503,21,041,009503,1988,1976,4,5,3,0,0,1403,1393,4,4,2,0,0,359.3,365.93,62958,92840,00990,2,4
21043009601,21,043,009601,3164,3152,0,12,0,0,0,2256,2252,0,4,0,0,0,540.6,568.3,NA,93552,01020,1,4
21043009602,21,043,009602,4172,4161,1,10,0,0,0,3082,3075,1,6,0,0,0,738.53,776.38,57918,92608,01020,1,4
21043009603,21,043,009603,2796,2785,0,10,0,1,0,2012,2006,0,5,0,1,0,482.13,506.84,NA,91440,01020,1,4
21043009604,21,043,009604,1594,1592,0,0,2,0,0,1167,1165,0,0,2,0,0,279.65,293.97,NA,90616,01020,1,4
21043009605,21,043,009605,3727,3695,8,13,4,4,3,2865,2839,7,11,2,4,2,686.53,721.71,32572,91480,01020,1,4
21043009606,21,043,009606,5248,5213,9,8,8,10,0,3825,3803,6,2,5,9,0,916.58,963.54,32572,91480,01020,1,4
21043009607,21,043,009607,3639,3620,1,7,10,1,0,2629,2617,1,5,5,1,0,629.98,662.26,NA,93704,01020,1,4
21045009501,21,045,009501,1099,1095,0,0,4,0,0,821,819,0,0,2,0,0,92.23,322.64,NA,93280,01050,4,2
21045009502,21,045,009502,2057,2033,7,15,2,0,0,1486,1469,4,11,2,0,0,166.93,583.97,NA,90736,01050,4,2
21045009503,21,045,009503,5822,5764,15,21,8,13,1,4275,4230,11,16,6,11,1,480.24,1680.01,46072,92040,01050,4,2
21045009504,21,045,009504,2925,2903,5,7,9,1,0,2191,2173,4,5,8,1,0,246.13,861.03,NA,92296,01050,4,2
21045009505,21,045,009505,2308,2269,10,4,2,2,21,1660,1654,2,3,0,1,0,186.48,652.35,NA,91088,01050,4,2
21047002001,21,047,002001,4917,2012,2830,45,7,23,0,3525,1585,1888,30,7,15,0,385.57,688.53,37918,91768,01150,3,1
21047002002,21,047,002002,3343,2522,783,20,9,9,0,2487,1959,504,10,8,6,0,272.04,485.78,37918,91768,01150,3,1
21047002003,21,047,002003,4342,2499,1771,43,5,22,2,3202,2001,1154,25,5,16,1,350.24,625.44,37918,91768,01150,3,1
21047002004,21,047,002004,3768,1028,2678,35,11,12,4,2482,766,1685,19,3,8,1,271.49,484.8,37918,91768,01150,3,1
21047002005,21,047,002005,3315,2985,224,48,10,47,1,2537,2313,153,26,10,35,0,277.5,495.55,37918,91768,01150,3,1
21047002006,21,047,002006,3765,3564,127,37,5,31,1,2866,2741,80,21,3,21,0,313.49,559.81,37918,91768,01150,3,1
21047002007,21,047,002007,5108,4970,62,41,11,24,0,4180,4073,53,26,6,22,0,457.22,816.47,37918,91768,01150,3,1
21047002008,21,047,002008,2849,1704,1109,16,12,6,2,1912,1251,636,11,8,6,0,209.14,373.47,37918,91768,01150,3,1
21047002009,21,047,002009,3794,3483,278,9,6,17,1,2836,2600,214,7,4,10,1,310.21,553.95,37918,91768,01150,3,1
21047002010,21,047,002010,1809,1763,44,1,0,1,0,1405,1365,38,1,0,1,0,153.68,274.44,NA,90928,01150,3,1
21047002011,21,047,002011,3138,2950,169,14,4,1,0,2332,2200,117,10,4,1,0,255.08,455.51,18658,90928,01150,3,1
21047002012,21,047,002012,2358,2160,191,4,1,2,0,1723,1579,140,2,1,1,0,188.47,336.55,37918,91768,01150,3,1
21047002013,21,047,002013,5595,4072,1152,241,36,87,7,4006,2959,794,162,26,62,3,438.19,782.48,57090,92720,01150,3,1
21047002014,21,047,002014,1979,1747,212,8,5,7,0,1533,1353,166,4,4,6,0,167.68,299.44,43444,91960,01150,3,1
21047002015,21,047,002015,18861,11300,5074,1777,146,533,31,13960,8708,3634,1136,102,363,17,1526.99,2726.78,57090,91288,88000,3,1
21049000202,21,049,000202,6833,5540,1245,20,22,5,1,5026,4065,929,13,15,3,1,902.37,1316.32,83676,93744,01200,6,6
21049000203,21,049,000203,1929,1912,13,0,2,2,0,1427,1412,11,0,2,2,0,256.2,373.73,NA,93744,01200,6,6
21049000204,21,049,000204,2770,2754,0,5,10,1,0,2026,2016,0,2,8,0,0,363.75,530.61,NA,90712,01200,6,6
21049000205,21,049,000205,1885,1856,14,9,4,2,0,1418,1395,12,7,2,2,0,254.59,371.38,NA,90288,01200,6,6
21049000206,21,049,000206,2517,2448,55,5,5,4,0,1907,1850,47,3,5,2,0,342.38,499.45,83676,93744,01200,6,6
21049020101,21,049,020101,4681,4525,99,23,22,12,0,3439,3348,59,13,10,9,0,617.44,900.68,83676,93744,01200,6,6
21049020102,21,049,020102,8881,8633,182,36,9,18,3,6624,6448,129,28,9,10,0,1189.27,1734.84,83676,93744,01200,6,6
21051009501,21,051,009501,2374,2363,0,7,4,0,0,1701,1693,0,5,3,0,0,187.94,499.87,NA,92616,01230,4,5
21051009502,21,051,009502,5601,5558,7,5,22,8,1,3923,3892,6,4,15,5,1,433.44,1152.83,NA,90448,01230,4,5
21051009503,21,051,009503,5176,4902,231,19,6,18,0,3746,3549,173,13,3,8,0,413.89,1100.82,49656,92216,01230,4,5
21051009504,21,051,009504,3877,3867,0,6,0,4,0,2626,2620,0,4,0,2,0,290.14,771.69,NA,90248,01230,4,5
21051009505,21,051,009505,2940,2835,96,6,0,0,3,2015,1947,62,4,0,0,2,222.63,592.14,NA,93200,01230,4,5
21051009506,21,051,009506,1778,1771,1,3,1,2,0,1149,1144,1,1,1,2,0,126.95,337.65,NA,90096,01230,4,5
21053009701,21,053,009701,2565,2547,0,15,0,3,0,1863,1850,0,10,0,3,0,235.79,909.52,NA,90944,01260,4,1
21053009702,21,053,009702,6570,6534,6,22,3,5,0,5003,4975,6,16,3,3,0,633.21,2442.48,694,90032,01260,4,1
21055009901,21,055,009901,1780,1770,1,7,2,0,0,1234,1226,1,5,2,0,0,261.42,391.14,NA,90904,01380,3,1
21055009902,21,055,009902,4384,4283,77,14,7,3,0,3431,3354,61,9,5,2,0,726.84,1087.53,50034,92240,01380,3,1
21055009903,21,055,009903,1225,1223,0,2,0,0,0,862,860,0,2,0,0,0,182.61,273.23,NA,90920,01380,3,1
21055009904,21,055,009904,1807,1797,0,1,4,5,0,1379,1371,0,1,3,4,0,292.13,437.1,23140,90912,01380,3,1
21057009501,21,057,009501,4287,3969,304,6,7,1,0,3249,3011,228,6,3,1,0,478.05,1550.37,11098,90432,01410,4,1
21057009502,21,057,009502,2497,2471,3,17,5,1,0,1923,1901,3,13,5,1,0,282.95,917.63,11098,90960,01410,4,1
21059000001,21,059,000001,3762,3007,744,3,3,3,2,2751,2222,521,3,2,3,0,610.32,797.76,58620,92624,04590,7,2
21059000002,21,059,000002,3333,2371,929,13,8,5,7,2342,1794,533,5,7,2,1,519.58,679.15,58620,92624,04590,7,2
21059000003,21,059,000003,2053,1831,181,28,6,7,0,1670,1499,143,19,4,5,0,370.49,484.28,58620,92624,04590,7,2
21059000004,21,059,000004,5517,4904,561,30,5,13,4,3955,3580,347,16,5,7,0,877.43,1146.9,58620,92624,04590,7,2
21059000005,21,059,000005,2432,2273,122,20,5,9,3,1837,1738,81,11,5,2,0,407.54,532.71,58620,92624,04590,7,2
21059000006,21,059,000006,5660,5324,282,12,3,31,8,4208,4009,168,10,3,18,0,933.56,1220.27,58620,92624,01470,7,2
21059000007,21,059,000007,4339,4278,31,19,3,7,1,3580,3535,25,13,1,6,0,794.23,1038.16,58620,92624,04590,7,2
21059000008,21,059,000008,4043,3903,96,20,9,12,3,3199,3114,61,13,5,6,0,709.71,927.67,58620,92624,04590,7,2
21059000009,21,059,000009,5226,5060,100,24,11,28,3,4053,3942,63,15,7,25,1,899.17,1175.32,58620,92624,01470,7,2
21059000010,21,059,000010,3099,3044,31,14,2,7,1,2365,2337,15,7,2,4,0,524.68,685.82,58620,92624,04590,7,2
21059000011,21,059,000011,2400,2354,32,12,1,1,0,1904,1867,27,9,0,1,0,422.41,552.14,58620,92624,04590,7,2
21059000012,21,059,000012,3489,3414,62,6,3,3,1,2662,2619,34,4,2,3,0,590.57,771.95,58620,92624,04590,7,2
