GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school,cd_1980,cd_1990
20091000526,20,091,000526,4747,4620,29,70,17,11,0,3287,3201,17,48,13,8,0,569.14,806.11,NA,64500,64500,05490,4,3
20091000527,20,091,000527,4167,4086,7,33,31,9,1,3019,2965,6,18,25,4,1,522.74,740.38,NA,17850,39800,05490,4,3
20091000532,20,091,000532,4733,4495,68,52,12,106,0,3256,3121,40,30,6,59,0,563.78,798.51,NA,53775,53775,12000,4,3
20091000536,20,091,000536,8349,7830,225,126,64,104,0,5880,5575,146,68,36,55,0,1018.12,1442.02,NA,52575,52575,10140,4,3
20091050301,20,091,050301,4723,4422,127,107,12,53,2,4168,3914,109,88,11,46,0,754.44,905.13,NA,47225,47225,11640,4,3
20091050302,20,091,050302,1614,1521,18,53,5,17,0,1302,1239,15,33,2,13,0,235.67,282.75,NA,47225,47225,11640,4,3
20091051801,20,091,051801,3599,3451,28,26,2,91,1,2802,2705,16,21,2,57,1,657.7,966.81,NA,57575,57575,11640,4,3
20091051802,20,091,051802,6371,5992,79,112,10,176,2,5175,4890,61,88,8,127,1,896.05,1269.12,NA,53775,53775,11640,4,3
20091051803,20,091,051803,4718,4390,66,106,25,126,5,3657,3455,47,58,15,81,1,633.21,896.85,NA,53775,53775,11640,4,3
20091051804,20,091,051804,5420,5177,67,81,10,83,2,4352,4177,49,61,10,55,0,753.55,1067.29,NA,53775,53775,11640,4,3
20091051805,20,091,051805,5723,5482,42,77,13,109,0,4449,4283,26,58,11,71,0,770.34,1091.08,NA,53775,53775,11640,4,3
20091051806,20,091,051806,4424,4286,44,40,2,51,1,3430,3331,36,33,1,28,1,593.9,841.18,NA,53775,53775,11640,4,3
20091051902,20,091,051902,5276,5025,77,82,13,77,2,3923,3760,44,57,9,53,0,679.27,962.08,NA,53775,53775,11640,4,3
20091051903,20,091,051903,2770,2529,108,64,18,51,0,2071,1922,66,38,13,32,0,358.59,507.9,NA,53775,53775,11640,4,3
20091051904,20,091,051904,6386,5967,131,118,13,154,3,4549,4272,83,75,8,110,1,787.66,1115.6,NA,53775,53775,11640,4,3
