GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
09001000453,09,001,000453,2375,2307,9,37,0,20,2,1789,1744,7,27,0,10,1,280.15,729.05,NA,NA,86370,NA,NA,05130,3,5
09001000454,09,001,000454,2676,2532,34,36,1,73,0,2046,1944,26,28,1,47,0,320.39,833.78,NA,NA,86370,NA,NA,05130,3,5
09001000501,09,001,000501,3609,3464,27,50,3,65,0,2815,2710,21,34,3,47,0,591.67,1184.8,NA,83570,83500,NA,NA,05040,1,4
09001000502,09,001,000502,3717,3534,47,82,3,51,0,2949,2814,37,54,2,42,0,619.84,1241.2,NA,83570,83500,NA,NA,05040,1,4
09001000503,09,001,000503,7491,7158,68,157,6,102,0,5891,5655,53,112,6,65,0,1238.21,2479.45,NA,83570,83500,NA,NA,05040,1,4
09001000504,09,001,000504,2357,2204,30,109,3,11,0,2017,1897,28,80,3,9,0,310.59,445.58,NA,83570,83500,NA,NA,05040,1,4
09001000505,09,001,000505,4131,3899,41,89,4,97,1,3349,3178,36,68,4,63,0,703.91,1409.55,NA,83570,83500,NA,NA,05040,1,4
09001000506,09,001,000506,3105,2936,32,60,6,71,0,2471,2355,22,38,6,50,0,519.37,1040.01,NA,83570,83500,NA,NA,05040,1,4
09001000551,09,001,000551,4855,4649,55,74,2,69,6,3579,3434,43,49,2,47,4,587.84,1420.65,NA,30540,83430,NA,NA,05010,3,5
09001000552,09,001,000552,3793,3671,35,51,0,35,1,2893,2810,27,35,0,20,1,475.16,1148.35,NA,NA,83430,NA,NA,05010,3,5
09001000601,09,001,000601,3052,2972,18,33,1,28,0,2521,2464,13,21,1,22,0,473.18,854.39,NA,NA,26620,NA,NA,01530,1,4
09001000602,09,001,000602,3911,3785,12,81,3,30,0,3177,3090,8,59,3,17,0,596.31,1076.72,NA,NA,26620,NA,NA,01530,1,4
09001000603,09,001,000603,3536,3434,13,59,1,27,2,2696,2631,11,34,1,19,0,506.02,913.7,NA,NA,26620,NA,NA,01530,1,4
09001000604,09,001,000604,3776,3666,17,54,1,37,1,2864,2779,17,39,1,28,0,537.56,970.64,NA,NA,26620,NA,NA,01530,1,4
09001000605,09,001,000605,2089,2032,14,29,1,13,0,1658,1618,7,24,1,8,0,311.2,561.91,NA,NA,26620,NA,NA,01530,1,4
09001000606,09,001,000606,2117,2043,4,37,3,29,1,1773,1717,4,28,3,20,1,332.78,600.89,NA,NA,26620,NA,NA,01530,1,4
09001000607,09,001,000607,6692,6419,60,100,5,105,3,5733,5506,51,85,5,84,2,1076.05,1942.97,NA,NA,26620,NA,NA,01530,1,4
09001000608,09,001,000608,1996,1953,8,25,2,6,2,1535,1501,7,20,1,5,1,288.11,520.23,NA,NA,26620,NA,NA,01530,1,4
09001000609,09,001,000609,2427,2314,8,43,0,62,0,1913,1836,4,34,0,39,0,359.06,648.33,NA,NA,26620,NA,NA,01530,1,4
09001000610,09,001,000610,3730,3562,43,60,4,57,4,2979,2863,30,42,4,39,1,559.14,1009.61,NA,NA,26620,NA,NA,01530,1,4
09001000611,09,001,000611,3515,3408,21,52,1,33,0,2682,2603,14,39,1,25,0,503.4,908.96,NA,NA,26620,NA,NA,01530,1,4
09001000612,09,001,000612,2020,1918,13,40,1,44,4,1629,1557,12,29,1,28,2,305.75,552.08,NA,NA,26620,NA,NA,01530,1,4
09001000613,09,001,000613,2674,2470,57,78,1,66,2,2214,2069,43,59,1,42,0,415.56,750.35,NA,NA,26620,NA,NA,01530,1,4
09001000614,09,001,000614,2502,2246,73,123,4,55,1,1997,1822,54,84,3,33,1,374.83,676.8,NA,NA,26620,NA,NA,01530,1,4
09001000615,09,001,000615,4529,4347,30,111,8,32,1,3622,3496,21,79,4,21,1,679.83,1227.53,NA,NA,26620,NA,NA,01530,1,4
09001000616,09,001,000616,4852,4709,30,68,2,43,0,4045,3945,21,49,2,28,0,759.22,1370.89,NA,NA,26620,NA,NA,01530,1,4
09001000701,09,001,000701,5071,4393,201,409,7,50,11,4285,3781,158,287,6,46,7,744.4,569.2,NA,8000,8070,NA,NA,00450,1,4
09001000702,09,001,000702,3974,1751,1045,1087,10,74,7,3039,1530,742,701,8,53,5,527.94,403.69,NA,8000,8070,NA,NA,00450,1,4
09001000703,09,001,000703,2137,40,1062,1026,2,1,6,923,27,484,407,2,1,2,160.35,122.61,NA,8000,8070,NA,NA,00450,1,4
09001000704,09,001,000704,2092,1368,299,297,4,110,14,1888,1306,245,213,3,107,14,327.99,250.79,NA,8000,8070,NA,NA,00450,1,4
09001000705,09,001,000705,2736,406,858,1411,10,46,5,1725,364,549,758,8,45,1,299.67,229.14,NA,8000,8070,NA,NA,00450,1,4
09001000706,09,001,000706,1437,116,730,548,0,42,1,898,100,433,328,0,36,1,156,119.29,NA,8000,8070,NA,NA,00450,1,4
09001000707,09,001,000707,83,35,26,19,2,1,0,79,35,26,15,2,1,0,13.72,10.49,NA,8000,8070,NA,NA,00450,1,4
09001000708,09,001,000708,772,300,235,230,0,5,2,710,286,227,191,0,5,1,123.34,94.31,NA,8000,8070,NA,NA,00450,1,4
09001000709,09,001,000709,3110,464,785,1787,3,64,7,2089,419,503,1121,2,40,4,362.91,277.49,NA,8000,8070,NA,NA,00450,1,4
09001000710,09,001,000710,3874,840,1259,1525,6,218,26,2549,705,781,903,4,139,17,442.82,338.6,NA,8000,8070,NA,NA,00450,1,4
09001000711,09,001,000711,4104,1245,1336,1289,11,191,32,2916,1050,885,825,6,129,21,506.58,387.35,NA,8000,8070,NA,NA,00450,1,4
09001000712,09,001,000712,4661,1446,1168,1621,21,383,22,3275,1222,782,998,13,248,12,568.94,435.04,NA,8000,8070,NA,NA,00450,1,4
09001000713,09,001,000713,3370,956,946,1360,4,73,31,2521,815,704,930,3,48,21,437.96,334.88,NA,8000,8070,NA,NA,00450,1,4
09001000714,09,001,000714,4119,1620,973,1429,5,67,25,2753,1178,618,895,3,47,12,478.26,365.7,NA,8000,8070,NA,NA,00450,1,4
09001000715,09,001,000715,335,96,101,135,3,0,0,256,87,79,88,2,0,0,44.47,34.01,NA,8000,8070,NA,NA,00450,1,4
09001000716,09,001,000716,1687,216,563,877,4,22,5,1013,162,338,496,1,16,0,175.98,134.56,NA,8000,8070,NA,NA,00450,1,4
09001000717,09,001,000717,842,313,172,338,1,18,0,578,244,117,206,1,10,0,100.41,76.78,NA,8000,8070,NA,NA,00450,1,4
09001000718,09,001,000718,2809,1685,379,640,7,79,19,2089,1338,268,407,5,58,13,362.91,277.49,NA,8000,8070,NA,NA,00450,1,4
09001000719,09,001,000719,4089,2145,844,967,70,52,11,3352,1752,728,761,65,40,6,582.32,445.27,NA,8000,8070,NA,NA,00450,1,4
09001000720,09,001,000720,3087,2103,375,495,0,100,14,2366,1680,253,357,0,69,7,411.03,314.29,NA,8000,8070,NA,NA,00450,1,4
09001000721,09,001,000721,4868,4060,257,436,6,102,7,4118,3508,208,301,6,88,7,715.39,547.02,NA,8000,8070,NA,NA,00450,1,4
09001000722,09,001,000722,3535,3125,167,200,4,37,2,3023,2722,130,142,2,25,2,525.17,401.56,NA,8000,8070,NA,NA,00450,1,4
09001000723,09,001,000723,4498,3737,217,478,3,41,22,3571,3026,165,337,3,31,9,620.37,474.36,NA,8000,8070,NA,NA,00450,1,4
09001000724,09,001,000724,2223,1453,450,262,2,44,12,1767,1224,329,172,2,35,5,306.97,234.72,NA,8000,8070,NA,NA,00450,1,4
09001000725,09,001,000725,4864,4330,120,338,2,68,6,4084,3679,82,263,2,53,5,709.49,542.5,NA,8000,8070,NA,NA,00450,1,4
09001000726,09,001,000726,6177,5593,167,293,3,108,13,5352,4911,123,229,3,77,9,929.77,710.94,NA,8000,8070,NA,NA,00450,1,4
09001000727,09,001,000727,3415,2310,654,385,4,61,1,2749,1936,485,275,3,50,0,477.57,365.17,NA,8000,8070,NA,NA,00450,1,4
09001000728,09,001,000728,5629,1073,3648,808,36,50,14,3799,863,2377,491,22,36,10,659.97,504.64,NA,8000,8070,NA,NA,00450,1,4
09001000729,09,001,000729,4171,1780,1673,629,1,69,19,3036,1456,1118,400,1,52,9,527.42,403.29,NA,8000,8070,NA,NA,00450,1,4
09001000730,09,001,000730,1570,1242,138,175,1,10,4,1260,1035,99,116,1,8,1,218.89,167.37,NA,8000,8070,NA,NA,00450,1,4
09001000731,09,001,000731,5630,4274,647,648,6,48,7,4615,3603,507,460,6,34,5,801.73,613.04,NA,8000,8070,NA,NA,00450,1,4
09001000732,09,001,000732,2263,1314,632,265,6,40,6,1847,1170,465,180,6,24,2,320.87,245.35,NA,8000,8070,NA,NA,00450,1,4
09001000733,09,001,000733,3088,1635,677,719,4,48,5,2389,1415,485,452,2,32,3,415.02,317.35,NA,8000,8070,NA,NA,00450,1,4
09001000734,09,001,000734,3100,2150,351,534,6,53,6,2412,1788,217,360,6,38,3,419.02,320.4,NA,8000,8070,NA,NA,00450,1,4
09001000735,09,001,000735,3636,790,854,1917,2,57,16,2444,662,527,1203,1,42,9,424.58,324.65,NA,8000,8070,NA,NA,00450,1,4
09001000736,09,001,000736,3074,395,523,1935,2,212,7,1917,332,317,1120,2,143,3,333.03,254.65,NA,8000,8070,NA,NA,00450,1,4
09001000737,09,001,000737,4982,2230,1134,1531,6,49,32,3780,1906,795,1009,5,42,23,656.67,502.12,NA,8000,8070,NA,NA,00450,1,4
09001000738,09,001,000738,2703,211,540,1727,1,222,2,1646,180,360,961,1,142,2,285.95,218.65,NA,8000,8070,NA,NA,00450,1,4
09001000739,09,001,000739,3903,435,903,2418,1,125,21,2481,362,574,1454,1,82,8,431.01,329.57,NA,8000,8070,NA,NA,00450,1,4
09001000740,09,001,000740,1033,58,212,761,1,0,1,607,49,121,435,1,0,1,105.45,80.63,NA,8000,8070,NA,NA,00450,1,4
09001000741,09,001,000741,1866,59,536,1256,4,11,0,1212,42,344,814,4,8,0,210.55,161,NA,8000,8070,NA,NA,00450,1,4
09001000742,09,001,000742,1259,25,748,479,3,0,4,659,18,394,244,1,0,2,114.48,87.54,NA,8000,8070,NA,NA,00450,1,4
09001000743,09,001,000743,4946,599,3147,1168,3,20,9,3375,534,2113,705,3,16,4,586.32,448.32,NA,8000,8070,NA,NA,00450,1,4
09001000744,09,001,000744,4848,227,3881,695,18,12,15,3231,195,2600,403,13,11,9,561.3,429.19,NA,8000,8070,NA,NA,00450,1,4
09001000801,09,001,000801,4068,3574,233,208,2,44,7,3254,2938,151,133,0,27,5,695.86,968.55,NA,74260,74190,NA,NA,04440,4,3
09001000802,09,001,000802,3576,3097,241,202,7,29,0,2810,2467,178,147,2,16,0,600.91,836.4,NA,74260,74190,NA,NA,04440,4,3
09001000803,09,001,000803,642,341,212,66,3,12,8,475,270,140,46,3,8,8,101.58,141.38,NA,74260,74190,NA,NA,04440,4,3
09001000804,09,001,000804,5394,2386,2520,389,21,50,28,3842,1848,1695,242,15,30,12,821.6,1143.57,NA,74260,74190,NA,NA,04440,4,3
09001000805,09,001,000805,3286,3173,28,52,14,18,1,2671,2593,23,34,10,11,0,571.19,795.02,NA,74260,74190,NA,NA,04440,4,3
09001000806,09,001,000806,2325,2090,130,80,3,21,1,1874,1712,94,50,3,15,0,400.75,557.8,NA,74260,74190,NA,NA,04440,4,3
09001000807,09,001,000807,2052,1848,80,112,1,7,4,1688,1537,63,80,1,6,1,360.97,502.43,NA,74260,74190,NA,NA,04440,4,3
09001000808,09,001,000808,4639,4504,33,73,2,27,0,3605,3516,25,47,2,15,0,770.92,1073.03,NA,74260,74190,NA,NA,04440,4,3
09001000809,09,001,000809,4799,4462,84,185,4,55,9,3790,3564,50,127,3,42,4,810.48,1128.09,NA,74260,74190,NA,NA,04440,4,3
09001000810,09,001,000810,4307,4019,114,124,10,36,4,3606,3387,93,98,6,20,2,771.13,1073.33,NA,74260,74190,NA,NA,04440,4,3
09001000811,09,001,000811,4846,4628,71,127,1,17,2,3990,3830,43,104,1,12,0,853.25,1187.62,NA,74260,74190,NA,NA,04440,4,3
09001000812,09,001,000812,4897,4732,31,95,4,31,4,3877,3765,25,63,3,19,2,829.08,1153.99,NA,74260,74190,NA,NA,04440,4,3
09001000813,09,001,000813,4558,4414,37,58,0,49,0,3920,3813,32,44,0,31,0,838.28,1166.79,NA,74260,74190,NA,NA,04440,4,3
09001000901,09,001,000901,2920,2762,51,53,1,53,0,2199,2088,36,32,1,42,0,416.24,842.39,NA,77270,77200,NA,NA,04620,3,4
09001000902,09,001,000902,7258,6999,36,120,2,101,0,5781,5594,33,84,1,69,0,1094.27,2214.57,NA,77270,77200,NA,NA,04620,3,4
09001000903,09,001,000903,4584,4411,15,90,0,66,2,3671,3549,12,66,0,44,0,694.87,1406.28,NA,77270,77200,NA,NA,04620,1,4
09001000904,09,001,000904,4967,4572,205,101,6,82,1,3876,3624,137,64,2,48,1,733.68,1484.81,NA,77270,77200,NA,NA,04620,3,4
09001000905,09,001,000905,4190,4025,37,68,3,54,3,3290,3183,28,42,3,34,0,622.75,1260.33,NA,77270,77200,NA,NA,04620,1,4
09001000906,09,001,000906,3230,3134,21,29,5,41,0,2531,2468,16,20,2,25,0,479.09,969.57,31700,77270,77200,NA,NA,04620,1,4
09001000907,09,001,000907,4883,4608,38,103,7,127,0,3519,3352,28,60,4,75,0,666.1,1348.05,NA,77270,77200,NA,NA,04620,1,4
09001001001,09,001,001001,4411,4218,63,88,3,38,1,3291,3159,44,59,2,26,1,491.65,1051.36,NA,NA,48620,NA,NA,02550,3,4
09001001002,09,001,001002,6808,6451,105,137,9,106,0,5033,4802,73,87,7,64,0,751.9,1607.87,NA,NA,48620,NA,NA,02550,3,4
09001001003,09,001,001003,5677,5358,104,132,8,75,0,3959,3750,76,80,7,46,0,591.45,1264.77,NA,NA,48620,NA,NA,02550,3,4
09001001051,09,001,001051,3594,3486,14,46,1,41,6,2779,2712,11,26,1,25,4,454.7,1193.67,NA,NA,23890,01410,03780,04620,3,5
09001001052,09,001,001052,2709,2605,5,35,1,62,1,1982,1904,4,26,1,46,1,324.3,851.33,NA,NA,23890,01410,03780,NA,3,5
09001001101,09,001,001101,2228,2023,31,141,10,21,2,1775,1647,19,89,5,15,0,259.82,560.55,NA,68100,68170,NA,NA,04050,3,5
09001001102,09,001,001102,8365,7923,98,243,25,75,1,6582,6277,69,170,17,48,1,963.44,2078.6,NA,68100,68170,NA,NA,04050,3,5
09001001104,09,001,001104,5093,4933,37,73,0,50,0,3822,3713,27,51,0,31,0,559.45,1206.99,NA,68100,68170,NA,NA,04050,3,5
09001001105,09,001,001105,5729,5514,34,112,14,53,2,4360,4221,19,80,9,30,1,638.2,1376.89,NA,68100,68170,NA,NA,04050,3,5
09001001106,09,001,001106,6385,6073,74,133,6,97,2,4553,4340,53,89,3,67,1,666.45,1437.84,NA,68100,68170,NA,NA,04050,3,5
09001002001,09,001,002001,3323,3104,51,68,2,93,5,2498,2344,40,49,2,60,3,424.94,766.46,NA,4790,4720,NA,NA,00270,3,5
09001002002,09,001,002002,4402,4073,88,105,10,125,1,3384,3158,70,68,6,82,0,575.66,1038.31,NA,4790,4720,NA,NA,00270,3,5
09001002051,09,001,002051,3361,3273,9,39,1,39,0,2568,2513,6,25,1,23,0,402.38,877.98,NA,NA,8980,NA,NA,00540,3,5
09001002052,09,001,002052,5833,5598,46,89,1,98,1,4280,4121,37,61,1,59,1,670.63,1463.29,NA,NA,8980,NA,NA,00540,3,5
09001002053,09,001,002053,4919,4679,45,92,3,100,0,3708,3527,36,73,3,69,0,581,1267.73,NA,NA,8980,NA,NA,00540,3,5
09001002101,09,001,002101,4886,2794,527,1063,16,411,75,3803,2355,339,768,16,266,59,561.95,788.88,NA,18430,18500,NA,NA,01020,3,5
09001002102,09,001,002102,5535,3724,480,940,21,310,60,4397,3091,373,670,18,204,41,649.72,912.1,NA,18430,18500,NA,NA,01020,3,5
09001002103,09,001,002103,3949,3308,214,275,11,135,6,3181,2717,148,214,8,91,3,470.04,659.85,NA,18430,18500,NA,NA,01020,3,5
09001002104,09,001,002104,5623,4585,349,375,10,264,40,4368,3664,240,263,6,183,12,645.44,906.08,NA,18430,18500,NA,NA,01020,3,5
09001002105,09,001,002105,5294,4932,84,164,5,109,0,4133,3894,61,99,4,75,0,610.71,857.33,NA,18430,18500,NA,NA,01020,3,5
09001002106,09,001,002106,5359,4338,378,410,14,197,22,4284,3559,289,274,12,133,17,633.02,888.66,NA,18430,18500,NA,NA,01020,3,5
09001002107,09,001,002107,6889,5594,390,604,13,272,16,5416,4499,291,419,7,186,14,800.29,1123.47,NA,18430,18500,NA,NA,01020,3,5
09001002108,09,001,002108,5007,3777,652,329,9,231,9,3638,2930,367,196,6,137,2,537.57,754.65,NA,18430,18500,NA,NA,01020,3,5
09001002109,09,001,002109,5659,5252,133,108,2,158,6,4179,3899,91,76,2,109,2,617.51,866.88,NA,18430,18500,NA,NA,01020,3,5
09001002110,09,001,002110,3606,3298,99,99,1,107,2,2767,2556,78,61,1,71,0,408.86,573.98,NA,18430,18500,NA,NA,01020,3,5
09001002111,09,001,002111,1382,544,420,392,3,23,0,1349,514,419,390,3,23,0,199.33,279.83,NA,18430,18500,NA,NA,01020,3,5
