GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,school,cd_1980,cd_1990
53063000102,53,063,000102,6165,5981,3,78,78,24,1,4142,4043,3,41,42,12,1,290.09,319.33,NA,NA,90640,NA,07440,5,5
53063000106,53,063,000106,6548,6275,44,78,40,110,1,4338,4167,32,45,28,65,1,303.81,334.44,NA,67000,93200,NA,08250,5,5
53063000107,53,063,000107,889,869,2,10,3,5,0,648,640,2,1,3,2,0,45.38,49.96,NA,67000,93200,NA,04920,5,5
53063000108,53,063,000108,4160,3926,27,75,32,96,4,3294,3129,19,50,19,76,1,230.7,253.95,NA,15150,93200,NA,04920,5,5
53063000109,53,063,000109,2253,2170,8,21,29,23,2,1762,1703,7,13,22,16,1,123.4,135.84,NA,15150,93200,NA,04920,5,5
53063000110,53,063,000110,3670,3518,35,38,44,35,0,2722,2627,19,24,27,25,0,190.64,209.85,NA,72170,93200,NA,08250,5,5
53063000111,53,063,000111,7726,7148,89,182,89,215,3,5809,5411,63,115,61,157,2,406.84,447.85,NA,67000,93200,NA,08250,5,5
53063000113,53,063,000113,3556,3447,5,52,23,26,3,2700,2635,3,28,17,15,2,189.1,208.16,NA,67000,93200,NA,09690,5,5
53063000114,53,063,000114,4845,4622,23,75,56,67,2,3353,3225,12,40,35,40,1,234.83,258.5,NA,72310,93200,NA,02280,5,5
53063000115,53,063,000115,2731,2589,9,46,54,33,0,2053,1965,2,27,36,23,0,143.78,158.28,NA,NA,93200,NA,09690,5,5
53063000116,53,063,000116,1559,1507,5,24,9,14,0,1211,1181,0,12,8,10,0,84.81,93.36,NA,45985,93200,NA,09690,5,5
53063000117,53,063,000117,5610,5327,32,112,68,67,4,4141,3968,18,62,44,49,0,290.02,319.25,NA,NA,93200,NA,02280,5,5
53063000118,53,063,000118,2967,2832,11,57,34,31,2,2254,2179,6,31,20,18,0,157.86,173.77,NA,51515,93200,NA,01110,5,5
53063000119,53,063,000119,3273,3109,33,54,32,45,0,2466,2359,18,33,21,35,0,172.71,190.12,NA,51515,93200,NA,01110,5,5
53063000120,53,063,000120,3689,3600,9,37,26,17,0,2868,2811,4,25,17,11,0,200.86,221.11,NA,17985,93200,NA,01110,5,5
53063000121,53,063,000121,2624,2536,12,30,31,13,2,1956,1894,9,24,18,11,0,136.99,150.8,NA,17985,93200,NA,09690,5,5
