GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
17089008542,17,089,008542,3957,2962,145,817,14,16,3,2700,2122,76,485,7,9,1,291.4,495.12,3012,3025,NA,NA,04680,17,20
17089008543,17,089,008543,7082,5600,385,1043,17,37,0,5071,4187,231,616,12,25,0,547.3,929.91,3012,3025,NA,NA,04680,17,20
17089008544,17,089,008544,5582,3830,826,886,6,18,16,3902,2905,456,520,4,11,6,421.13,715.54,3012,3025,NA,NA,04680,17,20
17089850201,17,089,850201,5644,4556,101,901,25,50,11,3728,3083,42,548,18,32,5,304.68,889.86,11358,21046,NA,NA,33270,3,20
17089850202,17,089,850202,6094,4728,168,1073,9,103,13,3956,3162,73,641,5,71,4,323.31,944.28,11358,21046,NA,NA,08550,3,20
17089850301,17,089,850301,6932,5070,594,1162,16,82,8,4413,3530,231,582,13,57,0,360.66,1053.37,11358,21046,NA,NA,08550,3,20
17089850302,17,089,850302,3934,3242,102,551,3,34,2,2814,2351,55,376,3,27,2,229.98,671.69,11358,21046,NA,NA,08550,3,20
17089850701,17,089,850701,5504,5393,8,82,8,12,1,3758,3684,7,55,4,7,1,123,513,29171,66430,NA,NA,08550,3,20
17089850702,17,089,850702,5467,5297,7,139,11,13,0,3921,3785,5,118,6,7,0,211,782,32525,32538,NA,NA,08550,3,20
17089851801,17,089,851801,5303,4709,67,391,7,129,0,3882,3507,40,246,5,84,0,327.39,896.8,70720,23087,NA,NA,13710,3,20
17089851802,17,089,851802,4550,3654,458,337,5,84,12,3127,2659,228,179,5,49,7,263.72,722.38,70720,23087,NA,NA,13710,3,20
17089851902,17,089,851902,4299,3818,136,231,5,108,1,3011,2701,71,149,5,84,1,253.93,695.58,23074,23087,NA,NA,13710,3,20
17089851903,17,089,851903,7099,6337,178,329,15,238,2,5009,4549,95,197,12,155,1,422.44,1157.15,23074,23087,NA,NA,13710,3,20
17089851904,17,089,851904,5443,4679,167,428,7,155,7,4121,3628,106,277,5,105,0,347.55,952.01,23074,23087,NA,NA,13710,3,20
17089852001,17,089,852001,8757,8192,161,255,22,122,5,6107,5850,32,134,15,76,0,572.76,2032.34,66703,66716,NA,NA,37170,3,20
17089852002,17,089,852002,6794,6422,42,221,9,97,3,4368,4131,23,144,7,62,1,409.66,1453.62,66703,66716,NA,NA,37170,3,20
17089852201,17,089,852201,4792,4685,16,61,4,25,1,3558,3491,9,41,2,15,0,333.7,1184.06,66703,66716,NA,NA,37170,3,20
17089852202,17,089,852202,4614,4189,196,176,8,42,3,3375,3188,49,103,4,30,1,316.53,1123.16,66703,66716,NA,NA,37170,3,20
17089852401,17,089,852401,6126,5995,7,79,5,40,0,4049,3982,3,38,4,22,0,340.04,1429.1,NA,10903,NA,NA,37170,3,20
17089852402,17,089,852402,3020,2945,14,47,4,10,0,2000,1968,5,22,1,4,0,167.96,705.9,22931,10903,NA,NA,37170,3,20
17089852403,17,089,852403,5551,5486,15,44,0,6,0,3833,3797,10,25,0,1,0,117,342,46604,78188,NA,NA,24480,3,20
17089852801,17,089,852801,5324,5128,47,82,6,59,2,3697,3570,31,50,5,41,0,388.8,1126.48,4078,4091,NA,NA,05220,3,20
17089852802,17,089,852802,9104,8274,233,356,10,226,5,6205,5694,154,213,9,132,3,652.56,1890.67,4078,4091,NA,NA,05220,3,20
17089852902,17,089,852902,7709,5632,759,1182,7,121,8,5654,4366,451,741,7,85,4,610.22,1036.82,3012,3025,NA,NA,04680,17,20
