GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
15003010905,15,003,010905,2568,998,38,188,16,1320,8,1946,772,29,120,8,1010,7,394.03,370.88,23150,91800,00141,00145,00030,2,2
15003011103,15,003,011103,3884,1637,27,135,4,2069,12,2773,1170,13,75,2,1509,4,561.48,528.49,50750,91800,00137,00142,00030,2,2
15003011104,15,003,011104,4937,2657,12,254,12,1959,43,3694,2000,8,167,10,1484,25,747.97,704.02,23150,91800,00133,00142,00030,2,2
15003011105,15,003,011105,3732,2540,150,205,38,793,6,2999,2125,120,144,24,584,2,607.24,571.56,23150,91800,00141,00145,00030,2,2
15003011106,15,003,011106,5774,2435,41,323,14,2955,6,4361,1875,32,211,10,2229,4,883.02,831.13,23150,91800,00148,00142,00030,2,2
15003011201,15,003,011201,4687,3495,23,197,12,951,9,3602,2750,16,128,9,693,6,729.34,686.48,23150,91800,00141,00145,00030,2,2
15003011202,15,003,011202,1536,1240,5,41,10,237,3,1273,1034,4,33,6,193,3,257.76,242.61,23150,91800,00151,00145,00030,2,2
15003011301,15,003,011301,4859,1011,31,601,11,3177,28,3339,711,20,360,8,2233,7,676.09,636.36,78050,91800,00159,00142,00030,1,1
15003011302,15,003,011302,4196,704,24,291,14,3158,5,2984,571,18,173,9,2210,3,604.2,568.7,78200,91800,00155,00142,00030,1,1
15003011498,15,003,011498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,90810,NA,NA,00030,2,2
15005000319,15,005,000319,130,24,0,11,0,95,0,130,24,0,11,0,95,0,29.91,23.26,NA,90990,00201,00214,00030,2,2
15007000401,15,007,000401,4631,2957,22,233,16,1397,6,3383,2223,16,155,13,975,1,1061.58,695.28,65075,90540,00227,00224,00030,2,2
15007000403,15,007,000403,6827,1900,31,1031,25,3827,13,4672,1416,27,566,20,2640,3,1466.07,960.19,28850,91080,00223,00224,00030,2,2
15007000404,15,007,000404,5384,790,11,668,12,3902,1,3813,576,11,410,8,2807,1,1196.51,783.65,65750,92970,00232,00225,00030,2,2
15007000405,15,007,000405,5275,1492,27,329,11,3404,12,4179,1253,20,226,8,2665,7,1311.36,858.87,45200,92160,00232,00225,00030,2,2
15007000406,15,007,000406,4900,1889,13,513,25,2451,9,3649,1461,4,320,16,1841,7,1145.05,749.94,39200,91620,00228,00225,00030,2,2
15007000407,15,007,000407,6468,2232,20,853,11,3335,17,4699,1710,12,527,9,2429,12,1474.54,965.74,24950,90180,00222,00231,00030,2,2
15007000408,15,007,000408,2913,352,4,290,8,2256,3,2139,266,3,191,7,1671,1,671.21,439.61,11800,91260,00219,00231,00030,2,2
15007000409,15,007,000409,5745,1194,34,720,12,3764,21,4085,895,25,428,9,2720,8,1281.87,839.55,35600,91440,00226,00231,00030,2,2
15007000410,15,007,000410,230,1,0,0,0,229,0,135,0,0,0,0,135,0,42.36,27.75,NA,92340,00229,00231,00030,2,2
15007040201,15,007,040201,2178,700,1,277,15,1180,5,1532,526,1,178,9,815,3,480.74,314.86,2200,93780,00223,00224,00030,2,2
15007040202,15,007,040202,6622,2724,30,666,14,3169,19,4772,2091,21,391,8,2251,10,1497.45,980.74,77150,93780,00223,00224,00030,2,2
15007040599,15,007,040599,4,4,0,0,0,0,0,4,4,0,0,0,0,0,1.26,0.82,45200,92160,00232,00225,00030,2,2
15007041198,15,007,041198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,92340,NA,NA,00030,2,2
15009000301,15,009,000301,1895,702,7,174,13,998,1,1254,506,3,88,5,652,0,288.54,224.34,11350,90450,00199,NA,00193,2,2
15009000302,15,009,000302,5695,3222,28,619,48,1735,43,3968,2379,18,363,35,1155,18,913.03,709.89,9260,90360,00192,00210,NA,2,2
15009000305,15,009,000305,2093,660,7,276,11,1131,8,1545,500,5,180,11,844,5,355.5,276.4,60200,92250,00216,00210,NA,2,2
15009000306,15,009,000306,213,186,0,6,0,21,0,168,146,0,5,0,17,0,38.66,30.06,22700,93330,00195,00210,NA,2,2
15009000307,15,009,000307,12869,7962,99,922,71,3799,16,9941,6543,81,606,53,2651,7,2287.4,1778.47,36500,91530,00200,00191,99999,2,2
15009000308,15,009,000308,2273,586,9,151,4,1519,4,1570,417,5,96,3,1047,2,361.25,280.88,75950,93690,00233,00191,99999,2,2
15009000309,15,009,000309,8372,1545,38,685,25,6059,20,5943,1146,25,384,14,4361,13,1367.47,1063.22,77450,93870,00233,00191,NA,2,2
15009000310,15,009,000310,5060,1240,15,247,13,3535,10,3969,1014,10,160,10,2773,2,913.26,710.07,77450,93870,00233,00191,NA,2,2
15009000312,15,009,000312,3386,524,9,215,9,2620,9,2596,422,6,132,6,2028,2,597.33,464.43,22700,90900,00195,00210,NA,2,2
15009000313,15,009,000313,217,56,2,36,1,122,0,172,48,2,32,1,89,0,39.58,30.77,22700,93060,00195,00210,NA,2,2
15009000314,15,009,000314,9189,2766,38,599,18,5752,16,6974,2333,23,404,17,4188,9,1604.7,1247.67,42950,91980,00215,00205,NA,2,2
15009000315,15,009,000315,5385,3449,36,347,22,1522,9,4355,2956,32,251,16,1095,5,1002.07,779.12,54050,91980,00197,00205,NA,2,2
15009000316,15,009,000316,2426,242,2,211,4,1966,1,1770,185,2,132,4,1446,1,407.27,316.66,43700,92070,NA,NA,00206,2,2
15009000317,15,009,000317,4419,710,14,228,35,3426,6,2856,547,9,113,20,2163,4,657.16,510.95,31100,90090,00201,00214,NA,2,2
15009000318,15,009,000318,2168,385,9,80,6,1682,6,1380,274,3,39,3,1057,4,317.53,246.89,39500,93960,00202,00214,NA,2,2
15009030301,15,009,030301,5525,3384,10,357,19,1748,7,4018,2490,9,209,14,1292,4,924.53,718.83,NA,91890,00203,00210,99999,2,2
15009030302,15,009,030302,2496,1972,13,94,11,401,5,2028,1656,12,66,9,282,3,466.64,362.81,76935,91890,00200,00191,99999,2,2
15009030401,15,009,030401,7271,3622,34,780,35,2771,29,4991,2603,20,427,23,1906,12,1148.42,892.9,48050,92250,00209,00210,NA,2,2
15009030402,15,009,030402,6127,2410,14,514,21,3145,23,4248,1773,13,313,16,2120,13,977.45,759.98,65900,92250,00217,00210,NA,2,2
15009030799,15,009,030799,9,7,1,0,0,1,0,9,7,1,0,0,1,0,2.07,1.61,46400,91530,00233,00191,NA,2,2
15009031101,15,009,031101,4516,653,32,481,18,3321,11,3121,459,17,276,11,2350,8,718.13,558.36,22700,90900,00207,00191,99999,2,2
15009031102,15,009,031102,4332,616,7,369,3,3327,10,3428,500,6,244,3,2671,4,788.77,613.28,22700,90900,00207,00191,NA,2,2
15009031103,15,009,031103,4438,449,16,390,4,3568,11,3187,318,10,252,4,2597,6,733.32,570.16,22700,90900,00195,00210,NA,2,2
