GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
44007000170,44,007,000170,4833,4627,51,128,0,24,3,3952,3806,34,89,0,21,2,1018.79,803.89,NA,54640,54640,NA,NA,00840,1,1
44007000171,44,007,000171,3606,3288,75,210,4,15,14,2722,2523,45,131,2,10,11,701.71,553.69,NA,54640,54640,NA,NA,00840,1,1
44007000172,44,007,000172,1303,1049,61,46,6,140,1,1065,899,40,33,4,88,1,266.35,228.18,NA,80780,80780,NA,NA,01200,1,1
44007000173,44,007,000173,3472,3326,58,26,10,48,4,2630,2534,37,21,4,33,1,657.74,563.48,NA,80780,80780,NA,NA,01200,1,1
44007000174,44,007,000174,4215,3504,271,287,9,132,12,2913,2544,147,129,7,80,6,728.51,624.11,NA,80780,80780,NA,NA,01200,1,1
44007000175,44,007,000175,3360,3254,37,12,1,52,4,2667,2595,25,10,0,33,4,666.99,571.41,NA,80780,80780,NA,NA,01200,1,1
44007000176,44,007,000176,2803,2212,186,120,4,269,12,1931,1595,113,66,4,147,6,482.92,413.72,NA,80780,80780,NA,NA,01200,1,1
44007000177,44,007,000177,3643,3585,17,20,3,15,3,2906,2865,8,16,3,11,3,726.76,622.61,NA,80780,80780,NA,NA,01200,1,1
44007000178,44,007,000178,2821,2574,68,61,1,111,6,2189,2048,41,32,0,67,1,547.45,469,NA,80780,80780,NA,NA,01200,1,1
44007000179,44,007,000179,3535,3275,79,53,7,118,3,2673,2515,44,37,6,70,1,668.49,572.69,NA,80780,80780,NA,NA,01200,1,1
44007000180,44,007,000180,1699,1445,22,31,8,192,1,1408,1258,16,20,5,109,0,352.13,301.67,NA,80780,80780,NA,NA,01200,1,1
44007000181,44,007,000181,2872,2505,54,202,7,103,1,2131,1931,27,108,6,59,0,532.94,456.57,NA,80780,80780,NA,NA,01200,1,1
44007000182,44,007,000182,2388,2297,34,49,2,6,0,1865,1812,23,26,1,3,0,466.42,399.58,NA,80780,80780,NA,NA,01200,1,1
44007000183,44,007,000183,1672,1512,57,76,2,23,2,1206,1121,26,40,2,15,2,301.61,258.39,NA,80780,80780,NA,NA,01200,1,1
44007000184,44,007,000184,7126,6735,166,150,11,62,2,5364,5163,90,74,2,34,1,1341.48,1149.24,NA,80780,80780,NA,NA,01200,1,1
44007000185,44,007,000185,2968,2917,13,23,2,13,0,2312,2275,6,20,2,9,0,578.21,495.35,NA,80780,80780,NA,NA,01200,1,1
44007010101,44,007,010101,3919,3749,67,32,6,28,37,3056,2941,52,21,4,16,22,831.18,753.94,NA,22960,22960,NA,NA,00330,1,1
44007010102,44,007,010102,3504,3400,51,14,6,15,18,2821,2745,35,12,4,9,16,767.27,695.96,NA,22960,22960,NA,NA,00330,1,1
44007010501,44,007,010501,4979,4562,206,88,23,21,79,3947,3683,124,55,15,19,51,1073.52,973.76,NA,22960,22960,NA,NA,00330,1,1
44007010502,44,007,010502,4792,4236,336,44,21,42,113,3923,3510,240,36,15,35,87,1066.99,967.84,NA,22960,22960,NA,NA,00330,1,1
44007010701,44,007,010701,2601,2521,47,8,7,16,2,2110,2053,32,6,7,10,2,573.89,520.55,NA,22960,22960,NA,NA,00330,1,1
44007010702,44,007,010702,4800,4679,46,27,6,29,13,3773,3683,35,20,6,17,12,1026.19,930.83,NA,22960,22960,NA,NA,00330,1,1
44007011301,44,007,011301,3689,3582,7,86,1,6,7,2799,2726,6,57,1,4,5,735.93,882.62,NA,72500,20080,NA,NA,00270,1,1
44007011302,44,007,011302,3741,3640,10,73,0,13,5,2832,2760,5,55,0,8,4,744.6,893.02,NA,72500,20080,NA,NA,00270,1,1
44007011401,44,007,011401,6492,6372,23,44,4,36,13,5081,4992,16,34,4,27,8,1335.92,1602.21,NA,NA,20080,NA,NA,00270,1,1
44007011402,44,007,011402,3781,3731,3,27,2,18,0,2923,2889,2,18,2,12,0,768.53,921.72,NA,20260,20080,NA,NA,00270,1,1
44007011403,44,007,011403,5693,5602,17,38,0,29,7,4549,4484,11,26,0,23,5,1196.05,1434.45,NA,20260,20080,NA,NA,00270,1,1
44007011701,44,007,011701,4500,4378,9,79,1,24,9,3613,3519,6,62,1,17,8,987.01,1306.5,NA,14140,41500,NA,NA,00570,1,1
44007011702,44,007,011702,3959,3865,7,45,0,32,10,3084,3027,6,26,0,19,6,842.49,1115.21,NA,14140,41500,NA,NA,00570,1,1
44007012101,44,007,012101,6746,6484,61,76,5,109,11,5620,5414,52,58,5,85,6,1854.75,1536.08,NA,51940,51760,NA,NA,00780,1,1
44007012102,44,007,012102,4187,4024,16,117,7,17,6,3416,3306,13,78,5,12,2,1127.37,933.67,NA,51940,51760,NA,NA,00780,1,1
44007012401,44,007,012401,7133,7009,48,40,5,31,0,5686,5594,33,29,5,25,0,1701.98,1576.01,NA,59000,37720,NA,NA,00540,2,2
44007012402,44,007,012402,2404,2356,6,22,2,18,0,1986,1961,4,13,1,7,0,594.46,550.47,NA,59000,37720,NA,NA,00540,2,2
44007012601,44,007,012601,3609,3466,29,61,17,33,3,3291,3153,29,56,17,33,3,762.55,936.53,NA,NA,66200,NA,NA,00990,1,1
44007012602,44,007,012602,6279,6210,23,13,2,30,1,4948,4899,16,12,2,18,1,1146.48,1408.06,NA,NA,66200,NA,NA,00990,1,1
44007012701,44,007,012701,4689,4590,40,23,2,32,2,3433,3392,6,13,2,20,0,795.45,976.94,NA,31600,66200,NA,NA,00990,1,1
44007012702,44,007,012702,4586,4523,11,16,3,33,0,3593,3548,8,15,1,21,0,832.52,1022.47,NA,31600,66200,NA,NA,00990,1,1
44007012801,44,007,012801,4445,4370,10,22,1,39,3,3496,3444,7,16,1,25,3,907.72,1251.54,NA,80780,52480,NA,NA,00810,1,1
44007012897,44,007,012897,2308,2274,1,19,2,11,1,1832,1805,1,15,2,8,1,475.67,655.84,NA,NA,52480,NA,NA,00810,1,1
44007012898,44,007,012898,3744,3702,5,15,2,19,1,2837,2809,4,10,1,12,1,736.61,1015.62,NA,NA,52480,NA,NA,00810,1,1
44007013001,44,007,013001,3317,3290,1,19,3,4,0,2380,2360,1,12,3,4,0,453.28,564.67,NA,54460,11800,NA,NA,00090,2,1
44007013002,44,007,013002,7429,7370,15,22,12,10,0,5354,5315,8,13,11,7,0,1019.68,1270.27,NA,54460,11800,NA,NA,00090,2,1
44007013101,44,007,013101,4157,4117,11,16,5,8,0,2965,2946,6,6,3,4,0,649.55,926.98,NA,NA,30340,00450,00420,NA,2,2
44007013102,44,007,013102,5070,5002,21,30,8,8,1,3736,3700,7,17,6,6,0,818.45,1168.02,NA,NA,30340,00450,00420,NA,2,2
44007013701,44,007,013701,4107,3911,51,108,6,31,0,3216,3082,39,70,5,20,0,816.44,1130.21,NA,19180,19180,NA,NA,00240,2,2
44007013702,44,007,013702,2802,2653,13,32,5,99,0,2198,2091,9,27,3,68,0,558,772.45,NA,19180,19180,NA,NA,00240,2,2
44007016797,44,007,016797,815,605,63,112,5,14,16,594,475,32,64,3,10,10,153.13,120.83,NA,54640,54640,NA,NA,00840,1,1
44007016798,44,007,016798,3244,2849,83,276,13,14,9,2504,2251,50,177,10,9,7,645.51,509.34,NA,54640,54640,NA,NA,00840,1,1
44009000000,44,009,000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,50500,NA,NA,01170,2,2
44009000415,44,009,000415,836,815,5,8,1,7,0,673,657,3,7,1,5,0,340,405,NA,NA,50500,NA,NA,00690,2,2
44009000502,44,009,000502,880,741,70,38,3,28,0,546,457,45,22,3,19,0,126.59,199.75,NA,NA,51580,NA,NA,00750,2,2
44009000505,44,009,000505,5461,5333,41,30,36,17,4,3940,3847,30,17,29,14,3,797,1155,NA,NA,25300,00360,NA,NA,2,2
44009000506,44,009,000506,5351,5204,23,48,40,34,2,3786,3703,15,23,24,21,0,878,1176,NA,NA,61160,NA,NA,00150,2,2
44009000507,44,009,000507,6873,6740,18,45,53,17,0,5034,4944,16,23,37,14,0,972,1631,NA,34660,35380,NA,NA,00150,2,2
44009000509,44,009,000509,9833,9581,50,86,41,74,1,7239,7067,30,61,28,52,1,1658.47,1987.38,NA,76820,77000,NA,NA,01170,2,2
44009000510,44,009,000510,1989,1969,3,7,6,2,2,1672,1660,3,4,4,1,0,383.06,459.03,NA,NA,77000,NA,NA,01170,2,2
44009000512,44,009,000512,6920,6349,133,85,272,79,2,5154,4774,89,58,180,53,0,965.61,1189.82,NA,73130,67460,NA,NA,01020,2,2
44009000514,44,009,000514,5535,5046,137,130,18,196,8,5434,4963,133,130,17,183,8,1018.07,1254.46,NA,38980,67460,NA,NA,01020,2,2
44009050102,44,009,050102,1829,1758,26,8,2,35,0,1427,1376,19,8,2,22,0,330.84,522.05,NA,NA,51580,NA,NA,00750,2,2
44009050103,44,009,050103,6770,6430,104,106,42,79,9,5012,4793,65,66,27,57,4,1162.01,1833.58,NA,NA,51580,NA,NA,00750,2,2
44009050104,44,009,050104,2225,2179,10,21,1,12,2,1626,1595,8,13,1,8,1,376.98,594.85,NA,NA,51580,NA,NA,00750,2,2
44009050299,44,009,050299,8,8,0,0,0,0,0,8,8,0,0,0,0,0,1.85,2.93,NA,NA,51580,NA,NA,00750,2,2
44009050301,44,009,050301,3887,3796,18,32,15,26,0,2894,2837,11,20,9,17,0,670.96,1058.74,NA,NA,51580,NA,NA,00750,2,2
