GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school,cd_1980,cd_1990
28023009503,28,023,009503,4086,1789,2286,8,3,0,0,2767,1324,1433,8,2,0,0,543.63,1021.11,NA,67520,90846,03780,3,4
28023009504,28,023,009504,3398,2295,1083,20,0,0,0,2413,1772,626,15,0,0,0,474.08,890.48,NA,60720,90108,03780,3,4
28025009501,28,025,009501,5924,3189,2713,16,3,3,0,4089,2356,1719,8,3,3,0,1106.42,1085.39,NA,79120,91593,04620,3,4
28025009502,28,025,009502,2770,1126,1622,8,10,4,0,1880,885,982,6,5,2,0,508.7,499.03,NA,NA,93069,01080,3,4
28025009503,28,025,009503,3871,1198,2641,29,0,3,0,2513,939,1550,21,0,3,0,679.98,667.06,NA,79120,91593,04620,3,4
28025009504,28,025,009504,5059,2772,2245,17,5,20,0,3645,2180,1438,13,5,9,0,986.28,967.54,NA,79120,90117,04620,3,4
28025009505,28,025,009505,3496,1460,2024,10,1,1,0,2460,1070,1382,7,1,0,0,665.64,652.99,NA,79120,90855,04620,3,4
28027009501,28,027,009501,5044,874,4101,61,2,6,0,3167,726,2393,41,1,6,0,984.38,810.17,NA,26060,90126,01110,2,3
28027009502,28,027,009502,2775,1304,1438,17,1,14,1,1954,966,968,9,1,9,1,607.35,499.86,NA,13820,90864,01110,2,3
28027009503,28,027,009503,4066,1424,2597,35,2,7,1,2589,1067,1493,20,2,6,1,804.72,662.31,NA,42960,91602,01110,2,3
28027009504,28,027,009504,4897,3388,1414,66,3,25,1,3588,2610,910,47,2,18,1,1115.24,917.86,NA,13820,91602,01050,2,3
28027009505,28,027,009505,5675,3816,1771,45,7,36,0,3964,2868,1033,33,2,28,0,1232.11,1014.05,NA,13820,93078,01050,2,3
28027009506,28,027,009506,2185,7,2172,5,0,1,0,1286,6,1275,4,0,1,0,399.72,328.98,NA,13820,93078,01050,2,3
28027009507,28,027,009507,7023,120,6842,42,3,16,0,4303,112,4155,25,2,9,0,1337.48,1100.77,NA,13820,92340,01050,2,3
28029009501,28,029,009501,6439,2781,3607,35,6,10,0,4433,2103,2298,22,5,5,0,1068.41,1347.67,NA,17060,92349,01220,4,5
28029009502,28,029,009502,4332,2427,1888,9,4,4,0,3001,1824,1165,6,4,2,0,723.28,912.33,NA,26980,90135,01220,4,5
28029009503,28,029,009503,3981,1818,2147,15,1,0,0,2845,1376,1459,9,1,0,0,685.68,864.9,NA,NA,92349,01830,4,5
28029009504,28,029,009504,5325,1641,3669,8,1,6,0,3685,1346,2325,8,1,5,0,888.14,1120.27,NA,31220,91611,01830,4,5
28029009505,28,029,009505,4693,3517,1141,27,5,3,0,3493,2706,761,21,2,3,0,841.86,1061.9,NA,78640,90873,01220,4,5
